wind_speed,Nordex N100 Gamma
13.09,2500.0265593249446
13.1,2500.028305099021
13.11,2500.029836523034
13.12,2500.031160879441
13.13,2500.0322854506967
13.14,2500.03321751926
13.15,2500.033964367587
13.16,2500.0345332781344
13.17,2500.03493153336
13.18,2500.0351664157183
13.19,2500.035245207669
13.2,2500.035175191667
13.21,2500.03496365017
13.22,2500.034617865635
13.23,2500.0341451205195
13.24,2500.0335526972776
13.25,2500.032847878369
13.26,2500.0320379462496
13.27,2500.031130183377
13.28,2500.0301318722063
13.29,2500.029050295196
13.3,2500.027892734802
13.31,2500.0266664734822
13.32,2500.025378793692
13.33,2500.0240369778894
13.34,2500.022648308531
13.35,2500.021220068073
13.36,2500.0197595389736
13.37,2500.018274003689
13.38,2500.0167707446763
13.39,2500.0152570443915
13.4,2500.013740185292
13.41,2500.0122274498344
13.42,2500.0107261204766
13.43,2500.009243479674
13.44,2500.0077868098847
13.45,2500.0063633935647
13.46,2500.004980513171
13.47,2500.003645451161
13.48,2500.0023654899915
13.49,2500.001147912119
13.5,2500.0
13.51,2499.998927497128
13.52,2499.9979299911383
13.53,2499.997005530703
13.54,2499.9961521644927
13.55,2499.99536794118
13.56,2499.994650909436
13.57,2499.9939991179317
13.58,2499.993410615339
13.59,2499.9928834503303
13.6,2499.992415671576
13.61,2499.9920053277483
13.62,2499.991650467519
13.63,2499.9913491395587
13.64,2499.99109939254
13.65,2499.990899275134
13.66,2499.990746836012
13.67,2499.9906401238463
13.68,2499.990577187308
13.69,2499.9905560750685
13.7,2499.9905748358
13.71,2499.990631518173
13.72,2499.99072417086
13.73,2499.990850842532
13.74,2499.9910095818605
13.75,2499.991198437518
13.76,2499.991415458175
13.77,2499.9916586925046
13.78,2499.9919261891764
13.79,2499.992215996863
13.8,2499.992526164236
13.81,2499.9928547399663
13.82,2499.993199772726
13.83,2499.9935593111863
13.84,2499.99393140402
13.85,2499.994314099897
13.86,2499.994705447489
13.87,2499.9951034954693
13.88,2499.995506292508
13.89,2499.9959118872766
13.9,2499.996318328448
13.91,2499.996723664692
13.92,2499.9971259446806
13.93,2499.997523217087
13.94,2499.9979135305803
13.95,2499.9982949338337
13.96,2499.998665475518
13.97,2499.9990232043056
13.98,2499.9993661688677
13.99,2499.9996924178754
14.0,2500.0
14.01,2500.0002873762787
14.02,2500.000554657203
14.03,2500.0008023656305
14.04,2500.001031024417
14.05,2500.0012411564203
14.06,2500.0014332844976
14.07,2500.0016079315046
14.08,2500.001765620299
14.09,2500.0019068737374
14.1,2500.0020322146765
14.11,2500.002142165974
14.12,2500.002237250485
14.13,2500.002317991069
14.14,2500.002384910581
14.15,2500.002438531879
14.16,2500.0024793778184
14.17,2500.0025079712573
14.18,2500.002524835052
14.19,2500.00253049206
14.2,2500.0025254651364
14.21,2500.00251027714
14.22,2500.0024854509275
14.23,2500.002451509355
14.24,2500.00240897528
14.25,2500.0023583715592
14.26,2500.002300221049
14.27,2500.002235046608
14.28,2500.0021633710903
14.29,2500.0020857173554
14.3,2500.002002608257
14.31,2500.0019145666565
14.32,2500.001822115407
14.33,2500.001725777367
14.34,2500.001626075393
14.35,2500.0015235323413
14.36,2500.0014186710696
14.37,2500.001312014435
14.38,2500.001204085293
14.39,2500.001095406503
14.4,2500.00098650092
14.41,2500.0008778914003
14.42,2500.000770100802
14.43,2500.000663651981
14.44,2500.000559067796
14.45,2500.000456871103
14.46,2500.0003575847577
14.47,2500.0002617316177
14.48,2500.0001698345404
14.49,2500.000082416382
14.5,2500.0
14.51,2499.9999229977584
14.52,2499.9998513800506
14.53,2499.999785006778
14.54,2499.99972373784
14.55,2499.99966743314
14.56,2499.9996159525767
14.57,2499.999569156052
14.58,2499.999526903467
14.59,2499.9994890547223
14.6,2499.9994554697187
14.61,2499.9994260083577
14.62,2499.99940053054
14.63,2499.999378896165
14.64,2499.999360965136
14.65,2499.999346597353
14.66,2499.999335652716
14.67,2499.9993279911278
14.68,2499.9993234724875
14.69,2499.9993219566963
14.7,2499.999323303656
14.71,2499.999327373268
14.72,2499.9993340254314
14.73,2499.9993431200483
14.74,2499.999354517019
14.75,2499.999368076245
14.76,2499.9993836576277
14.77,2499.999401121067
14.78,2499.999420326464
14.79,2499.999441133719
14.8,2499.9994634027344
14.81,2499.999486993411
14.82,2499.999511765649
14.83,2499.9995375793487
14.84,2499.9995642944123
14.85,2499.99959177074
14.86,2499.9996198682325
14.87,2499.999648446792
14.88,2499.999677366318
14.89,2499.9997064867125
14.9,2499.9997356678755
14.91,2499.999764769708
14.92,2499.9997936521127
14.93,2499.9998221749875
14.94,2499.999850198236
14.95,2499.999877581757
14.96,2499.999904185453
14.97,2499.9999298692246
14.98,2499.999954492972
14.99,2499.9999779165973
15.0,2500.0
15.01,2500.0000206326886
15.02,2500.000039822596
15.03,2500.0000576072607
15.04,2500.0000740242226
15.05,2500.000089111022
15.06,2500.0001029051978
15.07,2500.000115444288
15.08,2500.0001267658345
15.09,2500.000136907375
15.1,2500.000145906449
15.11,2500.000153800597
15.12,2500.000160627358
15.13,2500.000166424271
15.14,2500.0001712288754
15.15,2500.0001750787123
15.16,2500.0001780113184
15.17,2500.000180064235
15.18,2500.0001812750006
15.19,2500.000181681156
15.2,2500.000181320239
15.21,2500.00018022979
15.22,2500.0001784473484
15.23,2500.000176010453
15.24,2500.0001729566434
15.25,2500.00016932346
15.26,2500.0001651484413
15.27,2500.0001604691265
15.28,2500.000155323056
15.29,2500.000149747769
15.3,2500.000143780804
15.31,2500.0001374597014
15.32,2500.0001308220008
15.33,2500.0001239052403
15.34,2500.000116746961
15.35,2500.000109384701
15.36,2500.000101856
15.37,2500.0000941983985
15.38,2500.0000864494345
15.39,2500.0000786466485
15.4,2500.0000708275797
15.41,2500.000063029767
15.42,2500.0000552907504
15.43,2500.000047648068
15.44,2500.000040139262
15.45,2500.0000328018696
15.46,2500.00002567343
15.47,2500.000018791485
15.48,2500.000012193572
15.49,2500.0000059172303
15.5,2500.0
15.51,2499.999994471488
15.52,2499.999989329568
15.53,2499.999984564181
15.54,2499.9999801652693
15.55,2499.9999761227737
15.56,2499.999972426636
15.57,2499.999969066796
15.58,2499.9999660331973
15.59,2499.9999633157795
15.6,2499.999960904485
15.61,2499.9999587892544
15.62,2499.999956960029
15.63,2499.999955406751
15.64,2499.999954119361
15.65,2499.9999530878013
15.66,2499.999952302011
15.67,2499.9999517519345
15.68,2499.99995142751
15.69,2499.999951318681
15.7,2499.9999514153883
15.71,2499.999951707573
15.72,2499.999952185177
15.73,2499.9999528381413
15.74,2499.999953656408
15.75,2499.9999546299155
15.76,2499.9999557486085
15.77,2499.999957002427
15.78,2499.999958381313
15.79,2499.9999598752065
15.8,2499.999961474049
15.81,2499.999963167784
15.82,2499.9999649463507
15.83,2499.9999667996917
15.84,2499.9999687177465
15.85,2499.999970690458
15.86,2499.999972707767
15.87,2499.999974759615
15.88,2499.999976835944
15.89,2499.999978926694
15.9,2499.999981021808
15.91,2499.999983111225
15.92,2499.999985184888
15.93,2499.9999872327385
15.94,2499.999989244717
15.95,2499.999991210765
15.96,2499.9999931208254
15.97,2499.999994964837
15.98,2499.9999967327426
15.99,2499.999998414483
16.0,2500.0
16.01,2500.0000014813604
16.02,2500.000002859134
16.03,2500.000004136015
16.04,2500.0000053147
16.05,2500.000006397884
16.06,2500.0000073882607
16.07,2500.0000082885267
16.08,2500.000009101377
16.09,2500.0000098295072
16.1,2500.000010475611
16.11,2500.000011042386
16.12,2500.0000115325256
16.13,2500.000011948725
16.14,2500.0000122936804
16.15,2500.0000125700853
16.16,2500.000012780638
16.17,2500.00001292803
16.18,2500.000013014959
16.19,2500.0000130441204
16.2,2500.0000130182075
16.21,2500.0000129399173
16.22,2500.000012811944
16.23,2500.0000126369823
16.24,2500.000012417728
16.25,2500.0000121568773
16.26,2500.0000118571243
16.27,2500.0000115211656
16.28,2500.0000111516933
16.29,2500.000010751406
16.3,2500.000010322997
16.31,2500.0000098691626
16.32,2500.000009392597
16.33,2500.0000088959955
16.34,2500.0000083820546
16.35,2500.000007853468
16.36,2500.000007312932
16.37,2500.000006763141
16.38,2500.00000620679
16.39,2500.000005646575
16.4,2500.000005085192
16.41,2500.000004525334
16.42,2500.000003969697
16.43,2500.000003420977
16.44,2500.000002881869
16.45,2500.0000023550683
16.46,2500.0000018432693
16.47,2500.000001349168
16.48,2500.000000875459
16.49,2500.000000424838
16.5,2500.0
16.51,2499.999999603071
16.52,2499.999999233897
16.53,2499.999998891758
16.54,2499.999998575931
16.55,2499.999998285692
16.56,2499.999998020321
16.57,2499.999997779096
16.58,2499.9999975612927
16.59,2499.999997366192
16.6,2499.999997193068
16.61,2499.999997041202
16.62,2499.999996909869
16.63,2499.9999967983485
16.64,2499.999996705918
16.65,2499.999996631855
16.66,2499.9999965754387
16.67,2499.9999965359443
16.68,2499.999996512652
16.69,2499.9999965048387
16.7,2499.9999965117822
16.71,2499.99999653276
16.72,2499.9999965670504
16.73,2499.9999966139308
16.74,2499.99999667268
16.75,2499.9999967425742
16.76,2499.999996822892
16.77,2499.999996912913
16.78,2499.9999970119125
16.79,2499.999997119169
16.8,2499.999997233961
16.81,2499.9999973555664
16.82,2499.9999974832613
16.83,2499.999997616325
16.84,2499.999997754035
16.85,2499.9999978956694
16.86,2499.999998040505
16.87,2499.999998187822
16.88,2499.9999983368957
16.89,2499.9999984870046
16.9,2499.9999986374264
16.91,2499.9999987874407
16.92,2499.9999989363223
16.93,2499.999999083352
16.94,2499.999999227805
16.95,2499.9999993689617
16.96,2499.999999506097
16.97,2499.999999638492
16.98,2499.9999997654213
16.99,2499.999999886165
17.0,2500.0
17.01,2500.0000001063568
17.02,2500.0000002052766
17.03,2500.0000002969527
17.04,2500.000000381578
17.05,2500.000000459348
17.06,2500.000000530453
17.07,2500.000000595089
17.08,2500.0000006534497
17.09,2500.0000007057274
17.1,2500.000000752115
17.11,2500.000000792808
17.12,2500.0000008279985
17.13,2500.00000085788
17.14,2500.000000882647
17.15,2500.000000902492
17.16,2500.000000917609
17.17,2500.000000928192
17.18,2500.0000009344326
17.19,2500.0000009365262
17.2,2500.0000009346654
17.21,2500.0000009290447
17.22,2500.0000009198566
17.23,2500.000000907295
17.24,2500.000000891553
17.25,2500.000000872825
17.26,2500.000000851304
17.27,2500.000000827183
17.28,2500.0000008006564
17.29,2500.000000771917
17.3,2500.000000741158
17.31,2500.0000007085746
17.32,2500.000000674359
17.33,2500.000000638704
17.34,2500.0000006018054
17.35,2500.000000563854
17.36,2500.0000005250454
17.37,2500.0000004855724
17.38,2500.000000445628
17.39,2500.0000004054064
17.4,2500.0000003651003
17.41,2500.000000324905
17.42,2500.0000002850115
17.43,2500.0000002456154
17.44,2500.000000206909
17.45,2500.000000169087
17.46,2500.000000132341
17.47,2500.000000096866
17.48,2500.000000062855
17.49,2500.000000030502
17.5,2500.0
17.51,2499.999999971501
17.52,2499.9999999449965
17.53,2499.999999920432
17.54,2499.999999897756
17.55,2499.999999876918
17.56,2499.999999857865
17.57,2499.9999998405456
17.58,2499.999999824908
17.59,2499.999999810901
17.6,2499.9999997984705
17.61,2499.9999997875675
17.62,2499.999999778138
17.63,2499.999999770131
17.64,2499.9999997634945
17.65,2499.9999997581767
17.66,2499.9999997541263
17.67,2499.9999997512914
17.68,2499.999999749619
17.69,2499.9999997490577
17.7,2499.9999997495565
17.71,2499.999999751062
17.72,2499.999999753524
17.73,2499.9999997568902
17.74,2499.999999761108
17.75,2499.999999766126
17.76,2499.9999997718924
17.77,2499.999999778356
17.78,2499.9999997854634
17.79,2499.999999793164
17.8,2499.999999801406
17.81,2499.999999810137
17.82,2499.999999819305
17.83,2499.999999828858
17.84,2499.9999998387457
17.85,2499.9999998489143
17.86,2499.9999998593125
17.87,2499.999999869889
17.88,2499.9999998805934
17.89,2499.9999998913704
17.9,2499.9999999021697
17.91,2499.999999912941
17.92,2499.99999992363
17.93,2499.9999999341867
17.94,2499.999999944558
17.95,2499.9999999546926
17.96,2499.999999964539
17.97,2499.999999974045
17.98,2499.999999983157
17.99,2499.999999991827
18.0,2500.0
18.01,2500.000000007637
18.02,2500.000000014739
18.03,2500.0000000213213
18.04,2500.000000027397
18.05,2500.000000032981
18.06,2500.0000000380865
18.07,2500.000000042727
18.08,2500.000000046918
18.09,2500.000000050672
18.1,2500.0000000540017
18.11,2500.0000000569244
18.12,2500.000000059451
18.13,2500.000000061597
18.14,2500.000000063375
18.15,2500.0000000648
18.16,2500.000000065886
18.17,2500.000000066645
18.18,2500.0000000670943
18.19,2500.000000067245
18.2,2500.000000067111
18.21,2500.0000000667087
18.22,2500.000000066049
18.23,2500.000000065148
18.24,2500.000000064017
18.25,2500.0000000626724
18.26,2500.000000061127
18.27,2500.000000059396
18.28,2500.0000000574914
18.29,2500.000000055428
18.3,2500.00000005322
18.31,2500.0000000508808
18.32,2500.000000048424
18.33,2500.000000045864
18.34,2500.000000043214
18.35,2500.0000000404893
18.36,2500.000000037703
18.37,2500.000000034869
18.38,2500.000000032001
18.39,2500.000000029113
18.4,2500.000000026218
18.41,2500.000000023332
18.42,2500.000000020468
18.43,2500.0000000176387
18.44,2500.00000001486
18.45,2500.000000012144
18.46,2500.0000000095047
18.47,2500.0000000069576
18.48,2500.0000000045147
18.49,2500.000000002191
18.5,2500.0
18.51,2499.9999999979536
18.52,2499.9999999960496
18.53,2499.999999994285
18.54,2499.9999999926563
18.55,2499.9999999911597
18.56,2499.99999998979
18.57,2499.999999988546
18.58,2499.9999999874217
18.59,2499.999999986415
18.6,2499.999999985521
18.61,2499.9999999847378
18.62,2499.99999998406
18.63,2499.999999983484
18.64,2499.9999999830056
18.65,2499.999999982623
18.66,2499.999999982332
18.67,2499.999999982127
18.68,2499.999999982006
18.69,2499.999999981965
18.7,2499.999999982
18.71,2499.999999982107
18.72,2499.999999982283
18.73,2499.999999982524
18.74,2499.9999999828256
18.75,2499.999999983186
18.76,2499.999999983599
18.77,2499.999999984063
18.78,2499.9999999845727
18.79,2499.9999999851257
18.8,2499.9999999857173
18.81,2499.999999986344
18.82,2499.999999987002
18.83,2499.999999987688
18.84,2499.9999999883985
18.85,2499.999999989129
18.86,2499.999999989876
18.87,2499.999999990636
18.88,2499.9999999914053
18.89,2499.99999999218
18.9,2499.999999992956
18.91,2499.999999993731
18.92,2499.9999999944994
18.93,2499.9999999952597
18.94,2499.999999996005
18.95,2499.999999996735
18.96,2499.9999999974443
18.97,2499.9999999981287
18.98,2499.9999999987854
18.99,2499.99999999941
19.0,2500.0
19.01,2500.000000000551
19.02,2500.000000001064
19.03,2500.00000000154
19.04,2500.0000000019804
19.05,2500.0000000023847
19.06,2500.0000000027544
19.07,2500.000000003092
19.08,2500.0000000033965
19.09,2500.0000000036703
19.1,2500.000000003913
19.11,2500.000000004127
19.12,2500.0000000043124
19.13,2500.0000000044706
19.14,2500.000000004602
19.15,2500.0000000047075
19.16,2500.0000000047894
19.17,2500.000000004848
19.18,2500.000000004884
19.19,2500.0000000048976
19.2,2500.0000000048917
19.21,2500.000000004866
19.22,2500.000000004821
19.23,2500.0000000047594
19.24,2500.00000000468
19.25,2500.000000004585
19.26,2500.0000000044765
19.27,2500.0000000043538
19.28,2500.0000000042182
19.29,2500.000000004072
19.3,2500.0000000039136
19.31,2500.0000000037453
19.32,2500.000000003569
19.33,2500.000000003384
19.34,2500.000000003193
19.35,2500.000000002996
19.36,2500.000000002794
19.37,2500.000000002588
19.38,2500.0000000023792
19.39,2500.000000002168
19.4,2500.0000000019563
19.41,2500.0000000017444
19.42,2500.0000000015334
19.43,2500.000000001325
19.44,2500.000000001119
19.45,2500.000000000917
19.46,2500.0000000007203
19.47,2500.000000000529
19.48,2500.000000000344
19.49,2500.000000000168
19.5,2500.0
19.51,2499.9999999998413
19.52,2499.999999999693
19.53,2499.999999999554
19.54,2499.9999999994234
19.55,2499.999999999303
19.56,2499.9999999991905
19.57,2499.999999999088
19.58,2499.999999998992
19.59,2499.9999999989054
19.6,2499.9999999988263
19.61,2499.999999998755
19.62,2499.999999998692
19.63,2499.9999999986358
19.64,2499.999999998586
19.65,2499.9999999985444
19.66,2499.9999999985102
19.67,2499.999999998482
19.68,2499.9999999984598
19.69,2499.9999999984443
19.7,2499.9999999984348
19.71,2499.999999998431
19.72,2499.9999999984334
19.73,2499.9999999984407
19.74,2499.999999998454
19.75,2499.999999998471
19.76,2499.999999998495
19.77,2499.999999998522
19.78,2499.999999998554
19.79,2499.99999999859
19.8,2499.9999999986303
19.81,2499.999999998675
19.82,2499.999999998722
19.83,2499.999999998775
19.84,2499.999999998829
19.85,2499.999999998888
19.86,2499.9999999989486
19.87,2499.999999999012
19.88,2499.999999999078
19.89,2499.999999999147
19.9,2499.999999999218
19.91,2499.99999999929
19.92,2499.9999999993647
19.93,2499.9999999994407
19.94,2499.999999999518
19.95,2499.999999999597
19.96,2499.9999999996767
19.97,2499.9999999997567
19.98,2499.9999999998377
19.99,2499.9999999999186
20.0,2500.0
20.01,2500.000000000082
20.02,2500.0000000001637
20.03,2500.000000000244
20.04,2500.000000000324
20.05,2500.000000000404
20.06,2500.000000000482
20.07,2500.00000000056
20.08,2500.0000000006357
20.09,2500.0000000007103
20.1,2500.000000000783
20.11,2500.0000000008536
20.12,2500.0000000009222
20.13,2500.000000000988
20.14,2500.0000000010523
20.15,2500.000000001113
20.16,2500.0000000011714
20.17,2500.000000001226
20.18,2500.0000000012774
20.19,2500.0000000013256
20.2,2500.0000000013697
20.21,2500.0000000014106
20.22,2500.000000001447
20.23,2500.0000000014784
20.24,2500.000000001506
20.25,2500.000000001529
20.26,2500.0000000015466
20.27,2500.00000000156
20.28,2500.0000000015675
20.29,2500.000000001569
20.3,2500.000000001565
20.31,2500.000000001556
20.32,2500.00000000154
20.33,2500.000000001519
20.34,2500.00000000149
20.35,2500.000000001455
20.36,2500.0000000014134
20.37,2500.0000000013647
20.38,2500.0000000013088
20.39,2500.0000000012456
20.4,2500.000000001174
20.41,2500.000000001095
20.42,2500.000000001008
20.43,2500.000000000913
20.44,2500.000000000809
20.45,2500.0000000006976
20.46,2500.000000000576
20.47,2500.000000000446
20.48,2500.000000000307
20.49,2500.0000000001583
20.5,2500.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
