wind_speed,Wincon W755/48
13.38,748.7918237847521
13.39,749.2563774053015
13.4,749.7175556986388
13.41,750.1751600482398
13.42,750.6289918375801
13.43,751.0788524501353
13.44,751.5245432693814
13.45,751.9658656787938
13.46,752.4026210618482
13.47,752.8346108020205
13.48,753.261636282786
13.49,753.6834988876207
13.5,754.1
13.51,754.5109794055796
13.52,754.9164304987329
13.53,755.3163850760131
13.54,755.7108749339734
13.55,756.0999318691672
13.56,756.4835876781476
13.57,756.8618741574676
13.58,757.2348231036808
13.59,757.6024663133403
13.6,757.9648355829994
13.61,758.3219627092111
13.62,758.6738794885287
13.63,759.0206177175056
13.64,759.362209192695
13.65,759.6986857106501
13.66,760.0300790679238
13.67,760.3564210610699
13.68,760.677743486641
13.69,760.9940781411908
13.7,761.3054568212723
13.71,761.6119113234391
13.72,761.9134734442438
13.73,762.2101749802401
13.74,762.502047727981
13.75,762.7891234840198
13.76,763.0714340449099
13.77,763.3490112072044
13.78,763.6218867674563
13.79,763.890092522219
13.8,764.1536602680459
13.81,764.41262180149
13.82,764.6670089191045
13.83,764.9168534174428
13.84,765.1621870930582
13.85,765.4030417425035
13.86,765.6394491623323
13.87,765.8714411490978
13.88,766.0990494993531
13.89,766.3223060096516
13.9,766.5412424765461
13.91,766.7558906965905
13.92,766.9662824663375
13.93,767.1724495823405
13.94,767.3744238411526
13.95,767.5722370393274
13.96,767.7659209734176
13.97,767.9555074399769
13.98,768.1410282355582
13.99,768.3225151567148
14.0,768.5
14.01,768.6735291675934
14.02,768.84320748418
14.03,769.0091543800714
14.04,769.1714892855786
14.05,769.3303316310133
14.06,769.485800846687
14.07,769.6380163629107
14.08,769.7870976099963
14.09,769.9331640182548
14.1,770.076335017998
14.11,770.216730039537
14.12,770.3544685131832
14.13,770.4896698692481
14.14,770.6224535380434
14.15,770.7529389498801
14.16,770.8812455350699
14.17,771.0074927239239
14.18,771.1317999467537
14.19,771.2542866338707
14.2,771.3750722155863
14.21,771.4942761222119
14.22,771.6120177840589
14.23,771.7284166314389
14.24,771.843592094663
14.25,771.9576636040426
14.26,772.0707505898895
14.27,772.1829724825149
14.28,772.29444871223
14.29,772.4052987093465
14.3,772.5156419041758
14.31,772.6255977270291
14.32,772.735285608218
14.33,772.8448249780537
14.34,772.9543352668477
14.35,773.0639359049118
14.36,773.1737463225567
14.37,773.2838859500943
14.38,773.394474217836
14.39,773.505630556093
14.4,773.6174743951769
14.41,773.7301251653989
14.42,773.8437022970706
14.43,773.9583252205032
14.44,774.0741133660085
14.45,774.1911861638976
14.46,774.3096630444819
14.47,774.429663438073
14.48,774.5513067749819
14.49,774.6747124855206
14.5,774.8
14.51,774.9272495240469
14.52,775.0563843645471
14.53,775.1872886037021
14.54,775.3198463237126
14.55,775.45394160678
14.56,775.5894585351055
14.57,775.7262811908898
14.58,775.8642936563348
14.59,776.0033800136408
14.6,776.1434243450094
14.61,776.2843107326416
14.62,776.4259232587387
14.63,776.5681460055017
14.64,776.7108630551318
14.65,776.8539584898299
14.66,776.9973163917974
14.67,777.1408208432355
14.68,777.2843559263449
14.69,777.4278057233269
14.7,777.5710543163829
14.71,777.7139857877139
14.72,777.8564842195207
14.73,777.998433694005
14.74,778.1397182933677
14.75,778.2802220998095
14.76,778.4198291955322
14.77,778.5584236627367
14.78,778.6958895836239
14.79,778.8321110403951
14.8,778.9669721152517
14.81,779.1003568903943
14.82,779.2321494480243
14.83,779.362233870343
14.84,779.4904942395511
14.85,779.6168146378502
14.86,779.7410791474412
14.87,779.8631718505251
14.88,779.9829768293033
14.89,780.1003781659768
14.9,780.2152599427468
14.91,780.3275062418144
14.92,780.4370011453807
14.93,780.5436287356468
14.94,780.6472730948138
14.95,780.7478183050831
14.96,780.8451484486553
14.97,780.9391476077324
14.98,781.0296998645146
14.99,781.1166893012033
15.0,781.2
15.01,781.2795431362194
15.02,781.3553382576318
15.03,781.4274320051213
15.04,781.4958710195715
15.05,781.5607019418674
15.06,781.6219714128921
15.07,781.67972607353
15.08,781.7340125646656
15.09,781.7848775271823
15.1,781.8323676019645
15.11,781.8765294298964
15.12,781.9174096518618
15.13,781.955054908745
15.14,781.9895118414298
15.15,782.0208270908006
15.16,782.049047297741
15.17,782.0742191031353
15.18,782.0963891478679
15.19,782.1156040728222
15.2,782.1319105188828
15.21,782.1453551269335
15.22,782.1559845378583
15.23,782.1638453925417
15.24,782.1689843318673
15.25,782.1714479967193
15.26,782.1712830279819
15.27,782.1685360665391
15.28,782.1632537532748
15.29,782.1554827290734
15.3,782.1452696348184
15.31,782.1326611113946
15.32,782.1177037996855
15.33,782.1004443405753
15.34,782.0809293749481
15.35,782.059205543688
15.36,782.0353194876791
15.37,782.0093178478053
15.38,781.9812472649509
15.39,781.9511543799998
15.4,781.9190858338362
15.41,781.8850882673439
15.42,781.8492083214072
15.43,781.81149263691
15.44,781.7719878547366
15.45,781.7307406157709
15.46,781.6877975608968
15.47,781.6432053309986
15.48,781.5970105669605
15.49,781.5492599096661
15.5,781.5
15.51,781.4492747310755
15.52,781.397117004926
15.53,781.3435569758138
15.54,781.2886247980015
15.55,781.2323506257518
15.56,781.174764613327
15.57,781.1158969149901
15.58,781.0557776850037
15.59,780.9944370776303
15.6,780.9319052471324
15.61,780.8682123477727
15.62,780.8033885338139
15.63,780.7374639595184
15.64,780.6704687791492
15.65,780.6024331469686
15.66,780.5333872172394
15.67,780.4633611442238
15.68,780.3923850821848
15.69,780.3204891853849
15.7,780.2477036080868
15.71,780.174058504553
15.72,780.0995840290461
15.73,780.0243103358289
15.74,779.9482675791638
15.75,779.8714859133133
15.76,779.7939954925405
15.77,779.7158264711076
15.78,779.6370090032773
15.79,779.5575732433123
15.8,779.477549345475
15.81,779.3969674640284
15.82,779.3158577532347
15.83,779.2342503673567
15.84,779.152175460657
15.85,779.0696631873982
15.86,778.9867437018427
15.87,778.9034471582536
15.88,778.8198037108931
15.89,778.735843514024
15.9,778.6515967219088
15.91,778.5670934888104
15.92,778.482363968991
15.93,778.3974383167134
15.94,778.3123466862403
15.95,778.2271192318341
15.96,778.1417861077575
15.97,778.0563774682735
15.98,777.9709234676438
15.99,777.8854542601318
16.0,777.8
16.01,777.714592339478
16.02,777.6292689226641
16.03,777.5440688916241
16.04,777.4590313884229
16.05,777.3741955551266
16.06,777.2896005338002
16.07,777.2052854665096
16.08,777.1212894953201
16.09,777.0376517622972
16.1,776.9544114095062
16.11,776.8716075790131
16.12,776.7892794128829
16.13,776.7074660531813
16.14,776.6262066419736
16.15,776.5455403213256
16.16,776.4655062333027
16.17,776.3861435199701
16.18,776.3074913233936
16.19,776.2295887856387
16.2,776.1524750487706
16.21,776.0761892548551
16.22,776.0007705459575
16.23,775.9262580641432
16.24,775.8526909514778
16.25,775.7801083500273
16.26,775.7085494018562
16.27,775.6380532490308
16.28,775.5686590336162
16.29,775.500405897678
16.3,775.4333329832817
16.31,775.3674794324927
16.32,775.3028843873765
16.33,775.2395869899987
16.34,775.1776263824247
16.35,775.1170417067199
16.36,775.0578721049501
16.37,775.0001567191805
16.38,774.9439346914767
16.39,774.8892451639043
16.4,774.8361272785284
16.41,774.7846201774149
16.42,774.734763002629
16.43,774.6865948962366
16.44,774.6401550003027
16.45,774.5954824568931
16.46,774.5526164080732
16.47,774.5115959959085
16.48,774.4724603624643
16.49,774.4352486498063
16.5,774.4
16.51,774.3667359110125
16.52,774.3354073044177
16.53,774.3059474576908
16.54,774.278289648307
16.55,774.2523671537425
16.56,774.2281132514722
16.57,774.2054612189717
16.58,774.1843443337161
16.59,774.1646958731814
16.6,774.1464491148424
16.61,774.1295373361751
16.62,774.1138938146547
16.63,774.0994518277566
16.64,774.0861446529562
16.65,774.0739055677291
16.66,774.0626678495506
16.67,774.0523647758961
16.68,774.0429296242411
16.69,774.0342956720609
16.7,774.0263961968312
16.71,774.0191644760272
16.72,774.0125337871247
16.73,774.0064374075986
16.74,774.0008086149244
16.75,773.9955806865781
16.76,773.9906869000345
16.77,773.9860605327694
16.78,773.9816348622581
16.79,773.9773431659762
16.8,773.9731187213987
16.81,773.9688948060015
16.82,773.9646046972597
16.83,773.960181672649
16.84,773.9555590096446
16.85,773.950669985722
16.86,773.9454478783567
16.87,773.9398259650244
16.88,773.9337375232001
16.89,773.9271158303592
16.9,773.9198941639775
16.91,773.9120058015301
16.92,773.9033840204926
16.93,773.8939620983404
16.94,773.8836733125489
16.95,773.8724509405938
16.96,773.8602282599501
16.97,773.8469385480935
16.98,773.8325150824993
16.99,773.8168911406431
17.0,773.8
17.01,773.781788016472
17.02,773.7622538596656
17.03,773.7414092776136
17.04,773.7192660183485
17.05,773.6958358299033
17.06,773.6711304603111
17.07,773.645161657604
17.08,773.6179411698153
17.09,773.5894807449777
17.1,773.5597921311237
17.11,773.5288870762863
17.12,773.4967773284984
17.13,773.4634746357924
17.14,773.4289907462014
17.15,773.3933374077579
17.16,773.3565263684955
17.17,773.3185693764457
17.18,773.2794781796424
17.19,773.2392645261176
17.2,773.1979401639046
17.21,773.155516841036
17.22,773.1120063055444
17.23,773.0674203054629
17.24,773.0217705888239
17.25,772.9750689036605
17.26,772.9273269980054
17.27,772.8785566198914
17.28,772.8287695173512
17.29,772.7779774384177
17.3,772.7261921311238
17.31,772.6734253435018
17.32,772.6196888235847
17.33,772.5649943194055
17.34,772.5093535789968
17.35,772.4527783503916
17.36,772.3952803816222
17.37,772.3368714207218
17.38,772.2775632157231
17.39,772.2173675146589
17.4,772.1562960655618
17.41,772.0943606164647
17.42,772.0315729154003
17.43,771.9679447104016
17.44,771.9034877495013
17.45,771.8382137807323
17.46,771.7721345521268
17.47,771.7052618117182
17.48,771.6376073075388
17.49,771.5691827876218
17.5,771.5
17.51,771.4300664230991
17.52,771.3593724569199
17.53,771.2879042318551
17.54,771.2156478782983
17.55,771.1425895266435
17.56,771.0687153072835
17.57,770.994011350612
17.58,770.9184637870226
17.59,770.8420587469084
17.6,770.7647823606629
17.61,770.6866207586797
17.62,770.6075600713522
17.63,770.5275864290738
17.64,770.446685962238
17.65,770.3648448012384
17.66,770.2820490764682
17.67,770.198284918321
17.68,770.1135384571897
17.69,770.0277958234684
17.7,769.9410431475505
17.71,769.8532665598292
17.72,769.7644521906982
17.73,769.6745861705505
17.74,769.5836546297799
17.75,769.4916436987797
17.76,769.3985395079436
17.77,769.3043281876647
17.78,769.2089958683366
17.79,769.1125286803529
17.8,769.0149127541067
17.81,768.9161342199916
17.82,768.8161792084011
17.83,768.7150338497289
17.84,768.6126842743677
17.85,768.5091166127118
17.86,768.404316995154
17.87,768.2982715520878
17.88,768.1909664139072
17.89,768.0823877110051
17.9,767.9725215737755
17.91,767.8613541326108
17.92,767.7488715179055
17.93,767.6350598600525
17.94,767.5199052894455
17.95,767.4033939364778
17.96,767.2855119315429
17.97,767.1662454050344
17.98,767.0455804873453
17.99,766.9235033088693
18.0,766.8
18.01,766.6750566911306
18.02,766.5486595126548
18.03,766.4207945949656
18.04,766.2914480684569
18.05,766.1606060635221
18.06,766.0282547105544
18.07,765.8943801399473
18.08,765.7589684820944
18.09,765.6220058673891
18.1,765.4834784262246
18.11,765.3433722889948
18.12,765.2016735860927
18.13,765.0583684479119
18.14,764.9134430048459
18.15,764.7668833872882
18.16,764.6186757256322
18.17,764.4688061502711
18.18,764.3172607915988
18.19,764.1640257800082
18.2,764.0090872458933
18.21,763.852431319647
18.22,763.6940441316633
18.23,763.5339118123352
18.24,763.3720204920562
18.25,763.2083563012202
18.26,763.0429053702201
18.27,762.8756538294494
18.28,762.7065878093019
18.29,762.5356934401708
18.3,762.3629568524493
18.31,762.1883641765314
18.32,762.0119015428102
18.33,761.8335550816792
18.34,761.6533109235318
18.35,761.4711551987615
18.36,761.2870740377618
18.37,761.101053570926
18.38,760.9130799286477
18.39,760.7231392413203
18.4,760.5312176393371
18.41,760.3373012530916
18.42,760.1413762129774
18.43,759.9434286493878
18.44,759.7434446927163
18.45,759.5414104733564
18.46,759.3373121217014
18.47,759.1311357681449
18.48,758.9228675430801
18.49,758.7124935769007
18.5,758.5
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
