wind_speed,Alstom ECO 122/2700
12.35,2697.671735788083
12.36,2697.704997312316
12.37,2697.7387808301187
12.38,2697.7730652910905
12.39,2697.807829644832
12.4,2697.8430528409426
12.41,2697.878713829021
12.42,2697.914791558668
12.43,2697.951264979482
12.44,2697.988113041064
12.45,2698.0253146930127
12.46,2698.0628488849275
12.47,2698.1006945664094
12.48,2698.138830687056
12.49,2698.177236196468
12.5,2698.215890044245
12.51,2698.2547711799875
12.52,2698.2938585532934
12.53,2698.333131113763
12.54,2698.372567810997
12.55,2698.412147594593
12.56,2698.4518494141525
12.57,2698.4916522192743
12.58,2698.5315349595576
12.59,2698.571476584603
12.6,2698.6114560440087
12.61,2698.651452287376
12.62,2698.691444264303
12.63,2698.73141092439
12.64,2698.7713312172377
12.65,2698.8111840924435
12.66,2698.850948499609
12.67,2698.890603388332
12.68,2698.930127708213
12.69,2698.9695004088526
12.7,2699.0087004398497
12.71,2699.0477067508023
12.72,2699.0864982913126
12.73,2699.125054010979
12.74,2699.163352859401
12.75,2699.2013737861785
12.76,2699.239095740911
12.77,2699.2764976731983
12.78,2699.31355853264
12.79,2699.350257268835
12.8,2699.3865728313835
12.81,2699.422484169885
12.82,2699.45797023394
12.83,2699.493009973147
12.84,2699.5275823371057
12.85,2699.561666275416
12.86,2699.595240737677
12.87,2699.62828467349
12.88,2699.6607770324526
12.89,2699.692696764165
12.9,2699.724022818228
12.91,2699.75473414424
12.92,2699.7848096918005
12.93,2699.81422841051
12.94,2699.842969249967
12.95,2699.8710111597725
12.96,2699.8983330895244
12.97,2699.9249139888243
12.98,2699.9507328072696
12.99,2699.9757684944625
13.0,2700.0
13.01,2700.0234115258045
13.02,2700.0460082830764
13.03,2700.06780073534
13.04,2700.088799346118
13.05,2700.109014578932
13.06,2700.128456897307
13.07,2700.1471367647646
13.08,2700.1650646448275
13.09,2700.182251001018
13.1,2700.198706296861
13.11,2700.2144409958787
13.12,2700.2294655615933
13.13,2700.243790457528
13.14,2700.257426147206
13.15,2700.2703830941496
13.16,2700.282671761882
13.17,2700.294302613925
13.18,2700.305286113805
13.19,2700.315632725041
13.2,2700.325352911157
13.21,2700.3344571356765
13.22,2700.3429558621237
13.23,2700.350859554018
13.24,2700.3581786748846
13.25,2700.3649236882457
13.26,2700.3711050576253
13.27,2700.376733246545
13.28,2700.3818187185284
13.29,2700.3863719370984
13.3,2700.3904033657777
13.31,2700.393923468089
13.32,2700.396942707555
13.33,2700.3994715476992
13.34,2700.401520452044
13.35,2700.4030998841126
13.36,2700.4042203074287
13.37,2700.404892185513
13.38,2700.4051259818893
13.39,2700.4049321600824
13.4,2700.404321183613
13.41,2700.4033035160046
13.42,2700.40188962078
13.43,2700.400089961463
13.44,2700.397915001575
13.45,2700.3953752046395
13.46,2700.39248103418
13.47,2700.3892429537186
13.48,2700.385671426778
13.49,2700.3817769168822
13.5,2700.3775698875534
13.51,2700.3730608023147
13.52,2700.3682601246887
13.53,2700.3631783181986
13.54,2700.357825846367
13.55,2700.352213172717
13.56,2700.346350760771
13.57,2700.3402490740527
13.58,2700.3339185760847
13.59,2700.327369730389
13.6,2700.32061300049
13.61,2700.3136588499096
13.62,2700.306517742171
13.63,2700.299200140797
13.64,2700.2917165093118
13.65,2700.284077311235
13.66,2700.276293010093
13.67,2700.2683740694056
13.68,2700.2603309526985
13.69,2700.2521741234928
13.7,2700.2439140453125
13.71,2700.2355611816797
13.72,2700.2271259961176
13.73,2700.218618952149
13.74,2700.2100505132967
13.75,2700.201431143084
13.76,2700.1927713050336
13.77,2700.184081462668
13.78,2700.1753720795105
13.79,2700.166653619084
13.8,2700.1579365449115
13.81,2700.149231320515
13.82,2700.1405484094184
13.83,2700.1318982751445
13.84,2700.123291381216
13.85,2700.114738191155
13.86,2700.1062491684856
13.87,2700.09783477673
13.88,2700.089505479412
13.89,2700.0812717400527
13.9,2700.0731440221766
13.91,2700.0651327893065
13.92,2700.0572485049647
13.93,2700.049501632674
13.94,2700.0419026359573
13.95,2700.034461978338
13.96,2700.027190123339
13.97,2700.0200975344824
13.98,2700.013194675292
13.99,2700.00649200929
14.0,2700.0
14.01,2699.993726899742
14.02,2699.9876721160267
14.03,2699.9818328451643
14.04,2699.9762062834625
14.05,2699.9707896272307
14.06,2699.9655800727774
14.07,2699.9605748164117
14.08,2699.9557710544414
14.09,2699.9511659831765
14.1,2699.946756798925
14.11,2699.942540697997
14.12,2699.938514876701
14.13,2699.9346765313444
14.14,2699.931022858237
14.15,2699.927551053688
14.16,2699.924258314006
14.17,2699.921141835499
14.18,2699.9181988144765
14.19,2699.9154264472472
14.2,2699.912821930121
14.21,2699.9103824594044
14.22,2699.908105231408
14.23,2699.9059874424406
14.24,2699.9040262888097
14.25,2699.9022189668253
14.26,2699.900562672797
14.27,2699.899054603032
14.28,2699.8976919538386
14.29,2699.896471921528
14.3,2699.895391702408
14.31,2699.894448492785
14.32,2699.8936394889715
14.33,2699.892961887275
14.34,2699.892412884003
14.35,2699.8919896754664
14.36,2699.8916894579725
14.37,2699.891509427831
14.38,2699.8914467813497
14.39,2699.891498714839
14.4,2699.8916624246062
14.41,2699.891935106961
14.42,2699.8923139582125
14.43,2699.8927961746685
14.44,2699.893378952638
14.45,2699.89405948843
14.46,2699.894834978354
14.47,2699.8957026187186
14.48,2699.8966596058312
14.49,2699.8977031360023
14.5,2699.89883040554
14.51,2699.900038610754
14.52,2699.901324947952
14.53,2699.902686613443
14.54,2699.9041208035364
14.55,2699.9056247145395
14.56,2699.907195542764
14.57,2699.9088304845163
14.58,2699.9105267361056
14.59,2699.912281493841
14.6,2699.914091954032
14.61,2699.9159553129857
14.62,2699.917868767013
14.63,2699.919829512421
14.64,2699.9218347455203
14.65,2699.923881662618
14.66,2699.9259674600235
14.67,2699.928089334046
14.68,2699.9302444809937
14.69,2699.932430097176
14.7,2699.934643378901
14.71,2699.9368815224784
14.72,2699.939141724217
14.73,2699.941421180425
14.74,2699.943717087411
14.75,2699.9460266414844
14.76,2699.9483470389546
14.77,2699.950675476129
14.78,2699.953009149317
14.79,2699.9553452548284
14.8,2699.957680988972
14.81,2699.960013548054
14.82,2699.9623401283857
14.83,2699.964657926276
14.84,2699.966964138032
14.85,2699.9692559599634
14.86,2699.97153058838
14.87,2699.9737852195885
14.88,2699.9760170499
14.89,2699.978223275621
14.9,2699.9804010930634
14.91,2699.982547698534
14.92,2699.9846602883413
14.93,2699.986736058795
14.94,2699.988772206203
14.95,2699.990765926875
14.96,2699.9927144171197
14.97,2699.9946148732456
14.98,2699.9964644915617
14.99,2699.9982604683773
15.0,2700.0
15.01,2700.0016808752284
15.02,2700.0033032528154
15.03,2700.004867884003
15.04,2700.0063755200326
15.05,2700.007826912146
15.06,2700.009222811585
15.07,2700.010563969592
15.08,2700.0118511374085
15.09,2700.0130850662754
15.1,2700.014266507436
15.11,2700.0153962121312
15.12,2700.016474931604
15.13,2700.017503417094
15.14,2700.018482419845
15.15,2700.0194126910983
15.16,2700.0202949820955
15.17,2700.0211300440783
15.18,2700.0219186282893
15.19,2700.022661485969
15.2,2700.02335936836
15.21,2700.024013026705
15.22,2700.024623212244
15.23,2700.02519067622
15.24,2700.0257161698746
15.25,2700.02620044445
15.26,2700.026644251187
15.27,2700.0270483413283
15.28,2700.0274134661154
15.29,2700.02774037679
15.3,2700.0280298245957
15.31,2700.0282825607705
15.32,2700.0284993365594
15.33,2700.028680903203
15.34,2700.0288280119435
15.35,2700.0289414140234
15.36,2700.0290218606824
15.37,2700.029070103164
15.38,2700.0290868927104
15.39,2700.0290729805624
15.4,2700.029029117962
15.41,2700.0289560561514
15.42,2700.028854546372
15.43,2700.028725339866
15.44,2700.0285691878744
15.45,2700.02838684164
15.46,2700.0281790524045
15.47,2700.0279465714093
15.48,2700.027690149896
15.49,2700.027410539108
15.5,2700.0271084902843
15.51,2700.0267847546693
15.52,2700.026440083504
15.53,2700.026075228029
15.54,2700.025690939489
15.55,2700.025287969123
15.56,2700.024867068175
15.57,2700.024428987884
15.58,2700.023974479494
15.59,2700.023504294247
15.6,2700.023019183384
15.61,2700.022519898147
15.62,2700.022007189777
15.63,2700.0214818095174
15.64,2700.02094450861
15.65,2700.0203960382946
15.66,2700.019837149815
15.67,2700.019268594412
15.68,2700.018691123328
15.69,2700.0181054878044
15.7,2700.0175124390835
15.71,2700.0169127284057
15.72,2700.016307107015
15.73,2700.015696326152
15.74,2700.015081137059
15.75,2700.014462290977
15.76,2700.0138405391485
15.77,2700.013216632815
15.78,2700.012591323218
15.79,2700.0119653616007
15.8,2700.011339499204
15.81,2700.010714487269
15.82,2700.010091077039
15.83,2700.009470019755
15.84,2700.0088520666586
15.85,2700.008237968992
15.86,2700.007628477997
15.87,2700.0070243449154
15.88,2700.006426320989
15.89,2700.005835157459
15.9,2700.0052516055684
15.91,2700.004676416559
15.92,2700.0041103416715
15.93,2700.003554132149
15.94,2700.003008539232
15.95,2700.002474314162
15.96,2700.001952208183
15.97,2700.001442972536
15.98,2700.000947358461
15.99,2700.000466117202
16.0,2700.0
16.01,2699.9995495993435
16.02,2699.9991148727104
16.03,2699.998695618824
16.04,2699.998291636408
16.05,2699.997902724186
16.06,2699.9975286808835
16.07,2699.997169305222
16.08,2699.9968243959265
16.09,2699.9964937517216
16.1,2699.996177171331
16.11,2699.9958744534774
16.12,2699.9955853968863
16.13,2699.99530980028
16.14,2699.995047462384
16.15,2699.99479818192
16.16,2699.994561757614
16.17,2699.994337988189
16.18,2699.994126672369
16.19,2699.9939276088776
16.2,2699.9937405964392
16.21,2699.993565433778
16.22,2699.993401919617
16.23,2699.99324985268
16.24,2699.993109031692
16.25,2699.9929792553758
16.26,2699.992860322456
16.27,2699.992752031656
16.28,2699.9926541817
16.29,2699.9925665713117
16.3,2699.992488999215
16.31,2699.992421264134
16.32,2699.992363164793
16.33,2699.9923144999134
16.34,2699.992275068223
16.35,2699.992244668444
16.36,2699.9922230992984
16.37,2699.992210159512
16.38,2699.9922056478085
16.39,2699.992209362912
16.4,2699.9922211035464
16.41,2699.9922406684345
16.42,2699.9922678563016
16.43,2699.9923024658706
16.44,2699.9923442958657
16.45,2699.9923931450107
16.46,2699.9924488120296
16.47,2699.992511095646
16.48,2699.9925797945853
16.49,2699.992654707569
16.5,2699.9927356333224
16.51,2699.9928223705697
16.52,2699.9929147180333
16.53,2699.9930124744387
16.54,2699.993115438509
16.55,2699.993223408968
16.56,2699.99333618454
16.57,2699.9934535639486
16.58,2699.9935753459176
16.59,2699.993701329171
16.6,2699.993831312433
16.61,2699.993965094427
16.62,2699.994102473878
16.63,2699.994243249508
16.64,2699.994387220042
16.65,2699.9945341842044
16.66,2699.9946839407176
16.67,2699.994836288307
16.68,2699.994991025696
16.69,2699.995147951608
16.7,2699.995306864768
16.71,2699.9954675638974
16.72,2699.9956298477227
16.73,2699.9957935149678
16.74,2699.995958364354
16.75,2699.996124194608
16.76,2699.9962908044527
16.77,2699.996457992612
16.78,2699.9966255578083
16.79,2699.9967932987674
16.8,2699.9969610142134
16.81,2699.997128502869
16.82,2699.997295563459
16.83,2699.9974619947056
16.84,2699.997627595335
16.85,2699.9977921640693
16.86,2699.997955499633
16.87,2699.9981174007503
16.88,2699.998277666145
16.89,2699.9984360945405
16.9,2699.998592484661
16.91,2699.998746635231
16.92,2699.998898344974
16.93,2699.9990474126125
16.94,2699.9991936368724
16.95,2699.9993368164764
16.96,2699.9994767501485
16.97,2699.999613236613
16.98,2699.9997460745944
16.99,2699.999875062815
17.0,2700.0
17.01,2700.000120727396
17.02,2700.000237256342
17.03,2700.000349640701
17.04,2700.000457934336
17.05,2700.0005621911096
17.06,2700.000662464884
17.07,2700.0007588095204
17.08,2700.0008512788845
17.09,2700.000939926837
17.1,2700.001024807241
17.11,2700.0011059739586
17.12,2700.001183480854
17.13,2700.001257381787
17.14,2700.0013277306225
17.15,2700.001394581223
17.16,2700.0014579874496
17.17,2700.001518003167
17.18,2700.0015746822364
17.19,2700.0016280785208
17.2,2700.001678245882
17.21,2700.0017252381845
17.22,2700.001769109289
17.23,2700.00180991306
17.24,2700.001847703358
17.25,2700.001882534048
17.26,2700.00191445899
17.27,2700.0019435320487
17.28,2700.001969807086
17.29,2700.001993337964
17.3,2700.0020141785462
17.31,2700.002032382695
17.32,2700.0020480042726
17.33,2700.002061097141
17.34,2700.002071715165
17.35,2700.002079912206
17.36,2700.002085742126
17.37,2700.002089258788
17.38,2700.002090516055
17.39,2700.0020895677894
17.4,2700.0020864678536
17.41,2700.0020812701105
17.42,2700.002074028423
17.43,2700.002064796653
17.44,2700.0020536286643
17.45,2700.002040578318
17.46,2700.002025699478
17.47,2700.0020090460057
17.48,2700.001990671765
17.49,2700.001970630617
17.5,2700.0019489764254
17.51,2700.001925763054
17.52,2700.001901044363
17.53,2700.0018748742154
17.54,2700.001847306476
17.55,2700.001818395005
17.56,2700.0017881936665
17.57,2700.001756756323
17.58,2700.0017241368364
17.59,2700.0016903890687
17.6,2700.001655566884
17.61,2700.001619724145
17.62,2700.0015829147133
17.63,2700.0015451924514
17.64,2700.001506611223
17.65,2700.001467224889
17.66,2700.001427087315
17.67,2700.001386252361
17.68,2700.00134477389
17.69,2700.0013027057653
17.7,2700.0012601018493
17.71,2700.0012170160044
17.72,2700.001173502093
17.73,2700.00112961398
17.74,2700.0010854055245
17.75,2700.0010409305914
17.76,2700.000996243042
17.77,2700.0009513967407
17.78,2700.000906445548
17.79,2700.0008614433286
17.8,2700.000816443944
17.81,2700.000771501256
17.82,2700.000726669128
17.83,2700.000682001423
17.84,2700.000637552004
17.85,2700.0005933747325
17.86,2700.000549523472
17.87,2700.000506052084
17.88,2700.000463014432
17.89,2700.0004204643783
17.9,2700.000378455786
17.91,2700.000337042517
17.92,2700.000296278436
17.93,2700.0002562174022
17.94,2700.000216913281
17.95,2700.000178419933
17.96,2700.0001407912223
17.97,2700.000104081011
17.98,2700.000068343162
17.99,2700.000033631538
18.0,2700.0
18.01,2699.9999674910737
18.02,2699.9999361019222
18.03,2699.999905818372
18.04,2699.999876626249
18.05,2699.9998485113783
18.06,2699.9998214595857
18.07,2699.9997954566966
18.08,2699.9997704885363
18.09,2699.9997465409315
18.1,2699.999723599707
18.11,2699.999701650689
18.12,2699.9996806797026
18.13,2699.9996606725736
18.14,2699.999641615128
18.15,2699.999623493191
18.16,2699.9996062925875
18.17,2699.999589999145
18.18,2699.999574598688
18.19,2699.9995600770417
18.2,2699.9995464200324
18.21,2699.9995336134853
18.22,2699.999521643226
18.23,2699.9995104950813
18.24,2699.999500154875
18.25,2699.9994906084344
18.26,2699.999481841584
18.27,2699.99947384015
18.28,2699.9994665899576
18.29,2699.999460076833
18.3,2699.9994542866007
18.31,2699.999449205088
18.32,2699.999444818119
18.33,2699.999441111521
18.34,2699.9994380711173
18.35,2699.999435682735
18.36,2699.9994339322
18.37,2699.9994328053376
18.38,2699.9994322879725
18.39,2699.999432365932
18.4,2699.99943302504
18.41,2699.999434251124
18.42,2699.9994360300075
18.43,2699.9994383475173
18.44,2699.9994411894795
18.45,2699.9994445417187
18.46,2699.999448390062
18.47,2699.999452720333
18.48,2699.9994575183573
18.49,2699.9994627699634
18.5,2699.999468460974
18.51,2699.9994745772174
18.52,2699.999481104516
18.53,2699.999488028698
18.54,2699.999495335588
18.55,2699.9995030110117
18.56,2699.9995110407945
18.57,2699.9995194107623
18.58,2699.9995281067404
18.59,2699.999537114556
18.6,2699.9995464200324
18.61,2699.999556008996
18.62,2699.999565867273
18.63,2699.999575980689
18.64,2699.999586335069
18.65,2699.99959691624
18.66,2699.999607710025
18.67,2699.9996187022525
18.68,2699.999629878746
18.69,2699.999641225332
18.7,2699.9996527278363
18.71,2699.9996643720847
18.72,2699.9996761439024
18.73,2699.999688029116
18.74,2699.999700013548
18.75,2699.999712083028
18.76,2699.9997242233794
18.77,2699.999736420428
18.78,2699.99974866
18.79,2699.9997609279208
18.8,2699.999773210016
18.81,2699.999785492111
18.82,2699.999797760031
18.83,2699.999809999604
18.84,2699.999822196652
18.85,2699.9998343370044
18.86,2699.999846406484
18.87,2699.999858390917
18.88,2699.999870276129
18.89,2699.9998820479464
18.9,2699.999893692195
18.91,2699.9999051946997
18.92,2699.999916541286
18.93,2699.9999277177794
18.94,2699.9999387100065
18.95,2699.999949503793
18.96,2699.999960084963
18.97,2699.999970439343
18.98,2699.999980552758
18.99,2699.9999904110364
19.0,2700.0
19.01,2700.0000093083117
19.02,2700.0000183359703
19.03,2700.000027085812
19.04,2700.0000355606694
19.05,2700.00004376338
19.06,2700.0000516967766
19.07,2700.000059363696
19.08,2700.0000667669706
19.09,2700.0000739094385
19.1,2700.000080793932
19.11,2700.000087423287
19.12,2700.0000938003373
19.13,2700.000099927919
19.14,2700.0001058088674
19.15,2700.000111446016
19.16,2700.0001168421995
19.17,2700.000122000254
19.18,2700.0001269230147
19.19,2700.000131613315
19.2,2700.00013607399
19.21,2700.000140307876
19.22,2700.000144317806
19.23,2700.000148106617
19.24,2700.0001516771413
19.25,2700.0001550322163
19.26,2700.0001581746747
19.27,2700.000161107352
19.28,2700.000163833085
19.29,2700.000166354705
19.3,2700.000168675051
19.31,2700.0001707969545
19.32,2700.0001727232525
19.33,2700.0001744567776
19.34,2700.000176000367
19.35,2700.0001773568547
19.36,2700.000178529075
19.37,2700.000179519864
19.38,2700.000180332056
19.39,2700.000180968485
19.4,2700.000181431987
19.41,2700.000181725397
19.42,2700.000181851549
19.43,2700.0001818132782
19.44,2700.000181613419
19.45,2700.000181254808
19.46,2700.000180740278
19.47,2700.000180072665
19.48,2700.000179254804
19.49,2700.000178289529
19.5,2700.000177179675
19.51,2700.000175928078
19.52,2700.000174537572
19.53,2700.000173010992
19.54,2700.0001713511724
19.55,2700.000169560949
19.56,2700.000167643156
19.57,2700.0001656006293
19.58,2700.0001634362025
19.59,2700.0001611527105
19.6,2700.000158752989
19.61,2700.0001562398725
19.62,2700.0001536161963
19.63,2700.000150884794
19.64,2700.0001480485016
19.65,2700.000145110154
19.66,2700.0001420725853
19.67,2700.000138938631
19.68,2700.0001357111264
19.69,2700.000132392906
19.7,2700.000128986804
19.71,2700.0001254956555
19.72,2700.0001219222963
19.73,2700.00011826956
19.74,2700.000114540282
19.75,2700.0001107372973
19.76,2700.0001068634406
19.77,2700.000102921548
19.78,2700.000098914452
19.79,2700.000094844989
19.8,2700.000090715994
19.81,2700.0000865303014
19.82,2700.0000822907464
19.83,2700.000078000163
19.84,2700.0000736613865
19.85,2700.0000692772533
19.86,2700.0000648505966
19.87,2700.000060384252
19.88,2700.0000558810525
19.89,2700.000051343836
19.9,2700.000046775435
19.91,2700.0000421786845
19.92,2700.000037556422
19.93,2700.000032911479
19.94,2700.000028246693
19.95,2700.000023564897
19.96,2700.000018868928
19.97,2700.0000141616174
19.98,2700.000009445804
19.99,2700.0000047243198
20.0,2700.0
20.01,2699.9999952756816
20.02,2699.999990554197
20.03,2699.9999858383835
20.04,2699.9999811310736
20.05,2699.999976435104
20.06,2699.999971753308
20.07,2699.9999670885213
20.08,2699.999962443579
20.09,2699.999957821316
20.1,2699.9999532245665
20.11,2699.999948656165
20.12,2699.9999441189484
20.13,2699.9999396157496
20.14,2699.999935149405
20.15,2699.999930722748
20.16,2699.999926338614
20.17,2699.9999219998376
20.18,2699.999917709255
20.19,2699.9999134696995
20.2,2699.9999092840067
20.21,2699.999905155012
20.22,2699.999901085549
20.23,2699.9998970784527
20.24,2699.9998931365603
20.25,2699.999889262704
20.26,2699.999885459719
20.27,2699.9998817304413
20.28,2699.999878077705
20.29,2699.999874504345
20.3,2699.9998710131968
20.31,2699.9998676070954
20.32,2699.999864288874
20.33,2699.999861061369
20.34,2699.999857927415
20.35,2699.9998548898466
20.36,2699.999851951499
20.37,2699.9998491152064
20.38,2699.9998463838047
20.39,2699.999843760128
20.4,2699.999841247012
20.41,2699.9998388472904
20.42,2699.9998365637985
20.43,2699.999834399372
20.44,2699.9998323568443
20.45,2699.9998304390515
20.46,2699.999828648828
20.47,2699.9998269890093
20.48,2699.999825462429
20.49,2699.999824071923
20.5,2699.999822820326
20.51,2699.999821710472
20.52,2699.999820745197
20.53,2699.999819927336
20.54,2699.9998192597227
20.55,2699.999818745193
20.56,2699.999818386582
20.57,2699.999818186722
20.58,2699.999818148452
20.59,2699.9998182746035
20.6,2699.9998185680133
20.61,2699.9998190315155
20.62,2699.9998196679444
20.63,2699.999820480136
20.64,2699.999821470925
20.65,2699.9998226431453
20.66,2699.999823999633
20.67,2699.999825543223
20.68,2699.9998272767484
20.69,2699.999829203046
20.7,2699.99983132495
20.71,2699.999833645295
20.72,2699.999836166916
20.73,2699.999838892648
20.74,2699.9998418253263
20.75,2699.9998449677846
20.76,2699.999848322859
20.77,2699.999851893384
20.78,2699.9998556821943
20.79,2699.999859692124
20.8,2699.99986392601
20.81,2699.999868386685
20.82,2699.9998730769858
20.83,2699.999877999746
20.84,2699.9998831578005
20.85,2699.999888553985
20.86,2699.9998941911326
20.87,2699.999900072081
20.88,2699.9999061996627
20.89,2699.999912576713
20.9,2699.9999192060686
20.91,2699.999926090562
20.92,2699.999933233029
20.93,2699.9999406363045
20.94,2699.9999483032234
20.95,2699.99995623662
20.96,2699.9999644393306
20.97,2699.999972914189
20.98,2699.9999816640297
20.99,2699.9999906916887
21.0,2700.0
