wind_speed,aerodyn SCD 8.0/168
12.83,7973.0082407565
12.84,7975.017765333378
12.85,7976.969300098196
12.86,7978.86389866254
12.87,7980.702614637994
12.88,7982.48650163614
12.89,7984.216613268558
12.9,7985.894003146835
12.91,7987.519724882552
12.92,7989.094832087294
12.93,7990.620378372641
12.94,7992.097417350176
12.95,7993.527002631484
12.96,7994.910187828145
12.97,7996.248026551745
12.98,7997.541572413866
12.99,7998.79187902609
13.0,8000.0
13.01,8001.166900267448
13.02,8002.293190041351
13.03,8003.379390854899
13.04,8004.426024241274
13.05,8005.433611733668
13.06,8006.402674865264
13.07,8007.333735169249
13.08,8008.227314178811
13.09,8009.083933427135
13.1,8009.90411444741
13.11,8010.688378772825
13.12,8011.437247936561
13.13,8012.151243471809
13.14,8012.830886911751
13.15,8013.4766997895795
13.16,8014.089203638478
13.17,8014.668919991632
13.18,8015.216370382232
13.19,8015.732076343463
13.2,8016.216559408512
13.21,8016.670341110564
13.22,8017.093942982809
13.23,8017.48788655843
13.24,8017.852693370617
13.25,8018.188884952554
13.26,8018.496982837431
13.27,8018.777508558432
13.28,8019.030983648743
13.29,8019.257929641553
13.3,8019.458868070051
13.31,8019.634320467418
13.32,8019.784808366844
13.33,8019.910853301516
13.34,8020.01297680462
13.35,8020.091700409342
13.36,8020.147545648871
13.37,8020.181034056391
13.38,8020.192687165091
13.39,8020.183026508157
13.4,8020.152573618776
13.41,8020.101850030132
13.42,8020.031377275416
13.43,8019.941676887814
13.44,8019.83327040051
13.45,8019.706679346692
13.46,8019.562425259547
13.47,8019.401029672263
13.48,8019.223014118025
13.49,8019.02890013002
13.5,8018.819209241436
13.51,8018.594462985458
13.52,8018.355182895275
13.53,8018.101890504072
13.54,8017.835107345034
13.55,8017.555354951352
13.56,8017.263154856211
13.57,8016.959028592795
13.58,8016.643497694295
13.59,8016.317083693894
13.6,8015.980308124783
13.61,8015.633692520145
13.62,8015.277758413167
13.63,8014.913027337038
13.64,8014.540020824945
13.65,8014.159260410071
13.66,8013.771267625606
13.67,8013.376564004738
13.68,8012.975671080649
13.69,8012.569110386527
13.7,8012.157403455563
13.71,8011.741071820938
13.72,8011.320637015844
13.73,8010.896620573465
13.74,8010.469544026989
13.75,8010.039928909599
13.76,8009.608296754487
13.77,8009.175169094837
13.78,8008.741067463836
13.79,8008.306513394669
13.8,8007.8720284205265
13.81,8007.438134074591
13.82,8007.005351890055
13.83,8006.5742034001
13.84,8006.145210137915
13.85,8005.718893636686
13.86,8005.2957754296
13.87,8004.8763770498435
13.88,8004.461220030605
13.89,8004.050825905068
13.9,8003.645716206422
13.91,8003.246412467853
13.92,8002.853436222547
13.93,8002.467309003693
13.94,8002.088552344474
13.95,8001.71768777808
13.96,8001.355236837695
13.97,8001.001721056508
13.98,8000.657661967706
13.99,8000.323581104474
14.0,8000.0
14.01,7999.68732997455
14.02,7999.385541496716
14.03,7999.094494822165
14.04,7998.814050206569
14.05,7998.544067905598
14.06,7998.284408174923
14.07,7998.03493127021
14.08,7997.795497447132
14.09,7997.565966961361
14.1,7997.346200068564
14.11,7997.1360570244115
14.12,7996.935398084577
14.13,7996.744083504726
14.14,7996.561973540532
14.15,7996.388928447662
14.16,7996.2248084817875
14.17,7996.069473898579
14.18,7995.922784953707
14.19,7995.78460190284
14.2,7995.654785001651
14.21,7995.533194505806
14.22,7995.419690670979
14.23,7995.314133752837
14.24,7995.216384007052
14.25,7995.126301689293
14.26,7995.043747055231
14.27,7994.968580360533
14.28,7994.9006618608755
14.29,7994.839851811923
14.3,7994.78601046935
14.31,7994.738998088821
14.32,7994.6986749260095
14.33,7994.664901236586
14.34,7994.63753727622
14.35,7994.616443300581
14.36,7994.601479565339
14.37,7994.592506326165
14.38,7994.589383838729
14.39,7994.5919723587
14.4,7994.600132141751
14.41,7994.613723443546
14.42,7994.632606519763
14.43,7994.656641626067
14.44,7994.685689018129
14.45,7994.719608951617
14.46,7994.758261682206
14.47,7994.801507465562
14.48,7994.849206557357
14.49,7994.90121921326
14.5,7994.957405688944
14.51,7995.017626240075
14.52,7995.081741122326
14.53,7995.149610591367
14.54,7995.221094902865
14.55,7995.296054312493
14.56,7995.374349075921
14.57,7995.455839448817
14.58,7995.540385686853
14.59,7995.627848045699
14.6,7995.718086781024
14.61,7995.810962148497
14.62,7995.906334403793
14.63,7996.004063802578
14.64,7996.104010600524
14.65,7996.206035053298
14.66,7996.309997416573
14.67,7996.415757946019
14.68,7996.523176897304
14.69,7996.632114526101
14.7,7996.742431088079
14.71,7996.853986838904
14.72,7996.966642034253
14.73,7997.080256929792
14.74,7997.194691781193
14.75,7997.309806844122
14.76,7997.425462374256
14.77,7997.54151862726
14.78,7997.657835858804
14.79,7997.77427432456
14.8,7997.890694280199
14.81,7998.006955981386
14.82,7998.122919683798
14.83,7998.2384456431
14.84,7998.353394114964
14.85,7998.467625355062
14.86,7998.58099961906
14.87,7998.693377162629
14.88,7998.804618241443
14.89,7998.914583111168
14.9,7999.023132027474
14.91,7999.130125246035
14.92,7999.235423022518
14.93,7999.338885612593
14.94,7999.440373271931
14.95,7999.539746256202
14.96,7999.636864821075
14.97,7999.731589222221
14.98,7999.823779715311
14.99,7999.913296556013
15.0,8000.0
15.01,8000.08377983435
15.02,8000.164643971786
15.03,8000.242629856441
15.04,8000.3177749324495
15.05,8000.390116643943
15.06,8000.459692435053
15.07,8000.526539749915
15.08,8000.590696032659
15.09,8000.652198727418
15.1,8000.71108527833
15.11,8000.767393129522
15.12,8000.82115972513
15.13,8000.8724225092865
15.14,8000.921218926123
15.15,8000.967586419774
15.16,8001.011562434372
15.17,8001.053184414049
15.18,8001.092489802938
15.19,8001.129516045173
15.2,8001.164300584885
15.21,8001.1968808662095
15.22,8001.227294333277
15.23,8001.255578430223
15.24,8001.281770601176
15.25,8001.3059082902755
15.26,8001.32802894165
15.27,8001.34816999943
15.28,8001.366368907753
15.29,8001.38266311075
15.3,8001.397090052556
15.31,8001.4096871773
15.32,8001.420491929117
15.33,8001.429541752141
15.34,8001.436874090503
15.35,8001.442526388337
15.36,8001.446536089774
15.37,8001.448940638948
15.38,8001.449777479993
15.39,8001.449084057042
15.4,8001.446897814228
15.41,8001.44325619568
15.42,8001.438196645537
15.43,8001.431756607925
15.44,8001.423973526983
15.45,8001.41488484684
15.46,8001.404528011632
15.47,8001.392940465489
15.48,8001.380159652546
15.49,8001.366223016934
15.5,8001.351168002787
15.51,8001.335032054239
15.52,8001.317852615421
15.53,8001.299667130465
15.54,8001.280513043508
15.55,8001.260427798679
15.56,8001.239448840113
15.57,8001.217613611942
15.58,8001.194959558296
15.59,8001.171524123315
15.6,8001.147344751126
15.61,8001.122458885863
15.62,8001.096903971659
15.63,8001.07071745265
15.64,8001.043936772965
15.65,8001.016599376738
15.66,8000.988742708103
15.67,8000.9604042111905
15.68,8000.931621330135
15.69,8000.90243150907
15.7,8000.872872192128
15.71,8000.84298082344
15.72,8000.812794847142
15.73,8000.782351707366
15.74,8000.751688848241
15.75,8000.720843713905
15.76,8000.689853748489
15.77,8000.658756396126
15.78,8000.627589100949
15.79,8000.596389307089
15.8,8000.565194458682
15.81,8000.534041999859
15.82,8000.502969374754
15.83,8000.472014027498
15.84,8000.441213402227
15.85,8000.410604943069
15.86,8000.380226094162
15.87,8000.350114299636
15.88,8000.320307003625
15.89,8000.29084165026
15.9,8000.261755683677
15.91,8000.233086548007
15.92,8000.204871687383
15.93,8000.177148545938
15.94,8000.149954567807
15.95,8000.123327197119
15.96,8000.097303878007
15.97,8000.071922054607
15.98,8000.04721917105
15.99,8000.02323267147
16.0,8000.0
16.01,7999.977550688049
16.02,7999.955882616139
16.03,7999.934985752067
16.04,7999.914850063633
16.05,7999.895465518634
16.06,7999.876822084871
16.07,7999.858909730137
16.08,7999.841718422235
16.09,7999.825238128962
16.1,7999.809458818117
16.11,7999.794370457496
16.12,7999.779963014903
16.13,7999.7662264581295
16.14,7999.753150754976
16.15,7999.740725873244
16.16,7999.728941780728
16.17,7999.717788445228
16.18,7999.707255834543
16.19,7999.697333916468
16.2,7999.688012658808
16.21,7999.679282029356
16.22,7999.67113199591
16.23,7999.663552526271
16.24,7999.656533588236
16.25,7999.650065149605
16.26,7999.644137178174
16.27,7999.638739641744
16.28,7999.63386250811
16.29,7999.629495745072
16.3,7999.625629320431
16.31,7999.622253201982
16.32,7999.619357357524
16.33,7999.616931754853
16.34,7999.614966361773
16.35,7999.613451146079
16.36,7999.612376075569
16.37,7999.611731118042
16.38,7999.611506241297
16.39,7999.611691413132
16.4,7999.612276601343
16.41,7999.613251773733
16.42,7999.614606898098
16.43,7999.616331942235
16.44,7999.618416873944
16.45,7999.620851661021
16.46,7999.62362627127
16.47,7999.626730672482
16.48,7999.630154832461
16.49,7999.633888719004
16.5,7999.637922299907
16.51,7999.642245542972
16.52,7999.646848415992
16.53,7999.651720886771
16.54,7999.656852923107
16.55,7999.662234492794
16.56,7999.667855563634
16.57,7999.673706103424
16.58,7999.679776079962
16.59,7999.686055461047
16.6,7999.692534214478
16.61,7999.699202308051
16.62,7999.706049709569
16.63,7999.713066386825
16.64,7999.72024230762
16.65,7999.727567439753
16.66,7999.735031751021
16.67,7999.742625209222
16.68,7999.750337782156
16.69,7999.758159437621
16.7,7999.766080143414
16.71,7999.774089867333
16.72,7999.782178577179
16.73,7999.79033624075
16.74,7999.798552825842
16.75,7999.806818300254
16.76,7999.815122631787
16.77,7999.823455788237
16.78,7999.831807737402
16.79,7999.840168447083
16.8,7999.848527885074
16.81,7999.856876019176
16.82,7999.865202817189
16.83,7999.873498246908
16.84,7999.881752276134
16.85,7999.889954872662
16.86,7999.898096004294
16.87,7999.906165638828
16.88,7999.914153744061
16.89,7999.92205028779
16.9,7999.929845237817
16.91,7999.937528561937
16.92,7999.9450902279505
16.93,7999.952520203657
16.94,7999.95980845685
16.95,7999.966944955331
16.96,7999.9739196669
16.97,7999.980722559351
16.98,7999.987343600487
16.99,7999.993772758105
17.0,8000.0
17.01,8000.006017413454
17.02,8000.01182556366
17.03,8000.017427135289
17.04,8000.02282481302
17.05,8000.028021281523
17.06,8000.033019225471
17.07,8000.037821329541
17.08,8000.042430278403
17.09,8000.046848756733
17.1,8000.051079449205
17.11,8000.05512504049
17.12,8000.058988215265
17.13,8000.062671658201
17.14,8000.066178053973
17.15,8000.0695100872545
17.16,8000.072670442722
17.17,8000.075661805042
17.18,8000.078486858894
17.19,8000.081148288952
17.2,8000.083648779885
17.21,8000.085991016372
17.22,8000.088177683083
17.23,8000.090211464693
17.24,8000.092095045875
17.25,8000.093831111305
17.26,8000.095422345655
17.27,8000.096871433597
17.28,8000.098181059808
17.29,8000.099353908957
17.3,8000.100392665726
17.31,8000.10130001478
17.32,8000.102078640795
17.33,8000.102731228445
17.34,8000.103260462408
17.35,8000.103669027353
17.36,8000.103959607953
17.37,8000.104134888884
17.38,8000.10419755482
17.39,8000.104150290434
17.4,8000.103995780398
17.41,8000.103736709388
17.42,8000.103375762077
17.43,8000.10291562314
17.44,8000.102358977246
17.45,8000.101708509072
17.46,8000.100966903295
17.47,8000.100136844582
17.48,8000.099221017612
17.49,8000.098222107055
17.5,8000.097142797586
17.51,8000.095985773881
17.52,8000.094753720609
17.53,8000.093449322447
17.54,8000.09207526407
17.55,8000.090634230149
17.56,8000.089128905357
17.57,8000.087561974369
17.58,8000.08593612186
17.59,8000.084254032501
17.6,8000.082518390967
17.61,8000.080731881934
17.62,8000.078897190072
17.63,8000.077017000056
17.64,8000.075093996559
17.65,8000.073130864257
17.66,8000.071130287821
17.67,8000.069094951926
17.68,8000.067027541245
17.69,8000.064930740452
17.7,8000.062807234222
17.71,8000.060659707226
17.72,8000.058490844141
17.73,8000.0563033296385
17.74,8000.054099848391
17.75,8000.051883085074
17.76,8000.049655724363
17.77,8000.047420450929
17.78,8000.045179949444
17.79,8000.042936904586
17.8,8000.040694001027
17.81,8000.038453923439
17.82,8000.036219356497
17.83,8000.033992984875
17.84,8000.031777493245
17.85,8000.029575566285
17.86,8000.027389888663
17.87,8000.025223145057
17.88,8000.023078020138
17.89,8000.020957198581
17.9,8000.01886336506
17.91,8000.016799204246
17.92,8000.014767400818
17.93,8000.012770639444
17.94,8000.010811604801
17.95,8000.008892981561
17.96,8000.0070174544
17.97,8000.005187707989
17.98,8000.003406427004
17.99,8000.001676296116
18.0,8000.0
18.01,7999.998379658136
18.02,7999.996815129227
18.03,7999.995305706775
18.04,7999.993850684289
18.05,7999.992449355279
18.06,7999.991101013248
18.07,7999.989804951707
18.08,7999.988560464158
18.09,7999.987366844109
18.1,7999.986223385069
18.11,7999.985129380547
18.12,7999.984084124045
18.13,7999.983086909071
18.14,7999.982137029135
18.15,7999.98123377774
18.16,7999.980376448395
18.17,7999.979564334608
18.18,7999.9787967298835
18.19,7999.978072927731
18.2,7999.977392221654
18.21,7999.976753905162
18.22,7999.976157271762
18.23,7999.975601614959
18.24,7999.975086228263
18.25,7999.974610405176
18.26,7999.974173439211
18.27,7999.973774623871
18.28,7999.973413252664
18.29,7999.973088619098
18.3,7999.972800016676
18.31,7999.972546738909
18.32,7999.972328079303
18.33,7999.972143331366
18.34,7999.971991788602
18.35,7999.971872744518
18.36,7999.971785492625
18.37,7999.971729326424
18.38,7999.971703539427
18.39,7999.97170742514
18.4,7999.971740277067
18.41,7999.971801388719
18.42,7999.971890053599
18.43,7999.972005565217
18.44,7999.972147217078
18.45,7999.972314302689
18.46,7999.97250611556
18.47,7999.972721949192
18.48,7999.972961097096
18.49,7999.973222852782
18.5,7999.973506509749
18.51,7999.973811361511
18.52,7999.974136701572
18.53,7999.9744818234385
18.54,7999.974846020617
18.55,7999.975228586616
18.56,7999.975628814943
18.57,7999.976045999101
18.58,7999.976479432604
18.59,7999.97692840895
18.6,7999.977392221655
18.61,7999.977870164218
18.62,7999.97836153015
18.63,7999.978865612958
18.64,7999.979381706148
18.65,7999.979909103228
18.66,7999.980447097702
18.67,7999.980994983081
18.68,7999.981552052868
18.69,7999.982117600574
18.7,7999.982690919703
18.71,7999.983271303762
18.72,7999.983858046261
18.73,7999.984450440703
18.74,7999.985047780596
18.75,7999.985649359449
18.76,7999.986254470767
18.77,7999.986862408056
18.78,7999.987472464824
18.79,7999.988083934578
18.8,7999.988696110827
18.81,7999.989308287075
18.82,7999.989919756829
18.83,7999.990529813599
18.84,7999.991137750889
18.85,7999.991742862207
18.86,7999.992344441058
18.87,7999.992941780952
18.88,7999.993534175393
18.89,7999.99412091789
18.9,7999.994701301952
18.91,7999.99527462108
18.92,7999.995840168785
18.93,7999.996397238572
18.94,7999.996945123951
18.95,7999.997483118426
18.96,7999.9980105155055
18.97,7999.998526608695
18.98,7999.999030691504
18.99,7999.9995220574365
19.0,8000.0
19.01,8000.000463954001
19.02,8000.000913919441
19.03,8000.001350037614
19.04,8000.001772449824
19.05,8000.002181297365
19.06,8000.002576721537
19.07,8000.002958863641
19.08,8000.003327864972
19.09,8000.003683866833
19.1,8000.004027010518
19.11,8000.00435743733
19.12,8000.004675288564
19.13,8000.004980705517
19.14,8000.005273829494
19.15,8000.005554801791
19.16,8000.005823763703
19.17,8000.006080856532
19.18,8000.006326221577
19.19,8000.006560000134
19.2,8000.006782333505
19.21,8000.006993362986
19.22,8000.007193229877
19.23,8000.007382075476
19.24,8000.00756004108
19.25,8000.007727267992
19.26,8000.007883897505
19.27,8000.008030070921
19.28,8000.00816592954
19.29,8000.008291614659
19.3,8000.008407267574
19.31,8000.008513029586
19.32,8000.008609041996
19.33,8000.008695446098
19.34,8000.008772383193
19.35,8000.008839994582
19.36,8000.008898421559
19.37,8000.008947805423
19.38,8000.008988287478
19.39,8000.009020009017
19.4,8000.009043111339
19.41,8000.009057735746
19.42,8000.009064023534
19.43,8000.009062116003
19.44,8000.009052154452
19.45,8000.009034280178
19.46,8000.009008634478
19.47,8000.008975358653
19.48,8000.008934594004
19.49,8000.008886481825
19.5,8000.008831163419
19.51,8000.008768780081
19.52,8000.008699473108
19.53,8000.008623383806
19.54,8000.008540653466
19.55,8000.00845142339
19.56,8000.008355834879
19.57,8000.008254029227
19.58,8000.008146147734
19.59,8000.008032331701
19.6,8000.007912722423
19.61,8000.007787461202
19.62,8000.007656689334
19.63,8000.007520548117
19.64,8000.007379178853
19.65,8000.007232722839
19.66,8000.007081321373
19.67,8000.006925115755
19.68,8000.006764247282
19.69,8000.006598857255
19.7,8000.006429086969
19.71,8000.006255077725
19.72,8000.006076970822
19.73,8000.005894907556
19.74,8000.005709029229
19.75,8000.005519477138
19.76,8000.005326392579
19.77,8000.005129916857
19.78,8000.004930191265
19.79,8000.004727357102
19.8,8000.004521555669
19.81,8000.004312928266
19.82,8000.004101616189
19.83,8000.003887760735
19.84,8000.003671503205
19.85,8000.003452984897
19.86,8000.0032323471105
19.87,8000.003009731143
19.88,8000.002785278295
19.89,8000.002559129862
19.9,8000.002331427142
19.91,8000.002102311439
19.92,8000.00187192405
19.93,8000.001640406267
19.94,8000.001407899398
19.95,8000.001174544735
19.96,8000.000940483581
19.97,8000.000705857231
19.98,8000.0004708069855
19.99,8000.000235474143
20.0,8000.0
20.01,7999.99976452586
20.02,7999.999529193017
20.03,7999.999294142772
20.04,7999.999059516422
20.05,7999.998825455266
20.06,7999.998592100605
20.07,7999.998359593736
20.08,7999.998128075955
20.09,7999.997897688564
20.1,7999.99766857286
20.11,7999.99744087014
20.12,7999.997214721709
20.13,7999.99699026886
20.14,7999.996767652892
20.15,7999.9965470151055
20.16,7999.996328496798
20.17,7999.996112239267
20.18,7999.995898383816
20.19,7999.995687071737
20.2,7999.995478444332
20.21,7999.9952726429
20.22,7999.995069808738
20.23,7999.994870083146
20.24,7999.994673607423
20.25,7999.994480522866
20.26,7999.994290970773
20.27,7999.994105092447
20.28,7999.993923029181
20.29,7999.993744922276
20.3,7999.993570913033
20.31,7999.993401142749
20.32,7999.99323575272
20.33,7999.993074884246
20.34,7999.992918678628
20.35,7999.992767277163
20.36,7999.992620821149
20.37,7999.992479451884
20.38,7999.992343310669
20.39,7999.9922125388
20.4,7999.99208727758
20.41,7999.991967668302
20.42,7999.991853852269
20.43,7999.991745970776
20.44,7999.991644165124
20.45,7999.991548576611
20.46,7999.991459346536
20.47,7999.991376616197
20.48,7999.991300526894
20.49,7999.991231219923
20.5,7999.991168836584
20.51,7999.991113518176
20.52,7999.991065405999
20.53,7999.991024641348
20.54,7999.990991365524
20.55,7999.990965719826
20.56,7999.990947845552
20.57,7999.990937883998
20.58,7999.990935976468
20.59,7999.990942264254
20.6,7999.990956888661
20.61,7999.990979990986
20.62,7999.991011712524
20.63,7999.991052194578
20.64,7999.991101578442
20.65,7999.99116000542
20.66,7999.991227616807
20.67,7999.991304553903
20.68,7999.991390958006
20.69,7999.991486970415
20.7,7999.991592732427
20.71,7999.991708385344
20.72,7999.991834070463
20.73,7999.99196992908
20.74,7999.992116102498
20.75,7999.992272732011
20.76,7999.992439958922
20.77,7999.992617924527
20.78,7999.992806770126
20.79,7999.993006637015
20.8,7999.993217666497
20.81,7999.993439999866
20.82,7999.993673778425
20.83,7999.993919143469
20.84,7999.994176236299
20.85,7999.994445198211
20.86,7999.994726170506
20.87,7999.995019294482
20.88,7999.995324711438
20.89,7999.995642562671
20.9,7999.995972989482
20.91,7999.996316133168
20.92,7999.996672135027
20.93,7999.99704113636
20.94,7999.997423278463
20.95,7999.997818702636
20.96,7999.998227550178
20.97,7999.998649962386
20.98,7999.99908608056
20.99,7999.999536045998
21.0,8000.0
