wind_speed,Norwin 47 ASR 500
13.38,724.7027573440421
13.39,724.8807954064414
13.4,725.0597196869104
13.41,725.2399951650609
13.42,725.4220868205045
13.43,725.606459632853
13.44,725.793578581718
13.45,725.9839086467106
13.46,726.177914807443
13.47,726.3760620435265
13.48,726.5788153345727
13.49,726.7866396601934
13.5,727.0
13.51,727.2192413137284
13.52,727.4442284816103
13.53,727.6747063640016
13.54,727.9104198212581
13.55,728.1511137137359
13.56,728.3965329017907
13.57,728.6464222457785
13.58,728.9005266060551
13.59,729.1585908429765
13.6,729.4203598168987
13.61,729.6855783881773
13.62,729.9539914171683
13.63,730.2253437642278
13.64,730.4993802897116
13.65,730.7758458539755
13.66,731.0544853173753
13.67,731.3350435402671
13.68,731.6172653830067
13.69,731.90089570595
13.7,732.1856793694529
13.71,732.4713612338716
13.72,732.7576861595612
13.73,733.0443990068785
13.74,733.3312446361788
13.75,733.6179679078182
13.76,733.9043136821526
13.77,734.1900268195379
13.78,734.47485218033
13.79,734.7585346248848
13.8,735.0408190135581
13.81,735.3214502067058
13.82,735.600173064684
13.83,735.8767324478483
13.84,736.1508732165547
13.85,736.4223402311593
13.86,736.6908783520176
13.87,736.9562324394859
13.88,737.2181473539199
13.89,737.4763679556756
13.9,737.7306391051088
13.91,737.9807056625754
13.92,738.2263124884312
13.93,738.4672044430322
13.94,738.7031263867344
13.95,738.9338231798935
13.96,739.1590396828653
13.97,739.3785207560063
13.98,739.5920112596717
13.99,739.7992560542176
14.0,740.0
14.01,740.194060837143
14.02,740.3815478248432
14.03,740.5626431020655
14.04,740.7375288077742
14.05,740.9063870809349
14.06,741.0694000605117
14.07,741.2267498854698
14.08,741.3786186947741
14.09,741.5251886273891
14.1,741.6666418222798
14.11,741.8031604184109
14.12,741.9349265547474
14.13,742.0621223702541
14.14,742.1849300038956
14.15,742.3035315946369
14.16,742.4181092814426
14.17,742.5288452032778
14.18,742.6359214991071
14.19,742.7395203078953
14.2,742.8398237686074
14.21,742.937014020208
14.22,743.0312732016621
14.23,743.1227834519343
14.24,743.2117269099897
14.25,743.2982857147929
14.26,743.3826420053089
14.27,743.4649779205022
14.28,743.5454755993377
14.29,743.6243171807804
14.3,743.7016848037952
14.31,743.7777606073465
14.32,743.8527267303994
14.33,743.9267653119185
14.34,744.0000584908689
14.35,744.0727884062153
14.36,744.1451371969224
14.37,744.2172870019551
14.38,744.2894199602783
14.39,744.3617182108569
14.4,744.4343638926553
14.41,744.5075391446385
14.42,744.5814261057715
14.43,744.6562069150189
14.44,744.7320637113455
14.45,744.8091786337163
14.46,744.8877338210959
14.47,744.9679114124496
14.48,745.0498935467414
14.49,745.1338623629366
14.5,745.22
14.51,745.3084380577
14.52,745.3991059790176
14.53,745.4918826677379
14.54,745.5866470276455
14.55,745.6832779625258
14.56,745.7816543761634
14.57,745.8816551723428
14.58,745.9831592548495
14.59,746.0860455274677
14.6,746.190192893983
14.61,746.2954802581794
14.62,746.4017865238422
14.63,746.5089905947564
14.64,746.6169713747068
14.65,746.725607767478
14.66,746.834778676855
14.67,746.9443630066228
14.68,747.0542396605659
14.69,747.1642875424695
14.7,747.2743855561184
14.71,747.3844126052973
14.72,747.4942475937911
14.73,747.6037694253848
14.74,747.7128570038631
14.75,747.8213892330108
14.76,747.9292450166131
14.77,748.0363032584544
14.78,748.1424428623199
14.79,748.2475427319943
14.8,748.3514817712625
14.81,748.4541388839094
14.82,748.5553929737198
14.83,748.6551229444784
14.84,748.7532076999703
14.85,748.8495261439804
14.86,748.9439571802931
14.87,749.0363797126938
14.88,749.1266726449671
14.89,749.2147148808981
14.9,749.3003853242712
14.91,749.3835628788717
14.92,749.4641264484841
14.93,749.5419549368933
14.94,749.6169272478844
14.95,749.6889222852421
14.96,749.7578189527513
14.97,749.823496154197
14.98,749.8858327933635
14.99,749.9447077740364
15.0,750.0
15.01,750.0516242120578
15.02,750.0996384990875
15.03,750.1441367869843
15.04,750.1852130016441
15.05,750.2229610689627
15.06,750.2574749148358
15.07,750.2888484651594
15.08,750.3171756458291
15.09,750.3425503827406
15.1,750.3650666017897
15.11,750.3848182288724
15.12,750.4018991898839
15.13,750.4164034107207
15.14,750.428424817278
15.15,750.4380573354521
15.16,750.4453948911381
15.17,750.4505314102322
15.18,750.4535608186301
15.19,750.4545770422276
15.2,750.4536740069201
15.21,750.4509456386038
15.22,750.4464858631742
15.23,750.4403886065274
15.24,750.4327477945588
15.25,750.4236573531642
15.26,750.4132112082398
15.27,750.401503285681
15.28,750.3886275113832
15.29,750.3746778112429
15.3,750.3597481111555
15.31,750.3439323370167
15.32,750.3273244147225
15.33,750.3100182701685
15.34,750.2921078292503
15.35,750.2736870178642
15.36,750.2548497619052
15.37,750.2356899872698
15.38,750.2163016198533
15.39,750.1967785855516
15.4,750.1772148102607
15.41,750.1577042198759
15.42,750.1383407402934
15.43,750.1192182974086
15.44,750.1004308171176
15.45,750.0820722253159
15.46,750.0642364478992
15.47,750.0470174107637
15.48,750.0305090398047
15.49,750.0148052609183
15.5,750.0
15.51,749.9861673340686
15.52,749.9733019446331
15.53,749.9613786643259
15.54,749.9503723257789
15.55,749.9402577616241
15.56,749.9310098044939
15.57,749.9226032870201
15.58,749.9150130418349
15.59,749.9082139015703
15.6,749.9021806988585
15.61,749.8968882663316
15.62,749.8923114366218
15.63,749.8884250423607
15.64,749.8852039161809
15.65,749.8826228907144
15.66,749.8806567985929
15.67,749.879280472449
15.68,749.8784687449145
15.69,749.8781964486215
15.7,749.8784384162021
15.71,749.8791694802883
15.72,749.8803644735123
15.73,749.8819982285064
15.74,749.8840455779023
15.75,749.8864813543321
15.76,749.8892803904283
15.77,749.8924175188229
15.78,749.8958675721475
15.79,749.8996053830344
15.8,749.9036057841159
15.81,749.9078436080241
15.82,749.912293687391
15.83,749.9169308548484
15.84,749.9217299430287
15.85,749.926665784564
15.86,749.931713212086
15.87,749.9368470582274
15.88,749.9420421556198
15.89,749.9472733368956
15.9,749.9525154346868
15.91,749.9577432816253
15.92,749.9629317103434
15.93,749.9680555534728
15.94,749.9730896436462
15.95,749.9780088134953
15.96,749.9827878956521
15.97,749.987401722749
15.98,749.9918251274178
15.99,749.9960329422909
16.0,750.0
16.01,750.0037064516682
16.02,750.0071537223805
16.03,750.0103485557129
16.04,750.0132976952411
16.05,750.0160078845413
16.06,750.0184858671892
16.07,750.0207383867607
16.08,750.0227721868318
16.09,750.0245940109784
16.1,750.0262106027761
16.11,750.0276287058011
16.12,750.0288550636292
16.13,750.0298964198364
16.14,750.0307595179984
16.15,750.031451101691
16.16,750.0319779144904
16.17,750.0323466999724
16.18,750.032564201713
16.19,750.0326371632876
16.2,750.0325723282724
16.21,750.0323764402436
16.22,750.0320562427767
16.23,750.0316184794478
16.24,750.0310698938324
16.25,750.0304172295068
16.26,750.0296672300469
16.27,750.0288266390286
16.28,750.0279022000274
16.29,750.0269006566195
16.3,750.0258287523809
16.31,750.0246932308871
16.32,750.0235008357145
16.33,750.0222583104385
16.34,750.0209723986352
16.35,750.0196498438805
16.36,750.0182973897504
16.37,750.0169217798207
16.38,750.0155297576672
16.39,750.014128066866
16.4,750.0127234509927
16.41,750.0113226536234
16.42,750.0099324183341
16.43,750.0085594887004
16.44,750.0072106082981
16.45,750.0058925207038
16.46,750.0046119694925
16.47,750.0033756982408
16.48,750.002190450524
16.49,750.0010629699185
16.5,750.0
16.51,749.999006859259
16.52,749.9980831658452
16.53,749.9972271128231
16.54,749.9964368932569
16.55,749.9957107002109
16.56,749.9950467267493
16.57,749.994443165937
16.58,749.9938982108378
16.59,749.9934100545164
16.6,749.9929768900367
16.61,749.9925969104637
16.62,749.9922683088612
16.63,749.9919892782938
16.64,749.9917580118257
16.65,749.9915727025214
16.66,749.9914315434453
16.67,749.9913327276614
16.68,749.9912744482344
16.69,749.9912548982285
16.7,749.991272270708
16.71,749.9913247587374
16.72,749.9914105553811
16.73,749.991527853703
16.74,749.9916748467678
16.75,749.99184972764
16.76,749.9920506893836
16.77,749.9922759250634
16.78,749.9925236277429
16.79,749.9927919904875
16.8,749.9930792063608
16.81,749.9933834684273
16.82,749.9937029697518
16.83,749.9940359033978
16.84,749.9943804624305
16.85,749.9947348399136
16.86,749.995097228912
16.87,749.9954658224897
16.88,749.9958388137111
16.89,749.9962143956404
16.9,749.9965907613423
16.91,749.996966103881
16.92,749.9973386163207
16.93,749.9977064917259
16.94,749.9980679231609
16.95,749.99842110369
16.96,749.9987642263776
16.97,749.9990954842881
16.98,749.9994130704857
16.99,749.9997151780349
17.0,750.0
17.01,750.0002661112958
17.02,750.0005136142385
17.03,750.0007429929949
17.04,750.0009547317316
17.05,750.0011493146154
17.06,750.001327225813
17.07,750.0014889494913
17.08,750.0016349698167
17.09,750.0017657709562
17.1,750.0018818370763
17.11,750.0019836523442
17.12,750.0020717009259
17.13,750.0021464669885
17.14,750.0022084346987
17.15,750.002258088223
17.16,750.0022959117288
17.17,750.002322389382
17.18,750.0023380053499
17.19,750.0023432437988
17.2,750.0023385888956
17.21,750.0023245248069
17.22,750.0023015356998
17.23,750.0022701057406
17.24,750.0022307190961
17.25,750.0021838599332
17.26,750.0021300124185
17.27,750.0020696607188
17.28,750.0020032890006
17.29,750.001931381431
17.3,750.0018544221763
17.31,750.0017728954035
17.32,750.0016872852792
17.33,750.0015980759702
17.34,750.0015057516431
17.35,750.0014107964646
17.36,750.0013136946015
17.37,750.0012149302207
17.38,750.0011149874888
17.39,750.0010143505723
17.4,750.000913503638
17.41,750.0008129308529
17.42,750.0007131163834
17.43,750.0006145443965
17.44,750.0005176990585
17.45,750.0004230645367
17.46,750.0003311249973
17.47,750.0002423646072
17.48,750.000157267533
17.49,750.0000763179419
17.5,750.0
17.51,749.9999286955581
17.52,749.9998623772012
17.53,749.999800915198
17.54,749.9997441798174
17.55,749.999692041328
17.56,749.9996443699985
17.57,749.9996010360982
17.58,749.9995619098952
17.59,749.9995268616589
17.6,749.9994957616574
17.61,749.9994684801603
17.62,749.9994448874356
17.63,749.9994248537525
17.64,749.9994082493797
17.65,749.9993949445859
17.66,749.9993848096401
17.67,749.9993777148107
17.68,749.9993735303669
17.69,749.9993721265773
17.7,749.9993733737103
17.71,749.9993771420353
17.72,749.9993833018207
17.73,749.9993917233353
17.74,749.999402276848
17.75,749.9994148326273
17.76,749.9994292609424
17.77,749.9994454320621
17.78,749.9994632162546
17.79,749.9994824837892
17.8,749.9995031049344
17.81,749.9995249499591
17.82,749.9995478891321
17.83,749.999571792722
17.84,749.9995965309978
17.85,749.999621974228
17.86,749.9996479926817
17.87,749.9996744566276
17.88,749.9997012363343
17.89,749.9997282020709
17.9,749.9997552241056
17.91,749.9997821727079
17.92,749.9998089181458
17.93,749.9998353306887
17.94,749.9998612806052
17.95,749.9998866381641
17.96,749.9999112736339
17.97,749.9999350572837
17.98,749.9999578593821
17.99,749.9999795501981
18.0,750.0
18.01,750.0000191064722
18.02,750.0000368769572
18.03,750.0000533462138
18.04,750.0000685489998
18.05,750.0000825200735
18.06,750.0000952941931
18.07,750.0001069061167
18.08,750.0001173906026
18.09,750.000126782409
18.1,750.0001351162938
18.11,750.0001424270154
18.12,750.000148749332
18.13,750.0001541180018
18.14,750.0001585677826
18.15,750.0001621334332
18.16,750.0001648497113
18.17,750.0001667513752
18.18,750.0001678731833
18.19,750.0001682498932
18.2,750.0001679162638
18.21,750.0001669070526
18.22,750.0001652570185
18.23,750.000163000919
18.24,750.0001601735124
18.25,750.0001568095574
18.26,750.0001529438117
18.27,750.0001486110336
18.28,750.0001438459813
18.29,750.0001386834128
18.3,750.0001331580867
18.31,750.0001273047607
18.32,750.0001211581932
18.33,750.0001147531424
18.34,750.0001081243663
18.35,750.0001013066233
18.36,750.0000943346715
18.37,750.0000872432691
18.38,750.0000800671743
18.39,750.0000728411451
18.4,750.0000655999397
18.41,750.0000583783167
18.42,750.0000512110336
18.43,750.0000441328489
18.44,750.0000371785211
18.45,750.000030382808
18.46,750.0000237804677
18.47,750.0000174062587
18.48,750.0000112949389
18.49,750.0000054812666
18.5,750.0
18.51,749.999994878554
18.52,749.9999901149702
18.53,749.9999856999476
18.54,749.9999816241841
18.55,749.9999778783786
18.56,749.9999744532295
18.57,749.9999713394353
18.58,749.9999685276946
18.59,749.9999660087059
18.6,749.9999637731676
18.61,749.9999618117783
18.62,749.9999601152367
18.63,749.999958674241
18.64,749.9999574794898
18.65,749.9999565216817
18.66,749.9999557915153
18.67,749.9999552796888
18.68,749.9999549769011
18.69,749.9999548738506
18.7,749.9999549612355
18.71,749.9999552297546
18.72,749.9999556701065
18.73,749.9999562729896
18.74,749.9999570291021
18.75,749.9999579291433
18.76,749.9999589638107
18.77,749.9999601238039
18.78,749.9999613998207
18.79,749.9999627825597
18.8,749.9999642627196
18.81,749.9999658309986
18.82,749.9999674780956
18.83,749.9999691947089
18.84,749.9999709715371
18.85,749.9999727992788
18.86,749.9999746686321
18.87,749.9999765702961
18.88,749.999978494969
18.89,749.9999804333493
18.9,749.9999823761357
18.91,749.9999843140265
18.92,749.9999862377201
18.93,749.9999881379154
18.94,749.9999900053108
18.95,749.9999918306046
18.96,749.9999936044954
18.97,749.999995317682
18.98,749.9999969608626
18.99,749.9999985247357
19.0,750.0
19.01,750.0000013793122
19.02,750.0000026631618
19.03,750.0000038539964
19.04,750.0000049542641
19.05,750.0000059664123
19.06,750.0000068928892
19.07,750.0000077361422
19.08,750.0000084986191
19.09,750.0000091827678
19.1,750.0000097910358
19.11,750.0000103258712
19.12,750.0000107897215
19.13,750.0000111850346
19.14,750.0000115142582
19.15,750.0000117798398
19.16,750.000011984228
19.17,750.0000121298694
19.18,750.0000122192127
19.19,750.0000122547051
19.2,750.0000122387946
19.21,750.0000121739292
19.22,750.0000120625562
19.23,750.0000119071235
19.24,750.0000117100788
19.25,750.00001147387
19.26,750.000011200945
19.27,750.0000108937511
19.28,750.0000105547366
19.29,750.000010186349
19.3,750.000009791036
19.31,750.0000093712451
19.32,750.0000089294247
19.33,750.000008468022
19.34,750.0000079894851
19.35,750.0000074962618
19.36,750.0000069907995
19.37,750.0000064755463
19.38,750.0000059529499
19.39,750.0000054254577
19.4,750.0000048955179
19.41,750.0000043655781
19.42,750.0000038380861
19.43,750.0000033154895
19.44,750.0000028002362
19.45,750.0000022947742
19.46,750.0000018015506
19.47,750.0000013230137
19.48,750.0000008616112
19.49,750.0000004197907
19.5,750.0
19.51,749.9999996041973
19.52,749.9999992323828
19.53,749.9999988840667
19.54,749.9999985587596
19.55,749.9999982559717
19.56,749.9999979752139
19.57,749.9999977159961
19.58,749.9999974778293
19.59,749.9999972602234
19.6,749.9999970626892
19.61,749.9999968847372
19.62,749.9999967258776
19.63,749.999996585621
19.64,749.9999964634778
19.65,749.9999963589586
19.66,749.9999962715737
19.67,749.9999962008334
19.68,749.9999961462483
19.69,749.9999961073289
19.7,749.9999960835855
19.71,749.999996074529
19.72,749.9999960796694
19.73,749.999996098517
19.74,749.9999961305826
19.75,749.9999961753766
19.76,749.9999962324094
19.77,749.9999963011915
19.78,749.9999963812331
19.79,749.999996472045
19.8,749.9999965731373
19.81,749.9999966840209
19.82,749.9999968042057
19.83,749.9999969332029
19.84,749.999997070522
19.85,749.9999972156742
19.86,749.9999973681696
19.87,749.9999975275185
19.88,749.9999976932319
19.89,749.9999978648199
19.9,749.9999980417929
19.91,749.9999982236614
19.92,749.9999984099359
19.93,749.9999986001267
19.94,749.9999987937445
19.95,749.9999989902993
19.96,749.9999991893023
19.97,749.9999993902633
19.98,749.9999995926929
19.99,749.9999997961015
20.0,750.0
20.01,750.0000002038983
20.02,750.000000407307
20.03,750.0000006097368
20.04,750.0000008106977
20.05,750.0000010097006
20.06,750.0000012062555
20.07,750.0000013998733
20.08,750.0000015900641
20.09,750.0000017763386
20.1,750.0000019582071
20.11,750.00000213518
20.12,750.000002306768
20.13,750.0000024724812
20.14,750.0000026318304
20.15,750.0000027843257
20.16,750.0000029294779
20.17,750.0000030667973
20.18,750.0000031957941
20.19,750.000003315979
20.2,750.0000034268626
20.21,750.000003527955
20.22,750.0000036187669
20.23,750.0000036988085
20.24,750.0000037675906
20.25,750.0000038246234
20.26,750.0000038694172
20.27,750.000003901483
20.28,750.0000039203308
20.29,750.000003925471
20.3,750.0000039164142
20.31,750.000003892671
20.32,750.0000038537517
20.33,750.0000037991666
20.34,750.0000037284263
20.35,750.0000036410413
20.36,750.0000035365222
20.37,750.0000034143789
20.38,750.0000032741223
20.39,750.0000031152629
20.4,750.0000029373107
20.41,750.0000027397766
20.42,750.0000025221708
20.43,750.0000022840038
20.44,750.0000020247861
20.45,750.0000017440283
20.46,750.0000014412406
20.47,750.0000011159334
20.48,750.0000007676172
20.49,750.0000003958027
20.5,750.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
