wind_speed,Vind-Syssel VS130/22
13.64,136.58706211691515
13.65,136.5597156556361
13.66,136.53162210253095
13.67,136.5027888613072
13.68,136.47322333567266
13.69,136.44293292933477
13.7,136.41192504600116
13.71,136.3802070893795
13.72,136.34778646317733
13.73,136.31467057110228
13.74,136.28086681686196
13.75,136.24638260416404
13.76,136.21122533671598
13.77,136.17540241822553
13.78,136.13892125240022
13.79,136.10178924294772
13.8,136.06401379357553
13.81,136.0256023079913
13.82,135.9865621899027
13.83,135.9469008430173
13.84,135.90662567104266
13.85,135.86574407768646
13.86,135.8242634666563
13.87,135.7821912416597
13.88,135.7395348064043
13.89,135.69630156459775
13.9,135.65249891994767
13.91,135.6081342761616
13.92,135.56321503694718
13.93,135.51774860601202
13.94,135.4717423870637
13.95,135.42520378380988
13.96,135.3781401999581
13.97,135.33055903921607
13.98,135.28246770529125
13.99,135.23387360189136
14.0,135.18478413272396
14.01,135.13520670149666
14.02,135.0851487119171
14.03,135.03461756769286
14.04,134.98362067253152
14.05,134.9321654301407
14.06,134.88025924422806
14.07,134.82790951850114
14.08,134.77512365666755
14.09,134.72190906243495
14.1,134.66827313951092
14.11,134.61422329160305
14.12,134.55976692241896
14.13,134.50491143566623
14.14,134.4496642350525
14.15,134.39403272428538
14.16,134.3380243070725
14.17,134.28164638712136
14.18,134.22490636813964
14.19,134.16781165383497
14.2,134.11036964791492
14.21,134.0525877540871
14.22,133.99447337605915
14.23,133.93603391753862
14.24,133.87727678223317
14.25,133.81820937385038
14.26,133.75883909609783
14.27,133.6991733526832
14.28,133.639219547314
14.29,133.5789850836979
14.3,133.51847736554245
14.31,133.4577037965554
14.32,133.39667178044417
14.33,133.3353887209165
14.34,133.27386202167995
14.35,133.2120990864421
14.36,133.1501073189106
14.37,133.08789412279305
14.38,133.025466901797
14.39,132.9628330596301
14.4,132.9
14.41,132.8369733447518
14.42,132.77375158828093
14.43,132.7103314431203
14.44,132.64670962180287
14.45,132.5828828368616
14.46,132.51884780082935
14.47,132.4546012262392
14.48,132.390139825624
14.49,132.3254603115167
14.5,132.2605593964503
14.51,132.19543379295772
14.52,132.13008021357186
14.53,132.0644953708257
14.54,131.99867597725222
14.55,131.9326187453843
14.56,131.86632038775494
14.57,131.79977761689702
14.58,131.73298714534351
14.59,131.66594568562743
14.6,131.59864995028164
14.61,131.53109665183908
14.62,131.46328250283275
14.63,131.39520421579553
14.64,131.32685850326038
14.65,131.25824207776031
14.66,131.18935165182828
14.67,131.12018393799707
14.68,131.0507356487998
14.69,130.98100349676926
14.7,130.91098419443858
14.71,130.84067445434053
14.72,130.77007098900813
14.73,130.69917051097434
14.74,130.62796973277207
14.75,130.5564653669343
14.76,130.48465412599396
14.77,130.41253272248397
14.78,130.3400978689373
14.79,130.26734627788687
14.8,130.19427466186565
14.81,130.1208797334066
14.82,130.04715820504265
14.83,129.9731067893067
14.84,129.89872219873178
14.85,129.82400114585076
14.86,129.7489403431966
14.87,129.67353650330227
14.88,129.59778633870067
14.89,129.5216865619248
14.9,129.44523388550758
14.91,129.36842502198195
14.92,129.29125668388087
14.93,129.21372558373724
14.94,129.1358284340841
14.95,129.05756194745427
14.96,128.9789228363808
14.97,128.89990781339657
14.98,128.82051359103454
14.99,128.74073688182767
15.0,128.6605743983089
15.01,128.5800228530112
15.02,128.49907895846744
15.03,128.41773942721062
15.04,128.33600097177364
15.05,128.25386030468954
15.06,128.17131413849114
15.07,128.0883591857115
15.08,128.00499215888348
15.09,127.9212097705401
15.1,127.83700873321422
15.11,127.75238575943884
15.12,127.66733756174686
15.13,127.58186085267128
15.14,127.49595234474502
15.15,127.40960875050104
15.16,127.32282678247226
15.17,127.23560315319162
15.18,127.14793457519208
15.19,127.0598177610066
15.2,126.97124942316808
15.21,126.88222627420951
15.22,126.79274502666384
15.23,126.70280239306398
15.24,126.61239508594284
15.25,126.52151981783344
15.26,126.43017330126872
15.27,126.33835224878156
15.28,126.24605337290498
15.29,126.15327338617185
15.3,126.06000900111516
15.31,125.96625693026786
15.32,125.87201388616288
15.33,125.77727658133315
15.34,125.6820417283117
15.35,125.58630603963132
15.36,125.49006622782508
15.37,125.3933190054259
15.38,125.29606108496668
15.39,125.1982891789804
15.4,125.1
15.41,125.0011935806492
15.42,124.90188323391476
15.43,124.80208559287422
15.44,124.70181729060508
15.45,124.60109496018492
15.46,124.49993523469124
15.47,124.3983547472016
15.48,124.29637013079356
15.49,124.19399801854458
15.5,124.09125504353224
15.51,123.98815783883408
15.52,123.88472303752758
15.53,123.7809672726904
15.54,123.67690717739995
15.55,123.57255938473378
15.56,123.4679405277695
15.57,123.36306723958457
15.58,123.25795615325656
15.59,123.15262390186302
15.6,123.04708711848149
15.61,122.94136243618938
15.62,122.83546648806438
15.63,122.72941590718392
15.64,122.6232273266256
15.65,122.51691737946696
15.66,122.41050269878552
15.67,122.30399991765876
15.68,122.19742566916428
15.69,122.0907965863796
15.7,121.98412930238226
15.71,121.87744045024974
15.72,121.77074666305964
15.73,121.66406457388946
15.74,121.55741081581677
15.75,121.45080202191905
15.76,121.3442548252739
15.77,121.23778585895882
15.78,121.1314117560513
15.79,121.02514914962894
15.8,120.91901467276924
15.81,120.81302495854976
15.82,120.70719664004804
15.83,120.6015463503416
15.84,120.49609072250796
15.85,120.39084638962464
15.86,120.28582998476926
15.87,120.18105814101928
15.88,120.0765474914522
15.89,119.97231466914565
15.9,119.8683763071771
15.91,119.7647490386241
15.92,119.66144949656422
15.93,119.55849431407496
15.94,119.4559001242338
15.95,119.3536835601184
15.96,119.2518612548062
15.97,119.15044984137477
15.98,119.04946595290164
15.99,118.94892622246434
16.0,118.8488472831404
16.01,118.74924576800731
16.02,118.65013831014276
16.03,118.5515415426241
16.04,118.453472098529
16.05,118.35594661093488
16.06,118.25898171291938
16.07,118.16259403755996
16.08,118.06680021793422
16.09,117.97161688711962
16.1,117.87706067819371
16.11,117.78314822423413
16.12,117.68989615831823
16.13,117.59732111352372
16.14,117.50543972292805
16.15,117.41426861960876
16.16,117.32382443664336
16.17,117.23412380710944
16.18,117.1451833640845
16.19,117.05701974064613
16.2,116.96964956987176
16.21,116.883089484839
16.22,116.79735611862536
16.23,116.7124661043084
16.24,116.62843607496563
16.25,116.54528266367456
16.26,116.4630225035128
16.27,116.38167222755784
16.28,116.30124846888718
16.29,116.22176786057844
16.3,116.14324703570904
16.31,116.06570262735664
16.32,115.98915126859868
16.33,115.91360959251276
16.34,115.83909423217634
16.35,115.765621820667
16.36,115.6932089910623
16.37,115.62187237643974
16.38,115.55162860987689
16.39,115.48249432445118
16.4,115.41448615324028
16.41,115.34762072932163
16.42,115.28191468577282
16.43,115.21738465567138
16.44,115.1540472720948
16.45,115.09191916812064
16.46,115.03101697682646
16.47,114.97135733128977
16.48,114.9129568645881
16.49,114.85583220979902
16.5,114.8
16.51,114.745469168743
16.52,114.69221785147734
16.53,114.6402164841268
16.54,114.58943550261516
16.55,114.539845342866
16.56,114.49141644080323
16.57,114.44411923235052
16.58,114.39792415343156
16.59,114.3528016399702
16.6,114.30872212789008
16.61,114.26565605311497
16.62,114.22357385156862
16.63,114.18244595917471
16.64,114.14224281185707
16.65,114.1029348455394
16.66,114.06449249614538
16.67,114.02688619959883
16.68,113.99008639182352
16.69,113.954063508743
16.7,113.91878798628122
16.71,113.8842302603618
16.72,113.85036076690852
16.73,113.81714994184507
16.74,113.78456822109528
16.75,113.75258604058276
16.76,113.7211738362314
16.77,113.6903020439648
16.78,113.65994109970676
16.79,113.63006143938104
16.8,113.60063349891136
16.81,113.57162771422142
16.82,113.54301452123497
16.83,113.51476435587584
16.84,113.4868476540676
16.85,113.45923485173414
16.86,113.43189638479907
16.87,113.40480268918633
16.88,113.3779242008194
16.89,113.3512313556222
16.9,113.3246945895184
16.91,113.29828433843174
16.92,113.27197103828595
16.93,113.24572512500482
16.94,113.21951703451204
16.95,113.19331720273136
16.96,113.16709606558652
16.97,113.14082405900125
16.98,113.11447161889927
16.99,113.0880091812044
17.0,113.0614071818403
17.01,113.03463605673068
17.02,113.00766624179938
17.03,112.98046817297006
17.04,112.9530122861665
17.05,112.9252690173124
17.06,112.89720880233152
17.07,112.8688020771476
17.08,112.84001927768438
17.09,112.8108308398656
17.1,112.78120719961494
17.11,112.75111879285625
17.12,112.72053605551314
17.13,112.68942942350948
17.14,112.65776933276892
17.15,112.6255262192152
17.16,112.5926705187721
17.17,112.55917266736328
17.18,112.52500310091256
17.19,112.49013225534368
17.2,112.45453056658032
17.21,112.41816847054626
17.22,112.38101640316523
17.23,112.34304480036094
17.24,112.30422409805718
17.25,112.26452473217762
17.26,112.22391713864609
17.27,112.18237175338622
17.28,112.13985901232184
17.29,112.0963493513766
17.3,112.05181320647432
17.31,112.00622101353876
17.32,111.9595432084935
17.33,111.91175022726244
17.34,111.86281250576924
17.35,111.81270047993766
17.36,111.76138458569146
17.37,111.70883525895437
17.38,111.65502293565008
17.39,111.59991805170232
17.4,111.54349104303492
17.41,111.48571234557151
17.42,111.42655239523594
17.43,111.36598162795188
17.44,111.30397047964306
17.45,111.24048938623326
17.46,111.17550878364618
17.47,111.1089991078056
17.48,111.04093079463516
17.49,110.97127428005876
17.5,110.9
17.51,110.82708984729834
17.52,110.75257154245614
17.53,110.67648426289136
17.54,110.598867186022
17.55,110.519759489266
17.56,110.43920035004147
17.57,110.35722894576628
17.58,110.27388445385854
17.59,110.18920605173612
17.6,110.10323291681716
17.61,110.01600422651956
17.62,109.9275591582613
17.63,109.8379368894605
17.64,109.747176597535
17.65,109.65531745990288
17.66,109.56239865398211
17.67,109.46845935719077
17.68,109.3735387469467
17.69,109.27767600066804
17.7,109.1809102957727
17.71,109.08328080967874
17.72,108.9848267198041
17.73,108.88558720356676
17.74,108.78560143838484
17.75,108.68490860167616
17.76,108.5835478708588
17.77,108.48155842335083
17.78,108.37897943657012
17.79,108.27585008793478
17.8,108.1722095548627
17.81,108.06809701477192
17.82,107.96355164508044
17.83,107.85861262320628
17.84,107.75331912656742
17.85,107.6477103325818
17.86,107.54182541866751
17.87,107.43570356224244
17.88,107.32938394072472
17.89,107.22290573153226
17.9,107.11630811208305
17.91,107.00963025979507
17.92,106.9029113520864
17.93,106.79619056637496
17.94,106.68950708007876
17.95,106.58290007061584
17.96,106.4764087154041
17.97,106.37007219186172
17.98,106.26392967740648
17.99,106.1580203494565
18.0,106.05238338542974
18.01,105.9470579627442
18.02,105.84208325881792
18.03,105.73749845106876
18.04,105.6333427169149
18.05,105.52965523377422
18.06,105.42647517906477
18.07,105.32384173020446
18.08,105.2217940646114
18.09,105.1203713597035
18.1,105.01961279289878
18.11,104.9195575416153
18.12,104.82024478327092
18.13,104.7217136952838
18.14,104.62400345507176
18.15,104.52715324005295
18.16,104.43120222764529
18.17,104.33618959526676
18.18,104.24215452033545
18.19,104.14913618026924
18.2,104.0571737524862
18.21,103.9663064144043
18.22,103.87657334344156
18.23,103.78801371701589
18.24,103.70066671254544
18.25,103.61457150744802
18.26,103.52976727914177
18.27,103.44629320504468
18.28,103.36418846257462
18.29,103.28349222914974
18.3,103.20424368218794
18.31,103.12648199910724
18.32,103.05024635732563
18.33,102.97557593426114
18.34,102.90250990733172
18.35,102.8310874539554
18.36,102.76134775155018
18.37,102.693329977534
18.38,102.62707330932494
18.39,102.5626169243409
18.4,102.5
18.41,102.43925044215864
18.42,102.38035107042766
18.43,102.32327343285644
18.44,102.26798907749416
18.45,102.21446955239028
18.46,102.162686405594
18.47,102.11261118515468
18.48,102.06421543912164
18.49,102.01747071554418
18.5,101.97234856247168
18.51,101.92882052795336
18.52,101.88685816003856
18.53,101.84643300677664
18.54,101.80751661621692
18.55,101.77008053640864
18.56,101.73409631540116
18.57,101.69953550124386
18.58,101.66636964198592
18.59,101.63457028567682
18.6,101.6041089803657
18.61,101.57495727410202
18.62,101.54708671493502
18.63,101.52046885091404
18.64,101.4950752300884
18.65,101.4708774005074
18.66,101.44784691022036
18.67,101.4259553072766
18.68,101.40517413972545
18.69,101.38547495561625
18.7,101.3668293029982
18.71,101.34920872992072
18.72,101.33258478443312
18.73,101.31692901458467
18.74,101.30221296842475
18.75,101.28840819400264
18.76,101.27548623936764
18.77,101.26341865256909
18.78,101.25217698165626
18.79,101.24173277467854
18.8,101.2320575796852
18.81,101.22312294472556
18.82,101.21490041784894
18.83,101.2073615471047
18.84,101.20047788054208
18.85,101.1942209662104
18.86,101.18856235215904
18.87,101.18347358643726
18.88,101.17892621709444
18.89,101.17489179217984
18.9,101.17134185974275
18.91,101.16824796783256
18.92,101.16558166449856
18.93,101.16331449779004
18.94,101.16141801575633
18.95,101.1598637664468
18.96,101.15862329791064
18.97,101.1576681581973
18.98,101.156969895356
18.99,101.15650005743612
19.0,101.15623019248694
19.01,101.1561318485578
19.02,101.156176573698
19.03,101.15633591595687
19.04,101.15658142338368
19.05,101.1568846440278
19.06,101.15721712593852
19.07,101.15755041716518
19.08,101.15785606575707
19.09,101.15810561976352
19.1,101.15827062723385
19.11,101.15832263621736
19.12,101.15823319476335
19.13,101.15797385092117
19.14,101.1575161527402
19.15,101.15683164826956
19.16,101.15589188555876
19.17,101.15466841265705
19.18,101.15313277761368
19.19,101.1512565284781
19.2,101.14901121329952
19.21,101.14636838012729
19.22,101.14329957701072
19.23,101.13977635199912
19.24,101.13577025314184
19.25,101.13125282848816
19.26,101.1261956260874
19.27,101.1205701939889
19.28,101.11434808024195
19.29,101.10750083289588
19.3,101.1
19.31,101.09181712960364
19.32,101.08292376975608
19.33,101.07329146850672
19.34,101.06289177390477
19.35,101.05169623399962
19.36,101.03967639684052
19.37,101.02680381047684
19.38,101.0130500229579
19.39,100.99838658233298
19.4,100.98278503665142
19.41,100.96621693396251
19.42,100.94865382231562
19.43,100.93006724976
19.44,100.91042876434504
19.45,100.88970991412
19.46,100.8678822471342
19.47,100.84491731143696
19.48,100.82078665507758
19.49,100.79546182610544
19.5,100.76891437256978
19.51,100.74111584251996
19.52,100.71203778400532
19.53,100.68165174507511
19.54,100.6499292737787
19.55,100.61684191816536
19.56,100.58236122628443
19.57,100.54645874618528
19.58,100.5091060259171
19.59,100.47027461352933
19.6,100.4299360570712
19.61,100.38806190459208
19.62,100.34462370414128
19.63,100.29959300376808
19.64,100.25294135152184
19.65,100.20464029545182
19.66,100.1546613836074
19.67,100.10297616403784
19.68,100.04955618479252
19.69,99.99437299392068
19.7,99.93739813947172
19.71,99.8786031694949
19.72,99.81795963203956
19.73,99.75543907515495
19.74,99.69101304689048
19.75,99.62465309529544
19.76,99.55633076841907
19.77,99.4860176143108
19.78,99.4136851810199
19.79,99.33930501659567
19.8,99.26284866908742
19.81,99.1842876865445
19.82,99.1035936170162
19.83,99.02073800855185
19.84,98.93569240920075
19.85,98.84842836701222
19.86,98.7589174300356
19.87,98.66713114632016
19.88,98.57304106391533
19.89,98.47661873087024
19.9,98.37783569523435
19.91,98.27666350505694
19.92,98.17307370838728
19.93,98.06703785327478
19.94,97.95852748776866
19.95,97.84751415991832
19.96,97.73396941777298
19.97,97.61786480938208
19.98,97.49917188279478
19.99,97.37786218606053
20.0,97.25390726722858
20.01,97.12727867434828
20.02,96.99794795546892
20.03,96.86588665863982
20.04,96.73106633191034
20.05,96.59345852332972
20.06,96.45303478094736
20.07,96.30976665281246
20.08,96.16362568697448
20.09,96.0145834314826
20.1,95.86261143438618
20.11,95.70768124373464
20.12,95.54976440757711
20.13,95.38883247396312
20.14,95.22485699094176
20.15,95.05780950656258
20.16,94.88766156887468
20.17,94.71438472592746
20.18,94.53795052577031
20.19,94.35833051645244
20.2,94.17549624602329
20.21,93.989419262532
20.22,93.80007111402804
20.23,93.6074233485606
20.24,93.41144751417916
20.25,93.21211515893286
20.26,93.00939783087108
20.27,92.80326707804322
20.28,92.59369444849848
20.29,92.38065149028628
20.3,92.1641097514558
20.31,91.94404078005653
20.32,91.7204161241376
20.33,91.49320733174852
20.34,91.26238595093838
20.35,91.02792352975663
20.36,90.7897916162527
20.37,90.54796175847568
20.38,90.30240550447506
20.39,90.0530944023
20.4,89.8
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
