wind_speed,Nordex N80 Alpha
13.11,2286.556411771952
13.12,2288.4707772183046
13.13,2290.3668629821864
13.14,2292.245689807718
13.15,2294.108278439022
13.16,2295.95564962022
13.17,2297.788824095435
13.18,2299.6088226087886
13.19,2301.416665904402
13.2,2303.2133747264
13.21,2304.9999698189017
13.22,2306.7774719260315
13.23,2308.546901791909
13.24,2310.309280160659
13.25,2312.065627776402
13.26,2313.8169653832606
13.27,2315.564313725357
13.28,2317.308693546813
13.29,2319.0511255917504
13.3,2320.7926306042923
13.31,2322.5342293285607
13.32,2324.2769425086763
13.33,2326.0217908887626
13.34,2327.7697952129406
13.35,2329.5219762253337
13.36,2331.279354670063
13.37,2333.042951291251
13.38,2334.8137868330214
13.39,2336.592882039493
13.4,2338.3812576547903
13.41,2340.1799344230344
13.42,2341.989933088348
13.43,2343.8122743948525
13.44,2345.647979086671
13.45,2347.4980679079245
13.46,2349.363561602736
13.47,2351.2454809152277
13.48,2353.14484658952
13.49,2355.062679369737
13.5,2357.0
13.51,2358.957419052548
13.52,2360.9339064120863
13.53,2362.9280217914365
13.54,2364.9383249034204
13.55,2366.963375460861
13.56,2369.001733176579
13.57,2371.051957763396
13.58,2373.112608934136
13.59,2375.182246401618
13.6,2377.2594298786667
13.61,2379.342719078102
13.62,2381.430673712748
13.63,2383.521853495424
13.64,2385.614818138953
13.65,2387.708127356159
13.66,2389.80034085986
13.67,2391.8900183628807
13.68,2393.9757195780426
13.69,2396.056004218168
13.7,2398.129431996076
13.71,2400.194562624592
13.72,2402.2499558165364
13.73,2404.294171284732
13.74,2406.325768742
13.75,2408.3433079011606
13.76,2410.345348475039
13.77,2412.3304501764555
13.78,2414.297172718232
13.79,2416.24407581319
13.8,2418.169719174153
13.81,2420.072662513942
13.82,2421.9514655453777
13.83,2423.804687981284
13.84,2425.6308895344814
13.85,2427.428629917792
13.86,2429.196468844039
13.87,2430.932966026043
13.88,2432.6366811766266
13.89,2434.306174008612
13.9,2435.94000423482
13.91,2437.5367315680733
13.92,2439.094915721193
13.93,2440.613116407002
13.94,2442.0898933383232
13.95,2443.523806227976
13.96,2444.9134147887835
13.97,2446.257278733568
13.98,2447.553957775151
13.99,2448.8020116263547
14.0,2450.0
14.01,2451.146960004205
14.02,2452.243838328265
14.03,2453.29205905677
14.04,2454.293046274309
14.05,2455.248224065474
14.06,2456.159016514854
14.07,2457.026847707039
14.08,2457.853141726621
14.09,2458.639322658188
14.1,2459.386814586331
14.11,2460.0970415956413
14.12,2460.771427770707
14.13,2461.411397196121
14.14,2462.0183739564704
14.15,2462.593782136348
14.16,2463.1390458203423
14.17,2463.655589093044
14.18,2464.144836039044
14.19,2464.608210742932
14.2,2465.047137289298
14.21,2465.463039762732
14.22,2465.857342247825
14.23,2466.2314688291667
14.24,2466.586843591347
14.25,2466.924890618956
14.26,2467.2470339965857
14.27,2467.554697808824
14.28,2467.849306140263
14.29,2468.1322830754907
14.3,2468.405052699099
14.31,2468.669039095678
14.32,2468.9256663498168
14.33,2469.176358546107
14.34,2469.422539769137
14.35,2469.6656341035
14.36,2469.9070656337826
14.37,2470.148258444578
14.38,2470.390636620474
14.39,2470.6356242460624
14.4,2470.884645405933
14.41,2471.1391241846763
14.42,2471.400484666882
14.43,2471.67015093714
14.44,2471.9495470800416
14.45,2472.240097180176
14.46,2472.543225322133
14.47,2472.860355590504
14.48,2473.1929120698787
14.49,2473.542318844848
14.5,2473.91
14.51,2474.297003090632
14.52,2474.702869554855
14.53,2475.126764301488
14.54,2475.567852239345
14.55,2476.025298277247
14.56,2476.4982673240097
14.57,2476.985924288449
14.58,2477.4874340793854
14.59,2478.001961605634
14.6,2478.528671776012
14.61,2479.0667294993364
14.62,2479.6152996844257
14.63,2480.1735472400974
14.64,2480.740637075168
14.65,2481.315734098454
14.66,2481.898003218774
14.67,2482.486609344945
14.68,2483.080717385784
14.69,2483.6794922501085
14.7,2484.282098846736
14.71,2484.887702084482
14.72,2485.4954668721666
14.73,2486.1045581186054
14.74,2486.7141407326158
14.75,2487.3233796230147
14.76,2487.9314396986206
14.77,2488.5374858682503
14.78,2489.140683040721
14.79,2489.7401961248493
14.8,2490.3351900294538
14.81,2490.9248296633505
14.82,2491.508279935357
14.83,2492.084705754292
14.84,2492.6532720289706
14.85,2493.213143668211
14.86,2493.763485580831
14.87,2494.303462675646
14.88,2494.8322398614773
14.89,2495.348982047138
14.9,2495.852854141448
14.91,2496.343021053223
14.92,2496.818647691281
14.93,2497.2788989644387
14.94,2497.7229397815145
14.95,2498.1499350513245
14.96,2498.5590496826862
14.97,2498.949448584418
14.98,2499.320296665336
14.99,2499.6707588342574
15.0,2500.0
15.01,2500.3074174732687
15.02,2500.593338172316
15.03,2500.858321417284
15.04,2501.1029265283114
15.05,2501.3277128255404
15.06,2501.533239629111
15.07,2501.720066259164
15.08,2501.8887520358403
15.09,2502.03985627928
15.1,2502.1739383096246
15.11,2502.2915574470144
15.12,2502.3932730115894
15.13,2502.479644323492
15.14,2502.5512307028603
15.15,2502.608591469838
15.16,2502.6522859445627
15.17,2502.6828734471774
15.18,2502.700913297821
15.19,2502.706964816637
15.2,2502.701587323763
15.21,2502.6853401393405
15.22,2502.6587825835118
15.23,2502.622473976415
15.24,2502.576973638193
15.25,2502.522840888985
15.26,2502.460635048933
15.27,2502.3909154381768
15.28,2502.3142413768564
15.29,2502.2311721851133
15.3,2502.1422671830887
15.31,2502.048085690923
15.32,2501.949187028756
15.33,2501.846130516729
15.34,2501.739475474983
15.35,2501.629781223658
15.36,2501.517607082895
15.37,2501.4035123728345
15.38,2501.288056413617
15.39,2501.171798525385
15.4,2501.0552980282764
15.41,2500.939114242434
15.42,2500.823806487997
15.43,2500.709934085107
15.44,2500.598056353904
15.45,2500.488732614529
15.46,2500.382522187123
15.47,2500.279984391827
15.48,2500.1816785487804
15.49,2500.088163978124
15.5,2500.0
15.51,2499.9176277362944
15.52,2499.841015515881
15.53,2499.77001346938
15.54,2499.7044717274102
15.55,2499.6442404205936
15.56,2499.5891696795484
15.57,2499.539109634896
15.58,2499.4939104172554
15.59,2499.453422157248
15.6,2499.4174949854914
15.61,2499.385979032608
15.62,2499.3587244292166
15.63,2499.335581305938
15.64,2499.316399793392
15.65,2499.301030022198
15.66,2499.2893221229765
15.67,2499.281126226348
15.68,2499.276292462931
15.69,2499.2746709633466
15.7,2499.2761118582152
15.71,2499.280465278156
15.72,2499.2875813537894
15.73,2499.297310215736
15.74,2499.309501994614
15.75,2499.3240068210453
15.76,2499.3406748256493
15.77,2499.3593561390467
15.78,2499.379900891856
15.79,2499.4021592146973
15.8,2499.425981238193
15.81,2499.45121709296
15.82,2499.477716909621
15.83,2499.505330818794
15.84,2499.5339089511003
15.85,2499.563301437159
15.86,2499.5933584075906
15.87,2499.6239299930157
15.88,2499.654866324053
15.89,2499.686017531324
15.9,2499.717233745447
15.91,2499.7483650970435
15.92,2499.779261716733
15.93,2499.8097737351354
15.94,2499.8397512828715
15.95,2499.86904449056
15.96,2499.8975034888213
15.97,2499.924978408277
15.98,2499.951319379544
15.99,2499.976376533245
16.0,2500.0
16.01,2500.0220715815544
16.02,2500.042599764161
16.03,2500.0616247051994
16.04,2500.079186562048
16.05,2500.0953254920883
16.06,2500.1100816526964
16.07,2500.1234952012533
16.08,2500.135606295139
16.09,2500.146455091732
16.1,2500.15608174841
16.11,2500.1645264225544
16.12,2500.171829271543
16.13,2500.1780304527565
16.14,2500.183170123573
16.15,2500.187288441372
16.16,2500.1904255635327
16.17,2500.1926216474344
16.18,2500.193916850457
16.19,2500.1943513299784
16.2,2500.1939652433784
16.21,2500.192798748036
16.22,2500.190892001332
16.23,2500.1882851606438
16.24,2500.1850183833503
16.25,2500.181131826833
16.26,2500.1766656484688
16.27,2500.1716600056398
16.28,2500.166155055722
16.29,2500.160190956096
16.3,2500.153807864141
16.31,2500.1470459372367
16.32,2500.139945332762
16.33,2500.132546208096
16.34,2500.124888720618
16.35,2500.117013027708
16.36,2500.108959286743
16.37,2500.100767655105
16.38,2500.092478290171
16.39,2500.084131349322
16.4,2500.075766989936
16.41,2500.067425369393
16.42,2500.059146645072
16.43,2500.050970974352
16.44,2500.042938514612
16.45,2500.0350894232324
16.46,2500.027463857591
16.47,2500.0201019750684
16.48,2500.0130439330424
16.49,2500.0063298888936
16.5,2500.0
16.51,2499.994085937489
16.52,2499.9885854274767
16.53,2499.983487709825
16.54,2499.978782024397
16.55,2499.974457611057
16.56,2499.9705037096664
16.57,2499.96690956009
16.58,2499.9636644021894
16.59,2499.9607574758284
16.6,2499.9581780208687
16.61,2499.955915277176
16.62,2499.9539584846098
16.63,2499.952296883036
16.64,2499.9509197123166
16.65,2499.949816212315
16.66,2499.9489756228936
16.67,2499.948387183915
16.68,2499.9480401352444
16.69,2499.947923716743
16.7,2499.9480271682733
16.71,2499.9483397297004
16.72,2499.948850640885
16.73,2499.9495491416924
16.74,2499.950424471984
16.75,2499.9514658716234
16.76,2499.9526625804733
16.77,2499.954003838398
16.78,2499.9554788852597
16.79,2499.9570769609195
16.8,2499.958787305244
16.81,2499.960599158094
16.82,2499.962501759333
16.83,2499.9644843488227
16.84,2499.966536166429
16.85,2499.9686464520123
16.86,2499.9708044454374
16.87,2499.9729993865667
16.88,2499.975220515263
16.89,2499.97745707139
16.9,2499.979698294809
16.91,2499.9819334253853
16.92,2499.9841517029804
16.93,2499.9863423674583
16.94,2499.988494658681
16.95,2499.9905978165125
16.96,2499.992641080815
16.97,2499.9946136914523
16.98,2499.996504888287
16.99,2499.998303911182
17.0,2500.0
17.01,2500.0015846684896
17.02,2500.003058525934
17.03,2500.004424455503
17.04,2500.0056853403635
17.05,2500.006844063686
17.06,2500.0079035086374
17.07,2500.008866558388
17.08,2500.0097360961054
17.09,2500.0105150049585
17.1,2500.011206168115
17.11,2500.0118124687456
17.12,2500.012336790018
17.13,2500.0127820151
17.14,2500.013151027161
17.15,2500.01344670937
17.16,2500.013671944895
17.17,2500.013829616905
17.18,2500.0139226085685
17.19,2500.013953803053
17.2,2500.013926083529
17.21,2500.013842333165
17.22,2500.013705435129
17.23,2500.013518272589
17.24,2500.013283728714
17.25,2500.0130046866743
17.26,2500.0126840296366
17.27,2500.012324640771
17.28,2500.0119294032447
17.29,2500.0115012002266
17.3,2500.0110429148863
17.31,2500.010557430392
17.32,2500.010047629911
17.33,2500.009516396613
17.34,2500.008966613668
17.35,2500.008401164243
17.36,2500.007822931508
17.37,2500.00723479863
17.38,2500.0066396487778
17.39,2500.0060403651214
17.4,2500.005439830828
17.41,2500.0048409290675
17.42,2500.0042465430074
17.43,2500.003659555817
17.44,2500.0030828506656
17.45,2500.0025193107203
17.46,2500.00197181915
17.47,2500.0014432591256
17.48,2500.0009365138126
17.49,2500.0004544663816
17.5,2500.0
17.51,2499.999575388553
17.52,2499.999180468788
17.53,2499.998814468166
17.54,2499.998476614149
17.55,2499.9981661342017
17.56,2499.997882255784
17.57,2499.9976242063603
17.58,2499.9973912133914
17.59,2499.9971825043413
17.6,2499.9969973066704
17.61,2499.996834847843
17.62,2499.9966943553204
17.63,2499.9965750565657
17.64,2499.99647617904
17.65,2499.9963969502064
17.66,2499.996336597529
17.67,2499.9962943484675
17.68,2499.9962694304863
17.69,2499.996261071046
17.7,2499.9962684976103
17.71,2499.9962909376413
17.72,2499.9963276186013
17.73,2499.996377767953
17.74,2499.9964406131576
17.75,2499.9965153816797
17.76,2499.996601300979
17.77,2499.9966975985208
17.78,2499.996803501765
17.79,2499.9969182381765
17.8,2499.9970410352144
17.81,2499.9971711203434
17.82,2499.9973077210257
17.83,2499.997450064724
17.84,2499.9975973788987
17.85,2499.9977488910145
17.86,2499.9979038285323
17.87,2499.998061418916
17.88,2499.9982208896263
17.89,2499.998381468127
17.9,2499.998542381879
17.91,2499.9987028583464
17.92,2499.99886212499
17.93,2499.999019409274
17.94,2499.9991739386587
17.95,2499.9993249406084
17.96,2499.999471642584
17.97,2499.999613272049
17.98,2499.9997490564647
17.99,2499.999878223294
18.0,2500.0
18.01,2500.000113777298
18.02,2500.000219598916
18.03,2500.0003176718365
18.04,2500.00040820304
18.05,2500.000491399509
18.06,2500.0005674682257
18.07,2500.0006366161724
18.08,2500.0006990503293
18.09,2500.000754977679
18.1,2500.000804605203
18.11,2500.000848139883
18.12,2500.0008857887024
18.13,2500.0009177586403
18.14,2500.00094425668
18.15,2500.000965489802
18.16,2500.000981664992
18.17,2500.0009929892267
18.18,2500.0009996694907
18.19,2500.0010019127653
18.2,2500.0009999260315
18.21,2500.000993916272
18.22,2500.000984090468
18.23,2500.000970655602
18.24,2500.0009538186546
18.25,2500.0009337866086
18.26,2500.000910766445
18.27,2500.000884965148
18.28,2500.000856589696
18.29,2500.000825847072
18.3,2500.000792944258
18.31,2500.000758088236
18.32,2500.000721485988
18.33,2500.0006833444936
18.34,2500.000643870738
18.35,2500.0006032717
18.36,2500.0005617543634
18.37,2500.000519525709
18.38,2500.000476792718
18.39,2500.0004337623736
18.4,2500.0003906416564
18.41,2500.0003476375496
18.42,2500.0003049570328
18.43,2500.0002628070897
18.44,2500.000221394701
18.45,2500.0001809268497
18.46,2500.000141610516
18.47,2500.000103652683
18.48,2500.000067260331
18.49,2500.000032640443
18.5,2500.0
18.51,2499.999969502256
18.52,2499.99994113555
18.53,2499.999914844492
18.54,2499.9998905736925
18.55,2499.999868267762
18.56,2499.999847871312
18.57,2499.999829328952
18.58,2499.9998125852926
18.59,2499.999797584944
18.6,2499.999784272518
18.61,2499.999772592624
18.62,2499.999762489873
18.63,2499.999753908875
18.64,2499.999746794241
18.65,2499.999741090581
18.66,2499.9997367425067
18.67,2499.999733694627
18.68,2499.999731891553
18.69,2499.999731277896
18.7,2499.999731798266
18.71,2499.999733397273
18.72,2499.999736019528
18.73,2499.999739609642
18.74,2499.999744112223
18.75,2499.999749471885
18.76,2499.999755633237
18.77,2499.9997625408896
18.78,2499.999770139453
18.79,2499.999778373537
18.8,2499.9997871877545
18.81,2499.999796526713
18.82,2499.9998063350263
18.83,2499.999816557302
18.84,2499.999827138152
18.85,2499.999838022186
18.86,2499.9998491540155
18.87,2499.999860478251
18.88,2499.9998719395026
18.89,2499.9998834823805
18.9,2499.9998950514955
18.91,2499.999906591458
18.92,2499.9999180468785
18.93,2499.999929362368
18.94,2499.9999404825367
18.95,2499.999951351995
18.96,2499.9999619153537
18.97,2499.9999721172235
18.98,2499.999981902213
18.99,2499.999991214936
19.0,2500.0
19.01,2500.000008213678
19.02,2500.000015858885
19.03,2500.000022950197
19.04,2500.000029502191
19.05,2500.000035529441
19.06,2500.0000410465263
19.07,2500.0000460680208
19.08,2500.000050608501
19.09,2500.000054682544
19.1,2500.000058304725
19.11,2500.0000614896207
19.12,2500.000064251807
19.13,2500.00006660586
19.14,2500.0000685663563
19.15,2500.000070147872
19.16,2500.000071364983
19.17,2500.0000722322657
19.18,2500.000072764297
19.19,2500.000072975651
19.2,2500.000072880906
19.21,2500.0000724946376
19.22,2500.0000718314213
19.23,2500.0000709058336
19.24,2500.000069732451
19.25,2500.000068325849
19.26,2500.000066700605
19.27,2500.0000648712944
19.28,2500.000062852493
19.29,2500.0000606587787
19.3,2500.000058304725
19.31,2500.0000558049096
19.32,2500.0000531739083
19.33,2500.0000504262985
19.34,2500.000047576655
19.35,2500.0000446395547
19.36,2500.0000416295734
19.37,2500.000038561287
19.38,2500.000035449273
19.39,2500.000032308106
19.4,2500.0000291523625
19.41,2500.0000259966187
19.42,2500.000022855452
19.43,2500.000019743438
19.44,2500.000016675151
19.45,2500.00001366517
19.46,2500.00001072807
19.47,2500.000007878426
19.48,2500.000005130816
19.49,2500.000002499815
19.5,2500.0
19.51,2499.9999976430317
19.52,2499.9999954289096
19.53,2499.9999933547188
19.54,2499.999991417544
19.55,2499.999989614471
19.56,2499.9999879425827
19.57,2499.999986398965
19.58,2499.9999849807027
19.59,2499.9999836848806
19.6,2499.9999825085824
19.61,2499.9999814488942
19.62,2499.9999805029
19.63,2499.999979667685
19.64,2499.999978940333
19.65,2499.9999783179305
19.66,2499.9999777975613
19.67,2499.9999773763093
19.68,2499.99997705126
19.69,2499.999976819499
19.7,2499.99997667811
19.71,2499.999976624178
19.72,2499.9999766547885
19.73,2499.9999767670247
19.74,2499.999976957973
19.75,2499.999977224717
19.76,2499.9999775643423
19.77,2499.999977973933
19.78,2499.999978450574
19.79,2499.99997899135
19.8,2499.9999795933463
19.81,2499.999980253647
19.82,2499.9999809693377
19.83,2499.999981737503
19.84,2499.9999825552263
19.85,2499.999983419594
19.86,2499.99998432769
19.87,2499.999985276599
19.88,2499.9999862634068
19.89,2499.9999872851968
19.9,2499.999988339056
19.91,2499.999989422065
19.92,2499.999990531313
19.93,2499.999991663882
19.94,2499.999992816858
19.95,2499.999993987325
19.96,2499.999995172369
19.97,2499.9999963690734
19.98,2499.999997574524
19.99,2499.999998785804
20.0,2500.0
20.01,2500.0000012141963
20.02,2500.0000024254764
20.03,2500.000003630927
20.04,2500.0000048276315
20.05,2500.000006012675
20.06,2500.0000071831423
20.07,2500.0000083361183
20.08,2500.000009468687
20.09,2500.000010577935
20.1,2500.0000116609453
20.11,2500.000012714803
20.12,2500.000013736593
20.13,2500.000014723401
20.14,2500.00001567231
20.15,2500.000016580406
20.16,2500.000017444774
20.17,2500.0000182624976
20.18,2500.0000190306623
20.19,2500.000019746353
20.2,2500.0000204066537
20.21,2500.00002100865
20.22,2500.0000215494265
20.23,2500.000022026068
20.24,2500.000022435658
20.25,2500.0000227752835
20.26,2500.000023042028
20.27,2500.0000232329758
20.28,2500.000023345212
20.29,2500.000023375822
20.3,2500.00002332189
20.31,2500.000023180501
20.32,2500.00002294874
20.33,2500.0000226236907
20.34,2500.000022202439
20.35,2500.000021682069
20.36,2500.000021059667
20.37,2500.000020332315
20.38,2500.0000194971
20.39,2500.000018551106
20.4,2500.0000174914176
20.41,2500.00001631512
20.42,2500.0000150192973
20.43,2500.000013601035
20.44,2500.000012057417
20.45,2500.000010385529
20.46,2500.000008582456
20.47,2500.000006645281
20.48,2500.0000045710904
20.49,2500.0000023569687
20.5,2500.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
