wind_speed,Mitsubishi MWT-250C
14.17,257.10720978668826
14.18,257.0980658539256
14.19,257.08902013311604
14.2,257.0800866130947
14.21,257.0712792826971
14.22,257.0626121307583
14.23,257.05409914611363
14.24,257.0457543175984
14.25,257.03759163404777
14.26,257.02962508429727
14.27,257.0218686571819
14.28,257.01433634153705
14.29,257.007042126198
14.3,257.0
14.31,256.9932209953563
14.32,256.9867043189925
14.33,256.9804462212121
14.34,256.9744429523185
14.35,256.96869076261527
14.36,256.96318590240594
14.37,256.9579246219941
14.38,256.95290317168315
14.39,256.9481178017767
14.4,256.9435647625782
14.41,256.9392403043912
14.42,256.93514067751914
14.43,256.93126213226566
14.44,256.9276009189342
14.45,256.92415328782835
14.46,256.9209154892515
14.47,256.9178837735073
14.48,256.91505439089923
14.49,256.9124235917308
14.5,256.9099876263054
14.51,256.90774274492674
14.52,256.90568519789826
14.53,256.90381123552345
14.54,256.9021171081058
14.55,256.900599065949
14.56,256.89925335935635
14.57,256.8980762386316
14.58,256.897063954078
14.59,256.8962127559992
14.6,256.89551889469874
14.61,256.89497862048006
14.62,256.8945881836468
14.63,256.8943438345024
14.64,256.8942418233504
14.65,256.8942784004943
14.66,256.8944498162376
14.67,256.8947523208837
14.68,256.8951821647364
14.69,256.895735598099
14.7,256.8964088712751
14.71,256.8971982345683
14.72,256.8980999382819
14.73,256.89911023271964
14.74,256.9002253681848
14.75,256.9014415949811
14.76,256.902755163412
14.77,256.904162323781
14.78,256.9056593263916
14.79,256.90724242154727
14.8,256.90890785955173
14.81,256.91065189070827
14.82,256.91247076532056
14.83,256.91436073369204
14.84,256.91631804612626
14.85,256.91833895292666
14.86,256.9204197043968
14.87,256.9225565508403
14.88,256.92474574256056
14.89,256.92698352986105
14.9,256.92926616304544
14.91,256.9315898924172
14.92,256.93395096827976
14.93,256.9363456409368
14.94,256.9387701606916
14.95,256.9412207778479
14.96,256.94369374270906
14.97,256.9461853055787
14.98,256.9486917167603
14.99,256.9512092265573
15.0,256.9537340852734
15.01,256.956262543212
15.02,256.95879085067656
15.03,256.9613152579708
15.04,256.963832015398
15.05,256.9663373732617
15.06,256.96882758186564
15.07,256.9712988915132
15.08,256.9737475525078
15.09,256.9761698151531
15.1,256.9785619297526
15.11,256.9809201466097
15.12,256.98324071602804
15.13,256.9855198883111
15.14,256.9877539137624
15.15,256.9899390426855
15.16,256.9920715253838
15.17,256.9941476121608
15.18,256.99616355332023
15.19,256.9981155991654
15.2,257.0
15.21,257.001813799402
15.22,257.00355721404736
15.23,257.00523125388696
15.24,257.00683692887134
15.25,257.00837524895127
15.26,257.0098472240774
15.27,257.01125386420034
15.28,257.0125961792707
15.29,257.0138751792392
15.3,257.0150918740565
15.31,257.0162472736733
15.32,257.0173423880402
15.33,257.0183782271078
15.34,257.01935580082693
15.35,257.02027611914804
15.36,257.021140192022
15.37,257.0219490293993
15.38,257.0227036412308
15.39,257.02340503746694
15.4,257.0240542280585
15.41,257.0246522229561
15.42,257.02520003211043
15.43,257.02569866547225
15.44,257.02614913299186
15.45,257.02655244462034
15.46,257.0269096103081
15.47,257.027221640006
15.48,257.02748954366444
15.49,257.0277143312343
15.5,257.0278970126661
15.51,257.0280385979106
15.52,257.02814009691843
15.53,257.02820251964016
15.54,257.0282268760266
15.55,257.0282141760283
15.56,257.028165429596
15.57,257.0280816466804
15.58,257.0279638372319
15.59,257.02781301120143
15.6,257.02763017853954
15.61,257.0274163491969
15.62,257.02717253312426
15.63,257.0268997402721
15.64,257.02659898059125
15.65,257.0262712640323
15.66,257.0259176005458
15.67,257.0255390000826
15.68,257.0251364725933
15.69,257.0247110280285
15.7,257.024263676339
15.71,257.0237954274753
15.72,257.0233072913881
15.73,257.02280027802806
15.74,257.0222753973459
15.75,257.02173365929224
15.76,257.0211760738177
15.77,257.02060365087306
15.78,257.02001740040885
15.79,257.0194183323758
15.8,257.0188074567245
15.81,257.0181857834057
15.82,257.0175543223701
15.83,257.0169140835682
15.84,257.0162660769508
15.85,257.0156113124684
15.86,257.01495080007186
15.87,257.0142855497117
15.88,257.0136165713387
15.89,257.0129448749033
15.9,257.0122714703565
15.91,257.0115973676486
15.92,257.0109235767305
15.93,257.01025110755273
15.94,257.00958097006605
15.95,257.00891417422105
15.96,257.00825172996844
15.97,257.0075946472589
15.98,257.00694393604306
15.99,257.0063006062714
16.0,257.0056656678949
16.01,257.005040130864
16.02,257.00442500512946
16.03,257.00382130064185
16.04,257.003230027352
16.05,257.0026521952103
16.06,257.00208881416773
16.07,257.00154089417475
16.08,257.00100944518204
16.09,257.00049547714013
16.1,257.0
16.11,256.999523807036
16.12,256.99906682481804
16.13,256.99862876324005
16.14,256.9982093321959
16.15,256.9978082415794
16.16,256.9974252012843
16.17,256.9970599212046
16.18,256.996712111234
16.19,256.99638148126644
16.2,256.99606774119576
16.21,256.99577060091565
16.22,256.99548977032026
16.23,256.9952249593031
16.24,256.9949758777581
16.25,256.99474223557934
16.26,256.9945237426604
16.27,256.99432010889524
16.28,256.99413104417766
16.29,256.9939562584014
16.3,256.9937954614605
16.31,256.9936483632487
16.32,256.9935146736599
16.33,256.99339410258784
16.34,256.99328635992646
16.35,256.9931911555696
16.36,256.993108199411
16.37,256.9930372013446
16.38,256.99297787126415
16.39,256.9929299190636
16.4,256.99289305463674
16.41,256.9928669878774
16.42,256.99285142867944
16.43,256.9928460869367
16.44,256.9928506725431
16.45,256.9928648953924
16.46,256.9928884653783
16.47,256.99292109239485
16.48,256.9929624863359
16.49,256.9930123570952
16.5,256.9930704145666
16.51,256.99313636864395
16.52,256.9932099292212
16.53,256.993290806192
16.54,256.9933787094502
16.55,256.9934733488899
16.56,256.99357443440465
16.57,256.9936816758885
16.58,256.9937947832352
16.59,256.9939134663385
16.6,256.9940374350924
16.61,256.9941663993907
16.62,256.9943000691272
16.63,256.9944381541958
16.64,256.9945803644902
16.65,256.9947264099045
16.66,256.99487600033234
16.67,256.9950288456676
16.68,256.9951846558041
16.69,256.9953431406358
16.7,256.99550401005644
16.71,256.99566697395977
16.72,256.9958317422399
16.73,256.9959980247905
16.74,256.9961655315053
16.75,256.9963339722784
16.76,256.9965030570035
16.77,256.9966724955744
16.78,256.9968419978851
16.79,256.99701127382923
16.8,256.9971800333008
16.81,256.99734798619363
16.82,256.9975148424015
16.83,256.99768031181827
16.84,256.99784410433773
16.85,256.9980059298539
16.86,256.99816549826045
16.87,256.9983225194513
16.88,256.99847670332025
16.89,256.9986277597612
16.9,256.998775398668
16.91,256.9989193299343
16.92,256.9990592634542
16.93,256.9991949091214
16.94,256.9993259768298
16.95,256.99945217647326
16.96,256.99957321794545
16.97,256.99968881114046
16.98,256.999798665952
16.99,256.99990249227386
17.0,257.0
17.01,257.0000909757616
17.02,257.0001755131392
17.03,257.0002537824508
17.04,257.0003259540144
17.05,257.0003921981479
17.06,257.0004526851695
17.07,257.000507585397
17.08,257.0005570691482
17.09,257.00060130674143
17.1,257.00064046849434
17.11,257.0006747247252
17.12,257.00070424575176
17.13,257.0007292018921
17.14,257.00074976346406
17.15,257.00076610078577
17.16,257.0007783841752
17.17,257.0007867839502
17.18,257.0007914704288
17.19,257.00079261392904
17.2,257.00079038476883
17.21,257.0007849532661
17.22,257.0007764897389
17.23,257.00076516450514
17.24,257.00075114788285
17.25,257.00073461019
17.26,257.00071572174454
17.27,257.0006946528644
17.28,257.0006715738677
17.29,257.0006466550722
17.3,257.000620066796
17.31,257.0005919793571
17.32,257.0005625630734
17.33,257.00053198826294
17.34,257.0005004252436
17.35,257.00046804433345
17.36,257.0004350158504
17.37,257.0004015101124
17.38,257.0003676974375
17.39,257.00033374814365
17.4,257.0002998325488
17.41,257.000266120971
17.42,257.00023278372805
17.43,257.00019999113806
17.44,257.000167913519
17.45,257.0001367211888
17.46,257.00010658446547
17.47,257.00007767366696
17.48,257.0000501591112
17.49,257.0000242111163
17.5,257.0
17.51,256.99997765840794
17.52,256.9999571682949
17.53,256.99993847394336
17.54,256.9999215196356
17.55,256.9999062496543
17.56,256.9998926082815
17.57,256.99988053979985
17.58,256.9998699884916
17.59,256.9998608986391
17.6,256.9998532145248
17.61,256.99984688043105
17.62,256.9998418406404
17.63,256.99983803943496
17.64,256.9998354210974
17.65,256.99983392990987
17.66,256.99983351015493
17.67,256.99983410611486
17.68,256.9998356620722
17.69,256.99983812230914
17.7,256.9998414311081
17.71,256.9998455327516
17.72,256.9998503715219
17.73,256.99985589170143
17.74,256.9998620375726
17.75,256.9998687534178
17.76,256.9998759835194
17.77,256.9998836721598
17.78,256.99989176362124
17.79,256.9999002021863
17.8,256.9999089321374
17.81,256.9999178977568
17.82,256.99992704332686
17.83,256.99993631313004
17.84,256.99994565144874
17.85,256.9999550025653
17.86,256.9999643107621
17.87,256.9999735203217
17.88,256.9999825755263
17.89,256.9999914206582
17.9,257.0
17.91,257.00000826786595
17.92,257.0000162186982
17.93,257.0000238569708
17.94,257.0000311871577
17.95,257.00003821373303
17.96,257.00004494117087
17.97,257.0000513739452
17.98,257.00005751653026
17.99,257.0000633733999
18.0,257.0000689490283
18.01,257.0000742478894
18.02,257.0000792744574
18.03,257.00008403320624
18.04,257.00008852861004
18.05,257.0000927651429
18.06,257.00009674727875
18.07,257.0001004794917
18.08,257.00010396625584
18.09,257.0001072120452
18.1,257.00011022133395
18.11,257.00011299859585
18.12,257.0001155483053
18.13,257.00011787493617
18.14,257.0001199829625
18.15,257.0001218768585
18.16,257.000123561098
18.17,257.00012504015524
18.18,257.00012631850416
18.19,257.00012740061896
18.2,257.0001282909736
18.21,257.0001289940421
18.22,257.00012951429864
18.23,257.0001298562171
18.24,257.0001300242717
18.25,257.00013002293645
18.26,257.0001298566853
18.27,257.00012952999253
18.28,257.00012904733194
18.29,257.0001284131778
18.3,257.000127632004
18.31,257.0001267082847
18.32,257.0001256464939
18.33,257.00012445110576
18.34,257.0001231265943
18.35,257.0001216774334
18.36,257.0001201080974
18.37,257.00011842306014
18.38,257.0001166267957
18.39,257.0001147237783
18.4,257.00011271848183
18.41,257.0001106153804
18.42,257.00010841894806
18.43,257.00010613365885
18.44,257.00010376398694
18.45,257.0001013144061
18.46,257.0000987893908
18.47,257.00009619341483
18.48,257.00009353095226
18.49,257.00009080647715
18.5,257.0000880244636
18.51,257.0000851893857
18.52,257.00008230571746
18.53,257.00007937793293
18.54,257.0000764105061
18.55,257.00007340791126
18.56,257.0000703746223
18.57,257.00006731511314
18.58,257.0000642338581
18.59,257.00006113533107
18.6,257.0000580240062
18.61,257.00005490435746
18.62,257.00005178085894
18.63,257.00004865798473
18.64,257.0000455402089
18.65,257.00004243200544
18.66,257.0000393378484
18.67,257.0000362622119
18.68,257.00003320957
18.69,257.00003018439673
18.7,257.00002719116605
18.71,257.00002423435217
18.72,257.0000213184292
18.73,257.00001844787084
18.74,257.00001562715164
18.75,257.00001286074524
18.76,257.0000101531259
18.77,257.0000075087677
18.78,257.0000049321446
18.79,257.0000024277307
18.8,257.0
18.81,256.9999976525249
18.82,256.99999538527067
18.83,256.9999931973009
18.84,256.9999910876791
18.85,256.999989055469
18.86,256.9999870997339
18.87,256.9999852195376
18.88,256.9999834139436
18.89,256.99998168201546
18.9,256.9999800228168
18.91,256.99997843541115
18.92,256.999976918862
18.93,256.9999754722329
18.94,256.9999740945877
18.95,256.99997278498967
18.96,256.9999715425025
18.97,256.9999703661898
18.98,256.9999692551151
18.99,256.99996820834184
19.0,256.9999672249338
19.01,256.9999663039544
19.02,256.99996544446736
19.03,256.99996464553607
19.04,256.99996390622425
19.05,256.99996322559537
19.06,256.999962602713
19.07,256.9999620366408
19.08,256.9999615264423
19.09,256.999961071181
19.1,256.99996066992054
19.11,256.99996032172453
19.12,256.9999600256563
19.13,256.99995978077976
19.14,256.99995958615835
19.15,256.99995944085555
19.16,256.999959343935
19.17,256.99995929446027
19.18,256.99995929149486
19.19,256.99995933410247
19.2,256.9999594213466
19.21,256.9999595522908
19.22,256.9999597259987
19.23,256.9999599415337
19.24,256.9999601979596
19.25,256.99996049433975
19.26,256.999960829738
19.27,256.9999612032177
19.28,256.99996161384246
19.29,256.9999620606758
19.3,256.9999625427814
19.31,256.99996305922286
19.32,256.9999636090636
19.33,256.9999641913674
19.34,256.99996480519746
19.35,256.9999654496177
19.36,256.99996612369154
19.37,256.9999668264826
19.38,256.99996755705445
19.39,256.9999683144706
19.4,256.9999690977947
19.41,256.99996990609026
19.42,256.99997073842087
19.43,256.9999715938501
19.44,256.99997247144154
19.45,256.9999733702587
19.46,256.9999742893652
19.47,256.99997522782456
19.48,256.9999761847005
19.49,256.9999771590563
19.5,256.99997814995584
19.51,256.99997915646253
19.52,256.99998017763994
19.53,256.9999812125517
19.54,256.99998226026133
19.55,256.9999833198324
19.56,256.99998439032845
19.57,256.9999854708132
19.58,256.99998656034995
19.59,256.9999876580026
19.6,256.9999887628344
19.61,256.9999898739092
19.62,256.9999909902903
19.63,256.9999921110416
19.64,256.9999932352263
19.65,256.9999943619083
19.66,256.99999549015087
19.67,256.9999966190178
19.68,256.9999977475726
19.69,256.9999988748788
19.7,257.0
19.71,257.00000112199973
19.72,257.00000223994164
19.73,257.0000033528893
19.74,257.00000445990617
19.75,257.0000055600559
19.76,257.000006652402
19.77,257.0000077360081
19.78,257.0000088099378
19.79,257.0000098732546
19.8,257.0000109250221
19.81,257.00001196430384
19.82,257.00001299016344
19.83,257.00001400166434
19.84,257.00001499787027
19.85,257.0000159778448
19.86,257.00001694065134
19.87,257.00001788535366
19.88,257.0000188110152
19.89,257.00001971669946
19.9,257.00002060147017
19.91,257.00002146439084
19.92,257.00002230452503
19.93,257.0000231209364
19.94,257.00002391268833
19.95,257.0000246788445
19.96,257.0000254184685
19.97,257.00002613062384
19.98,257.00002681437417
19.99,257.00002746878306
20.0,257.0000280929139
20.01,257.00002868583044
20.02,257.0000292465962
20.03,257.0000297742748
20.04,257.0000302679298
20.05,257.0000307266246
20.06,257.00003114942297
20.07,257.0000315353884
20.08,257.0000318835844
20.09,257.0000321930748
20.1,257.0000324629227
20.11,257.0000326921921
20.12,257.00003287994645
20.13,257.0000330252492
20.14,257.0000331271641
20.15,257.00003318475456
20.16,257.00003319708424
20.17,257.0000331632167
20.18,257.0000330822154
20.19,257.0000329531441
20.2,257.00003277506624
20.21,257.0000325470454
20.22,257.0000322681452
20.23,257.0000319374292
20.24,257.00003155396087
20.25,257.00003111680394
20.26,257.00003062502185
20.27,257.0000300776783
20.28,257.00002947383666
20.29,257.00002881256074
20.3,257.000028092914
20.31,257.0000273139598
20.32,257.000026474762
20.33,257.0000255743841
20.34,257.0000246118897
20.35,257.0000235863423
20.36,257.00002249680546
20.37,257.0000213423428
20.38,257.0000201220178
20.39,257.0000188348941
20.4,257.0000174800353
20.41,257.000016056505
20.42,257.00001456336656
20.43,257.00001299968375
20.44,257.0000113645201
20.45,257.0000096569392
20.46,257.0000078760045
20.47,257.00000602077967
20.48,257.0000040903282
20.49,257.0000020837138
20.5,257.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
