wind_speed,ATB Riva Calzoni ATB 60.28 DD
12.91,59.9919972786473
12.92,59.99296600289227
12.93,59.99391784368891
12.94,59.99485151540972
12.95,59.99576573242714
12.96,59.99665920911366
12.97,59.99753065984173
12.98,59.99837879898384
12.99,59.99920234091243
13.0,60.0
13.01,60.00077076230368
13.02,60.001514700619374
13.03,60.00223215942766
13.04,60.00292348320913
13.05,60.003589016444366
13.06,60.00422910361395
13.07,60.00484408919844
13.08,60.00543431767846
13.09,60.00600013353455
13.1,60.00654188124732
13.11,60.00705990529734
13.12,60.00755455016521
13.13,60.0080261603315
13.14,60.00847508027678
13.15,60.00890165448165
13.16,60.0093062274267
13.17,60.00968914359248
13.18,60.0100507474596
13.19,60.01039138350861
13.2,60.01071139622017
13.21,60.01101113007476
13.22,60.01129092955303
13.23,60.011551139135534
13.24,60.01179210330288
13.25,60.012014166535614
13.26,60.012217673314346
13.27,60.01240296811965
13.28,60.01257039543211
13.29,60.0127202997323
13.3,60.01285302550082
13.31,60.012968917218245
13.32,60.013068319365146
13.33,60.01315157642211
13.34,60.01321903286973
13.35,60.01327103318857
13.36,60.01330792185924
13.37,60.01333004336229
13.38,60.01333774217832
13.39,60.01333136278791
13.4,60.01331124967166
13.41,60.01327774731011
13.42,60.013231200183874
13.43,60.01317195277354
13.44,60.013100349559664
13.45,60.01301673502285
13.46,60.01292145364367
13.47,60.012814849902696
13.48,60.01269726828055
13.49,60.01256905325776
13.5,60.01243054931494
13.51,60.01228210093269
13.52,60.01212405259155
13.53,60.01195674877214
13.54,60.01178053395501
13.55,60.01159575262077
13.56,60.01140274924998
13.57,60.011201868323234
13.58,60.0109934543211
13.59,60.0107778517242
13.6,60.010555405013065
13.61,60.01032645866832
13.62,60.01009135717051
13.63,60.00985044500024
13.64,60.0096040666381
13.65,60.00935256656465
13.66,60.00909628926049
13.67,60.008835579206185
13.68,60.00857078088234
13.69,60.00830223876951
13.7,60.00803029734831
13.71,60.00775530109928
13.72,60.00747759450304
13.73,60.007197522040165
13.74,60.00691542819124
13.75,60.00663165743681
13.76,60.00634655425751
13.77,60.00606046313389
13.78,60.00577372854654
13.79,60.00548669497604
13.8,60.005199706902985
13.81,60.00491310880795
13.82,60.00462724517151
13.83,60.00434246047424
13.84,60.00405909919676
13.85,60.0037775058196
13.86,60.00349802482338
13.87,60.00322100068868
13.88,60.002946777896064
13.89,60.002675700926126
13.9,60.002408114259445
13.91,60.002144362376605
13.92,60.0018847897582
13.93,60.0016297408848
13.94,60.00137956023697
13.95,60.00113459229532
13.96,60.000895181540415
13.97,60.00066167245286
13.98,60.0004344095132
13.99,60.00021373720206
14.0,60.0
14.01,59.999793469591694
14.02,59.99959412647827
14.03,59.999401878364914
14.04,59.99921663295682
14.05,59.99903829795922
14.06,59.99886678107728
14.07,59.998701990016215
14.08,59.998543832481246
14.09,59.998392216177535
14.1,59.99824704881032
14.11,59.99810823808481
14.12,59.99797569170619
14.13,59.99784931737965
14.14,59.99772902281041
14.15,59.99761471570368
14.16,59.997506303764645
14.17,59.9974036946985
14.18,59.99730679621049
14.19,59.99721551600575
14.2,59.99712976178955
14.21,59.99704944126705
14.22,59.99697446214349
14.23,59.996904732124015
14.24,59.99684015891389
14.25,59.99678065021826
14.26,59.996726113742376
14.27,59.99667645719142
14.28,59.99663158827058
14.29,59.99659141468509
14.3,59.99655584414015
14.31,59.99652478434091
14.32,59.99649814299264
14.33,59.9964758278005
14.34,59.99645774646972
14.35,59.99644380670546
14.36,59.99643391621298
14.37,59.99642798269742
14.38,59.99642591386405
14.39,59.996427617418014
14.4,59.99643300106457
14.41,59.996441972508855
14.42,59.99645443945612
14.43,59.996470309611546
14.44,59.99648949068036
14.45,59.99651189036772
14.46,59.99653741637888
14.47,59.996565976419
14.48,59.99659747819331
14.49,59.996631829406994
14.5,59.996668937765264
14.51,59.99670871097334
14.52,59.9967510567364
14.53,59.99679588275965
14.54,59.99684309674829
14.55,59.99689260640753
14.56,59.996944319442576
14.57,59.99699814355862
14.58,59.997053986460855
14.59,59.99711175585451
14.6,59.99717135944479
14.61,59.997232704936856
14.62,59.99729570003595
14.63,59.99736025244727
14.64,59.99742626987599
14.65,59.99749366002735
14.66,59.99756233060653
14.67,59.99763218931873
14.68,59.99770314386917
14.69,59.99777510196303
14.7,59.99784797130554
14.71,59.99792165960186
14.72,59.99799607455725
14.73,59.99807112387687
14.74,59.99814671526594
14.75,59.99822275642965
14.76,59.99829915507321
14.77,59.99837581890182
14.78,59.99845265562069
14.79,59.99852957293501
14.8,59.99860647855001
14.81,59.99868328017085
14.82,59.99875988550276
14.83,59.998836202250935
14.84,59.9989121381206
14.85,59.99898760081691
14.86,59.9990624980451
14.87,59.99913673751037
14.88,59.99921022691792
14.89,59.99928287397295
14.9,59.99935458638067
14.91,59.99942527184627
14.92,59.99949483807497
14.93,59.99956319277196
14.94,59.99963024364243
14.95,59.9996958983916
14.96,59.99976006472468
14.97,59.99982265034684
14.98,59.999883562963326
14.99,59.999942710279306
15.0,60.0
15.01,60.0000553593295
15.02,60.00010879346753
15.03,60.00016032711269
15.04,60.00020998496357
15.05,60.0002577917188
15.06,60.00030377207699
15.07,60.00034795073673
15.08,60.00039035239664
15.09,60.0004310017553
15.1,60.00046992351135
15.11,60.0005071423634
15.12,60.00054268301005
15.13,60.0005765701499
15.14,60.00060882848157
15.15,60.00063948270365
15.16,60.00066855751477
15.17,60.00069607761351
15.18,60.0007220676985
15.19,60.00074655246834
15.2,60.00076955662165
15.21,60.00079110485702
15.22,60.00081122187306
15.23,60.00082993236838
15.24,60.000847261041606
15.25,60.000863232591314
15.26,60.00087787171614
15.27,60.00089120311468
15.28,60.00090325148553
15.29,60.00091404152732
15.3,60.00092359793865
15.31,60.00093194541812
15.32,60.00093910866434
15.33,60.00094511237593
15.34,60.00094998125148
15.35,60.0009537399896
15.36,60.00095641328891
15.37,60.00095802584801
15.38,60.00095860236552
15.39,60.00095816754002
15.4,60.00095674607015
15.41,60.0009543626545
15.42,60.00095104199168
15.43,60.0009468087803
15.44,60.00094168771897
15.45,60.000935703506286
15.46,60.00092888084087
15.47,60.0009212444213
15.48,60.00091281894624
15.49,60.00090362911425
15.5,60.00089369962395
15.51,60.00088305517396
15.52,60.00087172046287
15.53,60.0008597201893
15.54,60.000847079051866
15.55,60.000833821749154
15.56,60.00081997297978
15.57,60.00080555744235
15.58,60.00079059983548
15.59,60.00077512485778
15.6,60.000759157207845
15.61,60.00074272158428
15.62,60.00072584268572
15.63,60.00070854521073
15.64,60.00069085385796
15.65,60.000672793326
15.66,60.00065438831345
15.67,60.00063566351893
15.68,60.00061664364104
15.69,60.0005973533784
15.7,60.0005778174296
15.71,60.00055806049325
15.72,60.00053810726798
15.73,60.00051798245237
15.74,60.00049771074505
15.75,60.00047731684461
15.76,60.00045682544967
15.77,60.00043626125883
15.78,60.0004156489707
15.79,60.0003950132839
15.8,60.00037437889703
15.81,60.00035377050867
15.82,60.00033321281746
15.83,60.00031273052201
15.84,60.00029234832091
15.85,60.00027209091279
15.86,60.00025198299622
15.87,60.00023204926985
15.88,60.000212314432254
15.89,60.00019280318207
15.9,60.00017354021789
15.91,60.00015455023831
15.92,60.00013585794196
15.93,60.00011748802744
15.94,60.000099465193344
15.95,60.0000818141383
15.96,60.00006455956091
15.97,60.00004772615977
15.98,60.0000313386335
15.99,60.00001542168072
16.0,60.0
16.01,59.99998509309027
16.02,59.9999706996516
16.03,59.99995681318435
16.04,59.99994342718889
16.05,59.99993053516559
16.06,59.999918130614816
16.07,59.99990620703692
16.08,59.99989475793228
16.09,59.999883776801255
16.1,59.99987325714424
16.11,59.99986319246156
16.12,59.999853576253614
16.13,59.99984440202074
16.14,59.99983566326332
16.15,59.99982735348173
16.16,59.999819466176326
16.17,59.99981199484748
16.18,59.99980493299552
16.19,59.99979827412088
16.2,59.99979201172388
16.21,59.99978613930489
16.22,59.9997806503643
16.23,59.99977553840244
16.24,59.99977079691971
16.25,59.99976641941646
16.26,59.999762399393056
16.27,59.99975873034988
16.28,59.99975540578727
16.29,59.99975241920564
16.3,59.99974976410528
16.31,59.99974743398662
16.32,59.99974542235002
16.33,59.99974372269583
16.34,59.99974232852443
16.35,59.99974123333615
16.36,59.9997404306314
16.37,59.99973991391053
16.38,59.9997396766739
16.39,59.999739712421885
16.4,59.99974001465483
16.41,59.99974057687315
16.42,59.99974139257718
16.43,59.99974245526727
16.44,59.99974375844382
16.45,59.99974529560716
16.46,59.9997470602577
16.47,59.99974904589577
16.48,59.99975124602175
16.49,59.99975365413601
16.5,59.99975626373891
16.51,59.999759068330825
16.52,59.999762061412106
16.53,59.999765236483135
16.54,59.99976858704427
16.55,59.99977210659589
16.56,59.99977578863834
16.57,59.99977962667199
16.58,59.99978361419723
16.59,59.99978774471438
16.6,59.99979201172388
16.61,59.99979640872602
16.62,59.999800929221216
16.63,59.99980556670981
16.64,59.99981031469217
16.65,59.99981516666868
16.66,59.99982011613969
16.67,59.99982515660557
16.68,59.99983028156667
16.69,59.99983548452339
16.7,59.99984075897608
16.71,59.999846098425095
16.72,59.999851496370844
16.73,59.99985694631364
16.74,59.99986244175387
16.75,59.99986797619191
16.76,59.99987354312812
16.77,59.999879136062845
16.78,59.99988474849648
16.79,59.99989037392938
16.8,59.99989600586193
16.81,59.99990163779447
16.82,59.99990726322736
16.83,59.99991287566103
16.84,59.99991846859575
16.85,59.99992403553196
16.86,59.99992956996999
16.87,59.99993506541023
16.88,59.99994051535302
16.89,59.999945913298745
16.9,59.99995125274778
16.91,59.99995652720046
16.92,59.99996173015719
16.93,59.99996685511829
16.94,59.999971895584174
16.95,59.99997684505519
16.96,59.999981697031686
16.97,59.99998644501406
16.98,59.99999108250265
16.99,59.99999560299784
17.0,60.0
17.01,60.0000042683094
17.02,60.00000840792606
17.03,60.00001242014989
17.04,60.00001630628084
17.05,60.00002006761882
17.06,60.00002370546375
17.07,60.00002722111559
17.08,60.00003061587422
17.09,60.00003389103962
17.1,60.00003704791168
17.11,60.00004008779033
17.12,60.00004301197549
17.13,60.00004582176711
17.14,60.0000485184651
17.15,60.0000511033694
17.16,60.00005357777992
17.17,60.0000559429966
17.18,60.00005820031936
17.19,60.00006035104813
17.2,60.00006239648282
17.21,60.00006433792339
17.22,60.00006617666975
17.23,60.00006791402182
17.24,60.00006955127952
17.25,60.00007108974282
17.26,60.00007253071159
17.27,60.00007387548577
17.28,60.00007512536532
17.29,60.00007628165015
17.3,60.00007734564018
17.31,60.000078318635325
17.32,60.00007920193555
17.33,60.00007999684073
17.34,60.000080704650834
17.35,60.00008132666577
17.36,60.00008186418548
17.37,60.00008231850986
17.38,60.00008269093888
17.39,60.00008298277243
17.4,60.00008319531043
17.41,60.00008332985285
17.42,60.0000833876996
17.43,60.00008337015058
17.44,60.00008327850576
17.45,60.00008311406502
17.46,60.000082878128325
17.47,60.00008257199558
17.48,60.00008219696672
17.49,60.00008175434167
17.5,60.00008124542036
17.51,60.00008067150271
17.52,60.00008003388864
17.53,60.000079333878105
17.54,60.000078572771
17.55,60.00007775186727
17.56,60.00007687246685
17.57,60.000075935869646
17.58,60.0000749433756
17.59,60.00007389628461
17.6,60.00007279589664
17.61,60.0000716435116
17.62,60.00007044042943
17.63,60.00006918795001
17.64,60.00006788737332
17.65,60.00006653999928
17.66,60.000065147127785
17.67,60.00006371005878
17.68,60.00006223009221
17.69,60.00006070852798
17.7,60.00005914666602
17.71,60.00005754580626
17.72,60.00005590724862
17.73,60.00005423229304
17.74,60.00005252223944
17.75,60.00005077838773
17.76,60.000049002037855
17.77,60.00004719448975
17.78,60.00004535704332
17.79,60.00004349099849
17.8,60.00004159765522
17.81,60.00003967831341
17.82,60.00003773427299
17.83,60.0000357668339
17.84,60.00003377729604
17.85,60.00003176695937
17.86,60.00002973712378
17.87,60.00002768908922
17.88,60.00002562415562
17.89,60.0000235436229
17.9,60.000021448790974
17.91,60.00001934095979
17.92,60.00001722142927
17.93,60.00001509149932
17.94,60.0000129524699
17.95,60.00001080564091
17.96,60.000008652312296
17.97,60.00000649378397
17.98,60.00000433135585
17.99,60.000002166327896
18.0,60.0
18.01,59.99999783367212
18.02,59.99999566864415
18.03,59.99999350621606
18.04,59.99999134768771
18.05,59.99998919435911
18.06,59.99998704753011
18.07,59.999984908500686
18.08,59.99998277857074
18.09,59.99998065904023
18.1,59.99997855120903
18.11,59.99997645637711
18.12,59.99997437584438
18.13,59.99997231091079
18.14,59.99997026287623
18.15,59.999968233040654
18.16,59.999966222703975
18.17,59.99996423316611
18.18,59.99996226572702
18.19,59.99996032168659
18.2,59.99995840234478
18.21,59.9999565090015
18.22,59.99995464295669
18.23,59.99995280551026
18.24,59.99995099796215
18.25,59.99994922161228
18.26,59.99994747776058
18.27,59.999945767706976
18.28,59.99994409275138
18.29,59.99994245419374
18.3,59.99994085333398
18.31,59.99993929147203
18.32,59.9999377699078
18.33,59.99993628994122
18.34,59.999934852872215
18.35,59.99993346000073
18.36,59.99993211262668
18.37,59.99993081204999
18.38,59.99992955957059
18.39,59.9999283564884
18.4,59.99992720410337
18.41,59.9999261037154
18.42,59.99992505662441
18.43,59.99992406413036
18.44,59.99992312753315
18.45,59.99992224813273
18.46,59.999921427229
18.47,59.9999206661219
18.48,59.99991996611136
18.49,59.9999193284973
18.5,59.999918754579646
18.51,59.999918245658336
18.52,59.99991780303329
18.53,59.99991742800442
18.54,59.99991712187168
18.55,59.99991688593497
18.56,59.99991672149425
18.57,59.999916629849416
18.58,59.99991661230041
18.59,59.99991667014714
18.6,59.99991680468956
18.61,59.99991701722758
18.62,59.999917309061125
18.63,59.99991768149013
18.64,59.999918135814525
18.65,59.99991867333422
18.66,59.999919295349166
18.67,59.99992000315927
18.68,59.99992079806446
18.69,59.99992168136468
18.7,59.99992265435982
18.71,59.99992371834985
18.72,59.99992487463467
18.73,59.99992612451422
18.74,59.99992746928842
18.75,59.9999289102572
18.76,59.99993044872048
18.77,59.99993208597819
18.78,59.99993382333025
18.79,59.9999356620766
18.8,59.99993760351717
18.81,59.999939648951866
18.82,59.99994179968064
18.83,59.99994405700341
18.84,59.99994642222008
18.85,59.9999488966306
18.86,59.999951481534886
18.87,59.99995417823288
18.88,59.9999569880245
18.89,59.99995991220967
18.9,59.999962952088325
18.91,59.99996610896037
18.92,59.99996938412576
18.93,59.99997277888441
18.94,59.99997629453623
18.95,59.999979932381166
18.96,59.99998369371916
18.97,59.9999875798501
18.98,59.99999159207393
18.99,59.9999957316906
19.0,60.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
