wind_speed,Multibrid M5000
13.03,5000.671783018733
13.04,5000.879841383685
13.05,5001.080137885729
13.06,5001.272776199508
13.07,5001.457859999663
13.08,5001.635492960836
13.09,5001.805778757671
13.1,5001.96882106481
13.11,5002.124723556894
13.12,5002.273589908569
13.13,5002.415523794474
13.14,5002.550628889255
13.15,5002.67900886755
13.16,5002.800767404004
13.17,5002.916008173258
13.18,5003.024834849956
13.19,5003.12735110874
13.2,5003.223660624253
13.21,5003.313867071136
13.22,5003.398074124033
13.23,5003.476385457585
13.24,5003.548904746435
13.25,5003.615735665226
13.26,5003.6769818886005
13.27,5003.7327470912
13.28,5003.783134947666
13.29,5003.8282491326445
13.3,5003.868193320775
13.31,5003.9030711867
13.32,5003.932986405064
13.33,5003.958042650508
13.34,5003.978343597673
13.35,5003.993992921204
13.36,5004.005094295743
13.37,5004.01175139593
13.38,5004.014067896411
13.39,5004.012147471827
13.4,5004.006093796821
13.41,5003.996010546031
13.42,5003.982001394107
13.43,5003.964170015686
13.44,5003.942620085413
13.45,5003.917455277928
13.46,5003.888779267876
13.47,5003.856695729897
13.48,5003.821308338635
13.49,5003.782720768734
13.5,5003.741036694833
13.51,5003.6963597915765
13.52,5003.648793733608
13.53,5003.598442195567
13.54,5003.545408852099
13.55,5003.4897973778425
13.56,5003.431711447444
13.57,5003.371254735544
13.58,5003.308530916785
13.59,5003.24364366581
13.6,5003.17669665726
13.61,5003.10779356578
13.62,5003.037038066011
13.63,5002.9645338325945
13.64,5002.890384540175
13.65,5002.814693863394
13.66,5002.737565476893
13.67,5002.659103055315
13.68,5002.579410273303
13.69,5002.498590805499
13.7,5002.4167483265455
13.71,5002.333986511086
13.72,5002.250409033761
13.73,5002.166119569214
13.74,5002.081221792088
13.75,5001.995819377024
13.76,5001.9100159986665
13.77,5001.823915331655
13.78,5001.7376210506345
13.79,5001.651236830247
13.8,5001.564866345134
13.81,5001.478613269939
13.82,5001.392581279304
13.83,5001.30687404787
13.84,5001.221595250283
13.85,5001.136848561181
13.86,5001.05273765521
13.87,5000.96936620701
13.88,5000.886837891226
13.89,5000.805256382498
13.9,5000.72472535547
13.91,5000.645348484784
13.92,5000.567229445084
13.93,5000.490471911009
13.94,5000.4151795572025
13.95,5000.341456058309
13.96,5000.2694050889695
13.97,5000.199130323826
13.98,5000.130735437521
13.99,5000.064324104698
14.0,5000.0
14.01,4999.93784488904
14.02,4999.877852901323
14.03,4999.819996257325
14.04,4999.764247177523
14.05,4999.710577882393
14.06,4999.658960592413
14.07,4999.609367528057
14.08,4999.561770909802
14.09,4999.516142958126
14.1,4999.472455893503
14.11,4999.430681936412
14.12,4999.390793307329
14.13,4999.35276222673
14.14,4999.316560915091
14.15,4999.282161592889
14.16,4999.249536480601
14.17,4999.218657798701
14.18,4999.189497767668
14.19,4999.162028607978
14.2,4999.136222540106
14.21,4999.112051784531
14.22,4999.089488561729
14.23,4999.068505092174
14.24,4999.049073596344
14.25,4999.031166294715
14.26,4999.014755407765
14.27,4998.99981315597
14.28,4998.986311759804
14.29,4998.974223439747
14.3,4998.963520416273
14.31,4998.954174909859
14.32,4998.946159140983
14.33,4998.939445330118
14.34,4998.934005697744
14.35,4998.9298124643365
14.36,4998.926837850371
14.37,4998.925054076323
14.38,4998.924433362673
14.39,4998.924947929893
14.4,4998.926569998463
14.41,4998.9292717888575
14.42,4998.933025521553
14.43,4998.937803417027
14.44,4998.943577695754
14.45,4998.950320578212
14.46,4998.958004284877
14.47,4998.966601036226
14.48,4998.976083052735
14.49,4998.986422554881
14.5,4998.99759176314
14.51,4999.009562897989
14.52,4999.022308179903
14.53,4999.035799829359
14.54,4999.050010066835
14.55,4999.064911112805
14.56,4999.080475187749
14.57,4999.096674512139
14.58,4999.113481306454
14.59,4999.130867791171
14.6,4999.148806186766
14.61,4999.167268713714
14.62,4999.186227592493
14.63,4999.20565504358
14.64,4999.22552328745
14.65,4999.245804544579
14.66,4999.266471035445
14.67,4999.287494980525
14.68,4999.308848600293
14.69,4999.330504115225
14.7,4999.352433745803
14.71,4999.374609712498
14.72,4999.397004235788
14.73,4999.41958953615
14.74,4999.442337834059
14.75,4999.465221349994
14.76,4999.48821230443
14.77,4999.511282917843
14.78,4999.53440541071
14.79,4999.557552003507
14.8,4999.580694916713
14.81,4999.603806370799
14.82,4999.626858586248
14.83,4999.649823783531
14.84,4999.672674183129
14.85,4999.695382005514
14.86,4999.717919471165
14.87,4999.740258800559
14.88,4999.762372214172
14.89,4999.784231932479
14.9,4999.805810175957
14.91,4999.827079165085
14.92,4999.848011120336
14.93,4999.868578262189
14.94,4999.888752811118
14.95,4999.9085069876
14.96,4999.927813012114
14.97,4999.946643105135
14.98,4999.964969487138
14.99,4999.982764378601
15.0,5000.0
15.01,5000.016654442308
15.02,5000.0327292784805
15.03,5000.048231951969
15.04,5000.063169906224
15.05,5000.0775505847005
15.06,5000.091381430847
15.07,5000.104669888116
15.08,5000.117423399959
15.09,5000.129649409829
15.1,5000.141355361177
15.11,5000.152548697454
15.12,5000.163236862114
15.13,5000.173427298607
15.14,5000.183127450383
15.15,5000.192344760896
15.16,5000.201086673599
15.17,5000.20936063194
15.18,5000.217174079373
15.19,5000.224534459349
15.2,5000.231449215321
15.21,5000.237925790739
15.22,5000.243971629056
15.23,5000.249594173722
15.24,5000.254800868191
15.25,5000.259599155913
15.26,5000.263996480339
15.27,5000.268000284924
15.28,5000.271618013117
15.29,5000.274857108369
15.3,5000.277725014136
15.31,5000.280229173865
15.32,5000.282377031011
15.33,5000.284176029021
15.34,5000.285633611353
15.35,5000.286757221455
15.36,5000.2875543027785
15.37,5000.288032298775
15.38,5000.288198652898
15.39,5000.2880608086
15.4,5000.2876262093305
15.41,5000.286902298541
15.42,5000.285896519685
15.43,5000.284616316213
15.44,5000.283069131577
15.45,5000.281262409228
15.46,5000.279203592618
15.47,5000.276900125201
15.48,5000.2743594504245
15.49,5000.271589011743
15.5,5000.268596252609
15.51,5000.265388616473
15.52,5000.261973546785
15.53,5000.258358487
15.54,5000.254550880568
15.55,5000.250558170939
15.56,5000.246387801568
15.57,5000.242047215904
15.58,5000.237543857401
15.59,5000.232885169508
15.6,5000.22807859568
15.61,5000.223131579365
15.62,5000.218051564018
15.63,5000.21284599309
15.64,5000.207522310032
15.65,5000.202087958295
15.66,5000.196550381332
15.67,5000.190917022594
15.68,5000.185195325533
15.69,5000.179392733599
15.7,5000.173516690248
15.71,5000.167574638926
15.72,5000.161574023091
15.73,5000.15552228619
15.74,5000.149426871676
15.75,5000.143295223001
15.76,5000.137134783617
15.77,5000.130952996975
15.78,5000.124757306528
15.79,5000.118555155724
15.8,5000.112353988019
15.81,5000.106161246864
15.82,5000.099984375708
15.83,5000.093830818006
15.84,5000.087708017208
15.85,5000.081623416765
15.86,5000.07558446013
15.87,5000.069598590755
15.88,5000.063673252091
15.89,5000.057815887588
15.9,5000.052033940701
15.91,5000.04633485488
15.92,5000.040726073577
15.93,5000.035215040244
15.94,5000.029809198331
15.95,5000.024515991292
15.96,5000.019342862577
15.97,5000.014297255639
15.98,5000.00938661393
15.99,5000.004618380898
16.0,5000.0
16.01,4999.995537341728
16.02,4999.9912299847565
16.03,4999.987075934801
16.04,4999.983073197581
16.05,4999.979219778809
16.06,4999.975513684206
16.07,4999.971952919485
16.08,4999.968535490363
16.09,4999.965259402559
16.1,4999.962122661788
16.11,4999.9591232737685
16.12,4999.956259244217
16.13,4999.953528578847
16.14,4999.950929283378
16.15,4999.948459363527
16.16,4999.94611682501
16.17,4999.943899673543
16.18,4999.941805914844
16.19,4999.939833554628
16.2,4999.937980598614
16.21,4999.936245052516
16.22,4999.934624922053
16.23,4999.933118212941
16.24,4999.931722930896
16.25,4999.930437081635
16.26,4999.929258670877
16.27,4999.928185704336
16.28,4999.927216187729
16.29,4999.926348126773
16.3,4999.925579527186
16.31,4999.9249083946825
16.32,4999.92433273498
16.33,4999.923850553796
16.34,4999.923459856848
16.35,4999.923158649851
16.36,4999.922944938521
16.37,4999.922816728576
16.38,4999.922772025733
16.39,4999.922808835708
16.4,4999.922925164218
16.41,4999.92311901698
16.42,4999.923388399711
16.43,4999.923731318128
16.44,4999.924145777944
16.45,4999.92462978488
16.46,4999.925181344653
16.47,4999.925798462975
16.48,4999.926479145568
16.49,4999.927221398146
16.5,4999.928023226425
16.51,4999.928882636124
16.52,4999.929797632958
16.53,4999.930766222644
16.54,4999.9317864109
16.55,4999.932856203441
16.56,4999.933973605985
16.57,4999.935136624248
16.58,4999.936343263946
16.59,4999.937591530796
16.6,4999.938879430518
16.61,4999.940204968823
16.62,4999.941566151434
16.63,4999.942960984061
16.64,4999.944387472427
16.65,4999.945843622244
16.66,4999.947327439231
16.67,4999.948836929103
16.68,4999.95037009758
16.69,4999.951924950376
16.7,4999.953499493209
16.71,4999.955091731794
16.72,4999.956699671849
16.73,4999.958321319091
16.74,4999.959954679236
16.75,4999.961597758001
16.76,4999.963248561103
16.77,4999.964905094257
16.78,4999.966565363184
16.79,4999.968227373595
16.8,4999.969889131211
16.81,4999.971548641746
16.82,4999.97320391092
16.83,4999.974852944445
16.84,4999.976493748043
16.85,4999.978124327427
16.86,4999.979742688313
16.87,4999.981346836423
16.88,4999.9829347774685
16.89,4999.984504517167
16.9,4999.986054061238
16.91,4999.987581415395
16.92,4999.989084585355
16.93,4999.990561576839
16.94,4999.992010395558
16.95,4999.993429047233
16.96,4999.994815537577
16.97,4999.996167872309
16.98,4999.997484057146
16.99,4999.998762097804
17.0,5000.0
17.01,5000.001196190778
17.02,5000.002350782492
17.03,5000.003464308822
17.04,5000.004537303452
17.05,5000.005570300064
17.06,5000.006563832335
17.07,5000.007518433949
17.08,5000.008434638588
17.09,5000.009312979933
17.1,5000.010153991668
17.11,5000.010958207469
17.12,5000.011726161022
17.13,5000.012458386006
17.14,5000.013155416104
17.15,5000.013817784996
17.16,5000.014446026365
17.17,5000.015040673889
17.18,5000.015602261255
17.19,5000.016131322141
17.2,5000.016628390227
17.21,5000.017093999197
17.22,5000.017528682733
17.23,5000.017932974515
17.24,5000.018307408224
17.25,5000.018652517542
17.26,5000.018968836152
17.27,5000.019256897733
17.28,5000.019517235967
17.29,5000.019750384537
17.3,5000.019956877123
17.31,5000.020137247406
17.32,5000.0202920290685
17.33,5000.020421755791
17.34,5000.020526961258
17.35,5000.020608179148
17.36,5000.0206659431415
17.37,5000.02070078692
17.38,5000.020713244169
17.39,5000.020703848568
17.4,5000.020673133796
17.41,5000.020621633537
17.42,5000.020549881472
17.43,5000.020458411282
17.44,5000.020347756647
17.45,5000.020218451251
17.46,5000.020071028775
17.47,5000.019906022898
17.48,5000.019723967305
17.49,5000.019525395676
17.5,5000.019310841692
17.51,5000.019080839034
17.52,5000.018835921384
17.53,5000.018576622424
17.54,5000.018303475836
17.55,5000.018017015299
17.56,5000.017717774495
17.57,5000.017406287108
17.58,5000.017083086817
17.59,5000.016748707304
17.6,5000.016403682252
17.61,5000.01604854534
17.62,5000.015683830251
17.63,5000.015310070665
17.64,5000.0149278002655
17.65,5000.014537552732
17.66,5000.014139861747
17.67,5000.013735260992
17.68,5000.013324284148
17.69,5000.012907464897
17.7,5000.01248533692
17.71,5000.0120584338965
17.72,5000.011627289512
17.73,5000.011192437447
17.74,5000.01075441138
17.75,5000.010313744994
17.76,5000.009870971972
17.77,5000.009426625994
17.78,5000.008981240741
17.79,5000.008535349895
17.8,5000.008089487139
17.81,5000.007644186151
17.82,5000.007199980615
17.83,5000.006757404212
17.84,5000.006316990623
17.85,5000.00587927353
17.86,5000.005444786615
17.87,5000.005014063557
17.88,5000.004587638039
17.89,5000.004166043743
17.9,5000.003749814351
17.91,5000.003339483542
17.92,5000.002935585
17.93,5000.002538652405
17.94,5000.002149219437
17.95,5000.001767819781
17.96,5000.001394987115
17.97,5000.001031255124
17.98,5000.000677157486
17.99,5000.000333227885
18.0,5000.0
18.01,4999.999677895161
18.02,4999.999366885278
18.03,4999.99906682991
18.04,4999.998777588611
18.05,4999.998499020941
18.06,4999.998230986459
18.07,4999.997973344721
18.08,4999.997725955283
18.09,4999.997488677704
18.1,4999.997261371542
18.11,4999.997043896354
18.12,4999.996836111698
18.13,4999.99663787713
18.14,4999.996449052209
18.15,4999.996269496492
18.16,4999.996099069536
18.17,4999.9959376309
18.18,4999.995785040141
18.19,4999.995641156814
18.2,4999.99550584048
18.21,4999.995378950695
18.22,4999.9952603470165
18.23,4999.9951498890005
18.24,4999.995047436209
18.25,4999.994952848195
18.26,4999.994865984519
18.27,4999.994786704735
18.28,4999.994714868404
18.29,4999.994650335082
18.3,4999.994592964326
18.31,4999.994542615696
18.32,4999.994499148747
18.33,4999.9944624230375
18.34,4999.994432298125
18.35,4999.9944086335645
18.36,4999.994391288918
18.37,4999.9943801237405
18.38,4999.994374997591
18.39,4999.994375770024
18.4,4999.994382300599
18.41,4999.994394448875
18.42,4999.994412074407
18.43,4999.994435036752
18.44,4999.994463195472
18.45,4999.994496410118
18.46,4999.994534540254
18.47,4999.994577445432
18.48,4999.994624985212
18.49,4999.994677019154
18.5,4999.994733406811
18.51,4999.994794007744
18.52,4999.994858681508
18.53,4999.994927287662
18.54,4999.994999685763
18.55,4999.99507573537
18.56,4999.9951552960365
18.57,4999.995238227324
18.58,4999.995324388789
18.59,4999.9954136399865
18.6,4999.99550584048
18.61,4999.99560084982
18.62,4999.9956985275685
18.63,4999.995798733282
18.64,4999.995901326517
18.65,4999.996006166833
18.66,4999.996113113785
18.67,4999.996222026933
18.68,4999.996332765831
18.69,4999.99644519004
18.7,4999.996559159117
18.71,4999.996674532617
18.72,4999.996791170102
18.73,4999.996908931126
18.74,4999.997027675247
18.75,4999.997147262023
18.76,4999.997267551012
18.77,4999.99738840177
18.78,4999.997509673856
18.79,4999.997631226825
18.8,4999.997752920239
18.81,4999.997874613652
18.82,4999.997996166623
18.83,4999.998117438709
18.84,4999.998238289467
18.85,4999.998358578457
18.86,4999.998478165232
18.87,4999.998596909353
18.88,4999.998714670377
18.89,4999.99883130786
18.9,4999.998946681363
18.91,4999.999060650439
18.92,4999.999173074648
18.93,4999.999283813548
18.94,4999.999392726694
18.95,4999.999499673648
18.96,4999.999604513962
18.97,4999.9997071071975
18.98,4999.999807312911
18.99,4999.999904990659
19.0,5000.0
19.01,5000.000092228579
19.02,5000.0001816764
19.03,5000.000268371545
19.04,5000.000352342106
19.05,5000.000433616173
19.06,5000.000512221831
19.07,5000.000588187171
19.08,5000.000661540281
19.09,5000.000732309249
19.1,5000.000800522164
19.11,5000.000866207114
19.12,5000.0009293921885
19.13,5000.000990105476
19.14,5000.001048375063
19.15,5000.001104229039
19.16,5000.001157695492
19.17,5000.001208802512
19.18,5000.001257578189
19.19,5000.001304050606
19.2,5000.001348247856
19.21,5000.0013901980265
19.22,5000.001429929205
19.23,5000.001467469482
19.24,5000.001502846943
19.25,5000.0015360896805
19.26,5000.00156722578
19.27,5000.001596283329
19.28,5000.001623290419
19.29,5000.001648275137
19.3,5000.001671265572
19.31,5000.001692289813
19.32,5000.001711375947
19.33,5000.001728552062
19.34,5000.001743846247
19.35,5000.001757286594
19.36,5000.001768901188
19.37,5000.001778718116
19.38,5000.001786765472
19.39,5000.001793071339
19.4,5000.001797663808
19.41,5000.001800570968
19.42,5000.001801820906
19.43,5000.001801441711
19.44,5000.001799461473
19.45,5000.001795908278
19.46,5000.001790810215
19.47,5000.001784195374
19.48,5000.001776091843
19.49,5000.00176652771
19.5,5000.001755531062
19.51,5000.001743129991
19.52,5000.001729352584
19.53,5000.001714226928
19.54,5000.001697781114
19.55,5000.001680043227
19.56,5000.00166104136
19.57,5000.001640803597
19.58,5000.0016193580295
19.59,5000.0015967327445
19.6,5000.001572955833
19.61,5000.00154805538
19.62,5000.001522059477
19.63,5000.001494996209
19.64,5000.001466893667
19.65,5000.001437779941
19.66,5000.001407683117
19.67,5000.001376631282
19.68,5000.001344652529
19.69,5000.001311774944
19.7,5000.001278026614
19.71,5000.00124343563
19.72,5000.00120803008
19.73,5000.001171838052
19.74,5000.001134887634
19.75,5000.001097206916
19.76,5000.001058823984
19.77,5000.001019766929
19.78,5000.000980063838
19.79,5000.0009397428
19.8,5000.000898831905
19.81,5000.00085735924
19.82,5000.000815352892
19.83,5000.000772840952
19.84,5000.000729851507
19.85,5000.000686412646
19.86,5000.000642552458
19.87,5000.000598299032
19.88,5000.000553680454
19.89,5000.000508724815
19.9,5000.000463460201
19.91,5000.000417914704
19.92,5000.000372116409
19.93,5000.000326093406
19.94,5000.000279873784
19.95,5000.000233485633
19.96,5000.000186957038
19.97,5000.000140316088
19.98,5000.000093590873
19.99,5000.000046809482
20.0,5000.0
20.01,4999.9999531905205
20.02,4999.999906409129
20.03,4999.999859683914
20.04,4999.999813042965
20.05,4999.99976651437
20.06,4999.999720126217
20.07,4999.999673906595
20.08,4999.999627883592
20.09,4999.999582085299
20.1,4999.999536539801
20.11,4999.999491275187
20.12,4999.999446319548
20.13,4999.99940170097
20.14,4999.999357447543
20.15,4999.999313587356
20.16,4999.999270148495
20.17,4999.999227159051
20.18,4999.99918464711
20.19,4999.999142640763
20.2,4999.999101168097
20.21,4999.999060257202
20.22,4999.999019936164
20.23,4999.998980233073
20.24,4999.998941176018
20.25,4999.998902793087
20.26,4999.998865112368
20.27,4999.99882816195
20.28,4999.9987919699215
20.29,4999.9987565643705
20.3,4999.998721973387
20.31,4999.998688225059
20.32,4999.998655347472
20.33,4999.998623368718
20.34,4999.998592316885
20.35,4999.998562220061
20.36,4999.9985331063335
20.37,4999.998505003792
20.38,4999.998477940525
20.39,4999.998451944621
20.4,4999.998427044169
20.41,4999.998403267256
20.42,4999.998380641972
20.43,4999.998359196405
20.44,4999.998338958642
20.45,4999.998319956774
20.46,4999.998302218888
20.47,4999.998285773074
20.48,4999.9982706474175
20.49,4999.998256870011
20.5,4999.998244468938
20.51,4999.998233472292
20.52,4999.998223908158
20.53,4999.998215804627
20.54,4999.998209189786
20.55,4999.998204091724
20.56,4999.99820053853
20.57,4999.99819855829
20.58,4999.998198179095
20.59,4999.998199429032
20.6,4999.998202336193
20.61,4999.998206928663
20.62,4999.9982132345285
20.63,4999.998221281883
20.64,4999.9982310988125
20.65,4999.998242713407
20.66,4999.998256153753
20.67,4999.998271447939
20.68,4999.998288624055
20.69,4999.99830771019
20.7,4999.998328734429
20.71,4999.998351724864
20.72,4999.998376709582
20.73,4999.998403716672
20.74,4999.998432774222
20.75,4999.99846391032
20.76,4999.9984971530575
20.77,4999.998532530519
20.78,4999.998570070796
20.79,4999.998609801974
20.8,4999.998651752145
20.81,4999.9986959493945
20.82,4999.9987424218125
20.83,4999.998791197488
20.84,4999.998842304508
20.85,4999.998895770963
20.86,4999.998951624938
20.87,4999.999009894525
20.88,4999.999070607812
20.89,4999.999133792886
20.9,4999.999199477837
20.91,4999.999267690751
20.92,4999.999338459719
20.93,4999.99941181283
20.94,4999.999487778168
20.95,4999.999566383827
20.96,4999.999647657895
20.97,4999.999731628455
20.98,4999.999818323601
20.99,4999.99990777142
21.0,5000.0
