wind_speed,Iskra AT5-1
12.46,5.026306699265595
12.47,5.026026640153001
12.48,5.0257403075519775
12.49,5.025448418840963
12.5,5.025151691398389
12.51,5.0248508426027
12.52,5.024546589832328
12.53,5.024239650465711
12.54,5.023930741881288
12.55,5.023620581457495
12.56,5.023309886572769
12.57,5.02299937460555
12.58,5.022689762934273
12.59,5.0223817689373735
12.6,5.022076109993294
12.61,5.021773503480466
12.62,5.021474666777331
12.63,5.021180317262324
12.64,5.020891172313883
12.65,5.020607949310445
12.66,5.020331365630449
12.67,5.020062138652331
12.68,5.019800985754526
12.69,5.019548624315476
12.7,5.019305771713614
12.71,5.01907314532738
12.72,5.018851462535211
12.73,5.018641440715543
12.74,5.018443797246814
12.75,5.018259249507461
12.76,5.018088514875921
12.77,5.017932310730633
12.78,5.017791354450034
12.79,5.017666363412557
12.8,5.017558054996647
12.81,5.017467146580734
12.82,5.017394355543259
12.83,5.017340399262658
12.84,5.01730599511737
12.85,5.01729186048583
12.86,5.017298712746479
12.87,5.01732726927775
12.88,5.017378247458082
12.89,5.017452364665911
12.9,5.017550338279677
12.91,5.017672885677817
12.92,5.017820724238765
12.93,5.017994571340962
12.94,5.018195144362843
12.95,5.018423160682846
12.96,5.018679337679409
12.97,5.018964392730968
12.98,5.019279043215962
12.99,5.019624006512827
13.0,5.02
13.01,5.020407543580231
13.02,5.0208463672535215
13.03,5.021316003544181
13.04,5.021815984976525
13.05,5.022345844074866
13.06,5.022905113363514
13.07,5.023493325366784
13.08,5.024110012608987
13.09,5.024754707614435
13.1,5.025426942907444
13.11,5.026126251012324
13.12,5.026852164453387
13.13,5.0276042157549465
13.14,5.028381937441314
13.15,5.029184862036804
13.16,5.030012522065728
13.17,5.0308644500523965
13.18,5.031740178521127
13.19,5.032639239996226
13.2,5.033561167002012
13.21,5.0345054920627925
13.22,5.035471747702884
13.23,5.036459466446597
13.24,5.037468180818242
13.25,5.038497423342137
13.26,5.039546726542588
13.27,5.040615622943912
13.28,5.041703645070422
13.29,5.042810325446428
13.3,5.0439351965962445
13.31,5.045077791044181
13.32,5.046237641314554
13.33,5.047414279931673
13.34,5.048607239419852
13.35,5.049816052303403
13.36,5.051040251106639
13.37,5.052279368353873
13.38,5.053532936569416
13.39,5.054800488277582
13.4,5.056081556002682
13.41,5.057375672269029
13.42,5.058682369600938
13.43,5.060001180522719
13.44,5.061331637558685
13.45,5.062673273233149
13.46,5.064025620070423
13.47,5.065388210594818
13.48,5.06676057733065
13.49,5.06814225280223
13.5,5.069532769533869
13.51,5.070931660049882
13.52,5.072338456874581
13.53,5.073752692532277
13.54,5.075173899547283
13.55,5.076601610443913
13.56,5.078035357746479
13.57,5.079474673979292
13.58,5.080919091666667
13.59,5.082368143332914
13.6,5.083821361502348
13.61,5.085278278699279
13.62,5.086738427448021
13.63,5.088201340272887
13.64,5.0896665496981885
13.65,5.09113358824824
13.66,5.09260198844735
13.67,5.094071282819836
13.68,5.095541003890006
13.69,5.097010684182176
13.7,5.098479856220657
13.71,5.099948052529762
13.72,5.101414805633803
13.73,5.102879648057093
13.74,5.104342112323943
13.75,5.105801730958668
13.76,5.107258036485581
13.77,5.108710561428991
13.78,5.110158838313213
13.79,5.111602399662557
13.8,5.1130407780013405
13.81,5.114473505853874
13.82,5.115900115744467
13.83,5.117320140197434
13.84,5.118733111737089
13.85,5.120138562887743
13.86,5.121536026173709
13.87,5.122925034119299
13.88,5.1243051192488265
13.89,5.125675814086604
13.9,5.127036651156941
13.91,5.128387162984154
13.92,5.129726882092556
13.93,5.131055341006455
13.94,5.132372072250168
13.95,5.133676608348005
13.96,5.134968481824279
13.97,5.136247225203303
13.98,5.1375123710093895
13.99,5.138763451766852
14.0,5.14
14.01,5.141221548233149
14.02,5.14242762899061
14.03,5.143617774796697
14.04,5.144791518175721
14.05,5.145948391651997
14.06,5.1470879277498325
14.07,5.1482096589935455
14.08,5.149313117907445
14.09,5.150397837015846
14.1,5.151463348843059
14.11,5.152509185913397
14.12,5.153534880751174
14.13,5.154539965880701
14.14,5.155523973826291
14.15,5.156486437112258
14.16,5.157426888262911
14.17,5.158344859802566
14.18,5.159239884255534
14.19,5.160111494146127
14.2,5.16095922199866
14.21,5.161782600337442
14.22,5.162581161686787
14.23,5.16335443857101
14.24,5.16410196351442
14.25,5.164823269041332
14.26,5.165517887676057
14.27,5.166185351942907
14.28,5.166825194366198
14.29,5.167436947470238
14.3,5.168020143779343
14.31,5.168574315817825
14.32,5.169098996109994
14.33,5.169593717180165
14.34,5.1700580115526495
14.35,5.170491411751761
14.36,5.170893450301811
14.37,5.1712636597271135
14.38,5.171601572551979
14.39,5.171906721300721
14.4,5.172178638497654
14.41,5.172416856667087
14.42,5.172620908333334
14.43,5.172790326020708
14.44,5.1729246422535216
14.45,5.173023389556088
14.46,5.173086100452717
14.47,5.173112307467724
14.48,5.173101543125419
14.49,5.173053339950119
14.5,5.1729672304661305
14.51,5.1728427471977705
14.52,5.172679422669351
14.53,5.172476789405183
14.54,5.172234379929579
14.55,5.171951726766851
14.56,5.171628362441316
14.57,5.17126381947728
14.58,5.170857630399062
14.59,5.170409327730969
14.6,5.169918443997318
14.61,5.169384511722418
14.62,5.168807063430584
14.63,5.168185631646127
14.64,5.16751974889336
14.65,5.166808947696596
14.66,5.166052760580149
14.67,5.165250720068328
14.68,5.164402358685447
14.69,5.163507208955819
14.7,5.162564803403757
14.71,5.161574674553572
14.72,5.160536354929579
14.73,5.159449377056087
14.74,5.158313273457412
14.75,5.157127576657864
14.76,5.155891819181758
14.77,5.154605533553404
14.78,5.153268252297117
14.79,5.151879507937207
14.8,5.150438832997989
14.81,5.148945760003773
14.82,5.147399821478873
14.83,5.1458005499476025
14.84,5.144147477934273
14.85,5.142440137963196
14.86,5.140678062558687
14.87,5.138860784245054
14.88,5.136987835546613
14.89,5.135058748987676
14.9,5.133073057092555
14.91,5.131030292385564
14.92,5.128929987391014
14.93,5.126771674633217
14.94,5.124554886636487
14.95,5.122279155925134
14.96,5.119944015023474
14.97,5.1175489964558185
14.98,5.115093632746479
14.99,5.1125774564197695
15.0,5.11
15.01,0.0
15.02,0.0
15.03,0.0
15.04,0.0
15.05,0.0
15.06,0.0
15.07,0.0
15.08,0.0
15.09,0.0
15.1,0.0
15.11,0.0
15.12,0.0
15.13,0.0
15.14,0.0
15.15,0.0
15.16,0.0
15.17,0.0
15.18,0.0
15.19,0.0
15.2,0.0
15.21,0.0
15.22,0.0
15.23,0.0
15.24,0.0
15.25,0.0
15.26,0.0
15.27,0.0
15.28,0.0
15.29,0.0
15.3,0.0
15.31,0.0
15.32,0.0
15.33,0.0
15.34,0.0
15.35,0.0
15.36,0.0
15.37,0.0
15.38,0.0
15.39,0.0
15.4,0.0
15.41,0.0
15.42,0.0
15.43,0.0
15.44,0.0
15.45,0.0
15.46,0.0
15.47,0.0
15.48,0.0
15.49,0.0
15.5,0.0
15.51,0.0
15.52,0.0
15.53,0.0
15.54,0.0
15.55,0.0
15.56,0.0
15.57,0.0
15.58,0.0
15.59,0.0
15.6,0.0
15.61,0.0
15.62,0.0
15.63,0.0
15.64,0.0
15.65,0.0
15.66,0.0
15.67,0.0
15.68,0.0
15.69,0.0
15.7,0.0
15.71,0.0
15.72,0.0
15.73,0.0
15.74,0.0
15.75,0.0
15.76,0.0
15.77,0.0
15.78,0.0
15.79,0.0
15.8,0.0
15.81,0.0
15.82,0.0
15.83,0.0
15.84,0.0
15.85,0.0
15.86,0.0
15.87,0.0
15.88,0.0
15.89,0.0
15.9,0.0
15.91,0.0
15.92,0.0
15.93,0.0
15.94,0.0
15.95,0.0
15.96,0.0
15.97,0.0
15.98,0.0
15.99,0.0
16.0,0.0
16.01,0.0
16.02,0.0
16.03,0.0
16.04,0.0
16.05,0.0
16.06,0.0
16.07,0.0
16.08,0.0
16.09,0.0
16.1,0.0
16.11,0.0
16.12,0.0
16.13,0.0
16.14,0.0
16.15,0.0
16.16,0.0
16.17,0.0
16.18,0.0
16.19,0.0
16.2,0.0
16.21,0.0
16.22,0.0
16.23,0.0
16.24,0.0
16.25,0.0
16.26,0.0
16.27,0.0
16.28,0.0
16.29,0.0
16.3,0.0
16.31,0.0
16.32,0.0
16.33,0.0
16.34,0.0
16.35,0.0
16.36,0.0
16.37,0.0
16.38,0.0
16.39,0.0
16.4,0.0
16.41,0.0
16.42,0.0
16.43,0.0
16.44,0.0
16.45,0.0
16.46,0.0
16.47,0.0
16.48,0.0
16.49,0.0
16.5,0.0
16.51,0.0
16.52,0.0
16.53,0.0
16.54,0.0
16.55,0.0
16.56,0.0
16.57,0.0
16.58,0.0
16.59,0.0
16.6,0.0
16.61,0.0
16.62,0.0
16.63,0.0
16.64,0.0
16.65,0.0
16.66,0.0
16.67,0.0
16.68,0.0
16.69,0.0
16.7,0.0
16.71,0.0
16.72,0.0
16.73,0.0
16.74,0.0
16.75,0.0
16.76,0.0
16.77,0.0
16.78,0.0
16.79,0.0
16.8,0.0
16.81,0.0
16.82,0.0
16.83,0.0
16.84,0.0
16.85,0.0
16.86,0.0
16.87,0.0
16.88,0.0
16.89,0.0
16.9,0.0
16.91,0.0
16.92,0.0
16.93,0.0
16.94,0.0
16.95,0.0
16.96,0.0
16.97,0.0
16.98,0.0
16.99,0.0
17.0,0.0
17.01,0.0
17.02,0.0
17.03,0.0
17.04,0.0
17.05,0.0
17.06,0.0
17.07,0.0
17.08,0.0
17.09,0.0
17.1,0.0
17.11,0.0
17.12,0.0
17.13,0.0
17.14,0.0
17.15,0.0
17.16,0.0
17.17,0.0
17.18,0.0
17.19,0.0
17.2,0.0
17.21,0.0
17.22,0.0
17.23,0.0
17.24,0.0
17.25,0.0
17.26,0.0
17.27,0.0
17.28,0.0
17.29,0.0
17.3,0.0
17.31,0.0
17.32,0.0
17.33,0.0
17.34,0.0
17.35,0.0
17.36,0.0
17.37,0.0
17.38,0.0
17.39,0.0
17.4,0.0
17.41,0.0
17.42,0.0
17.43,0.0
17.44,0.0
17.45,0.0
17.46,0.0
17.47,0.0
17.48,0.0
17.49,0.0
17.5,0.0
17.51,0.0
17.52,0.0
17.53,0.0
17.54,0.0
17.55,0.0
17.56,0.0
17.57,0.0
17.58,0.0
17.59,0.0
17.6,0.0
17.61,0.0
17.62,0.0
17.63,0.0
17.64,0.0
17.65,0.0
17.66,0.0
17.67,0.0
17.68,0.0
17.69,0.0
17.7,0.0
17.71,0.0
17.72,0.0
17.73,0.0
17.74,0.0
17.75,0.0
17.76,0.0
17.77,0.0
17.78,0.0
17.79,0.0
17.8,0.0
17.81,0.0
17.82,0.0
17.83,0.0
17.84,0.0
17.85,0.0
17.86,0.0
17.87,0.0
17.88,0.0
17.89,0.0
17.9,0.0
17.91,0.0
17.92,0.0
17.93,0.0
17.94,0.0
17.95,0.0
17.96,0.0
17.97,0.0
17.98,0.0
17.99,0.0
18.0,0.0
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
