wind_speed,Nordex N90 Beta
13.28,2303.463554813065
13.29,2303.3392312650726
13.3,2303.2061736891637
13.31,2303.0652191786435
13.32,2302.91720482682
13.33,2302.7629677269983
13.34,2302.603344972485
13.35,2302.4391736565863
13.36,2302.271290872608
13.37,2302.1005337138563
13.38,2301.927739273637
13.39,2301.753744645258
13.4,2301.579386922023
13.41,2301.40550319724
13.42,2301.2329305642133
13.43,2301.06250611625
13.44,2300.8950669466567
13.45,2300.731450148739
13.46,2300.572492815803
13.47,2300.419032041156
13.48,2300.2719049181014
13.49,2300.131948539947
13.5,2300.0
13.51,2299.876719492935
13.52,2299.7620596189067
13.53,2299.655796079441
13.54,2299.557704576061
13.55,2299.4675608102925
13.56,2299.385140483659
13.57,2299.3102192976858
13.58,2299.2425729538977
13.59,2299.1819771538194
13.6,2299.1282075989743
13.61,2299.081039990889
13.62,2299.0402500310865
13.63,2299.005613421092
13.64,2298.976905862431
13.65,2298.953903056627
13.66,2298.936380705205
13.67,2298.9241145096894
13.68,2298.916880171605
13.69,2298.9144533924764
13.7,2298.9166098738287
13.71,2298.9231253171856
13.72,2298.933775424073
13.73,2298.948335896014
13.74,2298.9665824345343
13.75,2298.988290741157
13.76,2299.0132365174104
13.77,2299.041195464816
13.78,2299.071943284898
13.79,2299.1052556791838
13.8,2299.140908349195
13.81,2299.1786769964588
13.82,2299.218337322498
13.83,2299.259665028838
13.84,2299.302435817004
13.85,2299.3464253885186
13.86,2299.3914094449087
13.87,2299.4371636876976
13.88,2299.483463818411
13.89,2299.530085538573
13.9,2299.576804549708
13.91,2299.6233965533406
13.92,2299.669637250996
13.93,2299.715302344198
13.94,2299.760167534472
13.95,2299.804008523342
13.96,2299.846601012333
13.97,2299.88772070297
13.98,2299.927143296777
13.99,2299.9646444952787
14.0,2300.0
14.01,2300.0330329123103
14.02,2300.063755932961
14.03,2300.092229162546
14.04,2300.118512701661
14.05,2300.142666650901
14.06,2300.164751110863
14.07,2300.18482618214
14.08,2300.202951965329
14.09,2300.219188561025
14.1,2300.233596069823
14.11,2300.2462345923177
14.12,2300.257164229106
14.13,2300.2664450807824
14.14,2300.2741372479427
14.15,2300.280300831182
14.16,2300.2849959310947
14.17,2300.2882826482773
14.18,2300.290221083325
14.19,2300.290871336833
14.2,2300.290293509396
14.21,2300.28854770161
14.22,2300.2856940140705
14.23,2300.281792547372
14.24,2300.2769034021103
14.25,2300.2710866788816
14.26,2300.2644024782803
14.27,2300.2569109009023
14.28,2300.2486720473416
14.29,2300.239746018195
14.3,2300.230192914058
14.31,2300.2200728355247
14.32,2300.2094458831907
14.33,2300.198372157652
14.34,2300.186911759503
14.35,2300.1751247893403
14.36,2300.163071347758
14.37,2300.150811535352
14.38,2300.138405452718
14.39,2300.125913200451
14.4,2300.113394879146
14.41,2300.100910589399
14.42,2300.088520431805
14.43,2300.0762845069594
14.44,2300.064262915457
14.45,2300.052515757894
14.46,2300.041103134865
14.47,2300.0300851469665
14.48,2300.019521894792
14.49,2300.009473478938
14.5,2300.0
14.51,2299.9911488578227
14.52,2299.982916649251
14.53,2299.975287270378
14.54,2299.9682446172974
14.55,2299.961772586105
14.56,2299.9558550728925
14.57,2299.950475973756
14.58,2299.945619184788
14.59,2299.941268602084
14.6,2299.937408121736
14.61,2299.93402163984
14.62,2299.9310930524884
14.63,2299.9286062557767
14.64,2299.926545145798
14.65,2299.9248936186477
14.66,2299.923635570417
14.67,2299.9227548972026
14.68,2299.9222354950966
14.69,2299.922061260195
14.7,2299.9222160885893
14.71,2299.922683876376
14.72,2299.9234485196475
14.73,2299.9244939144987
14.74,2299.9258039570227
14.75,2299.9273625433148
14.76,2299.929153569468
14.77,2299.931160931577
14.78,2299.9333685257343
14.79,2299.935760248036
14.8,2299.938319994575
14.81,2299.9410316614453
14.82,2299.943879144741
14.83,2299.9468463405565
14.84,2299.949917144985
14.85,2299.953075454122
14.86,2299.95630516406
14.87,2299.9595901708926
14.88,2299.962914370716
14.89,2299.966261659623
14.9,2299.969615933707
14.91,2299.972961089063
14.92,2299.9762810217844
14.93,2299.979559627965
14.94,2299.9827808037003
14.95,2299.9859284450827
14.96,2299.9889864482066
14.97,2299.991938709167
14.98,2299.994769124056
14.99,2299.997461588969
15.0,2300.0
15.01,2300.0023716563987
15.02,2300.004577470037
15.03,2300.006621755945
15.04,2300.0085088291503
15.05,2300.0102430046823
15.06,2300.011828597569
15.07,2300.0132699228384
15.08,2300.01457129552
15.09,2300.0157370306424
15.1,2300.0167714432337
15.11,2300.017678848323
15.12,2300.0184635609385
15.13,2300.019129896109
15.14,2300.019682168864
15.15,2300.02012469423
15.16,2300.0204617872373
15.17,2300.0206977629146
15.18,2300.020836936289
15.19,2300.02088362239
15.2,2300.020842136247
15.21,2300.0207167928875
15.22,2300.0205119073403
15.23,2300.0202317946346
15.24,2300.019880769798
15.25,2300.01946314786
15.26,2300.018983243848
15.27,2300.0184453727925
15.28,2300.0178538497207
15.29,2300.017212989661
15.3,2300.0165271076435
15.31,2300.015800518695
15.32,2300.0150375378457
15.33,2300.014242480124
15.34,2300.013419660556
15.35,2300.012573394174
15.36,2300.011707996004
15.37,2300.0108277810755
15.38,2300.009937064417
15.39,2300.0090401610587
15.4,2300.008141386026
15.41,2300.0072450543503
15.42,2300.0063554810586
15.43,2300.00547698118
15.44,2300.0046138697435
15.45,2300.003770461777
15.46,2300.002951072309
15.47,2300.002160016369
15.48,2300.001401608985
15.49,2300.0006801651857
15.5,2300.0
15.51,2299.999364516584
15.52,2299.9987734706
15.53,2299.9982257058423
15.54,2299.997720066101
15.55,2299.9972553951675
15.56,2299.9968305368343
15.57,2299.9964443348917
15.58,2299.9960956331324
15.59,2299.995783275348
15.6,2299.995506105329
15.61,2299.9952629668687
15.62,2299.9950527037568
15.63,2299.994874159785
15.64,2299.994726178747
15.65,2299.994607604433
15.66,2299.9945172806338
15.67,2299.994454051142
15.68,2299.994416759748
15.69,2299.9944042502448
15.7,2299.994415366424
15.71,2299.994448952076
15.72,2299.9945038509923
15.73,2299.9945789069657
15.74,2299.994672963787
15.75,2299.994784865248
15.76,2299.9949134551407
15.77,2299.9950575772555
15.78,2299.995216075385
15.79,2299.99538779332
15.8,2299.995571574853
15.81,2299.9957662637757
15.82,2299.995970703877
15.83,2299.996183738952
15.84,2299.996404212791
15.85,2299.996630969184
15.86,2299.996862851925
15.87,2299.997098704804
15.88,2299.9973373716134
15.89,2299.997577696144
15.9,2299.997818522188
15.91,2299.998058693537
15.92,2299.9982970539822
15.93,2299.998532447315
15.94,2299.998763717328
15.95,2299.998989707812
15.96,2299.999209262557
15.97,2299.999421225358
15.98,2299.9996244400045
15.99,2299.9998177502875
16.0,2300.0
16.01,2300.000170277269
16.02,2300.0003286475626
16.03,2300.0004754206875
16.04,2300.000610906448
16.05,2300.000735414649
16.06,2300.0008492550965
16.07,2300.000952737595
16.08,2300.0010461719503
16.09,2300.001129867967
16.1,2300.0012041354485
16.11,2300.001269284204
16.12,2300.0013256240345
16.13,2300.0013734647478
16.14,2300.001413116148
16.15,2300.00144488804
16.16,2300.001469090229
16.17,2300.0014860325205
16.18,2300.0014960247195
16.19,2300.001499376631
16.2,2300.00149639806
16.21,2300.001487398812
16.22,2300.001472688691
16.23,2300.001452577504
16.24,2300.0014273750544
16.25,2300.0013973911487
16.26,2300.0013629355904
16.27,2300.0013243181866
16.28,2300.0012818487407
16.29,2300.001235837059
16.3,2300.001186592945
16.31,2300.001134426206
16.32,2300.0010796466463
16.33,2300.00102256407
16.34,2300.000963488282
16.35,2300.00090272909
16.36,2300.0008405962963
16.37,2300.000777399708
16.38,2300.0007134491293
16.39,2300.000649054365
16.4,2300.0005845252203
16.41,2300.000520171502
16.42,2300.0004563030125
16.43,2300.000393229559
16.44,2300.0003312609456
16.45,2300.000270706978
16.46,2300.0002118774605
16.47,2300.000155082199
16.48,2300.0001006309985
16.49,2300.000048833664
16.5,2300.0
16.51,2299.999954374344
16.52,2299.99991193915
16.53,2299.999872611409
16.54,2299.999836308109
16.55,2299.9998029462367
16.56,2299.99977244278
16.57,2299.999744714727
16.58,2299.9997196790664
16.59,2299.999697252786
16.6,2299.9996773528733
16.61,2299.9996598963166
16.62,2299.9996448001043
16.63,2299.999631981223
16.64,2299.999621356662
16.65,2299.9996128434086
16.66,2299.9996063584504
16.67,2299.999601818777
16.68,2299.9995991413757
16.69,2299.999598243233
16.7,2299.999599041338
16.71,2299.9996014526787
16.72,2299.9996053942427
16.73,2299.999610783019
16.74,2299.9996175359943
16.75,2299.9996255701576
16.76,2299.999634802496
16.77,2299.9996451499987
16.78,2299.999656529652
16.79,2299.9996688584447
16.8,2299.999682053365
16.81,2299.999696031401
16.82,2299.99971070954
16.83,2299.99972600477
16.84,2299.9997418340795
16.85,2299.9997581144567
16.86,2299.9997747628886
16.87,2299.9997916963634
16.88,2299.9998088318707
16.89,2299.999826086396
16.9,2299.999843376928
16.91,2299.9998606204563
16.92,2299.999877733967
16.93,2299.999894634449
16.94,2299.9999112388896
16.95,2299.999927464278
16.96,2299.9999432276004
16.97,2299.999958445846
16.98,2299.9999730360028
16.99,2299.9999869150583
17.0,2300.0
17.01,2300.00001222536
17.02,2300.000023595838
17.03,2300.000034133676
17.04,2300.0000438611173
17.05,2300.000052800407
17.06,2300.000060973785
17.07,2300.0000684034967
17.08,2300.000075111784
17.09,2300.0000811208897
17.1,2300.000086453057
17.11,2300.0000911305297
17.12,2300.00009517555
17.13,2300.000098610361
17.14,2300.000101457206
17.15,2300.000103738327
17.16,2300.000105475968
17.17,2300.0001066923724
17.18,2300.0001074097822
17.19,2300.0001076504404
17.2,2300.0001074365905
17.21,2300.0001067904755
17.22,2300.000105734338
17.23,2300.0001042904214
17.24,2300.000102480968
17.25,2300.000100328222
17.26,2300.0000978544253
17.27,2300.000095081821
17.28,2300.0000920326524
17.29,2300.0000887291635
17.3,2300.000085193596
17.31,2300.0000814481923
17.32,2300.000077515197
17.33,2300.000073416851
17.34,2300.0000691754003
17.35,2300.0000648130854
17.36,2300.0000603521503
17.37,2300.0000558148386
17.38,2300.0000512233914
17.39,2300.0000466000533
17.4,2300.0000419670664
17.41,2300.000037346675
17.42,2300.000032761121
17.43,2300.000028232647
17.44,2300.000023783497
17.45,2300.0000194359136
17.46,2300.00001521214
17.47,2300.0000111344184
17.48,2300.0000072249927
17.49,2300.0000035061057
17.5,2300.0
17.51,2299.9999967242184
17.52,2299.9999936775016
17.53,2299.99999085389
17.54,2299.9999882474226
17.55,2299.99998585214
17.56,2299.9999836620814
17.57,2299.9999816712884
17.58,2299.9999798738004
17.59,2299.9999782636573
17.6,2299.9999768348985
17.61,2299.999975581566
17.62,2299.9999744976976
17.63,2299.999973577335
17.64,2299.9999728145167
17.65,2299.9999722032844
17.66,2299.999971737677
17.67,2299.9999714117357
17.68,2299.999971219499
17.69,2299.999971155008
17.7,2299.9999712123017
17.71,2299.9999713854218
17.72,2299.9999716684065
17.73,2299.999972055298
17.74,2299.9999725401344
17.75,2299.9999731169564
17.76,2299.9999737798043
17.77,2299.9999745227183
17.78,2299.9999753397383
17.79,2299.9999762249035
17.8,2299.999977172255
17.81,2299.9999781758324
17.82,2299.999979229676
17.83,2299.999980327825
17.84,2299.999981464321
17.85,2299.9999826332023
17.86,2299.9999838285103
17.87,2299.999985044285
17.88,2299.9999862745653
17.89,2299.999987513392
17.9,2299.9999887548056
17.91,2299.9999899928453
17.92,2299.999991221551
17.93,2299.999992434964
17.94,2299.999993627124
17.95,2299.9999947920696
17.96,2299.999995923842
17.97,2299.9999970164818
17.98,2299.999998064028
17.99,2299.9999990605206
18.0,2300.0
18.01,2300.000000877767
18.02,2300.0000016941563
18.03,2300.000002450767
18.04,2300.000003149194
18.05,2300.0000037910368
18.06,2300.0000043778896
18.07,2300.0000049113505
18.08,2300.000005393016
18.09,2300.000005824483
18.1,2300.000006207348
18.11,2300.000006543208
18.12,2300.00000683366
18.13,2300.000007080301
18.14,2300.0000072847274
18.15,2300.000007448536
18.16,2300.000007573324
18.17,2300.000007660688
18.18,2300.000007712225
18.19,2300.0000077295317
18.2,2300.000007714204
18.21,2300.00000766784
18.22,2300.000007592036
18.23,2300.0000074883897
18.24,2300.000007358496
18.25,2300.000007203953
18.26,2300.0000070263577
18.27,2300.000006827307
18.28,2300.0000066083967
18.29,2300.000006371224
18.3,2300.0000061173864
18.31,2300.00000584848
18.32,2300.000005566102
18.33,2300.0000052718487
18.34,2300.000004967318
18.35,2300.0000046541054
18.36,2300.000004333808
18.37,2300.000004008024
18.38,2300.0000036783485
18.39,2300.000003346379
18.4,2300.000003013712
18.41,2300.0000026819457
18.42,2300.000002352675
18.43,2300.000002027497
18.44,2300.00000170801
18.45,2300.00000139581
18.46,2300.0000010924937
18.47,2300.0000007996573
18.48,2300.0000005188986
18.49,2300.000000251814
18.5,2300.0
18.51,2299.999999764717
18.52,2299.9999995458743
18.53,2299.999999343045
18.54,2299.999999155801
18.55,2299.999998983716
18.56,2299.9999988263617
18.57,2299.999998683312
18.58,2299.999998554138
18.59,2299.999998438414
18.6,2299.999998335711
18.61,2299.999998245604
18.62,2299.9999981676638
18.63,2299.9999981014626
18.64,2299.999998046575
18.65,2299.9999980025727
18.66,2299.999997969028
18.67,2299.999997945514
18.68,2299.9999979316044
18.69,2299.99999792687
18.7,2299.999997930885
18.71,2299.99999794322
18.72,2299.9999979634504
18.73,2299.999997991148
18.74,2299.999998025884
18.75,2299.9999980672324
18.76,2299.9999981147653
18.77,2299.9999981680567
18.78,2299.9999982266777
18.79,2299.999998290202
18.8,2299.999998358201
18.81,2299.999998430249
18.82,2299.9999985059185
18.83,2299.999998584781
18.84,2299.9999986664097
18.85,2299.999998750377
18.86,2299.9999988362574
18.87,2299.9999989236208
18.88,2299.9999990120427
18.89,2299.9999991010927
18.9,2299.999999190346
18.91,2299.999999279374
18.92,2299.99999936775
18.93,2299.9999994550467
18.94,2299.999999540836
18.95,2299.999999624692
18.96,2299.999999706185
18.97,2299.999999784891
18.98,2299.99999986038
18.99,2299.9999999322254
19.0,2300.0
19.01,2300.0000000633663
19.02,2300.000000122347
19.03,2300.0000001770554
19.04,2300.0000002276024
19.05,2300.000000274101
19.06,2300.0000003166647
19.07,2300.000000355404
19.08,2300.0000003904333
19.09,2300.000000421864
19.1,2300.0000004498074
19.11,2300.0000004743783
19.12,2300.0000004956883
19.13,2300.000000513849
19.14,2300.000000528974
19.15,2300.000000541175
19.16,2300.0000005505644
19.17,2300.000000557256
19.18,2300.00000056136
19.19,2300.0000005629904
19.2,2300.00000056226
19.21,2300.00000055928
19.22,2300.0000005541638
19.23,2300.0000005470224
19.24,2300.0000005379698
19.25,2300.000000527118
19.26,2300.0000005145803
19.27,2300.000000500467
19.28,2300.000000484893
19.29,2300.000000467969
19.3,2300.0000004498083
19.31,2300.0000004305225
19.32,2300.0000004102244
19.33,2300.000000389027
19.34,2300.0000003670425
19.35,2300.000000344384
19.36,2300.0000003211626
19.37,2300.000000297492
19.38,2300.000000273483
19.39,2300.0000002492498
19.4,2300.000000224904
19.41,2300.000000200557
19.42,2300.000000176324
19.43,2300.0000001523163
19.44,2300.000000128645
19.45,2300.000000105424
19.46,2300.000000082765
19.47,2300.0000000607806
19.48,2300.000000039583
19.49,2300.0000000192854
19.5,2300.0
19.51,2299.999999981816
19.52,2299.999999964735
19.53,2299.999999948733
19.54,2299.999999933788
19.55,2299.9999999198776
19.56,2299.99999990698
19.57,2299.999999895071
19.58,2299.999999884129
19.59,2299.9999998741328
19.6,2299.9999998650583
19.61,2299.9999998568824
19.62,2299.999999849584
19.63,2299.9999998431413
19.64,2299.999999837529
19.65,2299.999999832728
19.66,2299.999999828713
19.67,2299.999999825464
19.68,2299.9999998229555
19.69,2299.9999998211674
19.7,2299.9999998200765
19.71,2299.999999819661
19.72,2299.9999998198978
19.73,2299.999999820763
19.74,2299.9999998222365
19.75,2299.999999824294
19.76,2299.999999826914
19.77,2299.999999830074
19.78,2299.999999833752
19.79,2299.999999837923
19.8,2299.9999998425674
19.81,2299.999999847661
19.82,2299.9999998531825
19.83,2299.999999859109
19.84,2299.999999865417
19.85,2299.999999872086
19.86,2299.999999879092
19.87,2299.9999998864123
19.88,2299.999999894025
19.89,2299.9999999019083
19.9,2299.9999999100387
19.91,2299.9999999183938
19.92,2299.999999926952
19.93,2299.9999999356887
19.94,2299.999999944584
19.95,2299.999999953614
19.96,2299.9999999627566
19.97,2299.999999971988
19.98,2299.999999981288
19.99,2299.9999999906327
20.0,2300.0
20.01,2300.000000009368
20.02,2300.0000000187124
20.03,2300.000000028012
20.04,2300.000000037244
20.05,2300.0000000463865
20.06,2300.0000000554164
20.07,2300.0000000643117
20.08,2300.000000073049
20.09,2300.0000000816067
20.1,2300.0000000899613
20.11,2300.000000098092
20.12,2300.000000105975
20.13,2300.000000113588
20.14,2300.000000120908
20.15,2300.000000127914
20.16,2300.0000001345825
20.17,2300.000000140891
20.18,2300.000000146817
20.19,2300.000000152339
20.2,2300.0000001574326
20.21,2300.0000001620774
20.22,2300.0000001662493
20.23,2300.000000169926
20.24,2300.000000173086
20.25,2300.000000175706
20.26,2300.0000001777644
20.27,2300.0000001792373
20.28,2300.000000180104
20.29,2300.000000180339
20.3,2300.000000179923
20.31,2300.000000178832
20.32,2300.000000177044
20.33,2300.0000001745366
20.34,2300.000000171287
20.35,2300.0000001672724
20.36,2300.0000001624708
20.37,2300.000000156859
20.38,2300.000000150416
20.39,2300.0000001431176
20.4,2300.000000134942
20.41,2300.000000125868
20.42,2300.0000001158705
20.43,2300.000000104929
20.44,2300.00000009302
20.45,2300.000000080122
20.46,2300.000000066212
20.47,2300.000000051267
20.48,2300.000000035265
20.49,2300.0000000181835
20.5,2300.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
