wind_speed,Südwind S-70
13.35,1502.1184032927747
13.36,1502.1340888737045
13.37,1502.145478555619
13.38,1502.1527863657495
13.39,1502.1562263313258
13.4,1502.1560124795778
13.41,1502.1523588377368
13.42,1502.1454794330332
13.43,1502.135588292697
13.44,1502.1228994439596
13.45,1502.1076269140503
13.46,1502.0899847302
13.47,1502.0701869196396
13.48,1502.048447509599
13.49,1502.024980527309
13.5,1502.0
13.51,1501.9737059452582
13.52,1501.9462423420928
13.53,1501.9177391598694
13.54,1501.8883263679522
13.55,1501.858133935707
13.56,1501.8272918324988
13.57,1501.7959300276923
13.58,1501.7641784906532
13.59,1501.732167190746
13.6,1501.700026097336
13.61,1501.6678851797883
13.62,1501.6358744074687
13.63,1501.6041237497411
13.64,1501.5727631759717
13.65,1501.5419226555248
13.66,1501.5117321577654
13.67,1501.4823216520597
13.68,1501.453821107771
13.69,1501.4263604942664
13.7,1501.4000697809097
13.71,1501.3750789370658
13.72,1501.3515179321007
13.73,1501.3295167353797
13.74,1501.3092053162663
13.75,1501.290713644127
13.76,1501.2741716883263
13.77,1501.2597094182302
13.78,1501.2474568032023
13.79,1501.237543812609
13.8,1501.2301004158146
13.81,1501.2252565821846
13.82,1501.2231422810842
13.83,1501.223887481878
13.84,1501.227622153931
13.85,1501.234476266609
13.86,1501.2445797892765
13.87,1501.2580626912988
13.88,1501.2750549420414
13.89,1501.295686510869
13.9,1501.3200873671467
13.91,1501.3483874802394
13.92,1501.3807168195124
13.93,1501.4172053543311
13.94,1501.4579830540604
13.95,1501.5031798880646
13.96,1501.55292582571
13.97,1501.607350836361
13.98,1501.666584889383
13.99,1501.730757954141
14.0,1501.8
14.01,1501.8743794173158
14.02,1501.953718280407
14.03,1502.0377770845828
14.04,1502.126316325152
14.05,1502.2190964974243
14.06,1502.3158780967085
14.07,1502.416421618313
14.08,1502.5204875575484
14.09,1502.6278364097232
14.1,1502.7382286701463
14.11,1502.851424834127
14.12,1502.967185396975
14.13,1503.085270853999
14.14,1503.205441700508
14.15,1503.327458431812
14.16,1503.4510815432188
14.17,1503.5760715300382
14.18,1503.7021888875795
14.19,1503.829194111152
14.2,1503.9568476960644
14.21,1504.084910137626
14.22,1504.213141931146
14.23,1504.3413035719338
14.24,1504.4691555552984
14.25,1504.5964583765483
14.26,1504.7229725309942
14.27,1504.8484585139438
14.28,1504.9726768207065
14.29,1505.0953879465922
14.3,1505.2163523869094
14.31,1505.335330636967
14.32,1505.4520831920752
14.33,1505.5663705475422
14.34,1505.6779531986772
14.35,1505.7865916407902
14.36,1505.8920463691893
14.37,1505.9940778791845
14.38,1506.0924466660845
14.39,1506.1869132251989
14.4,1506.277238051836
14.41,1506.3631816413058
14.42,1506.4445044889171
14.43,1506.5209670899787
14.44,1506.5923299398007
14.45,1506.6583535336913
14.46,1506.71879836696
14.47,1506.7734249349166
14.48,1506.8219937328688
14.49,1506.8642652561273
14.5,1506.9
14.51,1506.9290291854788
14.52,1506.9514669362795
14.53,1506.9674981018009
14.54,1506.9773075314406
14.55,1506.9810800745977
14.56,1506.97900058067
14.57,1506.971253899056
14.58,1506.958024879154
14.59,1506.939498370362
14.6,1506.9158592220788
14.61,1506.8872922837024
14.62,1506.8539824046304
14.63,1506.816114434262
14.64,1506.7738732219957
14.65,1506.727443617229
14.66,1506.6770104693603
14.67,1506.6227586277885
14.68,1506.564872941911
14.69,1506.5035382611268
14.7,1506.4389394348336
14.71,1506.3712613124303
14.72,1506.300688743315
14.73,1506.2274065768856
14.74,1506.1515996625408
14.75,1506.0734528496787
14.76,1505.993150987698
14.77,1505.9108789259965
14.78,1505.8268215139717
14.79,1505.7411636010238
14.8,1505.65409003655
14.81,1505.565785669948
14.82,1505.4764353506175
14.83,1505.3862239279556
14.84,1505.2953362513606
14.85,1505.203957170232
14.86,1505.1122715339666
14.87,1505.0204641919636
14.88,1504.928719993621
14.89,1504.8372237883373
14.9,1504.7461604255109
14.91,1504.6557147545388
14.92,1504.566071624821
14.93,1504.477415885755
14.94,1504.3899323867392
14.95,1504.3038059771716
14.96,1504.2192215064506
14.97,1504.1363638239752
14.98,1504.0554177791423
14.99,1503.9765682213513
15.0,1503.9
15.01,1503.8258606407703
15.02,1503.7541483744765
15.03,1503.6848241082166
15.04,1503.617848749087
15.05,1503.553183204187
15.06,1503.4907883806138
15.07,1503.430625185464
15.08,1503.372654525837
15.09,1503.31683730883
15.1,1503.2631344415402
15.11,1503.211506831066
15.12,1503.1619153845045
15.13,1503.1143210089533
15.14,1503.068684611511
15.15,1503.0249670992746
15.16,1502.983129379341
15.17,1502.9431323588103
15.18,1502.904936944778
15.19,1502.868504044343
15.2,1502.8337945646022
15.21,1502.8007694126536
15.22,1502.769389495595
15.23,1502.7396157205249
15.24,1502.7114089945394
15.25,1502.684730224737
15.26,1502.6595403182162
15.27,1502.6358001820734
15.28,1502.6134707234069
15.29,1502.5925128493143
15.3,1502.5728874668937
15.31,1502.5545554832422
15.32,1502.537477805458
15.33,1502.5216153406384
15.34,1502.5069289958817
15.35,1502.4933796782848
15.36,1502.4809282949457
15.37,1502.4695357529622
15.38,1502.4591629594322
15.39,1502.4497708214535
15.4,1502.4413202461235
15.41,1502.43377214054
15.42,1502.4270874118006
15.43,1502.4212269670024
15.44,1502.4161517132447
15.45,1502.4118225576244
15.46,1502.4082004072384
15.47,1502.4052461691856
15.48,1502.402920750563
15.49,1502.4011850584684
15.5,1502.4
15.51,1502.3993258514406
15.52,1502.3991203658152
15.53,1502.399340665336
15.54,1502.3999438722124
15.55,1502.4008871086558
15.56,1502.4021274968777
15.57,1502.4036221590875
15.58,1502.405328217498
15.59,1502.4072027943184
15.6,1502.4092030117608
15.61,1502.4112859920351
15.62,1502.413408857353
15.63,1502.415528729925
15.64,1502.417602731962
15.65,1502.419587985675
15.66,1502.4214416132745
15.67,1502.423120736972
15.68,1502.4245824789778
15.69,1502.4257839615034
15.7,1502.4266823067587
15.71,1502.4272346369555
15.72,1502.4273980743044
15.73,1502.4271297410164
15.74,1502.4263867593022
15.75,1502.4251262513724
15.76,1502.423305339439
15.77,1502.420881145711
15.78,1502.417810792401
15.79,1502.4140514017192
15.8,1502.4095600958765
15.81,1502.4042939970836
15.82,1502.398210227552
15.83,1502.3912659094922
15.84,1502.3834181651148
15.85,1502.3746241166311
15.86,1502.3648408862516
15.87,1502.3540255961875
15.88,1502.3421353686497
15.89,1502.329127325849
15.9,1502.3149585899962
15.91,1502.2995862833022
15.92,1502.282967527978
15.93,1502.2650594462343
15.94,1502.2458191602825
15.95,1502.2252037923326
15.96,1502.2031704645958
15.97,1502.1796762992838
15.98,1502.154678418606
15.99,1502.1281339447746
16.0,1502.1
16.01,1502.0702727534676
16.02,1502.0391045622616
16.03,1502.006686830441
16.04,1501.973210962064
16.05,1501.93886836119
16.06,1501.9038504318771
16.07,1501.8683485781849
16.08,1501.8325542041714
16.09,1501.7966587138958
16.1,1501.7608535114166
16.11,1501.725330000793
16.12,1501.6902795860833
16.13,1501.6558936713463
16.14,1501.622363660641
16.15,1501.5898809580258
16.16,1501.5586369675602
16.17,1501.5288230933022
16.18,1501.5006307393107
16.19,1501.4742513096446
16.2,1501.4498762083626
16.21,1501.4276968395238
16.22,1501.4079046071863
16.23,1501.3906909154098
16.24,1501.376247168252
16.25,1501.364764769772
16.26,1501.3564351240293
16.27,1501.351449635082
16.28,1501.349999706989
16.29,1501.3522767438087
16.3,1501.3584721496
16.31,1501.3687773284223
16.32,1501.3833836843337
16.33,1501.4024826213931
16.34,1501.4262655436594
16.35,1501.4549238551915
16.36,1501.4886489600476
16.37,1501.5276322622872
16.38,1501.5720651659683
16.39,1501.6221390751502
16.4,1501.6780453938916
16.41,1501.739975526251
16.42,1501.8081208762876
16.43,1501.88267284806
16.44,1501.963822845626
16.45,1502.051762273046
16.46,1502.146682534378
16.47,1502.2487750336804
16.48,1502.3582311750126
16.49,1502.4752423624327
16.5,1502.6
16.51,1502.7325975346891
16.52,1502.8727365851378
16.53,1503.0200208129008
16.54,1503.1740538795316
16.55,1503.3344394465844
16.56,1503.5007811756132
16.57,1503.6726827281725
16.58,1503.849747765816
16.59,1504.0315799500977
16.6,1504.2177829425716
16.61,1504.407960404793
16.62,1504.6017159983137
16.63,1504.7986533846895
16.64,1504.9983762254735
16.65,1505.2004881822206
16.66,1505.404592916485
16.67,1505.6102940898195
16.68,1505.8171953637798
16.69,1506.0249003999188
16.7,1506.2330128597905
16.71,1506.4411364049497
16.72,1506.6488746969496
16.73,1506.8558313973451
16.74,1507.06161016769
16.75,1507.265814669538
16.76,1507.468048564444
16.77,1507.6679155139614
16.78,1507.8650191796442
16.79,1508.058963223047
16.8,1508.2493513057232
16.81,1508.4357870892272
16.82,1508.6178742351135
16.83,1508.795216404935
16.84,1508.9674172602472
16.85,1509.1340804626032
16.86,1509.2948096735574
16.87,1509.4492085546638
16.88,1509.5968807674765
16.89,1509.7374299735498
16.9,1509.870459834437
16.91,1509.9955740116932
16.92,1510.1123761668716
16.93,1510.220469961527
16.94,1510.3194590572127
16.95,1510.4089471154834
16.96,1510.4885377978926
16.97,1510.5578347659953
16.98,1510.6164416813444
16.99,1510.663962205495
17.0,1510.7
17.01,1510.7242699077765
17.02,1510.7369314971872
17.03,1510.7382555179568
17.04,1510.7285127198104
17.05,1510.7079738524733
17.06,1510.67690966567
17.07,1510.6355909091255
17.08,1510.5842883325652
17.09,1510.523272685714
17.1,1510.4528147182957
17.11,1510.3731851800371
17.12,1510.2846548206626
17.13,1510.1874943898963
17.14,1510.0819746374636
17.15,1509.96836631309
17.16,1509.8469401665002
17.17,1509.7179669474187
17.18,1509.581717405571
17.19,1509.438462290682
17.2,1509.2884723524764
17.21,1509.1320183406792
17.22,1508.9693710050158
17.23,1508.8008010952103
17.24,1508.6265793609882
17.25,1508.4469765520753
17.26,1508.262263418195
17.27,1508.0727107090736
17.28,1507.878589174435
17.29,1507.6801695640052
17.3,1507.4777226275082
17.31,1507.2715191146697
17.32,1507.061829775214
17.33,1506.8489253588668
17.34,1506.6330766153526
17.35,1506.414554294396
17.36,1506.1936291457232
17.37,1505.970571919058
17.38,1505.745653364126
17.39,1505.5191442306516
17.4,1505.2913152683602
17.41,1505.062437226977
17.42,1504.832780856226
17.43,1504.6026169058334
17.44,1504.3722161255234
17.45,1504.1418492650212
17.46,1503.9117870740515
17.47,1503.68230030234
17.48,1503.4536596996106
17.49,1503.226136015589
17.5,1503.0
17.51,1502.7754916342053
17.52,1502.5527278261145
17.53,1502.331794715273
17.54,1502.112778441228
17.55,1501.8957651435237
17.56,1501.680840961708
17.57,1501.4680920353262
17.58,1501.257604503924
17.59,1501.049464507048
17.6,1500.8437581842445
17.61,1500.6405716750587
17.62,1500.4399911190374
17.63,1500.242102655726
17.64,1500.046992424671
17.65,1499.8547465654185
17.66,1499.665451217515
17.67,1499.4791925205054
17.68,1499.296056613937
17.69,1499.1161296373548
17.7,1498.9394977303052
17.71,1498.766247032335
17.72,1498.596463682989
17.73,1498.4302338218142
17.74,1498.267643588356
17.75,1498.1087791221612
17.76,1497.9537265627755
17.77,1497.8025720497449
17.78,1497.6554017226151
17.79,1497.5123017209332
17.8,1497.3733581842444
17.81,1497.2386572520948
17.82,1497.1082850640307
17.83,1496.9823277595983
17.84,1496.8608714783431
17.85,1496.744002359812
17.86,1496.6318065435505
17.87,1496.5243701691045
17.88,1496.4217793760204
17.89,1496.3241203038444
17.9,1496.231479092122
17.91,1496.1439418803998
17.92,1496.0615948082236
17.93,1495.9845240151396
17.94,1495.912815640694
17.95,1495.8465558244325
17.96,1495.7858307059007
17.97,1495.730726424646
17.98,1495.6813291202134
17.99,1495.6377249321492
18.0,1495.6
18.01,1495.5681987554017
18.02,1495.5421987983552
18.03,1495.5218360209506
18.04,1495.506946315279
18.05,1495.4973655734311
18.06,1495.4929296874982
18.07,1495.4934745495702
18.08,1495.4988360517386
18.09,1495.508850086094
18.1,1495.5233525447268
18.11,1495.542179319728
18.12,1495.5651663031886
18.13,1495.5921493871992
18.14,1495.6229644638508
18.15,1495.6574474252338
18.16,1495.69543416344
18.17,1495.7367605705588
18.18,1495.7812625386816
18.19,1495.8287759598988
18.2,1495.8791367263022
18.21,1495.9321807299818
18.22,1495.987743863029
18.23,1496.0456620175337
18.24,1496.1057710855866
18.25,1496.1679069592797
18.26,1496.2319055307028
18.27,1496.2976026919473
18.28,1496.3648343351035
18.29,1496.433436352262
18.3,1496.5032446355144
18.31,1496.574095076951
18.32,1496.6458235686623
18.33,1496.7182660027402
18.34,1496.7912582712745
18.35,1496.8646362663558
18.36,1496.9382358800754
18.37,1497.0118930045237
18.38,1497.085443531792
18.39,1497.158723353971
18.4,1497.2315683631514
18.41,1497.3038144514237
18.42,1497.375297510879
18.43,1497.4458534336077
18.44,1497.515318111701
18.45,1497.5835274372498
18.46,1497.6503173023448
18.47,1497.7155235990765
18.48,1497.7789822195357
18.49,1497.840529055813
18.5,1497.9
18.51,1497.957230944187
18.52,1498.0120577804648
18.53,1498.064316400924
18.54,1498.1138426976556
18.55,1498.1604725627503
18.56,1498.2040418882991
18.57,1498.2443865663922
18.58,1498.2813424891212
18.59,1498.3147455485769
18.6,1498.3444316368489
18.61,1498.370236646029
18.62,1498.391996468208
18.63,1498.4095469954764
18.64,1498.422724119925
18.65,1498.4313637336445
18.66,1498.435301728726
18.67,1498.43437399726
18.68,1498.4284164313376
18.69,1498.417264923049
18.7,1498.4007553644858
18.71,1498.378723647738
18.72,1498.351005664897
18.73,1498.3174373080528
18.74,1498.2778544692974
18.75,1498.2320930407204
18.76,1498.1799889144136
18.77,1498.121377982467
18.78,1498.0560961369715
18.79,1497.9839792700182
18.8,1497.9048632736976
18.81,1497.818584040101
18.82,1497.7249774613183
18.83,1497.623879429441
18.84,1497.5151258365602
18.85,1497.3985525747655
18.86,1497.273995536149
18.87,1497.1412906128007
18.88,1497.0002736968113
18.89,1496.8507806802722
18.9,1496.6926474552731
18.91,1496.5257099139062
18.92,1496.3498039482615
18.93,1496.1647654504295
18.94,1495.9704303125015
18.95,1495.7666344265683
18.96,1495.553213684721
18.97,1495.3300039790497
18.98,1495.0968412016446
18.99,1494.853561244598
19.0,1494.6
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
