wind_speed,WDRVM WD2.5-103
12.71,2505.6264233858983
12.72,2505.424947375497
12.73,2505.2217550138025
12.74,2505.017096224059
12.75,2504.811220929513
12.76,2504.604379053412
12.77,2504.396820518999
12.78,2504.188795249523
12.79,2503.9805531682287
12.8,2503.772344198363
12.81,2503.564418263172
12.82,2503.3570252859013
12.83,2503.150415189797
12.84,2502.944837898105
12.85,2502.7405433340728
12.86,2502.5377814209446
12.87,2502.336802081968
12.88,2502.1378552403885
12.89,2501.941190819452
12.9,2501.747058742405
12.91,2501.5557089324943
12.92,2501.367391312965
12.93,2501.182355807063
12.94,2501.0008523380343
12.95,2500.823130829127
12.96,2500.6494412035845
12.97,2500.4800333846547
12.98,2500.3151572955835
12.99,2500.1550628596165
13.0,2500.0
13.01,2499.8501658249847
13.02,2499.7055461828363
13.03,2499.566074106825
13.04,2499.431682630221
13.05,2499.302304786296
13.06,2499.1778736083184
13.07,2499.05832212956
13.08,2498.943583383289
13.09,2498.8335904027786
13.1,2498.728276221297
13.11,2498.627573872116
13.12,2498.531416388505
13.13,2498.439736803733
13.14,2498.352468151073
13.15,2498.269543463795
13.16,2498.190895775167
13.17,2498.1164581184617
13.18,2498.046163526948
13.19,2497.9799450338965
13.2,2497.9177356725777
13.21,2497.8594684762616
13.22,2497.8050764782192
13.23,2497.754492711721
13.24,2497.707650210036
13.25,2497.664482006435
13.26,2497.624921134189
13.27,2497.5889006265675
13.28,2497.556353516841
13.29,2497.527212838281
13.3,2497.501411624157
13.31,2497.478882907738
13.32,2497.459559722296
13.33,2497.4433751011006
13.34,2497.430262077422
13.35,2497.420153684531
13.36,2497.4129829556978
13.37,2497.4086829241924
13.38,2497.4071866232857
13.39,2497.4084270862472
13.4,2497.4123373463485
13.41,2497.4188504368585
13.42,2497.427899391048
13.43,2497.439417242188
13.44,2497.453337023547
13.45,2497.469591768397
13.46,2497.488114510009
13.47,2497.508838281651
13.48,2497.5316961165945
13.49,2497.55662104811
13.5,2497.583546109468
13.51,2497.6124043339382
13.52,2497.6431287547907
13.53,2497.675652405297
13.54,2497.7099083187263
13.55,2497.745829528349
13.56,2497.783349067436
13.57,2497.8223999692573
13.58,2497.862915267083
13.59,2497.904827994184
13.6,2497.9480711838305
13.61,2497.992577869292
13.62,2498.038281083839
13.63,2498.085113860743
13.64,2498.133009233274
13.65,2498.1819002347006
13.66,2498.231719898295
13.67,2498.282401257327
13.68,2498.3338773450664
13.69,2498.3860811947834
13.7,2498.43894583975
13.71,2498.492404313234
13.72,2498.5463896485085
13.73,2498.6008348788414
13.74,2498.6556730375046
13.75,2498.710837157767
13.76,2498.7662602729
13.77,2498.821875416173
13.78,2498.8776156208583
13.79,2498.933413920224
13.8,2498.9892033475417
13.81,2499.044916936081
13.82,2499.1004877191126
13.83,2499.155848729906
13.84,2499.2109330017333
13.85,2499.265673567864
13.86,2499.320003461566
13.87,2499.373855716113
13.88,2499.4271633647745
13.89,2499.4798594408194
13.9,2499.5318769775204
13.91,2499.583149008145
13.92,2499.6336085659664
13.93,2499.6831886842524
13.94,2499.7318223962748
13.95,2499.7794427353037
13.96,2499.825982734608
13.97,2499.8713754274604
13.98,2499.915553847129
13.99,2499.958451026885
14.0,2500.0
14.01,2500.0401479514767
14.02,2500.0788986732537
14.03,2500.1162701090047
14.04,2500.152280202401
14.05,2500.1869468971167
14.06,2500.2202881368235
14.07,2500.252321865194
14.08,2500.283066025901
14.09,2500.3125385626167
14.1,2500.340757419015
14.11,2500.3677405387675
14.12,2500.393505865547
14.13,2500.4180713430264
14.14,2500.4414549148773
14.15,2500.4636745247744
14.16,2500.484748116388
14.17,2500.5046936333915
14.18,2500.5235290194587
14.19,2500.541272218261
14.2,2500.557941173471
14.21,2500.573553828762
14.22,2500.588128127806
14.23,2500.6016820142763
14.24,2500.614233431845
14.25,2500.6258003241846
14.26,2500.6364006349686
14.27,2500.646052307869
14.28,2500.654773286557
14.29,2500.662581514708
14.3,2500.669494935994
14.31,2500.675531494085
14.32,2500.6807091326573
14.33,2500.6850457953806
14.34,2500.6885594259293
14.35,2500.691267967975
14.36,2500.693189365191
14.37,2500.694341561249
14.38,2500.694742499823
14.39,2500.6944101245845
14.4,2500.693362379207
14.41,2500.691617207363
14.42,2500.6891925527234
14.43,2500.686106358964
14.44,2500.682376569754
14.45,2500.6780211287683
14.46,2500.673057979679
14.47,2500.667505066159
14.48,2500.66138033188
14.49,2500.6547017205144
14.5,2500.6474871757364
14.51,2500.6397546412177
14.52,2500.631522060632
14.53,2500.6228073776497
14.54,2500.6136285359453
14.55,2500.6040034791904
14.56,2500.593950151058
14.57,2500.5834864952217
14.58,2500.572630455352
14.59,2500.561399975123
14.6,2500.5498129982075
14.61,2500.537887468277
14.62,2500.5256413290053
14.63,2500.513092524064
14.64,2500.5002589971277
14.65,2500.487158691866
14.66,2500.4738095519533
14.67,2500.4602295210625
14.68,2500.4464365428653
14.69,2500.432448561035
14.7,2500.418283519244
14.71,2500.4039593611647
14.72,2500.3894940304704
14.73,2500.374905470833
14.74,2500.360211625925
14.75,2500.34543043942
14.76,2500.33057985499
14.77,2500.315677816307
14.78,2500.3007422670453
14.79,2500.2857911508754
14.8,2500.270842411472
14.81,2500.255913992506
14.82,2500.2410238376515
14.83,2500.22618989058
14.84,2500.2114300949647
14.85,2500.196762394477
14.86,2500.182204732792
14.87,2500.1677750535805
14.88,2500.1534913005157
14.89,2500.139371417269
14.9,2500.125433347516
14.91,2500.111695034926
14.92,2500.098174423173
14.93,2500.0848894559304
14.94,2500.07185807687
14.95,2500.059098229664
14.96,2500.0466278579856
14.97,2500.034464905508
14.98,2500.0226273159024
14.99,2500.011133032842
15.0,2500.0
15.01,2499.98924236911
15.02,2499.97885912415
15.03,2499.9688454571587
15.04,2499.959196560176
15.05,2499.9499076252405
15.06,2499.940973844391
15.07,2499.932390409668
15.08,2499.924152513109
15.09,2499.916255346755
15.1,2499.908694102644
15.11,2499.901463972816
15.12,2499.894560149309
15.13,2499.8879778241635
15.14,2499.8817121894176
15.15,2499.8757584371115
15.16,2499.870111759284
15.17,2499.864767347973
15.18,2499.8597203952195
15.19,2499.854966093062
15.2,2499.85049963354
15.21,2499.8463162086914
15.22,2499.842411010557
15.23,2499.838779231175
15.24,2499.8354160625854
15.25,2499.832316696826
15.26,2499.8294763259382
15.27,2499.826890141959
15.28,2499.824553336929
15.29,2499.822461102887
15.3,2499.8206086318714
15.31,2499.8189911159225
15.32,2499.817603747079
15.33,2499.81644171738
15.34,2499.815500218864
15.35,2499.814774443572
15.36,2499.814259583541
15.37,2499.813950830812
15.38,2499.8138433774243
15.39,2499.813932415416
15.4,2499.814213136826
15.41,2499.8146807336934
15.42,2499.815330398059
15.43,2499.8161573219622
15.44,2499.8171566974397
15.45,2499.818323716532
15.46,2499.8196535712777
15.47,2499.8211414537177
15.48,2499.8227825558893
15.49,2499.824572069833
15.5,2499.826505187587
15.51,2499.8285771011915
15.52,2499.830783002685
15.53,2499.833118084107
15.54,2499.835577537496
15.55,2499.838156554892
15.56,2499.840850328333
15.57,2499.84365404986
15.58,2499.8465629115112
15.59,2499.849572105325
15.6,2499.8526768233423
15.61,2499.855872257601
15.62,2499.859153600141
15.63,2499.862516043
15.64,2499.86595477822
15.65,2499.869464997837
15.66,2499.8730418938926
15.67,2499.8766806584254
15.68,2499.8803764834734
15.69,2499.884124561077
15.7,2499.8879200832757
15.71,2499.8917582421072
15.72,2499.895634229611
15.73,2499.8995432378283
15.74,2499.903480458796
15.75,2499.907441084554
15.76,2499.911420307142
15.77,2499.9154133185984
15.78,2499.919415310963
15.79,2499.923421476274
15.8,2499.9274270065725
15.81,2499.9314270938958
15.82,2499.935416930284
15.83,2499.9393917077755
15.84,2499.943346618411
15.85,2499.947276854228
15.86,2499.951177607267
15.87,2499.9550440695657
15.88,2499.9588714331644
15.89,2499.9626548901024
15.9,2499.966389632419
15.91,2499.970070852152
15.92,2499.9736937413422
15.93,2499.9772534920285
15.94,2499.9807452962486
15.95,2499.984164346044
15.96,2499.987505833452
15.97,2499.990764950512
15.98,2499.993936889264
15.99,2499.9970168417467
16.0,2500.0
16.01,2500.002882572084
16.02,2500.005664830148
16.03,2500.008348062362
16.04,2500.0109335568977
16.05,2500.0134226019254
16.06,2500.015816485615
16.07,2500.0181164961373
16.08,2500.020323921664
16.09,2500.0224400503635
16.1,2500.0244661704096
16.11,2500.0264035699697
16.12,2500.0282535372176
16.13,2500.0300173603214
16.14,2500.031696327452
16.15,2500.033291726782
16.16,2500.0348048464803
16.17,2500.036236974717
16.18,2500.037589399665
16.19,2500.038863409493
16.2,2500.040060292372
16.21,2500.041181336473
16.22,2500.0422278299666
16.23,2500.0432010610234
16.24,2500.0441023178137
16.25,2500.0449328885084
16.26,2500.045694061279
16.27,2500.046387124294
16.28,2500.047013365726
16.29,2500.047574073745
16.3,2500.0480705365217
16.31,2500.0485040422263
16.32,2500.0488758790298
16.33,2500.0491873351025
16.34,2500.049439698616
16.35,2500.04963425774
16.36,2500.0497723006447
16.37,2500.049855115501
16.38,2500.049883990481
16.39,2500.049860213754
16.4,2500.0497850734914
16.41,2500.049659857863
16.42,2500.049485855039
16.43,2500.049264353192
16.44,2500.0489966404907
16.45,2500.048684005106
16.46,2500.0483277352105
16.47,2500.047929118972
16.48,2500.047489444564
16.49,2500.047010000154
16.5,2500.046492073914
16.51,2500.0459369540167
16.52,2500.0453459286296
16.53,2500.0447202859245
16.54,2500.044061314073
16.55,2500.0433703012445
16.56,2500.04264853561
16.57,2500.0418973053406
16.58,2500.041117898605
16.59,2500.0403116035764
16.6,2500.039479708425
16.61,2500.03862350132
16.62,2500.0377442704325
16.63,2500.0368433039343
16.64,2500.035921889995
16.65,2500.034981316786
16.66,2500.0340228724763
16.67,2500.033047845238
16.68,2500.032057523241
16.69,2500.0310531946566
16.7,2500.030036147655
16.71,2500.029007670407
16.72,2500.027969051083
16.73,2500.0269215778544
16.74,2500.02586653889
16.75,2500.024805222363
16.76,2500.023738916442
16.77,2500.0226689092992
16.78,2500.021596489103
16.79,2500.0205229440267
16.8,2500.019449562239
16.81,2500.018377631911
16.82,2500.0173084412145
16.83,2500.0162432783177
16.84,2500.0151834313933
16.85,2500.0141301886115
16.86,2500.013084838142
16.87,2500.012048668157
16.88,2500.011022966826
16.89,2500.01000902232
16.9,2500.009008122809
16.91,2500.0080215564653
16.92,2500.007050611457
16.93,2500.006096575958
16.94,2500.005160738136
16.95,2500.004244386163
16.96,2500.003348808209
16.97,2500.002475292445
16.98,2500.0016251270417
16.99,2500.00079960017
17.0,2500.0
17.01,2499.999227342554
17.02,2499.998481555259
17.03,2499.9977622933925
17.04,2499.9970692122342
17.05,2499.996401967061
17.06,2499.995760213152
17.07,2499.9951436057845
17.08,2499.994551800238
17.09,2499.99398445179
17.1,2499.9934412157195
17.11,2499.992921747304
17.12,2499.9924257018224
17.13,2499.991952734553
17.14,2499.9915025007726
17.15,2499.991074655762
17.16,2499.990668854798
17.17,2499.990284753158
17.18,2499.9899220061225
17.19,2499.9895802689675
17.2,2499.9892591969733
17.21,2499.9889584454168
17.22,2499.9886776695766
17.23,2499.9884165247317
17.24,2499.988174666159
17.25,2499.9879517491386
17.26,2499.987747428947
17.27,2499.987561360864
17.28,2499.987393200166
17.29,2499.987242602133
17.3,2499.9871092220437
17.31,2499.986992715173
17.32,2499.986892736804
17.33,2499.9868089422107
17.34,2499.9867409866742
17.35,2499.9866885254714
17.36,2499.986651213881
17.37,2499.986628707182
17.38,2499.986620660651
17.39,2499.9866267295674
17.4,2499.9866465692094
17.41,2499.9866798348557
17.42,2499.9867261817835
17.43,2499.9867852652715
17.44,2499.986856740599
17.45,2499.9869402630425
17.46,2499.9870354878817
17.47,2499.987142070394
17.48,2499.987259665858
17.49,2499.9873879295524
17.5,2499.9875265167548
17.51,2499.9876750827443
17.52,2499.987833282798
17.53,2499.988000772195
17.54,2499.9881772062145
17.55,2499.988362240132
17.56,2499.988555529229
17.57,2499.988756728782
17.58,2499.988965494069
17.59,2499.9891814803686
17.6,2499.98940434296
17.61,2499.9896337371206
17.62,2499.989869318129
17.63,2499.990110741263
17.64,2499.9903576618017
17.65,2499.990609735022
17.66,2499.9908666162046
17.67,2499.9911279606254
17.68,2499.991393423564
17.69,2499.9916626602976
17.7,2499.9919353261057
17.71,2499.992211076265
17.72,2499.992489566056
17.73,2499.9927704507563
17.74,2499.9930533856423
17.75,2499.993338025994
17.76,2499.993624027089
17.77,2499.993911044207
17.78,2499.9941987326247
17.79,2499.9944867476206
17.8,2499.994774744473
17.81,2499.9950623784616
17.82,2499.9953493048624
17.83,2499.995635178955
17.84,2499.995919656018
17.85,2499.996202391329
17.86,2499.996483040166
17.87,2499.996761257808
17.88,2499.9970366995326
17.89,2499.997309020619
17.9,2499.9975778763446
17.91,2499.997842921988
17.92,2499.998103812828
17.93,2499.9983602041425
17.94,2499.998611751209
17.95,2499.998858109306
17.96,2499.9990989337143
17.97,2499.9993338797085
17.98,2499.999562602569
17.99,2499.9997847575733
18.0,2500.0
18.01,2500.0002080577005
18.02,2500.0004089488184
18.03,2500.000602764069
18.04,2500.0007895941685
18.05,2500.000969529834
18.06,2500.0011426617816
18.07,2500.0013090807274
18.08,2500.001468877387
18.09,2500.0016221424776
18.1,2500.0017689667147
18.11,2500.001909440816
18.12,2500.0020436554955
18.13,2500.0021717014706
18.14,2500.002293669457
18.15,2500.0024096501725
18.16,2500.002519734332
18.17,2500.002624012652
18.18,2500.002722575849
18.19,2500.0028155146383
18.2,2500.0029029197376
18.21,2500.0029848818617
18.22,2500.003061491728
18.23,2500.003132840052
18.24,2500.0031990175507
18.25,2500.003260114939
18.26,2500.003316222935
18.27,2500.003367432253
18.28,2500.003413833611
18.29,2500.003455517724
18.3,2500.003492575309
18.31,2500.0035250970814
18.32,2500.0035531737585
18.33,2500.003576896056
18.34,2500.0035963546898
18.35,2500.003611640376
18.36,2500.003622843832
18.37,2500.003630055773
18.38,2500.0036333669163
18.39,2500.003632867977
18.4,2500.003628649672
18.41,2500.0036208027163
18.42,2500.003609417829
18.43,2500.003594585723
18.44,2500.003576397116
18.45,2500.0035549427253
18.46,2500.003530313266
18.47,2500.003502599454
18.48,2500.003471892005
18.49,2500.0034382816384
18.5,2500.003401859067
18.51,2500.0033627150083
18.52,2500.003320940179
18.53,2500.0032766252957
18.54,2500.0032298610727
18.55,2500.003180738228
18.56,2500.0031293474767
18.57,2500.003075779536
18.58,2500.003020125122
18.59,2500.00296247495
18.6,2500.0029029197376
18.61,2500.0028415502
18.62,2500.0027784570534
18.63,2500.002713731015
18.64,2500.0026474628003
18.65,2500.002579743126
18.66,2500.002510662708
18.67,2500.002440312262
18.68,2500.002368782505
18.69,2500.002296164154
18.7,2500.002222547924
18.71,2500.002148024531
18.72,2500.0020726846924
18.73,2500.001996619124
18.74,2500.0019199185413
18.75,2500.001842673661
18.76,2500.0017649752003
18.77,2500.0016869138744
18.78,2500.0016085803995
18.79,2500.001530065492
18.8,2500.0014514598683
18.81,2500.001372854245
18.82,2500.0012943393376
18.83,2500.001216005863
18.84,2500.0011379445373
18.85,2500.001060246076
18.86,2500.0009830011963
18.87,2500.000906300614
18.88,2500.0008302350448
18.89,2500.000754895206
18.9,2500.000680371814
18.91,2500.0006067555832
18.92,2500.000534137232
18.93,2500.0004626074747
18.94,2500.000392257029
18.95,2500.000323176612
18.96,2500.000255456937
18.97,2500.0001891887223
18.98,2500.000124462684
18.99,2500.000061369538
19.0,2500.0
19.01,2499.999940426644
19.02,2499.9998826494702
19.03,2499.999826650334
19.04,2499.999772411093
19.05,2499.999719913604
19.06,2499.9996691397228
19.07,2499.999620071308
19.08,2499.9995726902143
19.09,2499.9995269783003
19.1,2499.9994829174216
19.11,2499.9994404894355
19.12,2499.9993996761987
19.13,2499.9993604595666
19.14,2499.9993228213984
19.15,2499.999286743549
19.16,2499.999252207876
19.17,2499.999219196236
19.18,2499.999187690485
19.19,2499.99915767248
19.2,2499.9991291240785
19.21,2499.9991020271377
19.22,2499.999076363513
19.23,2499.999052115061
19.24,2499.9990292636403
19.25,2499.9990077911057
19.26,2499.998987679315
19.27,2499.9989689101244
19.28,2499.998951465391
19.29,2499.998935326972
19.3,2499.998920476723
19.31,2499.998906896502
19.32,2499.998894568165
19.33,2499.998883473568
19.34,2499.9988735945685
19.35,2499.9988649130246
19.36,2499.9988574107915
19.37,2499.998851069726
19.38,2499.998845871686
19.39,2499.9988417985264
19.4,2499.9988388321053
19.41,2499.998836954279
19.42,2499.9988361469045
19.43,2499.9988363918383
19.44,2499.998837670937
19.45,2499.9988399660588
19.46,2499.998843259058
19.47,2499.998847531793
19.48,2499.99885276612
19.49,2499.9988589438963
19.5,2499.9988660469776
19.51,2499.998874057222
19.52,2499.998882956485
19.53,2499.9988927266245
19.54,2499.9989033494967
19.55,2499.9989148069576
19.56,2499.998927080865
19.57,2499.998940153076
19.58,2499.9989540054457
19.59,2499.9989686198323
19.6,2499.9989839780924
19.61,2499.9990000620824
19.62,2499.9990168536583
19.63,2499.999034334678
19.64,2499.9990524869977
19.65,2499.9990712924746
19.66,2499.999090732965
19.67,2499.999110790326
19.68,2499.9991314464146
19.69,2499.9991526830872
19.7,2499.9991744822
19.71,2499.9991968256104
19.72,2499.999219695175
19.73,2499.9992430727507
19.74,2499.999266940194
19.75,2499.9992912793614
19.76,2499.99931607211
19.77,2499.9993413002967
19.78,2499.9993669457785
19.79,2499.9993929904117
19.8,2499.9994194160527
19.81,2499.999446204559
19.82,2499.999473337787
19.83,2499.999500797593
19.84,2499.9995285658347
19.85,2499.999556624368
19.86,2499.9995849550505
19.87,2499.9996135397387
19.88,2499.999642360289
19.89,2499.999671398558
19.9,2499.999700636403
19.91,2499.9997300556797
19.92,2499.9997596382464
19.93,2499.9997893659583
19.94,2499.999819220673
19.95,2499.9998491842484
19.96,2499.9998792385395
19.97,2499.999909365403
19.98,2499.9999395466966
19.99,2499.999969764277
20.0,2500.0
20.01,2500.000030235724
20.02,2500.0000604533034
20.03,2500.000090634597
20.04,2500.000120761461
20.05,2500.0001508157525
20.06,2500.0001807793265
20.07,2500.0002106340417
20.08,2500.000240361754
20.09,2500.000269944321
20.1,2500.000299363598
20.11,2500.0003286014426
20.12,2500.000357639712
20.13,2500.000386460262
20.14,2500.000415044949
20.15,2500.000443375632
20.16,2500.000471434166
20.17,2500.000499202407
20.18,2500.0005266622134
20.19,2500.0005537954416
20.2,2500.000580583948
20.21,2500.0006070095887
20.22,2500.000633054222
20.23,2500.000658699703
20.24,2500.0006839278903
20.25,2500.000708720639
20.26,2500.0007330598064
20.27,2500.00075692725
20.28,2500.0007803048256
20.29,2500.00080317439
20.3,2500.0008255178
20.31,2500.0008473169137
20.32,2500.0008685535854
20.33,2500.000889209673
20.34,2500.000909267035
20.35,2500.0009287075254
20.36,2500.0009475130023
20.37,2500.000965665322
20.38,2500.000983146342
20.39,2500.000999937918
20.4,2500.001016021908
20.41,2500.001031380168
20.42,2500.0010459945543
20.43,2500.001059846925
20.44,2500.001072919135
20.45,2500.001085193043
20.46,2500.001096650504
20.47,2500.001107273376
20.48,2500.0011170435146
20.49,2500.0011259427783
20.5,2500.0011339530224
20.51,2500.001141056104
20.52,2500.0011472338806
20.53,2500.001152468208
20.54,2500.0011567409424
20.55,2500.0011600339417
20.56,2500.001162329063
20.57,2500.0011636081617
20.58,2500.001163853096
20.59,2500.0011630457207
20.6,2500.0011611678947
20.61,2500.001158201474
20.62,2500.0011541283143
20.63,2500.0011489302733
20.64,2500.001142589208
20.65,2500.0011350869754
20.66,2500.001126405431
20.67,2500.0011165264323
20.68,2500.001105431836
20.69,2500.0010931034985
20.7,2500.001079523277
20.71,2500.0010646730284
20.72,2500.0010485346093
20.73,2500.001031089876
20.74,2500.0010123206853
20.75,2500.000992208895
20.76,2500.00097073636
20.77,2500.000947884939
20.78,2500.000923636488
20.79,2500.0008979728627
20.8,2500.000870875921
20.81,2500.00084232752
20.82,2500.000812309516
20.83,2500.0007808037644
20.84,2500.0007477921245
20.85,2500.0007132564515
20.86,2500.0006771786016
20.87,2500.000639540433
20.88,2500.000600323802
20.89,2500.0005595105645
20.9,2500.0005170825784
20.91,2500.0004730217
20.92,2500.0004273097857
20.93,2500.0003799286924
20.94,2500.000330860277
20.95,2500.0002800863963
20.96,2500.000227588908
20.97,2500.0001733496665
20.98,2500.00011735053
20.99,2500.000059573356
21.0,2500.0
