wind_speed,DWP D75/15
13.99,67.97822742551949
14.0,68.0
14.01,68.02158178445124
14.02,68.04297611685791
14.03,68.06418775732627
14.04,68.08522146596246
14.05,68.10608200287278
14.06,68.1267741281634
14.07,68.14730260194057
14.08,68.16767218431045
14.09,68.1878876353793
14.1,68.20795371525334
14.11,68.22787518403878
14.12,68.24765680184184
14.13,68.26730332876873
14.14,68.2868195249257
14.15,68.30621015041893
14.16,68.32547996535465
14.17,68.34463372983907
14.18,68.36367620397841
14.19,68.38261214787893
14.2,68.40144632164679
14.21,68.42018348538825
14.22,68.43882839920947
14.23,68.45738582321674
14.24,68.47586051751624
14.25,68.49425724221418
14.26,68.5125807574168
14.27,68.53083582323033
14.28,68.54902719976094
14.29,68.56715964711489
14.3,68.58523792539837
14.31,68.60326679471763
14.32,68.62125101517886
14.33,68.63919534688829
14.34,68.65710454995214
14.35,68.67498338447659
14.36,68.69283661056794
14.37,68.71066898833232
14.38,68.728485277876
14.39,68.7462902393052
14.4,68.76408863272611
14.41,68.78188521824497
14.42,68.79968475596797
14.43,68.81749200600137
14.44,68.83531172845136
14.45,68.85314868342415
14.46,68.87100763102599
14.47,68.88889333136308
14.48,68.90681054454161
14.49,68.92476403066784
14.5,68.94275854984798
14.51,68.96079886218826
14.52,68.97888972779486
14.53,68.997035906774
14.54,69.01524215923195
14.55,69.03351324527488
14.56,69.051853925009
14.57,69.07026895854058
14.58,69.08876310597579
14.59,69.10734112742087
14.6,69.12600778298204
14.61,69.1447678327655
14.62,69.16362603687749
14.63,69.1825871554242
14.64,69.2016559485119
14.65,69.22083717624673
14.66,69.240135598735
14.67,69.25955597608285
14.68,69.27910306839652
14.69,69.29878163578225
14.7,69.31859643834626
14.71,69.33855223619472
14.72,69.35865378943389
14.73,69.37890585817
14.74,69.3993132025092
14.75,69.41988058255778
14.76,69.44061275842195
14.77,69.46151449020789
14.78,69.48259053802184
14.79,69.50384566197002
14.8,69.52528462215864
14.81,69.54691217869392
14.82,69.56873309168209
14.83,69.59075212122934
14.84,69.61297402744192
14.85,69.63540357042604
14.86,69.65804551028789
14.87,69.68090460713373
14.88,69.70398562106976
14.89,69.72729331220216
14.9,69.75083244063723
14.91,69.77460776648111
14.92,69.79862404984007
14.93,69.8228860508203
14.94,69.84739852952802
14.95,69.87216624606947
14.96,69.89719396055084
14.97,69.92248643307836
14.98,69.94804842375825
14.99,69.97388469269671
15.0,70.0
15.01,70.02639726778959
15.02,70.05307206624816
15.03,70.08001812757367
15.04,70.10722918396407
15.05,70.13469896761733
15.06,70.16242121073138
15.07,70.19038964550421
15.08,70.21859800413372
15.09,70.24704001881793
15.1,70.27570942175477
15.11,70.3045999451422
15.12,70.33370532117817
15.13,70.36301928206066
15.14,70.39253555998759
15.15,70.42224788715696
15.16,70.45214999576667
15.17,70.48223561801473
15.18,70.51249848609908
15.19,70.54293233221765
15.2,70.57353088856844
15.21,70.60428788734937
15.22,70.63519706075843
15.23,70.66625214099356
15.24,70.6974468602527
15.25,70.72877495073381
15.26,70.76023014463487
15.27,70.79180617415385
15.28,70.82349677148865
15.29,70.85529566883727
15.3,70.88719659839768
15.31,70.9191932923678
15.32,70.9512794829456
15.33,70.98344890232902
15.34,71.01569528271602
15.35,71.0480123563046
15.36,71.08039385529268
15.37,71.11283351187822
15.38,71.14532505825917
15.39,71.17786222663351
15.4,71.2104387491992
15.41,71.24304835815414
15.42,71.27568478569634
15.43,71.30834176402377
15.44,71.34101302533432
15.45,71.37369230182598
15.46,71.40637332569676
15.47,71.43904982914454
15.48,71.47171554436731
15.49,71.50436420356301
15.5,71.53698953892963
15.51,71.56958528266509
15.52,71.60214516696738
15.53,71.63466292403444
15.54,71.66713228606422
15.55,71.69954698525468
15.56,71.73190075380379
15.57,71.76418732390948
15.58,71.79640042776973
15.59,71.8285337975825
15.6,71.86058116554571
15.61,71.89253626385737
15.62,71.92439282471538
15.63,71.95614458031775
15.64,71.98778526286243
15.65,72.01930860454733
15.66,72.05070833757046
15.67,72.08197819412973
15.68,72.11311190642313
15.69,72.1441032066486
15.7,72.17494582700411
15.71,72.2056334996876
15.72,72.23615995689704
15.73,72.2665189308304
15.74,72.29670415368561
15.75,72.32670935766062
15.76,72.35652827495343
15.77,72.38615463776195
15.78,72.41558217828418
15.79,72.44480462871803
15.8,72.4738157212615
15.81,72.50260918811252
15.82,72.53117876146905
15.83,72.55951817352904
15.84,72.58762115649047
15.85,72.61548144255129
15.86,72.64309276390944
15.87,72.67044885276287
15.88,72.69754344130958
15.89,72.72437026174748
15.9,72.75092304627456
15.91,72.77719552708876
15.92,72.80318143638806
15.93,72.82887450637038
15.94,72.8542684692337
15.95,72.87935705717595
15.96,72.90413400239512
15.97,72.92859303708916
15.98,72.95272789345601
15.99,72.97653230369363
16.0,73.0
16.01,73.02312664439039
16.02,73.04591561814944
16.03,73.06837223237906
16.04,73.09050179818126
16.05,73.11230962665798
16.06,73.13380102891115
16.07,73.15498131604274
16.08,73.1758557991547
16.09,73.196429789349
16.1,73.21670859772759
16.11,73.23669753539242
16.12,73.25640191344547
16.13,73.27582704298865
16.14,73.29497823512395
16.15,73.3138608009533
16.16,73.33248005157868
16.17,73.35084129810203
16.18,73.36894985162532
16.19,73.38681102325049
16.2,73.40443012407948
16.21,73.42181246521429
16.22,73.43896335775685
16.23,73.4558881128091
16.24,73.47259204147302
16.25,73.48908045485055
16.26,73.50535866404368
16.27,73.5214319801543
16.28,73.53730571428443
16.29,73.55298517753597
16.3,73.56847568101095
16.31,73.58378253581124
16.32,73.59891105303883
16.33,73.61386654379568
16.34,73.62865431918377
16.35,73.64327969030502
16.36,73.65774796826139
16.37,73.67206446415483
16.38,73.68623448908731
16.39,73.70026335416078
16.4,73.71415637047721
16.41,73.72791884913852
16.42,73.7415561012467
16.43,73.75507343790368
16.44,73.76847617021141
16.45,73.7817696092719
16.46,73.79495906618706
16.47,73.80804985205883
16.48,73.82104727798921
16.49,73.8339566550801
16.5,73.84678329443352
16.51,73.8595325071514
16.52,73.87220960433567
16.53,73.88481989708828
16.54,73.89736869651126
16.55,73.90986131370647
16.56,73.92230305977593
16.57,73.93469924582158
16.58,73.94705518294536
16.59,73.95937618224924
16.6,73.97166755483516
16.61,73.9839346118051
16.62,73.996182664261
16.63,74.00841702330482
16.64,74.02064300003849
16.65,74.032865905564
16.66,74.0450910509833
16.67,74.05732374739833
16.68,74.06956930591105
16.69,74.08183303762341
16.7,74.0941202536374
16.71,74.10643626505491
16.72,74.11878638297796
16.73,74.13117591850848
16.74,74.14361018274842
16.75,74.15609448679972
16.76,74.16863414176437
16.77,74.18123445874433
16.78,74.1939007488415
16.79,74.20663832315789
16.8,74.21945249279544
16.81,74.23234856885608
16.82,74.2453318624418
16.83,74.25840768465454
16.84,74.27158134659624
16.85,74.28485815936891
16.86,74.29824343407444
16.87,74.31174248181483
16.88,74.325360613692
16.89,74.33910314080791
16.9,74.35297537426455
16.91,74.36698262516386
16.92,74.38113020460777
16.93,74.39542342369828
16.94,74.40986759353727
16.95,74.42446802522679
16.96,74.43923002986872
16.97,74.45415891856507
16.98,74.46926000241776
16.99,74.48453859252875
17.0,74.5
17.01,74.51564815464886
17.02,74.53148146115414
17.03,74.54749694291009
17.04,74.56369162331093
17.05,74.58006252575085
17.06,74.59660667362412
17.07,74.61332109032493
17.08,74.63020279924753
17.09,74.64724882378609
17.1,74.66445618733488
17.11,74.68182191328812
17.12,74.69934302504002
17.13,74.7170165459848
17.14,74.73483949951667
17.15,74.7528089090299
17.16,74.77092179791866
17.17,74.78917518957721
17.18,74.80756610739972
17.19,74.82609157478048
17.2,74.84474861511366
17.21,74.86353425179351
17.22,74.88244550821425
17.23,74.90147940777008
17.24,74.92063297385525
17.25,74.93990322986396
17.26,74.95928719919047
17.27,74.97878190522896
17.28,74.99838437137366
17.29,75.01809162101883
17.3,75.03790067755862
17.31,75.05780856438732
17.32,75.07781230489911
17.33,75.09790892248824
17.34,75.11809544054893
17.35,75.13836888247538
17.36,75.15872627166185
17.37,75.17916463150252
17.38,75.19968098539162
17.39,75.22027235672343
17.4,75.24093576889207
17.41,75.26166824529183
17.42,75.28246680931696
17.43,75.30332848436159
17.44,75.32425029382003
17.45,75.34522926108643
17.46,75.36626240955509
17.47,75.38734676262018
17.48,75.40847934367592
17.49,75.42965717611656
17.5,75.45087728333631
17.51,75.47213668872938
17.52,75.49343241569002
17.53,75.51476148761245
17.54,75.53612092789083
17.55,75.55750775991946
17.56,75.57891900709251
17.57,75.60035169280425
17.58,75.62180284044886
17.59,75.64326947342059
17.6,75.66474861511367
17.61,75.68623728892226
17.62,75.70773251824066
17.63,75.72923132646304
17.64,75.75073073698366
17.65,75.77222777319672
17.66,75.79371945849641
17.67,75.81520281627704
17.68,75.83667486993272
17.69,75.85813264285778
17.7,75.87957315844639
17.71,75.90099344009275
17.72,75.92239051119114
17.73,75.94376139513574
17.74,75.96510311532079
17.75,75.9864126951405
17.76,76.00768715798911
17.77,76.0289235272608
17.78,76.05011882634986
17.79,76.07127007865044
17.8,76.09237430755682
17.81,76.11342853646318
17.82,76.1344297887638
17.83,76.15537508785285
17.84,76.17626145712454
17.85,76.19708591997315
17.86,76.21784549979286
17.87,76.23853721997791
17.88,76.2591581039225
17.89,76.27970517502087
17.9,76.30017545666726
17.91,76.32056597225586
17.92,76.34087374518091
17.93,76.36109579883662
17.94,76.38122915661722
17.95,76.40127084191694
17.96,76.42121787813
17.97,76.4410672886506
17.98,76.460816096873
17.99,76.48046132619137
18.0,76.5
18.01,76.5194297370142
18.02,76.53875053723402
18.03,76.5579629959806
18.04,76.57706770857507
18.05,76.59606527033864
18.06,76.61495627659241
18.07,76.63374132265757
18.08,76.65242100385525
18.09,76.67099591550665
18.1,76.68946665293286
18.11,76.7078338114551
18.12,76.7260979863945
18.13,76.74425977307217
18.14,76.76231976680936
18.15,76.78027856292715
18.16,76.79813675674671
18.17,76.81589494358921
18.18,76.83355371877583
18.19,76.85111367762767
18.2,76.86857541546588
18.21,76.8859395276117
18.22,76.9032066093862
18.23,76.92037725611058
18.24,76.937452063106
18.25,76.95443162569359
18.26,76.9713165391945
18.27,76.98810739892987
18.28,77.00480480022094
18.29,77.0214093383888
18.3,77.0379216087546
18.31,77.05434220663953
18.32,77.07067172736473
18.33,77.08691076625132
18.34,77.10305991862052
18.35,77.11911977979345
18.36,77.13509094509126
18.37,77.15097400983512
18.38,77.16676956934619
18.39,77.18247821894562
18.4,77.19810055395452
18.41,77.21363716969412
18.42,77.22908866148555
18.43,77.24445562464996
18.44,77.2597386545085
18.45,77.27493834638231
18.46,77.2900552955926
18.47,77.30509009746045
18.48,77.32004334730708
18.49,77.33491564045362
18.5,77.34970757222123
18.51,77.36441973793106
18.52,77.37905273290427
18.53,77.39360715246201
18.54,77.40808359192543
18.55,77.4224826466157
18.56,77.43680491185398
18.57,77.45105098296143
18.58,77.46522145525917
18.59,77.47931692406837
18.6,77.49333798471022
18.61,77.50728523250584
18.62,77.5211592627764
18.63,77.53496067084302
18.64,77.54869005202688
18.65,77.56234800164918
18.66,77.57593511503102
18.67,77.58945198749358
18.68,77.602899214358
18.69,77.61627739094546
18.7,77.62958711257706
18.71,77.642828974574
18.72,77.65600357225746
18.73,77.66911150094855
18.74,77.68215335596844
18.75,77.69512973263828
18.76,77.70804122627922
18.77,77.72088843221246
18.78,77.7336719457591
18.79,77.74639236224031
18.8,77.75905027697726
18.81,77.77164628529113
18.82,77.78418098250302
18.83,77.7966549639341
18.84,77.80906882490554
18.85,77.8214231607385
18.86,77.83371856675413
18.87,77.84595563827357
18.88,77.85813497061801
18.89,77.87025715910856
18.9,77.8823227990664
18.91,77.8943324858127
18.92,77.90628681466859
18.93,77.91818638095523
18.94,77.93003177999381
18.95,77.94182360710543
18.96,77.95356245761128
18.97,77.96524892683252
18.98,77.97688361009025
18.99,77.98846710270571
19.0,78.0
19.01,78.0114828972943
19.02,78.02291638990974
19.03,78.03430107316753
19.04,78.04563754238873
19.05,78.0569263928946
19.06,78.06816822000621
19.07,78.07936361904476
19.08,78.09051318533142
19.09,78.10161751418732
19.1,78.1126772009336
19.11,78.12369284089144
19.12,78.134665029382
19.13,78.14559436172644
19.14,78.15648143324589
19.15,78.1673268392615
19.16,78.17813117509448
19.17,78.18889503606592
19.18,78.199619017497
19.19,78.2103037147089
19.2,78.22094972302273
19.21,78.23155763775969
19.22,78.24212805424091
19.23,78.25266156778756
19.24,78.26315877372079
19.25,78.27362026736174
19.26,78.28404664403159
19.27,78.29443849905147
19.28,78.30479642774256
19.29,78.315121025426
19.3,78.32541288742294
19.31,78.33567260905458
19.32,78.34590078564202
19.33,78.35609801250642
19.34,78.36626488496898
19.35,78.37640199835083
19.36,78.3865099479731
19.37,78.39658932915698
19.38,78.40664073722363
19.39,78.41666476749417
19.4,78.42666201528979
19.41,78.43663307593162
19.42,78.44657854474085
19.43,78.45649901703858
19.44,78.46639508814602
19.45,78.47626735338429
19.46,78.48611640807458
19.47,78.495942847538
19.48,78.50574726709576
19.49,78.51553026206895
19.5,78.52529242777878
19.51,78.53503435954639
19.52,78.54475665269294
19.53,78.55445990253955
19.54,78.56414470440743
19.55,78.5738116536177
19.56,78.58346134549151
19.57,78.59309437535005
19.58,78.60271133851447
19.59,78.61231283030585
19.6,78.62189944604546
19.61,78.63147178105442
19.62,78.64103043065381
19.63,78.65057599016487
19.64,78.66010905490873
19.65,78.66963022020656
19.66,78.67914008137949
19.67,78.68863923374867
19.68,78.69812827263527
19.69,78.70760779336048
19.7,78.7170783912454
19.71,78.72654066161121
19.72,78.73599519977905
19.73,78.74544260107011
19.74,78.75488346080552
19.75,78.76431837430644
19.76,78.77374793689401
19.77,78.78317274388942
19.78,78.7925933906138
19.79,78.8020104723883
19.8,78.81142458453411
19.81,78.82083632237234
19.82,78.83024628122418
19.83,78.83965505641078
19.84,78.84906324325328
19.85,78.85847143707286
19.86,78.86788023319065
19.87,78.87729022692781
19.88,78.88670201360551
19.89,78.8961161885449
19.9,78.90553334706713
19.91,78.91495408449335
19.92,78.92437899614474
19.93,78.93380867734243
19.94,78.94324372340759
19.95,78.95268472966136
19.96,78.96213229142492
19.97,78.9715870040194
19.98,78.98104946276597
19.99,78.99052026298578
20.0,79.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
