wind_speed,Siemens SWT-3.6-120 Onshore
13.06,3596.27738473817
13.07,3596.3240851681626
13.08,3596.3708968346086
13.09,3596.4178111325746
13.1,3596.4648194571264
13.11,3596.5119132033315
13.12,3596.5590837662567
13.13,3596.6063225409675
13.14,3596.6536209225314
13.15,3596.700970306015
13.16,3596.748362086484
13.17,3596.795787659005
13.18,3596.843238418645
13.19,3596.890705760471
13.2,3596.938181079549
13.21,3596.985655770947
13.22,3597.033121229729
13.23,3597.080568850964
13.24,3597.1279900297163
13.25,3597.1753761610557
13.26,3597.222718640045
13.27,3597.270008861754
13.28,3597.3172382212474
13.29,3597.3643981135915
13.3,3597.411479933855
13.31,3597.458475077103
13.32,3597.5053749384024
13.33,3597.5521709128197
13.34,3597.59885439542
13.35,3597.6454167812726
13.36,3597.6918494654437
13.37,3597.7381438429966
13.38,3597.784291309001
13.39,3597.830283258524
13.4,3597.876111086631
13.41,3597.921766188388
13.42,3597.967239958861
13.43,3598.01252379312
13.44,3598.057609086228
13.45,3598.1024872332523
13.46,3598.147149629261
13.47,3598.19158766932
13.48,3598.235792748495
13.49,3598.279756261853
13.5,3598.323469604462
13.51,3598.3669241713865
13.52,3598.410111357695
13.53,3598.4530225584526
13.54,3598.4956491687267
13.55,3598.537982583583
13.56,3598.580014198088
13.57,3598.6217354073106
13.58,3598.663137606314
13.59,3598.704212190168
13.6,3598.744950553937
13.61,3598.785344092688
13.62,3598.8253842014883
13.63,3598.865062275404
13.64,3598.9043697095026
13.65,3598.9432978988484
13.66,3598.9818382385106
13.67,3599.0199821235537
13.68,3599.0577209490457
13.69,3599.0950461100524
13.7,3599.1319490016417
13.71,3599.168421018877
13.72,3599.2044535568284
13.73,3599.2400380105614
13.74,3599.275165775143
13.75,3599.309828245637
13.76,3599.3440168171137
13.77,3599.377722884638
13.78,3599.4109378432763
13.79,3599.4436530880957
13.8,3599.4758600141618
13.81,3599.5075500165426
13.82,3599.538714490304
13.83,3599.5693448305124
13.84,3599.599432432234
13.85,3599.628968690537
13.86,3599.657945000486
13.87,3599.686352757149
13.88,3599.714183355593
13.89,3599.7414281908823
13.9,3599.768078658086
13.91,3599.7941261522687
13.92,3599.8195620684987
13.93,3599.844377801842
13.94,3599.8685647473644
13.95,3599.892114300133
13.96,3599.9150178552145
13.97,3599.937266807675
13.98,3599.958852552581
13.99,3599.979766485001
14.0,3600.0
14.01,3600.019547382867
14.02,3600.03841447979
14.03,3600.056610027172
14.04,3600.074142761425
14.05,3600.091021418954
14.06,3600.107254736169
14.07,3600.122851449476
14.08,3600.137820295284
14.09,3600.15217001
14.1,3600.1659093300323
14.11,3600.1790469917896
14.12,3600.1915917316783
14.13,3600.2035522861074
14.14,3600.214937391483
14.15,3600.225755784216
14.16,3600.2360162007108
14.17,3600.245727377377
14.18,3600.254898050623
14.19,3600.263536956856
14.2,3600.2716528324827
14.21,3600.279254413912
14.22,3600.2863504375528
14.23,3600.2929496398115
14.24,3600.2990607570955
14.25,3600.3046925258145
14.26,3600.3098536823745
14.27,3600.3145529631847
14.28,3600.318799104652
14.29,3600.3226008431843
14.3,3600.3259669151907
14.31,3600.328906057078
14.32,3600.3314270052538
14.33,3600.3335384961265
14.34,3600.335249266104
14.35,3600.3365680515926
14.36,3600.337503589002
14.37,3600.338064614739
14.38,3600.338259865213
14.39,3600.338098076829
14.4,3600.337587985998
14.41,3600.336738329126
14.42,3600.3355578426217
14.43,3600.334055262892
14.44,3600.332239326345
14.45,3600.330118769389
14.46,3600.327702328432
14.47,3600.324998739881
14.48,3600.322016740144
14.49,3600.318765065629
14.5,3600.3152524527445
14.51,3600.3114876378977
14.52,3600.307479357497
14.53,3600.303236347949
14.54,3600.2987673456632
14.55,3600.294081087046
14.56,3600.2891863085065
14.57,3600.284091746451
14.58,3600.278806137288
14.59,3600.2733382174256
14.6,3600.2676967232724
14.61,3600.261890391234
14.62,3600.2559279577204
14.63,3600.2498181591395
14.64,3600.243569731898
14.65,3600.237191412404
14.66,3600.230691937065
14.67,3600.224080042289
14.68,3600.217364464485
14.69,3600.210553940059
14.7,3600.2036572054203
14.71,3600.196682996976
14.72,3600.189640051134
14.73,3600.1825371043037
14.74,3600.17538289289
14.75,3600.1681861533025
14.76,3600.1609556219496
14.77,3600.1537000352378
14.78,3600.146428129576
14.79,3600.13914864137
14.8,3600.131870307031
14.81,3600.124601862964
14.82,3600.117352045578
14.83,3600.1101295912813
14.84,3600.1029432364808
14.85,3600.0958017175844
14.86,3600.0887137710006
14.87,3600.0816881331366
14.88,3600.0747335404008
14.89,3600.0678587292
14.9,3600.061072435944
14.91,3600.0543833970387
14.92,3600.047800348893
14.93,3600.0413320279145
14.94,3600.0349871705102
14.95,3600.028774513089
14.96,3600.0227027920587
14.97,3600.016780743827
14.98,3600.011017104801
14.99,3600.0054206113896
15.0,3600.0
15.01,3599.994762160856
15.02,3599.989706599444
15.03,3599.984830975067
15.04,3599.9801329470247
15.05,3599.97561017462
15.06,3599.9712603171565
15.07,3599.967081033935
15.08,3599.9630699842573
15.09,3599.9592248274253
15.1,3599.9555432227426
15.11,3599.9520228295096
15.12,3599.9486613070294
15.13,3599.945456314604
15.14,3599.9424055115346
15.15,3599.9395065571234
15.16,3599.936757110674
15.17,3599.9341548314856
15.18,3599.931697378863
15.19,3599.929382412107
15.2,3599.92720759052
15.21,3599.925170573403
15.22,3599.92326902006
15.23,3599.921500589791
15.24,3599.9198629418997
15.25,3599.9183537356867
15.26,3599.9169706304547
15.27,3599.9157112855064
15.28,3599.9145733601435
15.29,3599.913554513668
15.3,3599.9126524053813
15.31,3599.911864694586
15.32,3599.911189040584
15.33,3599.9106231026776
15.34,3599.9101645401693
15.35,3599.90981101236
15.36,3599.909560178551
15.37,3599.9094096980475
15.38,3599.909357230149
15.39,3599.909400434158
15.4,3599.9095369693778
15.41,3599.9097644951084
15.42,3599.9100806706538
15.43,3599.9104831553145
15.44,3599.9109696083933
15.45,3599.911537689192
15.46,3599.912185057013
15.47,3599.912909371158
15.48,3599.913708290929
15.49,3599.914579475629
15.5,3599.915520584559
15.51,3599.9165292770213
15.52,3599.917603212318
15.53,3599.918740049751
15.54,3599.9199374486234
15.55,3599.921193068235
15.56,3599.922504567889
15.57,3599.9238696068896
15.58,3599.925285844535
15.59,3599.9267509401298
15.6,3599.928262552977
15.61,3599.9298183423743
15.62,3599.931415967628
15.63,3599.933053088038
15.64,3599.934727362908
15.65,3599.936436451538
15.66,3599.938178013232
15.67,3599.939949707291
15.68,3599.9417491930167
15.69,3599.943574129712
15.7,3599.945422176678
15.71,3599.947290993218
15.72,3599.949178238633
15.73,3599.951081572226
15.74,3599.9529986532984
15.75,3599.9549271411515
15.76,3599.9568646950893
15.77,3599.9588089744125
15.78,3599.9607576384237
15.79,3599.962708346424
15.8,3599.9646587577167
15.81,3599.9666065316023
15.82,3599.9685493273846
15.83,3599.970484804365
15.84,3599.972410621845
15.85,3599.974324439127
15.86,3599.9762239155134
15.87,3599.9781067103054
15.88,3599.9799704828065
15.89,3599.9818128923166
15.9,3599.98363159814
15.91,3599.985424259577
15.92,3599.987188535932
15.93,3599.9889220865043
15.94,3599.9906225705977
15.95,3599.992287647513
15.96,3599.9939149765523
15.97,3599.99550221702
15.98,3599.997047028215
15.99,3599.998547069441
16.0,3600.0
16.01,3600.001403973708
16.02,3600.002759122435
16.03,3600.0040660725635
16.04,3600.005325450479
16.05,3600.006537882566
16.06,3600.0077039952075
16.07,3600.008824414788
16.08,3600.00989976769
16.09,3600.0109306802988
16.1,3600.011917778999
16.11,3600.012861690172
16.12,3600.013763040205
16.13,3600.01462245548
16.14,3600.0154405623803
16.15,3600.0162179872914
16.16,3600.016955356598
16.17,3600.01765329668
16.18,3600.018312433927
16.19,3600.0189333947187
16.2,3600.019516805441
16.21,3600.0200632924766
16.22,3600.0205734822107
16.23,3600.021048001028
16.24,3600.0214874753087
16.25,3600.0218925314407
16.26,3600.022263795807
16.27,3600.02260189479
16.28,3600.022907454775
16.29,3600.023181102146
16.3,3600.023423463287
16.31,3600.0236351645813
16.32,3600.023816832413
16.33,3600.0239690931653
16.34,3600.0240925732246
16.35,3600.024187898973
16.36,3600.024255696794
16.37,3600.0242965930734
16.38,3600.024311214194
16.39,3600.024300186539
16.4,3600.0242641364944
16.41,3600.024203690442
16.42,3600.024119474767
16.43,3600.024012115854
16.44,3600.023882240085
16.45,3600.0237304738457
16.46,3600.023557443519
16.47,3600.023363775489
16.48,3600.0231500961404
16.49,3600.0229170318567
16.5,3600.0226652090214
16.51,3600.02239525402
16.52,3600.0221077932338
16.53,3600.0218034530485
16.54,3600.0214828598487
16.55,3600.021146640017
16.56,3600.0207954199377
16.57,3600.020429825996
16.58,3600.0200504845734
16.59,3600.0196580220563
16.6,3600.019253064828
16.61,3600.01883623927
16.62,3600.01840817177
16.63,3600.017969488709
16.64,3600.0175208164737
16.65,3600.0170627814464
16.66,3600.016596010011
16.67,3600.0161211285517
16.68,3600.015638763452
16.69,3600.0151495410964
16.7,3600.014654087869
16.71,3600.014153030154
16.72,3600.013646994334
16.73,3600.0131366067944
16.74,3600.012622493919
16.75,3600.0121052820905
16.76,3600.011585597694
16.77,3600.011064067114
16.78,3600.010541316733
16.79,3600.010017972937
16.8,3600.0094946621075
16.81,3600.008972010629
16.82,3600.0084506448857
16.83,3600.0079311912623
16.84,3600.0074142761428
16.85,3600.0069005259106
16.86,3600.006390566949
16.87,3600.005885025644
16.88,3600.0053845283774
16.89,3600.0048897015336
16.9,3600.0044011714976
16.91,3600.0039195646523
16.92,3600.0034455073824
16.93,3600.002979626072
16.94,3600.002522547104
16.95,3600.0020748968623
16.96,3600.0016373017324
16.97,3600.001210388097
16.98,3600.000794782341
16.99,3600.000391110847
17.0,3600.0
17.01,3599.9996219443137
17.02,3599.9992569108203
17.03,3599.9989047346817
17.04,3599.9985652510595
17.05,3599.998238295117
17.06,3599.997923702016
17.07,3599.997621306919
17.08,3599.997330944986
17.09,3599.997052451381
17.1,3599.996785661266
17.11,3599.996530409804
17.12,3599.9962865321545
17.13,3599.996053863481
17.14,3599.9958322389457
17.15,3599.995621493713
17.16,3599.99542146294
17.17,3599.995231981793
17.18,3599.9950528854315
17.19,3599.994884009021
17.2,3599.994725187719
17.21,3599.994576256691
17.22,3599.994437051098
17.23,3599.994307406103
17.24,3599.9941871568667
17.25,3599.9940761385515
17.26,3599.993974186321
17.27,3599.9938811353345
17.28,3599.993796820758
17.29,3599.9937210777503
17.3,3599.993653741474
17.31,3599.993594647093
17.32,3599.9935436297683
17.33,3599.9935005246616
17.34,3599.9934651669355
17.35,3599.993437391752
17.36,3599.993417034273
17.37,3599.993403929662
17.38,3599.9933979130783
17.39,3599.993398819688
17.4,3599.993406484649
17.41,3599.9934207431256
17.42,3599.9934414302807
17.43,3599.9934683812744
17.44,3599.9935014312705
17.45,3599.993540415429
17.46,3599.993585168915
17.47,3599.9936355268883
17.48,3599.993691324511
17.49,3599.993752396948
17.5,3599.9938185793576
17.51,3599.993889706905
17.52,3599.9939656147503
17.53,3599.994046138057
17.54,3599.9941311119856
17.55,3599.9942203717
17.56,3599.994313752361
17.57,3599.9944110891315
17.58,3599.994512217173
17.59,3599.994616971648
17.6,3599.9947251877197
17.61,3599.9948367005472
17.62,3599.9949513452952
17.63,3599.995068957125
17.64,3599.9951893712
17.65,3599.9953124226804
17.66,3599.9954379467285
17.67,3599.995565778507
17.68,3599.995695753178
17.69,3599.9958277059045
17.7,3599.995961471847
17.71,3599.9960968861683
17.72,3599.996233784031
17.73,3599.996372000597
17.74,3599.996511371028
17.75,3599.996651730486
17.76,3599.996792914133
17.77,3599.9969347571323
17.78,3599.9970770946447
17.79,3599.9972197618326
17.8,3599.99736259386
17.81,3599.9975054258853
17.82,3599.997648093074
17.83,3599.997790430587
17.84,3599.9979322735862
17.85,3599.9980734572337
17.86,3599.9982138166915
17.87,3599.998353187122
17.88,3599.998491403688
17.89,3599.9986283015496
17.9,3599.9987637158724
17.91,3599.9988974818148
17.92,3599.9990294345407
17.93,3599.999159409211
17.94,3599.9992872409903
17.95,3599.999412765039
17.96,3599.99953581652
17.97,3599.9996562305937
17.98,3599.999773842424
17.99,3599.999888487171
18.0,3600.0
18.01,3600.000108249038
18.02,3600.000213234287
18.03,3600.000314988712
18.04,3600.0004135452828
18.05,3600.0005089369665
18.06,3600.00060119673
18.07,3600.000690357541
18.08,3600.000776452367
18.09,3600.0008595141776
18.1,3600.000939575937
18.11,3600.001016670616
18.12,3600.00109083118
18.13,3600.0011620905966
18.14,3600.001230481836
18.15,3600.0012960378617
18.16,3600.001358791644
18.17,3600.0014187761494
18.18,3600.001476024347
18.19,3600.0015305692023
18.2,3600.001582443684
18.21,3600.00163168076
18.22,3600.001678313398
18.23,3600.0017223745645
18.24,3600.001763897227
18.25,3600.0018029143544
18.26,3600.0018394589133
18.27,3600.00187356387
18.28,3600.001905262196
18.29,3600.001934586856
18.3,3600.001961570817
18.31,3600.0019862470485
18.32,3600.002008648517
18.33,3600.0020288081896
18.34,3600.0020467590352
18.35,3600.002062534021
18.36,3600.002076166114
18.37,3600.0020876882813
18.38,3600.0020971334934
18.39,3600.0021045347144
18.4,3600.0021099249125
18.41,3600.0021133370565
18.42,3600.0021148041133
18.43,3600.002114359052
18.44,3600.0021120348374
18.45,3600.00210786444
18.46,3600.0021018808243
18.47,3600.00209411696
18.48,3600.002084605813
18.49,3600.002073380354
18.5,3600.0020604735478
18.51,3600.0020459183625
18.52,3600.0020297477663
18.53,3600.002011994726
18.54,3600.0019926922096
18.55,3600.0019718731846
18.56,3600.00194957062
18.57,3600.00192581748
18.58,3600.001900646735
18.59,3600.001874091352
18.6,3600.0018461842983
18.61,3600.0018169585423
18.62,3600.00178644705
18.63,3600.0017546827894
18.64,3600.0017216987285
18.65,3600.001687527835
18.66,3600.0016522030764
18.67,3600.00161575742
18.68,3600.0015782238343
18.69,3600.0015396352865
18.7,3600.001500024742
18.71,3600.0014594251725
18.72,3600.001417869541
18.73,3600.0013753908192
18.74,3600.001332021972
18.75,3600.001287795968
18.76,3600.0012427457737
18.77,3600.001196904359
18.78,3600.0011503046885
18.79,3600.001102979732
18.8,3600.001054962456
18.81,3600.001006285829
18.82,3600.000956982818
18.83,3600.000907086391
18.84,3600.000856629514
18.85,3600.000805645157
18.86,3600.0007541662862
18.87,3600.0007022258696
18.88,3600.000649856873
18.89,3600.0005970922666
18.9,3600.0005439650167
18.91,3600.0004905080905
18.92,3600.000436754457
18.93,3600.0003827370824
18.94,3600.000328488935
18.95,3600.0002740429823
18.96,3600.0002194321914
18.97,3600.00016468953
18.98,3600.000109847966
18.99,3600.000054940467
19.0,3600.0
19.01,3599.9999450595337
19.02,3599.9998901520344
19.03,3599.99983531047
19.04,3599.999780567809
19.05,3599.9997259570187
19.06,3599.9996715110656
19.07,3599.999617262918
19.08,3599.999563245543
19.09,3599.999509491909
19.1,3599.999456034984
19.11,3599.999402907734
19.12,3599.9993501431272
19.13,3599.9992977741317
19.14,3599.9992458337147
19.15,3599.9991943548434
19.16,3599.9991433704863
19.17,3599.99909291361
19.18,3599.9990430171824
19.19,3599.998993714172
19.2,3599.998945037544
19.21,3599.9988970202685
19.22,3599.998849695312
19.23,3599.998803095642
19.24,3599.998757254227
19.25,3599.998712204033
19.26,3599.9986679780286
19.27,3599.998624609182
19.28,3599.998582130459
19.29,3599.9985405748284
19.3,3599.998499975258
19.31,3599.9984603647144
19.32,3599.9984217761657
19.33,3599.998384242579
19.34,3599.998347796924
19.35,3599.9983124721653
19.36,3599.9982783012715
19.37,3599.9982453172106
19.38,3599.998213552951
19.39,3599.9981830414586
19.4,3599.9981538157026
19.41,3599.998125908648
19.42,3599.998099353265
19.43,3599.99807418252
19.44,3599.998050429381
19.45,3599.998028126816
19.46,3599.9980073077904
19.47,3599.997988005275
19.48,3599.9979702522346
19.49,3599.9979540816385
19.5,3599.997939526453
19.51,3599.9979266196465
19.52,3599.9979153941867
19.53,3599.997905883041
19.54,3599.9978981191766
19.55,3599.997892135561
19.56,3599.997887965163
19.57,3599.997885640949
19.58,3599.9978851958867
19.59,3599.9978866629435
19.6,3599.9978900750875
19.61,3599.9978954652865
19.62,3599.9979028665075
19.63,3599.997912311718
19.64,3599.9979238338856
19.65,3599.9979374659792
19.66,3599.9979532409643
19.67,3599.9979711918104
19.68,3599.9979913514835
19.69,3599.998013752952
19.7,3599.998038429183
19.71,3599.998065413145
19.72,3599.998094737804
19.73,3599.998126436129
19.74,3599.998160541088
19.75,3599.998197085646
19.76,3599.9982361027733
19.77,3599.9982776254365
19.78,3599.9983216866026
19.79,3599.9983683192395
19.8,3599.998417556316
19.81,3599.9984694307977
19.82,3599.9985239756534
19.83,3599.998581223851
19.84,3599.9986412083563
19.85,3599.9987039621387
19.86,3599.9987695181653
19.87,3599.998837909403
19.88,3599.9989091688203
19.89,3599.9989833293844
19.9,3599.999060424063
19.91,3599.999140485823
19.92,3599.999223547632
19.93,3599.999309642459
19.94,3599.99939880327
19.95,3599.999491063034
19.96,3599.999586454717
19.97,3599.9996850112875
19.98,3599.999786765713
19.99,3599.999891750962
20.0,3600.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
