wind_speed,Enercon E-126 7.58 EP8
12.79,6363.239682976096
12.8,6370.047966142431
12.81,6376.827749791024
12.82,6383.578861943878
12.83,6390.301130622986
12.84,6396.994383850348
12.85,6403.658449647958
12.86,6410.293156037815
12.87,6416.898331041915
12.88,6423.473802682257
12.89,6430.019398980834
12.9,6436.534947959647
12.91,6443.020277640691
12.92,6449.475216045965
12.93,6455.899591197463
12.94,6462.293231117182
12.95,6468.655963827121
12.96,6474.987617349277
12.97,6481.288019705645
12.98,6487.556998918224
12.99,6493.79438300901
13.0,6500.0
13.01,6506.173747303968
13.02,6512.3157998968045
13.03,6518.426402145171
13.04,6524.505798415733
13.05,6530.554233075157
13.06,6536.571950490106
13.07,6542.559195027246
13.08,6548.516211053239
13.09,6554.4432429347535
13.1,6560.340535038454
13.11,6566.208331731005
13.12,6572.046877379071
13.13,6577.856416349318
13.14,6583.637193008409
13.15,6589.389451723011
13.16,6595.113436859786
13.17,6600.8093927854015
13.18,6606.477563866521
13.19,6612.118194469811
13.2,6617.731528961935
13.21,6623.31781170956
13.22,6628.8772870793455
13.23,6634.410199437964
13.24,6639.916793152074
13.25,6645.397312588343
13.26,6650.852002113438
13.27,6656.281106094021
13.28,6661.6848688967575
13.29,6667.063534888312
13.3,6672.417348435353
13.31,6677.746553904539
13.32,6683.051395662539
13.33,6688.33211807602
13.34,6693.588965511641
13.35,6698.822182336071
13.36,6704.032012915975
13.37,6709.218701618015
13.38,6714.38249280886
13.39,6719.523630855171
13.4,6724.6423601236165
13.41,6729.7389249808575
13.42,6734.813569793561
13.43,6739.866538928393
13.44,6744.898076752017
13.45,6749.9084276311
13.46,6754.897835932305
13.47,6759.866546022294
13.48,6764.814802267736
13.49,6769.742849035296
13.5,6774.650930691637
13.51,6779.539291603424
13.52,6784.4081761373245
13.53,6789.25782866
13.54,6794.088493538117
13.55,6798.900415138342
13.56,6803.693837827338
13.57,6808.46900597177
13.58,6813.2261639383
13.59,6817.965556093598
13.6,6822.687426804328
13.61,6827.3920204371525
13.62,6832.079581358737
13.63,6836.7503539357485
13.64,6841.404582534853
13.65,6846.042511522708
13.66,6850.664385265986
13.67,6855.270448131349
13.68,6859.860944485462
13.69,6864.436118694989
13.7,6868.996215126598
13.71,6873.541478146952
13.72,6878.072152122714
13.73,6882.588481420552
13.74,6887.090710407129
13.75,6891.579083449111
13.76,6896.053844913161
13.77,6900.515239165947
13.78,6904.963510574132
13.79,6909.3989035043805
13.8,6913.82166232336
13.81,6918.2320313977325
13.82,6922.630255094164
13.83,6927.016577779318
13.84,6931.391243819862
13.85,6935.75449758246
13.86,6940.106583433776
13.87,6944.447745740475
13.88,6948.778228869224
13.89,6953.098277186684
13.9,6957.408135059523
13.91,6961.708046854405
13.92,6965.998256937997
13.93,6970.27900967696
13.94,6974.550549437962
13.95,6978.813120587666
13.96,6983.0669674927385
13.97,6987.312334519842
13.98,6991.549466035644
13.99,6995.778606406809
14.0,7000.0
14.01,7004.213816205996
14.02,7008.419924512029
14.03,7012.618119429441
14.04,7016.808195469575
14.05,7020.989947143776
14.06,7025.163168963385
14.07,7029.327655439747
14.08,7033.483201084204
14.09,7037.629600408099
14.1,7041.766647922778
14.11,7045.894138139583
14.12,7050.011865569858
14.13,7054.119624724946
14.14,7058.21721011619
14.15,7062.304416254932
14.16,7066.381037652518
14.17,7070.44686882029
14.18,7074.501704269593
14.19,7078.545338511765
14.2,7082.577566058157
14.21,7086.598181420109
14.22,7090.606979108962
14.23,7094.603753636064
14.24,7098.588299512753
14.25,7102.560411250377
14.26,7106.519883360277
14.27,7110.466510353797
14.28,7114.400086742282
14.29,7118.320407037071
14.3,7122.227265749514
14.31,7126.120457390947
14.32,7129.99977647272
14.33,7133.86501750617
14.34,7137.715975002647
14.35,7141.552443473489
14.36,7145.3742174300405
14.37,7149.181091383645
14.38,7152.972859845651
14.39,7156.749317327395
14.4,7160.510258340224
14.41,7164.255477395478
14.42,7167.984769004504
14.43,7171.697927678646
14.44,7175.394747929243
14.45,7179.07502426764
14.46,7182.738551205184
14.47,7186.385123253213
14.48,7190.014534923074
14.49,7193.62658072611
14.5,7197.221055173663
14.51,7200.797752777078
14.52,7204.356468047696
14.53,7207.8969954968625
14.54,7211.41912963592
14.55,7214.922664976213
14.56,7218.407396029082
14.57,7221.873117305875
14.58,7225.31962331793
14.59,7228.746708576594
14.6,7232.15416759321
14.61,7235.54179487912
14.62,7238.909384945669
14.63,7242.256732304199
14.64,7245.583631466055
14.65,7248.88987694258
14.66,7252.175263245114
14.67,7255.439584885005
14.68,7258.682636373594
14.69,7261.904212222224
14.7,7265.104106942241
14.71,7268.282115044984
14.72,7271.438031041802
14.73,7274.571649444033
14.74,7277.682764763024
14.75,7280.771171510117
14.76,7283.836664196656
14.77,7286.879037333982
14.78,7289.898085433441
14.79,7292.893603006377
14.8,7295.865384564132
14.81,7298.813224618048
14.82,7301.73691767947
14.83,7304.636258259741
14.84,7307.511040870206
14.85,7310.361060022205
14.86,7313.186110227083
14.87,7315.985985996185
14.88,7318.760481840853
14.89,7321.509392272428
14.9,7324.232511802259
14.91,7326.929634941684
14.92,7329.60055620205
14.93,7332.245070094698
14.94,7334.862971130973
14.95,7337.454053822217
14.96,7340.018112679774
14.97,7342.554942214987
14.98,7345.0643369392
14.99,7347.546091363756
15.0,7350.0
15.01,7352.425937872041
15.02,7354.824102055076
15.03,7357.194770137065
15.04,7359.538219705966
15.05,7361.854728349744
15.06,7364.14457365636
15.07,7366.408033213775
15.08,7368.64538460995
15.09,7370.856905432848
15.1,7373.042873270431
15.11,7375.203565710659
15.12,7377.339260341496
15.13,7379.450234750901
15.14,7381.536766526837
15.15,7383.599133257265
15.16,7385.637612530145
15.17,7387.65248193344
15.18,7389.644019055114
15.19,7391.612501483125
15.2,7393.5582068054355
15.21,7395.48141261001
15.22,7397.382396484806
15.23,7399.261436017786
15.24,7401.118808796914
15.25,7402.954792410147
15.26,7404.769664445453
15.27,7406.563702490788
15.28,7408.337184134115
15.29,7410.0903869633985
15.3,7411.823588566596
15.31,7413.537066531671
15.32,7415.231098446588
15.33,7416.905961899301
15.34,7418.561934477779
15.35,7420.19929376998
15.36,7421.818317363866
15.37,7423.419282847398
15.38,7425.002467808539
15.39,7426.5681498352515
15.4,7428.116606515495
15.41,7429.64811543723
15.42,7431.162954188421
15.43,7432.66140035703
15.44,7434.143731531015
15.45,7435.610225298339
15.46,7437.061159246967
15.47,7438.496810964853
15.48,7439.917458039967
15.49,7441.323378060266
15.5,7442.714848613712
15.51,7444.092147288268
15.52,7445.455551671893
15.53,7446.805339352552
15.54,7448.1417879182045
15.55,7449.465174956812
15.56,7450.775778056336
15.57,7452.07387480474
15.58,7453.359742789981
15.59,7454.633659600026
15.6,7455.895902822835
15.61,7457.146750046365
15.62,7458.386478858584
15.63,7459.615366847453
15.64,7460.83369160093
15.65,7462.041730706978
15.66,7463.239761753558
15.67,7464.428062328632
15.68,7465.606910020165
15.69,7466.776582416112
15.7,7467.93735710444
15.71,7469.089511673108
15.72,7470.233323710079
15.73,7471.369070803314
15.74,7472.497030540773
15.75,7473.61748051042
15.76,7474.730698300215
15.77,7475.836961498122
15.78,7476.9365476920975
15.79,7478.029734470109
15.8,7479.116799420115
15.81,7480.198020130078
15.82,7481.273674187959
15.83,7482.344039181718
15.84,7483.409392699319
15.85,7484.470012328722
15.86,7485.526175657891
15.87,7486.578160274787
15.88,7487.626243767369
15.89,7488.670703723599
15.9,7489.71181773144
15.91,7490.749863378855
15.92,7491.785118253804
15.93,7492.817859944249
15.94,7493.848366038149
15.95,7494.876914123468
15.96,7495.903781788167
15.97,7496.92924662021
15.98,7497.953586207554
15.99,7498.977078138164
16.0,7500.0
16.01,7501.022562305833
16.02,7502.044707267663
16.03,7503.066310022305
16.04,7504.087245706563
16.05,7505.107389457253
16.06,7506.12661641118
16.07,7507.144801705159
16.08,7508.161820475995
16.09,7509.177547860505
16.1,7510.191858995495
16.11,7511.204629017774
16.12,7512.215733064158
16.13,7513.22504627145
16.14,7514.2324437764655
16.15,7515.237800716013
16.16,7516.240992226904
16.17,7517.241893445946
16.18,7518.240379509954
16.19,7519.236325555734
16.2,7520.229606720097
16.21,7521.220098139854
16.22,7522.207674951816
16.23,7523.192212292793
16.24,7524.1735852995935
16.25,7525.15166910903
16.26,7526.126338857913
16.27,7527.097469683051
16.28,7528.064936721254
16.29,7529.028615109335
16.3,7529.988379984103
16.31,7530.944106482367
16.32,7531.895669740938
16.33,7532.842944896624
16.34,7533.785807086241
16.35,7534.724131446596
16.36,7535.6577931145
16.37,7536.586667226759
16.38,7537.510628920192
16.39,7538.429553331602
16.4,7539.343315597803
16.41,7540.251790855601
16.42,7541.154854241811
16.43,7542.052380893242
16.44,7542.944245946702
16.45,7543.830324539004
16.46,7544.710491806957
16.47,7545.584622887371
16.48,7546.452592917058
16.49,7547.314277032828
16.5,7548.169550371489
16.51,7549.018288069855
16.52,7549.860365264731
16.53,7550.6956570929315
16.54,7551.524038691267
16.55,7552.345385196546
16.56,7553.1595717455775
16.57,7553.966473475177
16.58,7554.765965522147
16.59,7555.557923023305
16.6,7556.3422211154575
16.61,7557.118734935416
16.62,7557.887339619991
16.63,7558.647910305992
16.64,7559.400322130231
16.65,7560.144450229514
16.66,7560.880169740655
16.67,7561.607355800465
16.68,7562.325883545753
16.69,7563.035628113328
16.7,7563.73646464
16.71,7564.428268262583
16.72,7565.110914117883
16.73,7565.784277342714
16.74,7566.448233073883
16.75,7567.102656448203
16.76,7567.747422602482
16.77,7568.382406673534
16.78,7569.007483798165
16.79,7569.622529113186
16.8,7570.22741775541
16.81,7570.822024861644
16.82,7571.406225568702
16.83,7571.97989501339
16.84,7572.542908332522
16.85,7573.095140662906
16.86,7573.636467141353
16.87,7574.166762904673
16.88,7574.6859030896785
16.89,7575.193762833176
16.9,7575.690217271979
16.91,7576.175141542894
16.92,7576.648410782737
16.93,7577.1099001283155
16.94,7577.559484716437
16.95,7577.997039683914
16.96,7578.422440167558
16.97,7578.835561304179
16.98,7579.236278230585
16.99,7579.624466083589
17.0,7580.0
17.01,7580.362802904627
17.02,7580.7129888742675
17.03,7581.050719773721
17.04,7581.376157467783
17.05,7581.689463821251
17.06,7581.9908006989235
17.07,7582.280329965597
17.08,7582.558213486067
17.09,7582.824613125133
17.1,7583.079690747595
17.11,7583.323608218242
17.12,7583.55652740188
17.13,7583.7786101633
17.14,7583.990018367303
17.15,7584.190913878683
17.16,7584.381458562242
17.17,7584.561814282772
17.18,7584.7321429050735
17.19,7584.892606293944
17.2,7585.043366314178
17.21,7585.184584830575
17.22,7585.316423707931
17.23,7585.4390448110435
17.24,7585.552610004711
17.25,7585.65728115373
17.26,7585.753220122898
17.27,7585.840588777011
17.28,7585.919548980868
17.29,7585.990262599264
17.3,7586.052891497
17.31,7586.107597538868
17.32,7586.154542589669
17.33,7586.193888514199
17.34,7586.225797177255
17.35,7586.250430443638
17.36,7586.2679501781395
17.37,7586.278518245559
17.38,7586.282296510694
17.39,7586.279446838342
17.4,7586.270131093303
17.41,7586.254511140367
17.42,7586.232748844339
17.43,7586.205006070011
17.44,7586.171444682182
17.45,7586.132226545648
17.46,7586.087513525211
17.47,7586.03746748566
17.48,7585.982250291801
17.49,7585.922023808426
17.5,7585.856949900333
17.51,7585.78719043232
17.52,7585.712907269183
17.53,7585.634262275721
17.54,7585.551417316733
17.55,7585.464534257011
17.56,7585.373774961356
17.57,7585.279301294564
17.58,7585.181275121431
17.59,7585.079858306757
17.6,7584.975212715338
17.61,7584.867500211971
17.62,7584.756882661454
17.63,7584.643521928581
17.64,7584.527579878156
17.65,7584.40921837497
17.66,7584.288599283823
17.67,7584.16588446951
17.68,7584.041235796831
17.69,7583.914815130583
17.7,7583.786784335562
17.71,7583.657305276564
17.72,7583.526539818388
17.73,7583.394649825835
17.74,7583.261797163695
17.75,7583.128143696769
17.76,7582.993851289854
17.77,7582.859081807748
17.78,7582.723997115247
17.79,7582.588759077149
17.8,7582.453529558249
17.81,7582.318470423347
17.82,7582.18374353724
17.83,7582.049510764725
17.84,7581.915933970597
17.85,7581.783175019657
17.86,7581.651395776699
17.87,7581.520758106523
17.88,7581.3914238739235
17.89,7581.263554943698
17.9,7581.137313180648
17.91,7581.012860449565
17.92,7580.89035861525
17.93,7580.7699695425
17.94,7580.651855096109
17.95,7580.536177140876
17.96,7580.423097541601
17.97,7580.312778163078
17.98,7580.205380870107
17.99,7580.101067527481
18.0,7580.0
18.01,7579.902306075664
18.02,7579.807977235268
18.03,7579.716970882818
18.04,7579.629244422311
18.05,7579.544755257748
18.06,7579.463460793132
18.07,7579.385318432463
18.08,7579.310285579739
18.09,7579.238319638963
18.1,7579.169378014135
18.11,7579.103418109258
18.12,7579.040397328331
18.13,7578.980273075354
18.14,7578.923002754329
18.15,7578.868543769255
18.16,7578.816853524135
18.17,7578.767889422968
18.18,7578.721608869755
18.19,7578.677969268499
18.2,7578.636928023197
18.21,7578.598442537852
18.22,7578.562470216464
18.23,7578.528968463033
18.24,7578.497894681562
18.25,7578.46920627605
18.26,7578.442860650499
18.27,7578.418815208908
18.28,7578.397027355278
18.29,7578.377454493612
18.3,7578.360054027907
18.31,7578.344783362168
18.32,7578.331599900393
18.33,7578.320461046581
18.34,7578.3113242047375
18.35,7578.30414677886
18.36,7578.298886172949
18.37,7578.295499791006
18.38,7578.293945037033
18.39,7578.294179315028
18.4,7578.2961600289955
18.41,7578.299844582933
18.42,7578.305190380841
18.43,7578.312154826724
18.44,7578.320695324578
18.45,7578.3307692784065
18.46,7578.34233409221
18.47,7578.355347169988
18.48,7578.369765915741
18.49,7578.385547733475
18.5,7578.402650027182
18.51,7578.4210302008705
18.52,7578.440645658536
18.53,7578.461453804182
18.54,7578.483412041808
18.55,7578.506477775416
18.56,7578.530608409004
18.57,7578.555761346577
18.58,7578.581893992133
18.59,7578.608963749671
18.6,7578.636928023197
18.61,7578.665744216704
18.62,7578.695369734201
18.63,7578.725761979685
18.64,7578.756878357154
18.65,7578.788676270614
18.66,7578.821113124061
18.67,7578.8541463215
18.68,7578.887733266928
18.69,7578.921831364348
18.7,7578.956398017758
18.71,7578.991390631163
18.72,7579.026766608561
18.73,7579.062483353955
18.74,7579.098498271341
18.75,7579.134768764723
18.76,7579.171252238103
18.77,7579.20790609548
18.78,7579.244687740855
18.79,7579.281554578224
18.8,7579.318464011598
18.81,7579.35537344497
18.82,7579.392240282342
18.83,7579.429021927717
18.84,7579.465675785093
18.85,7579.5021592584735
18.86,7579.538429751855
18.87,7579.574444669242
18.88,7579.610161414634
18.89,7579.645537392032
18.9,7579.680530005438
18.91,7579.715096658849
18.92,7579.749194756268
18.93,7579.782781701695
18.94,7579.815814899133
18.95,7579.848251752583
18.96,7579.880049666041
18.97,7579.911166043513
18.98,7579.941558288995
18.99,7579.97118380649
19.0,7580.0
19.01,7580.027972792724
19.02,7580.055102184663
19.03,7580.081396695015
19.04,7580.106864842982
19.05,7580.131515147762
19.06,7580.1553561285555
19.07,7580.178396304565
19.08,7580.200644194984
19.09,7580.222108319021
19.1,7580.24279719587
19.11,7580.26271934473
19.12,7580.281883284803
19.13,7580.300297535289
19.14,7580.31797061539
19.15,7580.3349110443005
19.16,7580.351127341226
19.17,7580.36662802536
19.18,7580.38142161591
19.19,7580.39551663207
19.2,7580.408921593042
19.21,7580.421645018026
19.22,7580.43369542622
19.23,7580.445081336827
19.24,7580.455811269044
19.25,7580.465893742074
19.26,7580.475337275112
19.27,7580.48415038736
19.28,7580.492341598022
19.29,7580.499919426294
19.3,7580.506892391375
19.31,7580.513269012466
19.32,7580.519057808768
19.33,7580.52426729948
19.34,7580.5289060038
19.35,7580.532982440931
19.36,7580.5365051300705
19.37,7580.5394825904195
19.38,7580.541923341178
19.39,7580.543835901546
19.4,7580.545228790721
19.41,7580.5461105279055
19.42,7580.5464896323
19.43,7580.546374623103
19.44,7580.545774019513
19.45,7580.544696340732
19.46,7580.543150105958
19.47,7580.541143834392
19.48,7580.538686045234
19.49,7580.5357852576835
19.5,7580.53244999094
19.51,7580.528688764204
19.52,7580.524510096675
19.53,7580.519922507554
19.54,7580.514934516038
19.55,7580.5095546413295
19.56,7580.503791402627
19.57,7580.497653319133
19.58,7580.491148910043
19.59,7580.48428669456
19.6,7580.477075191882
19.61,7580.469522921212
19.62,7580.461638401746
19.63,7580.453430152685
19.64,7580.44490669323
19.65,7580.436076542579
19.66,7580.426948219935
19.67,7580.417530244495
19.68,7580.407831135462
19.69,7580.397859412031
19.7,7580.387623593405
19.71,7580.377132198784
19.72,7580.366393747367
19.73,7580.355416758353
19.74,7580.344209750944
19.75,7580.332781244339
19.76,7580.321139757736
19.77,7580.309293810338
19.78,7580.297251921344
19.79,7580.28502260995
19.8,7580.27261439536
19.81,7580.260035796778
19.82,7580.247295333394
19.83,7580.2344015244125
19.84,7580.221362889034
19.85,7580.208187946459
19.86,7580.194885215886
19.87,7580.181463216513
19.88,7580.167930467544
19.89,7580.154295488176
19.9,7580.140566797609
19.91,7580.126752915045
19.92,7580.1128623596815
19.93,7580.098903650718
19.94,7580.084885307357
19.95,7580.070815848796
19.96,7580.0567037942365
19.97,7580.042557662878
19.98,7580.028385973919
19.99,7580.014197246561
20.0,7580.0
20.01,7579.985802753443
20.02,7579.971614026084
20.03,7579.957442337127
20.04,7579.943296205767
20.05,7579.929184151208
20.06,7579.915114692646
20.07,7579.901096349285
20.08,7579.887137640322
20.09,7579.87324708496
20.1,7579.859433202395
20.11,7579.845704511827
20.12,7579.832069532459
20.13,7579.81853678349
20.14,7579.805114784118
20.15,7579.791812053544
20.16,7579.77863711097
20.17,7579.765598475591
20.18,7579.752704666611
20.19,7579.739964203228
20.2,7579.72738560464
20.21,7579.714977390052
20.22,7579.70274807866
20.23,7579.690706189664
20.24,7579.678860242267
20.25,7579.667218755665
20.26,7579.655790249059
20.27,7579.64458324165
20.28,7579.633606252636
20.29,7579.622867801218
20.3,7579.612376406598
20.31,7579.602140587973
20.32,7579.592168864543
20.33,7579.582469755507
20.34,7579.573051780066
20.35,7579.563923457423
20.36,7579.555093306772
20.37,7579.546569847317
20.38,7579.538361598257
20.39,7579.530477078792
20.4,7579.52292480812
20.41,7579.515713305444
20.42,7579.50885108996
20.43,7579.502346680871
20.44,7579.496208597376
20.45,7579.490445358673
20.46,7579.485065483965
20.47,7579.48007749245
20.48,7579.475489903328
20.49,7579.471311235799
20.5,7579.4675500090625
20.51,7579.46421474232
20.52,7579.461313954769
20.53,7579.458856165611
20.54,7579.456849894044
20.55,7579.45530365927
20.56,7579.454225980489
20.57,7579.453625376899
20.58,7579.453510367701
20.59,7579.453889472094
20.6,7579.454771209279
20.61,7579.456164098456
20.62,7579.458076658823
20.63,7579.460517409581
20.64,7579.46349486993
20.65,7579.467017559071
20.66,7579.471093996202
20.67,7579.475732700523
20.68,7579.480942191234
20.69,7579.486730987536
20.7,7579.493107608627
20.71,7579.500080573709
20.72,7579.50765840198
20.73,7579.51584961264
20.74,7579.524662724891
20.75,7579.534106257929
20.76,7579.544188730958
20.77,7579.554918663175
20.78,7579.566304573782
20.79,7579.578354981976
20.8,7579.59107840696
20.81,7579.604483367932
20.82,7579.618578384091
20.83,7579.63337197464
20.84,7579.648872658776
20.85,7579.6650889557
20.86,7579.682029384611
20.87,7579.699702464711
20.88,7579.718116715197
20.89,7579.73728065527
20.9,7579.757202804132
20.91,7579.77789168098
20.92,7579.799355805016
20.93,7579.821603695436
20.94,7579.844643871444
20.95,7579.868484852238
20.96,7579.893135157019
20.97,7579.9186033049855
20.98,7579.944897815337
20.99,7579.972027207276
21.0,7580.0
