wind_speed,PowerWind PW56
12.6,898.8598626653899
12.61,898.9306920459967
12.62,898.9983877889558
12.63,899.0630259266021
12.64,899.1246824912719
12.65,899.1834335153002
12.66,899.2393550310227
12.67,899.2925230707752
12.68,899.3430136668934
12.69,899.3909028517128
12.7,899.4362666575688
12.71,899.4791811167971
12.72,899.5197222617337
12.73,899.5579661247139
12.74,899.5939887380733
12.75,899.6278661341473
12.76,899.6596743452723
12.77,899.689489403783
12.78,899.7173873420153
12.79,899.7434441923051
12.8,899.7677359869879
12.81,899.790338758399
12.82,899.8113285388745
12.83,899.8307813607496
12.84,899.8487732563601
12.85,899.8653802580417
12.86,899.8806783981296
12.87,899.8947437089599
12.88,899.9076522228681
12.89,899.9194799721896
12.9,899.9303029892603
12.91,899.9401973064156
12.92,899.9492389559914
12.93,899.9575039703229
12.94,899.9650683817459
12.95,899.9720082225961
12.96,899.9783995252087
12.97,899.9843183219201
12.98,899.9898406450652
12.99,899.9950425269799
13.0,900.0
13.01,900.0047767802263
13.02,900.0093873188226
13.03,900.0138337507182
13.04,900.0181182108417
13.05,900.0222428341231
13.06,900.0262097554911
13.07,900.0300211098747
13.08,900.0336790322033
13.09,900.0371856574059
13.1,900.0405431204119
13.11,900.0437535561504
13.12,900.0468190995506
13.13,900.0497418855415
13.14,900.0525240490522
13.15,900.0551677250123
13.16,900.0576750483507
13.17,900.0600481539963
13.18,900.0622891768786
13.19,900.0644002519267
13.2,900.0663835140698
13.21,900.0682410982367
13.22,900.0699751393572
13.23,900.0715877723601
13.24,900.0730811321746
13.25,900.0744573537297
13.26,900.075718571955
13.27,900.0768669217792
13.28,900.0779045381317
13.29,900.0788335559417
13.3,900.0796561101382
13.31,900.0803743356505
13.32,900.0809903674079
13.33,900.0815063403393
13.34,900.0819243893737
13.35,900.0822466494409
13.36,900.0824752554696
13.37,900.0826123423888
13.38,900.0826600451279
13.39,900.0826204986164
13.4,900.0824958377831
13.41,900.082288197557
13.42,900.0819997128676
13.43,900.0816325186439
13.44,900.0811887498153
13.45,900.0806705413105
13.46,900.0800800280591
13.47,900.07941934499
13.48,900.0786906270325
13.49,900.0778960091158
13.5,900.0770376261688
13.51,900.0761176131213
13.52,900.0751381049017
13.53,900.0741012364396
13.54,900.0730091426639
13.55,900.0718639585041
13.56,900.0706678188891
13.57,900.0694228587482
13.58,900.0681312130104
13.59,900.0667950166052
13.6,900.0654164044615
13.61,900.0639975115083
13.62,900.0625404726752
13.63,900.061047422891
13.64,900.0595204970853
13.65,900.0579618301867
13.66,900.0563735571249
13.67,900.0547578128285
13.68,900.0531167322271
13.69,900.0514524502497
13.7,900.0497671018258
13.71,900.0480628218837
13.72,900.0463417453535
13.73,900.044606007164
13.74,900.0428577422442
13.75,900.0410990855235
13.76,900.0393321719312
13.77,900.037559136396
13.78,900.0357821138474
13.79,900.0340032392145
13.8,900.0322246474266
13.81,900.0304484734124
13.82,900.0286768521016
13.83,900.0269119184231
13.84,900.0251558073062
13.85,900.02341065368
13.86,900.0216785924734
13.87,900.0199617586162
13.88,900.018262287037
13.89,900.0165823126649
13.9,900.0149239704295
13.91,900.0132893952598
13.92,900.011680722085
13.93,900.0101000858343
13.94,900.0085496214365
13.95,900.0070314638211
13.96,900.0055477479171
13.97,900.004100608654
13.98,900.0026921809606
13.99,900.0013245997661
14.0,900.0
14.01,899.9987200654275
14.02,899.9974846751601
14.03,899.9962932571455
14.04,899.9951452393312
14.05,899.9940400496654
14.06,899.9929771160954
14.07,899.9919558665692
14.08,899.9909757290342
14.09,899.9900361314385
14.1,899.9891365017295
14.11,899.9882762678552
14.12,899.9874548577633
14.13,899.9866716994012
14.14,899.985926220717
14.15,899.9852178496584
14.16,899.9845460141728
14.17,899.9839101422081
14.18,899.9833096617123
14.19,899.9827440006327
14.2,899.9822125869174
14.21,899.9817148485137
14.22,899.9812502133697
14.23,899.9808181094329
14.24,899.9804179646513
14.25,899.9800492069721
14.26,899.9797112643437
14.27,899.9794035647135
14.28,899.9791255360291
14.29,899.9788766062383
14.3,899.9786562032891
14.31,899.9784637551287
14.32,899.9782986897053
14.33,899.9781604349665
14.34,899.9780484188598
14.35,899.9779620693332
14.36,899.9779008143342
14.37,899.9778640818106
14.38,899.9778512997104
14.39,899.9778618959809
14.4,899.9778952985705
14.41,899.977950935426
14.42,899.9780282344956
14.43,899.9781266237272
14.44,899.9782455310682
14.45,899.9783843844664
14.46,899.9785426118697
14.47,899.9787196412256
14.48,899.9789149004819
14.49,899.9791278175865
14.5,899.9793578204868
14.51,899.9796043371309
14.52,899.9798667954664
14.53,899.9801446234408
14.54,899.9804372490021
14.55,899.9807441000978
14.56,899.9810646046759
14.57,899.9813981906838
14.58,899.9817442860694
14.59,899.9821023187804
14.6,899.9824717167646
14.61,899.9828519079697
14.62,899.9832423203433
14.63,899.9836423818332
14.64,899.9840515203874
14.65,899.9844691639531
14.66,899.9848947404785
14.67,899.985327677911
14.68,899.9857674041984
14.69,899.9862133472885
14.7,899.9866649351292
14.71,899.9871215956676
14.72,899.9875827568522
14.73,899.9880478466304
14.74,899.9885162929497
14.75,899.988987523758
14.76,899.9894609670034
14.77,899.9899360506329
14.78,899.9904122025947
14.79,899.9908888508365
14.8,899.991365423306
14.81,899.9918413479508
14.82,899.9923160527188
14.83,899.9927889655573
14.84,899.993259514415
14.85,899.9937271272386
14.86,899.9941912319761
14.87,899.9946512565753
14.88,899.9951066289841
14.89,899.9955567771501
14.9,899.9960011290211
14.91,899.9964391125446
14.92,899.9968701556686
14.93,899.9972936863406
14.94,899.9977091325085
14.95,899.9981159221198
14.96,899.9985134831225
14.97,899.998901243464
14.98,899.9992786310924
14.99,899.999645073955
15.0,900.0
15.01,900.0003429580636
15.02,900.000673980537
15.03,900.0009932207003
15.04,900.0013008318332
15.05,900.0015969672156
15.06,900.0018817801276
15.07,900.0021554238491
15.08,900.00241805166
15.09,900.0026698168402
15.1,900.0029108726699
15.11,900.0031413724284
15.12,900.0033614693966
15.13,900.0035713168535
15.14,900.0037710680796
15.15,900.0039608763547
15.16,900.0041408949584
15.17,900.0043112771709
15.18,900.0044721762724
15.19,900.0046237455424
15.2,900.0047661382612
15.21,900.0048995077083
15.22,900.0050240071639
15.23,900.0051397899081
15.24,900.0052470092204
15.25,900.005345818381
15.26,900.0054363706699
15.27,900.0055188193669
15.28,900.0055933177518
15.29,900.0056600191049
15.3,900.005719076706
15.31,900.0057706438347
15.32,900.0058148737713
15.33,900.0058519197956
15.34,900.0058819351875
15.35,900.005905073227
15.36,900.0059214871942
15.37,900.0059313303686
15.38,900.0059347560303
15.39,900.0059319174596
15.4,900.0059229679362
15.41,900.0059080607398
15.42,900.0058873491504
15.43,900.0058609864482
15.44,900.0058291259129
15.45,900.0057919208245
15.46,900.005749524463
15.47,900.0057020901081
15.48,900.0056497710401
15.49,900.0055927205385
15.5,900.0055310918835
15.51,900.0054650383553
15.52,900.0053947132333
15.53,900.0053202697977
15.54,900.0052418613284
15.55,900.0051596411053
15.56,900.0050737624084
15.57,900.0049843785174
15.58,900.0048916427126
15.59,900.0047957082736
15.6,900.0046967284807
15.61,900.0045948566133
15.62,900.0044902459517
15.63,900.004383049776
15.64,900.004273421366
15.65,900.0041615140012
15.66,900.0040474809622
15.67,900.0039314755285
15.68,900.0038136509799
15.69,900.0036941605968
15.7,900.0035731576588
15.71,900.0034507954458
15.72,900.003327227238
15.73,900.0032026063153
15.74,900.0030770859573
15.75,900.0029508194444
15.76,900.0028239600564
15.77,900.0026966610727
15.78,900.0025690757739
15.79,900.0024413574398
15.8,900.0023136593501
15.81,900.0021861347848
15.82,900.002058937024
15.83,900.0019322193473
15.84,900.0018061350352
15.85,900.0016808373668
15.86,900.0015564796229
15.87,900.0014332150829
15.88,900.0013111970269
15.89,900.0011905787346
15.9,900.0010715134865
15.91,900.0009541545619
15.92,900.0008386552413
15.93,900.0007251688041
15.94,900.0006138485305
15.95,900.0005048477005
15.96,900.0003983195937
15.97,900.0002944174904
15.98,900.0001932946705
15.99,900.0000951044137
16.0,900.0
16.01,899.9999081023182
16.02,899.9998194026921
16.03,899.9997338600542
16.04,899.9996514333369
16.05,899.9995720814733
16.06,899.9994957633951
16.07,899.9994224380353
16.08,899.9993520643264
16.09,899.9992846012009
16.1,899.9992200075917
16.11,899.9991582424308
16.12,899.9990992646514
16.13,899.9990430331852
16.14,899.9989895069652
16.15,899.9989386449242
16.16,899.9988904059944
16.17,899.9988447491082
16.18,899.9988016331987
16.19,899.998761017198
16.2,899.9987228600389
16.21,899.9986871206537
16.22,899.998653757975
16.23,899.9986227309355
16.24,899.9985939984676
16.25,899.9985675195039
16.26,899.9985432529772
16.27,899.9985211578196
16.28,899.9985011929639
16.29,899.9984833173424
16.3,899.9984674898883
16.31,899.9984536695332
16.32,899.9984418152103
16.33,899.9984318858519
16.34,899.9984238403908
16.35,899.9984176377594
16.36,899.9984132368901
16.37,899.9984105967155
16.38,899.9984096761683
16.39,899.9984104341809
16.4,899.998412829686
16.41,899.998416821616
16.42,899.9984223689034
16.43,899.998429430481
16.44,899.9984379652811
16.45,899.9984479322364
16.46,899.9984592902795
16.47,899.9984719983424
16.48,899.9984860153585
16.49,899.9985013002598
16.5,899.9985178119789
16.51,899.9985355094486
16.52,899.998554351601
16.53,899.998574297369
16.54,899.9985953056854
16.55,899.998617335482
16.56,899.9986403456919
16.57,899.9986642952474
16.58,899.9986891430813
16.59,899.9987148481257
16.6,899.9987413693137
16.61,899.9987686655774
16.62,899.9987966958498
16.63,899.998825419063
16.64,899.9988547941498
16.65,899.9988847800425
16.66,899.9989153356739
16.67,899.9989464199763
16.68,899.9989779918826
16.69,899.9990100103253
16.7,899.9990424342367
16.71,899.9990752225493
16.72,899.9991083341959
16.73,899.9991417281088
16.74,899.9991753632208
16.75,899.9992091984643
16.76,899.999243192772
16.77,899.9992773050764
16.78,899.9993114943097
16.79,899.9993457194049
16.8,899.9993799392943
16.81,899.9994141129105
16.82,899.9994481991862
16.83,899.9994821570535
16.84,899.9995159454456
16.85,899.9995495232946
16.86,899.9995828495329
16.87,899.9996158830936
16.88,899.9996485829088
16.89,899.999680907911
16.9,899.9997128170332
16.91,899.9997442692077
16.92,899.9997752233669
16.93,899.9998056384436
16.94,899.9998354733702
16.95,899.999864687079
16.96,899.999893238503
16.97,899.9999210865745
16.98,899.9999481902262
16.99,899.9999745083906
17.0,900.0
17.01,900.0000246326636
17.02,900.0000484086946
17.03,900.0000713390833
17.04,900.0000934348193
17.05,900.0001147068926
17.06,900.000135166293
17.07,900.0001548240106
17.08,900.0001736910348
17.09,900.0001917783559
17.1,900.0002090969638
17.11,900.0002256578482
17.12,900.0002414719992
17.13,900.0002565504064
17.14,900.0002709040597
17.15,900.0002845439492
17.16,900.0002974810649
17.17,900.0003097263959
17.18,900.0003212909331
17.19,900.0003321856657
17.2,900.0003424215838
17.21,900.0003520096776
17.22,900.0003609609362
17.23,900.0003692863503
17.24,900.0003769969093
17.25,900.0003841036031
17.26,900.0003906174217
17.27,900.0003965493552
17.28,900.0004019103931
17.29,900.0004067115253
17.3,900.0004109637422
17.31,900.000414678033
17.32,900.0004178653879
17.33,900.0004205367967
17.34,900.0004227032497
17.35,900.0004243757364
17.36,900.0004255652464
17.37,900.0004262827698
17.38,900.0004265392969
17.39,900.000426345817
17.4,900.0004257133206
17.41,900.0004246527968
17.42,900.0004231752362
17.43,900.0004212916283
17.44,900.0004190129629
17.45,900.0004163502302
17.46,900.0004133144201
17.47,900.0004099165219
17.48,900.0004061675263
17.49,900.0004020784227
17.5,900.0003976602009
17.51,900.000392923851
17.52,900.0003878803628
17.53,900.000382540726
17.54,900.0003769159312
17.55,900.0003710169674
17.56,900.0003648548249
17.57,900.0003584404936
17.58,900.0003517849632
17.59,900.0003448992238
17.6,900.0003377942652
17.61,900.0003304810772
17.62,900.0003229706497
17.63,900.0003152739728
17.64,900.000307402036
17.65,900.0002993658295
17.66,900.000291176343
17.67,900.0002828445665
17.68,900.0002743814898
17.69,900.0002657981026
17.7,900.0002571053955
17.71,900.0002483143573
17.72,900.0002394359788
17.73,900.0002304812496
17.74,900.0002214611594
17.75,900.0002123866981
17.76,900.0002032688559
17.77,900.0001941186223
17.78,900.0001849469874
17.79,900.0001757649412
17.8,900.0001665834733
17.81,900.0001574135737
17.82,900.0001482662321
17.83,900.0001391524388
17.84,900.0001300831833
17.85,900.0001210694558
17.86,900.0001121222458
17.87,900.0001032525436
17.88,900.0000944713388
17.89,900.000085789621
17.9,900.0000772183809
17.91,900.0000687686078
17.92,900.0000604512916
17.93,900.0000522774224
17.94,900.0000442579898
17.95,900.0000364039838
17.96,900.0000287263945
17.97,900.0000212362116
17.98,900.0000139444251
17.99,900.0000068620245
18.0,900.0
18.01,899.999993367028
18.02,899.9999869625296
18.03,899.9999807836131
18.04,899.9999748273862
18.05,899.9999690909573
18.06,899.9999635714337
18.07,899.9999582659235
18.08,899.9999531715348
18.09,899.9999482853754
18.1,899.9999436045532
18.11,899.9999391261765
18.12,899.9999348473528
18.13,899.9999307651901
18.14,899.9999268767962
18.15,899.9999231792796
18.16,899.9999196697473
18.17,899.9999163453083
18.18,899.9999132030696
18.19,899.9999102401395
18.2,899.9999074536261
18.21,899.9999048406372
18.22,899.9999023982805
18.23,899.999900123664
18.24,899.999898013896
18.25,899.9998960660839
18.26,899.9998942773361
18.27,899.9998926447602
18.28,899.9998911654643
18.29,899.9998898365561
18.3,899.9998886551438
18.31,899.9998876183352
18.32,899.9998867232382
18.33,899.999885966961
18.34,899.999885346611
18.35,899.9998848592965
18.36,899.9998845021255
18.37,899.9998842722053
18.38,899.9998841666446
18.39,899.9998841825511
18.4,899.9998843170325
18.41,899.9998845671969
18.42,899.9998849301523
18.43,899.9998854030064
18.44,899.9998859828673
18.45,899.9998866668428
18.46,899.9998874520411
18.47,899.9998883355696
18.48,899.9998893145366
18.49,899.9998903860503
18.5,899.9998915472179
18.51,899.9998927951481
18.52,899.9998941269483
18.53,899.9998955397266
18.54,899.9998970305908
18.55,899.9998985966488
18.56,899.9999002350088
18.57,899.9999019427787
18.58,899.9999037170663
18.59,899.9999055549793
18.6,899.9999074536261
18.61,899.9999094101142
18.62,899.9999114215518
18.63,899.9999134850467
18.64,899.999915597707
18.65,899.9999177566405
18.66,899.9999199589548
18.67,899.9999222017584
18.68,899.9999244821587
18.69,899.9999267972643
18.7,899.9999291441824
18.71,899.9999315200213
18.72,899.9999339218889
18.73,899.9999363468933
18.74,899.999938792142
18.75,899.9999412547431
18.76,899.9999437318047
18.77,899.9999462204346
18.78,899.9999487177406
18.79,899.9999512208306
18.8,899.999953726813
18.81,899.9999562327953
18.82,899.9999587358855
18.83,899.9999612331917
18.84,899.9999637218216
18.85,899.999966198883
18.86,899.9999686614841
18.87,899.9999711067329
18.88,899.9999735317372
18.89,899.9999759336046
18.9,899.9999783094437
18.91,899.9999806563618
18.92,899.9999829714674
18.93,899.9999852518677
18.94,899.9999874946711
18.95,899.999989696986
18.96,899.9999918559192
18.97,899.9999939685794
18.98,899.9999960320743
18.99,899.9999980435118
19.0,900.0
19.01,900.0000018992251
19.02,900.0000037411874
19.03,900.0000055264646
19.04,900.0000072556359
19.05,900.0000089292791
19.06,900.0000105479729
19.07,900.0000121122958
19.08,900.0000136228261
19.09,900.0000150801425
19.1,900.0000164848229
19.11,900.0000178374461
19.12,900.0000191385902
19.13,900.0000203888337
19.14,900.0000215887555
19.15,900.0000227389335
19.16,900.0000238399459
19.17,900.0000248923717
19.18,900.0000258967892
19.19,900.0000268537765
19.2,900.0000277639122
19.21,900.0000286277748
19.22,900.0000294459426
19.23,900.0000302189941
19.24,900.0000309475076
19.25,900.0000316320616
19.26,900.0000322732344
19.27,900.0000328716044
19.28,900.0000334277503
19.29,900.0000339422504
19.3,900.000034415683
19.31,900.0000348486265
19.32,900.0000352416594
19.33,900.0000355953599
19.34,900.0000359103068
19.35,900.0000361870783
19.36,900.0000364262528
19.37,900.0000366284087
19.38,900.0000367941248
19.39,900.0000369239789
19.4,900.0000370185496
19.41,900.0000370784155
19.42,900.0000371041549
19.43,900.0000370963464
19.44,900.0000370555681
19.45,900.0000369823988
19.46,900.0000368774166
19.47,900.0000367411997
19.48,900.000036574327
19.49,900.0000363773768
19.5,900.0000361509274
19.51,900.0000358955573
19.52,900.000035611845
19.53,900.0000353003684
19.54,900.0000349617065
19.55,900.0000345964376
19.56,900.0000342051399
19.57,900.000033788392
19.58,900.0000333467722
19.59,900.0000328808592
19.6,900.0000323912309
19.61,900.0000318784663
19.62,900.0000313431435
19.63,900.0000307858406
19.64,900.0000302071363
19.65,900.0000296076096
19.66,900.0000289878379
19.67,900.0000283484003
19.68,900.000027689875
19.69,900.0000270128406
19.7,900.0000263178752
19.71,900.0000256055573
19.72,900.0000248764655
19.73,900.0000241311778
19.74,900.0000233702732
19.75,900.0000225943297
19.76,900.0000218039258
19.77,900.0000209996401
19.78,900.0000201820507
19.79,900.000019351736
19.8,900.0000185092747
19.81,900.0000176552453
19.82,900.0000167902259
19.83,900.0000159147952
19.84,900.0000150295311
19.85,900.0000141350125
19.86,900.0000132318179
19.87,900.0000123205252
19.88,900.0000114017133
19.89,900.0000104759604
19.9,900.0000095438448
19.91,900.0000086059451
19.92,900.0000076628398
19.93,900.0000067151069
19.94,900.0000057633254
19.95,900.0000048080733
19.96,900.0000038499293
19.97,900.0000028894715
19.98,900.0000019272783
19.99,900.0000009639284
20.0,900.0
20.01,899.9999990360717
20.02,899.9999980727217
20.03,899.9999971105287
20.04,899.999996150071
20.05,899.9999951919268
20.06,899.9999942366745
20.07,899.999993284893
20.08,899.9999923371602
20.09,899.9999913940549
20.1,899.9999904561553
20.11,899.9999895240397
20.12,899.9999885982867
20.13,899.9999876794748
20.14,899.9999867681822
20.15,899.9999858649875
20.16,899.999984970469
20.17,899.9999840852051
20.18,899.9999832097742
20.19,899.9999823447548
20.2,899.9999814907251
20.21,899.999980648264
20.22,899.9999798179496
20.23,899.9999790003601
20.24,899.9999781960744
20.25,899.9999774056704
20.26,899.9999766297269
20.27,899.9999758688223
20.28,899.9999751235346
20.29,899.9999743944427
20.3,899.9999736821248
20.31,899.9999729871595
20.32,899.999972310125
20.33,899.9999716515995
20.34,899.9999710121622
20.35,899.9999703923905
20.36,899.9999697928636
20.37,899.9999692141594
20.38,899.9999686568567
20.39,899.9999681215338
20.4,899.9999676087691
20.41,899.9999671191409
20.42,899.9999666532278
20.43,899.9999662116081
20.44,899.9999657948601
20.45,899.9999654035626
20.46,899.9999650382936
20.47,899.9999646996318
20.48,899.9999643881553
20.49,899.9999641044428
20.5,899.9999638490726
20.51,899.9999636226233
20.52,899.9999634256731
20.53,899.9999632588003
20.54,899.9999631225837
20.55,899.9999630176012
20.56,899.9999629444319
20.57,899.9999629036536
20.58,899.9999628958451
20.59,899.9999629215845
20.6,899.9999629814504
20.61,899.9999630760212
20.62,899.9999632058752
20.63,899.9999633715911
20.64,899.9999635737471
20.65,899.9999638129217
20.66,899.9999640896932
20.67,899.9999644046401
20.68,899.9999647583408
20.69,899.9999651513738
20.7,899.9999655843171
20.71,899.9999660577498
20.72,899.9999665722496
20.73,899.9999671283956
20.74,899.9999677267658
20.75,899.9999683679385
20.76,899.9999690524926
20.77,899.999969781006
20.78,899.9999705540574
20.79,899.9999713722252
20.8,899.9999722360878
20.81,899.9999731462235
20.82,899.9999741032109
20.83,899.9999751076283
20.84,899.999976160054
20.85,899.9999772610668
20.86,899.9999784112446
20.87,899.999979611166
20.88,899.9999808614099
20.89,899.999982162554
20.9,899.9999835151772
20.91,899.9999849198575
20.92,899.9999863771737
20.93,899.9999878877042
20.94,899.999989452027
20.95,899.999991070721
20.96,899.9999927443644
20.97,899.9999944735354
20.98,899.9999962588129
20.99,899.999998100775
21.0,900.0
