wind_speed,DWT Danish Wind Tech Windane 34 US
13.22,400.82929940456114
13.23,400.8484112720233
13.24,400.8661095919738
13.25,400.8824196661913
13.26,400.8973667964544
13.27,400.91097628454185
13.28,400.923273432232
13.29,400.9342835413036
13.3,400.9440319135354
13.31,400.9525438507059
13.32,400.9598446545938
13.33,400.9659596269777
13.34,400.97091406963614
13.35,400.9747332843479
13.36,400.97744257289145
13.37,400.9790672370456
13.38,400.9796325785888
13.39,400.9791638992998
13.4,400.9776865009573
13.41,400.9752256853397
13.42,400.97180675422567
13.43,400.967455009394
13.44,400.9621957526232
13.45,400.956054285692
13.46,400.9490559103788
13.47,400.9412259284626
13.48,400.9325896417217
13.49,400.92317235193485
13.5,400.9129993608806
13.51,400.9020959703377
13.52,400.8904874820848
13.53,400.8781991979003
13.54,400.8652564195632
13.55,400.8516844488517
13.56,400.8375085875447
13.57,400.8227541374208
13.58,400.8074464002585
13.59,400.7916106778366
13.6,400.7752722719336
13.61,400.7584564843282
13.62,400.741188616799
13.63,400.72349397112464
13.64,400.7053978490837
13.65,400.6869255524549
13.66,400.6681023830168
13.67,400.64895364254807
13.68,400.6295046328272
13.69,400.6097806556331
13.7,400.5898070127441
13.71,400.56960900593896
13.72,400.5492119369963
13.73,400.52864110769474
13.74,400.50792181981296
13.75,400.4870793751296
13.76,400.4661390754232
13.77,400.4451262224724
13.78,400.4240661180558
13.79,400.4029840639522
13.8,400.38190536194
13.81,400.360855313798
13.82,400.3398592213047
13.83,400.31894238623886
13.84,400.29813011037896
13.85,400.2774476955038
13.86,400.2569204433917
13.87,400.23657365582176
13.88,400.2164326345723
13.89,400.1965226814218
13.9,400.17686909814927
13.91,400.1574971865332
13.92,400.1384322483521
13.93,400.11969958538464
13.94,400.1013244994095
13.95,400.0833322922053
13.96,400.0657482655506
13.97,400.04859772122416
13.98,400.0319059610043
13.99,400.01569828667016
14.0,400.0
14.01,399.9848310558781
14.02,399.97019002161096
14.03,399.9560701176106
14.04,399.9424645642892
14.05,399.9293665820588
14.06,399.9167693913313
14.07,399.904666212519
14.08,399.89305026603375
14.09,399.88191477228776
14.1,399.87125295169307
14.11,399.86105802466176
14.12,399.85132321160586
14.13,399.8420417329375
14.14,399.8332068090685
14.15,399.82481166041134
14.16,399.81684950737787
14.17,399.80931357038
14.18,399.8021970698301
14.19,399.79549322614
14.2,399.78919525972185
14.21,399.7832963909877
14.22,399.77778984034967
14.23,399.7726688282198
14.24,399.76792657501016
14.25,399.7635563011328
14.26,399.7595512269998
14.27,399.7559045730232
14.28,399.7526095596151
14.29,399.7496594071876
14.3,399.7470473361526
14.31,399.7447665669223
14.32,399.74281031990887
14.33,399.7411718155241
14.34,399.7398442741804
14.35,399.7388209162895
14.36,399.7380949622637
14.37,399.73765963251486
14.38,399.7375081474553
14.39,399.7376337274969
14.4,399.7380295930519
14.41,399.738688964532
14.42,399.7396050623497
14.43,399.7407711069168
14.44,399.7421803186455
14.45,399.7438259179478
14.46,399.74570112523577
14.47,399.7477991609215
14.48,399.750113245417
14.49,399.7526365991344
14.5,399.7553624424857
14.51,399.7582839958831
14.52,399.76139447973856
14.53,399.76468711446415
14.54,399.768155120472
14.55,399.771791718174
14.56,399.7755901279825
14.57,399.7795435703093
14.58,399.7836452655666
14.59,399.7878884341664
14.6,399.7922662965209
14.61,399.796772073042
14.62,399.8013989841419
14.63,399.8061402502325
14.64,399.8109890917261
14.65,399.8159387290346
14.66,399.82098238257015
14.67,399.8261132727447
14.68,399.8313246199704
14.69,399.8366096446592
14.7,399.8419615672235
14.71,399.847373608075
14.72,399.85283898762594
14.73,399.8583509262883
14.74,399.8639026444743
14.75,399.8694873625958
14.76,399.87509830106507
14.77,399.88072868029394
14.78,399.8863717206948
14.79,399.89202064267937
14.8,399.89766866666
14.81,399.9033090130485
14.82,399.9089349022572
14.83,399.9145395546979
14.84,399.920116190783
14.85,399.9256580309242
14.86,399.9311582955337
14.87,399.9366102050237
14.88,399.9420069798061
14.89,399.94734184029306
14.9,399.95260800689664
14.91,399.9577987000289
14.92,399.9629071401018
14.93,399.9679265475277
14.94,399.9728501427184
14.95,399.97767114608587
14.96,399.9823827780425
14.97,399.986978259
14.98,399.9914508093708
14.99,399.99579364956674
15.0,400.0
15.01,400.004064513776
15.02,400.0079875747745
15.03,400.01177099956857
15.04,400.0154166047312
15.05,400.0189262068357
15.06,400.022301622455
15.07,400.0255446681623
15.08,400.02865716053066
15.09,400.03164091613314
15.1,400.034497751543
15.11,400.03722948333314
15.12,400.03983792807696
15.13,400.0423249023472
15.14,400.0446922227173
15.15,400.0469417057602
15.16,400.049075168049
15.17,400.0510944261568
15.18,400.0530012966567
15.19,400.05479759612194
15.2,400.0564851411256
15.21,400.05806574824055
15.22,400.0595412340401
15.23,400.0609134150975
15.24,400.0621841079855
15.25,400.0633551292774
15.26,400.0644282955464
15.27,400.0654054233654
15.28,400.0662883293076
15.29,400.0670788299462
15.3,400.0677787418542
15.31,400.0683898816047
15.32,400.06891406577085
15.33,400.0693531109258
15.34,400.06970883364255
15.35,400.0699830504942
15.36,400.070177578054
15.37,400.0702942328948
15.38,400.07033483159
15.39,400.0703011907125
15.4,400.0701951268357
15.41,400.0700184565323
15.42,400.0697729963756
15.43,400.0694605629389
15.44,400.0690829727948
15.45,400.06864204251696
15.46,400.06813958867815
15.47,400.0675774278516
15.48,400.06695737661033
15.49,400.0662812515275
15.5,400.06555086917626
15.51,400.0647680461298
15.52,400.06393459896094
15.53,400.0630523442431
15.54,400.06212309854914
15.55,400.0611486784522
15.56,400.0601309005256
15.57,400.0590715813423
15.58,400.0579725374752
15.59,400.05683558549777
15.6,400.055662541983
15.61,400.0544552235039
15.62,400.0532154466336
15.63,400.0519450279453
15.64,400.050645784012
15.65,400.0493195314068
15.66,400.04796808670295
15.67,400.0465932664734
15.68,400.04519688729135
15.69,400.0437807657298
15.7,400.042346718362
15.71,400.040896561761
15.72,400.0394321124999
15.73,400.0379551871518
15.74,400.0364676022898
15.75,400.034971174487
15.76,400.0334677203166
15.77,400.0319590563516
15.78,400.0304469991651
15.79,400.0289333653303
15.8,400.0274199714202
15.81,400.0259086340079
15.82,400.0244011696667
15.83,400.0228993949695
15.84,400.0214051264895
15.85,400.0199201807998
15.86,400.0184463744733
15.87,400.0169855240836
15.88,400.01553944620326
15.89,400.0141099574057
15.9,400.012698874264
15.91,400.0113080133512
15.92,400.0099391912404
15.93,400.00859422450486
15.94,400.0072749297174
15.95,400.00598312345136
15.96,400.0047206222797
15.97,400.0034892427757
15.98,400.00229080151234
15.99,400.00112711506273
16.0,400.0
16.01,399.9989108890177
16.02,399.9978596792909
16.03,399.99684588411503
16.04,399.9958690167858
16.05,399.9949285905985
16.06,399.9940241188488
16.07,399.99315511483206
16.08,399.9923210918437
16.09,399.9915215631796
16.1,399.990756042135
16.11,399.9900240420055
16.12,399.9893250760866
16.13,399.9886586576736
16.14,399.9880243000623
16.15,399.98742151654807
16.16,399.9868498204265
16.17,399.9863087249929
16.18,399.9857977435431
16.19,399.9853163893723
16.2,399.9848641757762
16.21,399.9844406160501
16.22,399.9840452234897
16.23,399.98367751139045
16.24,399.9833369930479
16.25,399.9830231817575
16.26,399.9827355908147
16.27,399.9824737335152
16.28,399.9822371231543
16.29,399.9820252730276
16.3,399.98183769643066
16.31,399.9816739066589
16.32,399.98153341700777
16.33,399.9814157407729
16.34,399.9813203912498
16.35,399.981246881734
16.36,399.9811947255208
16.37,399.9811634359058
16.38,399.9811525261848
16.39,399.9811615096529
16.4,399.98118989960585
16.41,399.98123720933904
16.42,399.981302952148
16.43,399.9813866413284
16.44,399.9814877901753
16.45,399.98160591198473
16.46,399.9817405200519
16.47,399.9818911276724
16.48,399.98205724814176
16.49,399.98223839475554
16.5,399.98243408080896
16.51,399.9826438195979
16.52,399.9828671244176
16.53,399.9831035085637
16.54,399.98335248533175
16.55,399.9836135680172
16.56,399.9838862699154
16.57,399.98417010432206
16.58,399.9844645845326
16.59,399.9847692238426
16.6,399.9850835355475
16.61,399.9854070329428
16.62,399.98573922932405
16.63,399.9860796379867
16.64,399.9864277722264
16.65,399.98678314533856
16.66,399.9871452706186
16.67,399.987513661362
16.68,399.98788783086457
16.69,399.9882672924216
16.7,399.9886515593286
16.71,399.9890401448809
16.72,399.9894325623745
16.73,399.9898283251045
16.74,399.9902269463665
16.75,399.990627939456
16.76,399.99103081766856
16.77,399.9914350942997
16.78,399.99184028264494
16.79,399.9922458959996
16.8,399.99265144765945
16.81,399.99305645091977
16.82,399.99346041907626
16.83,399.99386286542426
16.84,399.99426330325946
16.85,399.9946612458771
16.86,399.995056206573
16.87,399.99544769864247
16.88,399.995835235381
16.89,399.99621833008416
16.9,399.9965964960476
16.91,399.9969692465664
16.92,399.9973360949366
16.93,399.9976965544535
16.94,399.9980501384124
16.95,399.998396360109
16.96,399.9987347328388
16.97,399.9990647698973
16.98,399.99938598458
16.99,399.9996978901824
17.0,400.0
17.01,400.00029193015325
17.02,400.000573708062
17.03,400.0008454639713
17.04,400.0011073281259
17.05,400.0013594307706
17.06,400.0016019021504
17.07,400.0018348725101
17.08,400.00205847209446
17.09,400.00227283114856
17.1,400.0024780799172
17.11,400.002674348645
17.12,400.00286176757726
17.13,400.0030404669585
17.14,400.0032105770336
17.15,400.0033722280476
17.16,400.0035255502455
17.17,400.0036706738716
17.18,400.0038077291712
17.19,400.00393684638914
17.2,400.00405815577017
17.21,400.0041717875592
17.22,400.0042778720012
17.23,400.0043765393409
17.24,400.0044679198231
17.25,400.0045521436928
17.26,400.00462934119486
17.27,400.0046996425741
17.28,400.00476317807534
17.29,400.0048200779435
17.3,400.00487047242353
17.31,400.0049144917601
17.32,400.0049522661983
17.33,400.00498392598274
17.34,400.0050096013585
17.35,400.0050294225704
17.36,400.0050435198632
17.37,400.00505202348177
17.38,400.0050550636712
17.39,400.005052770676
17.4,400.0050452747413
17.41,400.00503270611193
17.42,400.0050151950327
17.43,400.0049928717484
17.44,400.0049658665041
17.45,400.0049343095446
17.46,400.0048983311145
17.47,400.00485806145895
17.48,400.0048136308228
17.49,400.0047651694508
17.5,400.0047128075879
17.51,400.0046566754789
17.52,400.0045969033686
17.53,400.0045336215021
17.54,400.0044669601241
17.55,400.0043970494795
17.56,400.00432401981305
17.57,400.0042480013699
17.58,400.00416912439454
17.59,400.00408751913216
17.6,400.0040033158274
17.61,400.0039166447252
17.62,400.00382763607047
17.63,400.00373642010805
17.64,400.0036431270828
17.65,400.0035478872396
17.66,400.0034508308233
17.67,400.0033520880786
17.68,400.0032517892507
17.69,400.00315006458425
17.7,400.0030470443241
17.71,400.00294285871513
17.72,400.0028376380023
17.73,400.0027315124304
17.74,400.0026246122444
17.75,400.0025170676889
17.76,400.00240900900906
17.77,400.00230056644966
17.78,400.0021918702554
17.79,400.0020830506714
17.8,400.0019742379424
17.81,400.001865562313
17.82,400.0017571540285
17.83,400.0016491433336
17.84,400.0015416604732
17.85,400.00143483569207
17.86,400.001328799235
17.87,400.0012236813471
17.88,400.0011196122731
17.89,400.00101672225776
17.9,400.0009151415462
17.91,400.0008150003831
17.92,400.00071642901327
17.93,400.0006195576818
17.94,400.0005245166333
17.95,400.0004314361128
17.96,400.0003404463652
17.97,400.0002516776352
17.98,400.00016526016776
17.99,400.0000813242077
18.0,400.0
18.01,399.9999213903694
18.02,399.99984548846106
18.03,399.99977225999993
18.04,399.9997016707109
18.05,399.99963368631927
18.06,399.9995682725501
18.07,399.9995053951281
18.08,399.9994450197785
18.09,399.9993871122263
18.1,399.99933163819657
18.11,399.9992785634145
18.12,399.9992278536049
18.13,399.99917947449273
18.14,399.9991333918032
18.15,399.9990895712615
18.16,399.9990479785923
18.17,399.9990085795209
18.18,399.99897133977225
18.19,399.9989362250713
18.2,399.9989032011432
18.21,399.998872233713
18.22,399.99884328850567
18.23,399.9988163312462
18.24,399.9987913276598
18.25,399.9987682434713
18.26,399.998747044406
18.27,399.9987276961887
18.28,399.9987101645444
18.29,399.9986944151984
18.3,399.9986804138754
18.31,399.9986681263008
18.32,399.99865751819925
18.33,399.9986485552962
18.34,399.9986412033164
18.35,399.9986354279848
18.36,399.9986311950268
18.37,399.9986284701671
18.38,399.99862721913087
18.39,399.99862740764326
18.4,399.998629001429
18.41,399.9986319662134
18.42,399.9986362677215
18.43,399.9986418716781
18.44,399.9986487438085
18.45,399.9986568498375
18.46,399.9986661554904
18.47,399.99867662649183
18.48,399.9986882285672
18.49,399.9987009274416
18.5,399.9987146888397
18.51,399.9987294784868
18.52,399.99874526210783
18.53,399.9987620054279
18.54,399.998779674172
18.55,399.99879823406513
18.56,399.9988176508324
18.57,399.9988378901989
18.58,399.9988589178894
18.59,399.9988806996291
18.6,399.99890320114326
18.61,399.9989263881566
18.62,399.99895022639424
18.63,399.9989746815812
18.64,399.9989997194426
18.65,399.9990253057035
18.66,399.9990514060887
18.67,399.9990779863236
18.68,399.9991050121328
18.69,399.9991324492417
18.7,399.9991602633752
18.71,399.9991884202584
18.72,399.99921688561625
18.73,399.9992456251738
18.74,399.9992746046561
18.75,399.9993037897882
18.76,399.9993331462951
18.77,399.99936263990185
18.78,399.9993922363335
18.79,399.9994219013151
18.8,399.99945160057166
18.81,399.9994812998281
18.82,399.99951096480976
18.83,399.9995405612415
18.84,399.99957005484816
18.85,399.9995994113551
18.86,399.9996285964871
18.87,399.9996575759695
18.88,399.9996863155269
18.89,399.9997147808848
18.9,399.999742937768
18.91,399.9997707519015
18.92,399.9997981890105
18.93,399.9998252148197
18.94,399.9998517950544
18.95,399.9998778954399
18.96,399.99990348170064
18.97,399.9999285195621
18.98,399.999952974749
18.99,399.9999768129867
19.0,400.0
19.01,400.000022508369
19.02,400.00004433809386
19.03,400.00006549602926
19.04,400.0000859890304
19.05,400.00010582395225
19.06,400.0001250076497
19.07,400.00014354697794
19.08,400.0001614487917
19.09,400.0001787199463
19.1,400.0001953672964
19.11,400.0002113976972
19.12,400.0002268180037
19.13,400.0002416350706
19.14,400.0002558557534
19.15,400.0002694869066
19.16,400.0002825353855
19.17,400.000295008045
19.18,400.0003069117402
19.19,400.0003182533259
19.2,400.00032903965706
19.21,400.00033927758886
19.22,400.0003489739763
19.23,400.0003581356743
19.24,400.0003667695378
19.25,400.00037488242185
19.26,400.0003824811814
19.27,400.00038957267145
19.28,400.0003961637471
19.29,400.0004022612633
19.3,400.0004078720749
19.31,400.0004130030371
19.32,400.0004176610048
19.33,400.0004218528328
19.34,400.0004255853764
19.35,400.0004288654905
19.36,400.0004317000301
19.37,400.0004340958501
19.38,400.0004360598056
19.39,400.0004375987515
19.4,400.0004387195428
19.41,400.0004394290345
19.42,400.0004397340817
19.43,400.00043964153934
19.44,400.0004391582623
19.45,400.00043829110575
19.46,400.0004370469245
19.47,400.0004354325737
19.48,400.0004334549082
19.49,400.0004311207832
19.5,400.00042843705353
19.51,400.00042541057417
19.52,400.0004220482002
19.53,400.0004183567865
19.54,400.0004143431882
19.55,400.0004100142602
19.56,400.0004053768575
19.57,400.0004004378352
19.58,400.00039520404806
19.59,400.0003896823514
19.6,400.0003838795999
19.61,400.0003778026488
19.62,400.0003714583529
19.63,400.0003648535673
19.64,400.0003579951468
19.65,400.0003508899469
19.66,400.00034354482193
19.67,400.0003359666273
19.68,400.000328162218
19.69,400.0003201384489
19.7,400.000311902175
19.71,400.0003034602513
19.72,400.0002948195328
19.73,400.0002859868745
19.74,400.0002769691314
19.75,400.0002677731585
19.76,400.00025840581065
19.77,400.0002488739432
19.78,400.0002391844108
19.79,400.0002293440685
19.8,400.0002193597714
19.81,400.0002092383745
19.82,400.0001989867327
19.83,400.000188611701
19.84,400.0001781201344
19.85,400.0001675188879
19.86,400.0001568148166
19.87,400.00014601477534
19.88,400.0001351256192
19.89,400.0001241542032
19.9,400.00011310738216
19.91,400.0001019920112
19.92,400.0000908149454
19.93,400.0000795830396
19.94,400.0000683031489
19.95,400.00005698212817
19.96,400.0000456268325
19.97,400.0000342441168
19.98,400.0000228408362
19.99,400.0000114238457
20.0,400.0
20.01,399.99998857615446
20.02,399.9999771591638
20.03,399.9999657558833
20.04,399.9999543731676
20.05,399.999943017872
20.06,399.9999316968512
20.07,399.9999204169605
20.08,399.9999091850547
20.09,399.9998980079889
20.1,399.999886892618
20.11,399.9998758457969
20.12,399.9998648743808
20.13,399.9998539852247
20.14,399.99984318518347
20.15,399.99983248111215
20.16,399.99982187986575
20.17,399.9998113882991
20.18,399.9998010132674
20.19,399.99979076162566
20.2,399.9997806402287
20.21,399.9997706559316
20.22,399.99976081558935
20.23,399.9997511260569
20.24,399.99974159418935
20.25,399.9997322268416
20.26,399.9997230308687
20.27,399.9997140131256
20.28,399.9997051804673
20.29,399.9996965397488
20.3,399.9996880978251
20.31,399.9996798615512
20.32,399.9996718377821
20.33,399.9996640333727
20.34,399.9996564551781
20.35,399.99964911005327
20.36,399.9996420048532
20.37,399.9996351464328
20.38,399.9996285416472
20.39,399.9996221973513
20.4,399.99961612040016
20.41,399.9996103176487
20.42,399.999604795952
20.43,399.9995995621649
20.44,399.99959462314257
20.45,399.99958998573993
20.46,399.9995856568119
20.47,399.9995816432136
20.48,399.9995779517999
20.49,399.999574589426
20.5,399.9995715629466
20.51,399.9995688792169
20.52,399.9995665450919
20.53,399.9995645674264
20.54,399.9995629530756
20.55,399.9995617088944
20.56,399.9995608417378
20.57,399.9995603584607
20.58,399.9995602659184
20.59,399.9995605709655
20.6,399.9995612804572
20.61,399.9995624012487
20.62,399.9995639401945
20.63,399.9995659041499
20.64,399.9995682999699
20.65,399.9995711345095
20.66,399.9995744146236
20.67,399.9995781471672
20.68,399.9995823389953
20.69,399.999586996963
20.7,399.9995921279251
20.71,399.9995977387368
20.72,399.99960383625296
20.73,399.99961042732855
20.74,399.9996175188187
20.75,399.9996251175783
20.76,399.9996332304623
20.77,399.9996418643258
20.78,399.9996510260238
20.79,399.9996607224112
20.8,399.999670960343
20.81,399.99968174667424
20.82,399.9996930882599
20.83,399.999704991955
20.84,399.9997174646145
20.85,399.9997305130934
20.86,399.9997441442467
20.87,399.9997583649293
20.88,399.9997731819964
20.89,399.9997886023028
20.9,399.9998046327037
20.91,399.99982128005377
20.92,399.9998385512083
20.93,399.9998564530221
20.94,399.9998749923503
20.95,399.9998941760478
20.96,399.9999140109696
20.97,399.9999345039708
20.98,399.9999556619062
20.99,399.9999774916309
21.0,400.0
