wind_speed,FREEN 20 kW
12.45,16.938970925688892
12.46,16.960331451780327
12.47,16.981616147805166
12.48,17.00282496831985
12.49,17.023957867880824
12.5,17.045014801044527
12.51,17.065995722367393
12.52,17.086900586405857
12.53,17.107729347716365
12.54,17.12848196085536
12.55,17.149158380379266
12.56,17.16975856084454
12.57,17.1902824568076
12.58,17.210730022824897
12.59,17.23110121345287
12.6,17.251395983247956
12.61,17.271614286766592
12.62,17.291756078565218
12.63,17.311821313200277
12.64,17.3318099452282
12.65,17.351721929205432
12.66,17.371557219688405
12.67,17.39131577123356
12.68,17.41099753839734
12.69,17.43060247573618
12.7,17.45013053780652
12.71,17.4695816791648
12.72,17.488955854367457
12.73,17.50825301797093
12.74,17.527473124531657
12.75,17.546616128606072
12.76,17.565681984750622
12.77,17.584670647521744
12.78,17.603582071475874
12.79,17.62241621116945
12.8,17.64117302115892
12.81,17.659852456000706
12.82,17.678454470251264
12.83,17.696979018467022
12.84,17.71542605520442
12.85,17.733795535019897
12.86,17.752087412469894
12.87,17.770301642110848
12.88,17.788438178499202
12.89,17.806496976191386
12.9,17.824477989743848
12.91,17.84238117371302
12.92,17.86020648265534
12.93,17.877953871127254
12.94,17.895623293685194
12.95,17.9132147048856
12.96,17.930728059284917
12.97,17.948163311439572
12.98,17.965520415906013
12.99,17.982799327240677
13.0,18.0
13.01,18.01712247158061
13.02,18.03416711073989
13.03,18.05113436907542
13.04,18.068024698184768
13.05,18.08483854966551
13.06,18.101576375115208
13.07,18.11823862613144
13.08,18.134825754311784
13.09,18.151338211253805
13.1,18.16777644855508
13.11,18.184140917813185
13.12,18.20043207062569
13.13,18.21665035859017
13.14,18.232796233304192
13.15,18.24887014636533
13.16,18.26487254937116
13.17,18.280803893919256
13.18,18.29666463160718
13.19,18.312455214032514
13.2,18.328176092792837
13.21,18.343827719485702
13.22,18.35941054570871
13.23,18.374925023059404
13.24,18.39037160313537
13.25,18.40575073753419
13.26,18.42106287785343
13.27,18.43630847569065
13.28,18.45148798264344
13.29,18.46660185030936
13.3,18.481650530286
13.31,18.49663447417091
13.32,18.51155413356168
13.33,18.52640996005588
13.34,18.54120240525107
13.35,18.55593192074484
13.36,18.570598958134752
13.37,18.585203969018377
13.38,18.599747404993305
13.39,18.61422971765709
13.4,18.62865135860731
13.41,18.643012779441538
13.42,18.657314431757356
13.43,18.67155676715232
13.44,18.68574023722401
13.45,18.699865293570006
13.46,18.713932387787874
13.47,18.727941971475182
13.48,18.741894496229516
13.49,18.755790413648437
13.5,18.769630175329517
13.51,18.78341423287034
13.52,18.79714303786847
13.53,18.81081704192148
13.54,18.824436696626947
13.55,18.83800245358244
13.56,18.85151476438553
13.57,18.8649740806338
13.58,18.878380853924813
13.59,18.891735535856142
13.6,18.90503857802537
13.61,18.91829043203005
13.62,18.93149154946777
13.63,18.944642381936102
13.64,18.95774338103262
13.65,18.970794998354886
13.66,18.983797685500484
13.67,18.99675189406698
13.68,19.009658075651945
13.69,19.02251668185296
13.7,19.0353281642676
13.71,19.048092974493414
13.72,19.06081156412801
13.73,19.073484384768932
13.74,19.086111888013768
13.75,19.098694525460083
13.76,19.11123274870545
13.77,19.12372700934746
13.78,19.136177758983653
13.79,19.148585449211627
13.8,19.16095053162895
13.81,19.17327345783319
13.82,19.185554679421912
13.83,19.19779464799271
13.84,19.20999381514314
13.85,19.222152632470777
13.86,19.2342715515732
13.87,19.24635102404797
13.88,19.258391501492685
13.89,19.27039343550489
13.9,19.282357277682166
13.91,19.29428347962209
13.92,19.30617249292224
13.93,19.318024769180177
13.94,19.32984075999348
13.95,19.34162091695971
13.96,19.353365691676466
13.97,19.36507553574129
13.98,19.376750900751777
13.99,19.388392238305485
14.0,19.4
14.01,19.411574468675507
14.02,19.42311525214265
14.03,19.43462178945471
14.04,19.44609351966496
14.05,19.457529881826662
14.06,19.468930314993088
14.07,19.480294258217512
14.08,19.4916211505532
14.09,19.50291043105342
14.1,19.51416153877145
14.11,19.52537391276056
14.12,19.53654699207401
14.13,19.547680215765084
14.14,19.55877302288704
14.15,19.569824852493163
14.16,19.58083514363671
14.17,19.591803335370955
14.18,19.602728866749167
14.19,19.61361117682462
14.2,19.624449704650587
14.21,19.63524388928033
14.22,19.645993169767124
14.23,19.65669698516424
14.24,19.66735477452495
14.25,19.677965976902517
14.26,19.68853003135021
14.27,19.699046376921316
14.28,19.70951445266909
14.29,19.719933697646805
14.3,19.73030355090774
14.31,19.74062345150515
14.32,19.75089283849232
14.33,19.761111150922517
14.34,19.771277827849
14.35,19.78139230832505
14.36,19.791454031403934
14.37,19.801462436138923
14.38,19.81141696158329
14.39,19.821317046790305
14.4,19.831162130813237
14.41,19.84095165270535
14.42,19.850685051519925
14.43,19.860361766310223
14.44,19.86998123612952
14.45,19.879542900031087
14.46,19.8890461970682
14.47,19.898490566294107
14.48,19.907875446762095
14.49,19.91720027752544
14.5,19.926464497637404
14.51,19.935667546151254
14.52,19.94480886212027
14.53,19.953887884597712
14.54,19.96290405263686
14.55,19.971856805290976
14.56,19.98074558161333
14.57,19.9895698206572
14.58,19.998328961475856
14.59,20.007022443122555
14.6,20.01564970465059
14.61,20.024210185113205
14.62,20.03270332356369
14.63,20.041128559055316
14.64,20.04948533064133
14.65,20.057773077375035
14.66,20.06599123830968
14.67,20.074139252498536
14.68,20.08221655899488
14.69,20.09022259685198
14.7,20.098156805123104
14.71,20.106018622861523
14.72,20.11380748912052
14.73,20.12152284295335
14.74,20.12916412341328
14.75,20.136730769553598
14.76,20.144222220427555
14.77,20.15163791508844
14.78,20.15897729258951
14.79,20.166239791984037
14.8,20.173424852325294
14.81,20.18053191266655
14.82,20.18756041206108
14.83,20.194509789562147
14.84,20.20137948422303
14.85,20.208168935096992
14.86,20.214877581237303
14.87,20.221504861697245
14.88,20.22805021553007
14.89,20.234513081789057
14.9,20.24089289952748
14.91,20.247189107798608
14.92,20.253401145655708
14.93,20.259528452152047
14.94,20.26557046634091
14.95,20.27152662727556
14.96,20.277396374009253
14.97,20.28317914559528
14.98,20.28887438108689
14.99,20.294481519537374
15.0,20.3
15.01,20.305429453717377
15.02,20.310770280689503
15.03,20.316023073105725
15.04,20.321188423155395
15.05,20.32626692302786
15.06,20.33125916491245
15.07,20.33616574099853
15.08,20.34098724347544
15.09,20.345724264532517
15.1,20.35037739635912
15.11,20.354947231144585
15.12,20.35943436107826
15.13,20.3638393783495
15.14,20.36816287514764
15.15,20.372405443662032
15.16,20.376567676082008
15.17,20.380650164596936
15.18,20.38465350139615
15.19,20.388578278668994
15.2,20.39242508860482
15.21,20.39619452339297
15.22,20.3998871752228
15.23,20.40350363628364
15.24,20.407044498764844
15.25,20.41051035485576
15.26,20.413901796745726
15.27,20.41721941662409
15.28,20.42046380668021
15.29,20.423635559103417
15.3,20.426735266083067
15.31,20.429763519808493
15.32,20.432720912469065
15.33,20.43560803625409
15.34,20.43842548335296
15.35,20.44117384595499
15.36,20.443853716249528
15.37,20.44646568642593
15.38,20.449010348673543
15.39,20.45148829518171
15.4,20.45390011813976
15.41,20.45624640973707
15.42,20.45852776216297
15.43,20.460744767606798
15.44,20.462898018257903
15.45,20.464988106305647
15.46,20.46701562393936
15.47,20.46898116334839
15.48,20.47088531672209
15.49,20.4727286762498
15.5,20.474511834120868
15.51,20.476235382524635
15.52,20.47789991365045
15.53,20.47950601968767
15.54,20.48105429282563
15.55,20.48254532525367
15.56,20.483979709161144
15.57,20.485358036737395
15.58,20.486680900171777
15.59,20.487948891653627
15.6,20.489162603372296
15.61,20.490322627517127
15.62,20.491429556277463
15.63,20.492483981842657
15.64,20.49348649640205
15.65,20.494437692144988
15.66,20.49533816126082
15.67,20.49618849593889
15.68,20.496989288368543
15.69,20.49774113073913
15.7,20.498444615239997
15.71,20.499100334060472
15.72,20.499708879389924
15.73,20.500270843417688
15.74,20.500786818333108
15.75,20.501257396325546
15.76,20.50168316958432
15.77,20.502064730298805
15.78,20.502402670658324
15.79,20.502697582852235
15.8,20.50295005906988
15.81,20.50316069150061
15.82,20.50333007233377
15.83,20.5034587937587
15.84,20.503547447964745
15.85,20.50359662714126
15.86,20.50360692347758
15.87,20.503578929163066
15.88,20.50351323638705
15.89,20.50341043733889
15.9,20.50327112420791
15.91,20.50309588918348
15.92,20.502885324454933
15.93,20.50264002221162
15.94,20.50236057464289
15.95,20.502047573938075
15.96,20.50170161228653
15.97,20.50132328187761
15.98,20.500913174900653
15.99,20.500471883545
16.0,20.5
16.01,20.499498116455005
16.02,20.498966825099348
16.03,20.49840671812239
16.04,20.497818387713465
16.05,20.497202426061925
16.06,20.496559425357116
16.07,20.495889977788384
16.08,20.49519467554507
16.09,20.49447411081653
16.1,20.49372887579209
16.11,20.49295956266112
16.12,20.49216676361295
16.13,20.49135107083693
16.14,20.49051307652242
16.15,20.48965337285874
16.16,20.488772552035257
16.17,20.487871206241305
16.18,20.486949927666235
16.19,20.48600930849939
16.2,20.48504994093012
16.21,20.484072417147765
16.22,20.483077329341675
16.23,20.482065269701195
16.24,20.48103683041568
16.25,20.47999260367446
16.26,20.47893318166689
16.27,20.47785915658232
16.28,20.476771120610078
16.29,20.475669665939524
16.3,20.47455538476001
16.31,20.47342886926087
16.32,20.47229071163145
16.33,20.47114150406111
16.34,20.46998183873918
16.35,20.46881230785501
16.36,20.467633503597952
16.37,20.46644601815734
16.38,20.46525044372254
16.39,20.464047372482877
16.4,20.462837396627705
16.41,20.46162110834637
16.42,20.460399099828223
16.43,20.459171963262605
16.44,20.457940290838856
16.45,20.456704674746334
16.46,20.455465707174376
16.47,20.45422398031233
16.48,20.452980086349545
16.49,20.451734617475367
16.5,20.450488165879136
16.51,20.4492413237502
16.52,20.447994683277912
16.53,20.446748836651608
16.54,20.44550437606064
16.55,20.444261893694357
16.56,20.4430219817421
16.57,20.441785232393208
16.58,20.44055223783704
16.59,20.43932359026293
16.6,20.438099881860232
16.61,20.43688170481829
16.62,20.435669651326453
16.63,20.434464313574065
16.64,20.433266283750463
16.65,20.432076154045014
16.66,20.430894516647044
16.67,20.429721963745905
16.68,20.428559087530942
16.69,20.427406480191507
16.7,20.426264733916938
16.71,20.425134440896585
16.72,20.42401619331979
16.73,20.422910583375906
16.74,20.42181820325428
16.75,20.420739645144245
16.76,20.419675501235155
16.77,20.41862636371636
16.78,20.4175928247772
16.79,20.416575476607026
16.8,20.415574911395176
16.81,20.414591721331004
16.82,20.413626498603847
16.83,20.412679835403065
16.84,20.411752323917987
16.85,20.410844556337977
16.86,20.40995712485236
16.87,20.409090621650503
16.88,20.408245638921738
16.89,20.40742276885542
16.9,20.406622603640884
16.91,20.405845735467484
16.92,20.405092756524567
16.93,20.404364259001472
16.94,20.40366083508755
16.95,20.40298307697214
16.96,20.40233157684461
16.97,20.401706926894278
16.98,20.401109719310497
16.99,20.400540546282627
17.0,20.4
17.01,0.0
17.02,0.0
17.03,0.0
17.04,0.0
17.05,0.0
17.06,0.0
17.07,0.0
17.08,0.0
17.09,0.0
17.1,0.0
17.11,0.0
17.12,0.0
17.13,0.0
17.14,0.0
17.15,0.0
17.16,0.0
17.17,0.0
17.18,0.0
17.19,0.0
17.2,0.0
17.21,0.0
17.22,0.0
17.23,0.0
17.24,0.0
17.25,0.0
17.26,0.0
17.27,0.0
17.28,0.0
17.29,0.0
17.3,0.0
17.31,0.0
17.32,0.0
17.33,0.0
17.34,0.0
17.35,0.0
17.36,0.0
17.37,0.0
17.38,0.0
17.39,0.0
17.4,0.0
17.41,0.0
17.42,0.0
17.43,0.0
17.44,0.0
17.45,0.0
17.46,0.0
17.47,0.0
17.48,0.0
17.49,0.0
17.5,0.0
17.51,0.0
17.52,0.0
17.53,0.0
17.54,0.0
17.55,0.0
17.56,0.0
17.57,0.0
17.58,0.0
17.59,0.0
17.6,0.0
17.61,0.0
17.62,0.0
17.63,0.0
17.64,0.0
17.65,0.0
17.66,0.0
17.67,0.0
17.68,0.0
17.69,0.0
17.7,0.0
17.71,0.0
17.72,0.0
17.73,0.0
17.74,0.0
17.75,0.0
17.76,0.0
17.77,0.0
17.78,0.0
17.79,0.0
17.8,0.0
17.81,0.0
17.82,0.0
17.83,0.0
17.84,0.0
17.85,0.0
17.86,0.0
17.87,0.0
17.88,0.0
17.89,0.0
17.9,0.0
17.91,0.0
17.92,0.0
17.93,0.0
17.94,0.0
17.95,0.0
17.96,0.0
17.97,0.0
17.98,0.0
17.99,0.0
18.0,0.0
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
