wind_speed,Garuda G 1700.84
12.69,1698.9310879609468
12.7,1698.9661006626077
12.71,1699.001506661852
12.72,1699.0372616060472
12.73,1699.0733211425593
12.74,1699.109640918754
12.75,1699.1461765819977
12.76,1699.1828837796563
12.77,1699.2197181590964
12.78,1699.2566353676834
12.79,1699.293591052785
12.8,1699.3305408617657
12.81,1699.367440441992
12.82,1699.404245440831
12.83,1699.4409115056476
12.84,1699.477394283809
12.85,1699.5136494226806
12.86,1699.5496325696288
12.87,1699.5852993720198
12.88,1699.62060547722
12.89,1699.6555065325952
12.9,1699.6899581855114
12.91,1699.723916083335
12.92,1699.757335873433
12.93,1699.7901732031703
12.94,1699.8223837199134
12.95,1699.8539230710285
12.96,1699.8847469038817
12.97,1699.9148108658396
12.98,1699.9440706042678
12.99,1699.9724817665324
13.0,1700.0
13.01,1700.0265903248508
13.02,1700.052255252523
13.03,1700.0770066672685
13.04,1700.100856453338
13.05,1700.123816494985
13.06,1700.145898676461
13.07,1700.1671148820185
13.08,1700.1874769959084
13.09,1700.2069969023837
13.1,1700.2256864856956
13.11,1700.2435576300973
13.12,1700.2606222198403
13.13,1700.2768921391762
13.14,1700.292379272357
13.15,1700.3070955036355
13.16,1700.3210527172628
13.17,1700.3342627974912
13.18,1700.346737628573
13.19,1700.3584890947604
13.2,1700.3695290803048
13.21,1700.3798694694583
13.22,1700.3895221464734
13.23,1700.398498995602
13.24,1700.4068119010956
13.25,1700.4144727472064
13.26,1700.4214934181869
13.27,1700.4278857982888
13.28,1700.4336617717645
13.29,1700.4388332228648
13.3,1700.4434120358433
13.31,1700.4474100949508
13.32,1700.4508392844398
13.33,1700.453711488562
13.34,1700.4560385915704
13.35,1700.4578324777158
13.36,1700.459105031251
13.37,1700.459868136427
13.38,1700.4601336774977
13.39,1700.4599135387134
13.4,1700.4592196043268
13.41,1700.4580637585898
13.42,1700.4564578857546
13.43,1700.454413870073
13.44,1700.4519435957968
13.45,1700.4490589471784
13.46,1700.44577180847
13.47,1700.442094063923
13.48,1700.4380375977896
13.49,1700.4336142943223
13.5,1700.4288360377725
13.51,1700.423714712393
13.52,1700.4182622024348
13.53,1700.4124903921502
13.54,1700.4064111657922
13.55,1700.4000364076114
13.56,1700.3933780018606
13.57,1700.386447832792
13.58,1700.3792577846568
13.59,1700.3718197417077
13.6,1700.3641455881968
13.61,1700.3562472083752
13.62,1700.3481364864963
13.63,1700.339825306811
13.64,1700.3313255535718
13.65,1700.3226491110306
13.66,1700.3138078634397
13.67,1700.30481369505
13.68,1700.295678490115
13.69,1700.286414132886
13.7,1700.277032507615
13.71,1700.267545498554
13.72,1700.257964989955
13.73,1700.2483028660708
13.74,1700.2385710111523
13.75,1700.228781309452
13.76,1700.2189456452222
13.77,1700.2090759027144
13.78,1700.1991839661805
13.79,1700.1892817198732
13.8,1700.1793810480444
13.81,1700.1694938349451
13.82,1700.1596319648288
13.83,1700.1498073219466
13.84,1700.140031790551
13.85,1700.130317254893
13.86,1700.1206755992257
13.87,1700.1111187078006
13.88,1700.1016584648703
13.89,1700.0923067546862
13.9,1700.0830754615004
13.91,1700.0739764695652
13.92,1700.0650216631325
13.93,1700.0562229264544
13.94,1700.0475921437826
13.95,1700.0391411993692
13.96,1700.0308819774662
13.97,1700.0228263623258
13.98,1700.0149862382
13.99,1700.0073734893408
14.0,1700.0
14.01,1699.9928751429925
14.02,1699.985998245381
14.03,1699.979366122792
14.04,1699.9729755908506
14.05,1699.966823465183
14.06,1699.9609065614152
14.07,1699.9552216951724
14.08,1699.9497656820806
14.09,1699.9445353377655
14.1,1699.9395274778533
14.11,1699.9347389179693
14.12,1699.93016647374
14.13,1699.9258069607904
14.14,1699.921657194746
14.15,1699.9177139912335
14.16,1699.913974165879
14.17,1699.9104345343064
14.18,1699.9070919121436
14.19,1699.9039431150147
14.2,1699.9009849585468
14.21,1699.8982142583648
14.22,1699.8956278300948
14.23,1699.8932224893629
14.24,1699.890995051794
14.25,1699.8889423330147
14.26,1699.887061148651
14.27,1699.8853483143273
14.28,1699.8838006456706
14.29,1699.8824149583063
14.3,1699.8811880678609
14.31,1699.880116789959
14.32,1699.879197940227
14.33,1699.8784283342902
14.34,1699.8778047877752
14.35,1699.877324116307
14.36,1699.876983135512
14.37,1699.8767786610151
14.38,1699.8767075084434
14.39,1699.8767664934217
14.4,1699.8769524315762
14.41,1699.8772621385322
14.42,1699.8776924299157
14.43,1699.878240121353
14.44,1699.8789020284692
14.45,1699.8796749668904
14.46,1699.8805557522423
14.47,1699.8815412001504
14.48,1699.8826281262411
14.49,1699.88381334614
14.5,1699.8850936754727
14.51,1699.886465929865
14.52,1699.8879269249426
14.53,1699.8894734763317
14.54,1699.8911023996573
14.55,1699.8928105105458
14.56,1699.8945946246229
14.57,1699.8964515575142
14.58,1699.8983781248453
14.59,1699.9003711422429
14.6,1699.902427425332
14.61,1699.904543789738
14.62,1699.9067170510875
14.63,1699.908944025006
14.64,1699.9112215271198
14.65,1699.9135463730536
14.66,1699.9159153784335
14.67,1699.918325358886
14.68,1699.9207731300362
14.69,1699.9232555075102
14.7,1699.9257693069335
14.71,1699.928311343932
14.72,1699.9308784341315
14.73,1699.933467393158
14.74,1699.9360750366368
14.75,1699.938698180194
14.76,1699.9413336394557
14.77,1699.9439782300472
14.78,1699.946628767594
14.79,1699.9492820677226
14.8,1699.9519349460586
14.81,1699.9545842182274
14.82,1699.957226699855
14.83,1699.9598592065672
14.84,1699.96247855399
14.85,1699.9650815577488
14.86,1699.9676650334693
14.87,1699.9702257967776
14.88,1699.9727606632998
14.89,1699.975266448661
14.9,1699.977739968487
14.91,1699.9801780384043
14.92,1699.9825774740382
14.93,1699.9849350910144
14.94,1699.9872477049587
14.95,1699.9895121314971
14.96,1699.9917251862548
14.97,1699.9938836848587
14.98,1699.9959844429336
14.99,1699.9980242761053
15.0,1700.0
15.01,1700.00190910318
15.02,1700.003751765954
15.03,1700.0055288415654
15.04,1700.0072411832607
15.05,1700.0088896442844
15.06,1700.0104750778803
15.07,1700.0119983372945
15.08,1700.0134602757707
15.09,1700.014861746555
15.1,1700.0162036028912
15.11,1700.017486698025
15.12,1700.0187118852016
15.13,1700.0198800176645
15.14,1700.0209919486592
15.15,1700.022048531431
15.16,1700.023050619224
15.17,1700.0239990652833
15.18,1700.0248947228545
15.19,1700.025738445181
15.2,1700.0265310855095
15.21,1700.0272734970831
15.22,1700.0279665331475
15.23,1700.028611046948
15.24,1700.029207891729
15.25,1700.0297579207347
15.26,1700.030261987211
15.27,1700.0307209444022
15.28,1700.0311356455534
15.29,1700.031506943909
15.3,1700.031835692715
15.31,1700.0321227452157
15.32,1700.0323689546544
15.33,1700.0325751742787
15.34,1700.0327422573314
15.35,1700.032871057058
15.36,1700.0329624267033
15.37,1700.0330172195124
15.38,1700.0330362887305
15.39,1700.033020487601
15.4,1700.0329706693708
15.41,1700.0328876872832
15.42,1700.0327723945834
15.43,1700.0326256445169
15.44,1700.032448290328
15.45,1700.0322411852617
15.46,1700.032005182563
15.47,1700.0317411354758
15.48,1700.031449897246
15.49,1700.0311323211183
15.5,1700.0307892603375
15.51,1700.0304215681483
15.52,1700.030030097796
15.53,1700.0296157025252
15.54,1700.0291792355806
15.55,1700.0287215502071
15.56,1700.0282434996498
15.57,1700.0277459371534
15.58,1700.0272297159622
15.59,1700.0266956893222
15.6,1700.0261447104776
15.61,1700.0255776326733
15.62,1700.0249953091543
15.63,1700.024398593165
15.64,1700.0237883379511
15.65,1700.023165396757
15.66,1700.0225306228272
15.67,1700.0218848694071
15.68,1700.0212289897413
15.69,1700.0205638370744
15.7,1700.0198902646523
15.71,1700.0192091257186
15.72,1700.018521273519
15.73,1700.017827561298
15.74,1700.0171288423007
15.75,1700.0164259697715
15.76,1700.015719796956
15.77,1700.015011177098
15.78,1700.0143009634437
15.79,1700.0135900092369
15.8,1700.012879167723
15.81,1700.0121692921466
15.82,1700.0114612357524
15.83,1700.0107558517857
15.84,1700.0100539934915
15.85,1700.009356514114
15.86,1700.0086642668982
15.87,1700.007978105089
15.88,1700.007298881932
15.89,1700.0066274506712
15.9,1700.0059646645516
15.91,1700.0053113768186
15.92,1700.0046684407164
15.93,1700.0040367094905
15.94,1700.0034170363847
15.95,1700.0028102746448
15.96,1700.0022172775157
15.97,1700.0016388982417
15.98,1700.0010759900674
15.99,1700.000529406239
16.0,1700.0
16.01,1699.999488444288
16.02,1699.998994690805
16.03,1699.9985185109467
16.04,1699.9980596761077
16.05,1699.9976179576825
16.06,1699.9971931270657
16.07,1699.9967849556529
16.08,1699.9963932148378
16.09,1699.9960176760155
16.1,1699.995658110582
16.11,1699.99531428993
16.12,1699.9949859854555
16.13,1699.9946729685537
16.14,1699.994375010618
16.15,1699.9940918830443
16.16,1699.993823357227
16.17,1699.9935692045606
16.18,1699.9933291964403
16.19,1699.993103104261
16.2,1699.992890699417
16.21,1699.9926917533037
16.22,1699.9925060373148
16.23,1699.9923333228458
16.24,1699.9921733812914
16.25,1699.9920259840464
16.26,1699.9918909025057
16.27,1699.9917679080638
16.28,1699.991656772116
16.29,1699.991557266056
16.3,1699.9914691612798
16.31,1699.991392229181
16.32,1699.9913262411558
16.33,1699.9912709685973
16.34,1699.9912261829015
16.35,1699.991191655463
16.36,1699.9911671576756
16.37,1699.9911524609354
16.38,1699.991147336637
16.39,1699.9911515561737
16.4,1699.9911648909422
16.41,1699.9911871123363
16.42,1699.991217991751
16.43,1699.9912573005806
16.44,1699.9913048102203
16.45,1699.991360292065
16.46,1699.9914235175097
16.47,1699.9914942579478
16.48,1699.9915722847757
16.49,1699.9916573693877
16.5,1699.9917492831776
16.51,1699.9918477975416
16.52,1699.9919526838737
16.53,1699.9920637135683
16.54,1699.9921806580214
16.55,1699.9923032886268
16.56,1699.9924313767797
16.57,1699.9925646938743
16.58,1699.992703011306
16.59,1699.9928461004693
16.6,1699.992993732759
16.61,1699.9931456795698
16.62,1699.993301712297
16.63,1699.9934616023345
16.64,1699.9936251210777
16.65,1699.993792039921
16.66,1699.9939621302592
16.67,1699.9941351634873
16.68,1699.9943109110004
16.69,1699.9944891441926
16.7,1699.994669634459
16.71,1699.994852153194
16.72,1699.995036471793
16.73,1699.9952223616503
16.74,1699.9954095941614
16.75,1699.9955979407198
16.76,1699.9957871727213
16.77,1699.9959770615603
16.78,1699.9961673786318
16.79,1699.9963578953302
16.8,1699.9965483830506
16.81,1699.9967386131875
16.82,1699.996928357136
16.83,1699.9971173862905
16.84,1699.997305472046
16.85,1699.9974923857974
16.86,1699.9976778989387
16.87,1699.9978617828665
16.88,1699.9980438089733
16.89,1699.9982237486547
16.9,1699.9984013733067
16.91,1699.9985764543223
16.92,1699.998748763098
16.93,1699.9989180710268
16.94,1699.9990841495044
16.95,1699.9992467699255
16.96,1699.999405703685
16.97,1699.999560722177
16.98,1699.9997115967972
16.99,1699.9998580989402
17.0,1700.0
17.01,1700.0001371196693
17.02,1700.0002694708269
17.03,1700.0003971146475
17.04,1700.00052011231
17.05,1700.0006385249876
17.06,1700.000752413858
17.07,1700.0008618400966
17.08,1700.0009668648795
17.09,1700.001067549383
17.1,1700.0011639547831
17.11,1700.0012561422557
17.12,1700.0013441729773
17.13,1700.0014281081233
17.14,1700.0015080088697
17.15,1700.001583936393
17.16,1700.0016559518697
17.17,1700.0017241164742
17.18,1700.0017884913843
17.19,1700.0018491377757
17.2,1700.0019061168232
17.21,1700.0019594897042
17.22,1700.002009317594
17.23,1700.0020556616694
17.24,1700.0020985831056
17.25,1700.0021381430793
17.26,1700.0021744027665
17.27,1700.0022074233425
17.28,1700.0022372659837
17.29,1700.0022639918666
17.3,1700.0022876621672
17.31,1700.0023083380609
17.32,1700.0023260807243
17.33,1700.0023409513333
17.34,1700.0023530110643
17.35,1700.0023623210925
17.36,1700.0023689425946
17.37,1700.0023729367465
17.38,1700.002374364724
17.39,1700.0023732877037
17.4,1700.0023697668612
17.41,1700.0023638633727
17.42,1700.0023556384144
17.43,1700.002345153162
17.44,1700.0023324687916
17.45,1700.0023176464792
17.46,1700.0023007474017
17.47,1700.0022818327336
17.48,1700.0022609636526
17.49,1700.0022382013333
17.5,1700.0022136069524
17.51,1700.0021872416864
17.52,1700.0021591667107
17.53,1700.002129443201
17.54,1700.0020981323348
17.55,1700.002065295287
17.56,1700.0020309932336
17.57,1700.001995287351
17.58,1700.001958238815
17.59,1700.001919908802
17.6,1700.0018803584878
17.61,1700.0018396490484
17.62,1700.0017978416602
17.63,1700.0017549974991
17.64,1700.0017111777404
17.65,1700.0016664435614
17.66,1700.0016208561374
17.67,1700.0015744766445
17.68,1700.0015273662589
17.69,1700.0014795861564
17.7,1700.0014311975135
17.71,1700.0013822615056
17.72,1700.0013328393093
17.73,1700.0012829921006
17.74,1700.0012327810553
17.75,1700.0011822673496
17.76,1700.0011315121596
17.77,1700.0010805766613
17.78,1700.0010295220302
17.79,1700.0009784094434
17.8,1700.0009273000765
17.81,1700.000876255105
17.82,1700.0008253357053
17.83,1700.0007746030535
17.84,1700.0007241183262
17.85,1700.0006739426983
17.86,1700.0006241373471
17.87,1700.0005747634475
17.88,1700.000525882177
17.89,1700.0004775547095
17.9,1700.000429842223
17.91,1700.0003828058923
17.92,1700.0003365068944
17.93,1700.000291006405
17.94,1700.0002463655992
17.95,1700.0002026456546
17.96,1700.0001599077466
17.97,1700.0001182130509
17.98,1700.000077622744
17.99,1700.0000381980017
18.0,1700.0
18.01,1699.999963077036
18.02,1699.99992742589
18.03,1699.9998930304623
18.04,1699.999859874655
18.05,1699.9998279423687
18.06,1699.9997972175042
18.07,1699.9997676839628
18.08,1699.9997393256456
18.09,1699.9997121264528
18.1,1699.9996860702863
18.11,1699.999661141048
18.12,1699.9996373226368
18.13,1699.9996145989553
18.14,1699.999592953904
18.15,1699.999572371384
18.16,1699.9995528352963
18.17,1699.9995343295425
18.18,1699.9995168380228
18.19,1699.999500344639
18.2,1699.999484833291
18.21,1699.9994702878812
18.22,1699.99945669231
18.23,1699.999444030478
18.24,1699.9994322862867
18.25,1699.9994214436374
18.26,1699.999411486431
18.27,1699.999402398568
18.28,1699.9993941639505
18.29,1699.999386766479
18.3,1699.9993801900534
18.31,1699.9993744185765
18.32,1699.9993694359484
18.33,1699.9993652260705
18.34,1699.9993617728437
18.35,1699.999359060169
18.36,1699.9993570719475
18.37,1699.99935579208
18.38,1699.9993552044675
18.39,1699.9993552930125
18.4,1699.9993560416135
18.41,1699.9993574341738
18.42,1699.999359454593
18.43,1699.999362086773
18.44,1699.9993653146146
18.45,1699.9993691220184
18.46,1699.9993734928862
18.47,1699.9993784111182
18.48,1699.9993838606158
18.49,1699.9993898252808
18.5,1699.9993962890128
18.51,1699.9994032357138
18.52,1699.9994106492848
18.53,1699.9994185136268
18.54,1699.9994268126404
18.55,1699.9994355302272
18.56,1699.9994446502876
18.57,1699.9994541567237
18.58,1699.9994640334353
18.59,1699.999474264324
18.6,1699.9994848332913
18.61,1699.9994957242372
18.62,1699.9995069210636
18.63,1699.9995184076713
18.64,1699.9995301679614
18.65,1699.999542185835
18.66,1699.9995544451926
18.67,1699.9995669299358
18.68,1699.9995796239652
18.69,1699.9995925111823
18.7,1699.9996055754884
18.71,1699.9996188007835
18.72,1699.9996321709698
18.73,1699.9996456699475
18.74,1699.9996592816178
18.75,1699.999672989882
18.76,1699.999686778641
18.77,1699.9997006317958
18.78,1699.9997145332472
18.79,1699.9997284668966
18.8,1699.9997424166454
18.81,1699.999756366394
18.82,1699.9997703000436
18.83,1699.9997842014957
18.84,1699.9997980546502
18.85,1699.9998118434091
18.86,1699.999825551673
18.87,1699.9998391633435
18.88,1699.999852662321
18.89,1699.999866032507
18.9,1699.9998792578028
18.91,1699.9998923221085
18.92,1699.9999052093258
18.93,1699.999917903355
18.94,1699.9999303880982
18.95,1699.9999426474562
18.96,1699.9999546653294
18.97,1699.9999664256195
18.98,1699.9999779122277
18.99,1699.9999891090538
19.0,1700.0
19.01,1700.0000105721865
19.02,1700.0000208256142
19.03,1700.000030763502
19.04,1700.00004038907
19.05,1700.000049705538
19.06,1700.0000587161255
19.07,1700.0000674240528
19.08,1700.000075832539
19.09,1700.000083944805
19.1,1700.00009176407
19.11,1700.0000992935534
19.12,1700.0001065364752
19.13,1700.0001134960555
19.14,1700.000120175514
19.15,1700.0001265780702
19.16,1700.0001327069442
19.17,1700.0001385653557
19.18,1700.0001441565244
19.19,1700.00014948367
19.2,1700.0001545500124
19.21,1700.000159358772
19.22,1700.0001639131676
19.23,1700.0001682164198
19.24,1700.0001722717475
19.25,1700.0001760823714
19.26,1700.0001796515107
19.27,1700.0001829823852
19.28,1700.0001860782154
19.29,1700.00018894222
19.3,1700.00019157762
19.31,1700.000193987634
19.32,1700.0001961754829
19.33,1700.0001981443856
19.34,1700.0001998975622
19.35,1700.0002014382326
19.36,1700.0002027696166
19.37,1700.0002038949335
19.38,1700.0002048174044
19.39,1700.0002055402476
19.4,1700.0002060666834
19.41,1700.0002063999318
19.42,1700.0002065432127
19.43,1700.0002064997457
19.44,1700.0002062727506
19.45,1700.0002058654466
19.46,1700.0002052810544
19.47,1700.0002045227934
19.48,1700.0002035938835
19.49,1700.0002024975445
19.5,1700.000201236996
19.51,1700.0001998154576
19.52,1700.0001982361496
19.53,1700.0001965022918
19.54,1700.0001946171035
19.55,1700.000192583805
19.56,1700.0001904056155
19.57,1700.0001880857556
19.58,1700.0001856274444
19.59,1700.000183033902
19.6,1700.0001803083485
19.61,1700.0001774540028
19.62,1700.0001744740855
19.63,1700.000171371816
19.64,1700.000168150414
19.65,1700.0001648130994
19.66,1700.0001613630925
19.67,1700.0001578036124
19.68,1700.0001541378797
19.69,1700.0001503691133
19.7,1700.000146500533
19.71,1700.0001425353594
19.72,1700.0001384768116
19.73,1700.0001343281097
19.74,1700.0001300924737
19.75,1700.0001257731226
19.76,1700.000121373277
19.77,1700.0001168961564
19.78,1700.0001123449804
19.79,1700.0001077229686
19.8,1700.0001030333417
19.81,1700.0000982793192
19.82,1700.0000934641205
19.83,1700.000088590965
19.84,1700.0000836630736
19.85,1700.0000786836654
19.86,1700.0000736559605
19.87,1700.0000685831783
19.88,1700.0000634685389
19.89,1700.000058315262
19.9,1700.0000531265669
19.91,1700.0000479056744
19.92,1700.0000426558038
19.93,1700.0000373801745
19.94,1700.000032082007
19.95,1700.0000267645207
19.96,1700.0000214309352
19.97,1700.000016084471
19.98,1700.0000107283472
19.99,1700.0000053657836
20.0,1700.0
20.01,1699.999994634217
20.02,1699.9999892716537
20.03,1699.9999839155296
20.04,1699.9999785690652
20.05,1699.99997323548
20.06,1699.9999679179934
20.07,1699.9999626198255
20.08,1699.999957344197
20.09,1699.999952094326
20.1,1699.9999468734334
20.11,1699.9999416847386
20.12,1699.9999365314616
20.13,1699.9999314168222
20.14,1699.99992634404
20.15,1699.9999213163348
20.16,1699.999916336927
20.17,1699.9999114090351
20.18,1699.9999065358802
20.19,1699.9999017206817
20.2,1699.9998969666583
20.21,1699.9998922770314
20.22,1699.99988765502
20.23,1699.999883103844
20.24,1699.9998786267236
20.25,1699.999874226878
20.26,1699.999869907527
20.27,1699.9998656718908
20.28,1699.9998615231889
20.29,1699.9998574646409
20.3,1699.9998534994677
20.31,1699.9998496308874
20.32,1699.999845862121
20.33,1699.9998421963878
20.34,1699.999838636908
20.35,1699.9998351869008
20.36,1699.9998318495866
20.37,1699.9998286281846
20.38,1699.9998255259152
20.39,1699.9998225459974
20.4,1699.9998196916522
20.41,1699.9998169660985
20.42,1699.999814372556
20.43,1699.999811914245
20.44,1699.9998095943847
20.45,1699.9998074161954
20.46,1699.9998053828967
20.47,1699.9998034977089
20.48,1699.9998017638509
20.49,1699.999800184543
20.5,1699.9997987630045
20.51,1699.999797502456
20.52,1699.999796406117
20.53,1699.9997954772068
20.54,1699.999794718946
20.55,1699.9997941345537
20.56,1699.99979372725
20.57,1699.9997935002548
20.58,1699.9997934567875
20.59,1699.999793600068
20.6,1699.9997939333166
20.61,1699.9997944597526
20.62,1699.9997951825958
20.63,1699.9997961050665
20.64,1699.9997972303836
20.65,1699.9997985617674
20.66,1699.999800102438
20.67,1699.9998018556148
20.68,1699.9998038245176
20.69,1699.9998060123662
20.7,1699.9998084223805
20.71,1699.99981105778
20.72,1699.9998139217848
20.73,1699.999817017615
20.74,1699.9998203484895
20.75,1699.9998239176289
20.76,1699.999827728253
20.77,1699.9998317835807
20.78,1699.9998360868326
20.79,1699.9998406412285
20.8,1699.9998454499876
20.81,1699.9998505163298
20.82,1699.9998558434756
20.83,1699.9998614346446
20.84,1699.9998672930558
20.85,1699.99987342193
20.86,1699.999879824486
20.87,1699.9998865039445
20.88,1699.9998934635246
20.89,1699.9999007064466
20.9,1699.99990823593
20.91,1699.9999160551947
20.92,1699.999924167461
20.93,1699.9999325759472
20.94,1699.9999412838745
20.95,1699.999950294462
20.96,1699.99995961093
20.97,1699.999969236498
20.98,1699.9999791743855
20.99,1699.9999894278133
21.0,1700.0
