wind_speed,AERODAN 75/15
13.18,67.49138215559098
13.19,67.45287785692389
13.2,67.41340013924136
13.21,67.37296479629775
13.22,67.33158762184742
13.23,67.28928440964471
13.24,67.24607095344398
13.25,67.20196304699957
13.26,67.15697648406585
13.27,67.11112705839714
13.28,67.06443056374783
13.29,67.01690279387226
13.3,66.96855954252476
13.31,66.9194166034597
13.32,66.86948977043143
13.33,66.81879483719429
13.34,66.76734759750263
13.35,66.71516384511082
13.36,66.66225937377322
13.37,66.60864997724414
13.38,66.55435144927795
13.39,66.49937958362904
13.4,66.4437501740517
13.41,66.38747901430031
13.42,66.33058189812922
13.43,66.27307461929279
13.44,66.21497297154536
13.45,66.15629274864128
13.46,66.0970497443349
13.47,66.03725975238056
13.48,65.97693856653267
13.49,65.91610198054552
13.5,65.85476578817347
13.51,65.7929457831709
13.52,65.73065775929211
13.53,65.6679175102915
13.54,65.60474082992341
13.55,65.5411435119422
13.56,65.47714135010219
13.57,65.41275013815775
13.58,65.34798566986323
13.59,65.28286373897298
13.6,65.21740013924136
13.61,65.1516106644227
13.62,65.08551110827139
13.63,65.01911726454173
13.64,64.95244492698811
13.65,64.88550988936487
13.66,64.81832794542636
13.67,64.75091488892696
13.68,64.68328651362094
13.69,64.61545861326275
13.7,64.54744698160665
13.71,64.47926741240707
13.72,64.41093569941833
13.73,64.34246763639477
13.74,64.27387901709075
13.75,64.20518563526062
13.76,64.13640328465874
13.77,64.06754775903946
13.78,63.99863485215712
13.79,63.92968035776607
13.8,63.86070006962067
13.81,63.79170978147528
13.82,63.72272528708423
13.83,63.65376238020189
13.84,63.58483685458261
13.85,63.51596450398073
13.86,63.44716112215061
13.87,63.3784425028466
13.88,63.30982443982303
13.89,63.24132272683427
13.9,63.17295315763468
13.91,63.10473152597862
13.92,63.03667362562041
13.93,62.9687952503144
13.94,62.901112193815
13.95,62.83364024987648
13.96,62.76639521225323
13.97,62.69939287469961
13.98,62.632649030969965
13.99,62.56617947481865
14.0,62.5
14.01,62.4341238415175
14.02,62.36855399937117
14.03,62.30329091481011
14.04,62.23833502908348
14.05,62.17368678344038
14.06,62.10934661912995
14.07,62.04531497740135
14.08,61.98159229950368
14.09,61.918179026686055
14.1,61.85507560019764
14.11,61.79228246128754
14.12,61.72980005120489
14.13,61.66762881119882
14.14,61.60576918251847
14.15,61.54422160641297
14.16,61.48298652413142
14.17,61.42206437692298
14.18,61.36145560603679
14.19,61.30116065272195
14.2,61.24117995822758
14.21,61.18151396380285
14.22,61.12216311069688
14.23,61.06312784015878
14.24,61.00440859343768
14.25,60.94600581178275
14.26,60.88791993644306
14.27,60.83015140866777
14.28,60.772700669706026
14.29,60.71556816080693
14.3,60.65875432321961
14.31,60.60225959819323
14.32,60.5460844269769
14.33,60.49022925081973
14.34,60.43469451097087
14.35,60.37948064867946
14.36,60.3245881051946
14.37,60.27001732176545
14.38,60.21576873964111
14.39,60.16184280007074
14.4,60.10823994430345
14.41,60.05496061358838
14.42,60.002005249174665
14.43,59.9493742923114
14.44,59.89706818424777
14.45,59.845087366232846
14.46,59.7934322795158
14.47,59.74210336534573
14.48,59.69110106497181
14.49,59.64042581964314
14.5,59.59007807060884
14.51,59.540058259118055
14.52,59.49036682641992
14.53,59.44100421376356
14.54,59.3919708623981
14.55,59.34326721357266
14.56,59.29489370853639
14.57,59.24685078853841
14.58,59.199138894827854
14.59,59.15175846865385
14.6,59.10470995126552
14.61,59.05799378391202
14.62,59.01161040784243
14.63,58.96556026430593
14.64,58.91984379455161
14.65,58.87446143982864
14.66,58.82941364138612
14.67,58.78470084047321
14.68,58.740323478338986
14.69,58.69628199623261
14.7,58.65257683540324
14.71,58.609208437099966
14.72,58.56617724257192
14.73,58.52348369306825
14.74,58.48112822983808
14.75,58.43911129413054
14.76,58.39743332719474
14.77,58.35609477027984
14.78,58.31509606463494
14.79,58.27443765150919
14.8,58.23411997215173
14.81,58.194143467811664
14.82,58.15450857973814
14.83,58.11521574918028
14.84,58.076265417387205
14.85,58.03765802560807
14.86,57.999394015091966
14.87,57.96147382708807
14.88,57.92389790284547
14.89,57.88666668361331
14.9,57.849780610640735
14.91,57.81324012517685
14.92,57.77704566847083
14.93,57.74119768177173
14.94,57.70569660632875
14.95,57.67054288339098
14.96,57.635736954207566
14.97,57.60127926002762
14.98,57.5671702421003
14.99,57.53341034167472
15.0,57.5
15.01,57.466939658325295
15.02,57.4342297578997
15.03,57.40187073997238
15.04,57.36986304579245
15.05,57.33820711660903
15.06,57.306903393671256
15.07,57.27595231822828
15.08,57.24535433152919
15.09,57.21510987482316
15.1,57.18521938935928
15.11,57.155683316386686
15.12,57.126502097154535
15.13,57.09767617291194
15.14,57.06920598490804
15.15,57.04109197439195
15.16,57.013334582612806
15.17,56.98593425081973
15.18,56.95889142026188
15.19,56.93220653218834
15.2,56.90588002784827
15.21,56.879912348490805
15.22,56.85430393536505
15.23,56.82905522972017
15.24,56.80416667280527
15.25,56.77963870586947
15.26,56.755471770161925
15.27,56.73166630693176
15.28,56.70822275742808
15.29,56.68514156290004
15.3,56.66242316459677
15.31,56.64006800376738
15.32,56.61807652166102
15.33,56.59644915952681
15.34,56.57518635861388
15.35,56.554288560171365
15.36,56.533756205448384
15.37,56.51358973569407
15.38,56.49378959215757
15.39,56.474356216088
15.4,56.45529004873448
15.41,56.43659153134615
15.42,56.41826110517215
15.43,56.40029921146159
15.44,56.38270629146361
15.45,56.36548278642735
15.46,56.348629137601904
15.47,56.33214578623644
15.48,56.31603317358008
15.49,56.300291740881946
15.5,56.28492192939116
15.51,56.26992418035688
15.52,56.25529893502819
15.53,56.24104663465426
15.54,56.2271677204842
15.55,56.21366263376715
15.56,56.20053181575225
15.57,56.1877757076886
15.58,56.17539475082535
15.59,56.163389386411616
15.6,56.15176005569655
15.61,56.14050719992926
15.62,56.12963126035888
15.63,56.11913267823455
15.64,56.1090118948054
15.65,56.099269351320544
15.66,56.089905489029135
15.67,56.08092074918028
15.68,56.07231557302311
15.69,56.06409040180677
15.7,56.05624567678038
15.71,56.04878183919308
15.72,56.04169933029398
15.73,56.03499859133223
15.74,56.02868006355695
15.75,56.02274418821726
15.76,56.01719140656232
15.77,56.01202215984122
15.78,56.00723688930313
15.79,56.002836036197145
15.8,55.99882004177241
15.81,55.99518934727806
15.82,55.991944393963216
15.83,55.98908562307701
15.84,55.98661347586857
15.85,55.98452839358704
15.86,55.98283081748153
15.87,55.981521188801175
15.88,55.98059994879511
15.89,55.98006753871246
15.9,55.97992439980237
15.91,55.980170973313946
15.92,55.98080770049633
15.93,55.98183502259865
15.94,55.98325338087004
15.95,55.98506321655961
15.96,55.98726497091653
15.97,55.98985908518989
15.98,55.99284600062883
15.99,55.99622615848249
16.0,56.0
16.01,0.0
16.02,0.0
16.03,0.0
16.04,0.0
16.05,0.0
16.06,0.0
16.07,0.0
16.08,0.0
16.09,0.0
16.1,0.0
16.11,0.0
16.12,0.0
16.13,0.0
16.14,0.0
16.15,0.0
16.16,0.0
16.17,0.0
16.18,0.0
16.19,0.0
16.2,0.0
16.21,0.0
16.22,0.0
16.23,0.0
16.24,0.0
16.25,0.0
16.26,0.0
16.27,0.0
16.28,0.0
16.29,0.0
16.3,0.0
16.31,0.0
16.32,0.0
16.33,0.0
16.34,0.0
16.35,0.0
16.36,0.0
16.37,0.0
16.38,0.0
16.39,0.0
16.4,0.0
16.41,0.0
16.42,0.0
16.43,0.0
16.44,0.0
16.45,0.0
16.46,0.0
16.47,0.0
16.48,0.0
16.49,0.0
16.5,0.0
16.51,0.0
16.52,0.0
16.53,0.0
16.54,0.0
16.55,0.0
16.56,0.0
16.57,0.0
16.58,0.0
16.59,0.0
16.6,0.0
16.61,0.0
16.62,0.0
16.63,0.0
16.64,0.0
16.65,0.0
16.66,0.0
16.67,0.0
16.68,0.0
16.69,0.0
16.7,0.0
16.71,0.0
16.72,0.0
16.73,0.0
16.74,0.0
16.75,0.0
16.76,0.0
16.77,0.0
16.78,0.0
16.79,0.0
16.8,0.0
16.81,0.0
16.82,0.0
16.83,0.0
16.84,0.0
16.85,0.0
16.86,0.0
16.87,0.0
16.88,0.0
16.89,0.0
16.9,0.0
16.91,0.0
16.92,0.0
16.93,0.0
16.94,0.0
16.95,0.0
16.96,0.0
16.97,0.0
16.98,0.0
16.99,0.0
17.0,0.0
17.01,0.0
17.02,0.0
17.03,0.0
17.04,0.0
17.05,0.0
17.06,0.0
17.07,0.0
17.08,0.0
17.09,0.0
17.1,0.0
17.11,0.0
17.12,0.0
17.13,0.0
17.14,0.0
17.15,0.0
17.16,0.0
17.17,0.0
17.18,0.0
17.19,0.0
17.2,0.0
17.21,0.0
17.22,0.0
17.23,0.0
17.24,0.0
17.25,0.0
17.26,0.0
17.27,0.0
17.28,0.0
17.29,0.0
17.3,0.0
17.31,0.0
17.32,0.0
17.33,0.0
17.34,0.0
17.35,0.0
17.36,0.0
17.37,0.0
17.38,0.0
17.39,0.0
17.4,0.0
17.41,0.0
17.42,0.0
17.43,0.0
17.44,0.0
17.45,0.0
17.46,0.0
17.47,0.0
17.48,0.0
17.49,0.0
17.5,0.0
17.51,0.0
17.52,0.0
17.53,0.0
17.54,0.0
17.55,0.0
17.56,0.0
17.57,0.0
17.58,0.0
17.59,0.0
17.6,0.0
17.61,0.0
17.62,0.0
17.63,0.0
17.64,0.0
17.65,0.0
17.66,0.0
17.67,0.0
17.68,0.0
17.69,0.0
17.7,0.0
17.71,0.0
17.72,0.0
17.73,0.0
17.74,0.0
17.75,0.0
17.76,0.0
17.77,0.0
17.78,0.0
17.79,0.0
17.8,0.0
17.81,0.0
17.82,0.0
17.83,0.0
17.84,0.0
17.85,0.0
17.86,0.0
17.87,0.0
17.88,0.0
17.89,0.0
17.9,0.0
17.91,0.0
17.92,0.0
17.93,0.0
17.94,0.0
17.95,0.0
17.96,0.0
17.97,0.0
17.98,0.0
17.99,0.0
18.0,0.0
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
