wind_speed,W2E Wind to Energy W2E-120/3fc
13.21,3000.252527452443
13.22,3000.2589443054458
13.23,3000.264911885557
13.24,3000.270438093114
13.25,3000.2755308284577
13.26,3000.2801979919277
13.27,3000.2844474838616
13.28,3000.2882872046007
13.29,3000.291725054484
13.3,3000.2947689338503
13.31,3000.2974267430386
13.32,3000.29970638239
13.33,3000.301615752243
13.34,3000.303162752937
13.35,3000.304355284812
13.36,3000.305201248207
13.37,3000.30570854346
13.38,3000.305885070914
13.39,3000.305738730906
13.4,3000.305277423776
13.41,3000.3045090498613
13.42,3000.3034415095044
13.43,3000.302082703045
13.44,3000.3004405308197
13.45,3000.298522893169
13.46,3000.2963376904336
13.47,3000.293892822952
13.48,3000.291196191063
13.49,3000.288255695108
13.5,3000.285079235424
13.51,3000.281674712352
13.52,3000.278050026232
13.53,3000.274213077402
13.54,3000.270171766202
13.55,3000.2659339929714
13.56,3000.2615076580496
13.57,3000.256900661776
13.58,3000.2521209044903
13.59,3000.247176286532
13.6,3000.24207470824
13.61,3000.236824069954
13.62,3000.231432272013
13.63,3000.225907214758
13.64,3000.220256798528
13.65,3000.21448892366
13.66,3000.208611490497
13.67,3000.2026323993755
13.68,3000.1965595506367
13.69,3000.190400844619
13.7,3000.184164181663
13.71,3000.177857462108
13.72,3000.171488586291
13.73,3000.165065454555
13.74,3000.158595967237
13.75,3000.152088024678
13.76,3000.1455495272166
13.77,3000.138988375192
13.78,3000.132412468944
13.79,3000.1258297088125
13.8,3000.1192479951364
13.81,3000.112675228255
13.82,3000.1061193085084
13.83,3000.0995881362346
13.84,3000.093089611775
13.85,3000.086631635468
13.86,3000.0802221076524
13.87,3000.0738689286686
13.88,3000.067579998856
13.89,3000.0613632185537
13.9,3000.0552264881017
13.91,3000.0491777078387
13.92,3000.043224778105
13.93,3000.037375599239
13.94,3000.031638071581
13.95,3000.02602009547
13.96,3000.020529571245
13.97,3000.015174399246
13.98,3000.009962479813
13.99,3000.0049017132847
14.0,3000.0
14.01,2999.995263570765
14.02,2999.990691978237
14.03,2999.986283105542
14.04,2999.9820348358035
14.05,2999.977945052147
14.06,2999.974011637696
14.07,2999.970232475576
14.08,2999.966605448909
14.09,2999.963128440821
14.1,2999.959799334438
14.11,2999.956616012882
14.12,2999.953576359279
14.13,2999.950678256753
14.14,2999.947919588428
14.15,2999.945298237428
14.16,2999.9428120868783
14.17,2999.9404590199024
14.18,2999.9382369196264
14.19,2999.936143669173
14.2,2999.9341771516674
14.21,2999.9323352502342
14.22,2999.930615847997
14.23,2999.929016828081
14.24,2999.9275360736106
14.25,2999.926171467709
14.26,2999.924920893503
14.27,2999.9237822341142
14.28,2999.9227533726694
14.29,2999.9218321922917
14.3,2999.921016576106
14.31,2999.9203044072365
14.32,2999.919693568807
14.33,2999.9191819439434
14.34,2999.918767415769
14.35,2999.9184478674088
14.36,2999.918221181986
14.37,2999.918085242627
14.38,2999.9180379324544
14.39,2999.9180771345937
14.4,2999.9182007321697
14.41,2999.9184066083053
14.42,2999.9186926461257
14.43,2999.919056728756
14.44,2999.91949673932
14.45,2999.9200105609407
14.46,2999.920596076745
14.47,2999.921251169856
14.48,2999.921973723398
14.49,2999.922761620496
14.5,2999.923612744274
14.51,2999.9245249778573
14.52,2999.9254962043688
14.53,2999.926524306934
14.54,2999.927607168677
14.55,2999.928742672723
14.56,2999.9299287021945
14.57,2999.931163140218
14.58,2999.9324438699164
14.59,2999.9337687744146
14.6,2999.9351357368373
14.61,2999.936542640309
14.62,2999.9379873679536
14.63,2999.939467802896
14.64,2999.9409818282606
14.65,2999.942527327171
14.66,2999.9441021827524
14.67,2999.945704278129
14.68,2999.947331496425
14.69,2999.948981720766
14.7,2999.9506528342754
14.71,2999.952342720077
14.72,2999.954049261296
14.73,2999.955770341057
14.74,2999.957503842484
14.75,2999.959247648702
14.76,2999.960999642835
14.77,2999.962757708007
14.78,2999.9645197273426
14.79,2999.9662835839663
14.8,2999.968047161004
14.81,2999.9698083415774
14.82,2999.9715650088133
14.83,2999.973315045834
14.84,2999.975056335766
14.85,2999.9767867617325
14.86,2999.978504206858
14.87,2999.980206554267
14.88,2999.9818916870845
14.89,2999.9835574884337
14.9,2999.98520184144
14.91,2999.9868226292274
14.92,2999.988417734921
14.93,2999.989985041645
14.94,2999.991522432522
14.95,2999.9930277906788
14.96,2999.9944989992387
14.97,2999.9959339413263
14.98,2999.9973305000663
14.99,2999.9986865585824
15.0,3000.0
15.01,3000.0012691547827
15.02,3000.002494142754
15.03,3000.003675531076
15.04,3000.004813886912
15.05,3000.0059097774256
15.06,3000.006963769779
15.07,3000.007976431135
15.08,3000.008948328656
15.09,3000.009880029505
15.1,3000.010772100847
15.11,3000.0116251098425
15.12,3000.012439623656
15.13,3000.0132162094487
15.14,3000.013955434385
15.15,3000.0146578656268
15.16,3000.015324070338
15.17,3000.01595461568
15.18,3000.0165500688167
15.19,3000.0171109969115
15.2,3000.0176379671266
15.21,3000.0181315466243
15.22,3000.0185923025683
15.23,3000.0190208021218
15.24,3000.019417612447
15.25,3000.019783300707
15.26,3000.020118434065
15.27,3000.0204235796828
15.28,3000.0206993047245
15.29,3000.020946176353
15.3,3000.0211647617307
15.31,3000.0213556280205
15.32,3000.021519342385
15.33,3000.021656471988
15.34,3000.0217675839917
15.35,3000.0218532455583
15.36,3000.0219140238523
15.37,3000.021950486036
15.38,3000.021963199272
15.39,3000.0219527307227
15.4,3000.0219196475523
15.41,3000.021864516922
15.42,3000.0217879059965
15.43,3000.0216903819382
15.44,3000.0215725119087
15.45,3000.0214348630725
15.46,3000.021278002592
15.47,3000.0211024976297
15.48,3000.0209089153486
15.49,3000.020697822912
15.5,3000.0204697874824
15.51,3000.0202253762227
15.52,3000.019965156296
15.53,3000.019689694865
15.54,3000.019399559093
15.55,3000.0190953161427
15.56,3000.0187775331765
15.57,3000.018446777358
15.58,3000.018103615849
15.59,3000.0177486158136
15.6,3000.0173823444147
15.61,3000.0170053688144
15.62,3000.016618256176
15.63,3000.0162215736614
15.64,3000.015815888436
15.65,3000.01540176766
15.66,3000.014979778497
15.67,3000.014550488111
15.68,3000.014114463665
15.69,3000.01367227232
15.7,3000.0132244812403
15.71,3000.012771657588
15.72,3000.0123143685264
15.73,3000.011853181219
15.74,3000.011388662828
15.75,3000.0109213805163
15.76,3000.010451901447
15.77,3000.009980792783
15.78,3000.009508621687
15.79,3000.009035955322
15.8,3000.0085633608514
15.81,3000.008091405437
15.82,3000.0076206562426
15.83,3000.00715168043
15.84,3000.006685045164
15.85,3000.0062213176057
15.86,3000.0057610649183
15.87,3000.005304854265
15.88,3000.0048532528094
15.89,3000.0044068277134
15.9,3000.003966146141
15.91,3000.0035317752527
15.92,3000.0031042822143
15.93,3000.002684234187
15.94,3000.002272198334
15.95,3000.0018687418183
15.96,3000.0014744318028
15.97,3000.0010898354503
15.98,3000.0007155199232
15.99,3000.000352052386
16.0,3000.0
16.01,2999.9996598101056
16.02,2999.999331450749
16.03,2999.9990147701565
16.04,2999.9987096165496
16.05,2999.998415838154
16.06,2999.998133283193
16.07,2999.997861799891
16.08,2999.9976012364705
16.09,2999.9973514411577
16.1,2999.997112262176
16.11,2999.996883547748
16.12,2999.9966651461004
16.13,2999.996456905454
16.14,2999.9962586740344
16.15,2999.996070300066
16.16,2999.995891631773
16.17,2999.995722517379
16.18,2999.9955628051075
16.19,2999.9954123431826
16.2,2999.995270979829
16.21,2999.99513856327
16.22,2999.9950149417296
16.23,2999.994899963433
16.24,2999.9947934766024
16.25,2999.9946953294634
16.26,2999.9946053702392
16.27,2999.9945234471543
16.28,2999.9944494084325
16.29,2999.9943831022965
16.3,2999.994324376974
16.31,2999.9942730806847
16.32,2999.9942290616546
16.33,2999.994192168108
16.34,2999.9941622482684
16.35,2999.9941391503603
16.36,2999.9941227226063
16.37,2999.994112813232
16.38,2999.994109270461
16.39,2999.994111942517
16.4,2999.994120677625
16.41,2999.9941353240074
16.42,2999.994155729889
16.43,2999.9941817434947
16.44,2999.994213213047
16.45,2999.9942499867702
16.46,2999.994291912889
16.47,2999.994338839627
16.48,2999.994390615209
16.49,2999.9944470878577
16.5,2999.9945081057976
16.51,2999.9945735172537
16.52,2999.994643170448
16.53,2999.9947169136058
16.54,2999.9947945949525
16.55,2999.9948760627094
16.56,2999.994961165102
16.57,2999.995049750354
16.58,2999.995141666689
16.59,2999.9952367623328
16.6,2999.995334885507
16.61,2999.995435884437
16.62,2999.995539607346
16.63,2999.9956459024597
16.64,2999.995754618
16.65,2999.995865602192
16.66,2999.9959787032603
16.67,2999.9960937694277
16.68,2999.996210648918
16.69,2999.9963291899567
16.7,2999.996449240767
16.71,2999.9965706495727
16.72,2999.9966932645984
16.73,2999.996816934068
16.74,2999.996941506204
16.75,2999.9970668292326
16.76,2999.997192751377
16.77,2999.997319120861
16.78,2999.9974457859093
16.79,2999.9975725947456
16.8,2999.9976993955925
16.81,2999.9978260366765
16.82,2999.997952366219
16.83,2999.998078232446
16.84,2999.9982034835807
16.85,2999.998327967848
16.86,2999.99845153347
16.87,2999.998574028673
16.88,2999.998695301679
16.89,2999.9988152007127
16.9,2999.998933573999
16.91,2999.999050269761
16.92,2999.9991651362234
16.93,2999.9992780216094
16.94,2999.9993887741434
16.95,2999.999497242049
16.96,2999.999603273551
16.97,2999.9997067168733
16.98,2999.9998074202394
16.99,2999.9999052318744
17.0,3000.0
17.01,3000.000091604796
17.02,3000.000180054248
17.03,3000.0002653883
17.04,3000.0003476468887
17.05,3000.0004268699586
17.06,3000.00050309745
17.07,3000.000576369305
17.08,3000.000646725462
17.09,3000.000714205864
17.1,3000.0007788504504
17.11,3000.000840699165
17.12,3000.0008997919467
17.13,3000.000956168737
17.14,3000.001009869477
17.15,3000.0010609341084
17.16,3000.00110940257
17.17,3000.0011553148065
17.18,3000.0011987107555
17.19,3000.00123963036
17.2,3000.0012781135606
17.21,3000.0013142002977
17.22,3000.001347930513
17.23,3000.001379344148
17.24,3000.0014084811432
17.25,3000.0014353814395
17.26,3000.001460084978
17.27,3000.0014826317
17.28,3000.001503061547
17.29,3000.00152141446
17.3,3000.0015377303766
17.31,3000.0015520492434
17.32,3000.0015644109976
17.33,3000.0015748555816
17.34,3000.001583422937
17.35,3000.001590153004
17.36,3000.0015950857232
17.37,3000.0015982610366
17.38,3000.001599718885
17.39,3000.001599499209
17.4,3000.0015976419504
17.41,3000.001594187049
17.42,3000.001589174448
17.43,3000.0015826440863
17.44,3000.0015746359063
17.45,3000.001565189848
17.46,3000.001554345853
17.47,3000.001542143863
17.48,3000.001528623817
17.49,3000.0015138256595
17.5,3000.001497789328
17.51,3000.0014805547657
17.52,3000.001462161913
17.53,3000.001442650711
17.54,3000.0014220611
17.55,3000.001400433022
17.56,3000.001377806418
17.57,3000.0013542212287
17.58,3000.001329717395
17.59,3000.0013043348586
17.6,3000.00127811356
17.61,3000.0012510934403
17.62,3000.0012233144416
17.63,3000.001194816503
17.64,3000.001165639567
17.65,3000.001135823574
17.66,3000.0011054084657
17.67,3000.001074434182
17.68,3000.001042940665
17.69,3000.001010967855
17.7,3000.000978555694
17.71,3000.000945744122
17.72,3000.0009125730817
17.73,3000.0008790825123
17.74,3000.000845312355
17.75,3000.000811302553
17.76,3000.0007770930447
17.77,3000.000742723772
17.78,3000.0007082346765
17.79,3000.0006736656983
17.8,3000.00063905678
17.81,3000.000604447861
17.82,3000.000569878883
17.83,3000.000535389788
17.84,3000.0005010205155
17.85,3000.0004668110078
17.86,3000.000432801204
17.87,3000.000399031048
17.88,3000.0003655404776
17.89,3000.000332369437
17.9,3000.000299557866
17.91,3000.0002671457046
17.92,3000.0002351728954
17.93,3000.000203679378
17.94,3000.000172705095
17.95,3000.000142289986
17.96,3000.0001124739933
17.97,3000.000083297057
17.98,3000.0000547991185
17.99,3000.0000270201194
18.0,3000.0
18.01,2999.999973770713
18.02,2999.9999483322595
18.03,2999.99992367665
18.04,2999.9998997958965
18.05,2999.999876682012
18.06,2999.9998543270067
18.07,2999.9998327228936
18.08,2999.999811861683
18.09,2999.9997917353894
18.1,2999.9997723360216
18.11,2999.9997536555934
18.12,2999.999735686116
18.13,2999.9997184196
18.14,2999.999701848059
18.15,2999.9996859635044
18.16,2999.999670757947
18.17,2999.999656223399
18.18,2999.9996423518733
18.19,2999.99962913538
18.2,2999.999616565932
18.21,2999.9996046355404
18.22,2999.9995933362184
18.23,2999.999582659976
18.24,2999.9995725988256
18.25,2999.99956314478
18.26,2999.999554289848
18.27,2999.999546026045
18.28,2999.9995383453816
18.29,2999.999531239869
18.3,2999.99952470152
18.31,2999.999518722345
18.32,2999.999513294357
18.33,2999.999508409566
18.34,2999.9995040599856
18.35,2999.999500237627
18.36,2999.999496934503
18.37,2999.999494142623
18.38,2999.999491854001
18.39,2999.999490060649
18.4,2999.9994887545754
18.41,2999.999487927796
18.42,2999.999487572321
18.43,2999.999487680162
18.44,2999.9994882433307
18.45,2999.99948925384
18.46,2999.9994907036994
18.47,2999.9994925849223
18.48,2999.999494889521
18.49,2999.9994976095063
18.5,2999.9995007368907
18.51,2999.9995042636856
18.52,2999.9995081819025
18.53,2999.999512483553
18.54,2999.9995171606497
18.55,2999.9995222052044
18.56,2999.9995276092286
18.57,2999.999533364733
18.58,2999.999539463732
18.59,2999.9995458982344
18.6,2999.999552660254
18.61,2999.9995597418024
18.62,2999.99956713489
18.63,2999.9995748315305
18.64,2999.9995828237334
18.65,2999.999591103513
18.66,2999.99959966288
18.67,2999.999608493846
18.68,2999.999617588423
18.69,2999.999626938623
18.7,2999.9996365364564
18.71,2999.9996463739367
18.72,2999.9996564430758
18.73,2999.999666735884
18.74,2999.9996772443737
18.75,2999.999687960557
18.76,2999.9996988764456
18.77,2999.999709984052
18.78,2999.9997212753856
18.79,2999.9997327424603
18.8,2999.999744377288
18.81,2999.99975617188
18.82,2999.999768118248
18.83,2999.9997802084035
18.84,2999.999792434357
18.85,2999.9998047881245
18.86,2999.9998172617143
18.87,2999.9998298471382
18.88,2999.9998425364097
18.89,2999.999855321539
18.9,2999.999868194539
18.91,2999.999881147421
18.92,2999.999894172198
18.93,2999.999907260879
18.94,2999.9999204054784
18.95,2999.9999335980065
18.96,2999.999946830476
18.97,2999.999960094898
18.98,2999.9999733832856
18.99,2999.999986687649
19.0,3000.0
19.01,3000.000013312352
19.02,3000.000026616715
19.03,3000.0000399051023
19.04,3000.000053169524
19.05,3000.000066401994
19.06,3000.0000795945225
19.07,3000.0000927391216
19.08,3000.0001058278026
19.09,3000.00011885258
19.1,3000.000131805461
19.11,3000.000144678461
19.12,3000.0001574635908
19.13,3000.000170152862
19.14,3000.000182738286
19.15,3000.000195211876
19.16,3000.000207565643
19.17,3000.0002197915974
19.18,3000.0002318817533
19.19,3000.000243828121
19.2,3000.000255622712
19.21,3000.00026725754
19.22,3000.000278724615
19.23,3000.0002900159493
19.24,3000.000301123556
19.25,3000.0003120394435
19.26,3000.0003227556267
19.27,3000.0003332641168
19.28,3000.000343556925
19.29,3000.000353626063
19.3,3000.000363463544
19.31,3000.000373061378
19.32,3000.000382411578
19.33,3000.000391506154
19.34,3000.0004003371205
19.35,3000.000408896487
19.36,3000.000417176266
19.37,3000.00042516847
19.38,3000.0004328651103
19.39,3000.000440258198
19.4,3000.000447339746
19.41,3000.000454101766
19.42,3000.000460536269
19.43,3000.000466635267
19.44,3000.0004723907723
19.45,3000.000477794796
19.46,3000.0004828393503
19.47,3000.000487516448
19.48,3000.0004918180985
19.49,3000.0004957363158
19.5,3000.0004992631098
19.51,3000.000502390494
19.52,3000.0005051104795
19.53,3000.0005074150777
19.54,3000.000509296301
19.55,3000.000510746161
19.56,3000.0005117566698
19.57,3000.0005123198384
19.58,3000.0005124276795
19.59,3000.0005120722035
19.6,3000.000511245424
19.61,3000.000509939352
19.62,3000.0005081459985
19.63,3000.000505857376
19.64,3000.000503065497
19.65,3000.000499762373
19.66,3000.0004959400144
19.67,3000.000491590434
19.68,3000.000486705644
19.69,3000.000481277655
19.7,3000.0004752984805
19.71,3000.000468760131
19.72,3000.000461654618
19.73,3000.000453973955
19.74,3000.000445710152
19.75,3000.000436855221
19.76,3000.000427401175
19.77,3000.000417340025
19.78,3000.0004066637825
19.79,3000.000395364459
19.8,3000.000383434068
19.81,3000.00037086462
19.82,3000.000357648127
19.83,3000.000343776601
19.84,3000.000329242053
19.85,3000.000314036496
19.86,3000.000298151941
19.87,3000.0002815804
19.88,3000.000264313884
19.89,3000.0002463444066
19.9,3000.0002276639784
19.91,3000.0002082646106
19.92,3000.0001881383164
19.93,3000.0001672771064
19.94,3000.0001456729933
19.95,3000.000123317988
19.96,3000.000100204103
19.97,3000.00007632335
19.98,3000.0000516677405
19.99,3000.0000262292865
20.0,3000.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
