wind_speed,Nordex N100 Delta
13.2,3275.5869624710167
13.21,3276.417754468745
13.22,3277.2340379148045
13.23,3278.0357636706653
13.24,3278.822882597798
13.25,3279.5953455576755
13.26,3280.3531034117686
13.27,3281.096107021549
13.28,3281.824307248486
13.29,3282.537654954054
13.3,3283.2361009997217
13.31,3283.9195962469607
13.32,3284.5880915572443
13.33,3285.241537792041
13.34,3285.879885812825
13.35,3286.5030864810647
13.36,3287.111090658233
13.37,3287.703849205801
13.38,3288.2813129852407
13.39,3288.8434328580224
13.4,3289.3901596856176
13.41,3289.9214443294977
13.42,3290.4372376511337
13.43,3290.937490511997
13.44,3291.42215377356
13.45,3291.8911782972923
13.46,3292.3445149446657
13.47,3292.782114577152
13.48,3293.203928056222
13.49,3293.609906243348
13.5,3294.0
13.51,3294.37422285903
13.52,3294.7328390388097
13.53,3295.0761754290897
13.54,3295.404558919622
13.55,3295.7183164001594
13.56,3296.0177747604525
13.57,3296.303260890251
13.58,3296.5751016793097
13.59,3296.8336240173785
13.6,3297.0791547942085
13.61,3297.312020899552
13.62,3297.5325492231605
13.63,3297.7410666547858
13.64,3297.937900084179
13.65,3298.1233764010926
13.66,3298.2978224952763
13.67,3298.461565256483
13.68,3298.6149315744647
13.69,3298.758248338971
13.7,3298.8918424397552
13.71,3299.016040766569
13.72,3299.1311702091625
13.73,3299.237557657289
13.74,3299.335530000698
13.75,3299.425414129142
13.76,3299.5075369323736
13.77,3299.5822253001443
13.78,3299.6498061222032
13.79,3299.7106062883045
13.8,3299.7649526881983
13.81,3299.813172211637
13.82,3299.855591748372
13.83,3299.8925381881536
13.84,3299.924338420736
13.85,3299.951319335867
13.86,3299.9738078233013
13.87,3299.99213077279
13.88,3300.006615074084
13.89,3300.017587616935
13.9,3300.0253752910944
13.91,3300.0303049863137
13.92,3300.0327035923447
13.93,3300.032897998939
13.94,3300.031215095849
13.95,3300.027981772824
13.96,3300.023524919617
13.97,3300.01817142598
13.98,3300.012248181664
13.99,3300.00608207642
14.0,3300.0
14.01,3299.994272623785
14.02,3299.9889457456675
14.03,3299.984008945172
14.04,3299.979451801817
14.05,3299.975263895129
14.06,3299.97143480463
14.07,3299.9679541098403
14.08,3299.964811390284
14.09,3299.961996225483
14.1,3299.95949819496
14.11,3299.957306878237
14.12,3299.955411854838
14.13,3299.953802704284
14.14,3299.952469006098
14.15,3299.951400339802
14.16,3299.9505862849187
14.17,3299.950016420971
14.18,3299.949680327481
14.19,3299.949567583971
14.2,3299.949667769964
14.21,3299.949970464982
14.22,3299.9504652485475
14.23,3299.951141700184
14.24,3299.951989399412
14.25,3299.952997925755
14.26,3299.9541568587365
14.27,3299.9554557778783
14.28,3299.9568842627023
14.29,3299.958431892731
14.3,3299.9600882474874
14.31,3299.961842906493
14.32,3299.9636854492724
14.33,3299.965605455346
14.34,3299.967592504237
14.35,3299.969636175468
14.36,3299.971726048561
14.37,3299.9738517030387
14.38,3299.9760027184243
14.39,3299.97816867424
14.4,3299.9803391500072
14.41,3299.98250372525
14.42,3299.984651979489
14.43,3299.9867734922477
14.44,3299.988857843049
14.45,3299.990894611415
14.46,3299.992873376868
14.47,3299.99478371893
14.48,3299.996615217125
14.49,3299.9983574509743
14.5,3300.0
14.51,3300.001534645832
14.52,3300.002961978522
14.53,3300.0042847902287
14.54,3300.005505873109
14.55,3300.0066280193246
14.56,3300.007654021032
14.57,3300.008586670389
14.58,3300.009428759557
14.59,3300.010183080692
14.6,3300.010852425953
14.61,3300.0114395875
14.62,3300.011947357488
14.63,3300.01237852808
14.64,3300.012735891432
14.65,3300.013022239704
14.66,3300.013240365052
14.67,3300.0133930596367
14.68,3300.013483115616
14.69,3300.013513325148
14.7,3300.013486480392
14.71,3300.0134053735064
14.72,3300.0132727966493
14.73,3300.01309154198
14.74,3300.0128644016563
14.75,3300.0125941678366
14.76,3300.01228363268
14.77,3300.0119355883458
14.78,3300.0115528269907
14.79,3300.011138140774
14.8,3300.010694321855
14.81,3300.0102241623918
14.82,3300.0097304545416
14.83,3300.009215990465
14.84,3300.008683562319
14.85,3300.008135962264
14.86,3300.007575982456
14.87,3300.0070064150545
14.88,3300.006430052219
14.89,3300.005849686108
14.9,3300.0052681088787
14.91,3300.004688112691
14.92,3300.0041124897025
14.93,3300.003544032072
14.94,3300.002985531958
14.95,3300.0024397815187
14.96,3300.001909572913
14.97,3300.001397698301
14.98,3300.0009069498387
14.99,3300.0004401196857
15.0,3300.0
15.01,3299.9995887928894
15.02,3299.9992063402474
15.03,3299.9988518939194
15.04,3299.998524705747
15.05,3299.998224027575
15.06,3299.9979491112467
15.07,3299.997699208604
15.08,3299.9974735714923
15.09,3299.997271451753
15.1,3299.997092101231
15.11,3299.996934771769
15.12,3299.99679871521
15.13,3299.996683183398
15.14,3299.996587428176
15.15,3299.996510701389
15.16,3299.996452254877
15.17,3299.996411340487
15.18,3299.99638721006
15.19,3299.9963791154405
15.2,3299.9963863084718
15.21,3299.996408040995
15.22,3299.996443564857
15.23,3299.9964921318992
15.24,3299.996552993965
15.25,3299.996625402899
15.26,3299.996708610544
15.27,3299.9968018687423
15.28,3299.996904429338
15.29,3299.997015544175
15.3,3299.997134465096
15.31,3299.997260443945
15.32,3299.9973927325645
15.33,3299.997530582798
15.34,3299.9976732464893
15.35,3299.997819975483
15.36,3299.99797002162
15.37,3299.9981226367445
15.38,3299.998277072701
15.39,3299.998432581332
15.4,3299.9985884144808
15.41,3299.9987438239914
15.42,3299.9988980617063
15.43,3299.999050379469
15.44,3299.999200029124
15.45,3299.9993462625134
15.46,3299.9994883314803
15.47,3299.9996254878697
15.48,3299.999756983523
15.49,3299.999882070286
15.5,3300.0
15.51,3300.0001101826138
15.52,3300.0002126604904
15.53,3300.0003076340977
15.54,3300.000395303904
15.55,3300.0004758703776
15.56,3300.0005495339856
15.57,3300.000616495197
15.58,3300.000676954479
15.59,3300.0007311123
15.6,3300.000779169128
15.61,3300.0008213254296
15.62,3300.0008577816743
15.63,3300.0008887383296
15.64,3300.0009143958646
15.65,3300.000934954746
15.66,3300.0009506154406
15.67,3300.000961578419
15.68,3300.000968044147
15.69,3300.000970213094
15.7,3300.000968285728
15.71,3300.000962462515
15.72,3300.000952943925
15.73,3300.000939930426
15.74,3300.0009236224832
15.75,3300.000904220568
15.76,3300.000881925147
15.77,3300.0008569366887
15.78,3300.000829455659
15.79,3300.0007996825284
15.8,3300.000767817764
15.81,3300.000734061833
15.82,3300.0006986152043
15.83,3300.0006616783453
15.84,3300.000623451725
15.85,3300.0005841358097
15.86,3300.000543931068
15.87,3300.0005030379684
15.88,3300.0004616569786
15.89,3300.0004199885666
15.9,3300.0003782332005
15.91,3300.000336591348
15.92,3300.000295263477
15.93,3300.0002544500544
15.94,3300.0002143515508
15.95,3300.000175168432
15.96,3300.0001371011667
15.97,3300.0001003502234
15.98,3300.000065116069
15.99,3300.000031599172
16.0,3300.0
16.01,3299.999970476658
16.02,3299.9999430177936
16.03,3299.999917569692
16.04,3299.9998940786377
16.05,3299.9998724909165
16.06,3299.9998527528114
16.07,3299.9998348106096
16.08,3299.999818610594
16.09,3299.999804099049
16.1,3299.999791222261
16.11,3299.9997799265143
16.12,3299.999770158093
16.13,3299.9997618632824
16.14,3299.999754988366
16.15,3299.9997494796303
16.16,3299.99974528336
16.17,3299.999742345839
16.18,3299.9997406133525
16.19,3299.999740032185
16.2,3299.999740548621
16.21,3299.999742108946
16.22,3299.9997446594443
16.23,3299.999748146401
16.24,3299.9997525161007
16.25,3299.9997577148283
16.26,3299.999763688868
16.27,3299.999770384506
16.28,3299.9997777480257
16.29,3299.999785725712
16.3,3299.9997942638497
16.31,3299.999803308724
16.32,3299.9998128066195
16.33,3299.9998227038213
16.34,3299.9998329466134
16.35,3299.9998434812805
16.36,3299.999854254109
16.37,3299.999865211382
16.38,3299.999876299385
16.39,3299.9998874644025
16.4,3299.999898652719
16.41,3299.99990981062
16.42,3299.9999208843897
16.43,3299.9999318203127
16.44,3299.9999425646747
16.45,3299.9999530637606
16.46,3299.999963263853
16.47,3299.999973111239
16.48,3299.9999825522023
16.49,3299.9999915330272
16.5,3300.0
16.51,3300.000007910756
16.52,3300.0000152683365
16.53,3300.000022087135
16.54,3300.0000283815434
16.55,3300.000034165957
16.56,3300.0000394547656
16.57,3300.000044262365
16.58,3300.0000486031454
16.59,3300.000052491502
16.6,3300.000055941827
16.61,3300.0000589685137
16.62,3300.0000615859544
16.63,3300.0000638085426
16.64,3300.000065650671
16.65,3300.000067126732
16.66,3300.0000682511195
16.67,3300.0000690382262
16.68,3300.000069502445
16.69,3300.0000696581687
16.7,3300.0000695197896
16.71,3300.000069101702
16.72,3300.0000684182983
16.73,3300.0000674839707
16.74,3300.0000663131127
16.75,3300.000064920118
16.76,3300.0000633193786
16.77,3300.000061525289
16.78,3300.00005955224
16.79,3300.000057414625
16.8,3300.000055126838
16.81,3300.000052703271
16.82,3300.0000501583177
16.83,3300.0000475063703
16.84,3300.0000447618227
16.85,3300.0000419390663
16.86,3300.000039052496
16.87,3300.000036116504
16.88,3300.000033145482
16.89,3300.000030153825
16.9,3300.000027155924
16.91,3300.0000241661737
16.92,3300.000021198966
16.93,3300.0000182686936
16.94,3300.0000153897504
16.95,3300.000012576529
16.96,3300.0000098434225
16.97,3300.000007204823
16.98,3300.0000046751247
16.99,3300.000002268719
17.0,3300.0
17.01,3299.99999788032
17.02,3299.9999959088614
17.03,3299.9999940817693
17.04,3299.9999923951877
17.05,3299.9999908452583
17.06,3299.999989428125
17.07,3299.9999881399326
17.08,3299.999986976824
17.09,3299.999985934941
17.1,3299.9999850104286
17.11,3299.9999841994304
17.12,3299.999983498089
17.13,3299.9999829025483
17.14,3299.9999824089505
17.15,3299.9999820134403
17.16,3299.999981712162
17.17,3299.999981501257
17.18,3299.99998137687
17.19,3299.999981335144
17.2,3299.9999813722216
17.21,3299.999981484248
17.22,3299.999981667365
17.23,3299.999981917717
17.24,3299.9999822314467
17.25,3299.9999826046983
17.26,3299.999983033615
17.27,3299.9999835143403
17.28,3299.999984043017
17.29,3299.9999846157893
17.3,3299.9999852287992
17.31,3299.9999858781925
17.32,3299.999986560111
17.33,3299.999987270697
17.34,3299.9999880060977
17.35,3299.999988762452
17.36,3299.999989535907
17.37,3299.999990322604
17.38,3299.9999911186874
17.39,3299.999991920299
17.4,3299.9999927235845
17.41,3299.9999935246865
17.42,3299.999994319748
17.43,3299.999995104913
17.44,3299.999995876324
17.45,3299.999996630125
17.46,3299.99999736246
17.47,3299.999998069471
17.48,3299.9999987473025
17.49,3299.9999993920974
17.5,3300.0
17.51,3300.000000567968
17.52,3300.00000109622
17.53,3300.0000015857886
17.54,3300.0000020377083
17.55,3300.000002453012
17.56,3300.0000028327327
17.57,3300.0000031779045
17.58,3300.00000348956
17.59,3300.0000037687328
17.6,3300.0000040164564
17.61,3300.000004233764
17.62,3300.000004421689
17.63,3300.0000045812653
17.64,3300.000004713526
17.65,3300.000004819504
17.66,3300.0000049002324
17.67,3300.000004956746
17.68,3300.0000049900773
17.69,3300.0000050012586
17.7,3300.0000049913247
17.71,3300.0000049613086
17.72,3300.000004912243
17.73,3300.000004845163
17.74,3300.0000047610997
17.75,3300.000004661088
17.76,3300.00000454616
17.77,3300.000004417352
17.78,3300.0000042756938
17.79,3300.00000412222
17.8,3300.000003957965
17.81,3300.000003783961
17.82,3300.0000036012416
17.83,3300.00000341084
17.84,3300.0000032137896
17.85,3300.000003011124
17.86,3300.000002803877
17.87,3300.0000025930813
17.88,3300.00000237977
17.89,3300.0000021649776
17.9,3300.000001949736
17.91,3300.0000017350803
17.92,3300.0000015220426
17.93,3300.000001311656
17.94,3300.000001104955
17.95,3300.000000902972
17.96,3300.000000706741
17.97,3300.000000517295
17.98,3300.0000003356668
17.99,3300.0000001628914
18.0,3300.0
18.01,3299.9999998478097
18.02,3299.9999997062614
18.03,3299.9999995750777
18.04,3299.9999994539808
18.05,3299.999999342696
18.06,3299.999999240945
18.07,3299.9999991484515
18.08,3299.999999064938
18.09,3299.999998990129
18.1,3299.999998923746
18.11,3299.9999988655136
18.12,3299.999998815154
18.13,3299.9999987723904
18.14,3299.999998736946
18.15,3299.999998708544
18.16,3299.9999986869084
18.17,3299.9999986717607
18.18,3299.9999986628254
18.19,3299.9999986598245
18.2,3299.999998662482
18.21,3299.999998670521
18.22,3299.999998683664
18.23,3299.9999987016345
18.24,3299.9999987241554
18.25,3299.9999987509505
18.26,3299.9999987817428
18.27,3299.999998816256
18.28,3299.9999988542118
18.29,3299.999998895333
18.3,3299.999998939345
18.31,3299.999998985969
18.32,3299.9999990349284
18.33,3299.9999990859465
18.34,3299.999999138748
18.35,3299.999999193053
18.36,3299.999999248588
18.37,3299.9999993050737
18.38,3299.999999362234
18.39,3299.9999994197924
18.4,3299.999999477471
18.41,3299.9999995349945
18.42,3299.9999995920844
18.43,3299.999999648465
18.44,3299.999999703859
18.45,3299.99999975799
18.46,3299.9999998105795
18.47,3299.999999861353
18.48,3299.9999999100323
18.49,3299.9999999563406
18.5,3300.0
18.51,3300.000000040795
18.52,3300.0000000787386
18.53,3300.0000001139065
18.54,3300.000000146371
18.55,3300.000000176208
18.56,3300.0000002034903
18.57,3300.0000002282927
18.58,3300.000000250689
18.59,3300.0000002707543
18.6,3300.000000288561
18.61,3300.000000304184
18.62,3300.0000003176983
18.63,3300.000000329176
18.64,3300.000000338693
18.65,3300.0000003463224
18.66,3300.0000003521386
18.67,3300.000000356215
18.68,3300.0000003586274
18.69,3300.000000359448
18.7,3300.000000358752
18.71,3300.000000356613
18.72,3300.000000353106
18.73,3300.0000003483037
18.74,3300.00000034228
18.75,3300.000000335111
18.76,3300.000000326869
18.77,3300.0000003176297
18.78,3300.0000003074656
18.79,3300.000000296452
18.8,3300.0000002846614
18.81,3300.000000272169
18.82,3300.00000025905
18.83,3300.000000245376
18.84,3300.000000231224
18.85,3300.0000002166644
18.86,3300.000000201774
18.87,3300.000000186627
18.88,3300.000000171296
18.89,3300.000000155856
18.9,3300.0000001403805
18.91,3300.000000124945
18.92,3300.000000109622
18.93,3300.0000000944865
18.94,3300.0000000796117
18.95,3300.000000065073
18.96,3300.000000050943
18.97,3300.000000037297
18.98,3300.000000024208
18.99,3300.0000000117507
19.0,3300.0
19.01,3299.999999989013
19.02,3299.9999999787865
19.03,3299.9999999693014
19.04,3299.999999960537
19.05,3299.999999952475
19.06,3299.999999945096
19.07,3299.999999938378
19.08,3299.999999932305
19.09,3299.999999926856
19.1,3299.99999992201
19.11,3299.9999999177503
19.12,3299.9999999140555
19.13,3299.9999999109077
19.14,3299.9999999082847
19.15,3299.9999999061683
19.16,3299.999999904541
19.17,3299.9999999033803
19.18,3299.999999902669
19.19,3299.9999999023858
19.2,3299.999999902513
19.21,3299.99999990303
19.22,3299.999999903917
19.23,3299.999999905155
19.24,3299.9999999067245
19.25,3299.999999908605
19.26,3299.99999991078
19.27,3299.9999999132265
19.28,3299.9999999159268
19.29,3299.9999999188617
19.3,3299.9999999220104
19.31,3299.999999925354
19.32,3299.999999928873
19.33,3299.9999999325487
19.34,3299.99999993636
19.35,3299.999999940289
19.36,3299.9999999443157
19.37,3299.99999994842
19.38,3299.999999952582
19.39,3299.9999999567844
19.4,3299.999999961005
19.41,3299.999999965225
19.42,3299.999999969428
19.43,3299.9999999735905
19.44,3299.999999977694
19.45,3299.999999981721
19.46,3299.99999998565
19.47,3299.9999999894617
19.48,3299.9999999931365
19.49,3299.999999996656
19.5,3300.0
19.51,3300.000000003152
19.52,3300.000000006114
19.53,3300.0000000088885
19.54,3300.00000001148
19.55,3300.000000013892
19.56,3300.000000016128
19.57,3300.0000000181926
19.58,3300.0000000200903
19.59,3300.000000021823
19.6,3300.000000023397
19.61,3300.000000024814
19.62,3300.00000002608
19.63,3300.0000000271966
19.64,3300.0000000281693
19.65,3300.0000000290024
19.66,3300.000000029698
19.67,3300.000000030262
19.68,3300.0000000306964
19.69,3300.0000000310065
19.7,3300.000000031195
19.71,3300.0000000312675
19.72,3300.0000000312275
19.73,3300.000000031077
19.74,3300.000000030822
19.75,3300.0000000304644
19.76,3300.0000000300106
19.77,3300.000000029462
19.78,3300.000000028825
19.79,3300.0000000281016
19.8,3300.000000027296
19.81,3300.0000000264126
19.82,3300.0000000254554
19.83,3300.0000000244286
19.84,3300.000000023335
19.85,3300.0000000221785
19.86,3300.0000000209643
19.87,3300.000000019694
19.88,3300.0000000183745
19.89,3300.000000017008
19.9,3300.0000000155987
19.91,3300.00000001415
19.92,3300.0000000126656
19.93,3300.000000011151
19.94,3300.000000009609
19.95,3300.0000000080427
19.96,3300.000000006458
19.97,3300.000000004857
19.98,3300.000000003245
19.99,3300.0000000016244
20.0,3300.0
20.01,3299.999999998376
20.02,3299.999999996756
20.03,3299.999999995144
20.04,3299.999999993543
20.05,3299.9999999919582
20.06,3299.999999990392
20.07,3299.9999999888496
20.08,3299.9999999873344
20.09,3299.9999999858514
20.1,3299.9999999844026
20.11,3299.9999999829924
20.12,3299.9999999816264
20.13,3299.999999980306
20.14,3299.999999979037
20.15,3299.999999977821
20.16,3299.999999976666
20.17,3299.9999999755723
20.18,3299.999999974544
20.19,3299.999999973588
20.2,3299.999999972704
20.21,3299.9999999719
20.22,3299.999999971176
20.23,3299.999999970538
20.24,3299.99999996999
20.25,3299.999999969536
20.26,3299.999999969179
20.27,3299.9999999689235
20.28,3299.999999968774
20.29,3299.9999999687325
20.3,3299.9999999688043
20.31,3299.999999968993
20.32,3299.999999969304
20.33,3299.9999999697384
20.34,3299.9999999703023
20.35,3299.999999970998
20.36,3299.99999997183
20.37,3299.9999999728034
20.38,3299.99999997392
20.39,3299.9999999751863
20.4,3299.9999999766032
20.41,3299.9999999781767
20.42,3299.99999997991
20.43,3299.999999981807
20.44,3299.999999983872
20.45,3299.9999999861084
20.46,3299.9999999885204
20.47,3299.9999999911115
20.48,3299.999999993885
20.49,3299.999999996847
20.5,3300.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
