wind_speed,AWT Inc. AWT-26 / WC-86
13.8,251.45520456456208
13.81,251.5972942887393
13.82,251.73891678471404
13.83,251.88006706291452
13.84,252.0207401337693
13.85,252.16093100770672
13.86,252.3006346951552
13.87,252.43984620654325
13.88,252.57856055229925
13.89,252.7167727428517
13.9,252.8544777886289
13.91,252.99167070005944
13.92,253.1283464875717
13.93,253.264500161594
13.94,253.40012673255492
13.95,253.53522121088275
13.96,253.66977860700607
13.97,253.80379393135323
13.98,253.9372621943527
13.99,254.0701784064329
14.0,254.20253757802212
14.01,254.33433471954908
14.02,254.465564841442
14.03,254.59622295412936
14.04,254.7263040680396
14.05,254.8558031936012
14.06,254.9847153412425
14.07,255.1130355213919
14.08,255.24075874447797
14.09,255.36788002092908
14.1,255.49439436117368
14.11,255.6202967756401
14.12,255.74558227475688
14.13,255.8702458689525
14.14,255.9942825686553
14.15,256.1176873842937
14.16,256.24045532629617
14.17,256.36258140509113
14.18,256.484060631107
14.19,256.6048880147722
14.2,256.72505856651526
14.21,256.84456729676447
14.22,256.9634092159484
14.23,257.08157933449536
14.24,257.1990726628339
14.25,257.3158842113923
14.26,257.4320089905992
14.27,257.5474420108828
14.28,257.6621782826717
14.29,257.7762128163942
14.3,257.88954062247893
14.31,258.0021567113541
14.32,258.1140560934483
14.33,258.22523377918986
14.34,258.3356847790073
14.35,258.445404103329
14.36,258.55438676258336
14.37,258.66262776719884
14.38,258.77012212760394
14.39,258.876864854227
14.4,258.9828509574965
14.41,259.0880754478409
14.42,259.1925333356885
14.43,259.2962196314679
14.44,259.39912934560743
14.45,259.50125748853554
14.46,259.6025990706807
14.47,259.7031491024713
14.48,259.8029025943357
14.49,259.90185455670246
14.5,260.0
14.51,260.09733604974315
14.52,260.19386829179234
14.53,260.28960442709445
14.54,260.3845521565964
14.55,260.478719181245
14.56,260.5721132019872
14.57,260.66474191976994
14.58,260.75661303553994
14.59,260.8477342502442
14.6,260.93811326482955
14.61,261.02775778024284
14.62,261.1166754974311
14.63,261.2048741173411
14.64,261.2923613409197
14.65,261.3791448691139
14.66,261.4652324028704
14.67,261.5506316431362
14.68,261.6353502908582
14.69,261.71939604698315
14.7,261.8027766124581
14.71,261.8854996882298
14.72,261.9675729752452
14.73,262.0490041744512
14.74,262.12980098679463
14.75,262.2099711132224
14.76,262.28952225468134
14.77,262.3684621121184
14.78,262.4467983864804
14.79,262.52453877871426
14.8,262.6016909897669
14.81,262.6782627205851
14.82,262.7542616721159
14.83,262.829695545306
14.84,262.9045720411023
14.85,262.9788988604518
14.86,263.05268370430133
14.87,263.1259342735977
14.88,263.19865826928793
14.89,263.2708633923188
14.9,263.3425573436373
14.91,263.41374782419007
14.92,263.48444253492426
14.93,263.5546491767866
14.94,263.624375450724
14.95,263.6936290576834
14.96,263.7624176986116
14.97,263.8307490744554
14.98,263.898630886162
14.99,263.9660708346779
15.0,264.0330766209502
15.01,264.09965594592586
15.02,264.1658165105516
15.03,264.23156601577426
15.04,264.29691216254093
15.05,264.3618626517982
15.06,264.4264251844933
15.07,264.49060746157284
15.08,264.55441718398373
15.09,264.61786205267293
15.1,264.68094976858737
15.11,264.7436880326738
15.12,264.8060845458791
15.13,264.8681470091504
15.14,264.9298831234343
15.15,264.99130058967773
15.16,265.0524071088277
15.17,265.1132103818309
15.18,265.1737181096344
15.19,265.233937993185
15.2,265.2938777334296
15.21,265.35354503131504
15.22,265.4129475877882
15.23,265.47209310379606
15.24,265.5309892802853
15.25,265.58964381820306
15.26,265.648064418496
15.27,265.70625878211115
15.28,265.7642346099953
15.29,265.8219996030954
15.3,265.8795614623583
15.31,265.93692788873085
15.32,265.99410658316
15.33,266.0511052465925
15.34,266.1079315799754
15.35,266.16459328425543
15.36,266.22109806037963
15.37,266.2774536092947
15.38,266.3336676319477
15.39,266.3897478292854
15.4,266.44570190225465
15.41,266.50153755180247
15.42,266.55726247887566
15.43,266.6128843844211
15.44,266.6684109693856
15.45,266.72384993471616
15.46,266.7792089813596
15.47,266.83449581026287
15.48,266.8897181223728
15.49,266.94488361863614
15.5,267.0
15.51,267.05507338155064
15.52,267.1101035349327
15.53,267.1650886459301
15.54,267.22002690032696
15.55,267.2749164839073
15.56,267.3297555824551
15.57,267.3845423817545
15.58,267.4392750675895
15.59,267.4939518257441
15.6,267.54857084200245
15.61,267.6031303021485
15.62,267.65762839196634
15.63,267.7120632972401
15.64,267.7664332037536
15.65,267.82073629729103
15.66,267.8749707636364
15.67,267.9291347885737
15.68,267.9832265578872
15.69,268.0372442573606
15.7,268.0911860727782
15.71,268.145050189924
15.72,268.198834794582
15.73,268.2525380725362
15.74,268.3061582095707
15.75,268.3596933914696
15.76,268.4131418040168
15.77,268.4665016329965
15.78,268.5197710641926
15.79,268.5729482833892
15.8,268.6260314763705
15.81,268.6790188289202
15.82,268.7319085268227
15.83,268.78469875586177
15.84,268.8373877018216
15.85,268.8899735504862
15.86,268.9424544876396
15.87,268.99482869906586
15.88,269.047094370549
15.89,269.0992496878731
15.9,269.1512928368222
15.91,269.2032220031803
15.92,269.2550353727315
15.93,269.3067311312598
15.94,269.35830746454934
15.95,269.4097625583839
15.96,269.46109459854785
15.97,269.512301770825
15.98,269.5633822609996
15.99,269.6143342548554
16.0,269.66515593817667
16.01,269.71584549674753
16.02,269.7664011163517
16.03,269.81682098277355
16.04,269.867103281797
16.05,269.91724619920603
16.06,269.9672479207847
16.07,270.0171066323171
16.08,270.0668205195873
16.09,270.1163877683793
16.1,270.16580656447707
16.11,270.2150750936648
16.12,270.26419154172646
16.13,270.3131540944461
16.14,270.3619609376078
16.15,270.4106102569955
16.16,270.45910023839326
16.17,270.50742906758524
16.18,270.5555949303554
16.19,270.6035960124878
16.2,270.6514304997665
16.21,270.6990965779754
16.22,270.7465924328988
16.23,270.7939162503206
16.24,270.8410662160248
16.25,270.88804051579547
16.26,270.9348373354168
16.27,270.98145486067256
16.28,271.027891277347
16.29,271.07414477122416
16.3,271.120213528088
16.31,271.16609573372256
16.32,271.2117895739119
16.33,271.2572932344401
16.34,271.3026049010913
16.35,271.3477227596493
16.36,271.39264499589825
16.37,271.4373697956223
16.38,271.4818953446054
16.39,271.52621982863144
16.4,271.5703414334848
16.41,271.61425834494923
16.42,271.65796874880897
16.43,271.701470830848
16.44,271.7447627768503
16.45,271.7878427725999
16.46,271.83070900388094
16.47,271.8733596564774
16.48,271.9157929161734
16.49,271.9580069687529
16.5,272.0
16.51,272.0417704240542
16.52,272.08331756847696
16.53,272.12464098918514
16.54,272.16574024209586
16.55,272.20661488312606
16.56,272.24726446819244
16.57,272.2876885532122
16.58,272.3278866941021
16.59,272.3678584467793
16.6,272.4076033671607
16.61,272.447121011163
16.62,272.4864109347035
16.63,272.5254726936988
16.64,272.5643058440661
16.65,272.60290994172226
16.66,272.64128454258423
16.67,272.6794292025689
16.68,272.7173434775934
16.69,272.75502692357435
16.7,272.7924790964291
16.71,272.82969955207426
16.72,272.8666878464269
16.73,272.90344353540405
16.74,272.9399661749225
16.75,272.9762553208993
16.76,273.01231052925147
16.77,273.04813135589575
16.78,273.0837173567492
16.79,273.1190680877288
16.8,273.15418310475144
16.81,273.18906196373405
16.82,273.2237042205937
16.83,273.25810943124714
16.84,273.2922771516115
16.85,273.3262069376036
16.86,273.35989834514044
16.87,273.39335093013887
16.88,273.42656424851606
16.89,273.4595378561887
16.9,273.492271309074
16.91,273.52476416308866
16.92,273.5570159741497
16.93,273.58902629817425
16.94,273.620794691079
16.95,273.652320708781
16.96,273.68360390719715
16.97,273.7146438422445
16.98,273.74544006984
16.99,273.77599214590043
17.0,273.8062996263428
17.01,273.8363620670843
17.02,273.8661790240415
17.03,273.8957500531316
17.04,273.9250747102714
17.05,273.9541525513779
17.06,273.9829831323681
17.07,274.0115660091589
17.08,274.03990073766727
17.09,274.06798687381007
17.1,274.0958239735044
17.11,274.123411592667
17.12,274.15074928721504
17.13,274.17783661306527
17.14,274.2046731261348
17.15,274.2312583823405
17.16,274.2575919375993
17.17,274.2836733478282
17.18,274.3095021689441
17.19,274.3350779568639
17.2,274.3604002675047
17.21,274.3854686567832
17.22,274.41028268061655
17.23,274.43484189492176
17.24,274.45914585561553
17.25,274.48319411861496
17.26,274.506986239837
17.27,274.5305217751986
17.28,274.5538002806166
17.29,274.57682131200806
17.3,274.5995844252899
17.31,274.622089176379
17.32,274.6443351211924
17.33,274.66632181564694
17.34,274.68804881565967
17.35,274.7095156771476
17.36,274.73072195602737
17.37,274.7516672082163
17.38,274.7723509896311
17.39,274.7927728561888
17.4,274.8129323638063
17.41,274.83282906840054
17.42,274.8524625258886
17.43,274.87183229218726
17.44,274.8909379232135
17.45,274.9097789748843
17.46,274.92835500311674
17.47,274.9466655638275
17.48,274.9647102129337
17.49,274.98248850635224
17.5,275.0
17.51,275.01724392223264
17.52,275.03421819115965
17.53,275.05092039732926
17.54,275.0673481312896
17.55,275.08349898358887
17.56,275.09937054477524
17.57,275.1149604053969
17.58,275.130266156002
17.59,275.1452853871386
17.6,275.1600156893551
17.61,275.17445465319946
17.62,275.18859986922007
17.63,275.2024489279649
17.64,275.2159994199822
17.65,275.2292489358202
17.66,275.24219506602697
17.67,275.2548354011508
17.68,275.2671675317397
17.69,275.27918904834195
17.7,275.29089754150573
17.71,275.3022906017792
17.72,275.3133658197105
17.73,275.3241207858478
17.74,275.3345530907393
17.75,275.3446603249332
17.76,275.35444007897763
17.77,275.3638899434208
17.78,275.3730075088108
17.79,275.3817903656958
17.8,275.3902361046241
17.81,275.3983423161437
17.82,275.406106590803
17.83,275.41352651915
17.84,275.4205996917329
17.85,275.4273236990999
17.86,275.4336961317992
17.87,275.43971458037885
17.88,275.4453766353871
17.89,275.45067988737213
17.9,275.45562192688215
17.91,275.46020034446525
17.92,275.46441273066966
17.93,275.46825667604355
17.94,275.4717297711351
17.95,275.47482960649234
17.96,275.47755377266367
17.97,275.47989986019707
17.98,275.4818654596408
17.99,275.4834481615431
18.0,275.484645556452
18.01,275.4854552349158
18.02,275.48587478748254
18.03,275.4859018047005
18.04,275.4855338771178
18.05,275.4847685952827
18.06,275.4836035497432
18.07,275.48203633104754
18.08,275.480064529744
18.09,275.47768573638064
18.1,275.4748975415057
18.11,275.4716975356673
18.12,275.46808330941366
18.13,275.4640524532929
18.14,275.4596025578532
18.15,275.4547312136428
18.16,275.44943601120974
18.17,275.44371454110234
18.18,275.4375643938686
18.19,275.43098316005694
18.2,275.42396843021527
18.21,275.41651779489194
18.22,275.4086288446351
18.23,275.4002991699928
18.24,275.39152636151334
18.25,275.38230800974486
18.26,275.37264170523554
18.27,275.3625250385335
18.28,275.3519556001869
18.29,275.3409309807439
18.3,275.32944877075283
18.31,275.3175065607618
18.32,275.3051019413188
18.33,275.2922325029723
18.34,275.27889583627024
18.35,275.2650895317609
18.36,275.2508111799924
18.37,275.2360583715129
18.38,275.2208286968706
18.39,275.2051197466137
18.4,275.18892911129046
18.41,275.1722543814488
18.42,275.1550931476371
18.43,275.1374430004034
18.44,275.119301530296
18.45,275.100666327863
18.46,275.0815349836525
18.47,275.0619050882129
18.48,275.0417742320921
18.49,275.02114000583845
18.5,275.0
18.51,274.9783528870154
18.52,274.9562016668847
18.53,274.933550421498
18.54,274.91040323274603
18.55,274.8867641825188
18.56,274.8626373527069
18.57,274.83802682520064
18.58,274.81293668189033
18.59,274.78737100466645
18.6,274.7613338754193
18.61,274.7348293760393
18.62,274.7078615884166
18.63,274.68043459444186
18.64,274.65255247600527
18.65,274.6242193149973
18.66,274.5954391933081
18.67,274.5662161928283
18.68,274.5365543954482
18.69,274.50645788305803
18.7,274.4759307375483
18.71,274.44497704080936
18.72,274.41360087473146
18.73,274.3818063212051
18.74,274.3495974621206
18.75,274.3169783793682
18.76,274.28395315483846
18.77,274.2505258704216
18.78,274.2167006080082
18.79,274.1824814494884
18.8,274.14787247675264
18.81,274.1128777716913
18.82,274.07750141619465
18.83,274.0417474921532
18.84,274.00562008145727
18.85,273.9691232659972
18.86,273.93226112766337
18.87,273.89503774834617
18.88,273.8574572099359
18.89,273.819523594323
18.9,273.78124098339777
18.91,273.7426134590505
18.92,273.7036451031719
18.93,273.6643399976519
18.94,273.6247022243811
18.95,273.5847358652499
18.96,273.5444450021485
18.97,273.50383371696745
18.98,273.4629060915969
18.99,273.4216662079275
19.0,273.3801181478494
19.01,273.33826599325295
19.02,273.2961138260286
19.03,273.2536657280667
19.04,273.2109257812577
19.05,273.1678980674918
19.06,273.1245866686596
19.07,273.0809956666511
19.08,273.037129143357
19.09,272.9929911806675
19.1,272.94858586047303
19.11,272.903917264664
19.12,272.8589894751306
19.13,272.8138065737633
19.14,272.7683726424525
19.15,272.7226917630886
19.16,272.67676801756187
19.17,272.6306054877627
19.18,272.5842082555816
19.19,272.5375804029086
19.2,272.4907260116344
19.21,272.4436491636491
19.22,272.39635394084337
19.23,272.34884442510725
19.24,272.3011246983313
19.25,272.2531988424059
19.26,272.20507093922123
19.27,272.156745070668
19.28,272.10822531863613
19.29,272.0595157650163
19.3,272.0106204916989
19.31,271.9615435805741
19.32,271.9122891135323
19.33,271.862861172464
19.34,271.8132638392595
19.35,271.76350119580906
19.36,271.71357732400327
19.37,271.6634963057323
19.38,271.6132622228865
19.39,271.5628791573564
19.4,271.5123511910322
19.41,271.4616824058044
19.42,271.41087688356333
19.43,271.35993870619933
19.44,271.30887195560274
19.45,271.25768071366394
19.46,271.2063690622734
19.47,271.1549410833213
19.48,271.10340085869814
19.49,271.0517524702943
19.5,271.0
19.51,270.9481475297057
19.52,270.89619914130185
19.53,270.84415891667874
19.54,270.7920309377266
19.55,270.739819286336
19.56,270.68752804439725
19.57,270.6351612938007
19.58,270.5827231164367
19.59,270.5302175941956
19.6,270.4776488089678
19.61,270.4250208426436
19.62,270.3723377771135
19.63,270.31960369426776
19.64,270.2668226759968
19.65,270.21399880419096
19.66,270.1611361607405
19.67,270.108238827536
19.68,270.0553108864677
19.69,270.00235641942595
19.7,269.94937950830115
19.71,269.89638423498366
19.72,269.8433746813638
19.73,269.7903549293321
19.74,269.7373290607788
19.75,269.6843011575942
19.76,269.63127530166867
19.77,269.5782555748928
19.78,269.5252460591567
19.79,269.4722508363509
19.8,269.41927398836566
19.81,269.36631959709143
19.82,269.3133917444185
19.83,269.2604945122373
19.84,269.2076319824381
19.85,269.15480823691144
19.86,269.10202735754746
19.87,269.04929342623666
19.88,268.9966105248694
19.89,268.943982735336
19.9,268.891414139527
19.91,268.8389088193325
19.92,268.78647085664306
19.93,268.7341043333489
19.94,268.6818133313405
19.95,268.6296019325082
19.96,268.5774742187423
19.97,268.52543427193325
19.98,268.47348617397137
19.99,268.42163400674707
20.0,268.3698818521507
20.01,268.31823379207253
20.02,268.26669390840306
20.03,268.2152662830326
20.04,268.1639549978515
20.05,268.1127641347501
20.06,268.0616977756189
20.07,268.0107600023481
20.08,267.9599548968282
20.09,267.90928654094944
20.1,267.8587590166022
20.11,267.80837640567705
20.12,267.7581427900641
20.13,267.7080622516538
20.14,267.6581388723366
20.15,267.6083767340028
20.16,267.5587799185428
20.17,267.5093525078468
20.18,267.46009858380535
20.19,267.41102222830875
20.2,267.3621275232474
20.21,267.31341855051164
20.22,267.2648993919919
20.23,267.2165741295784
20.24,267.1684468451616
20.25,267.12052162063185
20.26,267.0728025378795
20.27,267.025293678795
20.28,266.9779991252686
20.29,266.9309229591907
20.3,266.8840692624517
20.31,266.837442116942
20.32,266.7910456045518
20.33,266.7448838071717
20.34,266.69896080669184
20.35,266.6532806850028
20.36,266.60784752399474
20.37,266.56266540555816
20.38,266.51773841158337
20.39,266.4730706239608
20.4,266.4286661245808
20.41,266.38452899533354
20.42,266.34066331810965
20.43,266.2970731747994
20.44,266.2537626472931
20.45,266.2107358174812
20.46,266.16799676725407
20.47,266.125549578502
20.48,266.0833983331154
20.49,266.0415471129846
20.5,266.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
