wind_speed,TUGE 10 kW
13.07,9.001130198913073
13.08,9.00126790800701
13.09,9.001399921247334
13.1,9.001526319007306
13.11,9.001647181660196
13.12,9.001762589579265
13.13,9.00187262313778
13.14,9.001977362709003
13.15,9.002076888666203
13.16,9.002171281382644
13.17,9.002260621231589
13.18,9.002344988586305
13.19,9.002424463820056
13.2,9.002499127306107
13.21,9.002569059417725
13.22,9.002634340528173
13.23,9.002695051010718
13.24,9.002751271238623
13.25,9.002803081585155
13.26,9.002850562423577
13.27,9.002893794127157
13.28,9.002932857069156
13.29,9.002967831622842
13.3,9.002998798161482
13.31,9.003025837058336
13.32,9.003049028686673
13.33,9.003068453419756
13.34,9.003084191630851
13.35,9.00309632369322
13.36,9.003104929980136
13.37,9.003110090864855
13.38,9.003111886720648
13.39,9.003110397920778
13.4,9.003105704838513
13.41,9.00309788784711
13.42,9.003087027319843
13.43,9.003073203629974
13.44,9.003056497150764
13.45,9.003036988255484
13.46,9.003014757317398
13.47,9.002989884709766
13.48,9.002962450805862
13.49,9.00293253597894
13.5,9.002900220602276
13.51,9.002865585049129
13.52,9.002828709692766
13.53,9.002789674906449
13.54,9.00274856106345
13.55,9.002705448537025
13.56,9.002660417700445
13.57,9.002613548926973
13.58,9.002564922589876
13.59,9.002514619062417
13.6,9.002462718717862
13.61,9.002409301929475
13.62,9.002354449070523
13.63,9.00229824051427
13.64,9.002240756633983
13.65,9.002182077802924
13.66,9.002122284394359
13.67,9.002061456781554
13.68,9.001999675337773
13.69,9.00193702043628
13.7,9.001873572450346
13.71,9.001809411753227
13.72,9.001744618718195
13.73,9.001679273718514
13.74,9.001613457127448
13.75,9.00154724931826
13.76,9.00148073066422
13.77,9.001413981538589
13.78,9.001347082314634
13.79,9.001280113365617
13.8,9.001213155064807
13.81,9.001146287785467
13.82,9.001079591900865
13.83,9.001013147784263
13.84,9.000947035808927
13.85,9.000881336348122
13.86,9.00081612977511
13.87,9.000751496463163
13.88,9.00068751678554
13.89,9.000624271115507
13.9,9.000561839826332
13.91,9.000500303291279
13.92,9.000439741883614
13.93,9.000380235976598
13.94,9.0003218659435
13.95,9.000264712157582
13.96,9.000208854992112
13.97,9.000154374820353
13.98,9.000101352015571
13.99,9.000049866951032
14.0,9.0
14.01,8.99995181455087
14.02,8.999905306052577
14.03,8.999860452969171
14.04,8.999817233764714
14.05,8.999775626903261
14.06,8.999735610848877
14.07,8.999697164065616
14.08,8.999660265017539
14.09,8.999624892168702
14.1,8.99959102398317
14.11,8.999558638924995
14.12,8.99952771545824
14.13,8.999498232046962
14.14,8.999470167155218
14.15,8.999443499247073
14.16,8.999418206786578
14.17,8.999394268237795
14.18,8.999371662064785
14.19,8.999350366731603
14.2,8.999330360702311
14.21,8.999311622440963
14.22,8.999294130411624
14.23,8.99927786307835
14.24,8.999262798905198
14.25,8.999248916356226
14.26,8.999236193895499
14.27,8.999224609987069
14.28,8.999214143094997
14.29,8.999204771683344
14.3,8.999196474216168
14.31,8.999189229157526
14.32,8.999183014971475
14.33,8.999177810122077
14.34,8.99917359307339
14.35,8.999170342289476
14.36,8.999168036234385
14.37,8.999166653372184
14.38,8.999166172166927
14.39,8.999166571082677
14.4,8.99916782858349
14.41,8.999169923133424
14.42,8.999172833196539
14.43,8.999176537236895
14.44,8.999181013718548
14.45,8.99918624110556
14.46,8.999192197861985
14.47,8.999198862451884
14.48,8.99920621333932
14.49,8.999214228988347
14.5,8.999222887863022
14.51,8.999232168427408
14.52,8.999242049145563
14.53,8.999252508481547
14.54,8.999263524899417
14.55,8.999275076863228
14.56,8.999287142837042
14.57,8.999299701284922
14.58,8.99931273067092
14.59,8.999326209459099
14.6,8.999340116113515
14.61,8.99935442909823
14.62,8.999369126877296
14.63,8.999384187914782
14.64,8.999399590674741
14.65,8.99941531362123
14.66,8.99943133521831
14.67,8.999447633930037
14.68,8.999464188220477
14.69,8.99948097655368
14.7,8.999497977393712
14.71,8.999515169204626
14.72,8.999532530450486
14.73,8.999550039595347
14.74,8.999567675103266
14.75,8.999585415438307
14.76,8.999603239064527
14.77,8.999621124445982
14.78,8.999639050046735
14.79,8.99965699433084
14.8,8.99967493576236
14.81,8.999692852805351
14.82,8.999710723923874
14.83,8.999728527581986
14.84,8.999746242243747
14.85,8.999763846373213
14.86,8.999781318434446
14.87,8.999798636891502
14.88,8.999815780208442
14.89,8.999832726849323
14.9,8.999849455278207
14.91,8.99986594395915
14.92,8.999882171356212
14.93,8.99989811593345
14.94,8.999913756154923
14.95,8.99992907048469
14.96,8.999944037386811
14.97,8.999958635325344
14.98,8.999972842764347
14.99,8.99998663816788
15.0,9.0
15.01,9.000012911275842
15.02,9.00002537321483
15.03,9.000037391587467
15.04,9.00004897216425
15.05,9.000060120715677
15.06,9.000070843012255
15.07,9.000081144824474
15.08,9.000091031922842
15.09,9.000100510077857
15.1,9.000109585060018
15.11,9.000118262639825
15.12,9.000126548587778
15.13,9.000134448674377
15.14,9.000141968670123
15.15,9.000149114345515
15.16,9.000155891471051
15.17,9.000162305817236
15.18,9.000168363154563
15.19,9.000174069253537
15.2,9.000179429884657
15.21,9.000184450818425
15.22,9.000189137825334
15.23,9.000193496675891
15.24,9.000197533140593
15.25,9.00020125298994
15.26,9.000204661994434
15.27,9.000207765924571
15.28,9.000210570550854
15.29,9.00021308164378
15.3,9.000215304973855
15.31,9.00021724631157
15.32,9.000218911427435
15.33,9.00022030609194
15.34,9.000221436075595
15.35,9.000222307148888
15.36,9.00022292508233
15.37,9.000223295646414
15.38,9.000223424611644
15.39,9.00022331774852
15.4,9.000222980827537
15.41,9.000222419619199
15.42,9.000221639894006
15.43,9.000220647422456
15.44,9.000219447975049
15.45,9.000218047322289
15.46,9.000216451234671
15.47,9.000214665482696
15.48,9.000212695836867
15.49,9.00021054806768
15.5,9.000208227945636
15.51,9.000205741241237
15.52,9.00020309372498
15.53,9.000200291167367
15.54,9.0001973393389
15.55,9.000194244010071
15.56,9.000191010951388
15.57,9.000187645933348
15.58,9.000184154726451
15.59,9.000180543101196
15.6,9.000176816828088
15.61,9.000172981677618
15.62,9.000169043420291
15.63,9.000165007826608
15.64,9.00016088066707
15.65,9.00015666771217
15.66,9.000152374732414
15.67,9.000148007498302
15.68,9.000143571780331
15.69,9.000139073349
15.7,9.000134517974816
15.71,9.00012991142827
15.72,9.00012525947987
15.73,9.000120567900108
15.74,9.00011584245949
15.75,9.000111088928513
15.76,9.000106313077678
15.77,9.000101520677486
15.78,9.000096717498435
15.79,9.000091909311026
15.8,9.000087101885757
15.81,9.00008230099313
15.82,9.000077512403644
15.83,9.0000727418878
15.84,9.0000679952161
15.85,9.000063278159036
15.86,9.000058596487115
15.87,9.000053955970836
15.88,9.000049362380697
15.89,9.000044821487197
15.9,9.00004033906084
15.91,9.000035920872126
15.92,9.000031572691551
15.93,9.000027300289617
15.94,9.000023109436821
15.95,9.000019005903667
15.96,9.000014995460653
15.97,9.00001108387828
15.98,9.000007276927047
15.99,9.000003580377454
16.0,9.0
16.01,8.99999654034576
16.02,8.999993201088104
16.03,8.999989980680969
16.04,8.9999868775783
16.05,8.999983890234038
16.06,8.99998101710212
16.07,8.999978256636496
16.08,8.999975607291098
16.09,8.999973067519875
16.1,8.999970635776766
16.11,8.99996831051571
16.12,8.999966090190654
16.13,8.999963973255536
16.14,8.999961958164295
16.15,8.999960043370878
16.16,8.999958227329225
16.17,8.999956508493272
16.18,8.999954885316967
16.19,8.999953356254252
16.2,8.999951919759065
16.21,8.999950574285347
16.22,8.999949318287042
16.23,8.99994815021809
16.24,8.999947068532434
16.25,8.999946071684015
16.26,8.999945158126774
16.27,8.999944326314655
16.28,8.999943574701593
16.29,8.999942901741536
16.3,8.999942305888423
16.31,8.999941785596198
16.32,8.999941339318799
16.33,8.999940965510165
16.34,8.999940662624248
16.35,8.99994042911498
16.36,8.999940263436304
16.37,8.999940164042163
16.38,8.999940129386504
16.39,8.999940157923257
16.4,8.999940248106373
16.41,8.99994039838979
16.42,8.999940607227447
16.43,8.99994087307329
16.44,8.99994119438126
16.45,8.999941569605294
16.46,8.99994199719934
16.47,8.999942475617333
16.48,8.999943003313222
16.49,8.999943578740945
16.5,8.999944200354436
16.51,8.999944866607652
16.52,8.99994557595452
16.53,8.999946326848988
16.54,8.999947117745
16.55,8.999947947096494
16.56,8.99994881335741
16.57,8.999949714981692
16.58,8.999950650423283
16.59,8.999951618136121
16.6,8.99995261657415
16.61,8.99995364419131
16.62,8.999954699441545
16.63,8.99995578077879
16.64,8.999956886656996
16.65,8.9999580155301
16.66,8.999959165852042
16.67,8.999960336076763
16.68,8.99996152465821
16.69,8.999962730050319
16.7,8.999963950707034
16.71,8.999965185082294
16.72,8.999966431630044
16.73,8.999967688804224
16.74,8.999968955058776
16.75,8.99997022884764
16.76,8.999971508624762
16.77,8.999972792844076
16.78,8.99997407995953
16.79,8.999975368425062
16.8,8.999976656694617
16.81,8.999977943222133
16.82,8.999979226461553
16.83,8.999980504866818
16.84,8.99998177689187
16.85,8.99998304099065
16.86,8.9999842956171
16.87,8.999985539225163
16.88,8.999986770268777
16.89,8.999987987201884
16.9,8.999989188478432
16.91,8.999990372552354
16.92,8.999991537877595
16.93,8.999992682908099
16.94,8.999993806097804
16.95,8.99999490590065
16.96,8.999995980770583
16.97,8.999997029161543
16.98,8.999998049527472
16.99,8.99999904032231
17.0,9.0
17.01,9.000000927341114
17.02,9.000001822432756
17.03,9.000002685688656
17.04,9.000003517522554
17.05,9.000004318348179
17.06,9.000005088579268
17.07,9.000005828629554
17.08,9.000006538912768
17.09,9.000007219842646
17.1,9.000007871832926
17.11,9.000008495297335
17.12,9.000009090649613
17.13,9.00000965830349
17.14,9.000010198672701
17.15,9.000010712170981
17.16,9.000011199212063
17.17,9.000011660209681
17.18,9.000012095577569
17.19,9.00001250572946
17.2,9.000012891079091
17.21,9.000013252040194
17.22,9.000013589026501
17.23,9.00001390245175
17.24,9.000014192729672
17.25,9.000014460274002
17.26,9.000014705498474
17.27,9.000014928816821
17.28,9.000015130642778
17.29,9.000015311390078
17.3,9.000015471472457
17.31,9.000015611303645
17.32,9.000015731297383
17.33,9.000015831867398
17.34,9.000015913427426
17.35,9.000015976391204
17.36,9.000016021172458
17.37,9.00001604818493
17.38,9.000016057842352
17.39,9.000016050558456
17.4,9.00001602674698
17.41,9.000015986821651
17.42,9.000015931196211
17.43,9.000015860284389
17.44,9.000015774499918
17.45,9.000015674256536
17.46,9.000015559967972
17.47,9.000015432047967
17.48,9.000015290910248
17.49,9.000015136968553
17.5,9.000014970636615
17.51,9.000014792328168
17.52,9.000014602456941
17.53,9.000014401436678
17.54,9.000014189681107
17.55,9.00001396760396
17.56,9.000013735618976
17.57,9.000013494139887
17.58,9.000013243580424
17.59,9.000012984354324
17.6,9.00001271687532
17.61,9.000012441557148
17.62,9.000012158813538
17.63,9.000011869058227
17.64,9.000011572704949
17.65,9.000011270167438
17.66,9.000010961859424
17.67,9.000010648194646
17.68,9.000010329586836
17.69,9.000010006449727
17.7,9.000009679197056
17.71,9.000009348242552
17.72,9.000009013999954
17.73,9.000008676882993
17.74,9.000008337305403
17.75,9.00000799568092
17.76,9.000007652423275
17.77,9.000007307946204
17.78,9.000006962663441
17.79,9.00000661698872
17.8,9.000006271335776
17.81,9.00000592611834
17.82,9.000005581750147
17.83,9.000005238644931
17.84,9.000004897216424
17.85,9.000004557878368
17.86,9.000004221044486
17.87,9.000003887128521
17.88,9.0000035565442
17.89,9.00000322970526
17.9,9.000002907025438
17.91,9.000002588918463
17.92,9.000002275798073
17.93,9.000001968078
17.94,9.000001666171974
17.95,9.000001370493734
17.96,9.000001081457015
17.97,9.000000799475547
17.98,9.000000524963067
17.99,9.000000258333307
18.0,9.0
18.01,8.999999750289783
18.02,8.999999509180876
18.03,8.9999992765644
18.04,8.999999052331484
18.05,8.999998836373246
18.06,8.999998628580808
18.07,8.999998428845299
18.08,8.999998237057834
18.09,8.999998053109538
18.1,8.999997876891534
18.11,8.999997708294948
18.12,8.9999975472109
18.13,8.999997393530508
18.14,8.999997247144902
18.15,8.9999971079452
18.16,8.999996975822526
18.17,8.999996850668007
18.18,8.999996732372757
18.19,8.999996620827904
18.2,8.999996515924572
18.21,8.999996417553877
18.22,8.99999632560695
18.23,8.999996239974907
18.24,8.999996160548877
18.25,8.999996087219975
18.26,8.999996019879333
18.27,8.999995958418062
18.28,8.999995902727294
18.29,8.999995852698149
18.3,8.999995808221747
18.31,8.999995769189216
18.32,8.999995735491673
18.33,8.999995707020245
18.34,8.999995683666054
18.35,8.999995665320217
18.36,8.999995651873864
18.37,8.999995643218114
18.38,8.999995639244089
18.39,8.999995639842917
18.4,8.999995644905713
18.41,8.999995654323603
18.42,8.999995667987713
18.43,8.99999568578916
18.44,8.999995707619071
18.45,8.999995733368564
18.46,8.999995762928767
18.47,8.9999957961908
18.48,8.999995833045785
18.49,8.999995873384847
18.5,8.999995917099106
18.51,8.999995964079684
18.52,8.99999601421771
18.53,8.999996067404298
18.54,8.999996123530575
18.55,8.999996182487664
18.56,8.999996244166688
18.57,8.999996308458766
18.58,8.999996375255026
18.59,8.999996444446584
18.6,8.999996515924572
18.61,8.999996589580102
18.62,8.999996665304305
18.63,8.999996742988298
18.64,8.999996822523208
18.65,8.999996903800156
18.66,8.999996986710263
18.67,8.999997071144653
18.68,8.99999715699445
18.69,8.999997244150773
18.7,8.99999733250475
18.71,8.999997421947496
18.72,8.999997512370143
18.73,8.99999760366381
18.74,8.999997695719614
18.75,8.999997788428683
18.76,8.999997881682138
18.77,8.999997975371105
18.78,8.999998069386704
18.79,8.999998163620052
18.8,8.999998257962284
18.81,8.999998352304514
18.82,8.999998446537868
18.83,8.999998540553467
18.84,8.999998634242433
18.85,8.999998727495889
18.86,8.999998820204958
18.87,8.999998912260764
18.88,8.999999003554427
18.89,8.999999093977072
18.9,8.999999183419822
18.91,8.999999271773797
18.92,8.999999358930122
18.93,8.999999444779915
18.94,8.999999529214307
18.95,8.999999612124416
18.96,8.999999693401362
18.97,8.999999772936272
18.98,8.999999850620268
18.99,8.999999926344469
19.0,9.0
19.01,9.000000071499763
19.02,9.00000014084375
19.03,9.000000208053741
19.04,9.000000273151514
19.05,9.000000336158841
19.06,9.000000397097496
19.07,9.000000455989259
19.08,9.000000512855904
19.09,9.000000567719203
19.1,9.000000620600936
19.11,9.000000671522876
19.12,9.0000007205068
19.13,9.00000076757448
19.14,9.000000812747697
19.15,9.00000085604822
19.16,9.00000089749783
19.17,9.000000937118301
19.18,9.000000974931408
19.19,9.000001010958925
19.2,9.000001045222628
19.21,9.000001077744296
19.22,9.000001108545701
19.23,9.000001137648619
19.24,9.000001165074824
19.25,9.000001190846096
19.26,9.000001214984206
19.27,9.00000123751093
19.28,9.000001258448046
19.29,9.000001277817328
19.3,9.00000129564055
19.31,9.000001311939492
19.32,9.000001326735925
19.33,9.000001340051625
19.34,9.000001351908367
19.35,9.000001362327932
19.36,9.00000137133209
19.37,9.000001378942615
19.38,9.00000138518129
19.39,9.000001390069883
19.4,9.000001393630173
19.41,9.000001395883933
19.42,9.000001396852943
19.43,9.000001396558973
19.44,9.000001395023803
19.45,9.000001392269205
19.46,9.000001388316958
19.47,9.000001383188835
19.48,9.00000137690661
19.49,9.000001369492063
19.5,9.000001360966966
19.51,9.000001351353095
19.52,9.000001340672226
19.53,9.000001328946135
19.54,9.000001316196597
19.55,9.000001302445385
19.56,9.00000128771428
19.57,9.000001272025052
19.58,9.000001255399479
19.59,9.000001237859337
19.6,9.000001219426402
19.61,9.000001200122446
19.62,9.000001179969248
19.63,9.00000115898858
19.64,9.00000113720222
19.65,9.000001114631946
19.66,9.000001091299525
19.67,9.000001067226743
19.68,9.00000104243537
19.69,9.00000101694718
19.7,9.00000099078395
19.71,9.000000963967459
19.72,9.000000936519477
19.73,9.00000090846178
19.74,9.000000879816149
19.75,9.000000850604355
19.76,9.000000820848172
19.77,9.000000790569379
19.78,9.000000759789751
19.79,9.00000072853106
19.8,9.000000696815087
19.81,9.000000664663604
19.82,9.000000632098384
19.83,9.00000059914121
19.84,9.000000565813849
19.85,9.000000532138083
19.86,9.000000498135684
19.87,9.00000046382843
19.88,9.000000429238094
19.89,9.000000394386452
19.9,9.00000035929528
19.91,9.000000323986352
19.92,9.000000288481447
19.93,9.000000252802336
19.94,9.000000216970799
19.95,9.000000181008607
19.96,9.00000014493754
19.97,9.000000108779368
19.98,9.000000072555872
19.99,9.000000036288824
20.0,9.0
20.01,8.99999996371118
20.02,8.99999992744413
20.03,8.999999891220634
20.04,8.999999855062462
20.05,8.999999818991395
20.06,8.999999783029201
20.07,8.999999747197664
20.08,8.999999711518555
20.09,8.999999676013651
20.1,8.999999640704722
20.11,8.99999960561355
20.12,8.999999570761908
20.13,8.999999536171572
20.14,8.999999501864316
20.15,8.999999467861917
20.16,8.999999434186151
20.17,8.999999400858792
20.18,8.999999367901616
20.19,8.999999335336398
20.2,8.999999303184914
20.21,8.999999271468939
20.22,8.99999924021025
20.23,8.999999209430621
20.24,8.999999179151828
20.25,8.999999149395647
20.26,8.999999120183851
20.27,8.99999909153822
20.28,8.999999063480525
20.29,8.999999036032541
20.3,8.999999009216051
20.31,8.999998983052823
20.32,8.999998957564632
20.33,8.999998932773257
20.34,8.999998908700473
20.35,8.999998885368056
20.36,8.999998862797781
20.37,8.99999884101142
20.38,8.999998820030754
20.39,8.999998799877554
20.4,8.9999987805736
20.41,8.999998762140663
20.42,8.999998744600521
20.43,8.99999872797495
20.44,8.999998712285722
20.45,8.999998697554615
20.46,8.999998683803405
20.47,8.999998671053866
20.48,8.999998659327776
20.49,8.999998648646907
20.5,8.999998639033036
20.51,8.999998630507939
20.52,8.999998623093392
20.53,8.999998616811167
20.54,8.999998611683043
20.55,8.999998607730795
20.56,8.999998604976199
20.57,8.999998603441028
20.58,8.99999860314706
20.59,8.999998604116065
20.6,8.999998606369829
20.61,8.999998609930119
20.62,8.999998614818711
20.63,8.999998621057383
20.64,8.99999862866791
20.65,8.999998637672068
20.66,8.999998648091632
20.67,8.999998659948375
20.68,8.999998673264075
20.69,8.99999868806051
20.7,8.99999870435945
20.71,8.999998722182674
20.72,8.999998741551956
20.73,8.99999876248907
20.74,8.999998785015796
20.75,8.999998809153906
20.76,8.999998834925176
20.77,8.999998862351383
20.78,8.9999988914543
20.79,8.999998922255704
20.8,8.999998954777372
20.81,8.999998989041075
20.82,8.999999025068593
20.83,8.999999062881699
20.84,8.99999910250217
20.85,8.99999914395178
20.86,8.999999187252303
20.87,8.99999923242552
20.88,8.9999992794932
20.89,8.999999328477124
20.9,8.999999379399064
20.91,8.999999432280797
20.92,8.999999487144096
20.93,8.999999544010741
20.94,8.999999602902504
20.95,8.999999663841159
20.96,8.999999726848486
20.97,8.999999791946259
20.98,8.99999985915625
20.99,8.99999992850024
21.0,9.0
