wind_speed,CENEMESA FL-19
13.21,227.1440269818426
13.22,227.45089425065643
13.23,227.7549520427683
13.24,228.0562290567772
13.25,228.35475399128185
13.26,228.6505555448812
13.27,228.9436624161742
13.28,229.2341033037596
13.29,229.5219069062364
13.3,229.8071019222034
13.31,230.08971705025945
13.32,230.36978098900343
13.33,230.64732243703432
13.34,230.9223700929509
13.35,231.194952655352
13.36,231.46509882283664
13.37,231.73283729400356
13.38,231.99819676745173
13.39,232.26120594178
13.4,232.52189351558724
13.41,232.78028818747225
13.42,233.03641865603404
13.43,233.29031361987143
13.44,233.54200177758324
13.45,233.7915118277684
13.46,234.03887246902585
13.47,234.2841123999543
13.48,234.52726031915276
13.49,234.76834492522005
13.5,235.00739491675503
13.51,235.24443899235663
13.52,235.47950585062372
13.53,235.7126241901552
13.54,235.94382270954983
13.55,236.17313010740665
13.56,236.4005750823244
13.57,236.62618633290197
13.58,236.8499925577382
13.59,237.0720224554321
13.6,237.2923047245825
13.61,237.5108680637882
13.62,237.72774117164815
13.63,237.94295274676125
13.64,238.15653148772637
13.65,238.3685060931422
13.66,238.57890526160784
13.67,238.78775769172205
13.68,238.9950920820837
13.69,239.20093713129185
13.7,239.40532153794516
13.71,239.6082740006425
13.72,239.8098232179829
13.73,240.0099978885652
13.74,240.20882671098812
13.75,240.4063383838507
13.76,240.60256160575184
13.77,240.79752507529028
13.78,240.9912574910649
13.79,241.1837875516747
13.8,241.37514395571853
13.81,241.5653554017952
13.82,241.7544505885036
13.83,241.94245821444252
13.84,242.12940697821105
13.85,242.31532557840788
13.86,242.500242713632
13.87,242.68418708248217
13.88,242.8671873835574
13.89,243.04927231545645
13.9,243.23047057677823
13.91,243.4108108661217
13.92,243.59032188208568
13.93,243.769032323269
13.94,243.94697088827053
13.95,244.1241662756892
13.96,244.30064718412387
13.97,244.47644231217345
13.98,244.6515803584367
13.99,244.8260900215126
14.0,245.0
14.01,245.1733347023577
14.02,245.346101376484
14.03,245.51830298013724
14.04,245.6899424710756
14.05,245.86102280705728
14.06,246.0315469458407
14.07,246.20151784518396
14.08,246.37093846284532
14.09,246.53981175658316
14.1,246.70814068415555
14.11,246.87592820332088
14.12,247.04317727183744
14.13,247.20989084746336
14.14,247.37607188795704
14.15,247.5417233510765
14.16,247.70684819458023
14.17,247.8714493762263
14.18,248.03552985377308
14.19,248.1990925849788
14.2,248.36214052760167
14.21,248.5246766394001
14.22,248.68670387813208
14.23,248.8482252015561
14.24,249.00924356743025
14.25,249.16976193351283
14.26,249.32978325756216
14.27,249.48931049733645
14.28,249.6483466105939
14.29,249.80689455509287
14.3,249.9649572885916
14.31,250.1225377688482
14.32,250.27963895362103
14.33,250.4362638006684
14.34,250.5924152677484
14.35,250.74809631261945
14.36,250.9033098930397
14.37,251.05805896676745
14.38,251.2123464915609
14.39,251.3661754251784
14.4,251.51954872537812
14.41,251.67246934991837
14.42,251.8249402565573
14.43,251.97696440305333
14.44,252.1285447471645
14.45,252.27968424664925
14.46,252.43038585926573
14.47,252.58065254277227
14.48,252.73048725492708
14.49,252.87989295348837
14.5,253.02887259621443
14.51,253.1774291408636
14.52,253.325565545194
14.53,253.47328476696387
14.54,253.62058976393163
14.55,253.7674834938554
14.56,253.91396891449347
14.57,254.06004898360405
14.58,254.2057266589454
14.59,254.3510048982759
14.6,254.4958866593537
14.61,254.64037489993692
14.62,254.78447257778407
14.63,254.9281826506533
14.64,255.0715080763028
14.65,255.2144518124909
14.66,255.35701681697583
14.67,255.4992060475158
14.68,255.6410224618691
14.69,255.782469017794
14.7,255.92354867304877
14.71,256.06426438539154
14.72,256.2046191125808
14.73,256.3446158123745
14.74,256.48425744253115
14.75,256.6235469608088
14.76,256.76248732496595
14.77,256.90108149276057
14.78,257.03933242195114
14.79,257.1772430702958
14.8,257.31481639555284
14.81,257.45205535548047
14.82,257.58896290783696
14.83,257.7255420103806
14.84,257.86179562086966
14.85,257.9977266970623
14.86,258.1333381967168
14.87,258.2686330775915
14.88,258.40361429744456
14.89,258.5382848140343
14.9,258.6726475851189
14.91,258.80670556845666
14.92,258.94046172180583
14.93,259.0739190029247
14.94,259.2070803695714
14.95,259.3399487795043
14.96,259.4725271904816
14.97,259.6048185602616
14.98,259.73682584660247
14.99,259.86855200726256
15.0,260.0
15.01,260.1311705346749
15.02,260.2620553295535
15.03,260.39264385500405
15.04,260.5229255813946
15.05,260.65288997909335
15.06,260.7825265184683
15.07,260.91182466988755
15.08,261.04077390371924
15.09,261.1693636903315
15.1,261.29758350009257
15.11,261.42542280337034
15.12,261.5528710705331
15.13,261.6799177719489
15.14,261.8065523779857
15.15,261.932764359012
15.16,262.0585431853955
15.17,262.18387832750443
15.18,262.30875925570706
15.19,262.43317544037126
15.2,262.5571163518654
15.21,262.68057146055736
15.22,262.80353023681545
15.23,262.92598215100764
15.24,263.04791667350213
15.25,263.1693232746669
15.26,263.2901914248703
15.27,263.41051059448023
15.28,263.5302702538648
15.29,263.64945987339223
15.3,263.7680689234307
15.31,263.8860868743481
15.32,264.0035031965128
15.33,264.1203073602926
15.34,264.23648883605586
15.35,264.35203709417056
15.36,264.46694160500493
15.37,264.581191838927
15.38,264.69477726630487
15.39,264.8076873575067
15.4,264.9199115829007
15.41,265.03143941285475
15.42,265.142260317737
15.43,265.2523637679158
15.44,265.3617392337591
15.45,265.47037618563496
15.46,265.5782640939115
15.47,265.68539242895696
15.48,265.79175066113936
15.49,265.8973282608268
15.5,266.0021146983874
15.51,266.10609944418934
15.52,266.2092719686007
15.53,266.3116217419895
15.54,266.41313823472404
15.55,266.5138109171722
15.56,266.6136292597023
15.57,266.7125827326823
15.58,266.8106608064803
15.59,266.9078529514647
15.6,267.00414863800324
15.61,267.0995373364642
15.62,267.1940085172157
15.63,267.28755165062586
15.64,267.38015620706284
15.65,267.4718116568946
15.66,267.5625074704893
15.67,267.6522331182151
15.68,267.7409780704401
15.69,267.82873179753244
15.7,267.91548376986026
15.71,268.0012234577915
15.72,268.0859403316944
15.73,268.1696238619371
15.74,268.2522635188877
15.75,268.33384877291417
15.76,268.4143690943848
15.77,268.49381395366765
15.78,268.57217282113083
15.79,268.6494351671424
15.8,268.72559046207056
15.81,268.80062817628334
15.82,268.8745377801489
15.83,268.9473087440353
15.84,269.0189305383108
15.85,269.0893926333433
15.86,269.158684499501
15.87,269.2267956071521
15.88,269.2937154266647
15.89,269.3594334284067
15.9,269.4239390827464
15.91,269.48722186005193
15.92,269.5492712306914
15.93,269.6100766650328
15.94,269.6696276334443
15.95,269.727913606294
15.96,269.7849240539501
15.97,269.8406484467806
15.98,269.8950762551537
15.99,269.94819694943743
16.0,270.0
16.01,270.050483158943
16.02,270.0996773053021
16.03,270.1476215998468
16.04,270.1943552033463
16.05,270.2399172765698
16.06,270.28434698028684
16.07,270.3276834752665
16.08,270.3699659222781
16.09,270.411233482091
16.1,270.45152531547456
16.11,270.49088058319785
16.12,270.5293384460304
16.13,270.5669380647414
16.14,270.6037186001002
16.15,270.6397192128761
16.16,270.6749790638384
16.17,270.70953731375624
16.18,270.74343312339926
16.19,270.77670565353634
16.2,270.80939406493707
16.21,270.8415375183706
16.22,270.8731751746064
16.23,270.9043461944136
16.24,270.9350897385616
16.25,270.9654449678196
16.26,270.99545104295703
16.27,271.02514712474306
16.28,271.054572373947
16.29,271.08376595133825
16.3,271.11276701768605
16.31,271.14161473375964
16.32,271.17034826032847
16.33,271.1990067581616
16.34,271.2276293880286
16.35,271.25625531069863
16.36,271.28492368694094
16.37,271.3136736775249
16.38,271.3425444432199
16.39,271.371575144795
16.4,271.40080494301964
16.41,271.4302729986632
16.42,271.4600184724948
16.43,271.49008052528376
16.44,271.52049831779954
16.45,271.55131101081133
16.46,271.5825577650885
16.47,271.61427774140014
16.48,271.64651010051585
16.49,271.6792940032047
16.5,271.71266861023605
16.51,271.74667308237923
16.52,271.7813465804035
16.53,271.8167282650782
16.54,271.8528572971727
16.55,271.88977283745606
16.56,271.9275140466977
16.57,271.9661200856671
16.58,272.00563011513333
16.59,272.04608329586574
16.6,272.08751878863364
16.61,272.12997575420627
16.62,272.17349335335314
16.63,272.21811074684325
16.64,272.2638670954462
16.65,272.31080155993106
16.66,272.3589533010672
16.67,272.4083614796239
16.68,272.45906525637054
16.69,272.5111037920763
16.7,272.56451624751054
16.71,272.6193417834426
16.72,272.6756195606417
16.73,272.7333887398772
16.74,272.79268848191833
16.75,272.85355794753445
16.76,272.9160362974949
16.77,272.9801626925688
16.78,273.04597629352565
16.79,273.11351626113463
16.8,273.1828217561651
16.81,273.2539319393863
16.82,273.32688597156755
16.83,273.40172301347815
16.84,273.4784822258875
16.85,273.5572027695647
16.86,273.6379238052791
16.87,273.7206844938002
16.88,273.8055239958971
16.89,273.892481472339
16.9,273.9815960838955
16.91,274.0729069913357
16.92,274.1664533554289
16.93,274.26227433694453
16.94,274.3604090966518
16.95,274.46089679531985
16.96,274.5637765937182
16.97,274.6690876526161
16.98,274.77686913278285
16.99,274.8871601949877
17.0,275.0
17.01,275.1154118295533
17.02,275.23335544923793
17.03,275.3537747456087
17.04,275.4766136052203
17.05,275.6018159146274
17.06,275.72932556038467
17.07,275.8590864290468
17.08,275.9910424071685
17.09,276.1251373813046
17.1,276.26131523800973
17.11,276.39951986383835
17.12,276.53969514534543
17.13,276.68178496908547
17.14,276.82573322161335
17.15,276.97148378948367
17.16,277.11898055925127
17.17,277.26816741747047
17.18,277.4189882506964
17.19,277.5713869454835
17.2,277.72530738838645
17.21,277.88069346596006
17.22,278.03748906475903
17.23,278.19563807133795
17.24,278.3550843722516
17.25,278.5157718540547
17.26,278.6776444033019
17.27,278.84064590654776
17.28,279.00472025034725
17.29,279.1698113212548
17.3,279.3358630058253
17.31,279.5028191906133
17.32,279.67062376217365
17.33,279.83922060706084
17.34,280.0085536118299
17.35,280.1785666630352
17.36,280.3492036472314
17.37,280.52040845097343
17.38,280.692124960816
17.39,280.8642970633136
17.4,281.036868645021
17.41,281.2097835924929
17.42,281.38298579228416
17.43,281.5564191309492
17.44,281.7300274950428
17.45,281.9037547711198
17.46,282.0775448457348
17.47,282.2513416054424
17.48,282.4250889367975
17.49,282.5987307263545
17.5,282.7722108606684
17.51,282.94547322629376
17.52,283.1184617097852
17.53,283.2911201976976
17.54,283.4633925765855
17.55,283.6352227330037
17.56,283.8065545535067
17.57,283.97733192464943
17.58,284.14749873298643
17.59,284.3169988650725
17.6,284.4857762074624
17.61,284.65377464671053
17.62,284.8209380693719
17.63,284.9872103620009
17.64,285.1525354111526
17.65,285.3168571033813
17.66,285.4801193252421
17.67,285.6422659632894
17.68,285.8032409040779
17.69,285.96298803416244
17.7,286.1214512400976
17.71,286.27857440843815
17.72,286.43430142573874
17.73,286.5885761785541
17.74,286.7413425534389
17.75,286.89254443694784
17.76,287.0421257156357
17.77,287.19003027605703
17.78,287.33620200476656
17.79,287.48058478831905
17.8,287.62312251326915
17.81,287.7637590661715
17.82,287.9024383335809
17.83,288.039104202052
17.84,288.17370055813944
17.85,288.3061712883981
17.86,288.4364602793824
17.87,288.56451141764734
17.88,288.6902685897473
17.89,288.8136756822372
17.9,288.9346765816717
17.91,289.0532151746053
17.92,289.16923534759303
17.93,289.28268098718934
17.94,289.393495979949
17.95,289.5016242124267
17.96,289.6070095711771
17.97,289.70959594275496
17.98,289.809327213715
17.99,289.9061472706117
18.0,290.0
18.01,290.0908445228441
18.02,290.17870089774624
18.03,290.26360441771857
18.04,290.34559037577264
18.05,290.4246940649208
18.06,290.50095077817474
18.07,290.57439580854646
18.08,290.6450644490477
18.09,290.7129919926906
18.1,290.7782137324871
18.11,290.8407649614489
18.12,290.9006809725882
18.13,290.95799705891665
18.14,291.0127485134463
18.15,291.06497062918913
18.16,291.114698699157
18.17,291.1619680163617
18.18,291.20681387381546
18.19,291.24927156453003
18.2,291.28937638151723
18.21,291.3271636177891
18.22,291.3626685663576
18.23,291.3959265202346
18.24,291.42697277243195
18.25,291.4558426159617
18.26,291.48257134383573
18.27,291.5071942490659
18.28,291.52974662466426
18.29,291.55026376364265
18.3,291.5687809590129
18.31,291.58533350378707
18.32,291.5999566909771
18.33,291.6126858135948
18.34,291.6235561646522
18.35,291.63260303716106
18.36,291.6398617241335
18.37,291.6453675185814
18.38,291.64915571351645
18.39,291.6512616019509
18.4,291.6517204768965
18.41,291.6505676313652
18.42,291.647838358369
18.43,291.64356795091965
18.44,291.6377917020292
18.45,291.63054490470955
18.46,291.62186285197265
18.47,291.6117808368303
18.48,291.6003341522946
18.49,291.58755809137733
18.5,291.5734879470905
18.51,291.5581590124459
18.52,291.54160658045566
18.53,291.5238659441316
18.54,291.5049723964856
18.55,291.4849612305296
18.56,291.46386773927554
18.57,291.44172721573534
18.58,291.4185749529209
18.59,291.3944462438443
18.6,291.3693763815172
18.61,291.3434006589517
18.62,291.31655436915963
18.63,291.28887280515306
18.64,291.26039125994373
18.65,291.2311450265437
18.66,291.20116939796475
18.67,291.1704996672189
18.68,291.13917112731804
18.69,291.10721907127413
18.7,291.07467879209906
18.71,291.0415855828048
18.72,291.00797473640324
18.73,290.97388154590635
18.74,290.939341304326
18.75,290.90438930467394
18.76,290.8690608399625
18.77,290.8333912032033
18.78,290.7974156874082
18.79,290.7611695855893
18.8,290.72468819075857
18.81,290.6880067959278
18.82,290.65116069410897
18.83,290.6141851783141
18.84,290.5771155415548
18.85,290.53998707684326
18.86,290.50283507719126
18.87,290.4656948356109
18.88,290.428601645114
18.89,290.39159079871234
18.9,290.3546975894181
18.91,290.3179573102431
18.92,290.2814052541992
18.93,290.2450767142984
18.94,290.2090069835525
18.95,290.17323135497367
18.96,290.1377851215736
18.97,290.1027035763642
18.98,290.0680220123576
18.99,290.0337757225655
19.0,290.0
19.01,289.96672507907056
19.02,289.9339609597772
19.03,289.9017125835175
19.04,289.8699848916891
19.05,289.8387828256896
19.06,289.80811132691656
19.07,289.7779753367678
19.08,289.7483797966407
19.09,289.71932964793297
19.1,289.69082983204225
19.11,289.6628852903662
19.12,289.63550096430225
19.13,289.6086817952482
19.14,289.5824327246016
19.15,289.55675869376006
19.16,289.5316646441212
19.17,289.5071555170826
19.18,289.483236254042
19.19,289.45991179639685
19.2,289.43718708554485
19.21,289.4150670628836
19.22,289.39355666981083
19.23,289.3726608477239
19.24,289.3523845380207
19.25,289.3327326820987
19.26,289.31371022135545
19.27,289.29532209718866
19.28,289.277573250996
19.29,289.260468624175
19.3,289.2440131581233
19.31,289.2282117942386
19.32,289.21306947391827
19.33,289.1985911385602
19.34,289.18478172956185
19.35,289.17164618832084
19.36,289.15918945623486
19.37,289.14741647470146
19.38,289.1363321851184
19.39,289.12594152888306
19.4,289.1162494473932
19.41,289.1072608820464
19.42,289.09898077424026
19.43,289.0914140653725
19.44,289.0845656968405
19.45,289.07844061004226
19.46,289.07304374637494
19.47,289.06838004723653
19.48,289.0644544540244
19.49,289.06127190813635
19.5,289.05883735096984
19.51,289.0571557239226
19.52,289.0562319683922
19.53,289.05607102577625
19.54,289.0566778374724
19.55,289.0580573448782
19.56,289.0602144893913
19.57,289.0631542124093
19.58,289.0668814553298
19.59,289.07140115955053
19.6,289.076718266469
19.61,289.0828377174829
19.62,289.08976445398974
19.63,289.0975034173871
19.64,289.1060595490728
19.65,289.1154377904443
19.66,289.1256430828993
19.67,289.13668036783525
19.68,289.1485545866501
19.69,289.16127068074115
19.7,289.17483359150606
19.71,289.18924826034254
19.72,289.20451962864826
19.73,289.22065263782065
19.74,289.2376522292574
19.75,289.2555233443562
19.76,289.2742709245145
19.77,289.2938999111302
19.78,289.3144152456006
19.79,289.3358218693236
19.8,289.35812472369656
19.81,289.3813287501173
19.82,289.40543888998326
19.83,289.43046008469213
19.84,289.4563972756416
19.85,289.4832554042292
19.86,289.5110394118526
19.87,289.53975423990937
19.88,289.5694048297971
19.89,289.59999612291347
19.9,289.63153306065607
19.91,289.6640205844225
19.92,289.69746363561046
19.93,289.7318671556173
19.94,289.76723608584103
19.95,289.80357536767906
19.96,289.840889942529
19.97,289.8791847517884
19.98,289.91846473685496
19.99,289.9587348391263
20.0,290.0
20.01,290.04226516087374
20.02,290.0855352631451
20.03,290.12981524821174
20.04,290.1751100574712
20.05,290.22142463232103
20.06,290.26876391415897
20.07,290.3171328443826
20.08,290.3665363643896
20.09,290.4169794155776
20.1,290.468466939344
20.11,290.5210038770865
20.12,290.5745951702029
20.13,290.62924576009067
20.14,290.6849605881474
20.15,290.7417445957708
20.16,290.7996027243584
20.17,290.85853991530786
20.18,290.91856111001675
20.19,290.9796712498828
20.2,291.0418752763035
20.21,291.10517813067645
20.22,291.1695847543993
20.23,291.23510008886984
20.24,291.30172907548547
20.25,291.36947665564384
20.26,291.43834777074267
20.27,291.50834736217945
20.28,291.5794803713518
20.29,291.6517517396574
20.3,291.7251664084939
20.31,291.7997293192589
20.32,291.87544541334995
20.33,291.95231963216463
20.34,292.03035691710073
20.35,292.10956220955575
20.36,292.1899404509272
20.37,292.2714965826129
20.38,292.3542355460104
20.39,292.4381622825172
20.4,292.523281733531
20.41,292.6095988404495
20.42,292.6971185446703
20.43,292.78584578759074
20.44,292.8757855106088
20.45,292.9669426551219
20.46,293.0593221625277
20.47,293.15292897422376
20.48,293.24776803160785
20.49,293.3438442760774
20.5,293.44116264903016
20.51,293.5397280918637
20.52,293.6395455459756
20.53,293.7406199527635
20.54,293.84295625362506
20.55,293.9465593899578
20.56,294.0514343031595
20.57,294.1575859346276
20.58,294.2650192257598
20.59,294.3737391179536
20.6,294.48375055260686
20.61,294.595058471117
20.62,294.7076678148817
20.63,294.8215835252985
20.64,294.93681054376515
20.65,295.0533538116792
20.66,295.1712182704382
20.67,295.29040886143986
20.68,295.41093052608176
20.69,295.5327882057616
20.7,295.6559868418767
20.71,295.78053137582503
20.72,295.906426749004
20.73,296.03367790281135
20.74,296.1622897786445
20.75,296.2922673179014
20.76,296.4236154619794
20.77,296.5563391522761
20.78,296.6904433301893
20.79,296.8259329371164
20.8,296.9628129144552
20.81,297.1010882036032
20.82,297.240763745958
20.83,297.38184448291736
20.84,297.5243353558788
20.85,297.66824130624
20.86,297.8135672753984
20.87,297.96031820475184
20.88,298.1084990356977
20.89,298.25811470963384
20.9,298.4091701679577
20.91,298.56167035206704
20.92,298.7156202033594
20.93,298.8710246632323
20.94,299.02788867308345
20.95,299.1862171743104
20.96,299.346015108311
20.97,299.50728741648254
20.98,299.67003904022283
20.99,299.8342749209294
21.0,300.0
