wind_speed,NEG Micon NM 72C/1500
13.45,1465.3161121187834
13.46,1465.6503099551055
13.47,1465.9857621700903
13.48,1466.322504255035
13.49,1466.6605717012392
13.5,1467.0
13.51,1467.340796715739
13.52,1467.6828577053689
13.53,1468.026050898925
13.54,1468.3702442264423
13.55,1468.7153056179577
13.56,1469.0611030035057
13.57,1469.4075043131218
13.58,1469.7543774768426
13.59,1470.1015904247026
13.6,1470.4490110867382
13.61,1470.796507392984
13.62,1471.1439472734762
13.63,1471.4911986582506
13.64,1471.838129477342
13.65,1472.1846076607872
13.66,1472.53050113862
13.67,1472.8756778408772
13.68,1473.220005697594
13.69,1473.5633526388058
13.7,1473.9055865945484
13.71,1474.2465754948576
13.72,1474.5861872697683
13.73,1474.924289849317
13.74,1475.260751163538
13.75,1475.595439142468
13.76,1475.9282217161417
13.77,1476.2589668145956
13.78,1476.5875423678644
13.79,1476.913816305984
13.8,1477.23765655899
13.81,1477.5589310569178
13.82,1477.8775077298033
13.83,1478.1932545076816
13.84,1478.5060393205883
13.85,1478.8157300985597
13.86,1479.12219477163
13.87,1479.425301269836
13.88,1479.7249175232128
13.89,1480.020911461796
13.9,1480.313151015621
13.91,1480.6015041147234
13.92,1480.8858386891393
13.93,1481.1660226689032
13.94,1481.4419239840518
13.95,1481.7134105646198
13.96,1481.980350340643
13.97,1482.2426112421574
13.98,1482.5000611991975
13.99,1482.7525681418003
14.0,1483.0
14.01,1483.2422718069208
14.02,1483.4794870080336
14.03,1483.7117961518993
14.04,1483.9393497870765
14.05,1484.1622984621251
14.06,1484.3807927256048
14.07,1484.5949831260748
14.08,1484.805020212095
14.09,1485.0110545322254
14.1,1485.2132366350252
14.11,1485.4117170690536
14.12,1485.6066463828708
14.13,1485.798175125036
14.14,1485.9864538441093
14.15,1486.1716330886495
14.16,1486.3538634072172
14.17,1486.5332953483708
14.18,1486.710079460671
14.19,1486.8843662926763
14.2,1487.0563063929471
14.21,1487.226050310043
14.22,1487.3937485925237
14.23,1487.5595517889476
14.24,1487.7236104478754
14.25,1487.8860751178663
14.26,1488.0470963474809
14.27,1488.2068246852773
14.28,1488.3654106798156
14.29,1488.5230048796557
14.3,1488.6797578333571
14.31,1488.835820089479
14.32,1488.9913421965814
14.33,1489.1464747032237
14.34,1489.3013681579655
14.35,1489.4561731093663
14.36,1489.611040105986
14.37,1489.766119696384
14.38,1489.9215624291205
14.39,1490.077518852754
14.4,1490.2341395158444
14.41,1490.3915749669516
14.42,1490.5499757546352
14.43,1490.7094924274545
14.44,1490.870275533969
14.45,1491.0324756227394
14.46,1491.1962432423238
14.47,1491.3617289412823
14.48,1491.529083268175
14.49,1491.6984567715608
14.5,1491.87
14.51,1492.043811176579
14.52,1492.2197792224972
14.53,1492.3977407334798
14.54,1492.5775323052535
14.55,1492.758990533544
14.56,1492.9419520140773
14.57,1493.1262533425795
14.58,1493.3117311147776
14.59,1493.498221926396
14.6,1493.6855623731626
14.61,1493.873589050802
14.62,1494.062138555041
14.63,1494.2510474816056
14.64,1494.4401524262216
14.65,1494.6292899846155
14.66,1494.818296752513
14.67,1495.0070093256409
14.68,1495.1952642997244
14.69,1495.3828982704897
14.7,1495.5697478336635
14.71,1495.7556495849713
14.72,1495.940440120139
14.73,1496.1239560348938
14.74,1496.3060339249607
14.75,1496.4865103860657
14.76,1496.665222013936
14.77,1496.8420054042963
14.78,1497.016697152874
14.79,1497.189133855394
14.8,1497.3591521075832
14.81,1497.5265885051674
14.82,1497.6912796438728
14.83,1497.853062119425
14.84,1498.0117725275506
14.85,1498.1672474639754
14.86,1498.3193235244255
14.87,1498.4678373046272
14.88,1498.6126254003066
14.89,1498.7535244071896
14.9,1498.8903709210022
14.91,1499.0230015374705
14.92,1499.151252852321
14.93,1499.2749614612792
14.94,1499.3939639600717
14.95,1499.508096944424
14.96,1499.6171970100622
14.97,1499.7211007527133
14.98,1499.819644768102
14.99,1499.9126656519556
15.0,1500.0
15.01,1500.0815363667623
15.02,1500.1573711419771
15.03,1500.2276526741814
15.04,1500.29252931191
15.05,1500.3521494037
15.06,1500.4066612980864
15.07,1500.456213343606
15.08,1500.5009538887955
15.09,1500.5410312821896
15.1,1500.5765938723252
15.11,1500.6077900077385
15.12,1500.6347680369652
15.13,1500.6576763085416
15.14,1500.6766631710038
15.15,1500.691876972888
15.16,1500.70346606273
15.17,1500.7115787890662
15.18,1500.7163635004322
15.19,1500.7179685453643
15.2,1500.7165422723988
15.21,1500.712233030072
15.22,1500.7051891669191
15.23,1500.6955590314774
15.24,1500.683490972282
15.25,1500.669133337869
15.26,1500.6526344767751
15.27,1500.6341427375364
15.28,1500.6138064686882
15.29,1500.5917740187674
15.3,1500.56819373631
15.31,1500.5432139698516
15.32,1500.5169830679283
15.33,1500.4896493790766
15.34,1500.4613612518326
15.35,1500.4322670347324
15.36,1500.4025150763114
15.37,1500.3722537251065
15.38,1500.3416313296532
15.39,1500.3107962384884
15.4,1500.279896800147
15.41,1500.2490813631666
15.42,1500.2184982760818
15.43,1500.1882958874294
15.44,1500.1586225457456
15.45,1500.1296265995663
15.46,1500.1014563974277
15.47,1500.0742602878654
15.48,1500.048186619416
15.49,1500.0233837406156
15.5,1500.0
15.51,1499.9781523963711
15.52,1499.957832529593
15.53,1499.939000649795
15.54,1499.9216170071068
15.55,1499.905641851658
15.56,1499.8910354335776
15.57,1499.8777580029955
15.58,1499.865769810042
15.59,1499.8550311048457
15.6,1499.8455021375369
15.61,1499.8371431582443
15.62,1499.829914417098
15.63,1499.8237761642276
15.64,1499.8186886497626
15.65,1499.8146121238328
15.66,1499.8115068365676
15.67,1499.8093330380957
15.68,1499.8080509785482
15.69,1499.8076209080532
15.7,1499.8080030767414
15.71,1499.8091577347418
15.72,1499.811045132184
15.73,1499.8136255191978
15.74,1499.8168591459123
15.75,1499.8207062624576
15.76,1499.825127118963
15.77,1499.8300819655587
15.78,1499.8355310523727
15.79,1499.8414346295365
15.8,1499.847752947178
15.81,1499.8544462554275
15.82,1499.8614748044145
15.83,1499.868798844269
15.84,1499.8763786251195
15.85,1499.8841743970966
15.86,1499.8921464103291
15.87,1499.9002549149477
15.88,1499.9084601610805
15.89,1499.916722398858
15.9,1499.9250018784096
15.91,1499.9332588498646
15.92,1499.941453563353
15.93,1499.9495462690038
15.94,1499.957497216947
15.95,1499.9652666573122
15.96,1499.9728148402287
15.97,1499.9801020158263
15.98,1499.9870884342342
15.99,1499.9937343455822
16.0,1500.0
16.01,1500.005854047753
16.02,1500.011298739651
16.03,1500.0163447266395
16.04,1500.021002659664
16.05,1500.0252831896703
16.06,1500.0291969676043
16.07,1500.0327546444116
16.08,1500.0359668710375
16.09,1500.038844298428
16.1,1500.0413975775286
16.11,1500.0436373592847
16.12,1500.045574294643
16.13,1500.047219034548
16.14,1500.0485822299454
16.15,1500.0496745317816
16.16,1500.0505065910015
16.17,1500.0510890585515
16.18,1500.0514325853771
16.19,1500.0515478224231
16.2,1500.051445420636
16.21,1500.0511360309615
16.22,1500.050630304345
16.23,1500.0499388917322
16.24,1500.0490724440683
16.25,1500.0480416122996
16.26,1500.0468570473718
16.27,1500.0455294002304
16.28,1500.0440693218206
16.29,1500.0424874630885
16.3,1500.04079447498
16.31,1500.0390010084398
16.32,1500.0371177144143
16.33,1500.0351552438494
16.34,1500.0331242476902
16.35,1500.0310353768823
16.36,1500.028899282372
16.37,1500.0267266151045
16.38,1500.0245280260256
16.39,1500.0223141660804
16.4,1500.0200956862152
16.41,1500.0178832373758
16.42,1500.0156874705074
16.43,1500.013519036556
16.44,1500.0113885864666
16.45,1500.0093067711855
16.46,1500.0072842416582
16.47,1500.0053316488306
16.48,1500.0034596436476
16.49,1500.0016788770558
16.5,1500.0
16.51,1499.998431412617
16.52,1499.9969725118035
16.53,1499.9956204436482
16.54,1499.9943723542378
16.55,1499.993225389661
16.56,1499.992176696005
16.57,1499.9912234193582
16.58,1499.990362705808
16.59,1499.9895917014426
16.6,1499.988907552349
16.61,1499.988307404616
16.62,1499.9877884043312
16.63,1499.9873476975818
16.64,1499.9869824304558
16.65,1499.9866897490415
16.66,1499.9864667994264
16.67,1499.986310727698
16.68,1499.986218679945
16.69,1499.9861878022543
16.7,1499.986215240714
16.71,1499.986298141412
16.72,1499.9864336504363
16.73,1499.986618913874
16.74,1499.9868510778135
16.75,1499.987127288343
16.76,1499.9874446915492
16.77,1499.9878004335208
16.78,1499.9881916603451
16.79,1499.9886155181102
16.8,1499.9890691529042
16.81,1499.989549710814
16.82,1499.9900543379283
16.83,1499.9905801803347
16.84,1499.991124384121
16.85,1499.991684095374
16.86,1499.9922564601834
16.87,1499.9928386246356
16.88,1499.9934277348189
16.89,1499.9940209368208
16.9,1499.9946153767294
16.91,1499.9952082006328
16.92,1499.9957965546182
16.93,1499.9963775847737
16.94,1499.9969484371868
16.95,1499.9975062579465
16.96,1499.9980481931386
16.97,1499.9985713888527
16.98,1499.9990729911756
16.99,1499.9995501461956
17.0,1500.0
17.01,1500.00042030178
17.02,1500.0008112131354
17.03,1500.0011734987695
17.04,1500.0015079233856
17.05,1500.0018152516868
17.06,1500.002096248376
17.07,1500.002351678156
17.08,1500.0025823057304
17.09,1500.0027888958025
17.1,1500.0029722130746
17.11,1500.0031330222507
17.12,1500.0032720880336
17.13,1500.003390175126
17.14,1500.0034880482317
17.15,1500.0035664720526
17.16,1500.0036262112933
17.17,1500.003668030656
17.18,1500.003692694844
17.19,1500.003700968561
17.2,1500.0036936165084
17.21,1500.003671403391
17.22,1500.0036350939115
17.23,1500.0035854527723
17.24,1500.0035232446776
17.25,1500.0034492343298
17.26,1500.0033641864318
17.27,1500.0032688656877
17.28,1500.0031640367995
17.29,1500.0030504644708
17.3,1500.0029289134045
17.31,1500.0028001483045
17.32,1500.002664933873
17.33,1500.0025240348127
17.34,1500.002378215828
17.35,1500.002228241621
17.36,1500.0020748768954
17.37,1500.0019188863544
17.38,1500.0017610347006
17.39,1500.0016020866371
17.4,1500.001442806867
17.41,1500.0012839600945
17.42,1500.001126311021
17.43,1500.0009706243509
17.44,1500.0008176647862
17.45,1500.0006681970312
17.46,1500.000522985788
17.47,1500.0003827957603
17.48,1500.0002483916508
17.49,1500.0001205381632
17.5,1500.0
17.51,1499.999887380264
17.52,1499.9997826356555
17.53,1499.9996855612749
17.54,1499.9995959522207
17.55,1499.9995136035934
17.56,1499.999438310493
17.57,1499.999369868019
17.58,1499.999308071271
17.59,1499.9992527153486
17.6,1499.999203595352
17.61,1499.9991605063813
17.62,1499.9991232435357
17.63,1499.999091601915
17.64,1499.999065376619
17.65,1499.999044362748
17.66,1499.9990283554012
17.67,1499.9990171496786
17.68,1499.9990105406798
17.69,1499.999008323505
17.7,1499.999010293253
17.71,1499.999016245025
17.72,1499.9990259739195
17.73,1499.9990392750367
17.74,1499.9990559434768
17.75,1499.9990757743392
17.76,1499.9990985627237
17.77,1499.99912410373
17.78,1499.999152192458
17.79,1499.9991826240075
17.8,1499.9992151934782
17.81,1499.99924969597
17.82,1499.9992859265824
17.83,1499.9993236804153
17.84,1499.999362752569
17.85,1499.9994029381417
17.86,1499.9994440322348
17.87,1499.999485829948
17.88,1499.9995281263805
17.89,1499.999570716632
17.9,1499.9996133958018
17.91,1499.9996559589913
17.92,1499.999698201299
17.93,1499.999739917825
17.94,1499.999780903669
17.95,1499.9998209539312
17.96,1499.9998598637103
17.97,1499.9998974281075
17.98,1499.9999334422214
17.99,1499.9999677011524
18.0,1500.0
18.01,1500.0000301771645
18.02,1500.0000582442422
18.03,1500.0000842561324
18.04,1500.0001082677325
18.05,1500.000130333941
18.06,1500.0001505096536
18.07,1500.00016884977
18.08,1500.000185409188
18.09,1500.0002002428046
18.1,1500.0002134055171
18.11,1500.0002249522252
18.12,1500.0002349378249
18.13,1500.0002434172147
18.14,1500.0002504452923
18.15,1500.0002560769558
18.16,1500.0002603671028
18.17,1500.0002633706306
18.18,1500.0002651424377
18.19,1500.0002657374216
18.2,1500.0002652104802
18.21,1500.000263616511
18.22,1500.0002610104125
18.23,1500.0002574470811
18.24,1500.0002529814158
18.25,1500.0002476683146
18.26,1500.0002415626743
18.27,1500.0002347193936
18.28,1500.0002271933697
18.29,1500.0002190395005
18.3,1500.0002103126835
18.31,1500.000201067818
18.32,1500.0001913597996
18.33,1500.0001812435275
18.34,1500.0001707738993
18.35,1500.0001600058124
18.36,1500.000148994165
18.37,1500.0001377938552
18.38,1500.0001264597795
18.39,1500.000115046837
18.4,1500.000103609925
18.41,1500.0000922039414
18.42,1500.0000808837838
18.43,1500.0000697043504
18.44,1500.0000587205384
18.45,1500.0000479872465
18.46,1500.000037559371
18.47,1500.0000274918111
18.48,1500.000017839464
18.49,1500.000008657228
18.5,1500.0
18.51,1499.9999919110803
18.52,1499.999984387376
18.53,1499.9999774141963
18.54,1499.9999709768497
18.55,1499.9999650606458
18.56,1499.999959650893
18.57,1499.9999547329012
18.58,1499.9999502919786
18.59,1499.999946313435
18.6,1499.9999427825787
18.61,1499.999939684719
18.62,1499.9999370051655
18.63,1499.9999347292269
18.64,1499.9999328422116
18.65,1499.9999313294293
18.66,1499.999930176189
18.67,1499.9999293677995
18.68,1499.9999288895704
18.69,1499.99992872681
18.7,1499.9999288648278
18.71,1499.9999292889324
18.72,1499.9999299844335
18.73,1499.9999309366397
18.74,1499.99993213086
18.75,1499.9999335524035
18.76,1499.9999351865793
18.77,1499.9999370186968
18.78,1499.9999390340645
18.79,1499.9999412179916
18.8,1499.9999435557877
18.81,1499.9999460327604
18.82,1499.99994863422
18.83,1499.9999513454752
18.84,1499.999954151835
18.85,1499.9999570386085
18.86,1499.9999599911048
18.87,1499.9999629946326
18.88,1499.9999660345018
18.89,1499.9999690960203
18.9,1499.9999721644976
18.91,1499.9999752252431
18.92,1499.9999782635657
18.93,1499.999981264774
18.94,1499.9999842141774
18.95,1499.999987097085
18.96,1499.9999898988056
18.97,1499.9999926046485
18.98,1499.9999951999223
18.99,1499.9999976699366
19.0,1500.0
19.01,1500.0000021785147
19.02,1500.0000042062538
19.03,1500.0000060870832
19.04,1500.000007824869
19.05,1500.000009423477
19.06,1500.0000108867744
19.07,1500.0000122186257
19.08,1500.0000134228978
19.09,1500.0000145034564
19.1,1500.0000154641675
19.11,1500.0000163088985
19.12,1500.000017041513
19.13,1500.000017665879
19.14,1500.0000181858616
19.15,1500.0000186053269
19.16,1500.0000189281416
19.17,1500.000019158171
19.18,1500.0000192992818
19.19,1500.0000193553394
19.2,1500.00001933021
19.21,1500.00001922776
19.22,1500.000019051855
19.23,1500.0000188063614
19.24,1500.000018495145
19.25,1500.0000181220717
19.26,1500.0000176910082
19.27,1500.00001720582
19.28,1500.000016670373
19.29,1500.0000160885338
19.3,1500.000015464168
19.31,1500.0000148011418
19.32,1500.000014103321
19.33,1500.000013374572
19.34,1500.000012618761
19.35,1500.0000118397536
19.36,1500.000011041416
19.37,1500.000010227614
19.38,1500.000009402214
19.39,1500.0000085690822
19.4,1500.000007732084
19.41,1500.0000068950856
19.42,1500.0000060619536
19.43,1500.0000052365538
19.44,1500.0000044227518
19.45,1500.0000036244146
19.46,1500.000002845407
19.47,1500.000002089596
19.48,1500.000001360847
19.49,1500.0000006630262
19.5,1500.0
19.51,1499.9999993748609
19.52,1499.9999987876092
19.53,1499.9999982374711
19.54,1499.999997723674
19.55,1499.9999972454452
19.56,1499.9999968020102
19.57,1499.999996392596
19.58,1499.9999960164305
19.59,1499.9999956727393
19.6,1499.9999953607498
19.61,1499.9999950796882
19.62,1499.999994828782
19.63,1499.9999946072578
19.64,1499.9999944143424
19.65,1499.9999942492625
19.66,1499.9999941112449
19.67,1499.9999939995164
19.68,1499.9999939133031
19.69,1499.999993851833
19.7,1499.9999938143326
19.71,1499.9999938000285
19.72,1499.999993808147
19.73,1499.9999938379158
19.74,1499.999993888561
19.75,1499.9999939593094
19.76,1499.9999940493883
19.77,1499.9999941580238
19.78,1499.9999942844436
19.79,1499.9999944278738
19.8,1499.999994587541
19.81,1499.9999947626727
19.82,1499.9999949524954
19.83,1499.999995156236
19.84,1499.999995373121
19.85,1499.999995602377
19.86,1499.999995843232
19.87,1499.999996094911
19.88,1499.999996356642
19.89,1499.9999966276516
19.9,1499.9999969071669
19.91,1499.9999971944137
19.92,1499.9999974886196
19.93,1499.9999977890106
19.94,1499.9999980948146
19.95,1499.9999984052577
19.96,1499.999998719567
19.97,1499.9999990369693
19.98,1499.9999993566908
19.99,1499.9999996779586
20.0,1500.0
20.01,1500.0000003220414
20.02,1500.0000006433097
20.03,1500.0000009630312
20.04,1500.0000012804333
20.05,1500.0000015947426
20.06,1500.0000019051856
20.07,1500.0000022109894
20.08,1500.000002511381
20.09,1500.000002805587
20.1,1500.0000030928336
20.11,1500.0000033723486
20.12,1500.0000036433582
20.13,1500.000003905089
20.14,1500.0000041567685
20.15,1500.000004397623
20.16,1500.0000046268794
20.17,1500.000004843764
20.18,1500.0000050475046
20.19,1500.0000052373273
20.2,1500.000005412459
20.21,1500.0000055721266
20.22,1500.0000057155569
20.23,1500.0000058419762
20.24,1500.000005950612
20.25,1500.0000060406908
20.26,1500.0000061114392
20.27,1500.0000061620844
20.28,1500.0000061918531
20.29,1500.0000061999715
20.3,1500.0000061856672
20.31,1500.000006148167
20.32,1500.0000060866964
20.33,1500.0000060004836
20.34,1500.0000058887551
20.35,1500.0000057507375
20.36,1500.0000055856576
20.37,1500.000005392742
20.38,1500.0000051712177
20.39,1500.0000049203118
20.4,1500.0000046392504
20.41,1500.000004327261
20.42,1500.0000039835695
20.43,1500.000003607404
20.44,1500.0000031979898
20.45,1500.0000027545552
20.46,1500.0000022763256
20.47,1500.0000017625289
20.48,1500.0000012123908
20.49,1500.0000006251391
20.5,1500.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
