wind_speed,Wind World (India) ww-53
12.7,837.7387176523206
12.71,837.8502574003084
12.72,837.9593453074594
12.73,838.0659768517723
12.74,838.1701475112445
12.75,838.2718527638744
12.76,838.37108808766
12.77,838.4678489605993
12.78,838.56213086069
12.79,838.6539292659305
12.8,838.7432396543186
12.81,838.8300575038521
12.82,838.9143782925294
12.83,838.9961974983481
12.84,839.0755105993067
12.85,839.1523130734028
12.86,839.2266003986343
12.87,839.2983680529996
12.88,839.3676115144966
12.89,839.4343262611233
12.9,839.4985077708775
12.91,839.5601515217573
12.92,839.6192529917608
12.93,839.6758076588859
12.94,839.7298110011308
12.95,839.7812584964931
12.96,839.8301456229711
12.97,839.876467858563
12.98,839.9202206812663
12.99,839.9613995690792
13.0,840.0
13.01,840.0360291116042
13.02,840.0695406797795
13.03,840.100600139991
13.04,840.1292729277039
13.05,840.1556244783842
13.06,840.1797202274965
13.07,840.2016256105064
13.08,840.2214060628793
13.09,840.2391270200804
13.1,840.254853917575
13.11,840.2686521908287
13.12,840.2805872753065
13.13,840.2907246064738
13.14,840.299129619796
13.15,840.3058677507385
13.16,840.3110044347662
13.17,840.3146051073452
13.18,840.31673520394
13.19,840.3174601600163
13.2,840.3168454110394
13.21,840.3149563924746
13.22,840.3118585397872
13.23,840.3076172884429
13.24,840.3022980739064
13.25,840.2959663316434
13.26,840.2886874971191
13.27,840.280527005799
13.28,840.2715502931483
13.29,840.2618227946322
13.3,840.2514099457161
13.31,840.2403771818654
13.32,840.2287899385453
13.33,840.2167136512213
13.34,840.2042137553586
13.35,840.1913556864226
13.36,840.1782048798785
13.37,840.1648267711918
13.38,840.1512867958276
13.39,840.1376503892515
13.4,840.1239829869286
13.41,840.1103500243241
13.42,840.0968169369037
13.43,840.0834491601327
13.44,840.0703121294761
13.45,840.0574712803992
13.46,840.0449920483677
13.47,840.0329398688467
13.48,840.0213801773016
13.49,840.0103784091975
13.5,840.0
13.51,839.990296609287
13.52,839.9812647930863
13.53,839.9728873315391
13.54,839.9651470047859
13.55,839.958026592967
13.56,839.9515088762237
13.57,839.9455766346963
13.58,839.9402126485256
13.59,839.9353996978526
13.6,839.9311205628178
13.61,839.9273580235615
13.62,839.9240948602251
13.63,839.9213138529489
13.64,839.9189977818735
13.65,839.9171294271398
13.66,839.9156915688887
13.67,839.9146669872607
13.68,839.9140384623964
13.69,839.9137887744367
13.7,839.913900703522
13.71,839.9143570297936
13.72,839.9151405333914
13.73,839.9162339944568
13.74,839.9176201931298
13.75,839.9192819095517
13.76,839.9212019238634
13.77,839.923363016205
13.78,839.9257479667174
13.79,839.9283395555415
13.8,839.9311205628177
13.81,839.9340737686869
13.82,839.9371819532896
13.83,839.9404278967669
13.84,839.9437943792591
13.85,839.9472641809073
13.86,839.9508200818517
13.87,839.9544448622335
13.88,839.9581213021933
13.89,839.9618321818714
13.9,839.9655602814089
13.91,839.9692883809463
13.92,839.9729992606246
13.93,839.9766757005841
13.94,839.9803004809659
13.95,839.9838563819106
13.96,839.9873261835585
13.97,839.9906926660506
13.98,839.993938609528
13.99,839.9970467941309
14.0,840.0
14.01,840.0027844512483
14.02,840.0054001478752
14.03,840.0078505338529
14.04,840.0101390531532
14.05,840.0122691497481
14.06,840.0142442676095
14.07,840.0160678507087
14.08,840.0177433430182
14.09,840.0192741885097
14.1,840.0206638311547
14.11,840.0219157149256
14.12,840.023033283794
14.13,840.0240199817316
14.14,840.0248792527103
14.15,840.0256145407022
14.16,840.0262292896792
14.17,840.0267269436127
14.18,840.027110946475
14.19,840.0273847422379
14.2,840.027551774873
14.21,840.0276154883525
14.22,840.0275793266478
14.23,840.0274467337314
14.24,840.0272211535746
14.25,840.0269060301495
14.26,840.0265048074278
14.27,840.0260209293817
14.28,840.0254578399828
14.29,840.0248189832027
14.3,840.024107803014
14.31,840.023327743388
14.32,840.0224822482963
14.33,840.0215747617116
14.34,840.0206087276051
14.35,840.0195875899489
14.36,840.0185147927149
14.37,840.0173937798746
14.38,840.0162279954002
14.39,840.0150208832637
14.4,840.0137758874365
14.41,840.0124964518909
14.42,840.0111860205985
14.43,840.0098480375314
14.44,840.008485946661
14.45,840.0071031919595
14.46,840.0057032173988
14.47,840.0042894669507
14.48,840.0028653845869
14.49,840.0014344142794
14.5,840.0
14.51,839.9985655857207
14.52,839.9971346154132
14.53,839.9957105330495
14.54,839.9942967826013
14.55,839.9928968080408
14.56,839.9915140533392
14.57,839.9901519624689
14.58,839.9888139794017
14.59,839.9875035481093
14.6,839.9862241125636
14.61,839.9849791167364
14.62,839.9837720046
14.63,839.9826062201255
14.64,839.9814852072855
14.65,839.9804124100514
14.66,839.9793912723951
14.67,839.9784252382887
14.68,839.9775177517038
14.69,839.9766722566123
14.7,839.9758921969863
14.71,839.9751810167974
14.72,839.9745421600176
14.73,839.9739790706185
14.74,839.9734951925723
14.75,839.9730939698507
14.76,839.9727788464256
14.77,839.9725532662687
14.78,839.9724206733524
14.79,839.9723845116478
14.8,839.972448225127
14.81,839.9726152577623
14.82,839.972889053525
14.83,839.9732730563874
14.84,839.9737707103209
14.85,839.9743854592978
14.86,839.9751207472898
14.87,839.9759800182686
14.88,839.9769667162062
14.89,839.9780842850746
14.9,839.9793361688453
14.91,839.9807258114904
14.92,839.9822566569818
14.93,839.9839321492913
14.94,839.9857557323907
14.95,839.987730850252
14.96,839.9898609468468
14.97,839.9921494661472
14.98,839.9945998521249
14.99,839.9972155487518
15.0,840.0
15.01,0.0
15.02,0.0
15.03,0.0
15.04,0.0
15.05,0.0
15.06,0.0
15.07,0.0
15.08,0.0
15.09,0.0
15.1,0.0
15.11,0.0
15.12,0.0
15.13,0.0
15.14,0.0
15.15,0.0
15.16,0.0
15.17,0.0
15.18,0.0
15.19,0.0
15.2,0.0
15.21,0.0
15.22,0.0
15.23,0.0
15.24,0.0
15.25,0.0
15.26,0.0
15.27,0.0
15.28,0.0
15.29,0.0
15.3,0.0
15.31,0.0
15.32,0.0
15.33,0.0
15.34,0.0
15.35,0.0
15.36,0.0
15.37,0.0
15.38,0.0
15.39,0.0
15.4,0.0
15.41,0.0
15.42,0.0
15.43,0.0
15.44,0.0
15.45,0.0
15.46,0.0
15.47,0.0
15.48,0.0
15.49,0.0
15.5,0.0
15.51,0.0
15.52,0.0
15.53,0.0
15.54,0.0
15.55,0.0
15.56,0.0
15.57,0.0
15.58,0.0
15.59,0.0
15.6,0.0
15.61,0.0
15.62,0.0
15.63,0.0
15.64,0.0
15.65,0.0
15.66,0.0
15.67,0.0
15.68,0.0
15.69,0.0
15.7,0.0
15.71,0.0
15.72,0.0
15.73,0.0
15.74,0.0
15.75,0.0
15.76,0.0
15.77,0.0
15.78,0.0
15.79,0.0
15.8,0.0
15.81,0.0
15.82,0.0
15.83,0.0
15.84,0.0
15.85,0.0
15.86,0.0
15.87,0.0
15.88,0.0
15.89,0.0
15.9,0.0
15.91,0.0
15.92,0.0
15.93,0.0
15.94,0.0
15.95,0.0
15.96,0.0
15.97,0.0
15.98,0.0
15.99,0.0
16.0,0.0
16.01,0.0
16.02,0.0
16.03,0.0
16.04,0.0
16.05,0.0
16.06,0.0
16.07,0.0
16.08,0.0
16.09,0.0
16.1,0.0
16.11,0.0
16.12,0.0
16.13,0.0
16.14,0.0
16.15,0.0
16.16,0.0
16.17,0.0
16.18,0.0
16.19,0.0
16.2,0.0
16.21,0.0
16.22,0.0
16.23,0.0
16.24,0.0
16.25,0.0
16.26,0.0
16.27,0.0
16.28,0.0
16.29,0.0
16.3,0.0
16.31,0.0
16.32,0.0
16.33,0.0
16.34,0.0
16.35,0.0
16.36,0.0
16.37,0.0
16.38,0.0
16.39,0.0
16.4,0.0
16.41,0.0
16.42,0.0
16.43,0.0
16.44,0.0
16.45,0.0
16.46,0.0
16.47,0.0
16.48,0.0
16.49,0.0
16.5,0.0
16.51,0.0
16.52,0.0
16.53,0.0
16.54,0.0
16.55,0.0
16.56,0.0
16.57,0.0
16.58,0.0
16.59,0.0
16.6,0.0
16.61,0.0
16.62,0.0
16.63,0.0
16.64,0.0
16.65,0.0
16.66,0.0
16.67,0.0
16.68,0.0
16.69,0.0
16.7,0.0
16.71,0.0
16.72,0.0
16.73,0.0
16.74,0.0
16.75,0.0
16.76,0.0
16.77,0.0
16.78,0.0
16.79,0.0
16.8,0.0
16.81,0.0
16.82,0.0
16.83,0.0
16.84,0.0
16.85,0.0
16.86,0.0
16.87,0.0
16.88,0.0
16.89,0.0
16.9,0.0
16.91,0.0
16.92,0.0
16.93,0.0
16.94,0.0
16.95,0.0
16.96,0.0
16.97,0.0
16.98,0.0
16.99,0.0
17.0,0.0
17.01,0.0
17.02,0.0
17.03,0.0
17.04,0.0
17.05,0.0
17.06,0.0
17.07,0.0
17.08,0.0
17.09,0.0
17.1,0.0
17.11,0.0
17.12,0.0
17.13,0.0
17.14,0.0
17.15,0.0
17.16,0.0
17.17,0.0
17.18,0.0
17.19,0.0
17.2,0.0
17.21,0.0
17.22,0.0
17.23,0.0
17.24,0.0
17.25,0.0
17.26,0.0
17.27,0.0
17.28,0.0
17.29,0.0
17.3,0.0
17.31,0.0
17.32,0.0
17.33,0.0
17.34,0.0
17.35,0.0
17.36,0.0
17.37,0.0
17.38,0.0
17.39,0.0
17.4,0.0
17.41,0.0
17.42,0.0
17.43,0.0
17.44,0.0
17.45,0.0
17.46,0.0
17.47,0.0
17.48,0.0
17.49,0.0
17.5,0.0
17.51,0.0
17.52,0.0
17.53,0.0
17.54,0.0
17.55,0.0
17.56,0.0
17.57,0.0
17.58,0.0
17.59,0.0
17.6,0.0
17.61,0.0
17.62,0.0
17.63,0.0
17.64,0.0
17.65,0.0
17.66,0.0
17.67,0.0
17.68,0.0
17.69,0.0
17.7,0.0
17.71,0.0
17.72,0.0
17.73,0.0
17.74,0.0
17.75,0.0
17.76,0.0
17.77,0.0
17.78,0.0
17.79,0.0
17.8,0.0
17.81,0.0
17.82,0.0
17.83,0.0
17.84,0.0
17.85,0.0
17.86,0.0
17.87,0.0
17.88,0.0
17.89,0.0
17.9,0.0
17.91,0.0
17.92,0.0
17.93,0.0
17.94,0.0
17.95,0.0
17.96,0.0
17.97,0.0
17.98,0.0
17.99,0.0
18.0,0.0
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
