wind_speed,Aria Libellula 60i
12.85,59.00879929150256
12.86,59.00814826690222
12.87,59.00750296575944
12.88,59.00686419052359
12.89,59.006232743644006
12.9,59.005609427570064
12.91,59.004995044751126
12.92,59.00439039763655
12.93,59.00379628867569
12.94,59.0032135203179
12.95,59.00264289501256
12.96,59.00208521520901
12.97,59.00154128335662
12.98,59.00101190190475
12.99,59.00049787330276
13.0,59.0
13.01,58.99951891486836
13.02,58.99905457246976
13.03,58.99860675778866
13.04,58.99817525580948
13.05,58.99775985151668
13.06,58.9973603298947
13.07,58.99697647592797
13.08,58.99660807460095
13.09,58.99625491089808
13.1,58.9959167698038
13.11,58.99559343630258
13.12,58.99528469537884
13.13,58.99499033201701
13.14,58.99471013120156
13.15,58.99444387791692
13.16,58.99419135714756
13.17,58.99395235387787
13.18,58.99372665309236
13.19,58.99351403977542
13.2,58.99331429891152
13.21,58.9931272154851
13.22,58.9929525744806
13.23,58.992790160882485
13.24,58.99263975967517
13.25,58.99250115584311
13.26,58.99237413437075
13.27,58.99225848024253
13.28,58.99215397844291
13.29,58.9920604139563
13.3,58.99197757176719
13.31,58.99190523685999
13.32,58.99184319421916
13.33,58.99179122882913
13.34,58.99174912567435
13.35,58.99171666973928
13.36,58.991693646008336
13.37,58.99167983946598
13.38,58.99167503509665
13.39,58.9916790178848
13.4,58.99169157281487
13.41,58.991712484871286
13.42,58.99174153903851
13.43,58.991778520301
13.44,58.991823213643166
13.45,58.99187540404947
13.46,58.99193487650437
13.47,58.99200141599227
13.48,58.99207480749765
13.49,58.99215483600494
13.5,58.9922412864986
13.51,58.992333943963054
13.52,58.99243259338275
13.53,58.99253701974214
13.54,58.992647008025656
13.55,58.99276234321776
13.56,58.99288281030287
13.57,58.99300819426546
13.58,58.99313828008995
13.59,58.9932728527608
13.6,58.99341169726245
13.61,58.99355459857932
13.62,58.9937013416959
13.63,58.99385171159661
13.64,58.99400549326588
13.65,58.99416247168818
13.66,58.994322431847934
13.67,58.9944851587296
13.68,58.99465043731761
13.69,58.994818052596415
13.7,58.99498778955046
13.71,58.995159433164176
13.72,58.99533276842202
13.73,58.995507580308455
13.74,58.995683653807895
13.75,58.99586077390478
13.76,58.99603872558358
13.77,58.996217293828735
13.78,58.99639626362467
13.79,58.99657541995583
13.8,58.99675454780668
13.81,58.99693343216165
13.82,58.9971118580052
13.83,58.997289610321744
13.84,58.99746647409575
13.85,58.99764223431165
13.86,58.99781667595389
13.87,58.99798958400692
13.88,58.99816074345518
13.89,58.99832993928312
13.9,58.99849695647518
13.91,58.9986615800158
13.92,58.99882359488943
13.93,58.99898278608052
13.94,58.99913893857349
13.95,58.9992918373528
13.96,58.9994412674029
13.97,58.999587013708215
13.98,58.99972886125321
13.99,58.99986659502232
14.0,59.0
14.01,59.00012890660874
14.02,59.00025332702335
14.03,59.000373318856695
14.04,59.00048893972164
14.05,59.00060024723104
14.06,59.00070729899777
14.07,59.00081015263467
14.08,59.000908865754624
14.09,59.0010034959705
14.1,59.00109410089515
14.11,59.00118073814144
14.12,59.00126346532224
14.13,59.001342340050414
14.14,59.00141741993881
14.15,59.00148876260032
14.16,59.00155642564778
14.17,59.001620466694064
14.18,59.00168094335204
14.19,59.00173791323456
14.2,59.0017914339545
14.21,59.00184156312473
14.22,59.001888358358094
14.23,59.001931877267474
14.24,59.00197217746572
14.25,59.0020093165657
14.26,59.00204335218029
14.27,59.002074341922345
14.28,59.00210234340471
14.29,59.00212741424026
14.3,59.00214961204189
14.31,59.00216899442243
14.32,59.00218561899476
14.33,59.00219954337172
14.34,59.0022108251662
14.35,59.00221952199104
14.36,59.00222569145913
14.37,59.00222939118332
14.38,59.00223067877648
14.39,59.002229611851455
14.4,59.002226248021145
14.41,59.002220644898365
14.42,59.00221286009603
14.43,59.00220295122697
14.44,59.002190975904064
14.45,59.00217699174015
14.46,59.00216105634813
14.47,59.002143227340845
14.48,59.00212356233117
14.49,59.00210211893195
14.5,59.00207895475607
14.51,59.00205412741638
14.52,59.002027694525744
14.53,59.001999713697046
14.54,59.00197024254314
14.55,59.001939338676856
14.56,59.00190705971112
14.57,59.00187346325874
14.58,59.0018386069326
14.59,59.00180254834557
14.6,59.00176534511052
14.61,59.00172705484028
14.62,59.00168773514776
14.63,59.00164744364579
14.64,59.00160623794725
14.65,59.001564175665
14.66,59.0015213144119
14.67,59.00147771180082
14.68,59.00143342544461
14.69,59.00138851295615
14.7,59.0013430319483
14.71,59.00129704003392
14.72,59.00125059482587
14.73,59.00120375393704
14.74,59.00115657498024
14.75,59.00110911556838
14.76,59.00106143331432
14.77,59.00101358583091
14.78,59.000965630731024
14.79,59.00091762562752
14.8,59.00086962813326
14.81,59.00082169586111
14.82,59.00077388642393
14.83,59.000726257434586
14.84,59.00067886650595
14.85,59.00063177125088
14.86,59.00058502928223
14.87,59.00053869821288
14.88,59.000492835655685
14.89,59.0004474992235
14.9,59.00040274652921
14.91,59.00035863518566
14.92,59.00031522280575
14.93,59.0002725670023
14.94,59.00023072538818
14.95,59.000189755576265
14.96,59.00014971517943
14.97,59.00011066181051
14.98,59.00007265308239
14.99,59.00003574660793
15.0,59.0
15.01,58.99996545869665
15.02,58.99993211943679
15.03,58.99989996678454
15.04,58.99986898530396
15.05,58.99983915955917
15.06,58.99981047411426
15.07,58.999782913533366
15.08,58.99975646238054
15.09,58.9997311052199
15.1,58.99970682661558
15.11,58.99968361113162
15.12,58.99966144333219
15.13,58.99964030778133
15.14,58.99962018904318
15.15,58.99960107168181
15.16,58.99958294026134
15.17,58.999565779345865
15.18,58.99954957349949
15.19,58.99953430728632
15.2,58.99951996527045
15.21,58.99950653201597
15.22,58.99949399208698
15.23,58.99948233004761
15.24,58.99947153046193
15.25,58.99946157789405
15.26,58.99945245690809
15.27,58.99944415206812
15.28,58.999436647938246
15.29,58.99942992908258
15.3,58.99942398006524
15.31,58.99941878545028
15.32,58.99941432980184
15.33,58.999410597684005
15.34,58.99940757366088
15.35,58.99940524229656
15.36,58.99940358815514
15.37,58.99940259580073
15.38,58.99940224979744
15.39,58.99940253470936
15.4,58.9994034351006
15.41,58.99940493553523
15.42,58.99940702057737
15.43,58.999409674791146
15.44,58.99941288274064
15.45,58.99941662898992
15.46,58.99942089810313
15.47,58.99942567464436
15.48,58.99943094317769
15.49,58.99943668826725
15.5,58.99944289447713
15.51,58.99944954637142
15.52,58.999456628514245
15.53,58.99946412546967
15.54,58.99947202180184
15.55,58.9994803020748
15.56,58.9994889508527
15.57,58.99949795269963
15.58,58.99950729217966
15.59,58.999516953856926
15.6,58.99952692229552
15.61,58.99953718205951
15.62,58.99954771771305
15.63,58.99955851382022
15.64,58.99956955494512
15.65,58.99958082565183
15.66,58.99959231050448
15.67,58.99960399406715
15.68,58.99961586090396
15.69,58.99962789557898
15.7,58.99964008265635
15.71,58.99965240670014
15.72,58.999664852274464
15.73,58.99967740394342
15.74,58.99969004627111
15.75,58.99970276382163
15.76,58.99971554115909
15.77,58.99972836284759
15.78,58.999741213451216
15.79,58.999754077534085
15.8,58.99976693966028
15.81,58.99977978439392
15.82,58.9997925962991
15.83,58.99980535993991
15.84,58.99981805988048
15.85,58.99983068068487
15.86,58.9998432069172
15.87,58.99985562314158
15.88,58.999867913922095
15.89,58.99988006382285
15.9,58.99989205740795
15.91,58.9999038792415
15.92,58.9999155138876
15.93,58.99992694591034
15.94,58.99993815987382
15.95,58.99994914034214
15.96,58.99995987187941
15.97,58.99997033904974
15.98,58.9999805264172
15.99,58.999990418545934
16.0,59.0
16.01,59.00000925860462
16.02,59.00001819522943
16.03,59.000026814005146
16.04,59.00003511906253
16.05,59.000043114532296
16.06,59.00005080454518
16.07,59.00005819323191
16.08,59.00006528472321
16.09,59.000072083149846
16.1,59.00007859264255
16.11,59.00008481733201
16.12,59.00009076134901
16.13,59.00009642882426
16.14,59.00010182388849
16.15,59.00010695067245
16.16,59.00011181330687
16.17,59.000116415922456
16.18,59.00012076264999
16.19,59.00012485762015
16.2,59.00012870496372
16.21,59.0001323088114
16.22,59.00013567329395
16.23,59.00013880254209
16.24,59.00014170068654
16.25,59.00014437185805
16.26,59.00014682018737
16.27,59.0001490498052
16.28,59.00015106484228
16.29,59.00015286942936
16.3,59.00015446769718
16.31,59.00015586377643
16.32,59.00015706179789
16.33,59.000158065892265
16.34,59.00015888019032
16.35,59.00015950882276
16.36,59.00015995592032
16.37,59.00016022561375
16.38,59.00016032203376
16.39,59.00016024931111
16.4,59.000160011576526
16.41,59.00015961296072
16.42,59.00015905759445
16.43,59.000158349608455
16.44,59.00015749313344
16.45,59.00015649230016
16.46,59.00015535123936
16.47,59.00015407408173
16.48,59.00015266495805
16.49,59.00015112799903
16.5,59.000149467335405
16.51,59.00014768709792
16.52,59.00014579141728
16.53,59.000143784424246
16.54,59.00014167024956
16.55,59.000139453023934
16.56,59.0001371368781
16.57,59.000134725942814
16.58,59.000132224348775
16.59,59.000129636226745
16.6,59.00012696570746
16.61,59.00012421692163
16.62,59.000121394
16.63,59.00011850107332
16.64,59.0001155422723
16.65,59.00011252172769
16.66,59.0001094435702
16.67,59.00010631193058
16.68,59.00010313093958
16.69,59.000099904727904
16.7,59.00009663742632
16.71,59.0000933331655
16.72,59.00008999607625
16.73,59.00008663028927
16.74,59.000083239935286
16.75,59.00007982914504
16.76,59.00007640204928
16.77,59.00007296277872
16.78,59.00006951546408
16.79,59.000066064236144
16.8,59.0000626132256
16.81,59.0000591665632
16.82,59.000055728379664
16.83,59.00005230280575
16.84,59.00004889397215
16.85,59.00004550600966
16.86,59.000042143048965
16.87,59.00003880922081
16.88,59.00003550865594
16.89,59.00003224548507
16.9,59.00002902383896
16.91,59.0000258478483
16.92,59.000022721643866
16.93,59.000019649356375
16.94,59.00001663511656
16.95,59.000013683055165
16.96,59.000010797302906
16.97,59.00000798199052
16.98,59.000005241248765
16.99,59.00000257920834
17.0,59.0
17.01,58.999997506884846
17.02,58.99999509964547
17.03,58.99999277719484
17.04,58.99999053844591
17.05,58.999988382311656
17.06,58.99998630770504
17.07,58.999984313539024
17.08,58.99998239872659
17.09,58.99998056218066
17.1,58.99997880281424
17.11,58.999977119540304
17.12,58.99997551127177
17.13,58.99997397692163
17.14,58.999972515402845
17.15,58.99997112562839
17.16,58.99996980651122
17.17,58.99996855696429
17.18,58.999967375900574
17.19,58.99996626223305
17.2,58.99996521487467
17.21,58.9999642327384
17.22,58.9999633147372
17.23,58.99996245978404
17.24,58.99996166679189
17.25,58.999960934673695
17.26,58.99996026234245
17.27,58.9999596487111
17.28,58.9999590926926
17.29,58.99995859319995
17.3,58.99995814914608
17.31,58.99995775944398
17.32,58.9999574230066
17.33,58.99995713874689
17.34,58.99995690557786
17.35,58.99995672241243
17.36,58.99995658816359
17.37,58.999956501744286
17.38,58.9999564620675
17.39,58.99995646804621
17.4,58.999956518593336
17.41,58.99995661262188
17.42,58.9999567490448
17.43,58.99995692677505
17.44,58.99995714472559
17.45,58.99995740180941
17.46,58.99995769693947
17.47,58.9999580290287
17.48,58.999958396990095
17.49,58.99995879973663
17.5,58.999959236181255
17.51,58.99995970523692
17.52,58.99996020581662
17.53,58.9999607368333
17.54,58.99996129719992
17.55,58.99996188582947
17.56,58.99996250163489
17.57,58.99996314352916
17.58,58.99996381042524
17.59,58.99996450123608
17.6,58.99996521487468
17.61,58.99996595025395
17.62,58.99996670628692
17.63,58.99996748188651
17.64,58.99996827596569
17.65,58.99996908743745
17.66,58.99996991521473
17.67,58.9999707582105
17.68,58.99997161533772
17.69,58.99997248550937
17.7,58.99997336763841
17.71,58.99997426063779
17.72,58.99997516342051
17.73,58.9999760748995
17.74,58.99997699398773
17.75,58.99997791959818
17.76,58.9999788506438
17.77,58.99997978603757
17.78,58.99998072469243
17.79,58.99998166552135
17.8,58.99998260743733
17.81,58.999983549353296
17.82,58.99998449018224
17.83,58.99998542883712
17.84,58.99998636423088
17.85,58.9999872952765
17.86,58.99998822088693
17.87,58.99998913997517
17.88,58.99999005145415
17.89,58.99999095423686
17.9,58.99999184723626
17.91,58.99999272936529
17.92,58.999993599536936
17.93,58.99999445666416
17.94,58.99999529965993
17.95,58.99999612743722
17.96,58.99999693890896
17.97,58.99999773298816
17.98,58.99999850858775
17.99,58.99999926462071
18.0,59.0
18.01,59.00000071385599
18.02,59.00000140618869
18.03,59.00000207721551
18.04,59.00000272715383
18.05,59.000003356221086
18.06,59.00000396463466
18.07,59.00000455261198
18.08,59.000005120370446
18.09,59.00000566812746
18.1,59.00000619610045
18.11,59.0000067045068
18.12,59.00000719356392
18.13,59.000007663489214
18.14,59.00000811450011
18.15,59.000008546814
18.16,59.00000896064829
18.17,59.00000935622038
18.18,59.000009733747696
18.19,59.00001009344763
18.2,59.00001043553759
18.21,59.00001076023499
18.22,59.00001106775725
18.23,59.00001135832176
18.24,59.00001163214591
18.25,59.00001188944714
18.26,59.00001213044283
18.27,59.0000123553504
18.28,59.00001256438727
18.29,59.000012757770826
18.3,59.000012935718495
18.31,59.00001309844765
18.32,59.00001324617573
18.33,59.00001337912013
18.34,59.00001349749826
18.35,59.00001360152751
18.36,59.00001369142532
18.37,59.00001376740909
18.38,59.00001382969621
18.39,59.00001387850409
18.4,59.00001391405013
18.41,59.00001393655176
18.42,59.000013946226375
18.43,59.00001394329137
18.44,59.00001392796418
18.45,59.0000139004622
18.46,59.00001386100283
18.47,59.00001380980346
18.48,59.00001374708154
18.49,59.00001367305443
18.5,59.00001358793958
18.51,59.000013491954384
18.52,59.00001338531623
18.53,59.00001326824254
18.54,59.00001314095073
18.55,59.00001300365818
18.56,59.00001285658233
18.57,59.00001269994056
18.58,59.00001253395028
18.59,59.00001235882893
18.6,59.00001217479386
18.61,59.00001198206254
18.62,59.00001178085233
18.63,59.00001157138065
18.64,59.00001135386491
18.65,59.00001112852251
18.66,59.00001089557088
18.67,59.000010655227406
18.68,59.000010407709496
18.69,59.00001015323457
18.7,59.00000989202002
18.71,59.00000962428326
18.72,59.0000093502417
18.73,59.00000907011273
18.74,59.00000878411378
18.75,59.00000849246225
18.76,59.000008195375536
18.77,59.00000789307106
18.78,59.00000758576622
18.79,59.00000727367841
18.8,59.00000695702506
18.81,59.00000663602359
18.82,59.00000631089137
18.83,59.000005981845824
18.84,59.00000564910436
18.85,59.00000531288438
18.86,59.0000049734033
18.87,59.00000463087852
18.88,59.000004285527446
18.89,59.0000039375675
18.9,59.00000358721606
18.91,59.00000323469055
18.92,59.00000288020839
18.93,59.00000252398695
18.94,59.00000216624368
18.95,59.00000180719597
18.96,59.00000144706122
18.97,59.00000108605684
18.98,59.00000072440024
18.99,59.00000036230883
19.0,59.0
19.01,58.99999963769119
19.02,58.99999927559977
19.03,58.99999891394317
19.04,58.9999985529388
19.05,58.99999819280405
19.06,58.99999783375632
19.07,58.99999747601305
19.08,58.99999711979163
19.09,58.99999676530948
19.1,58.99999641278396
19.11,58.99999606243252
19.12,58.99999571447256
19.13,58.99999536912149
19.14,58.99999502659671
19.15,58.99999468711563
19.16,58.999994350895655
19.17,58.99999401815419
19.18,58.99999368910865
19.19,58.99999336397644
19.2,58.99999304297494
19.21,58.9999927263216
19.22,58.9999924142338
19.23,58.99999210692896
19.24,58.999991804624486
19.25,58.99999150753777
19.26,58.99999121588623
19.27,58.99999092988729
19.28,58.99999064975832
19.29,58.99999037571675
19.3,58.99999010797999
19.31,58.999989846765445
19.32,58.99998959229051
19.33,58.999989344772594
19.34,58.99998910442912
19.35,58.99998887147749
19.36,58.9999886461351
19.37,58.99998842861936
19.38,58.99998821914768
19.39,58.99998801793747
19.4,58.99998782520615
19.41,58.99998764117109
19.42,58.99998746604973
19.43,58.99998730005946
19.44,58.99998714341769
19.45,58.99998699634183
19.46,58.99998685904929
19.47,58.999986731757474
19.48,58.99998661468378
19.49,58.99998650804564
19.5,58.99998641206042
19.51,58.99998632694557
19.52,58.99998625291848
19.53,58.99998619019655
19.54,58.99998613899719
19.55,58.99998609953781
19.56,58.999986072035824
19.57,58.99998605670863
19.58,58.99998605377364
19.59,58.99998606344824
19.6,58.99998608594987
19.61,58.99998612149592
19.62,58.9999861703038
19.63,58.99998623259091
19.64,58.99998630857467
19.65,58.99998639847249
19.66,58.99998650250175
19.67,58.999986620879874
19.68,58.99998675382428
19.69,58.99998690155236
19.7,58.99998706428152
19.71,58.99998724222917
19.72,58.99998743561273
19.73,58.99998764464959
19.74,58.99998786955717
19.75,58.99998811055288
19.76,58.999988367854094
19.77,58.99998864167826
19.78,58.99998893224276
19.79,58.999989239765
19.8,58.99998956446241
19.81,58.99998990655237
19.82,58.999990266252304
19.83,58.99999064377962
19.84,58.99999103935172
19.85,58.999991453186006
19.86,58.999991885499895
19.87,58.99999233651078
19.88,58.99999280643608
19.89,58.999993295493205
19.9,58.99999380389956
19.91,58.99999433187253
19.92,58.999994879629554
19.93,58.99999544738802
19.94,58.99999603536534
19.95,58.99999664377892
19.96,58.99999727284618
19.97,58.9999979227845
19.98,58.99999859381131
19.99,58.999999286144
20.0,59.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
