wind_speed,DeWind D4 48/600
13.0,600.0
13.01,599.9971813687757
13.02,599.9944608312566
13.03,599.9918371276979
13.04,599.9893089983548
13.05,599.9868751834827
13.06,599.9845344233368
13.07,599.9822854581727
13.08,599.9801270282452
13.09,599.9780578738098
13.1,599.9760767351221
13.11,599.9741823524372
13.12,599.9723734660104
13.13,599.970648816097
13.14,599.9690071429521
13.15,599.9674471868314
13.16,599.96596768799
13.17,599.9645673866829
13.18,599.963245023166
13.19,599.9619993376942
13.2,599.9608290705229
13.21,599.9597329619075
13.22,599.958709752103
13.23,599.9577581813652
13.24,599.9568769899489
13.25,599.9560649181096
13.26,599.9553207061028
13.27,599.9546430941836
13.28,599.9540308226071
13.29,599.9534826316288
13.3,599.9529972615045
13.31,599.9525734524885
13.32,599.9522099448369
13.33,599.9519054788046
13.34,599.9516587946473
13.35,599.9514686326197
13.36,599.9513337329776
13.37,599.951252835976
13.38,599.9512246818704
13.39,599.9512480109162
13.4,599.9513215633684
13.41,599.9514440794825
13.42,599.9516142995136
13.43,599.9518309637175
13.44,599.952092812349
13.45,599.9523985856632
13.46,599.9527470239161
13.47,599.9531368673626
13.48,599.9535668562579
13.49,599.9540357308578
13.5,599.954542231417
13.51,599.9550850981911
13.52,599.9556630714355
13.53,599.9562748914053
13.54,599.9569192983558
13.55,599.9575950325425
13.56,599.9583008342205
13.57,599.9590354436452
13.58,599.9597976010718
13.59,599.9605860467558
13.6,599.9613995209523
13.61,599.9622367639166
13.62,599.9630965159042
13.63,599.9639775171704
13.64,599.9648785079704
13.65,599.9657982285594
13.66,599.9667354191928
13.67,599.9676888201258
13.68,599.9686571716138
13.69,599.9696392139122
13.7,599.9706336872763
13.71,599.9716393319611
13.72,599.9726548882222
13.73,599.9736790963149
13.74,599.9747106964943
13.75,599.9757484290158
13.76,599.9767910341347
13.77,599.9778372521065
13.78,599.978885823186
13.79,599.9799354876292
13.8,599.9809849856908
13.81,599.9820330576264
13.82,599.9830784436912
13.83,599.9841198841406
13.84,599.9851561192297
13.85,599.986185889214
13.86,599.9872079343488
13.87,599.9882209948892
13.88,599.9892238110907
13.89,599.9902151232085
13.9,599.9911936714981
13.91,599.9921581962145
13.92,599.9931074376133
13.93,599.9940401359496
13.94,599.9949550314786
13.95,599.995850864456
13.96,599.9967263751365
13.97,599.9975803037761
13.98,599.9984113906296
13.99,599.9992183759524
14.0,600.0
14.01,600.0007552692377
14.02,600.001484254972
14.03,600.0021872947191
14.04,600.0028647259958
14.05,600.0035168863185
14.06,600.0041441132037
14.07,600.0047467441677
14.08,600.0053251167274
14.09,600.0058795683989
14.1,600.0064104366991
14.11,600.0069180591441
14.12,600.0074027732509
14.13,600.0078649165354
14.14,600.0083048265146
14.15,600.0087228407048
14.16,600.0091192966225
14.17,600.0094945317843
14.18,600.0098488837066
14.19,600.0101826899058
14.2,600.0104962878987
14.21,600.0107900152017
14.22,600.0110642093312
14.23,600.0113192078037
14.24,600.0115553481356
14.25,600.0117729678439
14.26,600.0119724044446
14.27,600.0121539954544
14.28,600.0123180783896
14.29,600.0124649907671
14.3,600.0125950701032
14.31,600.0127086539142
14.32,600.0128060797169
14.33,600.0128876850276
14.34,600.012953807363
14.35,600.0130047842397
14.36,600.0130409531737
14.37,600.0130626516818
14.38,600.0130702172806
14.39,600.0130639874866
14.4,600.0130442998162
14.41,600.0130114917858
14.42,600.0129659009121
14.43,600.0129078647118
14.44,600.0128377207009
14.45,600.012755806396
14.46,600.0126624593139
14.47,600.012558016971
14.48,600.0124428168835
14.49,600.0123171965683
14.5,600.0121814935419
14.51,600.0120360453207
14.52,600.0118811894209
14.53,600.0117172633594
14.54,600.0115446046527
14.55,600.011363550817
14.56,600.011174439369
14.57,600.0109776078253
14.58,600.0107733937023
14.59,600.0105621345164
14.6,600.0103441677844
14.61,600.0101198310223
14.62,600.009889461747
14.63,600.009653397475
14.64,600.0094119757227
14.65,600.0091655340068
14.66,600.0089144098433
14.67,600.0086589407492
14.68,600.0083994642408
14.69,600.0081363178347
14.7,600.0078698390473
14.71,600.0076003653951
14.72,600.0073282343947
14.73,600.0070537835625
14.74,600.0067773504152
14.75,600.006499272469
14.76,600.0062198872406
14.77,600.0059395322464
14.78,600.0056585450031
14.79,600.0053772630272
14.8,600.0050960238349
14.81,600.0048151649429
14.82,600.0045350238677
14.83,600.0042559381258
14.84,600.0039782452338
14.85,600.003702282708
14.86,600.003428388065
14.87,600.0031568988213
14.88,600.0028881524935
14.89,600.0026224865978
14.9,600.002360238651
14.91,600.0021017461697
14.92,600.0018473466703
14.93,600.001597377669
14.94,600.0013521766826
14.95,600.0011120812276
14.96,600.0008774288203
14.97,600.0006485569775
14.98,600.0004258032154
14.99,600.0002095050507
15.0,600.0
15.01,599.9997975542733
15.02,599.9996021488556
15.03,599.9994136934257
15.04,599.9992320976621
15.05,599.9990572712438
15.06,599.9988891238492
15.07,599.998727565157
15.08,599.9985725048458
15.09,599.9984238525946
15.1,599.9982815180817
15.11,599.9981454109862
15.12,599.9980154409866
15.13,599.9978915177614
15.14,599.9977735509896
15.15,599.9976614503496
15.16,599.9975551255203
15.17,599.9974544861801
15.18,599.9973594420079
15.19,599.9972699026824
15.2,599.9971857778822
15.21,599.9971069772861
15.22,599.9970334105726
15.23,599.9969649874205
15.24,599.9969016175085
15.25,599.9968432105151
15.26,599.9967896761192
15.27,599.9967409239994
15.28,599.9966968638344
15.29,599.9966574053028
15.3,599.9966224580834
15.31,599.9965919318548
15.32,599.9965657362956
15.33,599.9965437810848
15.34,599.9965259759008
15.35,599.9965122304222
15.36,599.996502454328
15.37,599.9964965572967
15.38,599.9964944490071
15.39,599.9964960391376
15.4,599.9965012373673
15.41,599.9965099533744
15.42,599.9965220968379
15.43,599.9965375774365
15.44,599.9965563048487
15.45,599.9965781887532
15.46,599.9966031388288
15.47,599.9966310647542
15.48,599.996661876208
15.49,599.996695482869
15.5,599.9967317944157
15.51,599.9967707205268
15.52,599.9968121708812
15.53,599.9968560551574
15.54,599.996902283034
15.55,599.9969507641898
15.56,599.9970014083036
15.57,599.997054125054
15.58,599.9971088241194
15.59,599.9971654151789
15.6,599.9972238079109
15.61,599.9972839119943
15.62,599.9973456371075
15.63,599.9974088929295
15.64,599.997473589139
15.65,599.9975396354142
15.66,599.9976069414344
15.67,599.9976754168778
15.68,599.9977449714231
15.69,599.9978155147494
15.7,599.997886956535
15.71,599.9979592064586
15.72,599.9980321741994
15.73,599.9981057694353
15.74,599.9981799018454
15.75,599.9982544811083
15.76,599.998329416903
15.77,599.9984046189077
15.78,599.9984799968013
15.79,599.9985554602624
15.8,599.9986309189699
15.81,599.9987062826023
15.82,599.9987814608381
15.83,599.9988563633564
15.84,599.9989308998355
15.85,599.9990049799544
15.86,599.9990785133916
15.87,599.9991514098259
15.88,599.9992235789358
15.89,599.9992949304001
15.9,599.9993653738976
15.91,599.9994348191067
15.92,599.9995031757063
15.93,599.9995703533749
15.94,599.9996362617914
15.95,599.9997008106343
15.96,599.9997639095824
15.97,599.9998254683144
15.98,599.999885396509
15.99,599.9999436038445
16.0,600.0
16.01,600.0000545136692
16.02,600.0001071496057
16.03,600.0001579315782
16.04,600.0002068833556
16.05,600.0002540287069
16.06,600.0002993914004
16.07,600.0003429952051
16.08,600.0003848638897
16.09,600.000425021223
16.1,600.0004634909739
16.11,600.000500296911
16.12,600.0005354628031
16.13,600.0005690124189
16.14,600.0006009695272
16.15,600.0006313578971
16.16,600.0006602012969
16.17,600.0006875234956
16.18,600.0007133482619
16.19,600.0007376993645
16.2,600.0007606005724
16.21,600.0007820756542
16.22,600.0008021483787
16.23,600.0008208425146
16.24,600.0008381818308
16.25,600.000854190096
16.26,600.000868891079
16.27,600.0008823085484
16.28,600.0008944662732
16.29,600.000905388022
16.3,600.0009150975636
16.31,600.0009236186669
16.32,600.0009309751007
16.33,600.0009371906335
16.34,600.0009422890341
16.35,600.0009462940715
16.36,600.0009492295144
16.37,600.0009511191315
16.38,600.0009519866916
16.39,600.0009518559633
16.4,600.0009507507156
16.41,600.0009486947171
16.42,600.0009457117368
16.43,600.0009418255432
16.44,600.0009370599053
16.45,600.0009314385916
16.46,600.0009249853712
16.47,600.0009177240124
16.48,600.0009096782845
16.49,600.000900871956
16.5,600.0008913287958
16.51,600.0008810725724
16.52,600.0008701270549
16.53,600.0008585160118
16.54,600.0008462632119
16.55,600.000833392424
16.56,600.0008199274171
16.57,600.0008058919595
16.58,600.0007913098206
16.59,600.0007762047685
16.6,600.0007606005724
16.61,600.0007445210009
16.62,600.0007279898228
16.63,600.0007110308069
16.64,600.000693667722
16.65,600.0006759243369
16.66,600.0006578244202
16.67,600.0006393917406
16.68,600.0006206500669
16.69,600.0006016231683
16.7,600.0005823348132
16.71,600.0005628087703
16.72,600.0005430688086
16.73,600.0005231386968
16.74,600.0005030422036
16.75,600.0004828030977
16.76,600.0004624451481
16.77,600.0004419921233
16.78,600.0004214677922
16.79,600.0004008959235
16.8,600.0003803002862
16.81,600.0003597046488
16.82,600.0003391327801
16.83,600.0003186084492
16.84,600.0002981554244
16.85,600.0002777974747
16.86,600.0002575583687
16.87,600.0002374618756
16.88,600.0002175317637
16.89,600.0001977918018
16.9,600.0001782657592
16.91,600.000158977404
16.92,600.0001399505054
16.93,600.0001212088318
16.94,600.0001027761523
16.95,600.0000846762357
16.96,600.0000669328504
16.97,600.0000495697655
16.98,600.0000326107496
16.99,600.0000160795714
17.0,600.0
17.01,599.99998439105
17.02,599.9999692527218
17.03,599.9999545802614
17.04,599.9999403689152
17.05,599.9999266139292
17.06,599.9999133105497
17.07,599.9999004540232
17.08,599.9998880395957
17.09,599.9998760625136
17.1,599.9998645180231
17.11,599.9998534013703
17.12,599.9998427078016
17.13,599.9998324325632
17.14,599.9998225709014
17.15,599.9998131180624
17.16,599.9998040692925
17.17,599.9997954198379
17.18,599.9997871649449
17.19,599.9997792998595
17.2,599.9997718198282
17.21,599.9997647200972
17.22,599.9997579959129
17.23,599.9997516425211
17.24,599.9997456551686
17.25,599.9997400291013
17.26,599.9997347595654
17.27,599.9997298418074
17.28,599.9997252710732
17.29,599.9997210426095
17.3,599.9997171516621
17.31,599.9997135934776
17.32,599.999710363302
17.33,599.9997074563817
17.34,599.9997048679629
17.35,599.9997025932918
17.36,599.9997006276147
17.37,599.9996989661778
17.38,599.9996976042275
17.39,599.9996965370099
17.4,599.999695759771
17.41,599.9996952677575
17.42,599.9996950562155
17.43,599.9996951203912
17.44,599.9996954555309
17.45,599.9996960568808
17.46,599.999696919687
17.47,599.9996980391959
17.48,599.9996994106538
17.49,599.9997010293068
17.5,599.9997028904015
17.51,599.9997049891837
17.52,599.9997073208998
17.53,599.9997098807961
17.54,599.999712664119
17.55,599.9997156661143
17.56,599.9997188820286
17.57,599.999722307108
17.58,599.9997259365988
17.59,599.9997297657472
17.6,599.9997337897997
17.61,599.9997380040023
17.62,599.9997424036013
17.63,599.9997469838429
17.64,599.9997517399731
17.65,599.9997566672388
17.66,599.9997617608857
17.67,599.9997670161603
17.68,599.9997724283089
17.69,599.9997779925775
17.7,599.9997837042123
17.71,599.9997895584597
17.72,599.9997955505663
17.73,599.9998016757777
17.74,599.9998079293406
17.75,599.999814306501
17.76,599.9998208025052
17.77,599.9998274125996
17.78,599.9998341320303
17.79,599.9998409560435
17.8,599.9998478798855
17.81,599.9998548988028
17.82,599.9998620080413
17.83,599.9998692028472
17.84,599.9998764784672
17.85,599.999883830147
17.86,599.9998912531332
17.87,599.999898742672
17.88,599.9999062940096
17.89,599.9999139023921
17.9,599.999921563066
17.91,599.9999292712774
17.92,599.9999370222728
17.93,599.9999448112978
17.94,599.9999526335995
17.95,599.9999604844236
17.96,599.9999683590163
17.97,599.9999762526242
17.98,599.9999841604931
17.99,599.9999920778698
18.0,600.0
18.01,600.0000079221304
18.02,600.000015839507
18.03,600.0000237473762
18.04,600.0000316409839
18.05,600.0000395155768
18.06,600.0000473664007
18.07,600.0000551887023
18.08,600.0000629777275
18.09,600.0000707287228
18.1,600.0000784369341
18.11,600.000086097608
18.12,600.0000937059906
18.13,600.0001012573282
18.14,600.0001087468669
18.15,600.0001161698532
18.16,600.0001235215332
18.17,600.0001307971529
18.18,600.0001379919589
18.19,600.0001451011974
18.2,600.0001521201145
18.21,600.0001590439567
18.22,600.0001658679699
18.23,600.0001725874005
18.24,600.000179197495
18.25,600.0001856934992
18.26,600.0001920706595
18.27,600.0001983242225
18.28,600.000204449434
18.29,600.0002104415403
18.3,600.0002162957878
18.31,600.0002220074228
18.32,600.0002275716913
18.33,600.0002329838397
18.34,600.0002382391143
18.35,600.0002433327613
18.36,600.0002482600269
18.37,600.0002530161573
18.38,600.000257596399
18.39,600.0002619959978
18.4,600.0002662102005
18.41,600.0002702342529
18.42,600.0002740634013
18.43,600.0002776928923
18.44,600.0002811179717
18.45,600.0002843338859
18.46,600.0002873358814
18.47,600.000290119204
18.48,600.0002926791004
18.49,600.0002950108164
18.5,600.0002971095987
18.51,600.0002989706933
18.52,600.0003005893464
18.53,600.0003019608041
18.54,600.0003030803132
18.55,600.0003039431194
18.56,600.0003045444694
18.57,600.0003048796088
18.58,600.0003049437846
18.59,600.0003047322425
18.6,600.000304240229
18.61,600.0003034629904
18.62,600.0003023957727
18.63,600.0003010338221
18.64,600.0002993723854
18.65,600.0002974067082
18.66,600.0002951320371
18.67,600.0002925436183
18.68,600.000289636698
18.69,600.0002864065225
18.7,600.000282848338
18.71,600.0002789573906
18.72,600.0002747289268
18.73,600.0002701581927
18.74,600.0002652404347
18.75,600.0002599708988
18.76,600.0002543448315
18.77,600.0002483574789
18.78,600.0002420040872
18.79,600.0002352799027
18.8,600.0002281801718
18.81,600.0002207001405
18.82,600.0002128350552
18.83,600.0002045801621
18.84,600.0001959307075
18.85,600.0001868819376
18.86,600.0001774290986
18.87,600.0001675674367
18.88,600.0001572921984
18.89,600.0001465986297
18.9,600.0001354819769
18.91,600.0001239374865
18.92,600.0001119604043
18.93,600.0000995459769
18.94,600.0000866894503
18.95,600.0000733860708
18.96,600.0000596310849
18.97,600.0000454197386
18.98,600.0000307472781
18.99,600.0000156089499
19.0,600.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
