wind_speed,MAN Aeroman 11/11
13.14,10.99998147907287
13.15,10.999981062656362
13.16,10.999980745451737
13.17,10.999980523398548
13.18,10.999980392436358
13.19,10.99998034850472
13.2,10.999980387543197
13.21,10.999980505491337
13.22,10.9999806982887
13.23,10.999980961874847
13.24,10.999981292189329
13.25,10.999981685171702
13.26,10.999982136761531
13.27,10.999982642898363
13.28,10.999983199521765
13.29,10.999983802571284
13.3,10.99998444798648
13.31,10.999985131706907
13.32,10.999985849672129
13.33,10.999986597821698
13.34,10.99998737209517
13.35,10.999988168432104
13.36,10.999988982772056
13.37,10.99998981105458
13.38,10.999990649219235
13.39,10.999991493205584
13.4,10.999992338953174
13.41,10.999993182401566
13.42,10.999994019490314
13.43,10.999994846158977
13.44,10.999995658347114
13.45,10.999996451994276
13.46,10.999997223040024
13.47,10.999997967423914
13.48,10.999998681085502
13.49,10.999999359964344
13.5,11.0
13.51,11.000000597990097
13.52,11.000001154164554
13.53,11.000001669611366
13.54,11.000002145418522
13.55,11.000002582674018
13.56,11.000002982465844
13.57,11.000003345881993
13.58,11.000003674010458
13.59,11.000003967939232
13.6,11.000004228756309
13.61,11.000004457549675
13.62,11.00000465540733
13.63,11.000004823417264
13.64,11.000004962667468
13.65,11.000005074245935
13.66,11.00000515924066
13.67,11.000005218739632
13.68,11.000005253830844
13.69,11.000005265602292
13.7,11.000005255141964
13.71,11.000005223537856
13.72,11.000005171877955
13.73,11.000005101250265
13.74,11.000005012742765
13.75,11.000004907443452
13.76,11.000004786440323
13.77,11.000004650821367
13.78,11.000004501674578
13.79,11.000004340087946
13.8,11.000004167149466
13.81,11.00000398394713
13.82,11.000003791568927
13.83,11.000003591102852
13.84,11.000003383636905
13.85,11.000003170259063
13.86,11.000002952057333
13.87,11.000002730119698
13.88,11.000002505534152
13.89,11.000002279388696
13.9,11.000002052771311
13.91,11.000001826769996
13.92,11.000001602472745
13.93,11.00000138096754
13.94,11.000001163342388
13.95,11.00000095068527
13.96,11.000000744084184
13.97,11.000000544627124
13.98,11.000000353402076
13.99,11.00000017149704
14.0,11.0
14.01,10.999999839769036
14.02,10.99999969074254
14.03,10.999999552628983
14.04,10.99999942513684
14.05,10.999999307974583
14.06,10.999999200850688
14.07,10.999999103473623
14.08,10.999999015551866
14.09,10.999998936793888
14.1,10.999998866908165
14.11,10.999998805603166
14.12,10.999998752587365
14.13,10.99999870756924
14.14,10.99999867025726
14.15,10.9999986403599
14.16,10.999998617585632
14.17,10.99999860164293
14.18,10.99999859224027
14.19,10.999998589086118
14.2,10.999998591888955
14.21,10.99999860035725
14.22,10.99999861419948
14.23,10.999998633124113
14.24,10.999998656839624
14.25,10.99999868505449
14.26,10.99999871747718
14.27,10.999998753816172
14.28,10.999998793779932
14.29,10.999998837076944
14.3,10.999998883415666
14.31,10.999998932504583
14.32,10.99999898405217
14.33,10.99999903776689
14.34,10.999999093357223
14.35,10.999999150531645
14.36,10.99999920899862
14.37,10.999999268466633
14.38,10.999999328644146
14.39,10.99999938923964
14.4,10.999999449961583
14.41,10.999999510518451
14.42,10.999999570618725
14.43,10.999999629970862
14.44,10.99999968828335
14.45,10.999999745264647
14.46,10.999999800623243
14.47,10.999999854067603
14.48,10.9999999053062
14.49,10.999999954047508
14.5,11.0
14.51,11.000000042933756
14.52,11.000000082865286
14.53,11.000000119872702
14.54,11.00000015403412
14.55,11.000000185427652
14.56,11.000000214131417
14.57,11.00000024022352
14.58,11.000000263782082
14.59,11.00000028488522
14.6,11.000000303611042
14.61,11.000000320037666
14.62,11.000000334243207
14.63,11.000000346305775
14.64,11.000000356303492
14.65,11.000000364314468
14.66,11.000000370416814
14.67,11.000000374688648
14.68,11.000000377208083
14.69,11.000000378053237
14.7,11.000000377302216
14.71,11.000000375033144
14.72,11.00000037132413
14.73,11.00000036625329
14.74,11.000000359898738
14.75,11.000000352338589
14.76,11.000000343650951
14.77,11.00000033391395
14.78,11.000000323205692
14.79,11.000000311604294
14.8,11.000000299187873
14.81,11.000000286034537
14.82,11.0000002722224
14.83,11.000000257829583
14.84,11.0000002429342
14.85,11.00000022761436
14.86,11.00000021194818
14.87,11.000000196013774
14.88,11.000000179889255
14.89,11.000000163652745
14.9,11.00000014738235
14.91,11.000000131156186
14.92,11.000000115052366
14.93,11.000000099149007
14.94,11.000000083524226
14.95,11.000000068256131
14.96,11.00000005342284
14.97,11.000000039102469
14.98,11.000000025373128
14.99,11.000000012312931
15.0,11.0
15.01,10.999999988495937
15.02,10.999999977796314
15.03,10.999999967880209
15.04,10.999999958726685
15.05,10.99999995031481
15.06,10.999999942623663
15.07,10.9999999356323
15.08,10.999999929319806
15.09,10.999999923665236
15.1,10.999999918647667
15.11,10.999999914246166
15.12,10.9999999104398
15.13,10.999999907207648
15.14,10.999999904528767
15.15,10.999999902382234
15.16,10.999999900747117
15.17,10.999999899602482
15.18,10.9999998989274
15.19,10.99999989870094
15.2,10.999999898902177
15.21,10.999999899510172
15.22,10.999999900504
15.23,10.99999990186273
15.24,10.999999903565422
15.25,10.99999990559116
15.26,10.999999907919005
15.27,10.999999910528029
15.28,10.999999913397296
15.29,10.999999916505882
15.3,10.999999919832854
15.31,10.99999992335728
15.32,10.999999927058228
15.33,10.999999930914774
15.34,10.99999993490598
15.35,10.999999939010916
15.36,10.999999943208657
15.37,10.999999947478267
15.38,10.999999951798818
15.39,10.99999995614938
15.4,10.99999996050902
15.41,10.999999964856809
15.42,10.999999969171814
15.43,10.999999973433104
15.44,10.999999977619751
15.45,10.999999981710824
15.46,10.999999985685394
15.47,10.999999989522529
15.48,10.99999999320129
15.49,10.99999999670076
15.5,11.0
15.51,11.000000003082503
15.52,11.000000005949458
15.53,11.000000008606476
15.54,11.000000011059152
15.55,11.000000013313109
15.56,11.000000015373944
15.57,11.000000017247274
15.58,11.000000018938705
15.59,11.00000002045384
15.6,11.000000021798291
15.61,11.00000002297767
15.62,11.000000023997584
15.63,11.000000024863636
15.64,11.00000002558144
15.65,11.000000026156602
15.66,11.000000026594732
15.67,11.000000026901436
15.68,11.000000027082324
15.69,11.000000027143
15.7,11.00000002708908
15.71,11.000000026926168
15.72,11.000000026659873
15.73,11.000000026295805
15.74,11.000000025839563
15.75,11.000000025296773
15.76,11.000000024673028
15.77,11.000000023973945
15.78,11.000000023205123
15.79,11.000000022372182
15.8,11.000000021480725
15.81,11.000000020536357
15.82,11.000000019544688
15.83,11.000000018511331
15.84,11.000000017441891
15.85,11.000000016341977
15.86,11.000000015217193
15.87,11.000000014073157
15.88,11.000000012915466
15.89,11.00000001174974
15.9,11.000000010581577
15.91,11.00000000941659
15.92,11.000000008260388
15.93,11.000000007118578
15.94,11.000000005996773
15.95,11.000000004900569
15.96,11.000000003835588
15.97,11.000000002807433
15.98,11.000000001821707
15.99,11.000000000884029
16.0,11.0
16.01,10.999999999174047
16.02,10.999999998405848
16.03,10.999999997693903
16.04,10.99999999703671
16.05,10.999999996432765
16.06,10.999999995880565
16.07,10.999999995378609
16.08,10.999999994925387
16.09,10.999999994519412
16.1,10.999999994159165
16.11,10.999999993843153
16.12,10.999999993569867
16.13,10.99999999333781
16.14,10.999999993145472
16.15,10.999999992991356
16.16,10.999999992873963
16.17,10.999999992791784
16.18,10.999999992743314
16.19,10.999999992727057
16.2,10.999999992741504
16.21,10.999999992785156
16.22,10.99999999285651
16.23,10.99999999295406
16.24,10.999999993076308
16.25,10.99999999322175
16.26,10.99999999338888
16.27,10.999999993576203
16.28,10.999999993782207
16.29,10.999999994005393
16.3,10.99999999424426
16.31,10.999999994497305
16.32,10.999999994763018
16.33,10.999999995039904
16.34,10.999999995326462
16.35,10.99999999562118
16.36,10.999999995922566
16.37,10.99999999622911
16.38,10.999999996539314
16.39,10.999999996851669
16.4,10.999999997164675
16.41,10.999999997476834
16.42,10.999999997786636
16.43,10.999999998092584
16.44,10.999999998393172
16.45,10.9999999986869
16.46,10.99999999897226
16.47,10.999999999247754
16.48,10.999999999511877
16.49,10.999999999763128
16.5,11.0
16.51,11.000000000221316
16.52,11.000000000427155
16.53,11.00000000061792
16.54,11.000000000794016
16.55,11.00000000095584
16.56,11.0000000011038
16.57,11.0000000012383
16.58,11.00000000135974
16.59,11.00000000146852
16.6,11.000000001565049
16.61,11.000000001649724
16.62,11.00000000172295
16.63,11.00000000178513
16.64,11.000000001836666
16.65,11.00000000187796
16.66,11.000000001909418
16.67,11.000000001931438
16.68,11.000000001944423
16.69,11.000000001948782
16.7,11.00000000194491
16.71,11.000000001933214
16.72,11.000000001914096
16.73,11.000000001887956
16.74,11.0000000018552
16.75,11.000000001816227
16.76,11.000000001771443
16.77,11.000000001721254
16.78,11.000000001666056
16.79,11.000000001606251
16.8,11.00000000154225
16.81,11.000000001474444
16.82,11.000000001403247
16.83,11.000000001329056
16.84,11.000000001252271
16.85,11.0000000011733
16.86,11.000000001092546
16.87,11.000000001010408
16.88,11.00000000092729
16.89,11.000000000843594
16.9,11.000000000759725
16.91,11.000000000676083
16.92,11.00000000059307
16.93,11.000000000511092
16.94,11.00000000043055
16.95,11.000000000351848
16.96,11.000000000275383
16.97,11.000000000201569
16.98,11.000000000130791
16.99,11.000000000063473
17.0,11.0
17.01,10.9999999999407
17.02,10.999999999885546
17.03,10.999999999834433
17.04,10.999999999787246
17.05,10.999999999743888
17.06,10.999999999704237
17.07,10.999999999668198
17.08,10.99999999963566
17.09,10.999999999606512
17.1,10.999999999580648
17.11,10.99999999955796
17.12,10.999999999538336
17.13,10.999999999521677
17.14,10.999999999507866
17.15,10.9999999994968
17.16,10.999999999488374
17.17,10.999999999482474
17.18,10.999999999478996
17.19,10.999999999477826
17.2,10.999999999478865
17.21,10.999999999481997
17.22,10.99999999948712
17.23,10.999999999494126
17.24,10.9999999995029
17.25,10.999999999513344
17.26,10.99999999952534
17.27,10.999999999538792
17.28,10.999999999553584
17.29,10.999999999569608
17.3,10.999999999586755
17.31,10.999999999604924
17.32,10.999999999624002
17.33,10.99999999964388
17.34,10.999999999664452
17.35,10.999999999685617
17.36,10.999999999707253
17.37,10.999999999729262
17.38,10.999999999751532
17.39,10.99999999977396
17.4,10.999999999796431
17.41,10.999999999818844
17.42,10.999999999841087
17.43,10.999999999863054
17.44,10.999999999884636
17.45,10.999999999905723
17.46,10.999999999926212
17.47,10.999999999945992
17.48,10.999999999964954
17.49,10.999999999982991
17.5,11.0
17.51,11.00000000001589
17.52,11.000000000030669
17.53,11.000000000044366
17.54,11.000000000057009
17.55,11.000000000068626
17.56,11.00000000007925
17.57,11.000000000088905
17.58,11.000000000097623
17.59,11.000000000105436
17.6,11.000000000112363
17.61,11.000000000118447
17.62,11.000000000123702
17.63,11.000000000128168
17.64,11.000000000131868
17.65,11.000000000134833
17.66,11.000000000137092
17.67,11.000000000138671
17.68,11.000000000139604
17.69,11.000000000139918
17.7,11.00000000013964
17.71,11.0000000001388
17.72,11.000000000137426
17.73,11.00000000013555
17.74,11.000000000133197
17.75,11.0000000001304
17.76,11.000000000127184
17.77,11.000000000123585
17.78,11.00000000011962
17.79,11.000000000115325
17.8,11.000000000110733
17.81,11.000000000105864
17.82,11.000000000100751
17.83,11.000000000095424
17.84,11.00000000008991
17.85,11.00000000008424
17.86,11.000000000078442
17.87,11.000000000072546
17.88,11.00000000006658
17.89,11.000000000060568
17.9,11.000000000054548
17.91,11.000000000048544
17.92,11.000000000042585
17.93,11.000000000036696
17.94,11.000000000030912
17.95,11.000000000025263
17.96,11.000000000019773
17.97,11.000000000014474
17.98,11.000000000009392
17.99,11.00000000000456
18.0,11.0
18.01,10.999999999995746
18.02,10.999999999991784
18.03,10.999999999988116
18.04,10.999999999984729
18.05,10.999999999981616
18.06,10.999999999978767
18.07,10.99999999997618
18.08,10.999999999973843
18.09,10.999999999971752
18.1,10.999999999969893
18.11,10.999999999968264
18.12,10.999999999966857
18.13,10.99999999996566
18.14,10.999999999964668
18.15,10.999999999963872
18.16,10.999999999963268
18.17,10.999999999962846
18.18,10.999999999962595
18.19,10.999999999962512
18.2,10.999999999962586
18.21,10.99999999996281
18.22,10.99999999996318
18.23,10.999999999963682
18.24,10.999999999964311
18.25,10.99999999996506
18.26,10.999999999965922
18.27,10.999999999966889
18.28,10.99999999996795
18.29,10.999999999969102
18.3,10.999999999970331
18.31,10.999999999971635
18.32,10.999999999973006
18.33,10.999999999974431
18.34,10.99999999997591
18.35,10.999999999977428
18.36,10.999999999978982
18.37,10.999999999980565
18.38,10.999999999982162
18.39,10.999999999983771
18.4,10.999999999985384
18.41,10.999999999986995
18.42,10.99999999998859
18.43,10.999999999990168
18.44,10.999999999991717
18.45,10.999999999993232
18.46,10.999999999994705
18.47,10.999999999996124
18.48,10.999999999997485
18.49,10.99999999999878
18.5,11.0
18.51,11.000000000001142
18.52,11.000000000002204
18.53,11.000000000003189
18.54,11.000000000004093
18.55,11.000000000004928
18.56,11.00000000000569
18.57,11.000000000006384
18.58,11.00000000000701
18.59,11.00000000000757
18.6,11.000000000008066
18.61,11.000000000008503
18.62,11.000000000008882
18.63,11.000000000009203
18.64,11.000000000009468
18.65,11.00000000000968
18.66,11.000000000009845
18.67,11.000000000009956
18.68,11.000000000010026
18.69,11.000000000010049
18.7,11.000000000010028
18.71,11.000000000009967
18.72,11.000000000009868
18.73,11.000000000009736
18.74,11.000000000009564
18.75,11.000000000009363
18.76,11.00000000000913
18.77,11.000000000008876
18.78,11.00000000000859
18.79,11.00000000000828
18.8,11.000000000007956
18.81,11.000000000007605
18.82,11.000000000007237
18.83,11.000000000006857
18.84,11.000000000006455
18.85,11.000000000006048
18.86,11.000000000005633
18.87,11.000000000005212
18.88,11.000000000004784
18.89,11.00000000000435
18.9,11.000000000003917
18.91,11.000000000003489
18.92,11.00000000000306
18.93,11.000000000002636
18.94,11.00000000000222
18.95,11.000000000001815
18.96,11.00000000000142
18.97,11.000000000001044
18.98,11.000000000000677
18.99,11.00000000000033
19.0,11.0
19.01,10.999999999999696
19.02,10.999999999999412
19.03,10.99999999999915
19.04,10.999999999998906
19.05,10.999999999998682
19.06,10.999999999998476
19.07,10.99999999999829
19.08,10.999999999998122
19.09,10.999999999997971
19.1,10.999999999997838
19.11,10.99999999999772
19.12,10.99999999999762
19.13,10.999999999997536
19.14,10.999999999997463
19.15,10.999999999997405
19.16,10.999999999997362
19.17,10.999999999997332
19.18,10.999999999997314
19.19,10.999999999997309
19.2,10.999999999997314
19.21,10.99999999999733
19.22,10.999999999997357
19.23,10.99999999999739
19.24,10.999999999997437
19.25,10.99999999999749
19.26,10.99999999999755
19.27,10.99999999999762
19.28,10.999999999997698
19.29,10.99999999999778
19.3,10.999999999997868
19.31,10.999999999997964
19.32,10.99999999999806
19.33,10.999999999998163
19.34,10.999999999998268
19.35,10.999999999998376
19.36,10.999999999998488
19.37,10.999999999998602
19.38,10.999999999998716
19.39,10.999999999998831
19.4,10.99999999999895
19.41,10.999999999999066
19.42,10.99999999999918
19.43,10.999999999999291
19.44,10.999999999999403
19.45,10.999999999999512
19.46,10.99999999999962
19.47,10.99999999999972
19.48,10.99999999999982
19.49,10.999999999999911
19.5,11.0
19.51,11.000000000000083
19.52,11.00000000000016
19.53,11.00000000000023
19.54,11.000000000000297
19.55,11.000000000000355
19.56,11.000000000000414
19.57,11.000000000000462
19.58,11.000000000000508
19.59,11.000000000000547
19.6,11.000000000000584
19.61,11.000000000000616
19.62,11.000000000000645
19.63,11.00000000000067
19.64,11.000000000000687
19.65,11.000000000000702
19.66,11.000000000000718
19.67,11.000000000000725
19.68,11.00000000000073
19.69,11.000000000000732
19.7,11.00000000000073
19.71,11.000000000000728
19.72,11.00000000000072
19.73,11.000000000000712
19.74,11.000000000000698
19.75,11.000000000000682
19.76,11.00000000000067
19.77,11.00000000000065
19.78,11.000000000000629
19.79,11.00000000000061
19.8,11.000000000000584
19.81,11.000000000000558
19.82,11.000000000000531
19.83,11.000000000000504
19.84,11.000000000000476
19.85,11.000000000000446
19.86,11.000000000000416
19.87,11.000000000000387
19.88,11.000000000000352
19.89,11.000000000000323
19.9,11.000000000000291
19.91,11.00000000000026
19.92,11.000000000000227
19.93,11.000000000000195
19.94,11.000000000000163
19.95,11.00000000000014
19.96,11.000000000000108
19.97,11.000000000000078
19.98,11.00000000000005
19.99,11.000000000000025
20.0,11.0
20.01,10.999999999999975
20.02,10.999999999999954
20.03,10.99999999999993
20.04,10.999999999999911
20.05,10.999999999999892
20.06,10.99999999999988
20.07,10.999999999999863
20.08,10.99999999999985
20.09,10.999999999999837
20.1,10.999999999999826
20.11,10.999999999999812
20.12,10.999999999999805
20.13,10.999999999999796
20.14,10.999999999999789
20.15,10.999999999999783
20.16,10.999999999999778
20.17,10.999999999999774
20.18,10.999999999999767
20.19,10.999999999999766
20.2,10.999999999999764
20.21,10.999999999999764
20.22,10.999999999999766
20.23,10.999999999999767
20.24,10.999999999999767
20.25,10.99999999999977
20.26,10.999999999999774
20.27,10.99999999999978
20.28,10.999999999999783
20.29,10.999999999999789
20.3,10.999999999999794
20.31,10.9999999999998
20.32,10.999999999999808
20.33,10.999999999999815
20.34,10.999999999999824
20.35,10.999999999999831
20.36,10.999999999999844
20.37,10.999999999999847
20.38,10.99999999999986
20.39,10.999999999999872
20.4,10.999999999999885
20.41,10.999999999999892
20.42,10.999999999999906
20.43,10.999999999999918
20.44,10.999999999999927
20.45,10.99999999999994
20.46,10.99999999999995
20.47,10.999999999999964
20.48,10.999999999999975
20.49,10.999999999999986
20.5,11.0
20.51,11.000000000000012
20.52,11.000000000000025
20.53,11.000000000000036
20.54,11.00000000000005
20.55,11.00000000000006
20.56,11.000000000000073
20.57,11.000000000000083
20.58,11.000000000000094
20.59,11.000000000000108
20.6,11.000000000000115
20.61,11.000000000000126
20.62,11.00000000000014
20.63,11.00000000000015
20.64,11.000000000000156
20.65,11.000000000000169
20.66,11.000000000000176
20.67,11.000000000000185
20.68,11.00000000000019
20.69,11.0000000000002
20.7,11.000000000000206
20.71,11.000000000000211
20.72,11.000000000000217
20.73,11.00000000000022
20.74,11.000000000000224
20.75,11.00000000000023
20.76,11.000000000000233
20.77,11.000000000000234
20.78,11.000000000000236
20.79,11.000000000000236
20.8,11.000000000000234
20.81,11.000000000000233
20.82,11.000000000000233
20.83,11.000000000000227
20.84,11.000000000000224
20.85,11.000000000000217
20.86,11.000000000000211
20.87,11.000000000000204
20.88,11.000000000000195
20.89,11.000000000000188
20.9,11.000000000000176
20.91,11.000000000000163
20.92,11.000000000000153
20.93,11.000000000000137
20.94,11.00000000000012
20.95,11.000000000000105
20.96,11.000000000000089
20.97,11.000000000000068
20.98,11.000000000000046
20.99,11.000000000000025
21.0,11.0
