wind_speed,Fuhrländer FL MD 77
13.42,1515.408369580743
13.43,1515.4969873330074
13.44,1515.5835269820568
13.45,1515.6680496798692
13.46,1515.750616578421
13.47,1515.8312888296891
13.48,1515.910127585651
13.49,1515.987193998283
13.5,1516.0625492195622
13.51,1516.1362544014662
13.52,1516.208370695971
13.53,1516.2789592550548
13.54,1516.3480812306937
13.55,1516.4157977748646
13.56,1516.4821700395446
13.57,1516.547259176711
13.58,1516.6111263383402
13.59,1516.67383267641
13.6,1516.7354393428968
13.61,1516.7960074897771
13.62,1516.8555982690289
13.63,1516.9142728326285
13.64,1516.9720923325535
13.65,1517.02911792078
13.66,1517.0854107492858
13.67,1517.1410319700472
13.68,1517.1960427350414
13.69,1517.2505041962454
13.7,1517.3044775056364
13.71,1517.358023815191
13.72,1517.4112042768863
13.73,1517.4640800426996
13.74,1517.5167122646076
13.75,1517.569162094587
13.76,1517.6214906846153
13.77,1517.6737591866688
13.78,1517.726028752725
13.79,1517.7783605347608
13.8,1517.8308156847531
13.81,1517.883455354679
13.82,1517.9363406965151
13.83,1517.9895328622383
13.84,1518.0430930038267
13.85,1518.097082273256
13.86,1518.1515618225037
13.87,1518.2065928035468
13.88,1518.2622363683622
13.89,1518.3185536689266
13.9,1518.3756058572171
13.91,1518.433454085211
13.92,1518.4921595048854
13.93,1518.5517832682167
13.94,1518.612386527182
13.95,1518.6740304337582
13.96,1518.7367761399228
13.97,1518.800684797652
13.98,1518.8658175589233
13.99,1518.9322355757135
14.0,1519.0
14.01,1519.0691559081642
14.02,1519.1396840742104
14.03,1519.2115491965465
14.04,1519.2847159735811
14.05,1519.3591491037232
14.06,1519.434813285381
14.07,1519.5116732169631
14.08,1519.5896935968788
14.09,1519.6688391235357
14.1,1519.7490744953427
14.11,1519.830364410709
14.12,1519.912673568043
14.13,1519.9959666657528
14.14,1520.0802084022469
14.15,1520.1653634759348
14.16,1520.251396585224
14.17,1520.338272428524
14.18,1520.425955704243
14.19,1520.5144111107895
14.2,1520.6036033465728
14.21,1520.6934971100004
14.22,1520.7840570994815
14.23,1520.8752480134249
14.24,1520.9670345502384
14.25,1521.059381408331
14.26,1521.1522532861125
14.27,1521.2456148819897
14.28,1521.3394308943718
14.29,1521.4336660216677
14.3,1521.528284962286
14.31,1521.6232524146349
14.32,1521.7185330771235
14.33,1521.8140916481598
14.34,1521.9098928261528
14.35,1522.005901309511
14.36,1522.1020817966428
14.37,1522.1983989859573
14.38,1522.2948175758625
14.39,1522.3913022647675
14.4,1522.487817751081
14.41,1522.5843287332104
14.42,1522.6807999095658
14.43,1522.7771959785553
14.44,1522.8734816385872
14.45,1522.96962158807
14.46,1523.0655805254128
14.47,1523.1613231490237
14.48,1523.2568141573122
14.49,1523.3520182486857
14.5,1523.4469001215534
14.51,1523.541424474324
14.52,1523.6355560054062
14.53,1523.7292594132082
14.54,1523.8224993961387
14.55,1523.915240652606
14.56,1524.0074478810193
14.57,1524.0990857797872
14.58,1524.1901190473177
14.59,1524.28051238202
14.6,1524.3702304823023
14.61,1524.459238046573
14.62,1524.5474997732413
14.63,1524.634980360716
14.64,1524.721644507405
14.65,1524.8074569117166
14.66,1524.8923822720603
14.67,1524.9763852868443
14.68,1525.0594306544772
14.69,1525.1414830733677
14.7,1525.2225072419242
14.71,1525.302467858555
14.72,1525.3813296216697
14.73,1525.459057229676
14.74,1525.535615380983
14.75,1525.6109687739986
14.76,1525.6850821071323
14.77,1525.7579200787927
14.78,1525.8294473873873
14.79,1525.8996287313255
14.8,1525.968428809016
14.81,1526.035812318867
14.82,1526.1017439592874
14.83,1526.1661884286857
14.84,1526.2291104254707
14.85,1526.29047464805
14.86,1526.3502457948334
14.87,1526.4083885642292
14.88,1526.4648676546456
14.89,1526.5196477644918
14.9,1526.5726935921757
14.91,1526.6239698361062
14.92,1526.6734411946925
14.93,1526.721072366342
14.94,1526.7668280494645
14.95,1526.8106729424676
14.96,1526.8525717437606
14.97,1526.8924891517515
14.98,1526.9303898648495
14.99,1526.966238581463
15.0,1527.0
15.01,1527.0316490448668
15.02,1527.061201544455
15.03,1527.0886835531528
15.04,1527.1141211253491
15.05,1527.1375403154327
15.06,1527.1589671777924
15.07,1527.178427766816
15.08,1527.195948136893
15.09,1527.2115543424118
15.1,1527.2252724377606
15.11,1527.2371284773287
15.12,1527.2471485155045
15.13,1527.255358606677
15.14,1527.261784805234
15.15,1527.2664531655644
15.16,1527.2693897420577
15.17,1527.270620589101
15.18,1527.270171761084
15.19,1527.2680693123957
15.2,1527.2643392974237
15.21,1527.2590077705572
15.22,1527.2521007861849
15.23,1527.243644398695
15.24,1527.2336646624767
15.25,1527.222187631918
15.26,1527.2092393614084
15.27,1527.194845905336
15.28,1527.1790333180895
15.29,1527.161827654057
15.3,1527.1432549676283
15.31,1527.1233413131915
15.32,1527.102112745135
15.33,1527.0795953178474
15.34,1527.0558150857178
15.35,1527.0307981031342
15.36,1527.004570424486
15.37,1526.977158104161
15.38,1526.9485871965487
15.39,1526.9188837560373
15.4,1526.8880738370156
15.41,1526.856183493872
15.42,1526.823238780995
15.43,1526.789265752774
15.44,1526.7542904635968
15.45,1526.7183389678523
15.46,1526.6814373199295
15.47,1526.6436115742165
15.48,1526.6048877851024
15.49,1526.5652920069751
15.5,1526.5248502942245
15.51,1526.4835887012382
15.52,1526.441533282405
15.53,1526.3987100921142
15.54,1526.3551451847538
15.55,1526.3108646147125
15.56,1526.265894436379
15.57,1526.220260704142
15.58,1526.1739894723896
15.59,1526.1271067955115
15.6,1526.0796387278958
15.61,1526.031611323931
15.62,1525.9830506380058
15.63,1525.9339827245087
15.64,1525.884433637829
15.65,1525.8344294323545
15.66,1525.7839961624743
15.67,1525.7331598825772
15.68,1525.6819466470515
15.69,1525.6303825102857
15.7,1525.578493526669
15.71,1525.5263057505892
15.72,1525.473845236436
15.73,1525.4211380385973
15.74,1525.368210211462
15.75,1525.3150878094184
15.76,1525.261796886856
15.77,1525.2083634981625
15.78,1525.154813697727
15.79,1525.101173539938
15.8,1525.047469079184
15.81,1524.993726369854
15.82,1524.9399714663364
15.83,1524.88623042302
15.84,1524.8325292942932
15.85,1524.7788941345448
15.86,1524.7253509981635
15.87,1524.671925939538
15.88,1524.6186450130567
15.89,1524.5655342731077
15.9,1524.512619774081
15.91,1524.4599275703647
15.92,1524.4074837163466
15.93,1524.3553142664166
15.94,1524.3034452749623
15.95,1524.251902796373
15.96,1524.2007128850369
15.97,1524.1499015953432
15.98,1524.09949498168
15.99,1524.049519098436
16.0,1524.0
16.01,1523.9509599123687
16.02,1523.9024057479712
16.03,1523.8543405908435
16.04,1523.8067675250236
16.05,1523.7596896345474
16.06,1523.713110003452
16.07,1523.6670317157743
16.08,1523.6214578555507
16.09,1523.5763915068187
16.1,1523.531835753615
16.11,1523.4877936799762
16.12,1523.4442683699397
16.13,1523.4012629075416
16.14,1523.358780376819
16.15,1523.316823861809
16.16,1523.2753964465485
16.17,1523.2345012150734
16.18,1523.1941412514218
16.19,1523.1543196396296
16.2,1523.1150394637343
16.21,1523.0763038077728
16.22,1523.038115755781
16.23,1523.0004783917968
16.24,1522.9633947998566
16.25,1522.9268680639968
16.26,1522.890901268255
16.27,1522.8554974966678
16.28,1522.820659833272
16.29,1522.786391362104
16.3,1522.7526951672016
16.31,1522.7195743326008
16.32,1522.687031942339
16.33,1522.6550710804524
16.34,1522.6236948309786
16.35,1522.592906277954
16.36,1522.5627085054157
16.37,1522.5331045973996
16.38,1522.504097637944
16.39,1522.4756907110846
16.4,1522.4478869008592
16.41,1522.4206892913037
16.42,1522.3941009664552
16.43,1522.3681250103516
16.44,1522.3427645070285
16.45,1522.3180225405224
16.46,1522.2939021948716
16.47,1522.2704065541116
16.48,1522.2475387022805
16.49,1522.225301723414
16.5,1522.2036987015497
16.51,1522.1827327207243
16.52,1522.1624068649735
16.53,1522.1427242183363
16.54,1522.123687864848
16.55,1522.1053008885458
16.56,1522.0875663734666
16.57,1522.0704874036471
16.58,1522.0540670631244
16.59,1522.0383084359353
16.6,1522.0232146061164
16.61,1522.0087886577046
16.62,1521.995033674737
16.63,1521.9819527412503
16.64,1521.9695489412811
16.65,1521.9578253588668
16.66,1521.9467850780436
16.67,1521.9364311828483
16.68,1521.9267667573188
16.69,1521.9177948854908
16.7,1521.909518651402
16.71,1521.9019411390884
16.72,1521.8950654325874
16.73,1521.888894615936
16.74,1521.8834317731703
16.75,1521.8786799883276
16.76,1521.8746423454447
16.77,1521.871321928559
16.78,1521.868721821706
16.79,1521.8668451089245
16.8,1521.8656948742494
16.81,1521.8652742017182
16.82,1521.8655861753682
16.83,1521.8666338792357
16.84,1521.8684203973578
16.85,1521.8709488137715
16.86,1521.8742222125136
16.87,1521.878243677621
16.88,1521.88301629313
16.89,1521.8885431430772
16.9,1521.8948273115009
16.91,1521.9018718824366
16.92,1521.909679939922
16.93,1521.9182545679932
16.94,1521.9275988506877
16.95,1521.937715872042
16.96,1521.9486087160926
16.97,1521.960280466877
16.98,1521.972734208432
16.99,1521.9859730247938
17.0,1522.0
17.01,1522.0148153056582
17.02,1522.0304074636613
17.03,1522.046762083473
17.04,1522.0638647745575
17.05,1522.0817011463794
17.06,1522.100256808402
17.07,1522.1195173700894
17.08,1522.1394684409056
17.09,1522.160095630314
17.1,1522.18138454778
17.11,1522.2033208027667
17.12,1522.225890004738
17.13,1522.2490777631583
17.14,1522.272869687491
17.15,1522.2972513872005
17.16,1522.3222084717509
17.17,1522.3477265506062
17.18,1522.37379123323
17.19,1522.4003881290864
17.2,1522.427502847639
17.21,1522.455120998353
17.22,1522.4832281906915
17.23,1522.5118100341188
17.24,1522.5408521380984
17.25,1522.5703401120948
17.26,1522.600259565572
17.27,1522.6305961079934
17.28,1522.6613353488235
17.29,1522.6924628975269
17.3,1522.723964363566
17.31,1522.755825356406
17.32,1522.7880314855104
17.33,1522.8205683603435
17.34,1522.8534215903692
17.35,1522.8865767850511
17.36,1522.920019553854
17.37,1522.953735506241
17.38,1522.9877102516766
17.39,1523.021929399625
17.4,1523.056378559549
17.41,1523.091043340914
17.42,1523.1259093531835
17.43,1523.1609622058215
17.44,1523.1961875082918
17.45,1523.2315708700582
17.46,1523.2670979005857
17.47,1523.3027542093366
17.48,1523.3385254057764
17.49,1523.374397099369
17.5,1523.4103548995772
17.51,1523.446384415866
17.52,1523.4824712576994
17.53,1523.518601034541
17.54,1523.554759355855
17.55,1523.5909318311049
17.56,1523.627104069755
17.57,1523.66326168127
17.58,1523.6993902751128
17.59,1523.7354754607477
17.6,1523.771502847639
17.61,1523.807458045251
17.62,1523.8433266630468
17.63,1523.879094310491
17.64,1523.914746597047
17.65,1523.9502691321798
17.66,1523.985647525352
17.67,1524.020867386029
17.68,1524.0559143236735
17.69,1524.090773947751
17.7,1524.1254318677238
17.71,1524.1598736930569
17.72,1524.1940850332146
17.73,1524.22805149766
17.74,1524.2617586958577
17.75,1524.2951922372708
17.76,1524.3283377313649
17.77,1524.3611807876027
17.78,1524.3937070154482
17.79,1524.4259020243658
17.8,1524.4577514238197
17.81,1524.4892408232731
17.82,1524.520355832191
17.83,1524.551082060037
17.84,1524.5814051162747
17.85,1524.6113106103685
17.86,1524.640784151782
17.87,1524.6698113499797
17.88,1524.698377814425
17.89,1524.7264691545822
17.9,1524.754070979916
17.91,1524.7811688998886
17.92,1524.8077485239658
17.93,1524.8337954616104
17.94,1524.8592953222874
17.95,1524.88423371546
17.96,1524.9085962505924
17.97,1524.9323685371485
17.98,1524.9555361845926
17.99,1524.9780848023884
18.0,1525.0
18.01,1525.0212708649983
18.02,1525.0419003973843
18.03,1525.061895075264
18.04,1525.081261376745
18.05,1525.1000057799347
18.06,1525.1181347629404
18.07,1525.1356548038689
18.08,1525.1525723808277
18.09,1525.1688939719236
18.1,1525.184626055264
18.11,1525.1997751089568
18.12,1525.2143476111085
18.13,1525.228350039826
18.14,1525.241788873217
18.15,1525.2546705893888
18.16,1525.2670016664483
18.17,1525.2787885825026
18.18,1525.2900378156594
18.19,1525.3007558440254
18.2,1525.3109491457085
18.21,1525.3206241988148
18.22,1525.3297874814525
18.23,1525.3384454717282
18.24,1525.3466046477497
18.25,1525.3542714876237
18.26,1525.3614524694574
18.27,1525.3681540713576
18.28,1525.374382771433
18.29,1525.3801450477893
18.3,1525.3854473785343
18.31,1525.390296241775
18.32,1525.3946981156191
18.33,1525.3986594781734
18.34,1525.402186807545
18.35,1525.4052865818412
18.36,1525.4079652791695
18.37,1525.4102293776364
18.38,1525.4120853553502
18.39,1525.4135396904169
18.4,1525.4145988609444
18.41,1525.41526934504
18.42,1525.4155576208104
18.43,1525.415470166363
18.44,1525.4150134598056
18.45,1525.4141939792444
18.46,1525.4130182027873
18.47,1525.411492608541
18.48,1525.409623674613
18.49,1525.4074178791109
18.5,1525.4048817001412
18.51,1525.4020216158117
18.52,1525.3988441042286
18.53,1525.3953556435004
18.54,1525.3915627117333
18.55,1525.387471787035
18.56,1525.3830893475126
18.57,1525.3784218712735
18.58,1525.3734758364246
18.59,1525.3682577210732
18.6,1525.3627740033262
18.61,1525.3570311612916
18.62,1525.3510356730762
18.63,1525.3447940167864
18.64,1525.3383126705307
18.65,1525.3315981124151
18.66,1525.3246568205484
18.67,1525.3174952730362
18.68,1525.3101199479863
18.69,1525.3025373235064
18.7,1525.2947538777028
18.71,1525.2867760886834
18.72,1525.2786104345553
18.73,1525.2702633934246
18.74,1525.2617414434003
18.75,1525.2530510625884
18.76,1525.2441987290963
18.77,1525.235190921032
18.78,1525.2260341165015
18.79,1525.2167347936122
18.8,1525.2072994304722
18.81,1525.1977345051885
18.82,1525.1880464958674
18.83,1525.1782418806167
18.84,1525.1683271375434
18.85,1525.1583087447552
18.86,1525.1481931803592
18.87,1525.137986922462
18.88,1525.1276964491713
18.89,1525.117328238594
18.9,1525.1068887688375
18.91,1525.096384518009
18.92,1525.085821964216
18.93,1525.0752075855648
18.94,1525.0645478601634
18.95,1525.0538492661192
18.96,1525.043118281539
18.97,1525.032361384529
18.98,1525.0215850531984
18.99,1525.0107957656533
19.0,1525.0
19.01,1524.989204234348
19.02,1524.978414946802
19.03,1524.9676386154715
19.04,1524.956881718462
19.05,1524.9461507338815
19.06,1524.935452139837
19.07,1524.9247924144356
19.08,1524.9141780357847
19.09,1524.903615481992
19.1,1524.8931112311634
19.11,1524.8826717614063
19.12,1524.8723035508294
19.13,1524.862013077539
19.14,1524.8518068196418
19.15,1524.8416912552452
19.16,1524.831672862457
19.17,1524.821758119384
19.18,1524.8119535041333
19.19,1524.8022654948124
19.2,1524.792700569528
19.21,1524.7832652063885
19.22,1524.7739658834994
19.23,1524.7648090789687
19.24,1524.7558012709044
19.25,1524.7469489374123
19.26,1524.7382585566006
19.27,1524.729736606576
19.28,1524.721389565446
19.29,1524.7132239113173
19.3,1524.705246122298
19.31,1524.6974626764943
19.32,1524.689880052014
19.33,1524.6825047269642
19.34,1524.675343179452
19.35,1524.6684018875849
19.36,1524.66168732947
19.37,1524.6552059832138
19.38,1524.648964326925
19.39,1524.6429688387088
19.4,1524.6372259966745
19.41,1524.6317422789275
19.42,1524.626524163576
19.43,1524.6215781287272
19.44,1524.616910652488
19.45,1524.6125282129656
19.46,1524.6084372882674
19.47,1524.6046443565006
19.48,1524.601155895772
19.49,1524.5979783841892
19.5,1524.5951182998597
19.51,1524.5925821208898
19.52,1524.5903763253875
19.53,1524.5885073914596
19.54,1524.5869817972134
19.55,1524.585806020756
19.56,1524.5849865401951
19.57,1524.5845298336371
19.58,1524.58444237919
19.59,1524.5847306549604
19.6,1524.585401139056
19.61,1524.5864603095836
19.62,1524.5879146446505
19.63,1524.5897706223636
19.64,1524.5920347208307
19.65,1524.5947134181592
19.66,1524.5978131924555
19.67,1524.601340521827
19.68,1524.605301884381
19.69,1524.6097037582254
19.7,1524.614552621466
19.71,1524.6198549522112
19.72,1524.6256172285675
19.73,1524.6318459286424
19.74,1524.6385475305433
19.75,1524.645728512377
19.76,1524.6533953522508
19.77,1524.661554528272
19.78,1524.670212518548
19.79,1524.6793758011854
19.8,1524.689050854292
19.81,1524.6992441559746
19.82,1524.7099621843408
19.83,1524.7212114174977
19.84,1524.732998333552
19.85,1524.7453294106117
19.86,1524.7582111267832
19.87,1524.7716499601745
19.88,1524.7856523888918
19.89,1524.8002248910434
19.9,1524.815373944736
19.91,1524.8311060280766
19.92,1524.8474276191728
19.93,1524.8643451961314
19.94,1524.8818652370596
19.95,1524.899994220065
19.96,1524.918738623255
19.97,1524.938104924736
19.98,1524.958099602616
19.99,1524.9787291350017
20.0,1525.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
