wind_speed,HEAG HW1-780
12.95,687.800096767892
12.96,688.2485175123355
12.97,688.6927448084091
12.98,689.1327520554719
12.99,689.5685126528824
13.0,690.0
13.01,690.4272004946928
13.02,690.8501525288664
13.03,691.2689074929356
13.04,691.6835167773157
13.05,692.0940317724214
13.06,692.5005038686678
13.07,692.90298445647
13.08,693.3015249262426
13.09,693.6961766684008
13.1,694.0869910733595
13.11,694.4740195315338
13.12,694.8573134333388
13.13,695.2369241691891
13.14,695.6129031294998
13.15,695.9853017046861
13.16,696.3541712851627
13.17,696.7195632613444
13.18,697.0815290236468
13.19,697.4401199624842
13.2,697.795387468272
13.21,698.1473829314251
13.22,698.4961577423584
13.23,698.8417632914868
13.24,699.1842509692253
13.25,699.5236721659892
13.26,699.8600782721929
13.27,700.1935206782518
13.28,700.5240507745807
13.29,700.8517199515946
13.3,701.1765795997087
13.31,701.4986811093374
13.32,701.8180758708963
13.33,702.1348152748
13.34,702.4489507114635
13.35,702.7605335713018
13.36,703.06961524473
13.37,703.3762471221628
13.38,703.6804805940155
13.39,703.982367050703
13.4,704.2819578826402
13.41,704.5793044802417
13.42,704.8744582339233
13.43,705.1674705340993
13.44,705.4583927711848
13.45,705.747276335595
13.46,706.0341726177446
13.47,706.3191330080487
13.48,706.6022088969222
13.49,706.8834516747802
13.5,707.1629127320375
13.51,707.4406434591092
13.52,707.7166952464105
13.53,707.9911194843559
13.54,708.2639675633607
13.55,708.5352908738397
13.56,708.8051408062079
13.57,709.0735687508802
13.58,709.3406260982715
13.59,709.6063642387973
13.6,709.8708345628721
13.61,710.1340884609108
13.62,710.3961773233287
13.63,710.6571525405408
13.64,710.9170655029618
13.65,711.1759676010066
13.66,711.4339102250906
13.67,711.6909447656283
13.68,711.9471226130348
13.69,712.2024951577253
13.7,712.4571137901146
13.71,712.7110299006176
13.72,712.9642948796494
13.73,713.2169601176249
13.74,713.4690770049593
13.75,713.7206969320672
13.76,713.9718712893638
13.77,714.222651467264
13.78,714.4730888561828
13.79,714.7232348465352
13.8,714.9731408287361
13.81,715.2228581932004
13.82,715.4724383303433
13.83,715.7219326305795
13.84,715.9713924843244
13.85,716.2208692819923
13.86,716.4704144139987
13.87,716.7200792707587
13.88,716.9699152426867
13.89,717.2199737201979
13.9,717.4703060937076
13.91,717.7209637536303
13.92,717.9719980903814
13.93,718.2234604943756
13.94,718.4754023560276
13.95,718.727875065753
13.96,718.9809300139664
13.97,719.2346185910828
13.98,719.4889921875173
13.99,719.7441021936846
14.0,720.0
14.01,720.2567286049726
14.02,720.5142974394895
14.03,720.7727075425316
14.04,721.0319599530801
14.05,721.2920557101164
14.06,721.5529958526217
14.07,721.814781419577
14.08,722.0774134499636
14.09,722.3408929827626
14.1,722.6052210569553
14.11,722.8703987115229
14.12,723.1364269854469
14.13,723.4033069177078
14.14,723.6710395472871
14.15,723.9396259131664
14.16,724.2090670543264
14.17,724.4793640097482
14.18,724.7505178184135
14.19,725.0225295193031
14.2,725.2954001513984
14.21,725.5691307536807
14.22,725.8437223651309
14.23,726.1191760247305
14.24,726.3954927714602
14.25,726.6726736443017
14.26,726.950719682236
14.27,727.2296319242442
14.28,727.5094114093077
14.29,727.7900591764077
14.3,728.0715762645253
14.31,728.3539637126416
14.32,728.637222559738
14.33,728.9213538447954
14.34,729.2063586067953
14.35,729.4922378847186
14.36,729.7789927175469
14.37,730.066624144261
14.38,730.3551332038425
14.39,730.6445209352721
14.4,730.9347883775315
14.41,731.2259365696015
14.42,731.5179665504634
14.43,731.8108793590986
14.44,732.104676034488
14.45,732.399357615613
14.46,732.6949251414549
14.47,732.9913796509944
14.48,733.288722183213
14.49,733.5869537770922
14.5,733.8860754716127
14.51,734.186088305756
14.52,734.4869933185033
14.53,734.7887915488355
14.54,735.0914840357342
14.55,735.3950718181803
14.56,735.6995559351552
14.57,736.0049374256398
14.58,736.3112173286155
14.59,736.6183966830636
14.6,736.9264765279652
14.61,737.2354579023012
14.62,737.5453418450531
14.63,737.8561293952024
14.64,738.1678215917299
14.65,738.4804194736166
14.66,738.7939240798441
14.67,739.1083364493933
14.68,739.4236576212455
14.69,739.7398886343822
14.7,740.0570305277843
14.71,740.3750843404327
14.72,740.6940511113091
14.73,741.0139318793947
14.74,741.3347276836703
14.75,741.6564395631174
14.76,741.979068556717
14.77,742.3026157034507
14.78,742.627082042299
14.79,742.9524686122436
14.8,743.2787764522659
14.81,743.6060066013465
14.82,743.9341600984669
14.83,744.2632379826082
14.84,744.5932412927519
14.85,744.9241710678789
14.86,745.2560283469703
14.87,745.5888141690076
14.88,745.9225295729718
14.89,746.257175597844
14.9,746.5927532826058
14.91,746.9292636662381
14.92,747.2667077877222
14.93,747.6050866860392
14.94,747.9444014001701
14.95,748.2846529690966
14.96,748.6258424317994
14.97,748.96797082726
14.98,749.3110391944596
14.99,749.6550485723792
15.0,750.0
15.01,750.3458850854167
15.02,750.6926577131759
15.03,751.0402623369383
15.04,751.388643410364
15.05,751.7377453871133
15.06,752.0875127208459
15.07,752.4378898652227
15.08,752.7888212739036
15.09,753.140251400549
15.1,753.4921246988192
15.11,753.8443856223743
15.12,754.1969786248746
15.13,754.5498481599805
15.14,754.902938681352
15.15,755.2561946426495
15.16,755.609560497533
15.17,755.962980699663
15.18,756.3163997026998
15.19,756.6697619603034
15.2,757.0230119261342
15.21,757.3760940538525
15.22,757.7289527971184
15.23,758.0815326095922
15.24,758.4337779449341
15.25,758.7856332568043
15.26,759.1370429988633
15.27,759.4879516247713
15.28,759.8383035881883
15.29,760.1880433427746
15.3,760.5371153421909
15.31,760.8854640400966
15.32,761.2330338901528
15.33,761.579769346019
15.34,761.9256148613562
15.35,762.270514889824
15.36,762.614413885083
15.37,762.9572563007932
15.38,763.2989865906151
15.39,763.6395492082089
15.4,763.9788886072348
15.41,764.3169492413529
15.42,764.6536755642236
15.43,764.9890120295073
15.44,765.3229030908639
15.45,765.6552932019539
15.46,765.9861268164376
15.47,766.3153483879747
15.48,766.6429023702261
15.49,766.9687332168517
15.5,767.2927853815119
15.51,767.6150033178669
15.52,767.935331479577
15.53,768.2537143203023
15.54,768.5700962937033
15.55,768.88442185344
15.56,769.1966354531726
15.57,769.5066815465615
15.58,769.8145045872667
15.59,770.120049028949
15.6,770.4232593252683
15.61,770.7240799298846
15.62,771.0224552964585
15.63,771.3183298786503
15.64,771.61164813012
15.65,771.9023545045278
15.66,772.1903934555341
15.67,772.4757094367992
15.68,772.7582469019833
15.69,773.0379503047466
15.7,773.3147640987494
15.71,773.5886327376517
15.72,773.8595006751142
15.73,774.1273123647968
15.74,774.3920122603598
15.75,774.6535448154634
15.76,774.9118544837681
15.77,775.166885718934
15.78,775.4185829746212
15.79,775.6668907044902
15.8,775.9117533622011
15.81,776.1531154014141
15.82,776.3909212757897
15.83,776.6251154389876
15.84,776.8556423446688
15.85,777.0824464464928
15.86,777.3054721981204
15.87,777.5246640532115
15.88,777.7399664654266
15.89,777.9513238884258
15.9,778.1586807758694
15.91,778.3619815814176
15.92,778.5611707587308
15.93,778.756192761469
15.94,778.9469920432924
15.95,779.1335130578616
15.96,779.3157002588366
15.97,779.4934980998778
15.98,779.6668510346451
15.99,779.8357035167992
16.0,780.0
16.01,780.1597010533609
16.02,780.3148317078067
16.03,780.4654331097151
16.04,780.6115464054643
16.05,780.7532127414318
16.06,780.8904732639953
16.07,781.0233691195332
16.08,781.1519414544224
16.09,781.2762314150414
16.1,781.396280147768
16.11,781.5121287989798
16.12,781.623818515055
16.13,781.7313904423709
16.14,781.8348857273054
16.15,781.9343455162366
16.16,782.0298109555423
16.17,782.1213231915999
16.18,782.208923370788
16.19,782.2926526394835
16.2,782.372552144065
16.21,782.44866303091
16.22,782.5210264463963
16.23,782.5896835369015
16.24,782.6546754488037
16.25,782.716043328481
16.26,782.7738283223106
16.27,782.8280715766708
16.28,782.8788142379393
16.29,782.9260974524937
16.3,782.9699623667123
16.31,783.0104501269722
16.32,783.0476018796519
16.33,783.0814587711287
16.34,783.1120619477807
16.35,783.139452555986
16.36,783.1636717421219
16.37,783.1847606525664
16.38,783.2027604336974
16.39,783.2177122318926
16.4,783.2296571935301
16.41,783.2386364649875
16.42,783.2446911926424
16.43,783.2478625228732
16.44,783.248191602057
16.45,783.2457195765722
16.46,783.2404875927965
16.47,783.2325367971074
16.48,783.2219083358833
16.49,783.2086433555015
16.5,783.1927830023399
16.51,783.1743684227766
16.52,783.1534407631892
16.53,783.1300411699555
16.54,783.1042107894536
16.55,783.0759907680608
16.56,783.0454222521554
16.57,783.0125463881152
16.58,782.9774043223176
16.59,782.9400372011409
16.6,782.9004861709626
16.61,782.8587923781606
16.62,782.8149969691129
16.63,782.7691410901971
16.64,782.7212658877912
16.65,782.6714125082729
16.66,782.6196220980198
16.67,782.5659358034102
16.68,782.5103947708217
16.69,782.453040146632
16.7,782.3939130772192
16.71,782.3330547089605
16.72,782.2705061882345
16.73,782.2063086614187
16.74,782.1405032748909
16.75,782.0731311750288
16.76,782.0042335082105
16.77,781.9338514208137
16.78,781.8620260592161
16.79,781.7887985697956
16.8,781.7142100989302
16.81,781.6383017929973
16.82,781.5611147983751
16.83,781.4826902614412
16.84,781.4030693285737
16.85,781.3222931461502
16.86,781.2404028605484
16.87,781.1574396181464
16.88,781.073444565322
16.89,780.9884588484526
16.9,780.9025236139169
16.91,780.8156800080915
16.92,780.7279691773552
16.93,780.6394322680858
16.94,780.5501104266605
16.95,780.4600447994575
16.96,780.3692765328545
16.97,780.2778467732294
16.98,780.1857966669602
16.99,780.0931673604243
17.0,780.0
17.01,779.9063307011396
17.02,779.8121754555972
17.03,779.7175452242008
17.04,779.6224509677791
17.05,779.5269036471603
17.06,779.4309142231732
17.07,779.3344936566459
17.08,779.2376529084071
17.09,779.1404029392852
17.1,779.0427547101089
17.11,778.9447191817062
17.12,778.8463073149062
17.13,778.7475300705368
17.14,778.6483984094266
17.15,778.5489232924044
17.16,778.4491156802984
17.17,778.3489865339369
17.18,778.2485468141487
17.19,778.1478074817621
17.2,778.0467794976057
17.21,777.9454738225078
17.22,777.843901417297
17.23,777.7420732428017
17.24,777.6400002598504
17.25,777.5376934292715
17.26,777.4351637118937
17.27,777.3324220685453
17.28,777.2294794600546
17.29,777.1263468472504
17.3,777.0230351909611
17.31,776.9195554520148
17.32,776.8159185912403
17.33,776.7121355694661
17.34,776.6082173475207
17.35,776.5041748862325
17.36,776.4000191464298
17.37,776.2957610889413
17.38,776.1914116745953
17.39,776.0869818642204
17.4,775.982482618645
17.41,775.8779248986975
17.42,775.7733196652066
17.43,775.6686778790007
17.44,775.5640105009079
17.45,775.4593284917573
17.46,775.3546428123769
17.47,775.2499644235954
17.48,775.1453042862411
17.49,775.0406733611427
17.5,774.9360826091282
17.51,774.8315429910268
17.52,774.7270654676662
17.53,774.6226609998754
17.54,774.5183405484828
17.55,774.4141150743168
17.56,774.3099955382057
17.57,774.2059929009782
17.58,774.1021181234626
17.59,773.9983821664874
17.6,773.8947959908813
17.61,773.7913705574726
17.62,773.6881168270897
17.63,773.5850457605612
17.64,773.4821683187156
17.65,773.3794954623811
17.66,773.2770381523864
17.67,773.1748073495598
17.68,773.0728140147302
17.69,772.9710691087256
17.7,772.8695835923747
17.71,772.7683684265056
17.72,772.6674345719475
17.73,772.5667929895282
17.74,772.4664546400766
17.75,772.3664304844208
17.76,772.2667314833895
17.77,772.1673685978113
17.78,772.0683527885142
17.79,771.9696950163273
17.8,771.8714062420786
17.81,771.7734974265967
17.82,771.6759795307099
17.83,771.5788635152471
17.84,771.4821603410364
17.85,771.3858809689065
17.86,771.2900363596856
17.87,771.1946374742025
17.88,771.0996952732855
17.89,771.005220717763
17.9,770.9112247684635
17.91,770.8177183862156
17.92,770.7247125318477
17.93,770.6322181661882
17.94,770.5402462500656
17.95,770.4488077443084
17.96,770.3579136097452
17.97,770.2675748072041
17.98,770.1778022975142
17.99,770.0886070415031
18.0,770.0
18.01,769.9119861420796
18.02,769.8245464698041
18.03,769.7376559934812
18.04,769.6512897234192
18.05,769.565422669927
18.06,769.4800298433123
18.07,769.3950862538837
18.08,769.3105669119492
18.09,769.2264468278172
18.1,769.1427010117962
18.11,769.0593044741947
18.12,768.9762322253205
18.13,768.8934592754821
18.14,768.8109606349877
18.15,768.7287113141458
18.16,768.6466863232644
18.17,768.5648606726522
18.18,768.4832093726171
18.19,768.4017074334677
18.2,768.320329865512
18.21,768.2390516790585
18.22,768.1578478844157
18.23,768.0766934918914
18.24,767.9955635117943
18.25,767.9144329544324
18.26,767.8332768301142
18.27,767.7520701491482
18.28,767.6707879218421
18.29,767.5894051585049
18.3,767.5078968694442
18.31,767.4262380649687
18.32,767.3444037553868
18.33,767.2623689510065
18.34,767.1801086621363
18.35,767.0975978990843
18.36,767.0148116721591
18.37,766.9317249916685
18.38,766.8483128679214
18.39,766.7645503112259
18.4,766.68041233189
18.41,766.5958739402224
18.42,766.510910146531
18.43,766.4254959611244
18.44,766.3396063943109
18.45,766.2532164563985
18.46,766.1663011576959
18.47,766.078835508511
18.48,765.9907945191522
18.49,765.9021531999283
18.5,765.8128865611468
18.51,765.7229696131166
18.52,765.6323773661459
18.53,765.5410848305426
18.54,765.4490670166153
18.55,765.3562989346723
18.56,765.262755595022
18.57,765.1684120079724
18.58,765.0732431838321
18.59,764.9772241329091
18.6,764.8803298655121
18.61,764.7825353919488
18.62,764.6838157225283
18.63,764.584145867558
18.64,764.4835008373469
18.65,764.3818556422033
18.66,764.2791852924347
18.67,764.1754647983503
18.68,764.0706691702577
18.69,763.9647734184658
18.7,763.8577525532826
18.71,763.7495815850162
18.72,763.6402355239757
18.73,763.5296893804684
18.74,763.417918164803
18.75,763.3048968872879
18.76,763.1906005582314
18.77,763.0750041879417
18.78,762.9580827867269
18.79,762.8398113648955
18.8,762.720164932756
18.81,762.5991185006164
18.82,762.4766470787852
18.83,762.3527256775706
18.84,762.2273293072808
18.85,762.1004329782243
18.86,761.972011700709
18.87,761.8420404850438
18.88,761.7104943415364
18.89,761.5773482804955
18.9,761.4425773122296
18.91,761.3061564470463
18.92,761.1680606952542
18.93,761.0282650671618
18.94,760.8867445730773
18.95,760.743474223309
18.96,760.5984290281651
18.97,760.4515839979541
18.98,760.3029141429839
18.99,760.1523944735633
19.0,760.0
19.01,759.8457147305412
19.02,759.6895586651868
19.03,759.5315608018748
19.04,759.371750138544
19.05,759.2101556731324
19.06,759.0468064035783
19.07,758.8817313278204
19.08,758.7149594437966
19.09,758.5465197494457
19.1,758.3764412427058
19.11,758.2047529215151
19.12,758.0314837838123
19.13,757.8566628275352
19.14,757.6803190506228
19.15,757.5024814510131
19.16,757.3231790266441
19.17,757.1424407754547
19.18,756.9602956953831
19.19,756.7767727843676
19.2,756.5919010403463
19.21,756.4057094612581
19.22,756.2182270450409
19.23,756.029482789633
19.24,755.839505692973
19.25,755.6483247529991
19.26,755.4559689676495
19.27,755.2624673348627
19.28,755.0678488525772
19.29,754.8721425187312
19.3,754.6753773312629
19.31,754.4775822881107
19.32,754.2787863872132
19.33,754.0790186265083
19.34,753.8783080039346
19.35,753.6766835174308
19.36,753.4741741649344
19.37,753.2708089443846
19.38,753.0666168537192
19.39,752.8616268908768
19.4,752.6558680537953
19.41,752.4493693404135
19.42,752.2421597486697
19.43,752.0342682765021
19.44,751.825723921849
19.45,751.616555682649
19.46,751.4067925568403
19.47,751.196463542361
19.48,750.9855976371498
19.49,750.7742238391448
19.5,750.5623711462845
19.51,750.350068556507
19.52,750.1373450677511
19.53,749.9242296779547
19.54,749.7107513850564
19.55,749.4969391869943
19.56,749.2828220817069
19.57,749.0684290671325
19.58,748.8537891412095
19.59,748.6389313018761
19.6,748.4238845470709
19.61,748.2086778747321
19.62,747.9933402827979
19.63,747.7779007692068
19.64,747.562388331897
19.65,747.346831968807
19.66,747.131260677875
19.67,746.9157034570395
19.68,746.700189304239
19.69,746.4847472174115
19.7,746.2694061944952
19.71,746.0541952334288
19.72,745.8391433321506
19.73,745.6242794885987
19.74,745.4096327007119
19.75,745.195231966428
19.76,744.9811062836854
19.77,744.7672846504231
19.78,744.5537960645786
19.79,744.3406695240906
19.8,744.1279340268976
19.81,743.9156185709379
19.82,743.7037521541496
19.83,743.4923637744713
19.84,743.281482429841
19.85,743.0711371181974
19.86,742.8613568374786
19.87,742.652170585623
19.88,742.4436073605691
19.89,742.2356961602551
19.9,742.0284659826192
19.91,741.8219458256
19.92,741.6161646871357
19.93,741.4111515651647
19.94,741.2069354576254
19.95,741.003545362456
19.96,740.8010102775949
19.97,740.5993592009803
19.98,740.398621130551
19.99,740.1988250642446
20.0,740.0
20.01,739.8021749357556
20.02,739.6053788694494
20.03,739.4096407990198
20.04,739.2149897224054
20.05,739.0214546375444
20.06,738.8290645423749
20.07,738.6378484348355
20.08,738.4478353128645
20.09,738.2590541744004
20.1,738.071534017381
20.11,737.8853038397452
20.12,737.7003926394311
20.13,737.5168294143772
20.14,737.3346431625216
20.15,737.153862881803
20.16,736.9745175701594
20.17,736.7966362255291
20.18,736.6202478458507
20.19,736.4453814290624
20.2,736.2720659731025
20.21,736.1003304759095
20.22,735.9302039354217
20.23,735.7617153495772
20.24,735.5948937163148
20.25,735.4297680335724
20.26,735.2663672992885
20.27,735.1047205114016
20.28,734.9448566678496
20.29,734.7868047665714
20.3,734.630593805505
20.31,734.476252782589
20.32,734.3238106957613
20.33,734.1732965429607
20.34,734.0247393221251
20.35,733.8781680311931
20.36,733.7336116681033
20.37,733.5910992307935
20.38,733.4506597172024
20.39,733.3123221252681
20.4,733.1761154529294
20.41,733.042068698124
20.42,732.9102108587907
20.43,732.7805709328677
20.44,732.6531779182933
20.45,732.528060813006
20.46,732.4052486149438
20.47,732.2847703220456
20.48,732.1666549322491
20.49,732.050931443493
20.5,731.9376288537158
20.51,731.8267761608554
20.52,731.7184023628506
20.53,731.6125364576392
20.54,731.50920744316
20.55,731.408444317351
20.56,731.3102760781512
20.57,731.2147317234981
20.58,731.1218402513305
20.59,731.0316306595867
20.6,730.9441319462048
20.61,730.8593731091237
20.62,730.777383146281
20.63,730.6981910556156
20.64,730.6218258350655
20.65,730.5483164825694
20.66,730.4776919960653
20.67,730.4099813734917
20.68,730.345213612787
20.69,730.2834177118896
20.7,730.2246226687373
20.71,730.168857481269
20.72,730.116151147423
20.73,730.0665326651374
20.74,730.0200310323507
20.75,729.9766752470013
20.76,729.9364943070273
20.77,729.8995172103672
20.78,729.8657729549594
20.79,729.835290538742
20.8,729.8080989596536
20.81,729.7842272156325
20.82,729.763704304617
20.83,729.7465592245453
20.84,729.732820973356
20.85,729.7225185489872
20.86,729.7156809493773
20.87,729.7123371724648
20.88,729.7125162161879
20.89,729.716247078485
20.9,729.7235587572943
20.91,729.7344802505544
20.92,729.7490405562035
20.93,729.7672686721797
20.94,729.7891935964217
20.95,729.8148443268677
20.96,729.8442498614561
20.97,729.8774391981252
20.98,729.9144413348133
20.99,729.9552852694588
21.0,730.0
