wind_speed,Enercon E-115 EP3 3.000 prototype
12.68,3164.157760770428
12.69,3164.740531718522
12.7,3165.317484006157
12.71,3165.8886336866544
12.72,3166.4539968133367
12.73,3167.013589439526
12.74,3167.567427618545
12.75,3168.1155274037164
12.76,3168.657904848362
12.77,3169.194576005804
12.78,3169.725556929363
12.79,3170.250863672364
12.8,3170.7705122881284
12.81,3171.284518829978
12.82,3171.7928993512355
12.83,3172.295669905223
12.84,3172.7928465452637
12.85,3173.2844453246776
12.86,3173.7704822967885
12.87,3174.2509735149188
12.88,3174.725935032391
12.89,3175.195382902527
12.9,3175.6593331786485
12.91,3176.1178019140784
12.92,3176.5708051621395
12.93,3177.018358976153
12.94,3177.460479409442
12.95,3177.8971825153285
12.96,3178.3284843471342
12.97,3178.7544009581816
12.98,3179.1749484017937
12.99,3179.590142731292
13.0,3180.0
13.01,3180.404539471313
13.02,3180.8037932489287
13.03,3181.197796646615
13.04,3181.586584978145
13.05,3181.9701935572875
13.06,3182.348657697813
13.07,3182.7220127134915
13.08,3183.090293918094
13.09,3183.453536625392
13.1,3183.811776149153
13.11,3184.1650478031515
13.12,3184.5133869011547
13.13,3184.856828756934
13.14,3185.19540868426
13.15,3185.5291619969034
13.16,3185.8581240086337
13.17,3186.182330033221
13.18,3186.5018153844376
13.19,3186.816615376052
13.2,3187.126765321836
13.21,3187.4323005355595
13.22,3187.733256330992
13.23,3188.0296680219053
13.24,3188.321570922069
13.25,3188.609000345254
13.26,3188.891991605231
13.27,3189.170580015769
13.28,3189.44480089064
13.29,3189.7146895436126
13.3,3189.9802812884604
13.31,3190.24161143895
13.32,3190.4987153088546
13.33,3190.7516282119427
13.34,3191.0003854619863
13.35,3191.245022372754
13.36,3191.485574258019
13.37,3191.722076431549
13.38,3191.954564207116
13.39,3192.183072898489
13.4,3192.4076378194404
13.41,3192.628294283739
13.42,3192.8450776051554
13.43,3193.058023097461
13.44,3193.2671660744254
13.45,3193.4725418498183
13.46,3193.674185737412
13.47,3193.872133050975
13.48,3194.0664191042792
13.49,3194.2570792110946
13.5,3194.444148685191
13.51,3194.62766284034
13.52,3194.8076569903096
13.53,3194.984166448873
13.54,3195.1572265298
13.55,3195.32687254686
13.56,3195.493139813824
13.57,3195.656063644462
13.58,3195.815679352545
13.59,3195.972022251842
13.6,3196.125127656127
13.61,3196.275030879166
13.62,3196.421767234732
13.63,3196.565372036595
13.64,3196.705880598526
13.65,3196.843328234293
13.66,3196.977750257669
13.67,3197.109181982424
13.68,3197.2376587223266
13.69,3197.363215791149
13.7,3197.485888502661
13.71,3197.605712170633
13.72,3197.7227221088365
13.73,3197.83695363104
13.74,3197.948442051016
13.75,3198.057222682532
13.76,3198.163330839361
13.77,3198.2668018352733
13.78,3198.367670984038
13.79,3198.465973599426
13.8,3198.5617449952088
13.81,3198.655020485154
13.82,3198.7458353830366
13.83,3198.8342250026226
13.84,3198.9202246576847
13.85,3199.003869661992
13.86,3199.085195329316
13.87,3199.1642369734263
13.88,3199.241029908095
13.89,3199.3156094470896
13.9,3199.3880109041834
13.91,3199.4582695931454
13.92,3199.5264208277467
13.93,3199.592499921757
13.94,3199.6565421889463
13.95,3199.718582943085
13.96,3199.778657497946
13.97,3199.8368011672974
13.98,3199.893049264909
13.99,3199.947437104553
14.0,3200.0
14.01,3200.0507711613222
14.02,3200.099775383814
14.03,3200.147035359071
14.04,3200.1925737786883
14.05,3200.236413334262
14.06,3200.27857671739
14.07,3200.319086619665
14.08,3200.357965732686
14.09,3200.3952367480474
14.1,3200.4309223573464
14.11,3200.465045252178
14.12,3200.49762812414
14.13,3200.528693664826
14.14,3200.558264565834
14.15,3200.58636351876
14.16,3200.613013215199
14.17,3200.6382363467465
14.18,3200.6620556050007
14.19,3200.6844936815555
14.2,3200.7055732680096
14.21,3200.725317055956
14.22,3200.743747736993
14.23,3200.7608880027165
14.24,3200.7767605447207
14.25,3200.791388054603
14.26,3200.8047932239606
14.27,3200.816998744387
14.28,3200.82802730748
14.29,3200.837901604835
14.3,3200.84664432805
14.31,3200.854278168717
14.32,3200.8608258184363
14.33,3200.866309968802
14.34,3200.8707533114093
14.35,3200.874178537855
14.36,3200.8766083397363
14.37,3200.878065408647
14.38,3200.8785724361865
14.39,3200.878152113948
14.4,3200.8768271335284
14.41,3200.874620186523
14.42,3200.871553964529
14.43,3200.867651159143
14.44,3200.86293446196
14.45,3200.857426564576
14.46,3200.8511501585863
14.47,3200.844127935589
14.48,3200.836382587179
14.49,3200.827936804952
14.5,3200.8188132805053
14.51,3200.809034705433
14.52,3200.798623771334
14.53,3200.787603169801
14.54,3200.775995592433
14.55,3200.763823730825
14.56,3200.751110276572
14.57,3200.737877921272
14.58,3200.7241493565184
14.59,3200.70994727391
14.6,3200.695294365042
14.61,3200.680213321509
14.62,3200.6647268349093
14.63,3200.648857596838
14.64,3200.6326282988907
14.65,3200.616061632664
14.66,3200.5991802897533
14.67,3200.582006961756
14.68,3200.564564340267
14.69,3200.5468751168823
14.7,3200.528961983199
14.71,3200.5108476308114
14.72,3200.492554751318
14.73,3200.474106036313
14.74,3200.455524177393
14.75,3200.4368318661536
14.76,3200.418051794192
14.77,3200.399206653103
14.78,3200.380319134484
14.79,3200.36141192993
14.8,3200.342507731037
14.81,3200.3236292294014
14.82,3200.30479911662
14.83,3200.2860400842874
14.84,3200.2673748240013
14.85,3200.248826027356
14.86,3200.230416385948
14.87,3200.212168591375
14.88,3200.194105335231
14.89,3200.176249309113
14.9,3200.158623204617
14.91,3200.1412497133388
14.92,3200.124151526876
14.93,3200.1073513368224
14.94,3200.0908718347746
14.95,3200.07473571233
14.96,3200.0589656610828
14.97,3200.0435843726304
14.98,3200.0286145385685
14.99,3200.014078850493
15.0,3200.0
15.01,3199.986395883394
15.02,3199.9732652158127
15.03,3199.9606019171
15.04,3199.9483999071017
15.05,3199.936653105664
15.06,3199.925355432631
15.07,3199.914500807849
15.08,3199.904083151163
15.09,3199.894096382418
15.1,3199.88453442146
15.11,3199.8753911881345
15.12,3199.866660602286
15.13,3199.858336583761
15.14,3199.850413052403
15.15,3199.84288392806
15.16,3199.835743130574
15.17,3199.828984579792
15.18,3199.8226021955606
15.19,3199.816589897724
15.2,3199.8109416061275
15.21,3199.805651240616
15.22,3199.800712721035
15.23,3199.796119967231
15.24,3199.791866899048
15.25,3199.787947436332
15.26,3199.784355498928
15.27,3199.7810850066826
15.28,3199.7781298794384
15.29,3199.775484037043
15.3,3199.7731413993424
15.31,3199.7710958861794
15.32,3199.7693414174014
15.33,3199.767871912853
15.34,3199.766681292379
15.35,3199.765763475825
15.36,3199.765112383038
15.37,3199.7647219338605
15.38,3199.76458604814
15.39,3199.7646986457207
15.4,3199.7650536464494
15.41,3199.765644970169
15.42,3199.7664665367274
15.43,3199.767512265969
15.44,3199.7687760777385
15.45,3199.7702518918813
15.46,3199.771933628244
15.47,3199.7738152066704
15.48,3199.7758905470064
15.49,3199.778153569098
15.5,3199.780598192789
15.51,3199.783218337928
15.52,3199.7860079243565
15.53,3199.788960871921
15.54,3199.7920711004685
15.55,3199.795332529843
15.56,3199.79873907989
15.57,3199.8022846704544
15.58,3199.8059632213817
15.59,3199.809768652517
15.6,3199.813694883708
15.61,3199.817735834797
15.62,3199.82188542563
15.63,3199.826137576054
15.64,3199.830486205913
15.65,3199.8349252350527
15.66,3199.8394485833182
15.67,3199.8440501705545
15.68,3199.848723916607
15.69,3199.8534637413222
15.7,3199.8582635645453
15.71,3199.86311730612
15.72,3199.868018885893
15.73,3199.872962223709
15.74,3199.877941239414
15.75,3199.882949852853
15.76,3199.887981983871
15.77,3199.8930315523144
15.78,3199.898092478027
15.79,3199.903158680855
15.8,3199.9082240806447
15.81,3199.91328259724
15.82,3199.9183281504866
15.83,3199.923354660229
15.84,3199.9283560463145
15.85,3199.9333262285872
15.86,3199.9382591268923
15.87,3199.943148661076
15.88,3199.947988750983
15.89,3199.952773316458
15.9,3199.9574962773486
15.91,3199.9621515534977
15.92,3199.966733064752
15.93,3199.971234730957
15.94,3199.9756504719567
15.95,3199.979974207597
15.96,3199.9841998577244
15.97,3199.988321342182
15.98,3199.992332580818
15.99,3199.996227493475
16.0,3200.0
16.01,3200.003645305101
16.02,3200.0071637529377
16.03,3200.0105569725315
16.04,3200.013826592907
16.05,3200.016974243085
16.06,3200.02000155209
16.07,3200.0229101489417
16.08,3200.0257016626647
16.09,3200.0283777222808
16.1,3200.0309399568137
16.11,3200.033389995284
16.12,3200.0357294667174
16.13,3200.0379600001334
16.14,3200.040083224555
16.15,3200.0421007690065
16.16,3200.0440142625093
16.17,3200.0458253340853
16.18,3200.047535612759
16.19,3200.0491467275506
16.2,3200.050660307485
16.21,3200.052077981584
16.22,3200.0534013788683
16.23,3200.0546321283628
16.24,3200.0557718590894
16.25,3200.05682220007
16.26,3200.0577847803283
16.27,3200.058661228886
16.28,3200.0594531747665
16.29,3200.0601622469912
16.3,3200.060790074584
16.31,3200.0613382865663
16.32,3200.061808511961
16.33,3200.0622023797905
16.34,3200.0625215190785
16.35,3200.062767558846
16.36,3200.062942128117
16.37,3200.063046855912
16.38,3200.0630833712567
16.39,3200.063053303171
16.4,3200.062958280679
16.41,3200.0627999328017
16.42,3200.0625798885635
16.43,3200.0622997769856
16.44,3200.0619612270903
16.45,3200.061565867902
16.46,3200.061115328442
16.47,3200.0606112377327
16.48,3200.060055224797
16.49,3200.0594489186583
16.5,3200.058793948337
16.51,3200.0580919428585
16.52,3200.0573445312434
16.53,3200.0565533425142
16.54,3200.055720005695
16.55,3200.0548461498065
16.56,3200.0539334038726
16.57,3200.052983396916
16.58,3200.051997757957
16.59,3200.0509781160213
16.6,3200.04992610013
16.61,3200.048843339305
16.62,3200.047731462571
16.63,3200.0465920989477
16.64,3200.04542687746
16.65,3200.044237427129
16.66,3200.0430253769773
16.67,3200.0417923560285
16.68,3200.0405399933056
16.69,3200.0392699178296
16.7,3200.037983758624
16.71,3200.03668314471
16.72,3200.0353697051123
16.73,3200.0340450688523
16.74,3200.0327108649526
16.75,3200.031368722436
16.76,3200.0300202703247
16.77,3200.0286671376416
16.78,3200.02731095341
16.79,3200.0259533466506
16.8,3200.024595946388
16.81,3200.0232403816426
16.82,3200.021888281439
16.83,3200.020541274798
16.84,3200.019200990744
16.85,3200.017869058299
16.86,3200.016547106484
16.87,3200.015236764324
16.88,3200.01393966084
16.89,3200.012657425053
16.9,3200.0113916859905
16.91,3200.0101440726703
16.92,3200.0089162141176
16.93,3200.0077097393537
16.94,3200.006526277401
16.95,3200.0053674572832
16.96,3200.004234908023
16.97,3200.003130258641
16.98,3200.002055138162
16.99,3200.001011175608
17.0,3200.0
17.01,3199.999022896202
17.02,3199.9980797724397
17.03,3199.9971701927734
17.04,3199.9962937212727
17.05,3199.9954499219984
17.06,3199.994638359016
17.07,3199.993858596388
17.08,3199.993110198182
17.09,3199.99239272846
17.1,3199.9917057512885
17.11,3199.991048830729
17.12,3199.990421530849
17.13,3199.989823415711
17.14,3199.989254049378
17.15,3199.988712995917
17.16,3199.9881998193937
17.17,3199.987714083868
17.18,3199.987255353407
17.19,3199.9868231920746
17.2,3199.986417163935
17.21,3199.9860368330533
17.22,3199.9856817634936
17.23,3199.985351519319
17.24,3199.985045664596
17.25,3199.9847637633875
17.26,3199.984505379759
17.27,3199.984270077773
17.28,3199.984057421497
17.29,3199.9838669749915
17.3,3199.983698302324
17.31,3199.983550967558
17.32,3199.983424534757
17.33,3199.9833185679854
17.34,3199.9832326313094
17.35,3199.983166288792
17.36,3199.9831191044973
17.37,3199.98309064249
17.38,3199.9830804668354
17.39,3199.9830881415965
17.4,3199.9831132308386
17.41,3199.9831552986257
17.42,3199.9832139090217
17.43,3199.9832886260924
17.44,3199.9833790139005
17.45,3199.983484636512
17.46,3199.98360505799
17.47,3199.9837398423992
17.48,3199.983888553805
17.49,3199.984050756271
17.5,3199.9842260138603
17.51,3199.98441389064
17.52,3199.984613950672
17.53,3199.9848257580206
17.54,3199.985048876754
17.55,3199.985282870932
17.56,3199.985527304621
17.57,3199.985781741886
17.58,3199.98604574679
17.59,3199.9863188833974
17.6,3199.986600715774
17.61,3199.986890807983
17.62,3199.9871887240893
17.63,3199.987494028157
17.64,3199.987806284251
17.65,3199.9881250564345
17.66,3199.9884499087734
17.67,3199.988780405331
17.68,3199.989116110172
17.69,3199.989456587361
17.7,3199.989801400962
17.71,3199.990150115039
17.72,3199.9905022936578
17.73,3199.990857500881
17.74,3199.991215300775
17.75,3199.9915752574025
17.76,3199.991936934829
17.77,3199.992299897118
17.78,3199.9926637083345
17.79,3199.993027932542
17.8,3199.9933921338065
17.81,3199.9937558761912
17.82,3199.99411872376
17.83,3199.9944802405785
17.84,3199.9948399907103
17.85,3199.9951975382205
17.86,3199.995552447172
17.87,3199.9959042816317
17.88,3199.996252605661
17.89,3199.996596983326
17.9,3199.996936978692
17.91,3199.997272155821
17.92,3199.9976020787794
17.93,3199.99792631163
17.94,3199.9982444184384
17.95,3199.998555963269
17.96,3199.9988605101858
17.97,3199.999157623252
17.98,3199.999446866534
17.99,3199.9997278040955
18.0,3200.0
18.01,3200.000263110089
18.02,3200.000517157306
18.03,3200.0007622563703
18.04,3200.000998522002
18.05,3200.0012260689227
18.06,3200.0014450118506
18.07,3200.0016554655053
18.08,3200.001857544608
18.09,3200.002051363877
18.1,3200.0022370380348
18.11,3200.002414681798
18.12,3200.002584409889
18.13,3200.0027463370275
18.14,3200.002900577931
18.15,3200.0030472473227
18.16,3200.0031864599205
18.17,3200.0033183304445
18.18,3200.0034429736143
18.19,3200.003560504152
18.2,3200.003671036774
18.21,3200.0037746862035
18.22,3200.003871567158
18.23,3200.0039617943594
18.24,3200.0040454825253
18.25,3200.0041227463776
18.26,3200.004193700636
18.27,3200.004258460018
18.28,3200.0043171392467
18.29,3200.0043698530408
18.3,3200.004416716119
18.31,3200.0044578432035
18.32,3200.004493349012
18.33,3200.0045233482656
18.34,3200.0045479556843
18.35,3200.0045672859865
18.36,3200.004581453895
18.37,3200.0045905741263
18.38,3200.0045947614026
18.39,3200.004594130443
18.4,3200.004588795968
18.41,3200.0045788726966
18.42,3200.004564475349
18.43,3200.0045457186457
18.44,3200.0045227173064
18.45,3200.00449558605
18.46,3200.004464439597
18.47,3200.004429392668
18.48,3200.0043905599814
18.49,3200.0043480562595
18.5,3200.0043019962195
18.51,3200.0042524945834
18.52,3200.00419966607
18.53,3200.0041436254
18.54,3200.004084487291
18.55,3200.004022366466
18.56,3200.0039573776426
18.57,3200.0038896355422
18.58,3200.0038192548845
18.59,3200.003746350388
18.6,3200.003671036775
18.61,3200.0035934287625
18.62,3200.0035136410734
18.63,3200.003431788425
18.64,3200.0033479855383
18.65,3200.0032623471343
18.66,3200.0031749879304
18.67,3200.0030860226484
18.68,3200.0029955660075
18.69,3200.002903732729
18.7,3200.00281063753
18.71,3200.0027163951327
18.72,3200.0026211202567
18.73,3200.002524927622
18.74,3200.0024279319464
18.75,3200.002330247952
18.76,3200.002231990359
18.77,3200.002133273886
18.78,3200.002034213253
18.79,3200.00193492318
18.8,3200.001835518387
18.81,3200.0017361135942
18.82,3200.001636823521
18.83,3200.0015377628893
18.84,3200.001439046416
18.85,3200.0013407888223
18.86,3200.001243104828
18.87,3200.001146109153
18.88,3200.001049916518
18.89,3200.0009546416413
18.9,3200.0008603992446
18.91,3200.000767304046
18.92,3200.000675470767
18.93,3200.000585014126
18.94,3200.000496048844
18.95,3200.0004086896406
18.96,3200.0003230512366
18.97,3200.00023924835
18.98,3200.000157395702
18.99,3200.000077608012
19.0,3200.0
19.01,3199.999924663442
19.02,3199.999851598339
19.03,3199.9997807817444
19.04,3199.999712190717
19.05,3199.9996458023115
19.06,3199.999581593584
19.07,3199.9995195415904
19.08,3199.9994596233864
19.09,3199.9994018160296
19.1,3199.9993460965748
19.11,3199.999292442078
19.12,3199.9992408295952
19.13,3199.9991912361825
19.14,3199.9991436388964
19.15,3199.9990980147927
19.16,3199.9990543409267
19.17,3199.999012594356
19.18,3199.998972752135
19.19,3199.99893479132
19.2,3199.9988986889675
19.21,3199.998864422134
19.22,3199.9988319678746
19.23,3199.9988013032457
19.24,3199.998772405303
19.25,3199.998745251103
19.26,3199.998719817701
19.27,3199.9986960821534
19.28,3199.9986740215168
19.29,3199.998653612847
19.3,3199.9986348332
19.31,3199.9986176596312
19.32,3199.9986020691967
19.33,3199.998588038953
19.34,3199.998575545956
19.35,3199.9985645672614
19.36,3199.9985550799256
19.37,3199.998547061005
19.38,3199.9985404875547
19.39,3199.9985353366314
19.4,3199.9985315852905
19.41,3199.9985292105885
19.42,3199.998528189581
19.43,3199.998528499325
19.44,3199.998530116876
19.45,3199.9985330192894
19.46,3199.998537183622
19.47,3199.9985425869286
19.48,3199.998549206267
19.49,3199.998557018692
19.5,3199.9985660012603
19.51,3199.998576131027
19.52,3199.9985873850496
19.53,3199.998599740383
19.54,3199.998613174083
19.55,3199.998627663206
19.56,3199.9986431848088
19.57,3199.998659715946
19.58,3199.9986772336742
19.59,3199.9986957150504
19.6,3199.998715137129
19.61,3199.998735476968
19.62,3199.9987567116214
19.63,3199.9987788181456
19.64,3199.998801773597
19.65,3199.9988255550325
19.66,3199.9988501395064
19.67,3199.998875504076
19.68,3199.9989016257973
19.69,3199.998928481726
19.7,3199.998956048917
19.71,3199.998984304429
19.72,3199.999013225316
19.73,3199.999042788634
19.74,3199.999072971439
19.75,3199.999103750788
19.76,3199.999135103736
19.77,3199.9991670073405
19.78,3199.999199438656
19.79,3199.9992323747383
19.8,3199.999265792645
19.81,3199.999299669432
19.82,3199.999333982153
19.83,3199.999368707867
19.84,3199.999403823628
19.85,3199.9994393064926
19.86,3199.999475133517
19.87,3199.9995112817573
19.88,3199.9995477282696
19.89,3199.999584450109
19.9,3199.999621424333
19.91,3199.9996586279963
19.92,3199.9996960381554
19.93,3199.999733631866
19.94,3199.999771386185
19.95,3199.999809278168
19.96,3199.9998472848706
19.97,3199.999885383349
19.98,3199.99992355066
19.99,3199.9999617638578
20.0,3200.0
20.01,3200.0000382361427
20.02,3200.0000764493407
20.03,3200.0001146166514
20.04,3200.00015271513
20.05,3200.000190721833
20.06,3200.000228613815
20.07,3200.0002663681344
20.08,3200.000303961845
20.09,3200.000341372005
20.1,3200.000378575668
20.11,3200.0004155498905
20.12,3200.000452271731
20.13,3200.0004887182427
20.14,3200.000524866483
20.15,3200.0005606935074
20.16,3200.0005961763727
20.17,3200.0006312921337
20.18,3200.000666017847
20.19,3200.000700330569
20.2,3200.000734207355
20.21,3200.0007676252617
20.22,3200.000800561345
20.23,3200.00083299266
20.24,3200.0008648962644
20.25,3200.000896249213
20.26,3200.000927028562
20.27,3200.000957211367
20.28,3200.000986774685
20.29,3200.001015695572
20.3,3200.001043951083
20.31,3200.001071518275
20.32,3200.001098374203
20.33,3200.001124495924
20.34,3200.0011498604936
20.35,3200.0011744449685
20.36,3200.001198226403
20.37,3200.001221181855
20.38,3200.00124328838
20.39,3200.0012645230327
20.4,3200.001284862871
20.41,3200.00130428495
20.42,3200.0013227663258
20.43,3200.001340284055
20.44,3200.001356815192
20.45,3200.0013723367947
20.46,3200.001386825917
20.47,3200.001400259618
20.48,3200.001412614951
20.49,3200.001423868973
20.5,3200.00143399874
20.51,3200.001442981308
20.52,3200.001450793733
20.53,3200.001457413072
20.54,3200.001462816379
20.55,3200.001466980711
20.56,3200.0014698831246
20.57,3200.001471500675
20.58,3200.0014718104194
20.59,3200.0014707894115
20.6,3200.00146841471
20.61,3200.001464663369
20.62,3200.0014595124458
20.63,3200.0014529389955
20.64,3200.001444920074
20.65,3200.0014354327386
20.66,3200.0014244540444
20.67,3200.001411961048
20.68,3200.0013979308037
20.69,3200.0013823403697
20.7,3200.0013651668005
20.71,3200.001346387153
20.72,3200.001325978483
20.73,3200.001303917846
20.74,3200.0012801822995
20.75,3200.0012547488977
20.76,3200.0012275946974
20.77,3200.0011986967547
20.78,3200.001168032126
20.79,3200.001135577866
20.8,3200.0011013110325
20.81,3200.0010652086803
20.82,3200.0010272478653
20.83,3200.0009874056445
20.84,3200.000945659073
20.85,3200.000901985208
20.86,3200.000856361104
20.87,3200.000808763817
20.88,3200.0007591704048
20.89,3200.000707557922
20.9,3200.0006539034257
20.91,3200.0005981839704
20.92,3200.0005403766136
20.93,3200.00048045841
20.94,3200.000418406417
20.95,3200.0003541976885
20.96,3200.0002878092832
20.97,3200.000219218256
20.98,3200.000148401661
20.99,3200.000075336558
21.0,3200.0
