wind_speed,Siemens SWT-3.3-130 LN
13.07,3300.259745300679
13.08,3300.291393969972
13.09,3300.3217336034604
13.1,3300.350782672728
13.11,3300.3785596493613
13.12,3300.4050830049428
13.13,3300.4303712110564
13.14,3300.4544427392884
13.15,3300.4773160612226
13.16,3300.499009648443
13.17,3300.5195419725337
13.18,3300.53893150508
13.19,3300.557196717666
13.2,3300.574356081877
13.21,3300.5904280692957
13.22,3300.605431151508
13.23,3300.6193838000977
13.24,3300.632304486649
13.25,3300.644211682747
13.26,3300.6551238599764
13.27,3300.665059489921
13.28,3300.674037044165
13.29,3300.682074994293
13.3,3300.6891918118918
13.31,3300.6954059685418
13.32,3300.70073593583
13.33,3300.7052001853403
13.34,3300.708817188657
13.35,3300.7116054173644
13.36,3300.713583343048
13.37,3300.71476943729
13.38,3300.715182171677
13.39,3300.714840017793
13.4,3300.713761447223
13.41,3300.711964931549
13.42,3300.7094689423584
13.43,3300.706291951234
13.44,3300.702452429761
13.45,3300.697968849522
13.46,3300.692859682104
13.47,3300.6871433990896
13.48,3300.6808384720653
13.49,3300.673963372614
13.5,3300.666536572319
13.51,3300.658576542767
13.52,3300.650101755542
13.53,3300.641130682228
13.54,3300.6316817944094
13.55,3300.62177356367
13.56,3300.611424461596
13.57,3300.6006529597703
13.58,3300.589477529778
13.59,3300.5779166432026
13.6,3300.565988771631
13.61,3300.5537123866447
13.62,3300.54110595983
13.63,3300.5281879627705
13.64,3300.514976867052
13.65,3300.501491144257
13.66,3300.487749265971
13.67,3300.4737697037785
13.68,3300.4595709292635
13.69,3300.4451714140114
13.7,3300.430589629605
13.71,3300.4158440476303
13.72,3300.4009531396714
13.73,3300.3859353773123
13.74,3300.3708092321376
13.75,3300.355593175731
13.76,3300.340305679679
13.77,3300.3249652155646
13.78,3300.309590254972
13.79,3300.294199269487
13.8,3300.278810730693
13.81,3300.2634431101737
13.82,3300.248114879515
13.83,3300.2328445103003
13.84,3300.217650474115
13.85,3300.2025512425434
13.86,3300.187565287169
13.87,3300.1727110795778
13.88,3300.1580070913524
13.89,3300.143471794079
13.9,3300.1291236593406
13.91,3300.114981158723
13.92,3300.1010627638098
13.93,3300.0873869461857
13.94,3300.0739721774344
13.95,3300.0608369291413
13.96,3300.0479996728905
13.97,3300.0354788802665
13.98,3300.023293022853
13.99,3300.0114605722365
14.0,3300.0
14.01,3299.988925874228
14.02,3299.978237149008
14.03,3299.9679288749244
14.04,3299.9579961025656
14.05,3299.948433882518
14.06,3299.939237265368
14.07,3299.9304013017017
14.08,3299.921921042106
14.09,3299.9137915371666
14.1,3299.906007837472
14.11,3299.898564993608
14.12,3299.8914580561604
14.13,3299.8846820757167
14.14,3299.8782321028625
14.15,3299.872103188185
14.16,3299.8662903822715
14.17,3299.860788735707
14.18,3299.8555932990794
14.19,3299.8506991229733
14.2,3299.8461012579787
14.21,3299.841794754678
14.22,3299.837774663661
14.23,3299.834036035513
14.24,3299.8305739208217
14.25,3299.827383370172
14.26,3299.824459434152
14.27,3299.8217971633467
14.28,3299.8193916083437
14.29,3299.817237819728
14.3,3299.81533084809
14.31,3299.8136657440123
14.32,3299.812237558084
14.33,3299.811041340889
14.34,3299.8100721430164
14.35,3299.809325015052
14.36,3299.808795007582
14.37,3299.8084771711933
14.38,3299.8083665564723
14.39,3299.808458214005
14.4,3299.808747194381
14.41,3299.809228548183
14.42,3299.8098973259985
14.43,3299.810748578416
14.44,3299.81177735602
14.45,3299.8129787093976
14.46,3299.814347689136
14.47,3299.815879345821
14.48,3299.81756873004
14.49,3299.8194108923785
14.5,3299.8214008834243
14.51,3299.823533753763
14.52,3299.825804553982
14.53,3299.828208334667
14.54,3299.8307401464053
14.55,3299.833395039783
14.56,3299.836168065387
14.57,3299.8390542738034
14.58,3299.8420487156186
14.59,3299.84514644142
14.6,3299.8483425017944
14.61,3299.851631947327
14.62,3299.855009828605
14.63,3299.858471196216
14.64,3299.8620111007463
14.65,3299.8656245927805
14.66,3299.869306722907
14.67,3299.873052541712
14.68,3299.876857099782
14.69,3299.880715447704
14.7,3299.884622636064
14.71,3299.888573715448
14.72,3299.892563736443
14.73,3299.896587749637
14.74,3299.900640805615
14.75,3299.9047179549643
14.76,3299.908814248271
14.77,3299.9129247361216
14.78,3299.9170444691035
14.79,3299.9211684978022
14.8,3299.925291872805
14.81,3299.929409644698
14.82,3299.9335168640687
14.83,3299.937608581503
14.84,3299.941679847587
14.85,3299.945725712908
14.86,3299.949741228052
14.87,3299.953721443606
14.88,3299.957661410156
14.89,3299.9615561782894
14.9,3299.965400798593
14.91,3299.969190321652
14.92,3299.972919798055
14.93,3299.976584278387
14.94,3299.9801788132336
14.95,3299.9836984531835
14.96,3299.9871382488227
14.97,3299.990493250737
14.98,3299.9937585095136
14.99,3299.996929075739
15.0,3300.0
15.01,3300.0029673787967
15.02,3300.0058314922844
15.03,3300.0085936665337
15.04,3300.011255227611
15.05,3300.013817501588
15.06,3300.016281814533
15.07,3300.0186494925165
15.08,3300.020921861605
15.09,3300.0231002478704
15.1,3300.0251859773807
15.11,3300.0271803762057
15.12,3300.0290847704146
15.13,3300.0309004860765
15.14,3300.032628849261
15.15,3300.034271186037
15.16,3300.035828822473
15.17,3300.0373030846395
15.18,3300.038695298605
15.19,3300.04000679044
15.2,3300.0412388862123
15.21,3300.042392911991
15.22,3300.043470193847
15.23,3300.0444720578485
15.24,3300.0453998300645
15.25,3300.0462548365645
15.26,3300.047038403417
15.27,3300.047751856694
15.28,3300.0483965224626
15.29,3300.048973726792
15.3,3300.049484795752
15.31,3300.0499310554105
15.32,3300.050313831839
15.33,3300.050634451105
15.34,3300.0508942392794
15.35,3300.05109452243
15.36,3300.051236626626
15.37,3300.051321877938
15.38,3300.051351602433
15.39,3300.0513271261834
15.4,3300.051249775257
15.41,3300.0511208757216
15.42,3300.050941753648
15.43,3300.050713735106
15.44,3300.0504381461637
15.45,3300.0501163128893
15.46,3300.0497495613545
15.47,3300.049339217627
15.48,3300.048886607777
15.49,3300.048393057873
15.5,3300.0478598939844
15.51,3300.047288442181
15.52,3300.046680028532
15.53,3300.046035979106
15.54,3300.0453576199725
15.55,3300.044646277201
15.56,3300.043903276861
15.57,3300.0431299450206
15.58,3300.04232760775
15.59,3300.041497591118
15.6,3300.040641221195
15.61,3300.0397598240484
15.62,3300.038854725749
15.63,3300.037927252365
15.64,3300.036978729968
15.65,3300.036010484623
15.66,3300.035023842403
15.67,3300.034020129376
15.68,3300.0330006716104
15.69,3300.031966795176
15.7,3300.030919826144
15.71,3300.02986109058
15.72,3300.028791914556
15.73,3300.027713624141
15.74,3300.026627545404
15.75,3300.0255350044126
15.76,3300.0244373272385
15.77,3300.02333583995
15.78,3300.022231868616
15.79,3300.021126739305
15.8,3300.0200217780894
15.81,3300.0189183110347
15.82,3300.017817664213
15.83,3300.0167211636917
15.84,3300.01563013554
15.85,3300.014545905828
15.86,3300.013469800626
15.87,3300.012403146001
15.88,3300.011347268024
15.89,3300.010303492764
15.9,3300.0092731462883
15.91,3300.0082575546685
15.92,3300.007258043974
15.93,3300.0062759402726
15.94,3300.0053125696336
15.95,3300.004369258127
15.96,3300.003447331822
15.97,3300.0025481167872
15.98,3300.0016729390927
15.99,3300.000823124807
16.0,3300.0
16.01,3299.9992046105854
16.02,3299.9984368818546
16.03,3299.9976964589446
16.04,3299.9969829869924
16.05,3299.996296111132
16.06,3299.995635476502
16.07,3299.9950007282378
16.08,3299.994391511475
16.09,3299.9938074713523
16.1,3299.9932482530057
16.11,3299.992713501569
16.12,3299.992202862182
16.13,3299.9917159799784
16.14,3299.9912525000955
16.15,3299.99081206767
16.16,3299.9903943278387
16.17,3299.9899989257365
16.18,3299.9896255065014
16.19,3299.989273715269
16.2,3299.988943197176
16.21,3299.988633597358
16.22,3299.988344560952
16.23,3299.9880757330952
16.24,3299.9878267589224
16.25,3299.987597283571
16.26,3299.987386952178
16.27,3299.9871954098785
16.28,3299.987022301809
16.29,3299.9868672731063
16.3,3299.986729968908
16.31,3299.9866100343484
16.32,3299.986507114564
16.33,3299.9864208546924
16.34,3299.9863508998696
16.35,3299.986296895233
16.36,3299.986258485917
16.37,3299.986235317059
16.38,3299.986227033796
16.39,3299.986233281262
16.4,3299.986253704597
16.41,3299.986287948934
16.42,3299.9863356594124
16.43,3299.9863964811666
16.44,3299.9864700593325
16.45,3299.9865560390485
16.46,3299.98665406545
16.47,3299.9867637836733
16.48,3299.986884838855
16.49,3299.987016876132
16.5,3299.9871595406385
16.51,3299.987312477514
16.52,3299.9874753318923
16.53,3299.9876477489106
16.54,3299.9878293737074
16.55,3299.988019851416
16.56,3299.9882188271745
16.57,3299.9884259461187
16.58,3299.9886408533844
16.59,3299.98886319411
16.6,3299.98909261343
16.61,3299.9893287564814
16.62,3299.989571268401
16.63,3299.989819794324
16.64,3299.990073979389
16.65,3299.9903334687297
16.66,3299.990597907485
16.67,3299.990866940789
16.68,3299.9911402137805
16.69,3299.9914173715933
16.7,3299.991698059366
16.71,3299.991981922233
16.72,3299.992268605333
16.73,3299.9925577538006
16.74,3299.992849012773
16.75,3299.9931420273865
16.76,3299.993436442777
16.77,3299.9937319040823
16.78,3299.9940280564365
16.79,3299.994324544978
16.8,3299.9946210148423
16.81,3299.9949171111657
16.82,3299.9952124790857
16.83,3299.995506763737
16.84,3299.9957996102567
16.85,3299.996090663782
16.86,3299.9963795694484
16.87,3299.9966659723927
16.88,3299.996949517751
16.89,3299.99722985066
16.9,3299.997506616255
16.91,3299.997779459674
16.92,3299.998048026053
16.93,3299.998311960528
16.94,3299.998570908235
16.95,3299.9988245143118
16.96,3299.9990724238933
16.97,3299.999314282116
16.98,3299.999549734118
16.99,3299.9997784250336
17.0,3300.0
17.01,3300.0002141788623
17.02,3300.000420980297
17.03,3300.0006204976894
17.04,3300.000812824424
17.05,3300.000998053887
17.06,3300.001176279463
17.07,3300.001347594537
17.08,3300.0015120924945
17.09,3300.0016698667205
17.1,3300.0018210106
17.11,3300.001965617518
17.12,3300.002103780862
17.13,3300.002235594014
17.14,3300.00236115036
17.15,3300.002480543286
17.16,3300.0025938661765
17.17,3300.0027012124165
17.18,3300.002802675392
17.19,3300.002898348487
17.2,3300.002988325088
17.21,3300.003072698579
17.22,3300.0031515623464
17.23,3300.0032250097734
17.24,3300.0032931342475
17.25,3300.0033560291517
17.26,3300.003413787872
17.27,3300.0034665037947
17.28,3300.003514270303
17.29,3300.003557180784
17.3,3300.003595328621
17.31,3300.0036288072006
17.32,3300.003657709908
17.33,3300.003682130127
17.34,3300.0037021612434
17.35,3300.0037178966427
17.36,3300.0037294297103
17.37,3300.0037368538297
17.38,3300.0037402623884
17.39,3300.00373974877
17.4,3300.00373540636
17.41,3300.003727328544
17.42,3300.003715608706
17.43,3300.0037003402326
17.44,3300.003681616509
17.45,3300.003659530918
17.46,3300.003634176848
17.47,3300.003605647681
17.48,3300.003574036805
17.49,3300.003539437604
17.5,3300.003501943462
17.51,3300.003461647766
17.52,3300.0034186439
17.53,3300.0033730252508
17.54,3300.003324885201
17.55,3300.003274317137
17.56,3300.0032214144453
17.57,3300.003166270508
17.58,3300.003108978713
17.59,3300.003049632445
17.6,3300.002988325088
17.61,3300.002925150028
17.62,3300.0028602006496
17.63,3300.002793570339
17.64,3300.0027253524804
17.65,3300.002655640459
17.66,3300.00258452766
17.67,3300.0025121074696
17.68,3300.0024384732715
17.69,3300.002363718452
17.7,3300.002287936395
17.71,3300.002211220487
17.72,3300.002133664113
17.73,3300.002055360657
17.74,3300.001976403505
17.75,3300.0018968860422
17.76,3300.001816901653
17.77,3300.0017365437243
17.78,3300.00165590564
17.79,3300.0015750807843
17.8,3300.001494162544
17.81,3300.0014132443034
17.82,3300.0013324194483
17.83,3300.001251781364
17.84,3300.0011714234347
17.85,3300.0010914390464
17.86,3300.001011921583
17.87,3300.0009329644317
17.88,3300.000854660975
17.89,3300.0007771046003
17.9,3300.000700388693
17.91,3300.000624606636
17.92,3300.0005498518167
17.93,3300.000476217618
17.94,3300.000403797427
17.95,3300.000332684629
17.96,3300.000262972608
17.97,3300.0001947547494
17.98,3300.0001281244386
17.99,3300.00006317506
18.0,3300.0
18.01,3299.999938673966
18.02,3299.9998791969592
18.03,3299.9998215503
18.04,3299.999765715313
18.05,3299.999711673322
18.06,3299.999659405648
18.07,3299.999608893616
18.08,3299.999560118547
18.09,3299.9995130617654
18.1,3299.9994677045934
18.11,3299.9994240283554
18.12,3299.9993820143723
18.13,3299.999341643968
18.14,3299.999302898465
18.15,3299.999265759188
18.16,3299.999230207457
18.17,3299.999196224598
18.18,3299.9991637919325
18.19,3299.999132890783
18.2,3299.999103502474
18.21,3299.9990756083266
18.22,3299.9990491896656
18.23,3299.9990242278127
18.24,3299.999000704091
18.25,3299.998978599824
18.26,3299.998957896334
18.27,3299.9989385749445
18.28,3299.998920616979
18.29,3299.9989040037594
18.3,3299.9988887166087
18.31,3299.9988747368498
18.32,3299.9988620458066
18.33,3299.998850624802
18.34,3299.9988404551577
18.35,3299.9988315181986
18.36,3299.998823795245
18.37,3299.998817267623
18.38,3299.9988119166537
18.39,3299.9988077236603
18.4,3299.998804669965
18.41,3299.998802736892
18.42,3299.998801905764
18.43,3299.9988021579043
18.44,3299.998803474635
18.45,3299.99880583728
18.46,3299.998809227161
18.47,3299.998813625602
18.48,3299.9988190139256
18.49,3299.9988253734546
18.5,3299.9988326855128
18.51,3299.9988409314224
18.52,3299.9988500925065
18.53,3299.998860150088
18.54,3299.99887108549
18.55,3299.998882880036
18.56,3299.998895515048
18.57,3299.998908971849
18.58,3299.9989232317625
18.59,3299.998938276112
18.6,3299.99895408622
18.61,3299.998970643408
18.62,3299.998987929002
18.63,3299.999005924322
18.64,3299.999024610692
18.65,3299.9990439694348
18.66,3299.9990639818748
18.67,3299.999084629333
18.68,3299.999105893134
18.69,3299.9991277546
18.7,3299.999150195053
18.71,3299.9991731958185
18.72,3299.999196738217
18.73,3299.9992208035724
18.74,3299.999245373208
18.75,3299.999270428446
18.76,3299.9992959506094
18.77,3299.9993219210223
18.78,3299.9993483210064
18.79,3299.9993751318857
18.8,3299.9994023349827
18.81,3299.9994299116206
18.82,3299.999457843121
18.83,3299.999486110809
18.84,3299.999514696005
18.85,3299.999543580036
18.86,3299.9995727442206
18.87,3299.9996021698844
18.88,3299.9996318383496
18.89,3299.99966173094
18.9,3299.999691828976
18.91,3299.999722113782
18.92,3299.999752566683
18.93,3299.999783169
18.94,3299.9998139020554
18.95,3299.999844747173
18.96,3299.999875685677
18.97,3299.9999066988885
18.98,3299.99993776813
18.99,3299.9999688747266
19.0,3300.0
19.01,3300.000031125274
19.02,3300.00006223187
19.03,3300.000093301113
19.04,3300.000124314324
19.05,3300.0001552528274
19.06,3300.0001860979446
19.07,3300.000216831001
19.08,3300.0002474333173
19.09,3300.000277886218
19.1,3300.000308171025
19.11,3300.000338269061
19.12,3300.000368161651
19.13,3300.0003978301165
19.14,3300.0004272557794
19.15,3300.0004564199653
19.16,3300.0004853039945
19.17,3300.000513889192
19.18,3300.0005421568794
19.19,3300.0005700883803
19.2,3300.0005976650177
19.21,3300.0006248681143
19.22,3300.0006516789936
19.23,3300.0006780789777
19.24,3300.000704049391
19.25,3300.000729571555
19.26,3300.000754626793
19.27,3300.0007791964285
19.28,3300.000803261784
19.29,3300.000826804182
19.3,3300.0008498049474
19.31,3300.000872245401
19.32,3300.0008941068663
19.33,3300.000915370667
19.34,3300.0009360181257
19.35,3300.000956030565
19.36,3300.000975389309
19.37,3300.000994075679
19.38,3300.0010120709994
19.39,3300.001029356592
19.4,3300.001045913781
19.41,3300.0010617238886
19.42,3300.001076768238
19.43,3300.001091028152
19.44,3300.001104484953
19.45,3300.001117119965
19.46,3300.00112891451
19.47,3300.0011398499128
19.48,3300.001149907494
19.49,3300.001159068578
19.5,3300.0011673144872
19.51,3300.001174626545
19.52,3300.0011809860757
19.53,3300.0011863743985
19.54,3300.0011907728394
19.55,3300.001194162721
19.56,3300.001196525365
19.57,3300.001197842096
19.58,3300.0011980942363
19.59,3300.0011972631078
19.6,3300.0011953300354
19.61,3300.0011922763406
19.62,3300.0011880833463
19.63,3300.001182732377
19.64,3300.0011762047543
19.65,3300.001168481802
19.66,3300.0011595448423
19.67,3300.001149375198
19.68,3300.001137954194
19.69,3300.0011252631507
19.7,3300.001111283392
19.71,3300.001095996242
19.72,3300.001079383021
19.73,3300.001061425056
19.74,3300.0010421036664
19.75,3300.001021400177
19.76,3300.0009992959094
19.77,3300.000975772188
19.78,3300.000950810335
19.79,3300.0009243916734
19.8,3300.000896497527
19.81,3300.0008671092173
19.82,3300.000836208068
19.83,3300.0008037754023
19.84,3300.000769792543
19.85,3300.000734240813
19.86,3300.0006971015346
19.87,3300.0006583560325
19.88,3300.000617985628
19.89,3300.000575971645
19.9,3300.000532295406
19.91,3300.000486938234
19.92,3300.000439881453
19.93,3300.000391106385
19.94,3300.000340594352
19.95,3300.0002883266784
19.96,3300.000234284687
19.97,3300.0001784497003
19.98,3300.000120803041
19.99,3300.0000613260336
20.0,3300.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
