wind_speed,Bergey Excel 15
12.54,17.547089863621906
12.55,17.5590090330034
12.56,17.570991972831028
12.57,17.583041227632673
12.58,17.595159341936203
12.59,17.60734886026949
12.6,17.619612327160397
12.61,17.6319522871368
12.62,17.644371284726574
12.63,17.65687186445758
12.64,17.669456570857697
12.65,17.682127948454788
12.66,17.69488854177673
12.67,17.70774089535138
12.68,17.720687553706625
12.69,17.733731061370325
12.7,17.746873962870353
12.71,17.760118802734578
12.72,17.77346812549087
12.73,17.786924475667107
12.74,17.800490397791144
12.75,17.81416843639086
12.76,17.827961135994133
12.77,17.841871041128822
12.78,17.8559006963228
12.79,17.870052646103936
12.8,17.884329435000108
12.81,17.898733607539175
12.82,17.913267708249016
12.83,17.927934281657496
12.84,17.942735872292488
12.85,17.957675024681862
12.86,17.97275428335348
12.87,17.987976192835227
12.88,18.00334329765497
12.89,18.018858142340573
12.9,18.034523271419907
12.91,18.050341229420845
12.92,18.066314560871252
12.93,18.082445810299006
12.94,18.09873752223197
12.95,18.115192241198024
12.96,18.13181251172503
12.97,18.148600878340865
12.98,18.165559885573387
12.99,18.182692077950477
13.0,18.2
13.01,18.217483430765824
13.02,18.235131087355786
13.03,18.25292892139372
13.04,18.270862884503455
13.05,18.28891892830885
13.06,18.3070830044337
13.07,18.32534106450186
13.08,18.343679060137163
13.09,18.36208294296344
13.1,18.38053866460453
13.11,18.399032176684248
13.12,18.417549430826448
13.13,18.43607637865496
13.14,18.45459897179361
13.15,18.47310316186624
13.16,18.49157490049668
13.17,18.510000139308755
13.18,18.52836482992631
13.19,18.546654923973172
13.2,18.564856373073187
13.21,18.582955128850177
13.22,18.60093714292797
13.23,18.61878836693042
13.24,18.636494752481337
13.25,18.654042251204565
13.26,18.671416814723948
13.27,18.688604394663304
13.28,18.70559094264647
13.29,18.72236241029729
13.3,18.738904749239587
13.31,18.7552039110972
13.32,18.771245847493955
13.33,18.787016510053693
13.34,18.80250185040024
13.35,18.81768782015744
13.36,18.83256037094912
13.37,18.84710545439911
13.38,18.86130902213126
13.39,18.875157025769383
13.4,18.888635416937326
13.41,18.90173014725892
13.42,18.914427168357992
13.43,18.92671243185838
13.44,18.938571889383923
13.45,18.949991492558446
13.46,18.960957193005783
13.47,18.971454942349784
13.48,18.98147069221426
13.49,18.990990394223054
13.5,19.0
13.51,19.00849034406109
13.52,19.016471792490968
13.53,19.02395959426642
13.54,19.03096899836424
13.55,19.037515253761235
13.56,19.043613609434185
13.57,19.04927931435989
13.58,19.05452761751515
13.59,19.05937376787676
13.6,19.063833014421505
13.61,19.0679206061262
13.62,19.071651791967625
13.63,19.07504182092258
13.64,19.078105941967863
13.65,19.080859404080265
13.66,19.08331745623658
13.67,19.08549534741361
13.68,19.08740832658814
13.69,19.08907164273698
13.7,19.090500544836907
13.71,19.09171028186473
13.72,19.092716102797244
13.73,19.09353325661124
13.74,19.09417699228352
13.75,19.094662558790866
13.76,19.095005205110084
13.77,19.095220180217968
13.78,19.095322733091308
13.79,19.095328112706905
13.8,19.09525156804155
13.81,19.09510834807205
13.82,19.094913701775187
13.83,19.09468287812776
13.84,19.094431126106564
13.85,19.0941736946884
13.86,19.093925832850047
13.87,19.09370278956832
13.88,19.09351981382001
13.89,19.093392154581903
13.9,19.093335060830803
13.91,19.093363781543506
13.92,19.0934935656968
13.93,19.09373966226748
13.94,19.09411732023235
13.95,19.0946417885682
13.96,19.095328316251823
13.97,19.096192152260024
13.98,19.09724854556959
13.99,19.09851274515732
14.0,19.1
14.01,19.10172319298981
14.02,19.10368574268035
14.03,19.105888701540614
14.04,19.10833312203959
14.05,19.111020056646257
14.06,19.1139505578296
14.07,19.117125678058606
14.08,19.120546469802264
14.09,19.12421398552955
14.1,19.12812927770946
14.11,19.132293398810965
14.12,19.13670740130306
14.13,19.14137233765473
14.14,19.14628926033496
14.15,19.151459221812733
14.16,19.15688327455703
14.17,19.16256247103684
14.18,19.16849786372115
14.19,19.174690505078942
14.2,19.1811414475792
14.21,19.187851743690917
14.22,19.194822445883062
14.23,19.20205460662464
14.24,19.20954927838461
14.25,19.217307513631987
14.26,19.225330364835735
14.27,19.233618884464853
14.28,19.24217412498831
14.29,19.250997138875107
14.3,19.26008897859422
14.31,19.269450696614637
14.32,19.279083345405333
14.33,19.28898797743531
14.34,19.299165645173535
14.35,19.30961740108901
14.36,19.320344297650717
14.37,19.33134738732762
14.38,19.34262772258873
14.39,19.354186355903032
14.4,19.366024339739493
14.41,19.378142726567106
14.42,19.39054256885485
14.43,19.403224919071725
14.44,19.416190829686716
14.45,19.429441353168784
14.46,19.44297754198693
14.47,19.45680044861015
14.48,19.470911125507403
14.49,19.485310625147694
14.5,19.5
14.51,19.51497688397969
14.52,19.53022523678765
14.53,19.545725599571146
14.54,19.56145851347743
14.55,19.57740451965378
14.56,19.59354415924745
14.57,19.609857973405717
14.58,19.62632650327583
14.59,19.64293029000507
14.6,19.65964987474069
14.61,19.67646579862996
14.62,19.693358602820147
14.63,19.71030882845852
14.64,19.72729701669233
14.65,19.744303708668845
14.66,19.761309445535336
14.67,19.77829476843906
14.68,19.79524021852729
14.69,19.812126336947287
14.7,19.82893366484632
14.71,19.84564274337164
14.72,19.86223411367053
14.73,19.878688316890244
14.74,19.89498589417805
14.75,19.9111073866812
14.76,19.927033335546984
14.77,19.94274428192265
14.78,19.958220766955463
14.79,19.97344333179269
14.8,19.9883925175816
14.81,20.00304886546945
14.82,20.017392916603512
14.83,20.031405212131045
14.84,20.045066293199312
14.85,20.05835670095559
14.86,20.07125697654712
14.87,20.083747661121198
14.88,20.095809295825067
14.89,20.107422421806
14.9,20.118567580211256
14.91,20.129225312188105
14.92,20.13937615888381
14.93,20.14900066144563
14.94,20.15807936102084
14.95,20.1665927987567
14.96,20.17452151580047
14.97,20.181846053299424
14.98,20.188546952400817
14.99,20.194604754251923
15.0,20.2
15.01,20.204720871091432
15.02,20.20878611016906
15.03,20.212222100174834
15.04,20.215055224050715
15.05,20.21731186473866
15.06,20.219018405180627
15.07,20.220201228318565
15.08,20.220886717094437
15.09,20.2211012544502
15.1,20.220871223327794
15.11,20.220223006669197
15.12,20.219182987416342
15.13,20.21777754851122
15.14,20.216033072895755
15.15,20.213975943511915
15.16,20.211632543301658
15.17,20.209029255206936
15.18,20.206192462169703
15.19,20.20314854713192
15.2,20.199923893035542
15.21,20.19654488282253
15.22,20.193037899434827
15.23,20.189429325814405
15.24,20.18574554490321
15.25,20.1820129396432
15.26,20.17825789297633
15.27,20.17450678784456
15.28,20.17078600718984
15.29,20.16712193395414
15.3,20.1635409510794
15.31,20.160069441507577
15.32,20.156733788180645
15.33,20.153560374040534
15.34,20.150575582029223
15.35,20.14780579508866
15.36,20.1452773961608
15.37,20.143016768187596
15.38,20.141050294111004
15.39,20.13940435687299
15.4,20.138105339415503
15.41,20.137179624680492
15.42,20.13665359560993
15.43,20.136553635145763
15.44,20.13690612622995
15.45,20.137737451804444
15.46,20.1390739948112
15.47,20.14094213819218
15.48,20.143368264889336
15.49,20.146378757844623
15.5,20.15
15.51,20.15424883165458
15.52,20.15910392253612
15.53,20.16453439972953
15.54,20.17050939031971
15.55,20.176998021391583
15.56,20.183969420030053
15.57,20.191392713320035
15.58,20.199237028346435
15.59,20.207471492194163
15.6,20.216065231948136
15.61,20.22498737469326
15.62,20.23420704751445
15.63,20.24369337749661
15.64,20.25341549172466
15.65,20.2633425172835
15.66,20.273443581258054
15.67,20.283687810733216
15.68,20.294044332793906
15.69,20.30448227452504
15.7,20.314970763011512
15.71,20.32547892533825
15.72,20.33597588859016
15.73,20.346430779852145
15.74,20.356812726209125
15.75,20.367090854746003
15.76,20.377234292547698
15.77,20.38721216669912
15.78,20.39699360428517
15.79,20.406547732390763
15.8,20.415843678100817
15.81,20.42485056850024
15.82,20.43353753067393
15.83,20.44187369170681
15.84,20.4498281786838
15.85,20.45737011868979
15.86,20.46446863880969
15.87,20.47109286612844
15.88,20.47721192773092
15.89,20.48279495070205
15.9,20.48781106212675
15.91,20.49222938908992
15.92,20.496019058676477
15.93,20.49914919797132
15.94,20.501588934059374
15.95,20.503307394025544
15.96,20.504273704954738
15.97,20.50445699393187
15.98,20.50382638804185
15.99,20.50235101436959
16.0,20.5
16.01,20.49675220229024
16.02,20.49262539968646
16.03,20.48764710090706
16.04,20.48184481467044
16.05,20.475246049695013
16.06,20.467878314699167
16.07,20.459769118401308
16.08,20.45094596951984
16.09,20.441436376773154
16.1,20.43126784887966
16.11,20.42046789455776
16.12,20.409064022525847
16.13,20.397083741502332
16.14,20.38455456020561
16.15,20.37150398735409
16.16,20.35795953166616
16.17,20.34394870186022
16.18,20.32949900665469
16.19,20.31463795476795
16.2,20.299393054918426
16.21,20.283791815824483
16.22,20.26786174620456
16.23,20.251630354777028
16.24,20.235125150260306
16.25,20.21837364137279
16.26,20.201403336832875
16.27,20.18424174535898
16.28,20.16691637566949
16.29,20.14945473648281
16.3,20.13188433651734
16.31,20.114232684491483
16.32,20.09652728912364
16.33,20.07879565913221
16.34,20.0610653032356
16.35,20.0433637301522
16.36,20.025718448600426
16.37,20.00815696729866
16.38,19.990706794965323
16.39,19.973395440318804
16.4,19.95625041207751
16.41,19.93929921895984
16.42,19.922569369684187
16.43,19.906088372968963
16.44,19.889883737532564
16.45,19.8739829720934
16.46,19.858413585369856
16.47,19.84320308608035
16.48,19.828378982943267
16.49,19.813968784677023
16.5,19.8
16.51,19.78649795918447
16.52,19.773479278718053
16.53,19.760958396642245
16.54,19.748949750998523
16.55,19.73746777982837
16.56,19.72652692117329
16.57,19.71614161307474
16.58,19.70632629357423
16.59,19.697095400713227
16.6,19.688463372533217
16.61,19.680444647075703
16.62,19.67305366238215
16.63,19.66630485649405
16.64,19.6602126674529
16.65,19.65479153330017
16.66,19.650055892077344
16.67,19.64602018182591
16.68,19.642698840587364
16.69,19.640106306403176
16.7,19.63825701731484
16.71,19.637165411363828
16.72,19.636845926591644
16.73,19.637313001039765
16.74,19.638581072749663
16.75,19.64066457976285
16.76,19.643577960120787
16.77,19.64733565186497
16.78,19.651952093036886
16.79,19.657441721678016
16.8,19.663818975829845
16.81,19.67109829353385
16.82,19.679294112831528
16.83,19.68842087176436
16.84,19.69849300837383
16.85,19.709524960701422
16.86,19.721531166788623
16.87,19.734526064676928
16.88,19.7485240924078
16.89,19.763539688022743
16.9,19.779587289563224
16.91,19.796681335070755
16.92,19.8148362625868
16.93,19.83406651015284
16.94,19.854386515810376
16.95,19.87581071760088
16.96,19.89835355356585
16.97,19.92202946174676
16.98,19.946852880185094
16.99,19.972838246922347
17.0,20.0
17.01,20.028339160971907
17.02,20.05780308544134
17.03,20.088325712523982
17.04,20.11984098133548
17.05,20.15228283099151
17.06,20.1855852006077
17.07,20.219682029299744
17.08,20.25450725618327
17.09,20.28999482037397
17.1,20.326078660987477
17.11,20.36269271713945
17.12,20.399770927945564
17.13,20.43724723252145
17.14,20.47505556998281
17.15,20.513129879445263
17.16,20.55140410002449
17.17,20.589812170836154
17.18,20.62828803099589
17.19,20.66676561961938
17.2,20.70517887582226
17.21,20.74346173872021
17.22,20.78154814742888
17.23,20.81937204106394
17.24,20.856867358741024
17.25,20.893968039575824
17.26,20.930608022683973
17.27,20.96672124718113
17.28,21.00224165218298
17.29,21.037103176805147
17.3,21.071239760163323
17.31,21.10458534137313
17.32,21.137073859550267
17.33,21.16863925381036
17.34,21.19921546326909
17.35,21.228736427042115
17.36,21.25713608424508
17.37,21.284348373993648
17.38,21.310307235403485
17.39,21.33494660759024
17.4,21.35820042966958
17.41,21.38000264075717
17.42,21.400287179968647
17.43,21.418987986419687
17.44,21.43603899922595
17.45,21.45137415750309
17.46,21.464927400366765
17.47,21.476632666932638
17.48,21.48642389631636
17.49,21.494235027633597
17.5,21.5
17.51,21.50367499692794
17.52,21.5053051795166
17.53,21.50495795326184
17.54,21.502700723659554
17.55,21.49860089620561
17.56,21.492725876395905
17.57,21.48514306972629
17.58,21.475919881692672
17.59,21.46512371779092
17.6,21.4528219835169
17.61,21.439082084366515
17.62,21.42397142583562
17.63,21.40755741342012
17.64,21.389907452615876
17.65,21.37108894891877
17.66,21.351169307824684
17.67,21.330215934829493
17.68,21.308296235429097
17.69,21.28547761511934
17.7,21.261827479396125
17.71,21.23741323375533
17.72,21.21230228369282
17.73,21.18656203470449
17.74,21.160259892286216
17.75,21.13346326193387
17.76,21.10623954914333
17.77,21.07865615941049
17.78,21.05078049823121
17.79,21.0226799711014
17.8,20.994421983516897
17.81,20.96607394097361
17.82,20.937703248967413
17.83,20.90937731299418
17.84,20.88116353854979
17.85,20.853129331130123
17.86,20.825342096231065
17.87,20.79786923934849
17.88,20.770778165978275
17.89,20.744136281616303
17.9,20.71801099175845
17.91,20.692469701900595
17.92,20.667579817538616
17.93,20.643408744168408
17.94,20.62002388728583
17.95,20.597492652386777
17.96,20.575882444967107
17.97,20.55526067052272
17.98,20.535694734549487
17.99,20.517252042543287
18.0,20.5
18.01,20.483989651316325
18.02,20.46920659649228
18.03,20.45562007442866
18.04,20.44319932402631
18.05,20.43191358418605
18.06,20.421732093808707
18.07,20.41262409179509
18.08,20.40455881704605
18.09,20.397505508462384
18.1,20.39143340494493
18.11,20.38631174539451
18.12,20.38210976871195
18.13,20.378796713798067
18.14,20.37634181955369
18.15,20.37471432487965
18.16,20.37388346867677
18.17,20.373818489845856
18.18,20.37448862728775
18.19,20.37586311990327
18.2,20.37791120659324
18.21,20.380602126258484
18.22,20.38390511779984
18.23,20.387789420118104
18.24,20.392224272114124
18.25,20.397178912688712
18.26,20.4026225807427
18.27,20.408524515176904
18.28,20.41485395489216
18.29,20.421580138789277
18.3,20.428672305769087
18.31,20.436099694732416
18.32,20.443831544580085
18.33,20.45183709421292
18.34,20.460085582531747
18.35,20.468546248437384
18.36,20.477188330830664
18.37,20.4859810686124
18.38,20.49489370068342
18.39,20.50389546594456
18.4,20.512955603296625
18.41,20.52204335164045
18.42,20.53112794987686
18.43,20.540178636906678
18.44,20.54916465163072
18.45,20.55805523294982
18.46,20.566819619764804
18.47,20.575427050976486
18.48,20.583846765485703
18.49,20.59204800219326
18.5,20.6
18.51,20.607671997806747
18.52,20.615033234514303
18.53,20.62205294902352
18.54,20.6287003802352
18.55,20.634944767050182
18.56,20.64075534836928
18.57,20.646101363093333
18.58,20.65095205012315
18.59,20.65527664835956
18.6,20.65904439670338
18.61,20.66222453405545
18.62,20.664786299316585
18.63,20.666698931387607
18.64,20.667931669169345
18.65,20.66845375156262
18.66,20.66823441746826
18.67,20.667242905787084
18.68,20.66544845541992
18.69,20.66282030526759
18.7,20.65932769423092
18.71,20.65493986121073
18.72,20.64962604510785
18.73,20.643355484823097
18.74,20.636097419257307
18.75,20.627821087311293
18.76,20.61849572788588
18.77,20.608090579881903
18.78,20.596574882200173
18.79,20.58391787374152
18.8,20.57008879340676
18.81,20.555056880096732
18.82,20.538791372712254
18.83,20.52126151015415
18.84,20.50243653132324
18.85,20.482285675120345
18.86,20.460778180446308
18.87,20.43788328620193
18.88,20.413570231288052
18.89,20.38780825460549
18.9,20.36056659505508
18.91,20.331814491537617
18.92,20.301521182953948
18.93,20.269655908204907
18.94,20.23618790619129
18.95,20.20108641581395
18.96,20.164320675973684
18.97,20.125859925571344
18.98,20.085673403507723
18.99,20.04373034868368
19.0,20.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
