wind_speed,Ropatec 3kW
12.29,2.581625027653109
12.3,2.588405293089687
12.31,2.5951943640571664
12.32,2.601991979762652
12.33,2.608797879413249
12.34,2.615611802216061
12.35,2.6224334873781934
12.36,2.62926267410675
12.37,2.6360991016088366
12.38,2.642942509091557
12.39,2.649792635762016
12.4,2.656649220827317
12.41,2.663512003494564
12.42,2.6703807229708643
12.43,2.67725511846332
12.44,2.684134929179036
12.45,2.6910198943251173
12.46,2.69790975310867
12.47,2.7048042447367964
12.48,2.7117031084166
12.49,2.718606083355188
12.5,2.7255129087596632
12.51,2.7324233238371307
12.52,2.739337067794695
12.53,2.7462538798394607
12.54,2.7531734991785326
12.55,2.760095665019015
12.56,2.767020116568012
12.57,2.7739465930326284
12.58,2.780874833619967
12.59,2.7878045775371354
12.6,2.794735563991237
12.61,2.801667532189375
12.62,2.808600221338655
12.63,2.815533370646183
12.64,2.8224667193190607
12.65,2.8294000065643936
12.66,2.8363329715892864
12.67,2.843265353600844
12.68,2.8501968918061698
12.69,2.857127325412369
12.7,2.864056393626547
12.71,2.870983835655808
12.72,2.877909390707255
12.73,2.8848327979879937
12.74,2.891753796705128
12.75,2.898672126065763
12.76,2.905587525277004
12.77,2.9124997335459533
12.78,2.9194084900797166
12.79,2.926313534085399
12.8,2.933214604770105
12.81,2.940111441340938
12.82,2.9470037830050035
12.83,2.9538913689694044
12.84,2.9607739384412475
12.85,2.967651230627636
12.86,2.974522984735673
12.87,2.981388939972467
12.88,2.98824883554512
12.89,2.995102410660736
12.9,3.001949404526419
12.91,3.0087895563492757
12.92,3.01562260533641
12.93,3.0224482906949257
12.94,3.029266351631927
12.95,3.03607652735452
12.96,3.042878557069808
12.97,3.0496721799848947
12.98,3.056457135306886
12.99,3.063233162242886
13.0,3.07
13.01,3.076757332285049
13.02,3.083504620803727
13.03,3.0902412717614465
13.04,3.096966691363617
13.05,3.1036802858156536
13.06,3.110381461322963
13.07,3.117069624090959
13.08,3.123744180325053
13.09,3.1304045362306554
13.1,3.13705009801318
13.11,3.1436802718780354
13.12,3.150294464030636
13.13,3.156892080676392
13.14,3.1634725280207125
13.15,3.170035212269013
13.16,3.176579539626702
13.17,3.183104916299191
13.18,3.1896107484918934
13.19,3.1960964424102185
13.2,3.20256140425958
13.21,3.2090050402453887
13.22,3.215426756573054
13.23,3.22182595944799
13.24,3.228202055075606
13.25,3.234554449661314
13.26,3.240882549410528
13.27,3.2471857605286547
13.28,3.2534634892211094
13.29,3.259715141693302
13.3,3.2659401241506463
13.31,3.272137842798549
13.32,3.278307703842425
13.33,3.284449113487685
13.34,3.2905614779397405
13.35,3.296644203404003
13.36,3.302696696085884
13.37,3.3087183621907936
13.38,3.3147086079241466
13.39,3.3206668394913508
13.4,3.3265924630978194
13.41,3.332484884948963
13.42,3.3383435112501934
13.43,3.344167748206923
13.44,3.3499570020245617
13.45,3.355710678908522
13.46,3.3614281850642165
13.47,3.3671089266970538
13.48,3.3727523100124466
13.49,3.3783577412158063
13.5,3.3839246265125444
13.51,3.389452372108073
13.52,3.3949403842078025
13.53,3.4003880690171453
13.54,3.405794832741513
13.55,3.411160081586317
13.56,3.4164832217569665
13.57,3.4217636594588754
13.58,3.4270008008974537
13.59,3.4321940522781142
13.6,3.4373428198062674
13.61,3.442446509687324
13.62,3.447504528126698
13.63,3.452516281329799
13.64,3.457481175502039
13.65,3.4623986168488283
13.66,3.46726801157558
13.67,3.472088765887704
13.68,3.476860285990613
13.69,3.481581978089717
13.7,3.4862532483904296
13.71,3.490873503098161
13.72,3.495442148418322
13.73,3.499958590556325
13.74,3.504422235717582
13.75,3.5088324901075025
13.76,3.5131887599315
13.77,3.517490451394984
13.78,3.521736970703367
13.79,3.525927724062061
13.8,3.530062117676477
13.81,3.534139557752026
13.82,3.53815945049412
13.83,3.542121202108169
13.84,3.546024218799587
13.85,3.5498679067737835
13.86,3.55365167223617
13.87,3.557374921392159
13.88,3.561037060447162
13.89,3.564637495606589
13.9,3.5681756330758523
13.91,3.571650879060363
13.92,3.575062639765534
13.93,3.5784103213967757
13.94,3.5816933301594984
13.95,3.584911072259115
13.96,3.588062953901036
13.97,3.5911483812906737
13.98,3.5941667606334398
13.99,3.597117498134744
14.0,3.6
14.01,3.602813830728924
14.02,3.60555918799846
14.03,3.6082364277798575
14.04,3.610845906044367
14.05,3.6133879787632375
14.06,3.6158630019077194
14.07,3.61827133144906
14.08,3.6206133233585103
14.09,3.622889333607321
14.1,3.625099718166742
14.11,3.6272448330080223
14.12,3.629325034102412
14.13,3.63134067742116
14.14,3.633292118935517
14.15,3.6351797146167306
14.16,3.637003820436053
14.17,3.6387647923647326
14.18,3.640462986374021
14.19,3.6420987584351647
14.2,3.643672464519416
14.21,3.645184460598023
14.22,3.646635102642237
14.23,3.648024746623306
14.24,3.6493537485124814
14.25,3.6506224642810112
14.26,3.651831249900147
14.27,3.652980461341137
14.28,3.654070454575231
14.29,3.65510158557368
14.3,3.6560742103077337
14.31,3.6569886847486393
14.32,3.657845364867649
14.33,3.658644606636011
14.34,3.659386766024977
14.35,3.6600721990057945
14.36,3.6607012615497134
14.37,3.6612743096279856
14.38,3.66179169921186
14.39,3.662253786272584
14.4,3.6626609267814096
14.41,3.663013476709586
14.42,3.663311792028362
14.43,3.6635562287089902
14.44,3.663747142722717
14.45,3.6638848900407934
14.46,3.663969826634469
14.47,3.664002308474993
14.48,3.663982691533617
14.49,3.663911331781589
14.5,3.6637885851901584
14.51,3.663614807730577
14.52,3.663390355374093
14.53,3.663115584091956
14.54,3.662790849855416
14.55,3.662416508635722
14.56,3.661992916404125
14.57,3.661520429131875
14.58,3.6609994027902193
14.59,3.66043019335041
14.6,3.659813156783697
14.61,3.659148649061327
14.62,3.658437026154553
14.63,3.657678644034623
14.64,3.656873858672788
14.65,3.656023026040295
14.66,3.6551265021083976
14.67,3.654184642848342
14.68,3.65319780423138
14.69,3.6521663422287607
14.7,3.651090612811735
14.71,3.649970971951549
14.72,3.648807775619457
14.73,3.6476013797867055
14.74,3.6463521404245465
14.75,3.645060413504227
14.76,3.643726554996999
14.77,3.642350920874112
14.78,3.640933867106814
14.79,3.639475749666357
14.8,3.637976924523989
14.81,3.6364377476509593
14.82,3.63485857501852
14.83,3.633239762597919
14.84,3.631581666360407
14.85,3.629884642277232
14.86,3.6281490463196455
14.87,3.626375234458897
14.88,3.6245635626662343
14.89,3.6227143869129095
14.9,3.620828063170172
14.91,3.6189049474092703
14.92,3.616945395601456
14.93,3.614949763717976
14.94,3.612918407730082
14.95,3.610851683609024
14.96,3.60874994732605
14.97,3.6066135548524114
14.98,3.604442862159357
14.99,3.6022382252181364
15.0,3.6
15.01,3.5977288747992544
15.02,3.5954268672024314
15.03,3.593096327119122
15.04,3.590739604458914
15.05,3.5883590491313995
15.06,3.585957011046167
15.07,3.5835358401128063
15.08,3.581097886240907
15.09,3.5786454993400576
15.1,3.5761810293198506
15.11,3.573706826089874
15.12,3.571225239559718
15.13,3.568738619638971
15.14,3.5662493162372235
15.15,3.5637596792640664
15.16,3.561272058629088
15.17,3.5587888042418783
15.18,3.556312266012027
15.19,3.553844793849124
15.2,3.5513887376627595
15.21,3.5489464473625207
15.22,3.5465202728580003
15.23,3.5441125640587874
15.24,3.54172567087447
15.25,3.53936194321464
15.26,3.537023730988886
15.27,3.534713384106798
15.28,3.5324332524779645
15.29,3.5301856860119765
15.3,3.527973034618424
15.31,3.5257976482068947
15.32,3.523661876686981
15.33,3.5215680699682714
15.34,3.5195185779603544
15.35,3.5175157505728207
15.36,3.5155619377152614
15.37,3.5136594892972632
15.38,3.511810755228418
15.39,3.510018085418315
15.4,3.508283829776545
15.41,3.506610338212695
15.42,3.5049999606363564
15.43,3.50345504695712
15.44,3.5019779470845736
15.45,3.500571010928307
15.46,3.499236588397911
15.47,3.497977029402974
15.48,3.4967946838530874
15.49,3.4956919016578394
15.5,3.49467103272682
15.51,3.49373442696962
15.52,3.4928844342958274
15.53,3.492123404615034
15.54,3.4914536878368274
15.55,3.490877633870798
15.56,3.490397592626535
15.57,3.4900159140136298
15.58,3.489734947941671
15.59,3.4895570443202484
15.6,3.489484553058952
15.61,3.489519824067369
15.62,3.4896652072550927
15.63,3.489923052531711
15.64,3.490295709806815
15.65,3.4907855289899925
15.66,3.491394859990834
15.67,3.492126052718929
15.68,3.492981457083868
15.69,3.49396342299524
15.7,3.495074300362635
15.71,3.496316439095642
15.72,3.4976921891038515
15.73,3.4992039002968527
15.74,3.500853922584236
15.75,3.50264460587559
15.76,3.5045783000805053
15.77,3.506657355108572
15.78,3.508884120869378
15.79,3.5112609472725147
15.8,3.513790184227572
15.81,3.5164741816441376
15.82,3.5193152894318027
15.83,3.522315857500157
15.84,3.525478235758789
15.85,3.5288047741172903
15.86,3.532297822485249
15.87,3.535959730772256
15.88,3.539792848887901
15.89,3.543799526741772
15.9,3.54798211424346
15.91,3.552342961302555
15.92,3.5568844178286456
15.93,3.5616088337313228
15.94,3.566518558920175
15.95,3.571615943304792
15.96,3.5769033367947656
15.97,3.5823830892996837
15.98,3.5880575507291343
15.99,3.59392907099271
16.0,3.6
16.01,3.606270670074061
16.02,3.612733343191816
16.03,3.619378263743657
16.04,3.626195676119977
16.05,3.633175824711167
16.06,3.640308953907615
16.07,3.647585308099719
16.08,3.6549951316778633
16.09,3.662528669032447
16.1,3.670176164553857
16.11,3.6779278626324814
16.12,3.6857740076587207
16.13,3.693704844022957
16.14,3.70171061611559
16.15,3.709781568327004
16.16,3.717907945047597
16.17,3.7260799906677566
16.18,3.734287949577873
16.19,3.742522066168342
16.2,3.750772584829549
16.21,3.7590297499518943
16.22,3.76728380592576
16.23,3.775524997141545
16.24,3.783743567989635
16.25,3.791929762860428
16.26,3.800073826144311
16.27,3.808166002231673
16.28,3.816196535512912
16.29,3.824155670378413
16.3,3.832033651218574
16.31,3.839820722423781
16.32,3.847507128384429
16.33,3.8550831134909056
16.34,3.862538922133608
16.35,3.869864798702925
16.36,3.877050987589244
16.37,3.884087733182963
16.38,3.890965279874468
16.39,3.897673872054156
16.4,3.904203754112413
16.41,3.910545170439635
16.42,3.916688365426212
16.43,3.922623583462533
16.44,3.928341068938993
16.45,3.93383106624598
16.46,3.93908381977389
16.47,3.944089573913109
16.48,3.948838573054035
16.49,3.9533210615870535
16.5,3.95752728390256
16.51,3.961447484390945
16.52,3.9650719074425966
16.53,3.968390797447912
16.54,3.971394398797278
16.55,3.9740729558810894
16.56,3.976416713089735
16.57,3.978415914813608
16.58,3.9800608054430975
16.59,3.9813416293686
16.6,3.9822486309805023
16.61,3.982772054669198
16.62,3.982902144825077
16.63,3.982629145838533
16.64,3.981943302099956
16.65,3.980834857999737
16.66,3.979294057928268
16.67,3.977311146275942
16.68,3.974876367433149
16.69,3.97197996579028
16.7,3.968612185737729
16.71,3.9647632716658823
16.72,3.960423467965139
16.73,3.955583019025884
16.74,3.950232169238512
16.75,3.944361162993412
16.76,3.937960244680978
16.77,3.931019658691604
16.78,3.923529649415673
16.79,3.9154804612435856
16.8,3.9068623385657264
16.81,3.8976655257724935
16.82,3.8878802672542703
16.83,3.8774968074014566
16.84,3.866505390604437
16.85,3.854896261253605
16.86,3.8426596637393575
16.87,3.829785842452078
16.88,3.8162650417821657
16.89,3.802087506120001
16.9,3.78724347985599
16.91,3.771723207380511
16.92,3.75551693308396
16.93,3.738614901356736
16.94,3.7210073565892174
16.95,3.702684543171809
16.96,3.6836367054948886
16.97,3.663854087948861
16.98,3.643326934924105
16.99,3.6220454908110256
17.0,3.6
17.01,3.5771848449045014
17.02,3.5536109600303085
17.03,3.529293417906248
17.04,3.504247291061181
17.05,3.478487652023936
17.06,3.4520295733233737
17.07,3.42488812748832
17.08,3.39707838704764
17.09,3.368615424530156
17.1,3.339514312464723
17.11,3.3097901233801976
17.12,3.2794579298054014
17.13,3.2485328042692005
17.14,3.217029819300418
17.15,3.184964047427919
17.16,3.152350561180527
17.17,3.1192044330870963
17.18,3.085540735676484
17.19,3.051374541477509
17.2,3.016720923019043
17.21,2.9815949528299037
17.22,2.9460117034389595
17.23,2.9099862473750315
17.24,2.8735336571669885
17.25,2.8366690053436487
17.26,2.7994073644338706
17.27,2.7617638069665107
17.28,2.723753405470388
17.29,2.685391232474372
17.3,2.6466923605072803
17.31,2.6076718620979857
17.32,2.5683448097753048
17.33,2.528726276068109
17.34,2.488831333505215
17.35,2.44867505461548
17.36,2.4082725119277653
17.37,2.367638777970884
17.38,2.32678892527371
17.39,2.285738026365061
17.4,2.2445011537738067
17.41,2.2030933800287644
17.42,2.1615297776587927
17.43,2.1198254191927504
17.44,2.0779953771594526
17.45,2.0360547240877733
17.46,1.9940185325065272
17.47,1.951901874944588
17.48,1.9097198239307709
17.49,1.867487451993949
17.5,1.8252198316629376
17.51,1.7829320354665967
17.52,1.7406391359337838
17.53,1.6983562055933152
17.54,1.6560983169740635
17.55,1.613880542604844
17.56,1.5717179550145306
17.57,1.5296256267319397
17.58,1.4876186302859418
17.59,1.445712038205354
17.6,1.403920923019035
17.61,1.3622603572558434
17.62,1.320745413444595
17.63,1.279391164114163
17.64,1.2382126817933627
17.65,1.1972250390110677
17.66,1.1564433082960923
17.67,1.1158825621772972
17.68,1.0755578731835382
17.69,1.0354843138436336
17.7,0.9956769566864564
17.71,0.9561508742408202
17.72,0.9169211390356
17.73,0.87800282359961
17.74,0.8394110004617238
17.75,0.8011607421507584
17.76,0.7632671211955709
17.77,0.7257452101250197
17.78,0.688610081467922
17.79,0.6518768077531479
17.8,0.6155604615095178
17.81,0.5796761152659005
17.82,0.5442388415511141
17.83,0.5092637128940285
17.84,0.4747658018234651
17.85,0.4407601808682777
17.86,0.4072619225573243
17.87,0.3742860994194255
17.88,0.3418477839834486
17.89,0.3099620487782158
17.9,0.2786439663325921
17.91,0.2479086091754015
17.92,0.2177710498354985
17.93,0.1882463608417384
17.94,0.1593496147229445
17.95,0.1310958840079811
17.96,0.1035002412256736
17.97,0.0765777589048851
17.98,0.0503435095744409
17.99,0.0248125657632037
18.0,0.0
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0122229538638222
19.02,0.0244385732218712
19.03,0.0366395235683866
19.04,0.048818470397591
19.05,0.0609680792037244
19.06,0.0730810154810092
19.07,0.085149944723685
19.08,0.0971675324259747
19.09,0.1091264440821174
19.1,0.1210193451863402
19.11,0.1328389012328703
19.12,0.1445777777159471
19.13,0.1562286401297932
19.14,0.1677841539686481
19.15,0.1792369847267348
19.16,0.1905797978982925
19.17,0.2018052589775482
19.18,0.2129060334587292
19.19,0.2238747868360745
19.2,0.2347041846038075
19.21,0.2453868922561667
19.22,0.2559155752873761
19.23,0.266282899191674
19.24,0.2764815294632845
19.25,0.2865041315964455
19.26,0.2963433710853848
19.27,0.3059919134243302
19.28,0.3154424241075193
19.29,0.3246875686291767
19.3,0.3337200124835402
19.31,0.3425324211648348
19.32,0.3511174601672971
19.33,0.3594677949851529
19.34,0.3675760911126388
19.35,0.3754350140439833
19.36,0.3830372292734145
19.37,0.3903754022951689
19.38,0.3974421986034729
19.39,0.4042302836925621
19.4,0.4107323230566634
19.41,0.4169409821900118
19.42,0.4228489265868367
19.43,0.4284488217413671
19.44,0.4337333331478381
19.45,0.438695126300477
19.46,0.4433268666935185
19.47,0.4476212198211904
19.48,0.4515708511777269
19.49,0.4551684262573565
19.5,0.4584066105543127
19.51,0.4612780695628254
19.52,0.4637754687771248
19.53,0.4658914736914437
19.54,0.467618749800012
19.55,0.4689499625970619
19.56,0.4698777775768238
19.57,0.4703948602335291
19.58,0.470493876061409
19.59,0.4701674905546942
19.6,0.469408369207616
19.61,0.4682091775144061
19.62,0.4665625809692948
19.63,0.4644612450665142
19.64,0.4618978353002941
19.65,0.4588650171648675
19.66,0.4553554561544631
19.67,0.4513618177633133
19.68,0.4468767674856507
19.69,0.4418929708157034
19.7,0.4364030932477061
19.71,0.4303998002758858
19.72,0.4238757573944782
19.73,0.4168236300977096
19.74,0.4092360838798161
19.75,0.4011057842350236
19.76,0.3924253966575657
19.77,0.383187586641677
19.78,0.3733850196815821
19.79,0.3630103612715188
19.8,0.3520562769057113
19.81,0.3405154320783983
19.82,0.3283804922838026
19.83,0.3156441230161642
19.84,0.302298989769705
19.85,0.2883377580386606
19.86,0.2737530933172675
19.87,0.2585376610997463
19.88,0.2426841268803392
19.89,0.2261851561532658
19.9,0.209033414412769
19.91,0.1912215671530679
19.92,0.1727422798683995
19.93,0.1535882180530019
19.94,0.1337520472010925
19.95,0.1132264328069167
19.96,0.0920040403646909
19.97,0.0700775353686614
19.98,0.0474395833130437
19.99,0.024082849692085
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
