wind_speed,Micon M 530
13.2,239.9345107935987
13.21,240.1678997464687
13.22,240.4004671195439
13.23,240.6322091465769
13.24,240.8631220613208
13.25,241.0932020975281
13.26,241.3224454889517
13.27,241.5508484693444
13.28,241.77840727245888
13.29,242.00511813204807
13.3,242.2309772818647
13.31,242.45598095566143
13.32,242.6801253871912
13.33,242.90340681020672
13.34,243.1258214584607
13.35,243.34736556570604
13.36,243.5680353656955
13.37,243.7878270921818
13.38,244.0067369789178
13.39,244.2247612596562
13.4,244.44189616814987
13.41,244.6581379381515
13.42,244.87348280341388
13.43,245.08792699768983
13.44,245.30146675473225
13.45,245.51409830829363
13.46,245.72581789212705
13.47,245.93662173998504
13.48,246.1465060856206
13.49,246.3554671627863
13.5,246.5635012052351
13.51,246.77060444671972
13.52,246.97677312099293
13.53,247.1820034618075
13.54,247.38629170291628
13.55,247.58963407807195
13.56,247.79202682102732
13.57,247.9934661655352
13.58,248.1939483453484
13.59,248.39346959421957
13.6,248.59202614590163
13.61,248.7896142341473
13.62,248.98623009270935
13.63,249.1818699553407
13.64,249.37653005579392
13.65,249.5702066278219
13.66,249.76289590517743
13.67,249.95459412161324
13.68,250.14529751088213
13.69,250.33500230673687
13.7,250.5237047429303
13.71,250.7114010532152
13.72,250.89808747134427
13.73,251.0837602310704
13.74,251.2684155661462
13.75,251.4520497103246
13.76,251.63465889735832
13.77,251.81623936100016
13.78,251.9967873350029
13.79,252.17629905311932
13.8,252.3547707491023
13.81,252.5321986567044
13.82,252.7085790096786
13.83,252.8839080417776
13.84,253.0581819867541
13.85,253.23139707836103
13.86,253.4035495503511
13.87,253.57463563647715
13.88,253.74465157049184
13.89,253.913593586148
13.9,254.0814579171985
13.91,254.248240797396
13.92,254.41393846049337
13.93,254.57854714024336
13.94,254.74206307039876
13.95,254.90448248471228
13.96,255.0658016169368
13.97,255.22601670082503
13.98,255.38512397012985
13.99,255.54311965860384
14.0,255.7
14.01,255.85576281920427
14.02,256.01041230563567
14.03,256.16395423984653
14.04,256.3163944023891
14.05,256.4677385738158
14.06,256.6179925346787
14.07,256.7671620655303
14.08,256.9152529469226
14.09,257.0622709594082
14.1,257.20822188353924
14.11,257.353111499868
14.12,257.49694558894686
14.13,257.639729931328
14.14,257.78147030756384
14.15,257.9221724982066
14.16,258.0618422838085
14.17,258.20048544492187
14.18,258.3381077620991
14.19,258.4747150158923
14.2,258.610312986854
14.21,258.7449074555362
14.22,258.8785042024914
14.23,259.01110900827183
14.24,259.1427276534298
14.25,259.2733659185175
14.26,259.4030295840874
14.27,259.5317244306916
14.28,259.6594562388825
14.29,259.7862307892124
14.3,259.9120538622335
14.31,260.03693123849814
14.32,260.1608686985586
14.33,260.2838720229673
14.34,260.4059469922763
14.35,260.527099387038
14.36,260.6473349878046
14.37,260.7666595751286
14.38,260.8850789295621
14.39,261.0025988316575
14.4,261.1192250619671
14.41,261.23496340104305
14.42,261.3498196294377
14.43,261.46379952770343
14.44,261.5769088763924
14.45,261.689153456057
14.46,261.80053904724946
14.47,261.9110714305221
14.48,262.02075638642714
14.49,262.12959969551696
14.5,262.23760713834383
14.51,262.34478449546003
14.52,262.45113754741783
14.53,262.55667207476955
14.54,262.6613938580675
14.55,262.76530867786386
14.56,262.8684223147111
14.57,262.9707405491613
14.58,263.0722691617668
14.59,263.17301393308003
14.6,263.2729806436532
14.61,263.37217507403847
14.62,263.4706030047884
14.63,263.568270216455
14.64,263.6651824895908
14.65,263.761345604748
14.66,263.8567653424787
14.67,263.9514474833354
14.68,264.0453978078704
14.69,264.13862209663586
14.7,264.23112613018424
14.71,264.32291568906766
14.72,264.4139965538385
14.73,264.504374505049
14.74,264.5940553232515
14.75,264.68304478899825
14.76,264.7713486828416
14.77,264.8589727853338
14.78,264.94592287702704
14.79,265.0322047384737
14.8,265.1178241502262
14.81,265.2027868928366
14.82,265.2870987468574
14.83,265.37076549284063
14.84,265.4537929113389
14.85,265.53618678290417
14.86,265.6179528880889
14.87,265.69909700744546
14.88,265.7796249215261
14.89,265.8595424108829
14.9,265.9388552560684
14.91,266.01756923763475
14.92,266.0956901361343
14.93,266.17322373211937
14.94,266.2501758061421
14.95,266.32655213875495
14.96,266.4023585105101
14.97,266.47760070195994
14.98,266.55228449365666
14.99,266.6264156661525
15.0,266.7
15.01,266.7730388863322
15.02,266.84551615860624
15.03,266.9174112608601
15.04,266.98870363713206
15.05,267.05937273146003
15.06,267.12939798788204
15.07,267.19875885043626
15.08,267.2674347631607
15.09,267.3354051700934
15.1,267.40264951527246
15.11,267.4691472427359
15.12,267.5348777965218
15.13,267.59982062066825
15.14,267.6639551592133
15.15,267.7272608561951
15.16,267.7897171556515
15.17,267.85130350162063
15.18,267.9119993381408
15.19,267.97178410924965
15.2,268.0306372589856
15.21,268.0885382313865
15.22,268.14546647049053
15.23,268.2014014203357
15.24,268.25632252496007
15.25,268.31020922840173
15.26,268.3630409746988
15.27,268.4147972078892
15.28,268.46545737201103
15.29,268.5150009111024
15.3,268.5634072692015
15.31,268.61065589034604
15.32,268.6567262185744
15.33,268.7015976979245
15.34,268.7452497724344
15.35,268.78766188614225
15.36,268.8288134830861
15.37,268.86868400730384
15.38,268.90725290283376
15.39,268.9444996137138
15.4,268.9804035839821
15.41,269.0149442576765
15.42,269.0481010788354
15.43,269.0798534914967
15.44,269.11018093969835
15.45,269.1390628674785
15.46,269.16647871887534
15.47,269.1924079379268
15.48,269.2168299686709
15.49,269.23972425514575
15.5,269.26107024138946
15.51,269.2808473714401
15.52,269.29903508933563
15.53,269.31561283911424
15.54,269.3305600648139
15.55,269.34385621047267
15.56,269.35548072012864
15.57,269.3654130378199
15.58,269.37363260758445
15.59,269.3801188734604
15.6,269.3848512794858
15.61,269.38780926969866
15.62,269.38897228813715
15.63,269.3883197788393
15.64,269.3858311858431
15.65,269.3814859531866
15.66,269.37526352490795
15.67,269.3671433450453
15.68,269.35710485763644
15.69,269.3451275067196
15.7,269.3311907363329
15.71,269.31527399051424
15.72,269.2973567133019
15.73,269.2774183487337
15.74,269.2554383408479
15.75,269.23139613368244
15.76,269.20527117127546
15.77,269.17704289766493
15.78,269.1466907568889
15.79,269.1141941929856
15.8,269.079532649993
15.81,269.04268557194905
15.82,269.00363240289204
15.83,268.96235258685977
15.84,268.9188255678905
15.85,268.87303079002226
15.86,268.82494769729306
15.87,268.7745557337409
15.88,268.72183434340405
15.89,268.66676297032035
15.9,268.609321058528
15.91,268.549488052065
15.92,268.4872433949695
15.93,268.4225665312794
15.94,268.35543690503295
15.95,268.28583396026806
15.96,268.2137371410228
15.97,268.1391258913353
15.98,268.06197965524365
15.99,267.9822778767858
16.0,267.9
16.01,267.815136635467
16.02,267.7277230599395
16.03,267.6378057167129
16.04,267.54543104908265
16.05,267.4506455003443
16.06,267.35349551379323
16.07,267.2540275327249
16.08,267.1522880004348
16.09,267.0483233602183
16.1,266.94218005537107
16.11,266.8339045291885
16.12,266.723543224966
16.13,266.61114258599895
16.14,266.49674905558294
16.15,266.3804090770134
16.16,266.2621690935858
16.17,266.14207554859547
16.18,266.02017488533824
16.19,265.8965135471091
16.2,265.77113797720386
16.21,265.64409461891785
16.22,265.5154299155466
16.23,265.3851903103854
16.24,265.2534222467298
16.25,265.1201721678754
16.26,264.9854865171175
16.27,264.84941173775167
16.28,264.71199427307334
16.29,264.5732805663779
16.3,264.4333170609609
16.31,264.29215020011776
16.32,264.149826427144
16.33,264.0063921853349
16.34,263.8618939179861
16.35,263.7163780683931
16.36,263.56989107985123
16.37,263.422479395656
16.38,263.27418945910296
16.39,263.12506771348734
16.4,262.97516060210484
16.41,262.8245145682508
16.42,262.6731760552207
16.43,262.5211915063101
16.44,262.3686073648143
16.45,262.21547007402893
16.46,262.0618260772493
16.47,261.907721817771
16.48,261.75320373888934
16.49,261.5983182839
16.5,261.44311189609823
16.51,261.2876310187796
16.52,261.1319220952396
16.53,260.9760315687736
16.54,260.82000588267715
16.55,260.6638914802456
16.56,260.50773480477454
16.57,260.35158229955937
16.58,260.1954804078956
16.59,260.0394755730785
16.6,259.8836142384038
16.61,259.72794284716684
16.62,259.5725078426631
16.63,259.41735566818807
16.64,259.26253276703704
16.65,259.1080855825058
16.66,258.9540605578895
16.67,258.8005041364836
16.68,258.64746276158394
16.69,258.4949828764856
16.7,258.3431109244842
16.71,258.1918933488751
16.72,258.0413765929539
16.73,257.891607100016
16.74,257.74263131335687
16.75,257.5944956762719
16.76,257.44724663205665
16.77,257.30093062400664
16.78,257.15559409541714
16.79,257.0112834895837
16.8,256.86804524980187
16.81,256.72592581936703
16.82,256.5849716415746
16.83,256.44522915972016
16.84,256.30674481709906
16.85,256.1695650570068
16.86,256.03373632273895
16.87,255.8993050575908
16.88,255.7663177048579
16.89,255.6348207078356
16.9,255.50486050981968
16.91,255.3764835541052
16.92,255.2497362839879
16.93,255.12466514276315
16.94,255.0013165737264
16.95,254.87973702017308
16.96,254.7599729253987
16.97,254.6420707326988
16.98,254.5260768853687
16.99,254.412037826704
17.0,254.3
17.01,254.1899975717997
17.02,254.0820156016358
17.03,253.9760268722883
17.04,253.87200416653727
17.05,253.76992026716292
17.06,253.6697479569453
17.07,253.5714600186644
17.08,253.4750292351003
17.09,253.3804283890332
17.1,253.2876302632432
17.11,253.19660764051017
17.12,253.1073333036145
17.13,253.01978003533608
17.14,252.933920618455
17.15,252.84972783575157
17.16,252.76717447000556
17.17,252.68623330399717
17.18,252.6068771205066
17.19,252.5290787023138
17.2,252.452810832199
17.21,252.3780462929421
17.22,252.3047578673234
17.23,252.2329183381228
17.24,252.1625004881205
17.25,252.0934771000965
17.26,252.02582095683096
17.27,251.959504841104
17.28,251.8945015356956
17.29,251.8307838233859
17.3,251.76832448695507
17.31,251.70709630918307
17.32,251.64707207285
17.33,251.58822456073597
17.34,251.53052655562112
17.35,251.47395084028548
17.36,251.41847019750915
17.37,251.3640574100722
17.38,251.3106852607548
17.39,251.25832653233687
17.4,251.2069540075988
17.41,251.15654046932028
17.42,251.10705870028164
17.43,251.05848148326305
17.44,251.0107816010444
17.45,250.9639318364058
17.46,250.91790497212745
17.47,250.87267379098927
17.48,250.8282110757716
17.49,250.78448960925436
17.5,250.7414821742176
17.51,250.69916155344148
17.52,250.65750052970603
17.53,250.6164718857914
17.54,250.57604840447777
17.55,250.53620286854505
17.56,250.4969080607733
17.57,250.4581367639428
17.58,250.41986176083356
17.59,250.38205583422555
17.6,250.34469176689905
17.61,250.307742341634
17.62,250.2711803412105
17.63,250.23497854840872
17.64,250.19910974600876
17.65,250.1635467167905
17.66,250.12826224353432
17.67,250.0932291090201
17.68,250.058420096028
17.69,250.02380798733813
17.7,249.9893655657305
17.71,249.95506561398523
17.72,249.9208809148825
17.73,249.8867842512023
17.74,249.8527484057247
17.75,249.81874616122985
17.76,249.78475030049785
17.77,249.7507336063087
17.78,249.7166688614425
17.79,249.68252884867945
17.8,249.64828635079957
17.81,249.6139141505829
17.82,249.57938503080956
17.83,249.54467177425963
17.84,249.5097471637132
17.85,249.47458398195045
17.86,249.43915501175132
17.87,249.40343303589603
17.88,249.36739083716455
17.89,249.33100119833705
17.9,249.2942369021936
17.91,249.2570707315142
17.92,249.21947546907907
17.93,249.18142389766825
17.94,249.14288880006177
17.95,249.1038429590398
17.96,249.0642591573824
17.97,249.0241101778696
17.98,248.98336880328156
17.99,248.94200781639836
18.0,248.9
18.01,248.85732407733408
18.02,248.81398253351733
18.03,248.76998379413396
18.04,248.7253362847681
18.05,248.680048431004
18.06,248.6341286584259
18.07,248.5875853926179
18.08,248.5404270591642
18.09,248.49266208364895
18.1,248.44429889165644
18.11,248.3953459087708
18.12,248.3458115605763
18.13,248.2957042726569
18.14,248.24503247059704
18.15,248.19380457998076
18.16,248.1420290263923
18.17,248.08971423541584
18.18,248.0368686326356
18.19,247.9835006436357
18.2,247.9296186940003
18.21,247.8752312093137
18.22,247.82034661516008
18.23,247.7649733371236
18.24,247.7091198007884
18.25,247.6527944317386
18.26,247.59600565555857
18.27,247.53876189783244
18.28,247.4810715841444
18.29,247.42294314007853
18.3,247.36438499121908
18.31,247.30540556315037
18.32,247.2460132814564
18.33,247.18621657172147
18.34,247.1260238595296
18.35,247.0654435704652
18.36,247.0044841301124
18.37,246.94315396405528
18.38,246.88146149787812
18.39,246.81941515716517
18.4,246.7570233675004
18.41,246.69429455446812
18.42,246.6312371436526
18.43,246.567859560638
18.44,246.5041702310084
18.45,246.44017758034803
18.46,246.3758900342412
18.47,246.31131601827184
18.48,246.2464639580243
18.49,246.18134227908288
18.5,246.1159594070316
18.51,246.0503237674547
18.52,245.98444378593635
18.53,245.91832788806076
18.54,245.85198449941208
18.55,245.7854220455745
18.56,245.71864895213236
18.57,245.65167364466964
18.58,245.58450454877055
18.59,245.51715009001936
18.6,245.44961869400032
18.61,245.38191878629743
18.62,245.31405879249505
18.63,245.2460471381773
18.64,245.17789224892823
18.65,245.1096025503323
18.66,245.04118646797352
18.67,244.9726524274361
18.68,244.90400885430424
18.69,244.8352641741621
18.7,244.766426812594
18.71,244.69750519518388
18.72,244.6285077475162
18.73,244.55944289517495
18.74,244.4903190637445
18.75,244.4211446788088
18.76,244.3519281659522
18.77,244.28267795075885
18.78,244.2134024588129
18.79,244.14411011569857
18.8,244.07480934700013
18.81,244.00550857830163
18.82,243.93621623518737
18.83,243.8669407432415
18.84,243.79769052804812
18.85,243.72847401519152
18.86,243.65929963025584
18.87,243.59017579882533
18.88,243.52111094648407
18.89,243.45211349881637
18.9,243.3831918814064
18.91,243.31435451983816
18.92,243.24560983969607
18.93,243.1769662665642
18.94,243.1084322260268
18.95,243.04001614366803
18.96,242.971726445072
18.97,242.90357155582308
18.98,242.83555990150523
18.99,242.76769990770288
19.0,242.7
19.01,242.632467018864
19.02,242.56510146429508
19.03,242.49790225117604
19.04,242.4308682943904
19.05,242.36399850882108
19.06,242.2972918093513
19.07,242.23074711086429
19.08,242.16436332824316
19.09,242.09813937637108
19.1,242.0320741701312
19.11,241.96616662440667
19.12,241.90041565408077
19.13,241.83482017403645
19.14,241.76937909915708
19.15,241.70409134432572
19.16,241.63895582442552
19.17,241.5739714543397
19.18,241.50913714895137
19.19,241.4444518231437
19.2,241.3799143917999
19.21,241.31552376980312
19.22,241.2512788720365
19.23,241.18717861338317
19.24,241.12322190872635
19.25,241.0594076729492
19.26,240.99573482093476
19.27,240.93220226756637
19.28,240.8688089277271
19.29,240.80555371630015
19.3,240.74243554816863
19.31,240.67945333821575
19.32,240.61660600132467
19.33,240.5538924523786
19.34,240.49131160626047
19.35,240.42886237785385
19.36,240.36654368204148
19.37,240.30435443370675
19.38,240.24229354773288
19.39,240.1803599390029
19.4,240.11855252239988
19.41,240.0568702128072
19.42,239.995311925108
19.43,239.9338765741853
19.44,239.8725630749223
19.45,239.81137034220225
19.46,239.75029729090824
19.47,239.68934283592347
19.48,239.6285058921311
19.49,239.56778537441429
19.5,239.5071801976561
19.51,239.44668927673987
19.52,239.3863115265487
19.53,239.3260458619657
19.54,239.26589119787408
19.55,239.2058464491569
19.56,239.14591053069756
19.57,239.0860823573789
19.58,239.0263608440844
19.59,238.96674490569697
19.6,238.90723345709992
19.61,238.8478254131764
19.62,238.78851968880952
19.63,238.7293151988824
19.64,238.6702108582783
19.65,238.6112055818804
19.66,238.55229828457172
19.67,238.4934878812356
19.68,238.43477328675516
19.69,238.37615341601344
19.7,238.31762718389368
19.71,238.2591935052791
19.72,238.2008512950528
19.73,238.14259946809787
19.74,238.08443693929763
19.75,238.02636262353516
19.76,237.9683754356936
19.77,237.9104742906561
19.78,237.8526581033059
19.79,237.79492578852611
19.8,237.73727626119992
19.81,237.67970843621055
19.82,237.62222122844105
19.83,237.5648135527746
19.84,237.50748432409435
19.85,237.4502324572836
19.86,237.3930568672253
19.87,237.33595646880283
19.88,237.2789301768992
19.89,237.22197690639763
19.9,237.1650955721813
19.91,237.10828508913323
19.92,237.0515443721368
19.93,236.99487233607505
19.94,236.9382678958312
19.95,236.8817299662883
19.96,236.82525746232963
19.97,236.7688492988383
19.98,236.7125043906975
19.99,236.65622165279035
20.0,236.6
20.01,236.54383834720971
20.02,236.48773560930255
20.03,236.43169070116176
20.04,236.37570253767043
20.05,236.3197700337118
20.06,236.2638921041689
20.07,236.20806766392505
20.08,236.15229562786325
20.09,236.09657491086685
20.1,236.0409044278188
20.11,235.9852830936024
20.12,235.9297098231009
20.13,235.87418353119725
20.14,235.81870313277477
20.15,235.7632675427165
20.16,235.7078756759057
20.17,235.65252644722548
20.18,235.59721877155903
20.19,235.54195156378955
20.2,235.48672373880007
20.21,235.4315342114739
20.22,235.3763818966941
20.23,235.32126570934395
20.24,235.2661845643065
20.25,235.21113737646496
20.26,235.15612306070244
20.27,235.10114053190225
20.28,235.04618870494733
20.29,234.99126649472095
20.3,234.9363728161064
20.31,234.88150658398663
20.32,234.82666671324492
20.33,234.77185211876443
20.34,234.7170617154283
20.35,234.66229441811967
20.36,234.60754914172173
20.37,234.5528248011176
20.38,234.4981203111906
20.39,234.44343458682368
20.4,234.38876654290016
20.41,234.3341150943031
20.42,234.27947915591568
20.43,234.22485764262117
20.44,234.17024946930252
20.45,234.11565355084315
20.46,234.061068802126
20.47,234.0064941380344
20.48,233.95192847345132
20.49,233.89737072326017
20.5,233.8428198023439
20.51,233.78827462558576
20.52,233.733734107869
20.53,233.67919716407656
20.54,233.6246627090918
20.55,233.5701296577978
20.56,233.51559692507777
20.57,233.4610634258148
20.58,233.40652807489212
20.59,233.3519897871928
20.6,233.29744747760012
20.61,233.2429000609972
20.62,233.1883464522672
20.63,233.13378556629323
20.64,233.07921631795853
20.65,233.02463762214623
20.66,232.9700483937395
20.67,232.91544754762143
20.68,232.86083399867533
20.69,232.80620666178424
20.7,232.75156445183137
20.71,232.6969062836999
20.72,232.6422310722729
20.73,232.58753773243367
20.74,232.5328251790653
20.75,232.4780923270509
20.76,232.4233380912737
20.77,232.3685613866169
20.78,232.3137611279636
20.79,232.25893623019687
20.8,232.2040856082001
20.81,232.14920817685632
20.82,232.0943028510486
20.83,232.03936854566035
20.84,231.9844041755745
20.85,231.92940865567428
20.86,231.8743809008429
20.87,231.81931982596356
20.88,231.76422434591927
20.89,231.7090933755933
20.9,231.65392582986885
20.91,231.5987206236289
20.92,231.5434766717568
20.93,231.4881928891357
20.94,231.4328681906487
20.95,231.3775014911789
20.96,231.32209170560964
20.97,231.2666377488239
20.98,231.2111385357049
20.99,231.15559298113595
21.0,231.1
