wind_speed,Greenstorm GS 21 S
12.9,59.98877517207275
12.91,59.99000459191882
12.92,59.991214529984205
12.93,59.99240338051555
12.94,59.99356953775949
12.95,59.99471139596266
12.96,59.99582734937174
12.97,59.996915792233374
12.98,59.9979751187942
12.99,59.99900372330085
13.0,60.0
13.01,60.00096268247388
13.02,60.001891861647216
13.03,60.002787967780286
13.04,60.00365143113336
13.05,60.00448268196679
13.06,60.00528215054084
13.07,60.00605026711583
13.08,60.00678746195205
13.09,60.007494165309794
13.1,60.00817080744936
13.11,60.00881781863107
13.12,60.00943562911521
13.13,60.010024669162064
13.14,60.01058536903195
13.15,60.01111815898517
13.16,60.011623469282014
13.17,60.01210173018277
13.18,60.01255337194776
13.19,60.01297882483727
13.2,60.013378519111605
13.21,60.01375288503106
13.22,60.01410235285594
13.23,60.01442735284655
13.24,60.01472831526316
13.25,60.01500567036611
13.26,60.01525984841567
13.27,60.01549127967215
13.28,60.01570039439584
13.29,60.01588762284707
13.3,60.01605339528611
13.31,60.01619814197324
13.32,60.01632229316882
13.33,60.01642627913311
13.34,60.0165105301264
13.35,60.01657547640902
13.36,60.01662154824124
13.37,60.016649175883366
13.38,60.01665878959572
13.39,60.01665081963858
13.4,60.01662569627226
13.41,60.01658384975703
13.42,60.01652571035323
13.43,60.016451708321135
13.44,60.01636227392105
13.45,60.01625783741326
13.46,60.01613882905809
13.47,60.01600567911581
13.48,60.01585881784676
13.49,60.0156986755112
13.5,60.01552568236945
13.51,60.01534026868181
13.52,60.015142864708565
13.53,60.01493390071003
13.54,60.01471380694649
13.55,60.01448301367826
13.56,60.01424195116563
13.57,60.013991049668896
13.58,60.01373073944836
13.59,60.013461450764325
13.6,60.0131836138771
13.61,60.01289765904696
13.62,60.01260401653422
13.63,60.01230311659919
13.64,60.01199538950215
13.65,60.0116812655034
13.66,60.01136117486325
13.67,60.01103554784199
13.68,60.01070481469992
13.69,60.01036940569735
13.7,60.010029751094585
13.71,60.009686281151886
13.72,60.0093394261296
13.73,60.008989616288005
13.74,60.00863728188739
13.75,60.00828285318807
13.76,60.00792676045033
13.77,60.0075694339345
13.78,60.00721130390084
13.79,60.00685280060967
13.8,60.0064943543213
13.81,60.006136395296
13.82,60.00577935379409
13.83,60.00542366007587
13.84,60.00506974440163
13.85,60.00471803703167
13.86,60.0043689682263
13.87,60.00402296824581
13.88,60.003680467350506
13.89,60.00334189580067
13.9,60.00300768385664
13.91,60.00267826177867
13.92,60.0023540598271
13.93,60.00203550826219
13.94,60.00172303734426
13.95,60.001417077333606
13.96,60.00111805849053
13.97,60.00082641107534
13.98,60.00054256534832
13.99,60.00026695156977
14.0,60.0
14.01,59.99974204997461
14.02,59.99949307713047
14.03,59.99925296617969
14.04,59.99902160183446
14.05,59.99879886880692
14.06,59.99858465180923
14.07,59.99837883555354
14.08,59.99818130475202
14.09,59.9979919441168
14.1,59.99781063836005
14.11,59.99763727219392
14.12,59.99747173033058
14.13,59.99731389748217
14.14,59.99716365836085
14.15,59.99702089767877
14.16,59.99688550014809
14.17,59.99675735048097
14.18,59.996636333389546
14.19,59.99652233358599
14.2,59.99641523578245
14.21,59.996314924691085
14.22,59.99622128502405
14.23,59.9961342014935
14.24,59.99605355881159
14.25,59.99597924169046
14.26,59.995911134842274
14.27,59.99584912297921
14.28,59.995793090813386
14.29,59.99574292305699
14.3,59.99569850442217
14.31,59.99565971962105
14.32,59.99562645336582
14.33,59.99559859036861
14.34,59.995576015341605
14.35,59.99555861299693
14.36,59.99554626804676
14.37,59.99553886520322
14.38,59.99553628917851
14.39,59.99553842468476
14.4,59.99554515643413
14.41,59.99555636913876
14.42,59.995571947510825
14.43,59.99559177626247
14.44,59.99561574010585
14.45,59.99564372375312
14.46,59.99567561191645
14.47,59.99571128930796
14.48,59.99575064063983
14.49,59.99579355062422
14.5,59.99583990397328
14.51,59.99588958539916
14.52,59.99594247961401
14.53,59.99599847132999
14.54,59.99605744525927
14.55,59.99611928611398
14.56,59.99618387860628
14.57,59.99625110744834
14.58,59.99632085735231
14.59,59.99639301303033
14.6,59.99646745919458
14.61,59.99654408055718
14.62,59.99662276183032
14.63,59.996703387726136
14.64,59.9967858429568
14.65,59.996870012234446
14.66,59.99695578027123
14.67,59.99704303177933
14.68,59.99713165147087
14.69,59.99722152405802
14.7,59.99731253425295
14.71,59.99740456676778
14.72,59.9974975063147
14.73,59.997591237605846
14.74,59.997685645353386
14.75,59.99778061426946
14.76,59.99787602906622
14.77,59.99797177445584
14.78,59.99806773515047
14.79,59.99816379586225
14.8,59.99825984130335
14.81,59.99835575618592
14.82,59.99845142522212
14.83,59.99854673312407
14.84,59.99864156460399
14.85,59.99873580437398
14.86,59.99882933714621
14.87,59.99892204763285
14.88,59.99901382054605
14.89,59.99910454059796
14.9,59.99919409250072
14.91,59.9992823609665
14.92,59.999369230707465
14.93,59.99945458643576
14.94,59.99953831286353
14.95,59.99962029470294
14.96,59.999700416666144
14.97,59.999778563465306
14.98,59.99985461981255
14.99,59.99992847042007
15.0,60.0
15.01,60.00006911762765
15.02,60.00013582983095
15.03,60.000200167501
15.04,60.000262161528845
15.05,60.000321842805576
15.06,60.00037924222229
15.07,60.00043439067006
15.08,60.00048731903994
15.09,60.00053805822305
15.1,60.00058663911046
15.11,60.000633092593255
15.12,60.000677449562495
15.13,60.00071974090927
15.14,60.00075999752468
15.15,60.00079825029977
15.16,60.00083453012567
15.17,60.0008688678934
15.18,60.00090129449409
15.19,60.0009318408188
15.2,60.00096053775861
15.21,60.0009874162046
15.22,60.00101250704788
15.23,60.00103584117949
15.24,60.00105744949052
15.25,60.00107736287208
15.26,60.0010956122152
15.27,60.001112228411024
15.28,60.00112724235058
15.29,60.00114068492497
15.3,60.00115258702528
15.31,60.00116297954256
15.32,60.001171893367946
15.33,60.00117935939247
15.34,60.00118540850723
15.35,60.00119007160331
15.36,60.0011933795718
15.37,60.00119536330374
15.38,60.00119605369025
15.39,60.00119548162241
15.4,60.00119367799129
15.41,60.00119067368796
15.42,60.00118649960351
15.43,60.00118118662905
15.44,60.00117476565562
15.45,60.0011672675743
15.46,60.001158723276205
15.47,60.00114916365238
15.48,60.00113861959394
15.49,60.001127121991935
15.5,60.00111470173746
15.51,60.00110138972161
15.52,60.00108721683544
15.53,60.00107221397003
15.54,60.001056412016496
15.55,60.00103984186588
15.56,60.00102253440929
15.57,60.00100452053778
15.58,60.00098583114246
15.59,60.00096649711439
15.6,60.00094654934466
15.61,60.000926018724336
15.62,60.00090493614452
15.63,60.00088333249628
15.64,60.00086123867072
15.65,60.00083868555888
15.66,60.000815704051874
15.67,60.00079232504077
15.68,60.00076857941664
15.69,60.000744498070574
15.7,60.000720111893685
15.71,60.00069545177698
15.72,60.0006705486116
15.73,60.00064543328862
15.74,60.0006201366991
15.75,60.00059468973412
15.76,60.00056912328479
15.77,60.00054346824216
15.78,60.00051775549731
15.79,60.00049201594136
15.8,60.00046628046535
15.81,60.000440579960376
15.82,60.00041494531752
15.83,60.00038940742785
15.84,60.00036399718248
15.85,60.00033874547245
15.86,60.00031368318885
15.87,60.00028884122279
15.88,60.00026425046532
15.89,60.000239941807536
15.9,60.000215946140514
15.91,60.00019229435534
15.92,60.00016901734309
15.93,60.00014614599484
15.94,60.00012371120167
15.95,60.00010174385468
15.96,60.00008027484492
15.97,60.0000593350635
15.98,60.00003895540148
15.99,60.00001916674996
16.0,60.0
16.01,59.99998147951477
16.02,59.99996360354572
16.03,59.99994636381636
16.04,59.99992975205021
16.05,59.999913759970816
16.06,59.99989837930168
16.07,59.99988360176631
16.08,59.99986941908824
16.09,59.999855822991016
16.1,59.999842805198135
16.11,59.99983035743311
16.12,59.99981847141949
16.13,59.99980713888077
16.14,59.99979635154049
16.15,59.999786101122176
16.16,59.99977637934931
16.17,59.99976717794546
16.18,59.99975848863414
16.19,59.999750303138846
16.2,59.999742613183145
16.21,59.9997354104905
16.22,59.99972868678448
16.23,59.99972243378858
16.24,59.99971664322633
16.25,59.99971130682127
16.26,59.99970641629688
16.27,59.99970196337673
16.28,59.99969793978431
16.29,59.99969433724314
16.3,59.99969114747679
16.31,59.99968836220871
16.32,59.99968597316244
16.33,59.99968397206153
16.34,59.99968235062952
16.35,59.99968110058988
16.36,59.99968021366615
16.37,59.99967968158184
16.38,59.99967949606051
16.39,59.99967964882564
16.4,59.999680131600776
16.41,59.99968093610944
16.42,59.99968205407513
16.43,59.9996834772214
16.44,59.99968519727176
16.45,59.99968720594972
16.46,59.9996894949788
16.47,59.99969205608254
16.48,59.99969488098446
16.49,59.99969796140808
16.5,59.99970128907689
16.51,59.99970485571446
16.52,59.99970865304428
16.53,59.99971267278988
16.54,59.9997169066748
16.55,59.99972134642253
16.56,59.99972598375662
16.57,59.99973081040057
16.58,59.99973581807792
16.59,59.99974099851216
16.6,59.99974634342686
16.61,59.9997518445455
16.62,59.99975749359163
16.63,59.99976328228874
16.64,59.9997692023604
16.65,59.99977524553008
16.66,59.999781403521325
16.67,59.99978766805766
16.68,59.99979403086261
16.69,59.99980048365968
16.7,59.99980701817241
16.71,59.9998136261243
16.72,59.9998202992389
16.73,59.99982702923971
16.74,59.99983380785025
16.75,59.99984062679407
16.76,59.99984747779466
16.77,59.999854352575554
16.78,59.99986124286029
16.79,59.99986814037235
16.8,59.99987503683529
16.81,59.99988192397262
16.82,59.99988879350786
16.83,59.99989563716453
16.84,59.99990244666617
16.85,59.999909213736274
16.86,59.999915930098375
16.87,59.999922587476014
16.88,59.99992917759268
16.89,59.99993569217192
16.9,59.99994212293724
16.91,59.99994846161216
16.92,59.999954699920224
16.93,59.99996082958495
16.94,59.99996684232983
16.95,59.99997272987841
16.96,59.99997848395421
16.97,59.99998409628074
16.98,59.99998955858153
16.99,59.99999486258012
17.0,60.0
17.01,60.00000496431325
17.02,60.00000975598618
17.03,60.000014377233576
17.04,60.00001883027032
17.05,60.0000231173112
17.06,60.00002724057107
17.07,60.00003120226476
17.08,60.000035004607085
17.09,60.00003864981292
17.1,60.000042140097065
17.11,60.00004547767434
17.12,60.00004866475961
17.13,60.00005170356769
17.14,60.00005459631341
17.15,60.0000573452116
17.16,60.00005995247712
17.17,60.00006242032476
17.18,60.00006475096937
17.19,60.000066946625815
17.2,60.00006900950887
17.21,60.00007094183341
17.22,60.00007274581424
17.23,60.000074423666206
17.24,60.00007597760413
17.25,60.00007740984287
17.26,60.00007872259724
17.27,60.00007991808207
17.28,60.00008099851219
17.29,60.00008196610244
17.3,60.00008282306766
17.31,60.00008357162267
17.32,60.00008421398229
17.33,60.00008475236137
17.34,60.00008518897474
17.35,60.00008552603724
17.36,60.00008576576368
17.37,60.000085910368895
17.38,60.00008596206776
17.39,60.00008592307504
17.4,60.00008579560562
17.41,60.00008558187432
17.42,60.00008528409595
17.43,60.00008490448537
17.44,60.00008444525739
17.45,60.00008390862687
17.46,60.00008329680861
17.47,60.00008261201745
17.48,60.000081856468256
17.49,60.00008103237581
17.5,60.000080141954975
17.51,60.00007918742059
17.52,60.00007817098745
17.53,60.00007709487042
17.54,60.00007596128433
17.55,60.000074772444
17.56,60.000073530564265
17.57,60.00007223785996
17.58,60.00007089654592
17.59,60.000069508836965
17.6,60.00006807694794
17.61,60.000066603093686
17.62,60.000065089489006
17.63,60.00006353834875
17.64,60.00006195188775
17.65,60.00006033232085
17.66,60.00005868186285
17.67,60.0000570027286
17.68,60.00005529713295
17.69,60.00005356729071
17.7,60.00005181541672
17.71,60.0000500437258
17.72,60.0000482544328
17.73,60.00004644975255
17.74,60.00004463189986
17.75,60.00004280308959
17.76,60.00004096553656
17.77,60.00003912145562
17.78,60.00003727306156
17.79,60.00003542256926
17.8,60.00003357219352
17.81,60.00003172414917
17.82,60.00002988065106
17.83,60.00002804391402
17.84,60.00002621615288
17.85,60.00002439958248
17.86,60.00002259641764
17.87,60.00002080887319
17.88,60.00001903916397
17.89,60.0000172895048
17.9,60.00001556211053
17.91,60.00001385919599
17.92,60.00001218297601
17.93,60.0000105356654
17.94,60.00000891947902
17.95,60.0000073366317
17.96,60.00000578933826
17.97,60.00000427981354
17.98,60.00000281027237
17.99,60.000001382929575
18.0,60.0
18.01,59.99999866323219
18.02,59.99999737250958
18.03,59.99999612724932
18.04,59.99999492686854
18.05,59.999993770784414
18.06,59.99999265841408
18.07,59.9999915891747
18.08,59.99999056248338
18.09,59.99998957775732
18.1,59.99998863441365
18.11,59.99998773186953
18.12,59.999986869542106
18.13,59.999986046848505
18.14,59.9999852632059
18.15,59.99998451803143
18.16,59.99998381074225
18.17,59.99998314075551
18.18,59.99998250748835
18.19,59.99998191035794
18.2,59.99998134878139
18.21,59.9999808221759
18.22,59.99998032995858
18.23,59.99997987154659
18.24,59.99997944635709
18.25,59.999979053807216
18.26,59.99997869331414
18.27,59.99997836429499
18.28,59.99997806616691
18.29,59.99997779834708
18.3,59.99997756025261
18.31,59.99997735130067
18.32,59.99997717090842
18.33,59.999977018493006
18.34,59.99997689347156
18.35,59.99997679526122
18.36,59.999976723279175
18.37,59.99997667694255
18.38,59.999976655668505
18.39,59.99997665887419
18.4,59.99997668597673
18.41,59.99997673639331
18.42,59.99997680954105
18.43,59.999976904837126
18.44,59.99997702169868
18.45,59.99997715954282
18.46,59.99997731778677
18.47,59.99997749584762
18.48,59.999977693142526
18.49,59.99997790908868
18.5,59.99997814310319
18.51,59.99997839460322
18.52,59.99997866300591
18.53,59.99997894772842
18.54,59.99997924818789
18.55,59.99997956380148
18.56,59.999979893986335
18.57,59.99998023815961
18.58,59.99998059573845
18.59,59.99998096613998
18.6,59.9999813487814
18.61,59.99998174307981
18.62,59.99998214845239
18.63,59.99998256431628
18.64,59.99998299008863
18.65,59.9999834251866
18.66,59.9999838690273
18.67,59.99998432102794
18.68,59.99998478060561
18.69,59.99998524717751
18.7,59.99998572016074
18.71,59.9999861989725
18.72,59.99998668302992
18.73,59.99998717175013
18.74,59.99998766455029
18.75,59.99998816084756
18.76,59.99998866005909
18.77,59.99998916160202
18.78,59.99998966489349
18.79,59.99999016935066
18.8,59.99999067439069
18.81,59.99999117943072
18.82,59.99999168388789
18.83,59.99999218717939
18.84,59.99999268872231
18.85,59.99999318793384
18.86,59.9999936842311
18.87,59.99999417703127
18.88,59.99999466575147
18.89,59.99999514980889
18.9,59.99999562862065
18.91,59.99999610160389
18.92,59.99999656817578
18.93,59.99999702775345
18.94,59.99999747975408
18.95,59.999997923594805
18.96,59.99999835869277
18.97,59.99999878446512
18.98,59.99999920032901
18.99,59.99999960570159
19.0,60.0
19.01,60.000000382757975
19.02,60.00000075397552
19.03,60.00000111376918
19.04,60.00000146225555
19.05,60.00000179955118
19.06,60.000002125772646
19.07,60.00000244103652
19.08,60.00000274545937
19.09,60.00000303915779
19.1,60.00000332224832
19.11,60.00000359484754
19.12,60.000003857072016
19.13,60.00000410903832
19.14,60.00000435086302
19.15,60.000004582662704
19.16,60.00000480455392
19.17,60.00000501665324
19.18,60.00000521907725
19.19,60.00000541194251
19.2,60.00000559536559
19.21,60.00000576946306
19.22,60.000005934351485
19.23,60.00000609014745
19.24,60.00000623696751
19.25,60.00000637492825
19.26,60.00000650414621
19.27,60.00000662473799
19.28,60.00000673682016
19.29,60.000006840509286
19.3,60.00000693592192
19.31,60.00000702317466
19.32,60.00000710238407
19.33,60.000007173666674
19.34,60.0000072371391
19.35,60.00000729291792
19.36,60.00000734111965
19.37,60.0000073818609
19.38,60.000007415258246
19.39,60.000007441428245
19.4,60.000007460487446
19.41,60.00000747255245
19.42,60.00000747773983
19.43,60.00000747616614
19.44,60.000007467947945
19.45,60.00000745320183
19.46,60.00000743204435
19.47,60.00000740459208
19.48,60.000007370961605
19.49,60.00000733126948
19.5,60.00000728563227
19.51,60.00000723416658
19.52,60.00000717698893
19.53,60.00000711421592
19.54,60.00000704596412
19.55,60.000006972350086
19.56,60.0000068934904
19.57,60.00000680950164
19.58,60.00000672050035
19.59,60.00000662660313
19.6,60.00000652792652
19.61,60.00000642458712
19.62,60.00000631670149
19.63,60.00000620438617
19.64,60.00000608775776
19.65,60.00000596693283
19.66,60.00000584202796
19.67,60.00000571315969
19.68,60.000005580444615
19.69,60.00000544399929
19.7,60.0000053039403
19.71,60.000005160384205
19.72,60.00000501344758
19.73,60.00000486324698
19.74,60.000004709899
19.75,60.000004553520185
19.76,60.00000439422711
19.77,60.00000423213637
19.78,60.00000406736451
19.79,60.000003900028105
19.8,60.000003730243726
19.81,60.00000355812796
19.82,60.00000338379735
19.83,60.00000320736848
19.84,60.00000302895791
19.85,60.00000284868223
19.86,60.00000266665799
19.87,60.00000248300178
19.88,60.00000229783014
19.89,60.00000211125968
19.9,60.00000192340693
19.91,60.00000173438848
19.92,60.00000154432092
19.93,60.00000135332077
19.94,60.00000116150465
19.95,60.0000009689891
19.96,60.00000077589071
19.97,60.00000058232602
19.98,60.00000038841164
19.99,60.00000019426411
20.0,60.0
20.01,59.99999980573591
20.02,59.99999961158837
20.03,59.99999941767399
20.04,59.99999922410932
20.05,59.99999903101092
20.06,59.99999883849537
20.07,59.999998646679245
20.08,59.99999845567911
20.09,59.999998265611545
20.1,59.99999807659309
20.11,59.99999788874034
20.12,59.99999770216987
20.13,59.99999751699825
20.14,59.99999733334202
20.15,59.99999715131779
20.16,59.99999697104212
20.17,59.99999679263155
20.18,59.99999661620268
20.19,59.99999644187207
20.2,59.99999626975628
20.21,59.99999609997191
20.22,59.99999593263551
20.23,59.99999576786365
20.24,59.9999956057729
20.25,59.99999544647984
20.26,59.99999529010103
20.27,59.99999513675305
20.28,59.99999498655245
20.29,59.99999483961581
20.3,59.99999469605972
20.31,59.99999455600073
20.32,59.99999441955541
20.33,59.99999428684032
20.34,59.99999415797206
20.35,59.99999403306719
20.36,59.99999391224225
20.37,59.999993795613854
20.38,59.99999368329854
20.39,59.9999935754129
20.4,59.9999934720735
20.41,59.99999337339689
20.42,59.99999327949966
20.43,59.99999319049838
20.44,59.999993106509606
20.45,59.99999302764993
20.46,59.9999929540359
20.47,59.999992885784096
20.48,59.99999282301109
20.49,59.99999276583345
20.5,59.999992714367735
20.51,59.99999266873054
20.52,59.99999262903842
20.53,59.99999259540793
20.54,59.99999256795567
20.55,59.99999254679819
20.56,59.99999253205208
20.57,59.99999252383388
20.58,59.999992522260186
20.59,59.99999252744755
20.6,59.99999253951256
20.61,59.999992558571776
20.62,59.99999258474176
20.63,59.9999926181391
20.64,59.99999265888036
20.65,59.9999927070821
20.66,59.999992762860906
20.67,59.99999282633333
20.68,59.999992897615954
20.69,59.99999297682536
20.7,59.99999306407808
20.71,59.99999315949073
20.72,59.999993263179846
20.73,59.99999337526201
20.74,59.9999934958538
20.75,59.99999362507177
20.76,59.999993763032506
20.77,59.99999390985256
20.78,59.99999406564852
20.79,59.99999423053695
20.8,59.99999440463442
20.81,59.9999945880575
20.82,59.99999478092275
20.83,59.99999498334677
20.84,59.99999519544609
20.85,59.9999954173373
20.86,59.99999564913698
20.87,59.999995890961685
20.88,59.999996142928
20.89,59.99999640515247
20.9,59.999996677751696
20.91,59.99999696084221
20.92,59.999997254540624
20.93,59.999997558963486
20.94,59.99999787422736
20.95,59.99999820044883
20.96,59.99999853774447
20.97,59.99999888623082
20.98,59.99999924602449
20.99,59.999999617242025
21.0,60.0
