wind_speed,Carter CWT 300
13.31,203.6171070818729
13.32,203.85100751947297
13.33,204.08445821689244
13.34,204.3174340865922
13.35,204.5499100410331
13.36,204.7818609926761
13.37,205.013261853982
13.38,205.24408753741187
13.39,205.4743129554265
13.4,205.7039130204868
13.41,205.9328626450537
13.42,206.161136741588
13.43,206.38871022255069
13.44,206.6155580004027
13.45,206.8416549876049
13.46,207.0669760966181
13.47,207.29149623990344
13.48,207.51519032992152
13.49,207.73803327913345
13.5,207.96
13.51,208.1810762312999
13.52,208.4012910170824
13.53,208.62068422771452
13.54,208.83929573356332
13.55,209.0571654049959
13.56,209.2743331123792
13.57,209.49083872608023
13.58,209.70672211646607
13.59,209.92202315390367
13.6,210.13678170876028
13.61,210.3510376514027
13.62,210.56483085219804
13.63,210.77820118151337
13.64,210.99118850971567
13.65,211.203832707172
13.66,211.4161736442493
13.67,211.6282511913148
13.68,211.8401052187353
13.69,212.051775596878
13.7,212.26330219610983
13.71,212.47472488679787
13.72,212.68608353930915
13.73,212.8974180240107
13.74,213.10876821126948
13.75,213.32017397145265
13.76,213.5316751749272
13.77,213.74331169206
13.78,213.9551233932183
13.79,214.16715014876905
13.8,214.3794318290793
13.81,214.592008304516
13.82,214.80491944544625
13.83,215.01820512223705
13.84,215.23190520525543
13.85,215.44605956486845
13.86,215.66070807144317
13.87,215.8758905953465
13.88,216.0916470069457
13.89,216.30801717660756
13.9,216.52504097469915
13.91,216.7427582715876
13.92,216.96120893763987
13.93,217.180432843223
13.94,217.40046985870407
13.95,217.62135985445008
13.96,217.84314270082805
13.97,218.06585826820495
13.98,218.2895464269479
13.99,218.5142470474239
14.0,218.74
14.01,218.9668311509939
14.02,219.1947103505259
14.03,219.42359344466692
14.04,219.653436279488
14.05,219.88419470106015
14.06,220.11582455545425
14.07,220.34828168874137
14.08,220.5815219469924
14.09,220.8155011762784
14.1,221.05017522267025
14.11,221.285499932239
14.12,221.5214311510556
14.13,221.75792472519103
14.14,221.9949365007163
14.15,222.2324223237024
14.16,222.47033804022024
14.17,222.7086394963408
14.18,222.94728253813503
14.19,223.1862230116741
14.2,223.42541676302864
14.21,223.66481963827
14.22,223.90438748346887
14.23,224.14407614469644
14.24,224.38384146802352
14.25,224.6236392995212
14.26,224.8634254852604
14.27,225.1031558713121
14.28,225.3427863037473
14.29,225.5822726286369
14.3,225.82157069205203
14.31,226.06063634006355
14.32,226.29942541874243
14.33,226.53789377415973
14.34,226.7759972523863
14.35,227.01369169949325
14.36,227.25093296155143
14.37,227.48767688463192
14.38,227.7238793148057
14.39,227.95949609814372
14.4,228.1944830807169
14.41,228.42879610859637
14.42,228.66239102785283
14.43,228.8952236845575
14.44,229.1272499247813
14.45,229.3584255945952
14.46,229.5887065400701
14.47,229.8180486072771
14.48,230.04640764228708
14.49,230.27373949117103
14.5,230.5
14.51,230.7251594847246
14.52,230.94924614081424
14.53,231.17230263361796
14.54,231.39437162848472
14.55,231.61549579076384
14.56,231.8357177858041
14.57,232.05508027895465
14.58,232.27362593556464
14.59,232.49139742098308
14.6,232.70843740055903
14.61,232.9247885396416
14.62,233.14049350357976
14.63,233.35559495772264
14.64,233.5701355674193
14.65,233.7841579980188
14.66,233.99770491487013
14.67,234.21081898332244
14.68,234.4235428687248
14.69,234.6359192364262
14.7,234.8479907517757
14.71,235.05980008012253
14.72,235.27138988681557
14.73,235.4828028372039
14.74,235.69408159663664
14.75,235.9052688304628
14.76,236.11640720403156
14.77,236.3275393826919
14.78,236.5387080317928
14.79,236.74995581668347
14.8,236.96132540271293
14.81,237.17285945523025
14.82,237.3846006395844
14.83,237.59659162112447
14.84,237.80887506519963
14.85,238.02149363715884
14.86,238.2344900023512
14.87,238.44790682612572
14.88,238.66178677383164
14.89,238.87617251081787
14.9,239.09110670243345
14.91,239.30663201402749
14.92,239.52279111094904
14.93,239.7396266585472
14.94,239.95718132217104
14.95,240.1754977671696
14.96,240.39461865889183
14.97,240.614586662687
14.98,240.83544444390404
14.99,241.057234667892
15.0,241.28
15.01,241.50376275010777
15.02,241.72846380621735
15.03,241.95402370086163
15.04,242.18036296657323
15.05,242.40740213588512
15.06,242.63506174132988
15.07,242.86326231544032
15.08,243.0919243907493
15.09,243.32096849978956
15.1,243.55031517509383
15.11,243.77988494919487
15.12,244.00959835462555
15.13,244.23937592391863
15.14,244.4691381896068
15.15,244.6988056842229
15.16,244.9282989402996
15.17,245.15753849036977
15.18,245.38644486696612
15.19,245.61493860262152
15.2,245.84294022986865
15.21,246.0703702812403
15.22,246.29714928926927
15.23,246.5231977864883
15.24,246.74843630543015
15.25,246.9727853786277
15.26,247.1961655386136
15.27,247.41849731792067
15.28,247.63970124908164
15.29,247.85969786462937
15.3,248.07840769709657
15.31,248.295751279016
15.32,248.51164914292048
15.33,248.7260218213427
15.34,248.9387898468155
15.35,249.1498737518717
15.36,249.35919406904395
15.37,249.56667133086512
15.38,249.77222606986797
15.39,249.9757788185852
15.4,250.17725010954965
15.41,250.37656047529407
15.42,250.57363044835125
15.43,250.76838056125396
15.44,250.96073134653489
15.45,251.15060333672693
15.46,251.33791706436284
15.47,251.5225930619753
15.48,251.7045518620971
15.49,251.8837139972611
15.5,252.06
15.51,252.23335239484447
15.52,252.40380167431647
15.53,252.57140032293592
15.54,252.7362008252225
15.55,252.89825566569627
15.56,253.0576173288769
15.57,253.21433829928435
15.58,253.36847106143844
15.59,253.520068099859
15.6,253.6691818990659
15.61,253.815864943579
15.62,253.9601697179181
15.63,254.10214870660312
15.64,254.24185439415385
15.65,254.37933926509012
15.66,254.51465580393187
15.67,254.64785649519885
15.68,254.77899382341096
15.69,254.9081202730881
15.7,255.03528832875
15.71,255.16055047491665
15.72,255.28395919610767
15.73,255.4055669768432
15.74,255.52542630164285
15.75,255.64358965502663
15.76,255.7601095215143
15.77,255.87503838562571
15.78,255.9884287318808
15.79,256.1003330447993
15.8,256.2108038089012
15.81,256.3198935087061
15.82,256.4276546287341
15.83,256.5341396535049
15.84,256.63940106753853
15.85,256.7434913553546
15.86,256.8464630014731
15.87,256.9483684904138
15.88,257.04926030669674
15.89,257.1491909348416
15.9,257.2482128593681
15.91,257.34637856479645
15.92,257.4437405356462
15.93,257.5403512564373
15.94,257.6362632116896
15.95,257.73152888592296
15.96,257.82620076365714
15.97,257.9203313294122
15.98,258.0139730677077
15.99,258.1071784630637
16.0,258.2
16.01,258.29248287051445
16.02,258.3846430965168
16.03,258.47648940739504
16.04,258.5680305325368
16.05,258.6592752013301
16.06,258.7502321431627
16.07,258.8409100874224
16.08,258.9313177634971
16.09,259.02146390077456
16.1,259.1113572286427
16.11,259.2010064764892
16.12,259.29042037370215
16.13,259.3796076496691
16.14,259.46857703377805
16.15,259.5573372554168
16.16,259.6458970439732
16.17,259.734265128835
16.18,259.8224502393901
16.19,259.9104611050264
16.2,259.9983064551315
16.21,260.0859950190936
16.22,260.1735355263001
16.23,260.2609367061392
16.24,260.34820728799843
16.25,260.43535600126586
16.26,260.52239157532927
16.27,260.6093227395765
16.28,260.6961582233953
16.29,260.7829067561736
16.3,260.869577067299
16.31,260.95617788615965
16.32,261.0427179421432
16.33,261.12920596463755
16.34,261.2156506830305
16.35,261.3020608267099
16.36,261.3884451250636
16.37,261.4748123074794
16.38,261.5611711033451
16.39,261.6475302420486
16.4,261.7338984529776
16.41,261.8202844655202
16.42,261.906697009064
16.43,261.9931448129969
16.44,262.07963660670674
16.45,262.1661811195814
16.46,262.2527870810086
16.47,262.33946322037616
16.48,262.4262182670721
16.49,262.5130609504841
16.5,262.6
16.51,262.687042043098
16.52,262.7741852996164
16.53,262.86142588748413
16.54,262.9487599246302
16.55,263.0361835289834
16.56,263.1236928184723
16.57,263.211283911026
16.58,263.29895292457314
16.59,263.3866959770427
16.6,263.4745091863633
16.61,263.56238867046403
16.62,263.6503305472734
16.63,263.7383309347205
16.64,263.826385950734
16.65,263.9144917132426
16.66,264.0026443401755
16.67,264.0908399494612
16.68,264.17907465902863
16.69,264.26734458680664
16.7,264.355645850724
16.71,264.4439745687095
16.72,264.532326858692
16.73,264.6206988386004
16.74,264.70908662636333
16.75,264.79748633990977
16.76,264.88589409716855
16.77,264.97430601606845
16.78,265.0627182145382
16.79,265.1511268105068
16.8,265.2395279219029
16.81,265.3279176666554
16.82,265.41629216269314
16.83,265.5046475279449
16.84,265.5929798803395
16.85,265.68128533780583
16.86,265.7695600182726
16.87,265.85780003966875
16.88,265.946001519923
16.89,266.03416057696427
16.9,266.1222733287212
16.91,266.2103358931229
16.92,266.2983443880979
16.93,266.38629493157515
16.94,266.47418364148353
16.95,266.56200663575174
16.96,266.64976003230873
16.97,266.7374399490832
16.98,266.82504250400405
16.99,266.91256381500006
17.0,267.0
17.01,267.0873489570942
17.02,267.1746157050181
17.03,267.2618070426686
17.04,267.3489297689424
17.05,267.4359906827367
17.06,267.5229965829481
17.07,267.6099542684737
17.08,267.6968705382103
17.09,267.7837521910549
17.1,267.870606025904
17.11,267.957438841655
17.12,268.0442574372044
17.13,268.1310686114492
17.14,268.2178791632863
17.15,268.30469589161265
17.16,268.3915255953251
17.17,268.4783750733204
17.18,268.56525112449555
17.19,268.6521605477474
17.2,268.73911014197284
17.21,268.82610670606886
17.22,268.9131570389321
17.23,269.00026793945966
17.24,269.0874462065483
17.25,269.17469863909497
17.26,269.26203203599664
17.27,269.34945319615
17.28,269.43696891845207
17.29,269.5245860017996
17.3,269.6123112450897
17.31,269.70015144721896
17.32,269.7881134070845
17.33,269.87620392358303
17.34,269.9644297956116
17.35,270.05279782206696
17.36,270.14131480184614
17.37,270.229987533846
17.38,270.3188228169631
17.39,270.4078274500947
17.4,270.49700823213755
17.41,270.5863719619886
17.42,270.67592543854465
17.43,270.7656754607026
17.44,270.85562882735934
17.45,270.9457923374118
17.46,271.0361727897568
17.47,271.1267769832912
17.48,271.217611716912
17.49,271.3086837895159
17.5,271.4
17.51,271.4915610085255
17.52,271.5833429203116
17.53,271.675315701842
17.54,271.76744931960025
17.55,271.8597137400702
17.56,271.9520789297352
17.57,272.0445148550792
17.58,272.1369914825856
17.59,272.2294787787381
17.6,272.3219467100204
17.61,272.41436524291623
17.62,272.5067043439092
17.63,272.5989339794828
17.64,272.6910241161208
17.65,272.7829447203067
17.66,272.8746657585245
17.67,272.9661571972574
17.68,273.0573890029894
17.69,273.1483311422039
17.7,273.23895358138475
17.71,273.32922628701544
17.72,273.41911922557966
17.73,273.5086023635611
17.74,273.59764566744326
17.75,273.6862191037101
17.76,273.77429263884494
17.77,273.86183623933164
17.78,273.9488198716537
17.79,274.0352135022948
17.8,274.1209870977387
17.81,274.20611062446886
17.82,274.2905540489691
17.83,274.37428733772293
17.84,274.4572804572141
17.85,274.5395033739262
17.86,274.6209260543429
17.87,274.70151846494787
17.88,274.78125057222456
17.89,274.86009234265697
17.9,274.93801374272834
17.91,275.01498473892275
17.92,275.0909752977236
17.93,275.1659553856144
17.94,275.23989496907905
17.95,275.3127640146012
17.96,275.3845324886642
17.97,275.455170357752
17.98,275.52464758834816
17.99,275.5929341469363
18.0,275.66
18.01,275.7258254088039
18.02,275.7904318137355
18.03,275.8538509499636
18.04,275.91611455265644
18.05,275.9772543569828
18.06,276.03730209811096
18.07,276.09628951120965
18.08,276.1542483314474
18.09,276.2112102939927
18.1,276.2672071340139
18.11,276.3222705866799
18.12,276.37643238715896
18.13,276.4297242706197
18.14,276.48217797223066
18.15,276.53382522716026
18.16,276.58469777057724
18.17,276.63482733765
18.18,276.6842456635471
18.19,276.73298448343706
18.2,276.7810755324884
18.21,276.8285505458697
18.22,276.8754412587494
18.23,276.92177940629614
18.24,276.9675967236783
18.25,277.0129249460647
18.26,277.0577958086236
18.27,277.10224104652366
18.28,277.14629239493337
18.29,277.1899815890212
18.3,277.2333403639558
18.31,277.2764004549057
18.32,277.3191935970393
18.33,277.36175152552534
18.34,277.40410597553216
18.35,277.4462886822283
18.36,277.4883313807824
18.37,277.53026580636305
18.38,277.57212369413867
18.39,277.61393677927776
18.4,277.6557367969488
18.41,277.6975554823206
18.42,277.7394245705614
18.43,277.7813757968399
18.44,277.82344089632454
18.45,277.8656516041839
18.46,277.9080396555865
18.47,277.9506367857009
18.48,277.9934747296956
18.49,278.0365852227391
18.5,278.08
18.51,278.1237440762592
18.52,278.1678155847464
18.53,278.212205938304
18.54,278.25690654977416
18.55,278.3019088319991
18.56,278.3472041978211
18.57,278.3927840600824
18.58,278.4386398316251
18.59,278.4847629252915
18.6,278.5311447539238
18.61,278.57777673036435
18.62,278.62465026745525
18.63,278.67175677803857
18.64,278.7190876749569
18.65,278.7666343710522
18.66,278.81438827916674
18.67,278.8623408121428
18.68,278.9104833828225
18.69,278.95880740404823
18.7,279.0073042886621
18.71,279.0559654495063
18.72,279.1047822994232
18.73,279.15374625125486
18.74,279.20284871784344
18.75,279.2520811120314
18.76,279.3014348466609
18.77,279.3509013345742
18.78,279.4004719886134
18.79,279.45013822162065
18.8,279.4998914464384
18.81,279.5497230759088
18.82,279.5996245228739
18.83,279.64958720017614
18.84,279.69960252065766
18.85,279.7496618971607
18.86,279.7997567425275
18.87,279.84987846960024
18.88,279.9000184912212
18.89,279.9501682202325
18.9,280.00031906947646
18.91,280.05046245179534
18.92,280.1005897800312
18.93,280.1506924670264
18.94,280.2007619256231
18.95,280.2507895686636
18.96,280.30076680899003
18.97,280.3506850594447
18.98,280.40053573286974
18.99,280.45031024210743
19.0,280.5
19.01,280.5495982861598
19.02,280.5991058472791
19.03,280.6485252968208
19.04,280.69785924824725
19.05,280.747110315021
19.06,280.7962811106048
19.07,280.8453742484611
19.08,280.89439234205247
19.09,280.9433380048416
19.1,280.9922138502909
19.11,281.04102249186303
19.12,281.08976654302063
19.13,281.13844861722606
19.14,281.1870713279421
19.15,281.23563728863115
19.16,281.2841491127561
19.17,281.3326094137791
19.18,281.3810208051631
19.19,281.42938590037033
19.2,281.4777073128636
19.21,281.5259876561055
19.22,281.5742295435584
19.23,281.62243558868505
19.24,281.6706084049479
19.25,281.7187506058096
19.26,281.7668648047328
19.27,281.8149536151799
19.28,281.8630196506136
19.29,281.91106552449634
19.3,281.95909385029097
19.31,282.00710724145966
19.32,282.0551083114653
19.33,282.1030996737704
19.34,282.1510839418374
19.35,282.199063729129
19.36,282.2470416491077
19.37,282.2950203152362
19.38,282.3430023409769
19.39,282.39099033979244
19.4,282.43898692514546
19.41,282.4869947104985
19.42,282.535016309314
19.43,282.5830543350548
19.44,282.6311114011832
19.45,282.67919012116204
19.46,282.72729310845364
19.47,282.7754229765206
19.48,282.82358233882564
19.49,282.8717738088312
19.5,282.92
19.51,282.968262779102
19.52,283.01656102613725
19.53,283.06489287441315
19.54,283.1132564572372
19.55,283.16164990791697
19.56,283.2100713597598
19.57,283.2585189460735
19.58,283.30699080016507
19.59,283.3554850553424
19.6,283.4039998449128
19.61,283.4525333021837
19.62,283.50108356046275
19.63,283.54964875305734
19.64,283.598227013275
19.65,283.6468164744231
19.66,283.6954152698093
19.67,283.74402153274093
19.68,283.7926333965255
19.69,283.8412489944706
19.7,283.88986645988365
19.71,283.93848392607214
19.72,283.9870995263436
19.73,284.0357113940054
19.74,284.0843176623651
19.75,284.1329164647301
19.76,284.18150593440805
19.77,284.2300842047064
19.78,284.2786494089325
19.79,284.3271996803939
19.8,284.3757331523982
19.81,284.4242479582527
19.82,284.472742231265
19.83,284.5212141047427
19.84,284.569661711993
19.85,284.6180831863236
19.86,284.6664766610419
19.87,284.7148402694553
19.88,284.7631721448715
19.89,284.81147042059786
19.9,284.85973322994187
19.91,284.907958706211
19.92,284.9561449827128
19.93,285.00429019275464
19.94,285.05239246964413
19.95,285.1004499466887
19.96,285.14846075719595
19.97,285.1964230344731
19.98,285.2443349118279
19.99,285.2921945225677
20.0,285.34
20.01,285.3877494774323
20.02,285.43544108817207
20.03,285.48307296552684
20.04,285.53064324280405
20.05,285.5781500533112
20.06,285.6255915303558
20.07,285.6729658072453
20.08,285.72027101728713
20.09,285.767505293789
20.1,285.8146667700581
20.11,285.86175357940215
20.12,285.9087638551285
20.13,285.9556957305447
20.14,286.0025473389581
20.15,286.0493168136764
20.16,286.09600228800696
20.17,286.1426018952573
20.18,286.1891137687349
20.19,286.2355360417472
20.2,286.2818668476018
20.21,286.32810431960604
20.22,286.3742465910675
20.23,286.4202917952936
20.24,286.4662380655918
20.25,286.5120835352698
20.26,286.55782633763494
20.27,286.60346460599465
20.28,286.64899647365644
20.29,286.69442007392786
20.3,286.7397335401163
20.31,286.7849350055293
20.32,286.8300226034744
20.33,286.87499446725906
20.34,286.9198487301907
20.35,286.96458352557687
20.36,287.00919698672504
20.37,287.0536872469427
20.38,287.09805243953724
20.39,287.1422906978163
20.4,287.1864001550872
20.41,287.2303789446576
20.42,287.2742251998349
20.43,287.3179370539266
20.44,287.3615126402401
20.45,287.404950092083
20.46,287.44824754276283
20.47,287.4914031255869
20.48,287.53441497386285
20.49,287.577281220898
20.5,287.62
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
