wind_speed,REpower 48/600
13.56,613.4804096081833
13.57,613.8409912387967
13.58,614.2016798394145
13.59,614.562103377797
13.6,614.9218898217048
13.61,615.2806671388986
13.62,615.6380632971387
13.63,615.993706264186
13.64,616.3472240078008
13.65,616.6982444957438
13.66,617.0463956957753
13.67,617.3913055756562
13.68,617.732602103147
13.69,618.069913246008
13.7,618.402866972
13.71,618.7310912488833
13.72,619.0542140444189
13.73,619.371863326367
13.74,619.6836670624881
13.75,619.989253220543
13.76,620.2882497682921
13.77,620.5802846734962
13.78,620.8649859039155
13.79,621.141981427311
13.8,621.4108992114428
13.81,621.6713672240716
13.82,621.9230134329581
13.83,622.1654658058627
13.84,622.398352310546
13.85,622.6213009147687
13.86,622.833939586291
13.87,623.0358962928739
13.88,623.2267990022776
13.89,623.406275682263
13.9,623.5739543005903
13.91,623.7294628250203
13.92,623.8724292233135
13.93,624.0024814632304
13.94,624.1192475125316
13.95,624.2223553389776
13.96,624.311432910329
13.97,624.3861081943465
13.98,624.4460091587904
13.99,624.4907637714214
14.0,624.52
14.01,624.5335448206126
14.02,624.5320212426492
14.03,624.5162512838251
14.04,624.4870569618556
14.05,624.4452602944568
14.06,624.3916832993442
14.07,624.327147994233
14.08,624.2524763968393
14.09,624.168490524878
14.1,624.0760123960653
14.11,623.9758640281165
14.12,623.8688674387472
14.13,623.7558446456728
14.14,623.6376176666095
14.15,623.5150085192721
14.16,623.3888392213765
14.17,623.2599317906383
14.18,623.1291082447732
14.19,622.9971906014964
14.2,622.8650008785239
14.21,622.733361093571
14.22,622.6030932643533
14.23,622.4750194085866
14.24,622.3499615439861
14.25,622.2287416882676
14.26,622.1121818591466
14.27,622.001104074339
14.28,621.8963303515596
14.29,621.7986827085248
14.3,621.7089831629498
14.31,621.6280537325503
14.32,621.5567164350418
14.33,621.4957932881397
14.34,621.4461063095598
14.35,621.4084775170176
14.36,621.3837289282285
14.37,621.3726825609085
14.38,621.376160432773
14.39,621.3949845615373
14.4,621.4299769649173
14.41,621.4819596606285
14.42,621.5517546663863
14.43,621.6401839999063
14.44,621.7480696789044
14.45,621.8762337210959
14.46,622.0254981441964
14.47,622.1966849659216
14.48,622.3906162039867
14.49,622.6081138761078
14.5,622.85
14.51,623.1167575839896
14.52,623.4075135988431
14.53,623.7210560059378
14.54,624.0561727666509
14.55,624.4116518423594
14.56,624.7862811944407
14.57,625.1788487842715
14.58,625.5881425732294
14.59,626.0129505226914
14.6,626.4520605940345
14.61,626.9042607486359
14.62,627.368338947873
14.63,627.8430831531226
14.64,628.3272813257621
14.65,628.8197214271687
14.66,629.3191914187191
14.67,629.8244792617909
14.68,630.334372917761
14.69,630.8476603480066
14.7,631.3631295139048
14.71,631.8795683768333
14.72,632.3957648981684
14.73,632.9105070392877
14.74,633.4225827615682
14.75,633.9307800263871
14.76,634.4338867951217
14.77,634.930691029149
14.78,635.419980689846
14.79,635.90054373859
14.8,636.3711681367585
14.81,636.830641845728
14.82,637.2777528268758
14.83,637.7112890415794
14.84,638.1300384512158
14.85,638.5327890171619
14.86,638.918328700795
14.87,639.2854454634924
14.88,639.6329272666311
14.89,639.9595620715884
14.9,640.2641378397411
14.91,640.5454425324667
14.92,640.8022641111421
14.93,641.0333905371446
14.94,641.2376097718515
14.95,641.4137097766395
14.96,641.560478512886
14.97,641.6767039419683
14.98,641.7611740252632
14.99,641.8126767241481
15.0,641.83
15.01,641.8123375634295
15.02,641.7605061219789
15.03,641.6757281324242
15.04,641.5592260515414
15.05,641.412222336106
15.06,641.2359394428942
15.07,641.0315998286814
15.08,640.800425950244
15.09,640.5436402643572
15.1,640.2624652277974
15.11,639.9581232973402
15.12,639.6318369297614
15.13,639.2848285818369
15.14,638.9183207103426
15.15,638.5335357720544
15.16,638.1316962237479
15.17,637.7140245221991
15.18,637.2817431241838
15.19,636.8360744864776
15.2,636.3782410658569
15.21,635.909465319097
15.22,635.4309697029739
15.23,634.9439766742638
15.24,634.449708689742
15.25,633.9493882061844
15.26,633.4442376803675
15.27,632.9354795690664
15.28,632.4243363290569
15.29,631.9120304171156
15.3,631.3997842900175
15.31,630.888820404539
15.32,630.3803612174556
15.33,629.8756291855435
15.34,629.3758467655782
15.35,628.8822364143358
15.36,628.3960205885917
15.37,627.9184217451223
15.38,627.450662340703
15.39,626.9939648321099
15.4,626.5495516761188
15.41,626.1186453295055
15.42,625.702468249046
15.43,625.3022428915156
15.44,624.9191917136908
15.45,624.5545371723471
15.46,624.2095017242602
15.47,623.8853078262065
15.48,623.5831779349611
15.49,623.3043345073004
15.5,623.05
15.51,622.821063122293
15.52,622.6170775932419
15.53,622.437263384366
15.54,622.2808404671845
15.55,622.1470288132174
15.56,622.0350483939839
15.57,621.9441191810035
15.58,621.8734611457959
15.59,621.8222942598802
15.6,621.7898384947764
15.61,621.7753138220037
15.62,621.7779402130816
15.63,621.7969376395298
15.64,621.8315260728675
15.65,621.8809254846144
15.66,621.94435584629
15.67,622.0210371294137
15.68,622.110189305505
15.69,622.2110323460832
15.7,622.3227862226682
15.71,622.4446709067795
15.72,622.5759063699362
15.73,622.715712583658
15.74,622.8633095194645
15.75,623.0179171488751
15.76,623.1787554434093
15.77,623.3450443745867
15.78,623.5160039139265
15.79,623.6908540329483
15.8,623.8688147031719
15.81,624.0491058961167
15.82,624.2309475833017
15.83,624.413559736247
15.84,624.5961623264719
15.85,624.7779753254957
15.86,624.9582187048381
15.87,625.1361124360187
15.88,625.310876490557
15.89,625.481730839972
15.9,625.6478954557838
15.91,625.8085903095114
15.92,625.9630353726747
15.93,626.1104506167931
15.94,626.2500560133858
15.95,626.3810715339727
15.96,626.5027171500731
15.97,626.6142128332066
15.98,626.7147785548924
15.99,626.8036342866505
16.0,626.88
16.01,626.9432801073982
16.02,626.9936167850536
16.03,627.0313366501125
16.04,627.0567663197207
16.05,627.0702324110249
16.06,627.0720615411708
16.07,627.0625803273049
16.08,627.0421153865731
16.09,627.0109933361216
16.1,626.9695407930969
16.11,626.9180843746448
16.12,626.8569506979118
16.13,626.786466380044
16.14,626.7069580381873
16.15,626.618752289488
16.16,626.5221757510924
16.17,626.4175550401467
16.18,626.3052167737968
16.19,626.1854875691894
16.2,626.0586940434703
16.21,625.9251628137853
16.22,625.7852204972812
16.23,625.6391937111041
16.24,625.4874090723998
16.25,625.330193198315
16.26,625.1678727059955
16.27,625.0007742125874
16.28,624.8292243352372
16.29,624.653549691091
16.3,624.4740768972948
16.31,624.2911325709948
16.32,624.1050433293373
16.33,623.9161357894684
16.34,623.7247365685342
16.35,623.5311722836811
16.36,623.3357695520552
16.37,623.1388549908025
16.38,622.9407552170694
16.39,622.741796848002
16.4,622.5423065007463
16.41,622.3426107924487
16.42,622.1430363402552
16.43,621.9439097613122
16.44,621.7455576727657
16.45,621.548306691762
16.46,621.3524834354471
16.47,621.1584145209673
16.48,620.9664265654686
16.49,620.7768461860976
16.5,620.59
16.51,620.4061560481139
16.52,620.2253480665435
16.53,620.0475512151842
16.54,619.8727406539323
16.55,619.7008915426833
16.56,619.5319790413331
16.57,619.3659783097773
16.58,619.2028645079122
16.59,619.042612795633
16.6,618.8851983328358
16.61,618.7305962794167
16.62,618.5787817952711
16.63,618.4297300402948
16.64,618.2834161743838
16.65,618.1398153574337
16.66,617.9989027493405
16.67,617.8606535099999
16.68,617.7250427993079
16.69,617.5920457771597
16.7,617.4616376034518
16.71,617.3337934380795
16.72,617.208488440939
16.73,617.0856977719259
16.74,616.9653965909359
16.75,616.847560057865
16.76,616.7321633326092
16.77,616.6191815750637
16.78,616.5085899451248
16.79,616.400363602688
16.8,616.2944777076495
16.81,616.1909074199046
16.82,616.0896278993494
16.83,615.9906143058797
16.84,615.8938417993912
16.85,615.7992855397797
16.86,615.7069206869412
16.87,615.6167224007712
16.88,615.5286658411659
16.89,615.4427261680207
16.9,615.3588785412315
16.91,615.2770981206943
16.92,615.1973600663048
16.93,615.1196395379587
16.94,615.0439116955516
16.95,614.9701516989799
16.96,614.8983347081389
16.97,614.8284358829249
16.98,614.7604303832329
16.99,614.6942933689596
17.0,614.63
17.01,614.5675254362507
17.02,614.5068448376069
17.03,614.4479333639646
17.04,614.3907661752195
17.05,614.3353184312678
17.06,614.2815652920046
17.07,614.2294819173263
17.08,614.1790434671284
17.09,614.1302251013069
17.1,614.0830019797575
17.11,614.037349262376
17.12,613.9932421090583
17.13,613.9506556796999
17.14,613.909565134197
17.15,613.8699456324454
17.16,613.8317723343404
17.17,613.7950203997782
17.18,613.7596649886545
17.19,613.7256812608651
17.2,613.693044376306
17.21,613.6617294948727
17.22,613.6317117764612
17.23,613.6029663809671
17.24,613.5754684682865
17.25,613.5491931983152
17.26,613.5241157309486
17.27,613.5002112260826
17.28,613.4774548436134
17.29,613.4558217434364
17.3,613.4352870854477
17.31,613.4158260295429
17.32,613.3974137356178
17.33,613.3800253635684
17.34,613.3636360732904
17.35,613.3482210246793
17.36,613.3337553776312
17.37,613.3202142920422
17.38,613.3075729278075
17.39,613.2958064448231
17.4,613.284890002985
17.41,613.2747987621889
17.42,613.2655078823304
17.43,613.2569925233058
17.44,613.2492278450104
17.45,613.24218900734
17.46,613.2358511701907
17.47,613.2301894934585
17.48,613.2251791370387
17.49,613.2207952608272
17.5,613.2170130247199
17.51,613.2138075886128
17.52,613.2111541124012
17.53,613.2090277559814
17.54,613.2074036792491
17.55,613.2062570420999
17.56,613.2055630044296
17.57,613.2052967261344
17.58,613.2054333671094
17.59,613.205948087251
17.6,613.206816046455
17.61,613.2080124046169
17.62,613.2095123216326
17.63,613.2112909573979
17.64,613.2133234718086
17.65,613.2155850247606
17.66,613.2180507761497
17.67,613.2206958858716
17.68,613.2234955138222
17.69,613.2264248198969
17.7,613.2294589639922
17.71,613.2325731060035
17.72,613.2357424058265
17.73,613.2389420233573
17.74,613.2421471184915
17.75,613.2453328511248
17.76,613.2484743811535
17.77,613.2515468684727
17.78,613.2545254729787
17.79,613.2573853545671
17.8,613.2601016731339
17.81,613.2626495885746
17.82,613.2650042607854
17.83,613.2671408496617
17.84,613.2690345150995
17.85,613.2706604169947
17.86,613.271993715243
17.87,613.2730095697399
17.88,613.2736831403815
17.89,613.2739895870639
17.9,613.2739040696824
17.91,613.273401748133
17.92,613.2724577823114
17.93,613.2710473321137
17.94,613.2691455574354
17.95,613.2667276181724
17.96,613.2637686742205
17.97,613.2602438854753
17.98,613.2561284118331
17.99,613.2513974131894
18.0,613.2460260494398
18.01,613.2399894804804
18.02,613.233262866207
18.03,613.2258213665153
18.04,613.217640141301
18.05,613.2086943504601
18.06,613.1989591538883
18.07,613.1884097114814
18.08,613.1770211831354
18.09,613.1647687287457
18.1,613.1516275082083
18.11,613.1375726814194
18.12,613.1225794082742
18.13,613.1066228486687
18.14,613.0896781624987
18.15,613.07172050966
18.16,613.0527250500487
18.17,613.0326669435601
18.18,613.0115213500904
18.19,612.9892634295354
18.2,612.9658683417904
18.21,612.9413112467519
18.22,612.9155673043151
18.23,612.8886116743761
18.24,612.8604195168307
18.25,612.8309659915748
18.26,612.8002262585038
18.27,612.768175477514
18.28,612.7347888085009
18.29,612.7000414113604
18.3,612.6639084459882
18.31,612.6263650722804
18.32,612.5873864501323
18.33,612.54694773944
18.34,612.5050241000994
18.35,612.4615906920062
18.36,612.4166226750561
18.37,612.3700952091451
18.38,612.3219834541688
18.39,612.2722625700233
18.4,612.2209077166038
18.41,612.1678940538068
18.42,612.1131967415276
18.43,612.0567909396625
18.44,611.9986518081068
18.45,611.9387545067568
18.46,611.8770741955076
18.47,611.8135860342556
18.48,611.7482651828964
18.49,611.6810868013259
18.5,611.6120260494397
18.51,611.5410580871338
18.52,611.468158074304
18.53,611.3933011708459
18.54,611.3164625366555
18.55,611.2376173316285
18.56,611.1567407156607
18.57,611.0738078486479
18.58,610.988793890486
18.59,610.9016740010707
18.6,610.812423340298
18.61,610.7210170680635
18.62,610.627430344263
18.63,610.5316383287924
18.64,610.4336161815473
18.65,610.3333390624236
18.66,610.2307821313175
18.67,610.1259205481242
18.68,610.0187294727399
18.69,609.9091840650602
18.7,609.7972594849809
18.71,609.682930892398
18.72,609.566173447207
18.73,609.4469623093041
18.74,609.3252726385848
18.75,609.2010795949448
18.76,609.0743583382803
18.77,608.9450840284868
18.78,608.8132318254601
18.79,608.6787768890963
18.8,608.5416943792908
18.81,608.4019594559397
18.82,608.2595472789385
18.83,608.1144330081834
18.84,607.9665918035698
18.85,607.8159988249939
18.86,607.6626292323514
18.87,607.5064581855377
18.88,607.3474608444491
18.89,607.1856123689812
18.9,607.0208879190296
18.91,606.8532626544908
18.92,606.6827117352597
18.93,606.5092103212326
18.94,606.3327335723051
18.95,606.1532566483733
18.96,605.9707547093328
18.97,605.7852029150795
18.98,605.5965764255089
18.99,605.4048504005174
19.0,605.21
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
