wind_speed,eno energy eno 100
13.09,2199.261465912016
13.1,2199.19478426096
13.11,2199.131022677204
13.12,2199.070138759535
13.13,2199.0120901067417
13.14,2198.956834317611
13.15,2198.9043289909314
13.16,2198.8545317254907
13.17,2198.8074001200766
13.18,2198.7628917734773
13.19,2198.72096428448
13.2,2198.681575251873
13.21,2198.644682274444
13.22,2198.6102429509806
13.23,2198.5782148802714
13.24,2198.548555661104
13.25,2198.521222892265
13.26,2198.496174172545
13.27,2198.4733671007293
13.28,2198.4527592756067
13.29,2198.434308295965
13.3,2198.417971760592
13.31,2198.4037072682754
13.32,2198.3914724178044
13.33,2198.381224807965
13.34,2198.3729220375453
13.35,2198.366521705334
13.36,2198.361981410119
13.37,2198.359258750688
13.38,2198.358311325827
13.39,2198.359096734326
13.4,2198.3615725749733
13.41,2198.365696446555
13.42,2198.37142594786
13.43,2198.378718677676
13.44,2198.38753223479
13.45,2198.3978242179915
13.46,2198.409552226067
13.47,2198.422673857804
13.48,2198.437146711992
13.49,2198.452928387418
13.5,2198.4699764828697
13.51,2198.488248597136
13.52,2198.5077023290023
13.53,2198.528295277258
13.54,2198.5499850406927
13.55,2198.572729218092
13.56,2198.596485408243
13.57,2198.621211209936
13.58,2198.646864221957
13.59,2198.6734020430945
13.6,2198.700782272137
13.61,2198.7289625078715
13.62,2198.757900349086
13.63,2198.7875533945685
13.64,2198.817879243107
13.65,2198.8488354934893
13.66,2198.8803797445025
13.67,2198.912469594936
13.68,2198.9450626435755
13.69,2198.9781164892106
13.7,2199.011588730629
13.71,2199.045436966618
13.72,2199.0796187959654
13.73,2199.11409181746
13.74,2199.1488136298885
13.75,2199.183741832039
13.76,2199.2188340227
13.77,2199.2540478006586
13.78,2199.289340764703
13.79,2199.3246705136207
13.8,2199.359994646201
13.81,2199.3952707612293
13.82,2199.430456457496
13.83,2199.465509333787
13.84,2199.5003869888915
13.85,2199.535047021596
13.86,2199.569447030689
13.87,2199.603544614959
13.88,2199.637297373193
13.89,2199.67066290418
13.9,2199.7035988067064
13.91,2199.7360626795607
13.92,2199.768012121531
13.93,2199.7994047314046
13.94,2199.83019810797
13.95,2199.860349850014
13.96,2199.8898175563254
13.97,2199.9185588256923
13.98,2199.9465312569014
13.99,2199.973692448741
14.0,2200.0
14.01,2200.025420469884
14.02,2200.0499562592686
14.03,2200.073618729451
14.04,2200.0964192417264
14.05,2200.1183691573897
14.06,2200.1394798377373
14.07,2200.1597626440634
14.08,2200.179228937665
14.09,2200.1978900798363
14.1,2200.215757431873
14.11,2200.232842355072
14.12,2200.249156210726
14.13,2200.264710360133
14.14,2200.279516164587
14.15,2200.2935849853843
14.16,2200.3069281838207
14.17,2200.3195571211904
14.18,2200.331483158789
14.19,2200.342717657913
14.2,2200.3532719798577
14.21,2200.3631574859173
14.22,2200.3723855373887
14.23,2200.380967495568
14.24,2200.388914721748
14.25,2200.3962385772256
14.26,2200.4029504232967
14.27,2200.409061621257
14.28,2200.4145835324
14.29,2200.419527518024
14.3,2200.4239049394228
14.31,2200.427727157892
14.32,2200.4310055347264
14.33,2200.433751431223
14.34,2200.4359762086765
14.35,2200.437691228381
14.36,2200.438907851635
14.37,2200.439637439732
14.38,2200.439891353967
14.39,2200.439680955637
14.4,2200.439017606037
14.41,2200.437912666461
14.42,2200.436377498206
14.43,2200.434423462568
14.44,2200.432061920841
14.45,2200.429304234321
14.46,2200.4261617643037
14.47,2200.422645872084
14.48,2200.418767918958
14.49,2200.4145392662213
14.5,2200.4099712751686
14.51,2200.405075307096
14.52,2200.399862723298
14.53,2200.3943448850714
14.54,2200.3885331537117
14.55,2200.3824388905127
14.56,2200.376073456772
14.57,2200.369448213783
14.58,2200.362574522841
14.59,2200.355463745245
14.6,2200.348127242287
14.61,2200.340576375263
14.62,2200.33282250547
14.63,2200.324876994202
14.64,2200.3167512027558
14.65,2200.308456492425
14.66,2200.300004224506
14.67,2200.291405760295
14.68,2200.282672461087
14.69,2200.273815688177
14.7,2200.2648468028606
14.71,2200.2557771664337
14.72,2200.246618140191
14.73,2200.237381085429
14.74,2200.2280773634425
14.75,2200.218718335527
14.76,2200.209315362978
14.77,2200.199879807092
14.78,2200.190423029162
14.79,2200.180956390486
14.8,2200.1714912523585
14.81,2200.162038976074
14.82,2200.15261092293
14.83,2200.14321845422
14.84,2200.133872931241
14.85,2200.124585715288
14.86,2200.115368167655
14.87,2200.10623164964
14.88,2200.0971875225364
14.89,2200.0882471476407
14.9,2200.0794218862484
14.91,2200.0707230996545
14.92,2200.062162149155
14.93,2200.053750396045
14.94,2200.04549920162
14.95,2200.037419927175
14.96,2200.029523934006
14.97,2200.0218225834087
14.98,2200.0143272366786
14.99,2200.0070492551104
15.0,2200.0
15.01,2199.9931884317657
15.02,2199.9866139073147
15.03,2199.9802733826778
15.04,2199.974163813885
15.05,2199.9682821569663
15.06,2199.962625367953
15.07,2199.957190402874
15.08,2199.95197421776
15.09,2199.946973768642
15.1,2199.942186011549
15.11,2199.9376079025124
15.12,2199.9332363975627
15.13,2199.9290684527286
15.14,2199.9251010240414
15.15,2199.921331067532
15.16,2199.9177555392293
15.17,2199.914371395165
15.18,2199.911175591368
15.19,2199.908165083869
15.2,2199.905336828699
15.21,2199.902687781887
15.22,2199.900214899465
15.23,2199.897915137461
15.24,2199.895785451907
15.25,2199.8938227988333
15.26,2199.8920241342694
15.27,2199.8903864142458
15.28,2199.8889065947924
15.29,2199.8875816319405
15.3,2199.88640848172
15.31,2199.88538410016
15.32,2199.8845054432923
15.33,2199.883769467146
15.34,2199.883173127753
15.35,2199.882713381141
15.36,2199.882387183343
15.37,2199.882191490388
15.38,2199.882123258306
15.39,2199.882179443128
15.4,2199.8823570008826
15.41,2199.882652887602
15.42,2199.8830640593164
15.43,2199.883587472055
15.44,2199.884220081848
15.45,2199.8849588447274
15.46,2199.8858007167214
15.47,2199.8867426538613
15.48,2199.887781612177
15.49,2199.8889145477
15.5,2199.8901384164587
15.51,2199.891450174484
15.52,2199.892846777808
15.53,2199.894325182457
15.54,2199.895882344465
15.55,2199.897515219861
15.56,2199.8992207646747
15.57,2199.9009959349373
15.58,2199.902837686678
15.59,2199.904742975928
15.6,2199.9067087587177
15.61,2199.9087319910764
15.62,2199.910809629035
15.63,2199.912938628624
15.64,2199.915115945873
15.65,2199.917338536813
15.66,2199.919603357473
15.67,2199.9219073638856
15.68,2199.924247512078
15.69,2199.926620758084
15.7,2199.9290240579307
15.71,2199.9314543676496
15.72,2199.9339086432715
15.73,2199.936383840826
15.74,2199.938876916344
15.75,2199.9413848258546
15.76,2199.943904525389
15.77,2199.946432970977
15.78,2199.9489671186498
15.79,2199.951503924437
15.8,2199.9540403443684
15.81,2199.956573334475
15.82,2199.9590998507865
15.83,2199.961616849334
15.84,2199.964121286147
15.85,2199.966610117256
15.86,2199.969080298691
15.87,2199.9715287864838
15.88,2199.973952536662
15.89,2199.9763485052576
15.9,2199.978713648301
15.91,2199.981044921822
15.92,2199.983339281851
15.93,2199.9855936844183
15.94,2199.987805085554
15.95,2199.9899704412883
15.96,2199.992086707651
15.97,2199.9941508406737
15.98,2199.996159796386
15.99,2199.998110530818
16.0,2200.0
16.01,2200.0018258030545
16.02,2200.003588111473
16.03,2200.005287739839
16.04,2200.006925502735
16.05,2200.008502214746
16.06,2200.0100186904547
16.07,2200.011475744444
16.08,2200.012874191297
16.09,2200.0142148455984
16.1,2200.015498521932
16.11,2200.01672603488
16.12,2200.017898199026
16.13,2200.0190158289547
16.14,2200.020079739248
16.15,2200.0210907444894
16.16,2200.022049659264
16.17,2200.022957298153
16.18,2200.0238144757413
16.19,2200.0246220066124
16.2,2200.025380705349
16.21,2200.0260913865354
16.22,2200.026754864754
16.23,2200.0273719545894
16.24,2200.027943470624
16.25,2200.028470227442
16.26,2200.0289530396267
16.27,2200.0293927217613
16.28,2200.0297900884293
16.29,2200.0301459542143
16.3,2200.0304611337
16.31,2200.03073644147
16.32,2200.030972692106
16.33,2200.031170700193
16.34,2200.0313312803146
16.35,2200.031455247054
16.36,2200.0315434149943
16.37,2200.031596598719
16.38,2200.031615612811
16.39,2200.031601271855
16.4,2200.031554390434
16.41,2200.031475783131
16.42,2200.03136626453
16.43,2200.0312266492147
16.44,2200.031057751767
16.45,2200.0308603867725
16.46,2200.030635368813
16.47,2200.0303835124723
16.48,2200.030105632334
16.49,2200.029802542982
16.5,2200.029475058999
16.51,2200.0291239949693
16.52,2200.0287501654752
16.53,2200.028354385101
16.54,2200.0279374684305
16.55,2200.0275002300464
16.56,2200.027043484532
16.57,2200.0265680464718
16.58,2200.026074730448
16.59,2200.025564351044
16.6,2200.0250377228444
16.61,2200.0244956604324
16.62,2200.023938978391
16.63,2200.0233684913032
16.64,2200.022785013753
16.65,2200.022189360325
16.66,2200.021582345601
16.67,2200.0209647841643
16.68,2200.0203374906
16.69,2200.01970127949
16.7,2200.0190569654183
16.71,2200.0184053629687
16.72,2200.017747286724
16.73,2200.017083551269
16.74,2200.0164149711845
16.75,2200.0157423610563
16.76,2200.015066535467
16.77,2200.014388309001
16.78,2200.01370849624
16.79,2200.013027911769
16.8,2200.01234737017
16.81,2200.0116676860275
16.82,2200.010989673925
16.83,2200.0103141484456
16.84,2200.009641924172
16.85,2200.0089738156903
16.86,2200.008310637581
16.87,2200.0076532044286
16.88,2200.0070023308167
16.89,2200.0063588313283
16.9,2200.005723520548
16.91,2200.005097213057
16.92,2200.0044807234417
16.93,2200.003874866284
16.94,2200.0032804561665
16.95,2200.002698307674
16.96,2200.002129235389
16.97,2200.001574053896
16.98,2200.0010335777783
16.99,2200.0005086216183
17.0,2200.0
17.01,2199.999508356016
17.02,2199.999033646793
17.03,2199.998575657967
17.04,2199.9981341751745
17.05,2199.997708984051
17.06,2199.9972998702315
17.07,2199.996906619354
17.08,2199.9965290170526
17.09,2199.996166848964
17.1,2199.995819900724
17.11,2199.9954879579686
17.12,2199.995170806334
17.13,2199.9948682314557
17.14,2199.9945800189694
17.15,2199.994305954511
17.16,2199.9940458237184
17.17,2199.993799412225
17.18,2199.993566505668
17.19,2199.993346889683
17.2,2199.993140349906
17.21,2199.9929466719727
17.22,2199.99276564152
17.23,2199.992597044182
17.24,2199.992440665596
17.25,2199.992296291398
17.26,2199.992163707224
17.27,2199.9920426987087
17.28,2199.991933051489
17.29,2199.991834551201
17.3,2199.9917469834804
17.31,2199.991670133963
17.32,2199.991603788285
17.33,2199.991547732082
17.34,2199.9915017509898
17.35,2199.991465630644
17.36,2199.991439156682
17.37,2199.991422114739
17.38,2199.991414290451
17.39,2199.9914154694534
17.4,2199.991425437382
17.41,2199.991443979874
17.42,2199.9914708825645
17.43,2199.9915059310883
17.44,2199.991548911084
17.45,2199.9915996081854
17.46,2199.9916578080297
17.47,2199.991723296251
17.48,2199.991795858487
17.49,2199.9918752803733
17.5,2199.991961347546
17.51,2199.9920538456395
17.52,2199.992152560292
17.53,2199.9922572771384
17.54,2199.992367781814
17.55,2199.9924838599554
17.56,2199.9926052971987
17.57,2199.9927318791792
17.58,2199.992863391534
17.59,2199.9929996198966
17.6,2199.9931403499063
17.61,2199.993285367196
17.62,2199.993434457404
17.63,2199.9935874061644
17.64,2199.993743999114
17.65,2199.993904021889
17.66,2199.9940672601247
17.67,2199.9942334994576
17.68,2199.994402525523
17.69,2199.994574123957
17.7,2199.9947480803967
17.71,2199.994924180476
17.72,2199.995102209833
17.73,2199.9952819541018
17.74,2199.995463198919
17.75,2199.9956457299204
17.76,2199.995829332743
17.77,2199.996013793021
17.78,2199.9961988963914
17.79,2199.99638442849
17.8,2199.9965701749525
17.81,2199.996755921415
17.82,2199.9969414535144
17.83,2199.997126556885
17.84,2199.997311017164
17.85,2199.997494619985
17.86,2199.997677150987
17.87,2199.9978583958045
17.88,2199.9980381400733
17.89,2199.9982161694293
17.9,2199.9983922695096
17.91,2199.9985662259487
17.92,2199.998737824383
17.93,2199.9989068504483
17.94,2199.9990730897807
17.95,2199.999236328017
17.96,2199.999396350792
17.97,2199.999552943741
17.98,2199.9997058925023
17.99,2199.99985498271
18.0,2200.0
18.01,2200.0001407728814
18.02,2200.0002773013557
18.03,2200.0004096282923
18.04,2200.000537796568
18.05,2200.0006618490524
18.06,2200.0007818286194
18.07,2200.000897778142
18.08,2200.001009740494
18.09,2200.0011177585466
18.1,2200.001221875173
18.11,2200.0013221332465
18.12,2200.00141857564
18.13,2200.0015112452247
18.14,2200.001600184876
18.15,2200.001685437465
18.16,2200.0017670458647
18.17,2200.001845052948
18.18,2200.001919501588
18.19,2200.0019904346573
18.2,2200.0020578950284
18.21,2200.002121925575
18.22,2200.002182569169
18.23,2200.002239868684
18.24,2200.002293866992
18.25,2200.0023446069663
18.26,2200.002392131479
18.27,2200.002436483404
18.28,2200.002477705614
18.29,2200.0025158409817
18.3,2200.002550932379
18.31,2200.00258302268
18.32,2200.002612154756
18.33,2200.002638371481
18.34,2200.002661715728
18.35,2200.002682230369
18.36,2200.002699958277
18.37,2200.0027149423254
18.38,2200.0027272253865
18.39,2200.0027368503333
18.4,2200.0027438600378
18.41,2200.0027482973737
18.42,2200.0027502052144
18.43,2200.002749626431
18.44,2200.002746603898
18.45,2200.002741180487
18.46,2200.0027333990715
18.47,2200.0027233025244
18.48,2200.002710933717
18.49,2200.002696335525
18.5,2200.0026795508184
18.51,2200.002660622472
18.52,2200.0026395933564
18.53,2200.002616506347
18.54,2200.0025914043144
18.55,2200.0025643301333
18.56,2200.002535326676
18.57,2200.002504436813
18.58,2200.0024717034203
18.59,2200.00243716937
18.6,2200.002400877533
18.61,2200.0023628707845
18.62,2200.0023231919963
18.63,2200.0022818840403
18.64,2200.002238989791
18.65,2200.0021945521203
18.66,2200.0021486139008
18.67,2200.002101218006
18.68,2200.002052407309
18.69,2200.002002224681
18.7,2200.001950712996
18.71,2200.001897915127
18.72,2200.001843873946
18.73,2200.001788632326
18.74,2200.0017322331405
18.75,2200.0016747192617
18.76,2200.0016161335625
18.77,2200.001556518916
18.78,2200.0014959181945
18.79,2200.001434374271
18.8,2200.001371930018
18.81,2200.0013086283107
18.82,2200.0012445120187
18.83,2200.001179624016
18.84,2200.001114007175
18.85,2200.00104770437
18.86,2200.0009807584725
18.87,2200.0009132123555
18.88,2200.000845108892
18.89,2200.000776490954
18.9,2200.000707401416
18.91,2200.00063788315
18.92,2200.0005679790283
18.93,2200.000497731924
18.94,2200.00042718471
18.95,2200.0003563802597
18.96,2200.000285361444
18.97,2200.0002141711384
18.98,2200.0001428522137
18.99,2200.000071447544
19.0,2200.0
19.01,2199.9999285524573
19.02,2199.999857147787
19.03,2199.999785828863
19.04,2199.9997146385567
19.05,2199.9996436197416
19.06,2199.999572815291
19.07,2199.999502268077
19.08,2199.999432020973
19.09,2199.999362116851
19.1,2199.9992925985844
19.11,2199.999223509046
19.12,2199.9991548911084
19.13,2199.999086787645
19.14,2199.999019241528
19.15,2199.9989522956307
19.16,2199.9988859928253
19.17,2199.998820375985
19.18,2199.998755487982
19.19,2199.9986913716903
19.2,2199.998628069982
19.21,2199.998565625729
19.22,2199.998504081806
19.23,2199.9984434810845
19.24,2199.9983838664384
19.25,2199.998325280739
19.26,2199.9982677668604
19.27,2199.9982113676747
19.28,2199.9981561260547
19.29,2199.998102084874
19.3,2199.998049287005
19.31,2199.99799777532
19.32,2199.997947592692
19.33,2199.9978987819945
19.34,2199.9978513861
19.35,2199.99780544788
19.36,2199.9977610102096
19.37,2199.99771811596
19.38,2199.9976768080046
19.39,2199.997637129216
19.4,2199.997599122468
19.41,2199.997562830631
19.42,2199.99752829658
19.43,2199.997495563188
19.44,2199.9974646733253
19.45,2199.997435669868
19.46,2199.9974085956856
19.47,2199.997383493654
19.48,2199.997360406644
19.49,2199.997339377529
19.5,2199.997320449182
19.51,2199.997303664476
19.52,2199.9972890662834
19.53,2199.9972766974765
19.54,2199.997266600929
19.55,2199.9972588195133
19.56,2199.9972533961027
19.57,2199.997250373569
19.58,2199.9972497947865
19.59,2199.9972517026263
19.6,2199.9972561399627
19.61,2199.997263149668
19.62,2199.997272774614
19.63,2199.9972850576746
19.64,2199.997300041723
19.65,2199.997317769631
19.66,2199.9973382842727
19.67,2199.9973616285192
19.68,2199.997387845244
19.69,2199.997416977321
19.7,2199.9974490676213
19.71,2199.997484159019
19.72,2199.9975222943863
19.73,2199.997563516596
19.74,2199.9976078685213
19.75,2199.9976553930346
19.76,2199.9977061330087
19.77,2199.9977601313167
19.78,2199.997817430832
19.79,2199.997878074425
19.8,2199.997942104972
19.81,2199.998009565343
19.82,2199.9980804984125
19.83,2199.9981549470526
19.84,2199.998232954136
19.85,2199.998314562536
19.86,2199.998399815124
19.87,2199.9984887547757
19.88,2199.9985814243605
19.89,2199.998677866753
19.9,2199.998778124828
19.91,2199.998882241453
19.92,2199.998990259506
19.93,2199.999102221858
19.94,2199.999218171381
19.95,2199.999338150948
19.96,2199.999462203433
19.97,2199.999590371707
19.98,2199.9997226986447
19.99,2199.9998592271186
20.0,2200.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
