wind_speed,Kuriant KE 18/4EH
12.69,15.205428776475449
12.7,15.21489861637662
12.71,15.224363747119671
12.72,15.23382487970463
12.73,15.243282725131522
12.74,15.252737994400366
12.75,15.262191398511195
12.76,15.271643648464035
12.77,15.281095455258908
12.78,15.290547529895838
12.79,15.30000058337485
12.8,15.309455326695971
12.81,15.318912470859226
12.82,15.32837272686464
12.83,15.33783680571224
12.84,15.347305418402051
12.85,15.356779275934093
12.86,15.366259089308391
12.87,15.37574556952498
12.88,15.38523942758388
12.89,15.394741374485111
12.9,15.404252121228703
12.91,15.41377237881468
12.92,15.423302858243073
12.93,15.4328442705139
12.94,15.442397326627184
12.95,15.451962737582958
12.96,15.461541214381242
12.97,15.471133468022064
12.98,15.480740209505448
12.99,15.490362149831418
13.0,15.5
13.01,15.509654304802794
13.02,15.519324944197692
13.03,15.529011631934164
13.04,15.538714081761672
13.05,15.548432007429687
13.06,15.558165122687672
13.07,15.5679131412851
13.08,15.57767577697143
13.09,15.58745274349613
13.1,15.597243754608677
13.11,15.607048524058529
13.12,15.616866765595152
13.13,15.62669819296802
13.14,15.636542519926593
13.15,15.64639946022034
13.16,15.65626872759873
13.17,15.666150035811228
13.18,15.676043098607304
13.19,15.685947629736416
13.2,15.695863342948044
13.21,15.705789951991646
13.22,15.715727170616688
13.23,15.725674712572642
13.24,15.735632291608974
13.25,15.745599621475147
13.26,15.755576415920636
13.27,15.7655623886949
13.28,15.775557253547412
13.29,15.78556072422763
13.3,15.795572514485034
13.31,15.805592338069076
13.32,15.815619908729238
13.33,15.825654940214976
13.34,15.83569714627576
13.35,15.845746240661054
13.36,15.855801937120331
13.37,15.865863949403051
13.38,15.875931991258694
13.39,15.886005776436711
13.4,15.896085018686582
13.41,15.906169431757764
13.42,15.916258729399727
13.43,15.926352625361943
13.44,15.936450833393872
13.45,15.946553067244984
13.46,15.956659040664748
13.47,15.966768467402623
13.48,15.976881061208084
13.49,15.986996535830595
13.5,15.997114605019624
13.51,16.00723498252464
13.52,16.017357382095103
13.53,16.02748151748049
13.54,16.037607102430254
13.55,16.047733850693877
13.56,16.057861476020815
13.57,16.06798969216054
13.58,16.078118212862517
13.59,16.088246751876213
13.6,16.0983750229511
13.61,16.108502739836634
13.62,16.118629616282295
13.63,16.12875536603754
13.64,16.138879702851845
13.65,16.149002340474663
13.66,16.159122992655476
13.67,16.16924137314374
13.68,16.17935719568893
13.69,16.1894701740405
13.7,16.199580021947938
13.71,16.209686453160693
13.72,16.21978918142824
13.73,16.229887920500044
13.74,16.239982384125568
13.75,16.250072286054284
13.76,16.26015734003566
13.77,16.27023725981916
13.78,16.28031175915425
13.79,16.2903805517904
13.8,16.300443351477078
13.81,16.310499871963746
13.82,16.320549826999873
13.83,16.330592930334923
13.84,16.34062889571837
13.85,16.35065743689968
13.86,16.36067826762831
13.87,16.370691101653737
13.88,16.380695652725425
13.89,16.39069163459284
13.9,16.40067876100545
13.91,16.410656745712725
13.92,16.420625302464128
13.93,16.430584145009124
13.94,16.440532987097185
13.95,16.45047154247777
13.96,16.460399524900357
13.97,16.470316648114405
13.98,16.480222625869384
13.99,16.490117171914758
14.0,16.5
14.01,16.509870693916675
14.02,16.519728317624793
14.03,16.529571805126455
14.04,16.539400090423765
14.05,16.549212107518844
14.06,16.55900679041378
14.07,16.568783073110698
14.08,16.578539889611683
14.09,16.588276173918864
14.1,16.597990860034344
14.11,16.60768288196022
14.12,16.617351173698605
14.13,16.62699466925161
14.14,16.636612302621334
14.15,16.646203007809888
14.16,16.65576571881938
14.17,16.665299369651915
14.18,16.674802894309607
14.19,16.684275226794547
14.2,16.69371530110886
14.21,16.703122051254645
14.22,16.712494411234008
14.23,16.721831315049062
14.24,16.7311316967019
14.25,16.740394490194646
14.26,16.7496186295294
14.27,16.758803048708266
14.28,16.767946681733356
14.29,16.777048462606775
14.3,16.786107325330633
14.31,16.795122203907027
14.32,16.80409203233808
14.33,16.81301574462588
14.34,16.821892274772555
14.35,16.830720556780193
14.36,16.839499524650915
14.37,16.848228112386817
14.38,16.85690525399002
14.39,16.865529883462614
14.4,16.874100934806727
14.41,16.88261734202444
14.42,16.89107803911788
14.43,16.89948196008915
14.44,16.907828038940348
14.45,16.916115209673592
14.46,16.924342406290993
14.47,16.93250856279464
14.48,16.94061261318666
14.49,16.948653491469138
14.5,16.956630131644204
14.51,16.96454146771395
14.52,16.972386433680487
14.53,16.980163963545927
14.54,16.987872991312372
14.55,16.995512450981927
14.56,17.003081276556706
14.57,17.01057840203881
14.58,17.018002761430342
14.59,17.025353288733424
14.6,17.03262891795015
14.61,17.039828583082627
14.62,17.046951218132975
14.63,17.05399575710329
14.64,17.060961133995683
14.65,17.06784628281226
14.66,17.074650137555125
14.67,17.081371632226386
14.68,17.08800970082815
14.69,17.094563277362532
14.7,17.101031295831632
14.71,17.107412690237556
14.72,17.11370639458241
14.73,17.11991134286831
14.74,17.126026469097358
14.75,17.132050707271656
14.76,17.13798299139332
14.77,17.143822255464446
14.78,17.149567433487153
14.79,17.15521745946354
14.8,17.160771267395717
14.81,17.166227791285795
14.82,17.171585965135872
14.83,17.17684472294806
14.84,17.18200299872447
14.85,17.187059726467204
14.86,17.192013840178365
14.87,17.19686427386007
14.88,17.201609961514418
14.89,17.20624983714352
14.9,17.210782834749484
14.91,17.215207888334415
14.92,17.219523931900426
14.93,17.223729899449612
14.94,17.22782472498409
14.95,17.23180734250596
14.96,17.235676686017335
14.97,17.23943168952032
14.98,17.243071287017017
14.99,17.246594412509545
15.0,17.25
15.01,17.253287669530497
15.02,17.256459785303136
15.03,17.25951939756002
15.04,17.26246955654326
15.05,17.265313312494957
15.06,17.268053715657214
15.07,17.27069381627214
15.08,17.27323666458183
15.09,17.275685310828404
15.1,17.278042805253957
15.11,17.2803121981006
15.12,17.28249653961043
15.13,17.28459888002556
15.14,17.28662226958808
15.15,17.288569758540113
15.16,17.290444397123753
15.17,17.29224923558111
15.18,17.293987324154287
15.19,17.295661713085387
15.2,17.297275452616514
15.21,17.298831592989778
15.22,17.300333184447275
15.23,17.301783277231124
15.24,17.303184921583412
15.25,17.304541167746258
15.26,17.30585506596176
15.27,17.30712966647203
15.28,17.30836801951916
15.29,17.309573175345264
15.3,17.310748184192448
15.31,17.311896096302814
15.32,17.31301996191846
15.33,17.314122831281505
15.34,17.31520775463404
15.35,17.31627778221818
15.36,17.317335964276023
15.37,17.31838535104967
15.38,17.31942899278124
15.39,17.32046993971283
15.4,17.321511242086544
15.41,17.322555950144487
15.42,17.32360711412876
15.43,17.324667784281477
15.44,17.325741010844737
15.45,17.32682984406064
15.46,17.3279373341713
15.47,17.329066531418817
15.48,17.330220486045295
15.49,17.331402248292846
15.5,17.332614868403567
15.51,17.333861396619568
15.52,17.33514488318295
15.53,17.336468378335816
15.54,17.337834932320273
15.55,17.33924759537843
15.56,17.340709417752386
15.57,17.342223449684248
15.58,17.34379274141612
15.59,17.345420343190106
15.6,17.347109305248313
15.61,17.348862677832845
15.62,17.350683511185807
15.63,17.352574855549303
15.64,17.35453976116544
15.65,17.35658127827632
15.66,17.35870245712405
15.67,17.36090634795073
15.68,17.36319600099847
15.69,17.36557446650938
15.7,17.36804479472555
15.71,17.370610035889094
15.72,17.373273240242114
15.73,17.37603745802672
15.74,17.37890573948501
15.75,17.38188113485909
15.76,17.38496669439107
15.77,17.388165468323056
15.78,17.391480506897143
15.79,17.394914860355442
15.8,17.398471578940054
15.81,17.40215371289309
15.82,17.405964312456653
15.83,17.40990642787284
15.84,17.413983109383768
15.85,17.41819740723153
15.86,17.422552371658238
15.87,17.427051052906
15.88,17.43169650121691
15.89,17.43649176683308
15.9,17.441439899996613
15.91,17.446543950949614
15.92,17.451806969934193
15.93,17.457232007192445
15.94,17.46282211296648
15.95,17.468580337498405
15.96,17.47450973103032
15.97,17.480613343804333
15.98,17.486894226062546
15.99,17.493355428047067
16.0,17.5
16.01,17.506829877961344
16.02,17.513842541162674
16.03,17.521034354633475
16.04,17.528401683403207
16.05,17.535940892501355
16.06,17.543648346957383
16.07,17.551520411800777
16.08,17.559553452060992
16.09,17.567743832767526
16.1,17.57608791894984
16.11,17.584582075637396
16.12,17.593222667859692
16.13,17.602006060646183
16.14,17.610928619026353
16.15,17.61998670802967
16.16,17.629176692685615
16.17,17.63849493802365
16.18,17.647937809073262
16.19,17.65750167086392
16.2,17.66718288842509
16.21,17.676977826786256
16.22,17.686882850976886
16.23,17.696894326026456
16.24,17.70700861696444
16.25,17.717222088820318
16.26,17.727531106623555
16.27,17.737932035403624
16.28,17.74842124019
16.29,17.758995086012163
16.3,17.769649937899587
16.31,17.780382160881732
16.32,17.791188119988085
16.33,17.802064180248113
16.34,17.813006706691297
16.35,17.82401206434711
16.36,17.835076618245015
16.37,17.846196733414498
16.38,17.85736877488503
16.39,17.86858910768608
16.4,17.879854096847122
16.41,17.89116010739764
16.42,17.902503504367097
16.43,17.913880652784968
16.44,17.925287917680727
16.45,17.936721664083855
16.46,17.94817825702382
16.47,17.95965406153009
16.48,17.971145442632153
16.49,17.982648765359475
16.5,17.994160394741527
16.51,18.00567669580779
16.52,18.017194033587725
16.53,18.02870877311082
16.54,18.040217279406544
16.55,18.05171591750437
16.56,18.06320105243377
16.57,18.074669049224227
16.58,18.086116272905198
16.59,18.09753908850617
16.6,18.108933861056617
16.61,18.120296955586
16.62,18.131624737123808
16.63,18.142913570699505
16.64,18.15415982134257
16.65,18.165359854082475
16.66,18.17651003394869
16.67,18.187606725970703
16.68,18.19864629517797
16.69,18.209625106599976
16.7,18.220539525266187
16.71,18.23138591620608
16.72,18.24216064444913
16.73,18.25286007502482
16.74,18.263480572962607
16.75,18.274018503291973
16.76,18.284470231042395
16.77,18.29483212124334
16.78,18.30510053892429
16.79,18.3152718491147
16.8,18.325342416844062
16.81,18.33530860714185
16.82,18.345166785037534
16.83,18.354913315560584
16.84,18.36454456374048
16.85,18.37405689460669
16.86,18.383446673188686
16.87,18.39271026451595
16.88,18.401844033617955
16.89,18.41084434552417
16.9,18.419707565264066
16.91,18.428430057867125
16.92,18.437008188362817
16.93,18.445438321780617
16.94,18.45371682315
16.95,18.46184005750043
16.96,18.46980438986139
16.97,18.477606185262356
16.98,18.4852418087328
16.99,18.492707625302184
17.0,18.5
17.01,18.50711631862413
17.02,18.514058050046167
17.03,18.520827683906088
17.04,18.527427709843916
17.05,18.53386061749964
17.06,18.54012889651326
17.07,18.546235036524777
17.08,18.552181527174188
17.09,18.557970858101505
17.1,18.563605518946712
17.11,18.56908799934981
17.12,18.57442078895082
17.13,18.57960637738972
17.14,18.58464725430651
17.15,18.589545909341204
17.16,18.5943048321338
17.17,18.598926512324283
17.18,18.60341343955267
17.19,18.60776810345895
17.2,18.611992993683128
17.21,18.61609059986521
17.22,18.620063411645177
17.23,18.62391391866305
17.24,18.627644610558807
17.25,18.631257976972478
17.26,18.634756507544036
17.27,18.638142691913487
17.28,18.64141901972084
17.29,18.644587980606083
17.3,18.647652064209232
17.31,18.65061376017027
17.32,18.65347555812921
17.33,18.65623994772604
17.34,18.65890941860077
17.35,18.6614864603934
17.36,18.663973562743923
17.37,18.66637321529234
17.38,18.668687907678656
17.39,18.67092012954286
17.4,18.673072370524974
17.41,18.67514712026497
17.42,18.677146868402872
17.43,18.67907410457867
17.44,18.680931318432364
17.45,18.68272099960395
17.46,18.68444563773344
17.47,18.68610772246081
17.48,18.687709743426087
17.49,18.68925419026926
17.5,18.690743552630323
17.51,18.692180320149287
17.52,18.693566982466145
17.53,18.694906029220896
17.54,18.69619995005355
17.55,18.69745123460409
17.56,18.698662372512533
17.57,18.69983585341887
17.58,18.7009741669631
17.59,18.702079802785228
17.6,18.703155250525253
17.61,18.70420299982317
17.62,18.70522554031898
17.63,18.70622536165269
17.64,18.70720495346429
17.65,18.708166805393795
17.66,18.709113407081187
17.67,18.710047248166475
17.68,18.71097081828966
17.69,18.71188660709074
17.7,18.71279710420972
17.71,18.713704799286585
17.72,18.71461218196135
17.73,18.71552174187401
17.74,18.71643596866457
17.75,18.71735735197301
17.76,18.71828838143936
17.77,18.7192315467036
17.78,18.72018933740573
17.79,18.721164243185765
17.8,18.722158753683686
17.81,18.723175358539507
17.82,18.72421654739322
17.83,18.725284809884823
17.84,18.72638263565433
17.85,18.72751251434173
17.86,18.728676935587018
17.87,18.729878389030205
17.88,18.731119364311287
17.89,18.732402351070256
17.9,18.733729838947127
17.91,18.735104317581893
17.92,18.73652827661455
17.93,18.738004205685105
17.94,18.739534594433547
17.95,18.74112193249989
17.96,18.74276870952412
17.97,18.744477415146253
17.98,18.74625053900628
17.99,18.748090570744196
18.0,18.75
18.01,18.75198084754213
18.02,18.75403325865268
18.03,18.75615690974217
18.04,18.758351477221137
18.05,18.7606166375001
18.06,18.76295206698959
18.07,18.765357442100136
18.08,18.76783243924226
18.09,18.77037673482648
18.1,18.77299000526333
18.11,18.775671926963355
18.12,18.77842217633705
18.13,18.78124042979496
18.14,18.784126363747603
18.15,18.787079654605503
18.16,18.790099978779203
18.17,18.793187012679216
18.18,18.796340432716065
18.19,18.79955991530029
18.2,18.8028451368424
18.21,18.806195773752936
18.22,18.80961150244241
18.23,18.81309199932137
18.24,18.81663694080032
18.25,18.820246003289803
18.26,18.82391886320034
18.27,18.827655196942445
18.28,18.83145468092666
18.29,18.835316991563516
18.3,18.83924180526351
18.31,18.8432287984372
18.32,18.847277647495098
18.33,18.851388028847733
18.34,18.85555961890563
18.35,18.859792094079317
18.36,18.86408513077932
18.37,18.86843840541616
18.38,18.87285159440037
18.39,18.877324374142475
18.4,18.881856421053
18.41,18.886447411542477
18.42,18.89109702202142
18.43,18.895804928900365
18.44,18.90057080858984
18.45,18.90539433750036
18.46,18.91027519204247
18.47,18.915213048626672
18.48,18.920207583663508
18.49,18.925258473563503
18.5,18.930365394737183
18.51,18.93552802359508
18.52,18.940746036547708
18.53,18.9460191100056
18.54,18.951346920379272
18.55,18.956729144079272
18.56,18.962165457516107
18.57,18.967655537100317
18.58,18.97319905924241
18.59,18.978795700352933
18.6,18.984445136842403
18.61,18.990147045121343
18.62,18.995901101600285
18.63,19.001706982689747
18.64,19.007564364800267
18.65,19.013472924342366
18.66,19.01943233772657
18.67,19.025442281363407
18.68,19.031502431663395
18.69,19.037612465037075
18.7,19.04377205789496
18.71,19.04998088664758
18.72,19.056238627705472
18.73,19.062544957479155
18.74,19.068899552379143
18.75,19.075302088815977
18.76,19.08175224320018
18.77,19.08824969194228
18.78,19.0947941114528
18.79,19.10138517814226
18.8,19.1080225684212
18.81,19.11470595870014
18.82,19.12143502538961
18.83,19.12820944490012
18.84,19.13502889364222
18.85,19.14189304802643
18.86,19.148801584463257
18.87,19.155754179363253
18.88,19.162750509136927
18.89,19.16979025019481
18.9,19.17687307894744
18.91,19.183998671805327
18.92,19.191166705179008
18.93,19.19837685547899
18.94,19.20562879911583
18.95,19.212922212500036
18.96,19.22025677204213
18.97,19.22763215415265
18.98,19.23504803524212
18.99,19.24250409172106
19.0,19.25
19.01,19.25753539120737
19.02,19.265109715343154
19.03,19.27272237712525
19.04,19.28037278127156
19.05,19.28806033249997
19.06,19.29578443552839
19.07,19.3035444950747
19.08,19.3113399158568
19.09,19.319170102592587
19.1,19.32703445999995
19.11,19.334932392796787
19.12,19.342863305700995
19.13,19.350826603430463
19.14,19.35882169070309
19.15,19.366847972236773
19.16,19.374904852749403
19.17,19.38299173695887
19.18,19.39110802958308
19.19,19.39925313533992
19.2,19.40742645894728
19.21,19.41562740512307
19.22,19.42385537858517
19.23,19.432109784051487
19.24,19.440390026239907
19.25,19.44869550986833
19.26,19.45702563965464
19.27,19.465379820316738
19.28,19.473757456572528
19.29,19.482157953139897
19.3,19.490580714736737
19.31,19.499025146080943
19.32,19.50749065189042
19.33,19.51597663688305
19.34,19.52448250577673
19.35,19.53300766328936
19.36,19.541551514138835
19.37,19.550113463043044
19.38,19.558692914719888
19.39,19.567289273887265
19.4,19.57590194526304
19.41,19.584530333565148
19.42,19.593173843511465
19.43,19.601831879819883
19.44,19.61050384720831
19.45,19.619189150394625
19.46,19.62788719409673
19.47,19.63659738303252
19.48,19.645319121919886
19.49,19.65405181547673
19.5,19.662794868420946
19.51,19.67154768547042
19.52,19.68030967134305
19.53,19.689080230756733
19.54,19.697858768429366
19.55,19.706644689078843
19.56,19.71543739742305
19.57,19.7242362981799
19.58,19.733040796067264
19.59,19.741850295803054
19.6,19.750664202105163
19.61,19.75948191969148
19.62,19.768302853279906
19.63,19.777126407588327
19.64,19.78595198733464
19.65,19.79477899723675
19.66,19.80360684201254
19.67,19.812434926379915
19.68,19.82126265505676
19.69,19.83008943276097
19.7,19.83891466421045
19.71,19.84773775412308
19.72,19.856558107216767
19.73,19.8653751282094
19.74,19.87418822181888
19.75,19.88299679276309
19.76,19.89180024575994
19.77,19.90059798552731
19.78,19.9093894167831
19.79,19.918173944245204
19.8,19.926950972631523
19.81,19.935719906659948
19.82,19.94448015104837
19.83,19.95323111051469
19.84,19.9619721897768
19.85,19.970702793552597
19.86,19.979422326559963
19.87,19.98813019351681
19.88,19.99682579914102
19.89,20.0055085481505
19.9,20.01417784526313
19.91,20.02283309519682
19.92,20.03147370266946
19.93,20.04009907239893
19.94,20.048708609103144
19.95,20.05730171749999
19.96,20.06587780230737
19.97,20.074436268243154
19.98,20.082976520025262
19.99,20.09149796237158
20.0,20.1
20.01,20.10848203762843
20.02,20.116943479974744
20.03,20.125383731756852
20.04,20.13380219769265
20.05,20.142198282500026
20.06,20.150571390896864
20.07,20.15892092760108
20.08,20.167246297330557
20.09,20.175546904803195
20.1,20.18382215473688
20.11,20.192071451849507
20.12,20.20029420085899
20.13,20.2084898064832
20.14,20.216657673440046
20.15,20.224797206447416
20.16,20.23290781022321
20.17,20.24098888948532
20.18,20.24903984895164
20.19,20.257060093340066
20.2,20.265049027368484
20.21,20.2730060557548
20.22,20.28093058321691
20.23,20.2888220144727
20.24,20.296679754240078
20.25,20.30450320723692
20.26,20.31229177818113
20.27,20.320044871790607
20.28,20.327761892783244
20.29,20.335442245876926
20.3,20.343085335789564
20.31,20.35069056723904
20.32,20.35825734494325
20.33,20.36578507362009
20.34,20.373273157987462
20.35,20.38072100276326
20.36,20.38812801266536
20.37,20.39549359241168
20.38,20.402817146720103
20.39,20.41009808030853
20.4,20.417335797894843
20.41,20.424529704196956
20.42,20.43167920393274
20.43,20.438783701820117
20.44,20.44584260257696
20.45,20.45285531092117
20.46,20.459821231570643
20.47,20.46673976924328
20.48,20.47361032865696
20.49,20.48043231452959
20.5,20.487205131579067
20.51,20.49392818452328
20.52,20.50060087808012
20.53,20.50722261696749
20.54,20.51379280590328
20.55,20.520310849605384
20.56,20.526776152791705
20.57,20.53318812018012
20.58,20.53954615648854
20.59,20.54584966643485
20.6,20.55209805473696
20.61,20.55829072611275
20.62,20.564427085280123
20.63,20.57050653695696
20.64,20.576528485861168
20.65,20.582492336710644
20.66,20.58839749422328
20.67,20.59424336311696
20.68,20.600029348109587
20.69,20.605754853919063
20.7,20.61141928526327
20.71,20.61702204686011
20.72,20.62256254342748
20.73,20.628040179683264
20.74,20.633454360345368
20.75,20.638804490131683
20.76,20.644089973760103
20.77,20.64931021594852
20.78,20.654464621414835
20.79,20.65955259487693
20.8,20.66457354105272
20.81,20.669526864660085
20.82,20.674411970416926
20.83,20.67922826304113
20.84,20.683975147250603
20.85,20.688652027763236
20.86,20.693258309296912
20.87,20.69779339656954
20.88,20.70225669429901
20.89,20.706647607203216
20.9,20.710965540000053
20.91,20.71520989740742
20.92,20.719380084143204
20.93,20.723475504925304
20.94,20.727495564471614
20.95,20.731439667500027
20.96,20.735307218728444
20.97,20.739097622874755
20.98,20.74281028465685
20.99,20.74644460879264
21.0,20.75
