wind_speed,Aria Libellula 20
12.85,18.9750203512316
12.86,18.97632770282612
12.87,18.97768438445389
12.88,18.979090813084945
12.89,18.98054740568928
12.9,18.98205457923693
12.91,18.98361275069792
12.92,18.98522233704226
12.93,18.986883755239973
12.94,18.98859742226107
12.95,18.99036375507558
12.96,18.99218317065353
12.97,18.99405608596492
12.98,18.99598291797978
12.99,18.997964083668137
13.0,19.0
13.01,19.002090532269257
13.02,19.00423333906525
13.03,19.0064255273012
13.04,19.008664203890287
13.05,19.010946475745747
13.06,19.01326944978077
13.07,19.015630232908578
13.08,19.018025932042363
13.09,19.020453654095338
13.1,19.02291050598072
13.11,19.025393594611707
13.12,19.02790002690152
13.13,19.03042690976335
13.14,19.03297135011041
13.15,19.03553045485592
13.16,19.038101330913072
13.17,19.04068108519508
13.18,19.04326682461516
13.19,19.045855656086506
13.2,19.048444686522327
13.21,19.05103102283584
13.22,19.05361177194025
13.23,19.056184040748768
13.24,19.058744936174595
13.25,19.061291565130947
13.26,19.06382103453102
13.27,19.06633045128803
13.28,19.06881692231519
13.29,19.071277554525697
13.3,19.07370945483277
13.31,19.0761097301496
13.32,19.078475487389408
13.33,19.080803833465403
13.34,19.08309187529079
13.35,19.08533671977877
13.36,19.087535473842568
13.37,19.089685244395373
13.38,19.091783138350404
13.39,19.093826262620865
13.4,19.09581172411997
13.41,19.09773662976092
13.42,19.09959808645692
13.43,19.101393201121187
13.44,19.103119080666925
13.45,19.10477283200734
13.46,19.106351562055643
13.47,19.10785237772504
13.48,19.10927238592874
13.49,19.110608693579948
13.5,19.11185840759188
13.51,19.113018634877736
13.52,19.11408648235073
13.53,19.11505905692406
13.54,19.115933465510945
13.55,19.116706815024585
13.56,19.1173762123782
13.57,19.11793876448498
13.58,19.11839157825814
13.59,19.11873176061089
13.6,19.11895641845645
13.61,19.119062658708003
13.62,19.11904758827877
13.63,19.118908314081963
13.64,19.11864194303079
13.65,19.11824558203845
13.66,19.11771633801816
13.67,19.11705131788312
13.68,19.11624762854654
13.69,19.11530237692163
13.7,19.1142126699216
13.71,19.11297561445965
13.72,19.111588317449
13.73,19.11004788580285
13.74,19.108351426434403
13.75,19.10649604625688
13.76,19.10447885218348
13.77,19.102296951127407
13.78,19.09994745000188
13.79,19.0974274557201
13.8,19.094734075195284
13.81,19.091864415340623
13.82,19.08881558306934
13.83,19.085584685294634
13.84,19.08216882892972
13.85,19.0785651208878
13.86,19.074770668082085
13.87,19.07078257742579
13.88,19.066597955832105
13.89,19.06221391021425
13.9,19.057627547485435
13.91,19.05283597455886
13.92,19.047836298347743
13.93,19.04262562576528
13.94,19.03720106372469
13.95,19.03155971913917
13.96,19.02569869892194
13.97,19.0196151099862
13.98,19.013306059245156
13.99,19.006768653612017
14.0,19.0
14.01,18.992998546732963
14.02,18.9857681077774
14.03,18.97831383851045
14.04,18.970640894309277
14.05,18.96275443055101
14.06,18.95465960261282
14.07,18.946361565871843
14.08,18.937865475705227
14.09,18.92917648749012
14.1,18.92029975660368
14.11,18.911240438423047
14.12,18.90200368832537
14.13,18.8925946616878
14.14,18.88301851388748
14.15,18.87328040030157
14.16,18.863385476307208
14.17,18.853338897281542
14.18,18.84314581860173
14.19,18.832811395644917
14.2,18.822340783788245
14.21,18.811739138408864
14.22,18.80101161488393
14.23,18.790163368590587
14.24,18.779199554905983
14.25,18.768125329207265
14.26,18.75694584687159
14.27,18.7456662632761
14.28,18.73429173379794
14.29,18.722827413814255
14.3,18.71127845870221
14.31,18.699650023838945
14.32,18.687947264601608
14.33,18.676175336367347
14.34,18.664339394513316
14.35,18.652444594416643
14.36,18.640496091454505
14.37,18.62849904100403
14.38,18.616458598442374
14.39,18.60437991914669
14.4,18.592268158494125
14.41,18.580128471861823
14.42,18.567966014626933
14.43,18.555785942166604
14.44,18.543593409857984
14.45,18.53139357307823
14.46,18.51919158720448
14.47,18.506992607613878
14.48,18.49480178968358
14.49,18.482624288790745
14.5,18.47046526031251
14.51,18.45832985962602
14.52,18.446223242108434
14.53,18.43415056313689
14.54,18.422116978088543
14.55,18.41012764234054
14.56,18.39818771127003
14.57,18.386302340254165
14.58,18.37447668467008
14.59,18.362715899894944
14.6,18.35102514130589
14.61,18.33940956428007
14.62,18.32787432419464
14.63,18.316424576426733
14.64,18.305065476353512
14.65,18.29380217935212
14.66,18.282639840799703
14.67,18.27158361607342
14.68,18.26063866055041
14.69,18.249810129607813
14.7,18.2391031786228
14.71,18.2285229629725
14.72,18.21807463803407
14.73,18.207763359184668
14.74,18.197594281801425
14.75,18.187572561261494
14.76,18.17770335294203
14.77,18.167991812220176
14.78,18.15844309447308
14.79,18.14906235507789
14.8,18.139854749411768
14.81,18.130825432851847
14.82,18.12197956077528
14.83,18.11332228855921
14.84,18.104858771580805
14.85,18.09659416521719
14.86,18.088533624845525
14.87,18.08068230584296
14.88,18.07304536358664
14.89,18.06562795345371
14.9,18.058435230821324
14.91,18.05147235106663
14.92,18.04474446956678
14.93,18.038256741698916
14.94,18.032014322840183
14.95,18.02602236836774
14.96,18.020286033658728
14.97,18.0148104740903
14.98,18.009600845039607
14.99,18.004662301883787
15.0,18.0
15.01,17.995617280798896
15.02,17.991510229825163
15.03,17.987673118657007
15.04,17.98410021887262
15.05,17.9807858020502
15.06,17.97772413976795
15.07,17.97490950360406
15.08,17.972336165136735
15.09,17.969998395944163
15.1,17.967890467604555
15.11,17.9660066516961
15.12,17.964341219797006
15.13,17.962888443485458
15.14,17.961642594339658
15.15,17.96059794393781
15.16,17.95974876385811
15.17,17.959089325678743
15.18,17.958613900977927
15.19,17.958316761333847
15.2,17.958192178324705
15.21,17.958234423528697
15.22,17.95843776852402
15.23,17.95879648488888
15.24,17.959304844201466
15.25,17.95995711803998
15.26,17.96074757798262
15.27,17.961670495607578
15.28,17.962720142493062
15.29,17.96389079021726
15.3,17.96517671035838
15.31,17.966572174494612
15.32,17.96807145420416
15.33,17.969668821065213
15.34,17.971358546655978
15.35,17.97313490255465
15.36,17.974992160339422
15.37,17.9769245915885
15.38,17.97892646788008
15.39,17.980992060792353
15.4,17.983115641903527
15.41,17.985291482791794
15.42,17.987513855035353
15.43,17.9897770302124
15.44,17.992075279901137
15.45,17.994402875679757
15.46,17.99675408912647
15.47,17.99912319181945
15.48,18.00150445533692
15.49,18.003892151257062
15.5,18.006280551158085
15.51,18.00866392661818
15.52,18.011036549215543
15.53,18.01339269052838
15.54,18.015726622134885
15.55,18.01803261561325
15.56,18.020304942541685
15.57,18.022537874498376
15.58,18.02472568306153
15.59,18.02686263980933
15.6,18.02894301632
15.61,18.030961084171715
15.62,18.03291111494268
15.63,18.034787380211096
15.64,18.036584151555164
15.65,18.03829570055307
15.66,18.03991629878302
15.67,18.041440217823208
15.68,18.04286172925184
15.69,18.044175104647103
15.7,18.045374615587207
15.71,18.046454533650333
15.72,18.047409130414696
15.73,18.048232677458493
15.74,18.048919446359907
15.75,18.049463708697147
15.76,18.04985973604841
15.77,18.050101799991896
15.78,18.0501841721058
15.79,18.050101123968314
15.8,18.049846927157645
15.81,18.049415853251983
15.82,18.048802173829543
15.83,18.048000160468504
15.84,18.04700408474707
15.85,18.04580821824344
15.86,18.04440683253581
15.87,18.04279419920238
15.88,18.04096458982135
15.89,18.038912275970908
15.9,18.03663152922926
15.91,18.034116621174608
15.92,18.031361823385147
15.93,18.028361407439075
15.94,18.025109644914583
15.95,18.021600807389877
15.96,18.017829166443143
15.97,18.013788993652597
15.98,18.009474560596423
15.99,18.004880138852823
16.0,18.0
16.01,17.994830330071455
16.02,17.989374972921944
16.03,17.98363968686152
16.04,17.977630230200248
16.05,17.97135236124818
16.06,17.96481183831539
16.07,17.958014419711922
16.08,17.95096586374784
16.09,17.94367192873321
16.1,17.93613837297809
16.11,17.928370954792534
16.12,17.92037543248661
16.13,17.912157564370368
16.14,17.903723108753876
16.15,17.895077823947187
16.16,17.886227468260373
16.17,17.877177800003473
16.18,17.867934577486565
16.19,17.858503559019702
16.2,17.84889050291294
16.21,17.839101167476347
16.22,17.829141311019978
16.23,17.819016691853893
16.24,17.808733068288152
16.25,17.798296198632812
16.26,17.787711841197936
16.27,17.776985754293587
16.28,17.766123696229815
16.29,17.75513142531669
16.3,17.744014699864266
16.31,17.732779278182605
16.32,17.72143091858176
16.33,17.7099753793718
16.34,17.698418418862783
16.35,17.68676579536476
16.36,17.675023267187807
16.37,17.663196592641963
16.38,17.651291530037305
16.39,17.639313837683886
16.4,17.627269273891766
16.41,17.615163596971005
16.42,17.60300256523166
16.43,17.590791936983795
16.44,17.57853747053747
16.45,17.56624492420274
16.46,17.553920056289666
16.47,17.541568625108315
16.48,17.529196388968735
16.49,17.516809106180993
16.5,17.504412535055145
16.51,17.49201243390126
16.52,17.479614561029383
16.53,17.46722467474958
16.54,17.454848533371926
16.55,17.44249189520645
16.56,17.43016051856324
16.57,17.41786016175234
16.58,17.405596583083813
16.59,17.39337554086772
16.6,17.381202793414115
16.61,17.369084099033074
16.62,17.35702521603464
16.63,17.345031902728877
16.64,17.333109917425848
16.65,17.321265018435607
16.66,17.30950296406822
16.67,17.297829512633744
16.68,17.286250422442244
16.69,17.274771451803765
16.7,17.263398359028383
16.71,17.252136902426148
16.72,17.240992840307126
16.73,17.22997193098137
16.74,17.219079932758948
16.75,17.208322603949906
16.76,17.19770570286432
16.77,17.187234987812243
16.78,17.176916217103727
16.79,17.16675514904885
16.8,17.156757541957653
16.81,17.1469291541402
16.82,17.137275743906557
16.83,17.12780306956678
16.84,17.118516889430925
16.85,17.109422961809063
16.86,17.100527045011244
16.87,17.09183489734753
16.88,17.083352277127982
16.89,17.075084942662656
16.9,17.06703865226162
16.91,17.059219164234925
16.92,17.05163223689263
16.93,17.044283628544804
16.94,17.037179097501497
16.95,17.03032440207278
16.96,17.0237253005687
16.97,17.017387551299322
16.98,17.011316912574706
16.99,17.005519142704912
17.0,17.0
17.01,16.994763398915282
17.02,16.989805878487065
17.03,16.985122133896915
17.04,16.980706860326404
17.05,16.976554752957078
17.06,16.972660506970517
17.07,16.969018817548267
17.08,16.965624379871908
17.09,16.962471889122995
17.1,16.959556040483086
17.11,16.95687152913376
17.12,16.954413050256566
17.13,16.952175299033073
17.14,16.950152970644844
17.15,16.948340760273442
17.16,16.946733363100424
17.17,16.945325474307367
17.18,16.94411178907582
17.19,16.943087002587355
17.2,16.94224581002353
17.21,16.941582906565912
17.22,16.94109298739607
17.23,16.94077074769555
17.24,16.94061088264593
17.25,16.940608087428767
17.26,16.940757057225632
17.27,16.941052487218073
17.28,16.941489072587668
17.29,16.942061508515977
17.3,16.942764490184558
17.31,16.943592712774976
17.32,16.9445408714688
17.33,16.94560366144759
17.34,16.946775777892903
17.35,16.94805191598631
17.36,16.94942677090937
17.37,16.95089503784364
17.38,16.9524514119707
17.39,16.954090588472102
17.4,16.955807262529408
17.41,16.957596129324195
17.42,16.959451884038007
17.43,16.961369221852415
17.44,16.963342837948993
17.45,16.965367427509282
17.46,16.967437685714867
17.47,16.9695483077473
17.48,16.97169398878814
17.49,16.97386942401896
17.5,16.976069308621323
17.51,16.97828833777679
17.52,16.980521206666918
17.53,16.98276261047328
17.54,16.985007244377428
17.55,16.98724980356094
17.56,16.989484983205365
17.57,16.991707478492277
17.58,16.99391198460323
17.59,16.99609319671979
17.6,16.99824581002353
17.61,17.000364519696003
17.62,17.00244402091877
17.63,17.004479008873403
17.64,17.006464178741457
17.65,17.008394225704503
17.66,17.0102638449441
17.67,17.012067731641814
17.68,17.013800580979197
17.69,17.01545708813783
17.7,17.017031948299262
17.71,17.018519856645064
17.72,17.0199155083568
17.73,17.02121359861603
17.74,17.022408822604312
17.75,17.02349587550322
17.76,17.024469452494312
17.77,17.025324248759144
17.78,17.02605495947929
17.79,17.026656279836306
17.8,17.027122905011765
17.81,17.02744953018722
17.82,17.02763085054424
17.83,17.027661561264388
17.84,17.027536357529225
17.85,17.027249934520313
17.86,17.026796987419218
17.87,17.026172211407506
17.88,17.02537030166673
17.89,17.02438595337846
17.9,17.02321386172427
17.91,17.0218487218857
17.92,17.02028522904433
17.93,17.018518078381717
17.94,17.016541965079426
17.95,17.014351584319027
17.96,17.01194163128207
17.97,17.009306801150128
17.98,17.00644178910476
17.99,17.00334129032753
18.0,17.0
18.01,16.99641407426742
18.02,16.9925855131298
18.03,16.98851777755081
18.04,16.984214328494158
18.05,16.979678626923512
18.06,16.974914133802567
18.07,16.969924310095017
18.08,16.964712616764537
18.09,16.95928251477482
18.1,16.953637465089557
18.11,16.947780928672437
18.12,16.941716366487135
18.13,16.93544723949735
18.14,16.928977008666763
18.15,16.922309134959068
18.16,16.915447079337937
18.17,16.90839430276708
18.18,16.901154266210167
18.19,16.893730430630892
18.2,16.886126256992938
18.21,16.878345206260004
18.22,16.870390739395766
18.23,16.86226631736391
18.24,16.853975401128135
18.25,16.845521451652118
18.26,16.836907929899546
18.27,16.828138296834112
18.28,16.8192160134195
18.29,16.810144540619405
18.3,16.800927339397504
18.31,16.791567870717486
18.32,16.782069595543042
18.33,16.772435974837858
18.34,16.762670469565617
18.35,16.752776540690018
18.36,16.74275764917474
18.37,16.732617255983467
18.38,16.722358822079897
18.39,16.71198580842771
18.4,16.701501675990592
18.41,16.69090988573223
18.42,16.680213898616316
18.43,16.669417175606537
18.44,16.658523177666577
18.45,16.64753536576013
18.46,16.636457200850877
18.47,16.625292143902502
18.48,16.614043655878703
18.49,16.60271519774316
18.5,16.591310230459563
18.51,16.57983221499159
18.52,16.56828461230295
18.53,16.556670883357306
18.54,16.544994489118363
18.55,16.533258890549796
18.56,16.521467548615306
18.57,16.509623924278568
18.58,16.497731478503276
18.59,16.485793672253113
18.6,16.473813966491765
18.61,16.46179582218293
18.62,16.449742700290287
18.63,16.43765806177752
18.64,16.42554536760832
18.65,16.413408078746382
18.66,16.401249656155382
18.67,16.38907356079901
18.68,16.376883253640962
18.69,16.364682195644914
18.7,16.352473847774558
18.71,16.340261670993584
18.72,16.32804912626568
18.73,16.315839674554525
18.74,16.30363677682381
18.75,16.29144389403723
18.76,16.279264487158457
18.77,16.267102017151196
18.78,16.25495994497912
18.79,16.242841731605925
18.8,16.230750837995295
18.81,16.21869072511092
18.82,16.206664853916482
18.83,16.194676685375676
18.84,16.18272968045218
18.85,16.170827300109686
18.86,16.15897300531189
18.87,16.14717025702246
18.88,16.135422516205104
18.89,16.123733243823494
18.9,16.11210590084133
18.91,16.10054394822228
18.92,16.089050846930053
18.93,16.077630057928324
18.94,16.066285042180784
18.95,16.05501926065112
18.96,16.043836174303024
18.97,16.032739244100174
18.98,16.02173193100626
18.99,16.01081769598498
19.0,16.0
19.01,15.989282304015028
19.02,15.97866806899374
19.03,15.96816075589983
19.04,15.95776382569698
19.05,15.94748073934888
19.06,15.937314957819218
19.07,15.927269942071678
19.08,15.917349153069951
19.09,15.907556051777725
19.1,15.897894099158677
19.11,15.888366756176508
19.12,15.878977483794898
19.13,15.869729742977542
19.14,15.860626994688117
19.15,15.851672699890315
19.16,15.842870319547824
19.17,15.834223314624328
19.18,15.825735146083522
19.19,15.817409274889089
19.2,15.809249162004708
19.21,15.801258268394076
19.22,15.793440055020884
19.23,15.785797982848807
19.24,15.778335512841547
19.25,15.771056105962778
19.26,15.76396322317619
19.27,15.75706032544548
19.28,15.750350873734323
19.29,15.74383832900642
19.3,15.737526152225442
19.31,15.73141780435509
19.32,15.72551674635904
19.33,15.71982643920099
19.34,15.714350343844622
19.35,15.709091921253624
19.36,15.70405463239168
19.37,15.699241938222483
19.38,15.69465729970972
19.39,15.690304177817072
19.4,15.686186033508235
19.41,15.682306327746891
19.42,15.67866852149673
19.43,15.675276075721436
19.44,15.6721324513847
19.45,15.669241109450205
19.46,15.666605510881638
19.47,15.664229116642694
19.48,15.662115387697057
19.49,15.66026778500841
19.5,15.658689769540445
19.51,15.657384802256846
19.52,15.656356344121305
19.53,15.655607856097498
19.54,15.655142799149129
19.55,15.654964634239873
19.56,15.655076822333424
19.57,15.655482824393465
19.58,15.656186101383684
19.59,15.65719011426777
19.6,15.658498324009413
19.61,15.660114191572296
19.62,15.662041177920106
19.63,15.664282744016532
19.64,15.66684235082526
19.65,15.66972345930998
19.66,15.67292953043438
19.67,15.676464025162144
19.68,15.68033040445696
19.69,15.68453212928252
19.7,15.689072660602502
19.71,15.6939554593806
19.72,15.6991839865805
19.73,15.70476170316589
19.74,15.710692070100457
19.75,15.716978548347887
19.76,15.72362459887187
19.77,15.730633682636087
19.78,15.73800926060424
19.79,15.745754793739998
19.8,15.75387374300706
19.81,15.762369569369108
19.82,15.771245733789836
19.83,15.780505697232922
19.84,15.79015292066206
19.85,15.80019086504094
19.86,15.810622991333238
19.87,15.821452760502654
19.88,15.832683633512865
19.89,15.844319071327568
19.9,15.85636253491044
19.91,15.86881748522518
19.92,15.881687383235466
19.93,15.894975689904989
19.94,15.908685866197434
19.95,15.922821373076488
19.96,15.937385671505847
19.97,15.952382222449184
19.98,15.967814486870202
19.99,15.983685925732576
20.0,16.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
