wind_speed,Micon M 700-225
12.86,209.10262456020303
12.87,209.2956451440219
12.88,209.4878888566422
12.89,209.67935111050087
12.9,209.8700273180352
12.91,210.05991289168207
12.92,210.24900324387872
12.93,210.43729378706223
12.94,210.6247799336698
12.95,210.81145709613835
12.96,210.99732068690503
12.97,211.18236611840703
12.98,211.36658880308133
12.99,211.54998415336516
13.0,211.73254758169543
13.01,211.91427450050944
13.02,212.09516032224423
13.03,212.27520045933684
13.04,212.45439032422445
13.05,212.6327253293441
13.06,212.810200887133
13.07,212.98681241002805
13.08,213.16255531046644
13.09,213.3374250008854
13.1,213.51141689372184
13.11,213.684526401413
13.12,213.8567489363959
13.13,214.0280799111077
13.14,214.19851473798545
13.15,214.36804882946623
13.16,214.5366775979872
13.17,214.7043964559854
13.18,214.87120081589805
13.19,215.0370860901621
13.2,215.20204769121477
13.21,215.36608103149308
13.22,215.52918152343412
13.23,215.69134457947516
13.24,215.85256561205304
13.25,216.01284003360504
13.26,216.17216325656813
13.27,216.3305306933796
13.28,216.48793775647644
13.29,216.64437985829568
13.3,216.7998524112746
13.31,216.95435082785005
13.32,217.1078705204594
13.33,217.2604069015395
13.34,217.4119553835277
13.35,217.56251137886093
13.36,217.7120702999763
13.37,217.86062755931096
13.38,218.00817856930203
13.39,218.15471874238656
13.4,218.30024349100165
13.41,218.44474822758443
13.42,218.588228364572
13.43,218.73067931440136
13.44,218.87209648950983
13.45,219.01247530233428
13.46,219.151811165312
13.47,219.2900994908799
13.48,219.4273356914753
13.49,219.56351517953507
13.5,219.69863336749648
13.51,219.8326856677965
13.52,219.9656674928724
13.53,220.0975742551611
13.54,220.2284013670998
13.55,220.3581442411256
13.56,220.4867982896756
13.57,220.6143589251868
13.58,220.7408215600965
13.59,220.8661816068416
13.6,220.9904344778593
13.61,221.11357558558672
13.62,221.2356003424609
13.63,221.35650416091903
13.64,221.47628245339808
13.65,221.5949306323352
13.66,221.71244411016755
13.67,221.8288182993321
13.68,221.94404861226613
13.69,222.05813046140665
13.7,222.17105925919077
13.71,222.2828304180555
13.72,222.3934393504381
13.73,222.50288146877557
13.74,222.61115218550495
13.75,222.71824691306352
13.76,222.82416106388817
13.77,222.92889005041624
13.78,223.03242928508465
13.79,223.1347741803305
13.8,223.23592014859105
13.81,223.3358626023032
13.82,223.43459695390425
13.83,223.53211861583108
13.84,223.6284230005209
13.85,223.7235055204109
13.86,223.81736158793805
13.87,223.90998661553957
13.88,224.0013760156524
13.89,224.09152520071373
13.9,224.18042958316065
13.91,224.2680845754303
13.92,224.35448558995975
13.93,224.4396280391861
13.94,224.5235073355464
13.95,224.60611889147785
13.96,224.68745811941744
13.97,224.7675204318024
13.98,224.8463012410697
13.99,224.92379595965656
14.0,225.0
14.01,225.07491088836613
14.02,225.1485346063373
14.03,225.22087924932475
14.04,225.2919529127398
14.05,225.36176369199367
14.06,225.4303196824976
14.07,225.49762897966303
14.08,225.5636996789013
14.09,225.62853987562343
14.1,225.69215766524096
14.11,225.754561143165
14.12,225.81575840480696
14.13,225.87575754557813
14.14,225.93456666088977
14.15,225.9921938461532
14.16,226.0486471967796
14.17,226.10393480818024
14.18,226.15806477576663
14.19,226.2110451949499
14.2,226.26288416114136
14.21,226.31358976975235
14.22,226.36317011619408
14.23,226.41163329587783
14.24,226.45898740421495
14.25,226.5052405366168
14.26,226.55040078849453
14.27,226.59447625525956
14.28,226.637475032323
14.29,226.67940521509627
14.3,226.72027489899068
14.31,226.76009217941743
14.32,226.79886515178777
14.33,226.8366019115132
14.34,226.8733105540049
14.35,226.90899917467405
14.36,226.94367586893205
14.37,226.97734873219017
14.38,227.01002585985967
14.39,227.04171534735192
14.4,227.0724252900781
14.41,227.10216378344964
14.42,227.13093892287765
14.43,227.1587588037736
14.44,227.18563152154863
14.45,227.21156517161415
14.46,227.23656784938137
14.47,227.2606476502616
14.48,227.2838126696661
14.49,227.30607100300625
14.5,227.3274307456932
14.51,227.3478999931384
14.52,227.367486840753
14.53,227.3861993839484
14.54,227.40404571813576
14.55,227.4210339387265
14.56,227.43717214113187
14.57,227.4524684207632
14.58,227.4669308730316
14.59,227.48056759334852
14.6,227.49338667712524
14.61,227.50539621977305
14.62,227.5166043167032
14.63,227.5270190633269
14.64,227.5366485550556
14.65,227.54550088730053
14.66,227.55358415547303
14.67,227.56090645498423
14.68,227.5674758812456
14.69,227.57330052966827
14.7,227.57838849566363
14.71,227.58274787464293
14.72,227.5863867620175
14.73,227.58931325319864
14.74,227.59153544359756
14.75,227.59306142862565
14.76,227.59389930369403
14.77,227.5940571642142
14.78,227.5935431055973
14.79,227.59236522325472
14.8,227.5905316125977
14.81,227.58805036903752
14.82,227.58492958798544
14.83,227.5811773648528
14.84,227.57680179505093
14.85,227.571810973991
14.86,227.5662129970844
14.87,227.5600159597424
14.88,227.5532279573763
14.89,227.54585708539727
14.9,227.5379114392168
14.91,227.529399114246
14.92,227.5203282058963
14.93,227.5107068095789
14.94,227.50054302070507
14.95,227.48984493468615
14.96,227.47862064693345
14.97,227.46687825285815
14.98,227.4546258478718
14.99,227.44187152738533
15.0,227.42862338681036
15.01,227.41488952155788
15.02,227.40067802703945
15.03,227.38599699866612
15.04,227.37085453184932
15.05,227.3552587220004
15.06,227.3392176645305
15.07,227.32273945485105
15.08,227.3058321883732
15.09,227.2885039605083
15.1,227.2707628666676
15.11,227.25261700226253
15.12,227.23407446270423
15.13,227.2151433434041
15.14,227.19583173977324
15.15,227.1761477472232
15.16,227.1560994611651
15.17,227.1356949770102
15.18,227.1149423901699
15.19,227.09384979605545
15.2,227.0724252900781
15.21,227.05067696764928
15.22,227.02861292418004
15.23,227.00624125508196
15.24,226.983570055766
15.25,226.96060742164372
15.26,226.93736144812635
15.27,226.91384023062503
15.28,226.89005186455125
15.29,226.8660044453162
15.3,226.84170606833115
15.31,226.8171648290074
15.32,226.79238882275632
15.33,226.76738614498908
15.34,226.7421648911171
15.35,226.7167331565516
15.36,226.69109903670372
15.37,226.665270626985
15.38,226.63925602280665
15.39,226.6130633195799
15.4,226.58670061271607
15.41,226.5601759976265
15.42,226.5334975697224
15.43,226.50667342441503
15.44,226.47971165711576
15.45,226.45262036323592
15.46,226.42540763818675
15.47,226.39808157737943
15.48,226.37065027622543
15.49,226.34312183013597
15.5,226.31550433452227
15.51,226.2878058847957
15.52,226.26003457636747
15.53,226.232198504649
15.54,226.20430576505152
15.55,226.17636445298623
15.56,226.14838266386457
15.57,226.1203684930977
15.58,226.092330036097
15.59,226.06427538827364
15.6,226.03621264503903
15.61,226.0081499018045
15.62,225.9800952539812
15.63,225.95205679698043
15.64,225.9240426262136
15.65,225.8960608370919
15.66,225.86811952502663
15.67,225.8402267854291
15.68,225.8123907137106
15.69,225.78461940528248
15.7,225.7569209555559
15.71,225.72930345994223
15.72,225.70177501385277
15.73,225.67434371269863
15.74,225.64701765189145
15.75,225.61980492684225
15.76,225.59271363296236
15.77,225.56575186566312
15.78,225.53892772035584
15.79,225.51224929245168
15.8,225.48572467736204
15.81,225.4593619704982
15.82,225.4331692672715
15.83,225.40715466309308
15.84,225.3813262533744
15.85,225.35569213352665
15.86,225.330260398961
15.87,225.305039145089
15.88,225.28003646732185
15.89,225.25526046107063
15.9,225.23071922174697
15.91,225.20642084476196
15.92,225.1823734255269
15.93,225.15858505945303
15.94,225.13506384195185
15.95,225.1118178684344
15.96,225.0888552343121
15.97,225.0661840349962
15.98,225.04381236589805
15.99,225.0217483224289
16.0,225.0
16.01,224.9785738749404
16.02,224.95746994725016
16.03,224.93668659784697
16.04,224.91622220764864
16.05,224.89607515757277
16.06,224.8762438285372
16.07,224.85672660145968
16.08,224.83752185725788
16.09,224.8186279768496
16.1,224.80004334115264
16.11,224.78176633108453
16.12,224.76379532756332
16.13,224.7461287115065
16.14,224.72876486383197
16.15,224.71170216545735
16.16,224.69493899730048
16.17,224.67847374027903
16.18,224.6623047753108
16.19,224.6464304833135
16.2,224.63084924520484
16.21,224.61555944190255
16.22,224.60055945432453
16.23,224.58584766338836
16.24,224.57142245001185
16.25,224.55728219511272
16.26,224.5434252796087
16.27,224.52985008441752
16.28,224.51655499045705
16.29,224.5035383786449
16.3,224.4907986298988
16.31,224.47833412513648
16.32,224.46614324527584
16.33,224.4542243712345
16.34,224.44257588393023
16.35,224.43119616428075
16.36,224.42008359320388
16.37,224.40923655161723
16.38,224.39865342043865
16.39,224.38833258058585
16.4,224.3782724129765
16.41,224.36847129852848
16.42,224.35892761815947
16.43,224.3496397527872
16.44,224.3406060833294
16.45,224.3318249907038
16.46,224.3232948558282
16.47,224.3150140596203
16.48,224.30698098299783
16.49,224.29919400687865
16.5,224.29165151218035
16.51,224.28435187982063
16.52,224.2772934907175
16.53,224.27047472578843
16.54,224.2638939659513
16.55,224.25754959212384
16.56,224.25143998522375
16.57,224.24556352616884
16.58,224.2399185958768
16.59,224.23450357526528
16.6,224.2293168452522
16.61,224.2243567867552
16.62,224.219621780692
16.63,224.2151102079805
16.64,224.2108204495383
16.65,224.2067508862831
16.66,224.20289989913272
16.67,224.19926586900496
16.68,224.1958471768174
16.69,224.19264220348796
16.7,224.1896493299343
16.71,224.1868669370741
16.72,224.1842934058252
16.73,224.18192711710532
16.74,224.17976645183225
16.75,224.1778097909236
16.76,224.1760555152972
16.77,224.1745020058708
16.78,224.17314764356203
16.79,224.1719908092888
16.8,224.1710298839687
16.81,224.17026324851963
16.82,224.1696892838592
16.83,224.16930637090528
16.84,224.16911289057543
16.85,224.1691072237875
16.86,224.16928775145925
16.87,224.1696528545084
16.88,224.17020091385268
16.89,224.17093031040983
16.9,224.1718394250977
16.91,224.17292663883384
16.92,224.1741903325361
16.93,224.17562888712223
16.94,224.1772406835099
16.95,224.17902410261692
16.96,224.1809775253611
16.97,224.18309933266005
16.98,224.18538790543155
16.99,224.18784162459335
17.0,224.1904588710632
17.01,224.1932380257589
17.02,224.19617746959804
17.03,224.1992755834985
17.04,224.20253074837797
17.05,224.20594134515412
17.06,224.2095057547448
17.07,224.21322235806772
17.08,224.21708953604076
17.09,224.2211056695814
17.1,224.2252691396075
17.11,224.2295783270368
17.12,224.23403161278708
17.13,224.2386273777761
17.14,224.24336400292148
17.15,224.24823986914103
17.16,224.2532533573526
17.17,224.2584028484738
17.18,224.26368672342232
17.19,224.269103363116
17.2,224.27465114847263
17.21,224.2803284604099
17.22,224.28613367984548
17.23,224.2920651876972
17.24,224.2981213648828
17.25,224.30430059231992
17.26,224.31060125092648
17.27,224.31702172162005
17.28,224.32356038531844
17.29,224.33021562293948
17.3,224.3369858154008
17.31,224.34386934362013
17.32,224.3508645885153
17.33,224.35796993100396
17.34,224.36518375200396
17.35,224.3725044324329
17.36,224.37993035320855
17.37,224.38745989524887
17.38,224.3950914394713
17.39,224.40282336679385
17.4,224.410654058134
17.41,224.41858189440967
17.42,224.4266052565386
17.43,224.43472252543845
17.44,224.442932082027
17.45,224.451232307222
17.46,224.45962158194115
17.47,224.4680982871022
17.48,224.47666080362305
17.49,224.4853075124212
17.5,224.4940367944145
17.51,224.50284703052077
17.52,224.5117366016576
17.53,224.5207038887428
17.54,224.52974727269415
17.55,224.53886513442936
17.56,224.54805585486625
17.57,224.5573178149224
17.58,224.5666493955156
17.59,224.5760489775637
17.6,224.58551494198437
17.61,224.5950456696953
17.62,224.6046395416144
17.63,224.6142949386592
17.64,224.6240102417476
17.65,224.63378383179725
17.66,224.6436140897259
17.67,224.6534993964513
17.68,224.6634381328913
17.69,224.6734286799635
17.7,224.68346941858573
17.71,224.69355872967563
17.72,224.70369499415105
17.73,224.7138765929297
17.74,224.7241019069293
17.75,224.7343693170676
17.76,224.7446772042624
17.77,224.7550239494313
17.78,224.76540793349216
17.79,224.7758275373627
17.8,224.78628114196067
17.81,224.79676712820375
17.82,224.8072838770098
17.83,224.81782976929648
17.84,224.8284031859816
17.85,224.8390025079827
17.86,224.8496261162177
17.87,224.8602723916044
17.88,224.8709397150604
17.89,224.88162646750348
17.9,224.8923310298514
17.91,224.9030517830219
17.92,224.9137871079328
17.93,224.92453538550163
17.94,224.9352949966463
17.95,224.94606432228457
17.96,224.9568417433341
17.97,224.9676256407127
17.98,224.97841439533804
17.99,224.98920638812783
18.0,225.0
18.01,225.0107936118721
18.02,225.021585604662
18.03,225.03237435928727
18.04,225.04315825666583
18.05,225.05393567771537
18.06,225.06470500335365
18.07,225.07546461449837
18.08,225.08621289206724
18.09,225.0969482169781
18.1,225.1076689701486
18.11,225.1183735324965
18.12,225.1290602849396
18.13,225.1397276083956
18.14,225.1503738837823
18.15,225.1609974920173
18.16,225.17159681401847
18.17,225.1821702307035
18.18,225.1927161229902
18.19,225.20323287179616
18.2,225.2137188580393
18.21,225.22417246263728
18.22,225.23459206650784
18.23,225.24497605056868
18.24,225.2553227957376
18.25,225.2656306829324
18.26,225.27589809307065
18.27,225.28612340707028
18.28,225.2963050058489
18.29,225.3064412703244
18.3,225.31653058141424
18.31,225.3265713200365
18.32,225.3365618671087
18.33,225.3465006035486
18.34,225.35638591027407
18.35,225.3662161682028
18.36,225.37598975825244
18.37,225.3857050613408
18.38,225.3953604583856
18.39,225.40495433030463
18.4,225.4144850580156
18.41,225.42395102243628
18.42,225.4333506044844
18.43,225.4426821850776
18.44,225.45194414513375
18.45,225.46113486557064
18.46,225.47025272730585
18.47,225.4792961112572
18.48,225.4882633983424
18.49,225.4971529694793
18.5,225.5059632055855
18.51,225.5146924875788
18.52,225.52333919637692
18.53,225.5319017128977
18.54,225.54037841805885
18.55,225.54876769277803
18.56,225.55706791797297
18.57,225.56527747456155
18.58,225.5733947434614
18.59,225.58141810559027
18.6,225.58934594186596
18.61,225.59717663320615
18.62,225.60490856052863
18.63,225.61254010475116
18.64,225.62006964679136
18.65,225.62749556756717
18.66,225.6348162479961
18.67,225.642030068996
18.68,225.64913541148476
18.69,225.65613065637987
18.7,225.6630141845992
18.71,225.66978437706047
18.72,225.6764396146815
18.73,225.68297827837992
18.74,225.6893987490735
18.75,225.69569940768005
18.76,225.70187863511725
18.77,225.7079348123028
18.78,225.7138663201545
18.79,225.7196715395901
18.8,225.7253488515273
18.81,225.730896636884
18.82,225.73631327657768
18.83,225.74159715152624
18.84,225.7467466426474
18.85,225.7517601308589
18.86,225.7566359970785
18.87,225.7613726222239
18.88,225.7659683872129
18.89,225.77042167296315
18.9,225.77473086039248
18.91,225.7788943304186
18.92,225.78291046395927
18.93,225.7867776419322
18.94,225.7904942452552
18.95,225.79405865484588
18.96,225.7974692516221
18.97,225.8007244165015
18.98,225.803822530402
18.99,225.8067619742411
19.0,225.8095411289368
19.01,225.81215837540665
19.02,225.81461209456847
19.03,225.81690066733992
19.04,225.8190224746389
19.05,225.82097589738297
19.06,225.82275931649008
19.07,225.8243711128777
19.08,225.8258096674639
19.09,225.82707336116616
19.1,225.8281605749023
19.11,225.8290696895901
19.12,225.8297990861473
19.13,225.8303471454916
19.14,225.83071224854072
19.15,225.8308927762125
19.16,225.8308871094246
19.17,225.83069362909475
19.18,225.8303107161408
19.19,225.8297367514804
19.2,225.8289701160313
19.21,225.8280091907112
19.22,225.82685235643797
19.23,225.82549799412925
19.24,225.8239444847028
19.25,225.8221902090764
19.26,225.82023354816772
19.27,225.81807288289465
19.28,225.81570659417477
19.29,225.81313306292589
19.3,225.8103506700657
19.31,225.8073577965121
19.32,225.80415282318256
19.33,225.80073413099507
19.34,225.79710010086728
19.35,225.7932491137169
19.36,225.78917955046177
19.37,225.7848897920195
19.38,225.780378219308
19.39,225.7756432132448
19.4,225.7706831547478
19.41,225.76549642473472
19.42,225.76008140412324
19.43,225.7544364738312
19.44,225.74856001477625
19.45,225.7424504078761
19.46,225.73610603404867
19.47,225.72952527421157
19.48,225.7227065092825
19.49,225.7156481201793
19.5,225.70834848781968
19.51,225.70080599312135
19.52,225.69301901700211
19.53,225.6849859403797
19.54,225.67670514417185
19.55,225.6681750092961
19.56,225.65939391667064
19.57,225.6503602472128
19.58,225.6410723818405
19.59,225.6315287014715
19.6,225.62172758702343
19.61,225.61166741941412
19.62,225.60134657956132
19.63,225.59076344838277
19.64,225.5799164067961
19.65,225.5688038357192
19.66,225.5574241160697
19.67,225.54577562876543
19.68,225.5338567547241
19.69,225.52166587486343
19.7,225.50920137010124
19.71,225.4964616213552
19.72,225.48344500954295
19.73,225.47014991558245
19.74,225.4565747203913
19.75,225.4427178048873
19.76,225.4285775499881
19.77,225.4141523366117
19.78,225.39944054567547
19.79,225.38444055809737
19.8,225.3691507547952
19.81,225.35356951668652
19.82,225.3376952246892
19.83,225.3215262597209
19.84,225.30506100269952
19.85,225.2882978345426
19.86,225.27123513616803
19.87,225.25387128849343
19.88,225.23620467243663
19.89,225.21823366891545
19.9,225.19995665884736
19.91,225.1813720231504
19.92,225.16247814274212
19.93,225.14327339854037
19.94,225.12375617146284
19.95,225.1039248424273
19.96,225.0837777923514
19.97,225.06331340215303
19.98,225.04253005274984
19.99,225.02142612505955
20.0,225.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
