wind_speed,Halbes 1 kW
12.24,0.9989939814075938
12.25,0.9989750366485914
12.26,0.998957674999848
12.27,0.9989418670724024
12.28,0.9989275834772936
12.29,0.9989147948255602
12.3,0.998903471728242
12.31,0.9988935847963768
12.32,0.9988851046410044
12.33,0.9988780018731636
12.34,0.9988722471038934
12.35,0.9988678109442326
12.36,0.99886466400522
12.37,0.9988627768978952
12.38,0.9988621202332966
12.39,0.9988626646224632
12.4,0.9988643806764343
12.41,0.9988672390062484
12.42,0.998871210222945
12.43,0.9988762649375624
12.44,0.9988823737611402
12.45,0.9988895073047168
12.46,0.9988976361793316
12.47,0.9989067309960236
12.48,0.9989167623658312
12.49,0.998927700899794
12.5,0.9989395172089504
12.51,0.99895218190434
12.52,0.998965665597001
12.53,0.9989799388979728
12.54,0.9989949724182948
12.55,0.999010736769005
12.56,0.999027202561143
12.57,0.9990443404057476
12.58,0.9990621209138576
12.59,0.9990805146965124
12.6,0.9990994923647506
12.61,0.9991190245296112
12.62,0.9991390818021332
12.63,0.9991596347933552
12.64,0.9991806541143172
12.65,0.9992021103760572
12.66,0.9992239741896144
12.67,0.999246216166028
12.68,0.9992688069163363
12.69,0.9992917170515792
12.7,0.9993149171827952
12.71,0.9993383779210228
12.72,0.9993620698773018
12.73,0.9993859636626706
12.74,0.9994100298881684
12.75,0.999434239164834
12.76,0.9994585621037066
12.77,0.999482969315825
12.78,0.999507431412228
12.79,0.9995319190039548
12.8,0.9995564027020444
12.81,0.9995808531175356
12.82,0.9996052408614676
12.83,0.9996295365448788
12.84,0.9996537107788088
12.85,0.9996777341742964
12.86,0.99970157734238
12.87,0.9997252108940992
12.88,0.9997486054404932
12.89,0.9997717315926
12.9,0.9997945599614592
12.91,0.99981706115811
12.92,0.9998392057935908
12.93,0.9998609644789408
12.94,0.9998823078251988
12.95,0.999903206443404
12.96,0.9999236309445952
12.97,0.9999435519398114
12.98,0.9999629400400916
12.99,0.9999817658564748
13.0,1.0
13.01,1.0000176192923242
13.02,1.0000346253975774
13.03,1.0000510261905076
13.04,1.000066829545863
13.05,1.0000820433383917
13.06,1.000096675442842
13.07,1.0001107337339616
13.08,1.0001242260864989
13.09,1.0001371603752018
13.1,1.0001495444748183
13.11,1.000161386260097
13.12,1.0001726936057862
13.13,1.0001834743866331
13.14,1.0001937364773863
13.15,1.000203487752794
13.16,1.0002127360876043
13.17,1.0002214893565649
13.18,1.0002297554344244
13.19,1.0002375421959306
13.2,1.0002448575158318
13.21,1.000251709268876
13.22,1.0002581053298114
13.23,1.0002640535733862
13.24,1.0002695618743482
13.25,1.0002746381074457
13.26,1.000279290147427
13.27,1.0002835258690397
13.28,1.0002873531470322
13.29,1.0002907798561524
13.3,1.000293813871149
13.31,1.0002964630667694
13.32,1.0002987353177626
13.33,1.0003006384988755
13.34,1.0003021804848573
13.35,1.0003033691504557
13.36,1.0003042123704182
13.37,1.000304718019494
13.38,1.0003048939724302
13.39,1.0003047481039755
13.4,1.0003042882888786
13.41,1.0003035224018864
13.42,1.0003024583177471
13.43,1.00030110391121
13.44,1.0002994670570222
13.45,1.0002975556299318
13.46,1.0002953775046872
13.47,1.0002929405560366
13.48,1.0002902526587278
13.49,1.0002873216875094
13.5,1.000284155517129
13.51,1.0002807620223348
13.52,1.0002771490778752
13.53,1.000273324558498
13.54,1.0002692963389517
13.55,1.0002650722939836
13.56,1.0002606602983426
13.57,1.0002560682267765
13.58,1.0002513039540335
13.59,1.0002463753548616
13.6,1.0002412903040092
13.61,1.0002360566762238
13.62,1.0002306823462543
13.63,1.0002251751888482
13.64,1.000219543078754
13.65,1.0002137938907194
13.66,1.0002079354994928
13.67,1.0002019757798222
13.68,1.0001959226064558
13.69,1.0001897838541414
13.7,1.0001835673976278
13.71,1.0001772811116625
13.72,1.0001709328709936
13.73,1.0001645305503697
13.74,1.0001580820245382
13.75,1.0001515951682476
13.76,1.0001450778562462
13.77,1.000138537963282
13.78,1.0001319833641031
13.79,1.0001254219334574
13.8,1.0001188615460932
13.81,1.0001123100767584
13.82,1.0001057754002016
13.83,1.0000992653911702
13.84,1.000092787924413
13.85,1.0000863508746776
13.86,1.0000799621167122
13.87,1.0000736295252652
13.88,1.0000673609750843
13.89,1.000061164340918
13.9,1.0000550474975145
13.91,1.0000490183196211
13.92,1.000043084681987
13.93,1.0000372544593594
13.94,1.0000315355264868
13.95,1.0000259357581174
13.96,1.000020463028999
13.97,1.00001512521388
13.98,1.0000099301875085
13.99,1.0000048858246324
14.0,1.0
14.01,0.9999952789242292
14.02,0.9999907221514188
14.03,0.9999863275715376
14.04,0.999982093074554
14.05,0.9999780165504362
14.06,0.9999740958891534
14.07,0.9999703289806736
14.08,0.999966713714966
14.09,0.999963247981999
14.1,0.9999599296717412
14.11,0.9999567566741612
14.12,0.9999537268792276
14.13,0.9999508381769088
14.14,0.9999480884571738
14.15,0.9999454756099908
14.16,0.9999429975253288
14.17,0.999940652093156
14.18,0.9999384372034414
14.19,0.9999363507461532
14.2,0.9999343906112604
14.21,0.9999325546887315
14.22,0.9999308408685348
14.23,0.9999292470406392
14.24,0.9999277710950132
14.25,0.9999264109216256
14.26,0.9999251644104448
14.27,0.9999240294514397
14.28,0.9999230039345782
14.29,0.9999220857498295
14.3,0.9999212727871624
14.31,0.9999205629365449
14.32,0.999919954087946
14.33,0.999919444131334
14.34,0.9999190309566778
14.35,0.9999187124539458
14.36,0.999918486513107
14.37,0.9999183510241292
14.38,0.999918303876982
14.39,0.9999183429616332
14.4,0.999918466168052
14.41,0.9999186713862064
14.42,0.9999189565060654
14.43,0.999919319417598
14.44,0.9999197580107718
14.45,0.999920270175556
14.46,0.9999208538019192
14.47,0.9999215067798302
14.48,0.9999222269992568
14.49,0.9999230123501688
14.5,0.9999238607225338
14.51,0.9999247700063209
14.52,0.9999257380914984
14.53,0.9999267628680352
14.54,0.9999278422259
14.55,0.9999289740550608
14.56,0.999930156245487
14.57,0.9999313866871468
14.58,0.9999326632700084
14.59,0.9999339838840412
14.6,0.9999353464192132
14.61,0.9999367487654932
14.62,0.9999381888128496
14.63,0.9999396644512516
14.64,0.9999411735706676
14.65,0.9999427140610656
14.66,0.999944283812415
14.67,0.999945880714684
14.68,0.999947502657841
14.69,0.999949147531855
14.7,0.9999508132266944
14.71,0.999952497632328
14.72,0.999954198638724
14.73,0.9999559141358516
14.74,0.9999576420136792
14.75,0.9999593801621748
14.76,0.999961126471308
14.77,0.9999628788310464
14.78,0.9999646351313596
14.79,0.9999663932622154
14.8,0.9999681511135828
14.81,0.9999699065754304
14.82,0.9999716575377268
14.83,0.9999734018904402
14.84,0.99997513752354
14.85,0.9999768623269936
14.86,0.9999785741907709
14.87,0.99998027100484
14.88,0.9999819506591692
14.89,0.9999836110437272
14.9,0.999985250048483
14.91,0.9999868655634052
14.92,0.9999884554784618
14.93,0.999990017683622
14.94,0.999991550068854
14.95,0.9999930505241268
14.96,0.9999945169394088
14.97,0.9999959472046682
14.98,0.9999973392098744
14.99,0.9999986908449954
15.0,1.0
15.01,1.0000012650107586
15.02,1.0000024859967465
15.03,1.0000036635233418
15.04,1.0000047981559217
15.05,1.0000058904598637
15.06,1.0000069410005452
15.07,1.000007950343344
15.08,1.000008919053637
15.09,1.000009847696802
15.1,1.0000107368382165
15.11,1.000011587043258
15.12,1.000012398877304
15.13,1.0000131729057318
15.14,1.000013909693919
15.15,1.0000146098072429
15.16,1.0000152738110812
15.17,1.000015902270811
15.18,1.0000164957518105
15.19,1.0000170548194565
15.2,1.0000175800391264
15.21,1.0000180719761984
15.22,1.0000185311960492
15.23,1.0000189582640566
15.24,1.0000193537455984
15.25,1.0000197182060513
15.26,1.0000200522107936
15.27,1.0000203563252024
15.28,1.000020631114655
15.29,1.000020877144529
15.3,1.000021094980202
15.31,1.0000212851870511
15.32,1.0000214483304544
15.33,1.0000215849757887
15.34,1.000021695688432
15.35,1.0000217810337615
15.36,1.000021841577155
15.37,1.000021877883989
15.38,1.0000218905196423
15.39,1.0000218800494916
15.4,1.0000218470389146
15.41,1.0000217920532883
15.42,1.000021715657991
15.43,1.0000216184183996
15.44,1.0000215008998916
15.45,1.0000213636678448
15.46,1.0000212072876364
15.47,1.000021032324644
15.48,1.0000208393442445
15.49,1.000020628911816
15.5,1.0000204015927363
15.51,1.000020157952382
15.52,1.0000198985561313
15.53,1.0000196239693613
15.54,1.0000193347574493
15.55,1.000019031485773
15.56,1.0000187147197102
15.57,1.000018385024638
15.58,1.0000180429659336
15.59,1.0000176891089747
15.6,1.0000173240191397
15.61,1.000016948261804
15.62,1.000016562402347
15.63,1.0000161670061454
15.64,1.0000157626385768
15.65,1.0000153498650186
15.66,1.0000149292508482
15.67,1.0000145013614432
15.68,1.000014066762181
15.69,1.0000136260184391
15.7,1.0000131796955951
15.71,1.000012728359026
15.72,1.0000122725741103
15.73,1.0000118129062243
15.74,1.000011349920746
15.75,1.0000108841830528
15.76,1.0000104162585224
15.77,1.0000099467125318
15.78,1.000009476110459
15.79,1.0000090050176813
15.8,1.000008533999576
15.81,1.0000080636215205
15.82,1.0000075944488926
15.83,1.0000071270470696
15.84,1.0000066619814292
15.85,1.0000061998173482
15.86,1.0000057411202048
15.87,1.000005286455376
15.88,1.0000048363882397
15.89,1.000004391484173
15.9,1.0000039523085535
15.91,1.000003519426759
15.92,1.0000030934041664
15.93,1.0000026748061537
15.94,1.0000022641980977
15.95,1.0000018621453763
15.96,1.000001469213367
15.97,1.0000010859674473
15.98,1.0000007129729944
15.99,1.0000003507953863
16.0,1.0
16.01,0.9999996610327372
16.02,0.9999993338615952
16.03,0.9999990183350956
16.04,0.99999871430176
16.05,0.9999984216101098
16.06,0.9999981401086664
16.07,0.9999978696459516
16.08,0.9999976100704868
16.09,0.9999973612307932
16.1,0.999997122975393
16.11,0.999996895152807
16.12,0.9999966776115572
16.13,0.9999964702001648
16.14,0.9999962727671512
16.15,0.9999960851610384
16.16,0.9999959072303474
16.17,0.9999957388236
16.18,0.9999955797893176
16.19,0.9999954299760218
16.2,0.999995289232234
16.21,0.9999951574064756
16.22,0.9999950343472688
16.23,0.999994919903134
16.24,0.9999948139225936
16.25,0.9999947162541688
16.26,0.999994626746381
16.27,0.9999945452477516
16.28,0.9999944716068028
16.29,0.9999944056720552
16.3,0.999994347292031
16.31,0.9999942963152512
16.32,0.9999942525902376
16.33,0.9999942159655116
16.34,0.999994186289595
16.35,0.9999941634110088
16.36,0.9999941471782748
16.37,0.9999941374399144
16.38,0.9999941340444496
16.39,0.9999941368404012
16.4,0.9999941456762907
16.41,0.9999941604006404
16.42,0.9999941808619712
16.43,0.9999942069088048
16.44,0.9999942383896624
16.45,0.9999942751530656
16.46,0.9999943170475364
16.47,0.9999943639215956
16.48,0.9999944156237652
16.49,0.9999944720025672
16.5,0.9999945329065216
16.51,0.9999945981841512
16.52,0.9999946676839768
16.53,0.9999947412545204
16.54,0.9999948187443036
16.55,0.9999949000018472
16.56,0.9999949848756732
16.57,0.9999950732143033
16.58,0.9999951648662582
16.59,0.9999952596800602
16.6,0.9999953575042306
16.61,0.9999954581872909
16.62,0.9999955615777626
16.63,0.999995667524167
16.64,0.999995775875026
16.65,0.9999958864788608
16.66,0.9999959991841928
16.67,0.9999961138395436
16.68,0.9999962302934352
16.69,0.9999963483943888
16.7,0.9999964679909256
16.71,0.9999965889315672
16.72,0.9999967110648352
16.73,0.9999968342392516
16.74,0.999996958303337
16.75,0.9999970831056136
16.76,0.9999972084946028
16.77,0.9999973343188256
16.78,0.9999974604268042
16.79,0.9999975866670596
16.8,0.9999977128881136
16.81,0.9999978389384876
16.82,0.9999979646667032
16.83,0.9999980899212816
16.84,0.9999982145507448
16.85,0.9999983384036136
16.86,0.9999984613284104
16.87,0.9999985831736562
16.88,0.9999987037878724
16.89,0.9999988230195808
16.9,0.9999989407173028
16.91,0.9999990567295596
16.92,0.9999991709048732
16.93,0.9999992830917648
16.94,0.9999993931387562
16.95,0.9999995008943684
16.96,0.9999996062071236
16.97,0.9999997089255426
16.98,0.9999998088981472
16.99,0.9999999059734592
17.0,1.0
17.01,1.0000000908582931
17.02,1.000000178556873
17.03,1.000000263136276
17.04,1.000000344637039
17.05,1.0000004230996975
17.06,1.0000004985647892
17.07,1.00000057107285
17.08,1.0000006406644162
17.09,1.0000007073800246
17.1,1.0000007712602117
17.11,1.0000008323455138
17.12,1.0000008906764677
17.13,1.0000009462936097
17.14,1.0000009992374763
17.15,1.000001049548604
17.16,1.0000010972675295
17.17,1.000001142434789
17.18,1.0000011850909192
17.19,1.0000012252764563
17.2,1.000001263031937
17.21,1.0000012983978983
17.22,1.000001331414876
17.23,1.0000013621234063
17.24,1.0000013905640268
17.25,1.0000014167772733
17.26,1.0000014408036824
17.27,1.0000014626837908
17.28,1.0000014824581342
17.29,1.0000015001672502
17.3,1.0000015158516748
17.31,1.0000015295519442
17.32,1.0000015413085954
17.33,1.0000015511621647
17.34,1.0000015591531886
17.35,1.0000015653222036
17.36,1.000001569709746
17.37,1.000001572356353
17.38,1.00000157330256
17.39,1.0000015725889042
17.4,1.0000015702559222
17.41,1.00000156634415
17.42,1.0000015608941246
17.43,1.0000015539463822
17.44,1.0000015455414593
17.45,1.0000015357198926
17.46,1.0000015245222185
17.47,1.0000015119889731
17.48,1.0000014981606935
17.49,1.0000014830779165
17.5,1.0000014667811772
17.51,1.0000014493110134
17.52,1.000001430707961
17.53,1.0000014110125566
17.54,1.000001390265337
17.55,1.0000013685068383
17.56,1.0000013457775971
17.57,1.0000013221181503
17.58,1.0000012975690338
17.59,1.000001272170784
17.6,1.0000012459639382
17.61,1.0000012189890324
17.62,1.000001191286603
17.63,1.0000011628971863
17.64,1.00000113386132
17.65,1.000001104219539
17.66,1.0000010740123808
17.67,1.0000010432803816
17.68,1.000001012064078
17.69,1.0000009804040062
17.7,1.000000948340703
17.71,1.000000915914705
17.72,1.000000883166548
17.73,1.0000008501367696
17.74,1.0000008168659056
17.75,1.0000007833944924
17.76,1.0000007497630667
17.77,1.0000007160121651
17.78,1.0000006821823242
17.79,1.0000006483140804
17.8,1.0000006144479698
17.81,1.0000005806245291
17.82,1.000000546884295
17.83,1.0000005132678038
17.84,1.0000004798155924
17.85,1.0000004465681966
17.86,1.0000004135661535
17.87,1.0000003808499998
17.88,1.000000348460271
17.89,1.0000003164375042
17.9,1.000000284822236
17.91,1.0000002536550028
17.92,1.0000002229763412
17.93,1.0000001928267874
17.94,1.000000163246878
17.95,1.0000001342771498
17.96,1.000000105958139
17.97,1.000000078330382
17.98,1.0000000514344156
17.99,1.000000025310776
18.0,1.0
18.01,0.99999997553409
18.02,0.9999999519109126
18.03,0.9999999291198
18.04,0.9999999071500848
18.05,0.9999998859910996
18.06,0.999999865632177
18.07,0.9999998460626492
18.08,0.9999998272718488
18.09,0.9999998092491084
18.1,0.9999997919837604
18.11,0.9999997754651376
18.12,0.9999997596825722
18.13,0.9999997446253966
18.14,0.9999997302829434
18.15,0.9999997166445456
18.16,0.999999703699535
18.17,0.9999996914372444
18.18,0.999999679847006
18.19,0.999999668918153
18.2,0.9999996586400172
18.21,0.9999996490019314
18.22,0.9999996399932282
18.23,0.9999996316032398
18.24,0.9999996238212988
18.25,0.9999996166367378
18.26,0.9999996100388896
18.27,0.999999604017086
18.28,0.99999959856066
18.29,0.9999995936589444
18.3,0.9999995893012704
18.31,0.999999585476972
18.32,0.9999995821753808
18.33,0.99999957938583
18.34,0.9999995770976512
18.35,0.9999995753001776
18.36,0.9999995739827414
18.37,0.9999995731346752
18.38,0.9999995727453111
18.39,0.9999995728039828
18.4,0.9999995733000212
18.41,0.99999957422276
18.42,0.9999995755615316
18.43,0.9999995773056674
18.44,0.9999995794445012
18.45,0.9999995819673646
18.46,0.9999995848635908
18.47,0.999999588122512
18.48,0.9999995917334602
18.49,0.999999595685769
18.5,0.99999959996877
18.51,0.999999604571796
18.52,0.9999996094841794
18.53,0.9999996146952532
18.54,0.999999620194349
18.55,0.9999996259708
18.56,0.9999996320139384
18.57,0.9999996383130968
18.58,0.9999996448576076
18.59,0.9999996516368036
18.6,0.9999996586400172
18.61,0.9999996658565804
18.62,0.9999996732758262
18.63,0.9999996808870872
18.64,0.9999996886796956
18.65,0.999999696642984
18.66,0.9999997047662847
18.67,0.9999997130389306
18.68,0.9999997214502538
18.69,0.9999997299895872
18.7,0.9999997386462628
18.71,0.9999997474096136
18.72,0.999999756268972
18.73,0.9999997652136704
18.74,0.9999997742330412
18.75,0.999999783316417
18.76,0.9999997924531304
18.77,0.9999998016325138
18.78,0.9999998108438996
18.79,0.99999982007662
18.8,0.9999998293200084
18.81,0.9999998385633968
18.82,0.9999998477961176
18.83,0.9999998570075036
18.84,0.9999998661868869
18.85,0.9999998753236
18.86,0.9999998844069756
18.87,0.9999998934263464
18.88,0.9999999023710447
18.89,0.9999999112304032
18.9,0.999999919993754
18.91,0.99999992865043
18.92,0.9999999371897632
18.93,0.9999999456010864
18.94,0.9999999538737322
18.95,0.9999999619970332
18.96,0.9999999699603216
18.97,0.99999997775293
18.98,0.9999999853641908
18.99,0.9999999927834364
19.0,1.0
19.01,1.0000000070053467
19.02,1.0000000137994771
19.03,1.0000000203845247
19.04,1.0000000267626226
19.05,1.000000032935905
19.06,1.0000000389065038
19.07,1.000000044676555
19.08,1.0000000502481894
19.09,1.0000000556235424
19.1,1.0000000608047468
19.11,1.0000000657939363
19.12,1.0000000705932446
19.13,1.0000000752048046
19.14,1.00000007963075
19.15,1.0000000838732146
19.16,1.0000000879343316
19.17,1.0000000918162346
19.18,1.0000000955210573
19.19,1.0000000990509328
19.2,1.0000001024079948
19.21,1.000000105594377
19.22,1.0000001086122128
19.23,1.0000001114636352
19.24,1.0000001141507784
19.25,1.0000001166757757
19.26,1.00000011904076
19.27,1.0000001212478655
19.28,1.0000001232992255
19.29,1.000000125196974
19.3,1.0000001269432437
19.31,1.0000001285401685
19.32,1.0000001299898815
19.33,1.0000001312945166
19.34,1.0000001324562071
19.35,1.0000001334770872
19.36,1.0000001343592892
19.37,1.0000001351049477
19.38,1.0000001357161954
19.39,1.000000136195166
19.4,1.0000001365439932
19.41,1.00000013676481
19.42,1.000000136859751
19.43,1.000000136830949
19.44,1.000000136680537
19.45,1.0000001364106497
19.46,1.0000001360234194
19.47,1.00000013552098
19.48,1.0000001349054652
19.49,1.0000001341790086
19.5,1.0000001333437434
19.51,1.000000132401803
19.52,1.0000001313553215
19.53,1.000000130206432
19.54,1.0000001289572678
19.55,1.0000001276099624
19.56,1.0000001261666498
19.57,1.000000124629463
19.58,1.0000001230005358
19.59,1.0000001212820018
19.6,1.000000119475994
19.61,1.0000001175846465
19.62,1.0000001156100924
19.63,1.0000001135544652
19.64,1.0000001114198984
19.65,1.0000001092085258
19.66,1.0000001069224806
19.67,1.0000001045638964
19.68,1.000000102134907
19.69,1.0000000996376457
19.7,1.000000097074245
19.71,1.00000009444684
19.72,1.0000000917575635
19.73,1.000000089008549
19.74,1.0000000862019298
19.75,1.0000000833398397
19.76,1.000000080424412
19.77,1.0000000774577804
19.78,1.0000000744420785
19.79,1.000000071379439
19.8,1.0000000682719965
19.81,1.000000065121884
19.82,1.000000061931235
19.83,1.000000058702183
19.84,1.000000055436861
19.85,1.0000000521374035
19.86,1.0000000488059435
19.87,1.0000000454446143
19.88,1.00000004205555
19.89,1.0000000386408834
19.9,1.0000000352027485
19.91,1.0000000317432782
19.92,1.0000000282646069
19.93,1.000000024768867
19.94,1.000000021258193
19.95,1.000000017734718
19.96,1.0000000142005754
19.97,1.0000000106578988
19.98,1.0000000071088218
19.99,1.0000000035554777
20.0,1.0
20.01,0.9999999964445224
20.02,0.9999999928911784
20.03,0.9999999893421014
20.04,0.9999999857994246
20.05,0.9999999822652824
20.06,0.999999978741807
20.07,0.999999975231133
20.08,0.9999999717353936
20.09,0.999999968256722
20.1,0.999999964797252
20.11,0.9999999613591166
20.12,0.99999995794445
20.13,0.9999999545553856
20.14,0.9999999511940566
20.15,0.9999999478625964
20.16,0.9999999445631388
20.17,0.9999999412978172
20.18,0.9999999380687652
20.19,0.9999999348781164
20.2,0.9999999317280036
20.21,0.9999999286205608
20.22,0.9999999255579216
20.23,0.9999999225422196
20.24,0.999999919575588
20.25,0.9999999166601604
20.26,0.9999999137980704
20.27,0.9999999109914512
20.28,0.9999999082424366
20.29,0.99999990555316
20.3,0.9999999029257548
20.31,0.999999900362355
20.32,0.9999998978650932
20.33,0.9999998954361036
20.34,0.9999998930775196
20.35,0.9999998907914742
20.36,0.9999998885801016
20.37,0.999999886445535
20.38,0.9999998843899078
20.39,0.9999998824153536
20.4,0.999999880524006
20.41,0.9999998787179984
20.42,0.999999876999464
20.43,0.9999998753705373
20.44,0.9999998738333504
20.45,0.9999998723900378
20.46,0.9999998710427324
20.47,0.9999998697935684
20.48,0.9999998686446786
20.49,0.9999998675981968
20.5,0.9999998666562568
20.51,0.9999998658209917
20.52,0.999999865094535
20.53,0.99999986447902
20.54,0.9999998639765808
20.55,0.9999998635893506
20.56,0.999999863319463
20.57,0.9999998631690512
20.58,0.9999998631402488
20.59,0.9999998632351896
20.6,0.9999998634560068
20.61,0.9999998638048342
20.62,0.9999998642838048
20.63,0.9999998648950524
20.64,0.9999998656407106
20.65,0.9999998665229128
20.66,0.9999998675437928
20.67,0.9999998687054834
20.68,0.9999998700101184
20.69,0.9999998714598316
20.7,0.9999998730567564
20.71,0.999999874803026
20.72,0.9999998767007742
20.73,0.9999998787521344
20.74,0.99999988095924
20.75,0.9999998833242246
20.76,0.9999998858492218
20.77,0.9999998885363648
20.78,0.9999998913877874
20.79,0.999999894405623
20.8,0.9999998975920052
20.81,0.9999999009490672
20.82,0.9999999044789428
20.83,0.9999999081837654
20.84,0.9999999120656684
20.85,0.9999999161267856
20.86,0.99999992036925
20.87,0.9999999247951956
20.88,0.9999999294067556
20.89,0.9999999342060636
20.9,0.9999999391952532
20.91,0.9999999443764576
20.92,0.9999999497518106
20.93,0.9999999553234457
20.94,0.999999961093496
20.95,0.9999999670640952
20.96,0.9999999732373772
20.97,0.9999999796154752
20.98,0.9999999862005228
20.99,0.9999999929946533
21.0,1.0
