wind_speed,Vergnet GEV HP 1000/62
12.64,957.4212582358684
12.65,957.7806934066646
12.66,958.1378173094208
12.67,958.492643273896
12.68,958.8451846298497
12.69,959.1954547070404
12.7,959.5434668352282
12.71,959.8892343441717
12.72,960.2327705636304
12.73,960.5740888233636
12.74,960.91320245313
12.75,961.2501247826892
12.76,961.5848691418006
12.77,961.917448860223
12.78,962.2478772677156
12.79,962.576167694038
12.8,962.9023334689496
12.81,963.2263879222083
12.82,963.5483443835748
12.83,963.8682161828076
12.84,964.186016649666
12.85,964.5017591139092
12.86,964.8154569052964
12.87,965.127123353587
12.88,965.43677178854
12.89,965.7444155399146
12.9,966.0500679374702
12.91,966.3537423109658
12.92,966.6554519901608
12.93,966.9552103048144
12.94,967.2530305846852
12.95,967.5489261595336
12.96,967.8429103591176
12.97,968.1349965131972
12.98,968.4251979515312
12.99,968.7135280038792
13.0,969.0
13.01,969.2846267169176
13.02,969.567418720715
13.03,969.8483860247388
13.04,970.1275386423368
13.05,970.404886586856
13.06,970.6804398716438
13.07,970.9542085100476
13.08,971.2262025154142
13.09,971.4964319010912
13.1,971.7649066804262
13.11,972.031636866766
13.12,972.296632473458
13.13,972.5599035138496
13.14,972.821460001288
13.15,973.0813119491206
13.16,973.3394693706944
13.17,973.5959422793568
13.18,973.8507406884552
13.19,974.1038746113368
13.2,974.3553540613487
13.21,974.6051890518386
13.22,974.8533895961532
13.23,975.0999657076404
13.24,975.3449273996472
13.25,975.5882846855208
13.26,975.8300475786084
13.27,976.0702260922576
13.28,976.3088302398154
13.29,976.545870034629
13.3,976.7813554900462
13.31,977.0152966194136
13.32,977.2477034360792
13.33,977.4785859533896
13.34,977.7079541846924
13.35,977.9358181433348
13.36,978.1621878426644
13.37,978.3870732960278
13.38,978.6104845167728
13.39,978.8324315182468
13.4,979.0529243137968
13.41,979.2719729167698
13.42,979.4895873405136
13.43,979.7057775983752
13.44,979.920553703702
13.45,980.1339256698412
13.46,980.3459035101404
13.47,980.556497237946
13.48,980.765716866606
13.49,980.973572409468
13.5,981.1800738798784
13.51,981.385231291185
13.52,981.5890546567348
13.53,981.7915539898758
13.54,981.9927393039544
13.55,982.1926206123184
13.56,982.3912079283144
13.57,982.5885112652904
13.58,982.7845406365936
13.59,982.9793060555712
13.6,983.1728175355702
13.61,983.365085089938
13.62,983.556118732022
13.63,983.7459284751696
13.64,983.9345243327278
13.65,984.121916318044
13.66,984.3081144444656
13.67,984.4931287253396
13.68,984.6769691740134
13.69,984.8596458038344
13.7,985.0411686281498
13.71,985.2215476603066
13.72,985.4007929136526
13.73,985.5789144015348
13.74,985.7559221373004
13.75,985.9318261342968
13.76,986.1066364058712
13.77,986.2803629653712
13.78,986.4530158261438
13.79,986.624605001536
13.8,986.7951405048956
13.81,986.9646323495696
13.82,987.1330905489052
13.83,987.30052511625
13.84,987.4669460649512
13.85,987.6323634083554
13.86,987.7967871598108
13.87,987.9602273326644
13.88,988.1226939402634
13.89,988.2841969959547
13.9,988.4447465130862
13.91,988.604352505005
13.92,988.7630249850585
13.93,988.9207739665936
13.94,989.0776094629576
13.95,989.233541487498
13.96,989.388580053562
13.97,989.542735174497
13.98,989.69601686365
13.99,989.8484351343686
14.0,990.0
14.01,990.1507189078088
14.02,990.3005890407292
14.03,990.449605015613
14.04,990.5977614493116
14.05,990.7450529586775
14.06,990.8914741605616
14.07,991.0370196718156
14.08,991.1816841092914
14.09,991.3254620898406
14.1,991.4683482303147
14.11,991.610337147566
14.12,991.7514234584456
14.13,991.8916017798056
14.14,992.030866728497
14.15,992.1692129213722
14.16,992.3066349752823
14.17,992.4431275070796
14.18,992.5786851336152
14.19,992.7133024717408
14.2,992.8469741383086
14.21,992.97969475017
14.22,993.1114589241764
14.23,993.24226127718
14.24,993.3720964260318
14.25,993.5009589875842
14.26,993.6288435786888
14.27,993.7557448161964
14.28,993.8816573169596
14.29,994.0065756978296
14.3,994.1304945756588
14.31,994.253408567298
14.32,994.3753122895992
14.33,994.4962003594142
14.34,994.6160673935946
14.35,994.7349080089916
14.36,994.852716822458
14.37,994.969488450844
14.38,995.0852175110028
14.39,995.199898619785
14.4,995.3135263940428
14.41,995.4260954506276
14.42,995.5376004063912
14.43,995.6480358781854
14.44,995.7573964828616
14.45,995.8656768372716
14.46,995.9728715582672
14.47,996.0789752627002
14.48,996.1839825674216
14.49,996.2878880892836
14.5,996.3906864451382
14.51,996.4923722518364
14.52,996.5929401262302
14.53,996.6923846851712
14.54,996.7907005455114
14.55,996.887882324102
14.56,996.9839246377948
14.57,997.0788221034416
14.58,997.1725693378942
14.59,997.2651609580038
14.6,997.3565915806228
14.61,997.446855822602
14.62,997.5359483007936
14.63,997.6238636320496
14.64,997.710596433221
14.65,997.79614132116
14.66,997.880492912718
14.67,997.9636458247464
14.68,998.0455946740974
14.69,998.1263340776223
14.7,998.2058586521734
14.71,998.2841630146016
14.72,998.3612417817592
14.73,998.4370895704976
14.74,998.5117009976682
14.75,998.585070680123
14.76,998.6571932347136
14.77,998.728063278292
14.78,998.7976754277094
14.79,998.8660242998174
14.8,998.9331045114684
14.81,998.9989106795132
14.82,999.0634374208042
14.83,999.1266793521926
14.84,999.1886310905304
14.85,999.249287252669
14.86,999.30864245546
14.87,999.3666913157556
14.88,999.4234284504072
14.89,999.478848476266
14.9,999.5329460101846
14.91,999.585715669014
14.92,999.6371520696064
14.93,999.6872498288126
14.94,999.7360035634852
14.95,999.7834078904752
14.96,999.8294574266346
14.97,999.8741467888152
14.98,999.9174705938684
14.99,999.959423458646
15.0,1000.0
15.01,1000.0391986518472
15.02,1000.0770331163684
15.03,1000.1135209128092
15.04,1000.1486795604158
15.05,1000.1825265784344
15.06,1000.2150794861108
15.07,1000.2463558026908
15.08,1000.2763730474207
15.09,1000.3051487395466
15.1,1000.3327003983144
15.11,1000.35904554297
15.12,1000.3842016927592
15.13,1000.4081863669288
15.14,1000.4310170847242
15.15,1000.4527113653912
15.16,1000.4732867281766
15.17,1000.4927606923256
15.18,1000.5111507770848
15.19,1000.5284745016996
15.2,1000.5447493854168
15.21,1000.559992947482
15.22,1000.5742227071408
15.23,1000.58745618364
15.24,1000.5997108962252
15.25,1000.611004364142
15.26,1000.6213541066372
15.27,1000.6307776429568
15.28,1000.639292492346
15.29,1000.6469161740512
15.3,1000.6536662073192
15.31,1000.6595601113946
15.32,1000.6646154055244
15.33,1000.6688496089544
15.34,1000.6722802409306
15.35,1000.6749248206988
15.36,1000.676800867505
15.37,1000.6779259005956
15.38,1000.6783174392162
15.39,1000.6779930026132
15.4,1000.6769701100326
15.41,1000.67526628072
15.42,1000.6728990339216
15.43,1000.6698858888836
15.44,1000.6662443648518
15.45,1000.6619919810722
15.46,1000.657146256791
15.47,1000.651724711254
15.48,1000.6457448637073
15.49,1000.6392242333968
15.5,1000.632180339569
15.51,1000.6246307014692
15.52,1000.616592838344
15.53,1000.608084269439
15.54,1000.5991225140008
15.55,1000.5897250912744
15.56,1000.5799095205068
15.57,1000.5696933209432
15.58,1000.5590940118304
15.59,1000.548129112414
15.6,1000.53681614194
15.61,1000.5251726196544
15.62,1000.5132160648031
15.63,1000.5009639966324
15.64,1000.4884339343888
15.65,1000.475643397317
15.66,1000.462609904664
15.67,1000.4493509756752
15.68,1000.4358841295972
15.69,1000.4222268856756
15.7,1000.4083967631568
15.71,1000.3944112812864
15.72,1000.3802879593107
15.73,1000.3660443164756
15.74,1000.351697872027
15.75,1000.3372661452112
15.76,1000.322766655274
15.77,1000.3082169214614
15.78,1000.2936344630192
15.79,1000.279036799194
15.8,1000.2644414492316
15.81,1000.2498659323776
15.82,1000.2353277678784
15.83,1000.22084447498
15.84,1000.2064335729282
15.85,1000.192112580969
15.86,1000.1778990183486
15.87,1000.1638104043132
15.88,1000.1498642581086
15.89,1000.1360780989804
15.9,1000.1224694461752
15.91,1000.1090558189388
15.92,1000.0958547365176
15.93,1000.0828837181568
15.94,1000.070160283103
15.95,1000.057701950602
15.96,1000.0455262398996
15.97,1000.0336506702424
15.98,1000.022092760876
15.99,1000.0108700310466
16.0,1000.0
16.01,999.989496484802
16.02,999.9793584937972
16.03,999.96958133315
16.04,999.9601603090246
16.05,999.9510907275852
16.06,999.942367894996
16.07,999.9339871174216
16.08,999.9259437010256
16.09,999.9182329519728
16.1,999.910850176428
16.11,999.9037906805544
16.12,999.8970497705168
16.13,999.8906227524794
16.14,999.8845049326068
16.15,999.8786916170628
16.16,999.873178112012
16.17,999.8679597236182
16.18,999.8630317580464
16.19,999.85838952146
16.2,999.8540283200244
16.21,999.8499434599028
16.22,999.84613024726
16.23,999.8425839882603
16.24,999.839299989068
16.25,999.8362735558468
16.26,999.8334999947618
16.27,999.8309746119768
16.28,999.828692713656
16.29,999.8266496059642
16.3,999.8248405950654
16.31,999.8232609871236
16.32,999.8219060883032
16.33,999.8207712047686
16.34,999.8198516426844
16.35,999.819142708214
16.36,999.8186397075224
16.37,999.8183379467736
16.38,999.818232732132
16.39,999.8183193697616
16.4,999.8185931658272
16.41,999.8190494264928
16.42,999.8196834579225
16.43,999.8204905662808
16.44,999.8214660577316
16.45,999.8226052384396
16.46,999.8239034145694
16.47,999.8253558922844
16.48,999.8269579777492
16.49,999.8287049771286
16.5,999.830592196586
16.51,999.8326149422868
16.52,999.8347685203938
16.53,999.8370482370724
16.54,999.8394493984867
16.55,999.8419673108008
16.56,999.8445972801788
16.57,999.8473346127856
16.58,999.8501746147848
16.59,999.8531125923408
16.6,999.856143851618
16.61,999.8592636987812
16.62,999.8624674399936
16.63,999.8657503814202
16.64,999.8691078292252
16.65,999.8725350895728
16.66,999.8760274686274
16.67,999.8795802725527
16.68,999.883188807514
16.69,999.8868483796748
16.7,999.8905542951994
16.71,999.8943018602524
16.72,999.8980863809978
16.73,999.9019031636
16.74,999.9057475142234
16.75,999.909614739032
16.76,999.9135001441906
16.77,999.9173990358628
16.78,999.9213067202136
16.79,999.9252185034064
16.8,999.929129691606
16.81,999.9330355909768
16.82,999.9369315076827
16.83,999.9408127478882
16.84,999.9446746177576
16.85,999.9485124234552
16.86,999.952321471145
16.87,999.9560970669918
16.88,999.9598345171592
16.89,999.963529127812
16.9,999.9671762051142
16.91,999.9707710552302
16.92,999.9743089843244
16.93,999.9777852985608
16.94,999.981195304104
16.95,999.9845343071177
16.96,999.9877976137668
16.97,999.990980530215
16.98,999.9940783626274
16.99,999.9970864171676
17.0,1000.0
17.01,1000.0028154089443
17.02,1000.0055329084422
17.03,1000.0081537545902
17.04,1000.0106792034858
17.05,1000.0131105112252
17.06,1000.0154489339058
17.07,1000.0176957276238
17.08,1000.0198521484768
17.09,1000.0219194525612
17.1,1000.0238988959744
17.11,1000.0257917348126
17.12,1000.0275992251736
17.13,1000.0293226231532
17.14,1000.030963184849
17.15,1000.032522166358
17.16,1000.0340008237764
17.17,1000.0354004132016
17.18,1000.0367221907304
17.19,1000.03796741246
17.2,1000.0391373344862
17.21,1000.0402332129072
17.22,1000.041256303819
17.23,1000.0422078633188
17.24,1000.0430891475036
17.25,1000.0439014124702
17.26,1000.0446459143152
17.27,1000.0453239091358
17.28,1000.0459366530288
17.29,1000.0464854020912
17.3,1000.0469714124198
17.31,1000.0473959401114
17.32,1000.047760241263
17.33,1000.0480655719712
17.34,1000.0483131883334
17.35,1000.048504346446
17.36,1000.048640302406
17.37,1000.04872231231
17.38,1000.048751632256
17.39,1000.0487295183398
17.4,1000.0486572266586
17.41,1000.0485360133092
17.42,1000.0483671343889
17.43,1000.048151845994
17.44,1000.0478914042214
17.45,1000.0475870651688
17.46,1000.0472400849322
17.47,1000.0468517196086
17.48,1000.0464232252956
17.49,1000.0459558580892
17.5,1000.0454508740866
17.51,1000.0449095293852
17.52,1000.0443330800808
17.53,1000.0437227822712
17.54,1000.043079892053
17.55,1000.0424056655228
17.56,1000.041701358778
17.57,1000.0409682279154
17.58,1000.0402075290316
17.59,1000.0394205182232
17.6,1000.038608451588
17.61,1000.037772585222
17.62,1000.0369141752228
17.63,1000.0360344776868
17.64,1000.0351347487108
17.65,1000.034216244392
17.66,1000.0332802208272
17.67,1000.0323279341134
17.68,1000.0313606403474
17.69,1000.0303795956256
17.7,1000.029386056046
17.71,1000.0283812777044
17.72,1000.027366516698
17.73,1000.026343029124
17.74,1000.0253120710788
17.75,1000.02427489866
17.76,1000.0232327679636
17.77,1000.0221869350872
17.78,1000.0211386561272
17.79,1000.0200891871808
17.8,1000.0190397843448
17.81,1000.017991703716
17.82,1000.0169462013912
17.83,1000.0159045334676
17.84,1000.0148679560416
17.85,1000.0138377252108
17.86,1000.0128150970712
17.87,1000.0118013277204
17.88,1000.0107976732552
17.89,1000.009805389772
17.9,1000.0088257333682
17.91,1000.0078599601404
17.92,1000.0069093261856
17.93,1000.0059750876006
17.94,1000.0050585004824
17.95,1000.0041608209278
17.96,1000.0032833050336
17.97,1000.0024272088972
17.98,1000.0015937886149
17.99,1000.0007843002832
18.0,1000.0
18.01,999.9992418794204
18.02,999.9985098724336
18.03,999.9978036484882
18.04,999.9971228770324
18.05,999.9964672275142
18.06,999.995836369382
18.07,999.9952299720836
18.08,999.9946477050676
18.09,999.994089237782
18.1,999.9935542396752
18.11,999.9930423801948
18.12,999.9925533287898
18.13,999.9920867549076
18.14,999.991642327997
18.15,999.991219717506
18.16,999.9908185928826
18.17,999.9904386235756
18.18,999.990079479032
18.19,999.9897408287012
18.2,999.9894223420308
18.21,999.9891236884692
18.22,999.9888445374642
18.23,999.9885845584644
18.24,999.988343420918
18.25,999.9881207942728
18.26,999.9879163479776
18.27,999.9877297514798
18.28,999.9875606742282
18.29,999.9874087856708
18.3,999.9872737552556
18.31,999.9871552524312
18.32,999.9870529466458
18.33,999.986966507347
18.34,999.9868956039836
18.35,999.9868399060032
18.36,999.9867990828544
18.37,999.9867728039852
18.38,999.9867607388444
18.39,999.9867625568794
18.4,999.9867779275384
18.41,999.9868065202702
18.42,999.9868480045228
18.43,999.9869020497438
18.44,999.986968325382
18.45,999.9870465008852
18.46,999.9871362457023
18.47,999.9872372292808
18.48,999.9873491210687
18.49,999.987471590515
18.5,999.9876043070672
18.51,999.987746940174
18.52,999.9878991592832
18.53,999.9880606338432
18.54,999.988231033302
18.55,999.988410027108
18.56,999.9885972847092
18.57,999.988792475554
18.58,999.9889952690904
18.59,999.9892053347664
18.6,999.9894223420308
18.61,999.9896459603312
18.62,999.9898758591164
18.63,999.9901117078336
18.64,999.990353175932
18.65,999.9905999328596
18.66,999.990851648064
18.67,999.9911079909938
18.68,999.9913686310972
18.69,999.9916332378224
18.7,999.9919014806172
18.71,999.9921730289304
18.72,999.99244755221
18.73,999.992724719904
18.74,999.9930042014606
18.75,999.993285666328
18.76,999.9935687839549
18.77,999.9938532237888
18.78,999.994138655278
18.79,999.9944247478708
18.8,999.9947111710154
18.81,999.99499759416
18.82,999.995283686753
18.83,999.9955691182424
18.84,999.9958535580764
18.85,999.9961366757028
18.86,999.9964181405702
18.87,999.9966976221268
18.88,999.9969747898208
18.89,999.9972493131004
18.9,999.9975208614136
18.91,999.9977891042086
18.92,999.9980537109338
18.93,999.998314351037
18.94,999.9985706939668
18.95,999.9988224091716
18.96,999.9990691660988
18.97,999.9993106341972
18.98,999.9995464829148
18.99,999.9997763816996
19.0,1000.0
19.01,1000.0002170733746
19.02,1000.0004276018236
19.03,1000.0006316514568
19.04,1000.000829288385
19.05,1000.0010205787182
19.06,1000.001205588567
19.07,1000.001384384042
19.08,1000.001557031253
19.09,1000.001723596311
19.1,1000.0018841453256
19.11,1000.0020387444082
19.12,1000.002187459668
19.13,1000.0023303572162
19.14,1000.0024675031628
19.15,1000.0025989636184
19.16,1000.002724804693
19.17,1000.0028450924972
19.18,1000.0029598931416
19.19,1000.0030692727356
19.2,1000.0031732973908
19.21,1000.003272033217
19.22,1000.0033655463244
19.23,1000.0034539028236
19.24,1000.0035371688252
19.25,1000.0036154104388
19.26,1000.0036886937754
19.27,1000.003757084945
19.28,1000.0038206500584
19.29,1000.003879455226
19.3,1000.0039335665574
19.31,1000.0039830501636
19.32,1000.0040279721547
19.33,1000.0040683986412
19.34,1000.0041043957336
19.35,1000.004136029542
19.36,1000.0041633661768
19.37,1000.0041864717484
19.38,1000.0042054123672
19.39,1000.0042202541438
19.4,1000.0042310631876
19.41,1000.0042379056102
19.42,1000.0042408475214
19.43,1000.0042399550316
19.44,1000.0042352942512
19.45,1000.0042269312904
19.46,1000.0042149322596
19.47,1000.0041993632692
19.48,1000.0041802904296
19.49,1000.0041577798512
19.5,1000.0041318976442
19.51,1000.0041027099194
19.52,1000.0040702827866
19.53,1000.0040346823567
19.54,1000.0039959747396
19.55,1000.0039542260456
19.56,1000.0039095023856
19.57,1000.0038618698694
19.58,1000.003811394608
19.59,1000.003758142711
19.6,1000.0037021802892
19.61,1000.0036435734532
19.62,1000.0035823883128
19.63,1000.0035186909788
19.64,1000.003452547561
19.65,1000.0033840241706
19.66,1000.0033131869174
19.67,1000.003240101912
19.68,1000.0031648352646
19.69,1000.0030874530856
19.7,1000.003008021485
19.71,1000.002926606574
19.72,1000.0028432744624
19.73,1000.0027580912604
19.74,1000.0026711230788
19.75,1000.0025824360278
19.76,1000.0024920962176
19.77,1000.002400169759
19.78,1000.0023067227618
19.79,1000.0022118213363
19.8,1000.002115531594
19.81,1000.002017919644
19.82,1000.0019190515972
19.83,1000.0018189935638
19.84,1000.0017178116544
19.85,1000.001615571979
19.86,1000.0015123406482
19.87,1000.0014081837724
19.88,1000.001303167462
19.89,1000.0011973578272
19.9,1000.001090820978
19.91,1000.0009836230256
19.92,1000.00087583008
19.93,1000.0007675082512
19.94,1000.0006587236502
19.95,1000.0005495423868
19.96,1000.0004400305716
19.97,1000.000330254315
19.98,1000.0002202797272
19.99,1000.0001101729188
20.0,1000.0
20.01,999.9998898270812
20.02,999.9997797202728
20.03,999.9996697456852
20.04,999.9995599694288
20.05,999.9994504576134
20.06,999.99934127635
20.07,999.9992324917488
20.08,999.9991241699202
20.09,999.9990163769744
20.1,999.998909179022
20.11,999.998802642173
20.12,999.998696832538
20.13,999.9985918162278
20.14,999.998487659352
20.15,999.9983844280212
20.16,999.998282188346
20.17,999.9981810064364
20.18,999.9980809484032
20.19,999.9979820803562
20.2,999.997884468406
20.21,999.9977881786637
20.22,999.9976932772385
20.23,999.9975998302413
20.24,999.9975079037824
20.25,999.9974175639724
20.26,999.9973288769214
20.27,999.99724190874
20.28,999.997156725538
20.29,999.997073393426
20.3,999.9969919785152
20.31,999.9969125469148
20.32,999.9968351647356
20.33,999.996759898088
20.34,999.9966868130826
20.35,999.9966159758294
20.36,999.996547452439
20.37,999.9964813090212
20.38,999.9964176116872
20.39,999.996356426547
20.4,999.9962978197108
20.41,999.9962418572892
20.42,999.9961886053924
20.43,999.9961381301308
20.44,999.9960904976148
20.45,999.9960457739544
20.46,999.9960040252606
20.47,999.9959653176436
20.48,999.9959297172136
20.49,999.9958972900808
20.5,999.9958681023558
20.51,999.9958422201488
20.52,999.9958197095708
20.53,999.995800636731
20.54,999.9957850677408
20.55,999.99577306871
20.56,999.9957647057493
20.57,999.9957600449684
20.58,999.9957591524789
20.59,999.9957620943898
20.6,999.9957689368124
20.61,999.9957797458566
20.62,999.9957945876328
20.63,999.9958135282516
20.64,999.9958366338232
20.65,999.995863970458
20.66,999.9958956042664
20.67,999.9959316013588
20.68,999.9959720278454
20.69,999.9960169498364
20.7,999.9960664334428
20.71,999.9961205447744
20.72,999.9961793499416
20.73,999.996242915055
20.74,999.9963113062248
20.75,999.9963845895612
20.76,999.996462831175
20.77,999.9965460971764
20.78,999.9966344536756
20.79,999.996727966783
20.8,999.9968267026092
20.81,999.9969307272644
20.82,999.9970401068588
20.83,999.9971549075028
20.84,999.9972751953072
20.85,999.9974010363818
20.86,999.9975324968372
20.87,999.997669642784
20.88,999.997812540332
20.89,999.997961255592
20.9,999.9981158546742
20.91,999.9982764036891
20.92,999.998442968747
20.93,999.998615615958
20.94,999.998794411433
20.95,999.998979421282
20.96,999.9991707116152
20.97,999.9993683485434
20.98,999.9995723981764
20.99,999.9997829266254
21.0,1000.0
