wind_speed,Krogmann 15-50
12.57,46.29801060278736
12.58,46.34133177153681
12.59,46.38477426919848
12.6,46.42831618661857
12.61,46.47193561464332
12.62,46.515610644118944
12.63,46.55931936589168
12.64,46.60303987080776
12.65,46.64675024971338
12.66,46.69042859345479
12.67,46.734052992878205
12.68,46.77760153882985
12.69,46.82105232215596
12.7,46.86438343370274
12.71,46.90757296431644
12.72,46.950599004843255
12.73,46.993439646129445
12.74,47.036072979021206
12.75,47.07847709436479
12.76,47.12063008300639
12.77,47.162510035792245
12.78,47.20409504356859
12.79,47.24536319718164
12.8,47.28629258747764
12.81,47.32686130530279
12.82,47.36704744150332
12.83,47.40682908692544
12.84,47.44618433241541
12.85,47.485091268819446
12.86,47.52352798698376
12.87,47.56147257775456
12.88,47.59890313197813
12.89,47.63579774050065
12.9,47.672134494168354
12.91,47.70789148382745
12.92,47.7430468003242
12.93,47.7775785345048
12.94,47.81146477721549
12.95,47.84468361930249
12.96,47.877213151612025
12.97,47.90903146499031
12.98,47.94011665028359
12.99,47.97044679833807
13.0,48.0
13.01,48.0287623232265
13.02,48.05675174441846
13.03,48.08399421708765
13.04,48.11051569474585
13.05,48.13634213090486
13.06,48.16149947907647
13.07,48.18601369277244
13.08,48.20991072550458
13.09,48.23321653078467
13.1,48.25595706212447
13.11,48.27815827303581
13.12,48.29984611703045
13.13,48.32104654762019
13.14,48.34178551831678
13.15,48.36208898263206
13.16,48.38198289407778
13.17,48.40149320616574
13.18,48.42064587240772
13.19,48.43946684631549
13.2,48.45798208140086
13.21,48.476217531175614
13.22,48.49419914915151
13.23,48.511952888840376
13.24,48.52950470375398
13.25,48.54688054740409
13.26,48.56410637330251
13.27,48.58120813496103
13.28,48.598211785891415
13.29,48.61514327960549
13.3,48.632028569615
13.31,48.64889360943175
13.32,48.66576435256752
13.33,48.68266675253409
13.34,48.69962676284326
13.35,48.71667033700682
13.36,48.733823428536525
13.37,48.75111199094419
13.38,48.7685619777416
13.39,48.786199342440526
13.4,48.80405003855277
13.41,48.822140019590094
13.42,48.840495239064296
13.43,48.859141650487175
13.44,48.8781052073705
13.45,48.89741186322608
13.46,48.91708757156568
13.47,48.93715828590107
13.48,48.95764995974409
13.49,48.97858854660645
13.5,49.0
13.51,49.02190046925769
13.52,49.04426688699718
13.53,49.06706638165735
13.54,49.090266081677
13.55,49.11383311549506
13.56,49.13773461155037
13.57,49.16193769828173
13.58,49.18640950412807
13.59,49.21111715752819
13.6,49.23602778692098
13.61,49.26110852074528
13.62,49.286326487439965
13.63,49.31164881544386
13.64,49.33704263319586
13.65,49.36247506913478
13.66,49.38791325169949
13.67,49.41332430932888
13.68,49.43867537046175
13.69,49.463933563537005
13.7,49.48906601699348
13.71,49.51403985927001
13.72,49.5388222188055
13.73,49.56338022403876
13.74,49.58768100340869
13.75,49.61169168535409
13.76,49.635379398313866
13.77,49.65871127072685
13.78,49.6816544310319
13.79,49.70417600766788
13.8,49.72624312907365
13.81,49.747822923688055
13.82,49.76888251994996
13.83,49.78938904629821
13.84,49.80930963117167
13.85,49.828611403009184
13.86,49.847261490249615
13.87,49.86522702133183
13.88,49.88247512469468
13.89,49.89897292877701
13.9,49.9146875620177
13.91,49.92958615285558
13.92,49.9436358297295
13.93,49.95680372107835
13.94,49.969056955340974
13.95,49.98036266095622
13.96,49.99068796636294
13.97,50.0
13.98,50.00827824403024
13.99,50.01555159551256
14.0,50.0218613052298
14.01,50.02724862396479
14.02,50.03175480250043
14.03,50.03542109161957
14.04,50.03828874210508
14.05,50.0403990047398
14.06,50.04179313030662
14.07,50.04251236958837
14.08,50.04259797336793
14.09,50.04209119242816
14.1,50.04103327755192
14.11,50.03946547952207
14.12,50.03742904912149
14.13,50.034965237133
14.14,50.0321152943395
14.15,50.02892047152382
14.16,50.025422019468834
14.17,50.021661188957424
14.18,50.01767923077243
14.19,50.01351739569672
14.2,50.00921693451315
14.21,50.00481909800458
14.22,50.000365136953874
14.23,49.99589630214389
14.24,49.99145384435752
14.25,49.98707901437757
14.26,49.98281306298694
14.27,49.978697240968486
14.28,49.97477279910507
14.29,49.97108098817954
14.3,49.96766305897475
14.31,49.9645602622736
14.32,49.96181384885893
14.33,49.95946506951359
14.34,49.957555175020445
14.35,49.95612541616238
14.36,49.95521704372222
14.37,49.95487130848286
14.38,49.95512946122714
14.39,49.956032752737926
14.4,49.95762243379809
14.41,49.95993975519047
14.42,49.963025967697945
14.43,49.966922322103386
14.44,49.97167006918964
14.45,49.97731045973958
14.46,49.98388474453601
14.47,49.991434174361885
14.48,50.0
14.49,50.00961017853174
14.5,50.02023949223246
14.51,50.031849429676015
14.52,50.04440147943627
14.53,50.05785713008707
14.54,50.07217787020231
14.55,50.087325188355805
14.56,50.103260573121446
14.57,50.11994551307309
14.58,50.13734149678455
14.59,50.15541001282974
14.6,50.1741125497825
14.61,50.19341059621669
14.62,50.21326564070616
14.63,50.233639171824784
14.64,50.2544926781464
14.65,50.27578764824489
14.66,50.2974855706941
14.67,50.3195479340679
14.68,50.341936226940135
14.69,50.36461193788467
14.7,50.38753655547535
14.71,50.41067156828606
14.72,50.43397846489063
14.73,50.45741873386296
14.74,50.48095386377688
14.75,50.50454534320624
14.76,50.52815466072493
14.77,50.55174330490677
14.78,50.57527276432565
14.79,50.59870452755542
14.8,50.62200008316994
14.81,50.64512091974306
14.82,50.66802852584865
14.83,50.69068439006056
14.84,50.713050000952656
14.85,50.73508684709879
14.86,50.75675641707284
14.87,50.77802019944863
14.88,50.79883968280005
14.89,50.81917635570095
14.9,50.83899170672518
14.91,50.85824722444661
14.92,50.87690439743909
14.93,50.894924714276485
14.94,50.912269663532655
14.95,50.92890073378147
14.96,50.94477941359676
14.97,50.9598671915524
14.98,50.97412555622225
14.99,50.98751599618016
15.0,51.0
15.01,51.01155010190693
15.02,51.02218301873121
15.03,51.03192651295449
15.04,51.040808347058345
15.05,51.04885628352435
15.06,51.05609808483411
15.07,51.06256151346923
15.08,51.06827433191129
15.09,51.0732643026419
15.1,51.07755918814266
15.11,51.081186750895135
15.12,51.08417475338094
15.13,51.08655095808169
15.14,51.08834312747892
15.15,51.08957902405429
15.16,51.09028641028936
15.17,51.09049304866572
15.18,51.090226701665
15.19,51.08951513176875
15.2,51.0883861014586
15.21,51.08686737321613
15.22,51.08498670952292
15.23,51.0827718728606
15.24,51.080250625710725
15.25,51.07745073055493
15.26,51.07439994987477
15.27,51.07112604615188
15.28,51.06765678186783
15.29,51.06401991950422
15.3,51.06024322154263
15.31,51.05635445046467
15.32,51.05238136875193
15.33,51.04835173888603
15.34,51.044293323348526
15.35,51.040233884621045
15.36,51.03620118518516
15.37,51.03222298752246
15.38,51.02832705411456
15.39,51.024541147443045
15.4,51.02089302998952
15.41,51.01741046423556
15.42,51.01412121266279
15.43,51.01105303775278
15.44,51.00823370198713
15.45,51.00569096784741
15.46,51.00345259781528
15.47,51.00154635437226
15.48,51.0
15.49,50.9988348669819
15.5,50.99804656680865
15.51,50.99762428077276
15.52,50.997557190166766
15.53,50.9978344762832
15.54,50.99844532041456
15.55,50.99937890385335
15.56,51.00062440789211
15.57,51.00217101382336
15.58,51.00400790293961
15.59,51.0061242565334
15.6,51.00850925589721
15.61,51.011152082323584
15.62,51.01404191710504
15.63,51.0171679415341
15.64,51.02051933690328
15.65,51.02408528450509
15.66,51.02785496563204
15.67,51.03181756157668
15.68,51.0359622536315
15.69,51.04027822308904
15.7,51.044754651241824
15.71,51.049380719382334
15.72,51.05414560880312
15.73,51.0590385007967
15.74,51.06404857665557
15.75,51.06916501767226
15.76,51.07437700513931
15.77,51.07967372034922
15.78,51.08504434459451
15.79,51.09047805916769
15.8,51.09596404536129
15.81,51.10149148446783
15.82,51.10704955777982
15.83,51.1126274465898
15.84,51.11821433219026
15.85,51.12379939587372
15.86,51.12937181893273
15.87,51.13492078265978
15.88,51.14043546834739
15.89,51.1459050572881
15.9,51.15131873077442
15.91,51.15666567009886
15.92,51.16193505655394
15.93,51.167116071432176
15.94,51.172197896026105
15.95,51.177169711628224
15.96,51.18202069953108
15.97,51.18674004102716
15.98,51.19131691740899
15.99,51.19574050996909
16.0,51.2
16.01,51.20408437132119
16.02,51.207981817859945
16.03,51.21168033607057
16.04,51.215167922407296
16.05,51.21843257332443
16.06,51.22146228527625
16.07,51.224245054717
16.08,51.22676887810096
16.09,51.22902175188241
16.1,51.2309916725156
16.11,51.23266663645483
16.12,51.23403464015435
16.13,51.235083680068456
16.14,51.23580175265138
16.15,51.236176854357424
16.16,51.23619698164084
16.17,51.23585013095593
16.18,51.235124298756936
16.19,51.234007481498125
16.2,51.2324876756338
16.21,51.230552877618194
16.22,51.22819108390563
16.23,51.22539029095033
16.24,51.222138495206565
16.25,51.21842369312866
16.26,51.21423388117084
16.27,51.20955705578737
16.28,51.20438121343256
16.29,51.19869435056064
16.3,51.19248446362591
16.31,51.18573954908264
16.32,51.17844760338509
16.33,51.17059662298752
16.34,51.16217460434424
16.35,51.15316954390948
16.36,51.14356943813753
16.37,51.13336228348268
16.38,51.122536076399165
16.39,51.11107881334128
16.4,51.09897849076329
16.41,51.08622310511946
16.42,51.07280065286407
16.43,51.058699130451394
16.44,51.04390653433569
16.45,51.02841086097124
16.46,51.0122001068123
16.47,50.99526226831317
16.48,50.97758534192809
16.49,50.959157324111374
16.5,50.93996621131725
16.51,50.92
16.52,50.89924668661391
16.53,50.87769426761322
16.54,50.855330739452256
16.55,50.83214409858523
16.56,50.80812234146645
16.57,50.783253464550185
16.58,50.75752546429069
16.59,50.73092633714224
16.6,50.70344407955911
16.61,50.6750666879956
16.62,50.64578215890592
16.63,50.6155784887444
16.64,50.58444367396526
16.65,50.552365711022816
16.66,50.51933259637132
16.67,50.48533232646504
16.68,50.450352897758265
16.69,50.41438230670524
16.7,50.37740854976025
16.71,50.339419623377566
16.72,50.30040352401146
16.73,50.2603482481162
16.74,50.21924179214607
16.75,50.17707215255532
16.76,50.13382732579823
16.77,50.08949530832909
16.78,50.04406409660213
16.79,49.99752168707168
16.8,49.94985607619195
16.81,49.90105526041726
16.82,49.85110723620184
16.83,49.8
16.84,0.0
16.85,0.0
16.86,0.0
16.87,0.0
16.88,0.0
16.89,0.0
16.9,0.0
16.91,0.0
16.92,0.0
16.93,0.0
16.94,0.0
16.95,0.0
16.96,0.0
16.97,0.0
16.98,0.0
16.99,0.0
17.0,0.0
17.01,0.0
17.02,0.0
17.03,0.0
17.04,0.0
17.05,0.0
17.06,0.0
17.07,0.0
17.08,0.0
17.09,0.0
17.1,0.0
17.11,0.0
17.12,0.0
17.13,0.0
17.14,0.0
17.15,0.0
17.16,0.0
17.17,0.0
17.18,0.0
17.19,0.0
17.2,0.0
17.21,0.0
17.22,0.0
17.23,0.0
17.24,0.0
17.25,0.0
17.26,0.0
17.27,0.0
17.28,0.0
17.29,0.0
17.3,0.0
17.31,0.0
17.32,0.0
17.33,0.0
17.34,0.0
17.35,0.0
17.36,0.0
17.37,0.0
17.38,0.0
17.39,0.0
17.4,0.0
17.41,0.0
17.42,0.0
17.43,0.0
17.44,0.0
17.45,0.0
17.46,0.0
17.47,0.0
17.48,0.0
17.49,0.0
17.5,0.0
17.51,0.0
17.52,0.0
17.53,0.0
17.54,0.0
17.55,0.0
17.56,0.0
17.57,0.0
17.58,0.0
17.59,0.0
17.6,0.0
17.61,0.0
17.62,0.0
17.63,0.0
17.64,0.0
17.65,0.0
17.66,0.0
17.67,0.0
17.68,0.0
17.69,0.0
17.7,0.0
17.71,0.0
17.72,0.0
17.73,0.0
17.74,0.0
17.75,0.0
17.76,0.0
17.77,0.0
17.78,0.0
17.79,0.0
17.8,0.0
17.81,0.0
17.82,0.0
17.83,0.0
17.84,0.0
17.85,0.0
17.86,0.0
17.87,0.0
17.88,0.0
17.89,0.0
17.9,0.0
17.91,0.0
17.92,0.0
17.93,0.0
17.94,0.0
17.95,0.0
17.96,0.0
17.97,0.0
17.98,0.0
17.99,0.0
18.0,0.0
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
