wind_speed,Enercon E-33 / 300
12.97,300.0785323994095
12.98,300.05155903611035
12.99,300.0253679406772
13.0,300.0
13.01,299.9754874605524
13.02,299.951828007142
13.03,299.92901068416006
13.04,299.9070245359977
13.05,299.8858586070463
13.06,299.865501941697
13.07,299.845943584341
13.08,299.8271725793695
13.09,299.80917797117377
13.1,299.7919488041451
13.11,299.7754741226746
13.12,299.7597429711535
13.13,299.7447443939732
13.14,299.7304674355246
13.15,299.7169011401992
13.16,299.70403455238807
13.17,299.69185671648245
13.18,299.68035667687366
13.19,299.6695234779528
13.2,299.6593461641112
13.21,299.64981377974
13.22,299.6409153692304
13.23,299.63263997697373
13.24,299.6249766473611
13.25,299.6179144247838
13.26,299.61144235363304
13.27,299.6055494783
13.28,299.600224843176
13.29,299.5954574926522
13.3,299.5912364711198
13.31,299.5875508229701
13.32,299.5843895925942
13.33,299.5817418243834
13.34,299.5795965627289
13.35,299.57794285202203
13.36,299.57676973665383
13.37,299.5760662610155
13.38,299.5758214694985
13.39,299.576024406494
13.4,299.576664116393
13.41,299.57772964358685
13.42,299.5792100324668
13.43,299.5810943274241
13.44,299.58337157285
13.45,299.58603081313544
13.46,299.589061092672
13.47,299.5924514558507
13.48,299.5961909470628
13.49,299.6002686106996
13.5,299.60467349115214
13.51,299.6093946328118
13.52,299.61442108006986
13.53,299.6197418773174
13.54,299.6253460689456
13.55,299.63122269934587
13.56,299.63736081290926
13.57,299.6437494540272
13.58,299.65037766709054
13.59,299.6572344964908
13.6,299.66430898661923
13.61,299.67159018186686
13.62,299.67906712662506
13.63,299.686728865285
13.64,299.6945644422379
13.65,299.7025629018749
13.66,299.7107132885874
13.67,299.71900464676656
13.68,299.7274260208035
13.69,299.73596645508945
13.7,299.7446149940158
13.71,299.7533606819736
13.72,299.7621925633542
13.73,299.77109968254865
13.74,299.7800710839483
13.75,299.78909581194443
13.76,299.79816291092817
13.77,299.80726142529073
13.78,299.8163803994233
13.79,299.82550887771725
13.8,299.83463590456364
13.81,299.84375052435377
13.82,299.8528417814789
13.83,299.86189872033015
13.84,299.8709103852988
13.85,299.8798658207761
13.86,299.8887540711532
13.87,299.89756418082135
13.88,299.9062851941718
13.89,299.91490615559576
13.9,299.9234161094844
13.91,299.93180410022904
13.92,299.9400591722209
13.93,299.9481703698511
13.94,299.9561267375109
13.95,299.9639173195916
13.96,299.97153116048423
13.97,299.9789573045802
13.98,299.98618479627066
13.99,299.9932026799469
14.0,300.0
14.01,300.0065681160136
14.02,300.0129076483405
14.03,300.01902153252587
14.04,300.02491270411474
14.05,300.0305840986524
14.06,300.0360386516838
14.07,300.04127929875415
14.08,300.04630897540864
14.09,300.05113061719226
14.1,300.05574715965025
14.11,300.0601615383278
14.12,300.06437668877
14.13,300.06839554652186
14.14,300.0722210471285
14.15,300.07585612613536
14.16,300.0793037190873
14.17,300.0825667615294
14.18,300.085648189007
14.19,300.0885509370651
14.2,300.0912779412489
14.21,300.0938321371035
14.22,300.096216460174
14.23,300.0984338460056
14.24,300.1004872301434
14.25,300.1023795481325
14.26,300.1041137355181
14.27,300.1056927278453
14.28,300.10711946065913
14.29,300.1083968695049
14.3,300.1095278899277
14.31,300.1105154574725
14.32,300.1113625076846
14.33,300.1120719761091
14.34,300.1126467982911
14.35,300.1130899097758
14.36,300.1134042461082
14.37,300.11359274283353
14.38,300.113658335497
14.39,300.1136039596435
14.4,300.11343255081846
14.41,300.11314704456674
14.42,300.1127503764336
14.43,300.1122454819642
14.44,300.1116352967037
14.45,300.11092275619706
14.46,300.1101107959896
14.47,300.1092023516262
14.48,300.1082003586523
14.49,300.1071077526129
14.5,300.1059274690531
14.51,300.104662443518
14.52,300.1033156115529
14.53,300.1018899087028
14.54,300.1003882705128
14.55,300.0988136325281
14.56,300.0971689302938
14.57,300.0954570993551
14.58,300.093681075257
14.59,300.09184379354474
14.6,300.0899481897635
14.61,300.08799719945824
14.62,300.08599375817425
14.63,300.0839408014566
14.64,300.0818412648504
14.65,300.07969808390084
14.66,300.07751419415297
14.67,300.07529253115194
14.68,300.073036030443
14.69,300.0707476275712
14.7,300.06843025808155
14.71,300.0660868575193
14.72,300.06372036142966
14.73,300.0613337053576
14.74,300.0589298248484
14.75,300.0565116554471
14.76,300.05408213269885
14.77,300.0516441921488
14.78,300.049200769342
14.79,300.0467547998237
14.8,300.04430921913905
14.81,300.04186696283307
14.82,300.03943096645094
14.83,300.0370041655377
14.84,300.03458949563867
14.85,300.03218989229885
14.86,300.0298082910633
14.87,300.02744762747744
14.88,300.0251108370861
14.89,300.0228008554345
14.9,300.0205206180679
14.91,300.0182730605313
14.92,300.01606111836986
14.93,300.01388772712875
14.94,300.01175582235305
14.95,300.00966833958785
14.96,300.0076282143783
14.97,300.0056383822697
14.98,300.003701778807
14.99,300.0018213395354
15.0,300.0
15.01,299.99824007539314
15.02,299.9965413994959
15.03,299.99490318573646
15.04,299.9933246475432
15.05,299.99180499834426
15.06,299.990343451568
15.07,299.98893922064246
15.08,299.9875915189961
15.09,299.9862995600571
15.1,299.9850625572537
15.11,299.9838797240141
15.12,299.98275027376667
15.13,299.9816734199396
15.14,299.98064837596115
15.15,299.9796743552596
15.16,299.9787505712631
15.17,299.9778762373999
15.18,299.97705056709844
15.19,299.9762727737868
15.2,299.9755420708932
15.21,299.97485767184605
15.22,299.9742187900735
15.23,299.97362463900384
15.24,299.9730744320653
15.25,299.9725673826861
15.26,299.97210270429457
15.27,299.97167961031886
15.28,299.97129731418727
15.29,299.9709550293281
15.3,299.9706519691695
15.31,299.9703873471398
15.32,299.9701603766673
15.33,299.9699702711801
15.34,299.96981624410654
15.35,299.9696975088748
15.36,299.96961327891324
15.37,299.9695627676501
15.38,299.9695451885135
15.39,299.9695597549319
15.4,299.9696056803334
15.41,299.96968217814623
15.42,299.9697884617987
15.43,299.9699237447191
15.44,299.9700872403356
15.45,299.9702781620765
15.46,299.97049572337
15.47,299.9707391376444
15.48,299.971007618328
15.49,299.9713003788489
15.5,299.97161663263546
15.51,299.971955593116
15.52,299.9723164737186
15.53,299.9726984878717
15.54,299.97310084900334
15.55,299.9735227705418
15.56,299.9739634659156
15.57,299.97442214855266
15.58,299.97489803188137
15.59,299.97539032933
15.6,299.97589825432686
15.61,299.9764210203
15.62,299.97695784067787
15.63,299.97750792888854
15.64,299.97807049836047
15.65,299.9786447625218
15.66,299.9792299348008
15.67,299.9798252286256
15.68,299.98042985742467
15.69,299.98104303462605
15.7,299.98166397365816
15.71,299.9822918879491
15.72,299.98292599092724
15.73,299.9835654960208
15.74,299.984209616658
15.75,299.9848575662671
15.76,299.9855085582764
15.77,299.98616180611407
15.78,299.9868165232085
15.79,299.98747192298777
15.8,299.9881272188802
15.81,299.9887816243141
15.82,299.9894343527176
15.83,299.990084617519
15.84,299.99073163214666
15.85,299.99137461002863
15.86,299.9920127645933
15.87,299.992645309269
15.88,299.9932714574838
15.89,299.993890422666
15.9,299.9945014182439
15.91,299.9951036576457
15.92,299.9956963542997
15.93,299.99627872163416
15.94,299.9968499730772
15.95,299.9974093220572
15.96,299.9979559820024
15.97,299.9984891663411
15.98,299.99900808850134
15.99,299.99951196191154
16.0,300.0
16.01,300.0004715824137
16.02,300.00092675367586
16.03,300.00136572452806
16.04,300.0017887057124
16.05,300.00219590797053
16.06,300.0025875420445
16.07,300.00296381867605
16.08,300.00332494860703
16.09,300.0036711425794
16.1,300.00400261133507
16.11,300.0043195656156
16.12,300.00462221616334
16.13,300.00491077371976
16.14,300.00518544902684
16.15,300.0054464528265
16.16,300.0056939958605
16.17,300.00592828887085
16.18,300.00614954259936
16.19,300.0063579677878
16.2,300.0065537751781
16.21,300.0067371755122
16.22,300.0069083795318
16.23,300.00706759797896
16.24,300.0072150415954
16.25,300.007350921123
16.26,300.0074754473036
16.27,300.00758883087923
16.28,300.0076912825916
16.29,300.00778301318263
16.3,300.0078642333943
16.31,300.00793515396816
16.32,300.0079959856463
16.33,300.0080469391705
16.34,300.0080882252828
16.35,300.00812005472494
16.36,300.00814263823867
16.37,300.00815618656605
16.38,300.00816091044885
16.39,300.0081570206289
16.4,300.00814472784816
16.41,300.00812424284845
16.42,300.00809577637165
16.43,300.00805953915955
16.44,300.0080157419541
16.45,300.0079645954971
16.46,300.00790631053053
16.47,300.0078410977961
16.48,300.00776916803585
16.49,300.0076907319915
16.5,300.00760600040485
16.51,300.0075151840181
16.52,300.0074184935727
16.53,300.00731613981065
16.54,300.00720833347407
16.55,300.00709528530456
16.56,300.006977206044
16.57,300.0068543064344
16.58,300.00672679721737
16.59,300.00659488913504
16.6,300.0064587929292
16.61,300.0063187193416
16.62,300.00617487911427
16.63,300.0060274829889
16.64,300.00587674170754
16.65,300.005722866012
16.66,300.00556606664406
16.67,300.00540655434554
16.68,300.0052445398585
16.69,300.0050802339247
16.7,300.004913847286
16.71,300.0047455906842
16.72,300.0045756748613
16.73,300.0044043105591
16.74,300.00423170851946
16.75,300.0040580794843
16.76,300.0038836341954
16.77,300.0037085833947
16.78,300.00353313782404
16.79,300.0033575082252
16.8,300.0031819053401
16.81,300.00300653991064
16.82,300.0028316226787
16.83,300.0026573643861
16.84,300.0024839757748
16.85,300.00231166758647
16.86,300.0021406505631
16.87,300.0019711354466
16.88,300.0018033329788
16.89,300.00163745390137
16.9,300.0014737089565
16.91,300.0013123088859
16.92,300.0011534644313
16.93,300.0009973863349
16.94,300.00084428533825
16.95,300.0006943721834
16.96,300.00054785761205
16.97,300.0004049523661
16.98,300.00026586718764
16.99,300.00013081281827
17.0,300.0
17.01,299.99987359495174
17.02,299.99975158580065
17.03,299.999633916151
17.04,299.99952052960725
17.05,299.9994113697736
17.06,299.9993063802542
17.07,299.9992055046536
17.08,299.99910868657577
17.09,299.9990158696253
17.1,299.9989269974064
17.11,299.9988420135232
17.12,299.99876086158014
17.13,299.99868348518146
17.14,299.99860982793143
17.15,299.9985398334345
17.16,299.9984734452948
17.17,299.99841060711657
17.18,299.9983512625043
17.19,299.99829535506206
17.2,299.9982428283943
17.21,299.9981936261052
17.22,299.9981476917992
17.23,299.99810496908043
17.24,299.9980654015532
17.25,299.9980289328219
17.26,299.9979955064908
17.27,299.9979650661641
17.28,299.99793755544613
17.29,299.9979129179412
17.3,299.99789109725367
17.31,299.99787203698764
17.32,299.9978556807476
17.33,299.9978419721376
17.34,299.99783085476224
17.35,299.9978222722256
17.36,299.99781616813203
17.37,299.9978124860857
17.38,299.99781116969115
17.39,299.99781216255246
17.4,299.99781540827405
17.41,299.99782085046
17.42,299.99782843271487
17.43,299.99783809864283
17.44,299.99784979184807
17.45,299.99786345593503
17.46,299.997879034508
17.47,299.9978964711712
17.48,299.9979157095289
17.49,299.99793669318547
17.5,299.99795936574503
17.51,299.9979836708122
17.52,299.9980095519909
17.53,299.9980369528856
17.54,299.9980658171006
17.55,299.9980960882402
17.56,299.99812770990854
17.57,299.99816062571017
17.58,299.9981947792491
17.59,299.9982301141298
17.6,299.9982665739566
17.61,299.9983041023336
17.62,299.9983426428652
17.63,299.9983821391557
17.64,299.9984225348093
17.65,299.99846377343044
17.66,299.9985057986233
17.67,299.99854855399224
17.68,299.99859198314147
17.69,299.9986360296753
17.7,299.9986806371981
17.71,299.998725749314
17.72,299.99877130962744
17.73,299.9988172617427
17.74,299.99886354926406
17.75,299.99891011579564
17.76,299.998956904942
17.77,299.9990038603072
17.78,299.9990509254956
17.79,299.99909804411163
17.8,299.99914515975945
17.81,299.9991922160433
17.82,299.9992391565676
17.83,299.99928592493643
17.84,299.9993324647543
17.85,299.9993787196255
17.86,299.9994246331541
17.87,299.9994701489447
17.88,299.99951521060143
17.89,299.99955976172834
17.9,299.9996037459302
17.91,299.9996471068109
17.92,299.999689787975
17.93,299.9997317330266
17.94,299.99977288556994
17.95,299.9998131892096
17.96,299.9998525875497
17.97,299.9998910241944
17.98,299.9999284427482
17.99,299.9999647868153
18.0,300.0
18.01,300.00003403777936
18.02,300.0000669031216
18.03,300.0000986108677
18.04,300.0001291758586
18.05,300.0001586129353
18.06,300.00018693693875
18.07,300.00021416271
18.08,300.0002403050899
18.09,300.0002653789195
18.1,300.0002893990398
18.11,300.0003123802918
18.12,300.0003343375164
18.13,300.0003552855545
18.14,300.00037523924726
18.15,300.00039421343564
18.16,300.0004122229605
18.17,300.00042928266294
18.18,300.0004454073838
18.19,300.00046061196406
18.2,300.00047491124485
18.21,300.000488320067
18.22,300.00050085327155
18.23,300.00051252569955
18.24,300.0005233521917
18.25,300.0005333475894
18.26,300.0005425267333
18.27,300.00055090446443
18.28,300.00055849562386
18.29,300.0005653150526
18.3,300.00057137759137
18.31,300.00057669808143
18.32,300.00058129136363
18.33,300.00058517227905
18.34,300.0005883556684
18.35,300.0005908563729
18.36,300.00059268923354
18.37,300.0005938690911
18.38,300.0005944107868
18.39,300.0005943291614
18.4,300.00059363905604
18.41,300.00059235531154
18.42,300.00059049276905
18.43,300.0005880662693
18.44,300.00058509065366
18.45,300.0005815807627
18.46,300.00057755143763
18.47,300.0005730175193
18.48,300.0005679938488
18.49,300.00056249526705
18.5,300.00055653661497
18.51,300.0005501327337
18.52,300.00054329846404
18.53,300.0005360486471
18.54,300.0005283981238
18.55,300.000520361735
18.56,300.00051195432195
18.57,300.00050319072534
18.58,300.0004940857864
18.59,300.0004846543458
18.6,300.00047491124485
18.61,300.0004648713243
18.62,300.0004545494252
18.63,300.0004439603885
18.64,300.00043311905523
18.65,300.00042204026647
18.66,300.0004107388628
18.67,300.0003992296857
18.68,300.0003875275757
18.69,300.0003756473742
18.7,300.00036360392176
18.71,300.0003514120596
18.72,300.0003390866288
18.73,300.0003266424701
18.74,300.0003140944245
18.75,300.00030145733314
18.76,300.0002887460369
18.77,300.00027597537667
18.78,300.0002631601936
18.79,300.0002503153284
18.8,300.0002374556224
18.81,300.00022459591634
18.82,300.0002117510513
18.83,300.0001989358681
18.84,300.000186165208
18.85,300.0001734539117
18.86,300.00016081682026
18.87,300.00014826877475
18.88,300.000135824616
18.89,300.00012349918507
18.9,300.00011130732304
18.91,300.0000992638707
18.92,300.0000873836691
18.93,300.0000756815592
18.94,300.00006417238194
18.95,300.0000528709785
18.96,300.0000417921895
18.97,300.0000309508563
18.98,300.0000203618196
18.99,300.00001003992054
19.0,300.0
19.01,299.9999902539308
19.02,299.9999808017129
19.03,299.9999716403782
19.04,299.99996276695845
19.05,299.9999541784854
19.06,299.9999458719909
19.07,299.9999378445067
19.08,299.99993009306473
19.09,299.99992261469674
19.1,299.9999154064345
19.11,299.9999084653099
19.12,299.9999017883546
19.13,299.99989537260046
19.14,299.9998892150793
19.15,299.9998833128231
19.16,299.9998776628633
19.17,299.99987226223203
19.18,299.999867107961
19.19,299.9998621970818
19.2,299.99985752662656
19.21,299.9998530936269
19.22,299.9998488951147
19.23,299.99984492812166
19.24,299.9998411896798
19.25,299.9998376768207
19.26,299.9998343865762
19.27,299.9998313159781
19.28,299.9998284620584
19.29,299.9998258218487
19.3,299.99982339238085
19.31,299.99982117068674
19.32,299.999819153798
19.33,299.99981733874654
19.34,299.9998157225642
19.35,299.9998143022828
19.36,299.9998130749341
19.37,299.9998120375498
19.38,299.9998111871619
19.39,299.9998105208021
19.4,299.9998100355021
19.41,299.9998097282939
19.42,299.9998095962092
19.43,299.99980963627985
19.44,299.9998098455376
19.45,299.99981022101434
19.46,299.99981075974176
19.47,299.9998114587517
19.48,299.99981231507604
19.49,299.9998133257465
19.5,299.999814487795
19.51,299.9998157982532
19.52,299.999817254153
19.53,299.9998188525262
19.54,299.99982059040457
19.55,299.9998224648199
19.56,299.99982447280394
19.57,299.99982661138864
19.58,299.9998288776057
19.59,299.999831268487
19.6,299.99983378106435
19.61,299.99983641236946
19.62,299.99983915943426
19.63,299.9998420192903
19.64,299.9998449889697
19.65,299.99984806550407
19.66,299.9998512459253
19.67,299.9998545272652
19.68,299.9998579065556
19.69,299.9998613808282
19.7,299.9998649471148
19.71,299.99986860244724
19.72,299.9998723438575
19.73,299.999876168377
19.74,299.9998800730379
19.75,299.9998840548719
19.76,299.9998881109108
19.77,299.9998922381863
19.78,299.99989643373027
19.79,299.99990069457465
19.8,299.9999050177511
19.81,299.9999094002915
19.82,299.9999138392274
19.83,299.999918331591
19.84,299.99992287441387
19.85,299.9999274647279
19.86,299.99993209956483
19.87,299.9999367759564
19.88,299.99994149093465
19.89,299.99994624153123
19.9,299.9999510247779
19.91,299.9999558377065
19.92,299.999960677349
19.93,299.99996554073687
19.94,299.9999704249023
19.95,299.9999753268768
19.96,299.9999802436923
19.97,299.9999851723805
19.98,299.99999010997334
19.99,299.99999505350263
20.0,300.0
20.01,300.0000049464975
20.02,300.00000989002666
20.03,300.0000148276196
20.04,300.00001975630784
20.05,300.00002467312333
20.06,300.00002957509776
20.07,300.00003445926313
20.08,300.00003932265105
20.09,300.00004416229353
20.1,300.00004897522217
20.11,300.0000537584688
20.12,300.0000585090653
20.13,300.0000632240436
20.14,300.0000679004352
20.15,300.0000725352722
20.16,300.00007712558624
20.17,300.00008166840905
20.18,300.0000861607726
20.19,300.00009059970864
20.2,300.000094982249
20.21,300.0000993054254
20.22,300.00010356626973
20.23,300.0001077618137
20.24,300.0001118890893
20.25,300.00011594512813
20.26,300.0001199269621
20.27,300.000123831623
20.28,300.0001276561426
20.29,300.0001313975527
20.3,300.00013505288524
20.31,300.0001386191719
20.32,300.0001420934445
20.33,300.00014547273474
20.34,300.00014875407464
20.35,300.0001519344959
20.36,300.0001550110303
20.37,300.0001579807097
20.38,300.00016084056585
20.39,300.00016358763054
20.4,300.0001662189357
20.41,300.000168731513
20.42,300.0001711223944
20.43,300.0001733886114
20.44,300.0001755271961
20.45,300.0001775351802
20.46,300.00017940959555
20.47,300.0001811474739
20.48,300.00018274584704
20.49,300.0001842017468
20.5,300.000185512205
20.51,300.0001866742535
20.52,300.000187684924
20.53,300.0001885412483
20.54,300.0001892402583
20.55,300.0001897789857
20.56,300.0001901544625
20.57,300.0001903637202
20.58,300.00019040379084
20.59,300.00019027170606
20.6,300.0001899644979
20.61,300.000189479198
20.62,300.00018881283813
20.63,300.0001879624502
20.64,300.0001869250659
20.65,300.0001856977172
20.66,300.0001842774358
20.67,300.0001826612534
20.68,300.000180846202
20.69,300.00017882931337
20.7,300.0001766076192
20.71,300.0001741781513
20.72,300.00017153794164
20.73,300.0001686840219
20.74,300.00016561342386
20.75,300.0001623231794
20.76,300.0001588103203
20.77,300.00015507187834
20.78,300.00015110488533
20.79,300.00014690637306
20.8,300.00014247337344
20.81,300.0001378029182
20.82,300.00013289203906
20.83,300.000127737768
20.84,300.00012233713665
20.85,300.00011668717696
20.86,300.0001107849206
20.87,300.00010462739954
20.88,300.0000982116454
20.89,300.0000915346901
20.9,300.0000845935655
20.91,300.00007738530326
20.92,300.00006990693527
20.93,300.0000621554933
20.94,300.00005412800914
20.95,300.0000458215146
20.96,300.0000372330416
20.97,300.0000283596218
20.98,300.000019198287
20.99,300.0000097460692
21.0,300.0
