wind_speed,Braun Windturbinen ANTARIS 5.5kW
12.38,6.082378247116028
12.39,6.082366934813045
12.4,6.082271294433267
12.41,6.082093382759055
12.42,6.081835256572769
12.43,6.081498972656774
12.44,6.081086587793428
12.45,6.0806001587650895
12.46,6.080041742354125
12.47,6.079413395342891
12.48,6.078717174513749
12.49,6.07795513664906
12.5,6.077129338531187
12.51,6.076241836942488
12.52,6.075294688665324
12.53,6.07428995048206
12.54,6.07322967917505
12.55,6.07211593152666
12.56,6.070950764319248
12.57,6.069736234335178
12.58,6.068474398356808
12.59,6.0671673131664985
12.6,6.065817035546614
12.61,6.064425622279509
12.62,6.062995130147552
12.63,6.061527615933098
12.64,6.06002513641851
12.65,6.058489748386149
12.66,6.056923508618376
12.67,6.055328473897552
12.68,6.053706701006036
12.69,6.052060246726191
12.7,6.050391167840375
12.71,6.04870152113095
12.72,6.046993363380282
12.73,6.045268751370724
12.74,6.043529741884641
12.75,6.041778391704392
12.76,6.0400167576123405
12.77,6.038246896390846
12.78,6.036470864822268
12.79,6.034690719688966
12.8,6.032908517773306
12.81,6.031126315857645
12.82,6.029346170724344
12.83,6.027570139155767
12.84,6.025800277934271
12.85,6.02403864384222
12.86,6.022287293661971
12.87,6.020548284175888
12.88,6.018823672166331
12.89,6.01711551441566
12.9,6.015425867706236
12.91,6.013756788820422
12.92,6.012110334540577
12.93,6.01048856164906
12.94,6.008893526928236
12.95,6.007327287160463
12.96,6.005791899128101
12.97,6.004289419613513
12.98,6.002821905399061
12.99,6.001391413267103
13.0,6.0
13.01,5.998649311023641
13.02,5.997339346338028
13.03,5.996069694586686
13.04,5.994839944413145
13.05,5.993649684460933
13.06,5.992498503373574
13.07,5.9913859897946
13.08,5.990311732367538
13.09,5.989275319735915
13.1,5.98827634054326
13.11,5.987314383433099
13.12,5.98638903704896
13.13,5.985499890034372
13.14,5.984646531032864
13.15,5.983828548687961
13.16,5.983045531643193
13.17,5.982297068542085
13.18,5.981582748028169
13.19,5.980902158744969
13.2,5.980254889336015
13.21,5.979640528444834
13.22,5.979058664714955
13.23,5.978508886789906
13.24,5.977990783313212
13.25,5.977503942928404
13.26,5.977047954279007
13.27,5.976622406008549
13.28,5.976226886760563
13.29,5.975860985178571
13.3,5.975524289906102
13.31,5.975216389586686
13.32,5.974936872863849
13.33,5.97468532838112
13.34,5.974461344782024
13.35,5.974264510710094
13.36,5.974094414808853
13.37,5.97395064572183
13.38,5.973832792092556
13.39,5.973740442564553
13.4,5.973673185781354
13.41,5.9736306103864845
13.42,5.973612305023473
13.43,5.973617858335848
13.44,5.973646858967135
13.45,5.973698895560864
13.46,5.973773556760563
13.47,5.9738704312097575
13.48,5.9739891075519775
13.49,5.97412917443075
13.5,5.974290220489604
13.51,5.974471834372066
13.52,5.974673604721663
13.53,5.974895120181924
13.54,5.975135969396378
13.55,5.975395741008551
13.56,5.975674023661971
13.57,5.975970406000167
13.58,5.976284476666667
13.59,5.976615824304996
13.6,5.976964037558685
13.61,5.977328705071261
13.62,5.977709415486251
13.63,5.978105757447183
13.64,5.978517319597585
13.65,5.978943690580985
13.66,5.979384459040912
13.67,5.979839213620892
13.68,5.980307542964454
13.69,5.980789035715123
13.7,5.981283280516431
13.71,5.981789866011905
13.72,5.982308380845071
13.73,5.982838413659456
13.74,5.983379553098591
13.75,5.9839313878060025
13.76,5.984493506425217
13.77,5.9850654975997655
13.78,5.985646949973172
13.79,5.986237452188966
13.8,5.986836592890676
13.81,5.987443960721831
13.82,5.988059144325955
13.83,5.98868173234658
13.84,5.98931131342723
13.85,5.989947476211435
13.86,5.990589809342723
13.87,5.99123790146462
13.88,5.991891341220658
13.89,5.992549717254359
13.9,5.993212618209255
13.91,5.9938796327288735
13.92,5.994550349456741
13.93,5.995224357036384
13.94,5.995901244111335
13.95,5.996580599325117
13.96,5.997262011321261
13.97,5.9979450687432925
13.98,5.998629360234741
13.99,5.999314474439134
14.0,6.0
14.01,6.000685525560865
14.02,6.001370639765257
14.03,6.002054931256706
14.04,6.00273798867874
14.05,6.003419400674883
14.06,6.0040987558886645
14.07,6.004775642963614
14.08,6.005449650543259
14.09,6.006120367271127
14.1,6.006787381790744
14.11,6.00745028274564
14.12,6.008108658779342
14.13,6.008762098535379
14.14,6.0094101906572766
14.15,6.0100525237885645
14.16,6.010688686572771
14.17,6.0113182676534205
14.18,6.011940855674045
14.19,6.012556039278168
14.2,6.013163407109322
14.21,6.013762547811032
14.22,6.014353050026827
14.23,6.014934502400234
14.24,6.015506493574781
14.25,6.0160686121939975
14.26,6.016620446901408
14.27,6.017161586340544
14.28,6.017691619154929
14.29,6.018210133988093
14.3,6.018716719483568
14.31,6.019210964284877
14.32,6.019692457035546
14.33,6.020160786379108
14.34,6.020615540959088
14.35,6.021056309419014
14.36,6.021482680402414
14.37,6.021894242552817
14.38,6.022290584513748
14.39,6.022671294928738
14.4,6.023035962441314
14.41,6.023384175695004
14.42,6.023715523333334
14.43,6.024029593999833
14.44,6.024325976338028
14.45,6.024604258991449
14.46,6.024864030603622
14.47,6.025104879818075
14.48,6.025326395278336
14.49,6.025528165627936
14.5,6.025709779510396
14.51,6.02587082556925
14.52,6.026010892448022
14.53,6.026129568790242
14.54,6.026226443239437
14.55,6.026301104439135
14.56,6.026353141032865
14.57,6.026382141664151
14.58,6.026387694976526
14.59,6.026369389613514
14.6,6.0263268142186455
14.61,6.026259557435447
14.62,6.026167207907444
14.63,6.026049354278168
14.64,6.025905585191146
14.65,6.0257354892899055
14.66,6.025538655217975
14.67,6.025314671618881
14.68,6.02506312713615
14.69,6.024783610413314
14.7,6.024475710093897
14.71,6.024139014821429
14.72,6.023773113239437
14.73,6.023377593991448
14.74,6.022952045720993
14.75,6.022496057071596
14.76,6.022009216686787
14.77,6.021491113210094
14.78,6.020941335285044
14.79,6.020359471555164
14.8,6.019745110663984
14.81,6.0190978412550304
14.82,6.01841725197183
14.83,6.017702931457914
14.84,6.016954468356808
14.85,6.016171451312039
14.86,6.015353468967136
14.87,6.014500109965627
14.88,6.01361096295104
14.89,6.012685616566901
14.9,6.011723659456741
14.91,6.010724680264084
14.92,6.009688267632461
14.93,6.008614010205399
14.94,6.007501496626425
14.95,6.006350315539067
14.96,6.005160055586854
14.97,6.003930305413314
14.98,6.002660653661971
14.99,6.001350688976358
15.0,6.0
15.01,0.0
15.02,0.0
15.03,0.0
15.04,0.0
15.05,0.0
15.06,0.0
15.07,0.0
15.08,0.0
15.09,0.0
15.1,0.0
15.11,0.0
15.12,0.0
15.13,0.0
15.14,0.0
15.15,0.0
15.16,0.0
15.17,0.0
15.18,0.0
15.19,0.0
15.2,0.0
15.21,0.0
15.22,0.0
15.23,0.0
15.24,0.0
15.25,0.0
15.26,0.0
15.27,0.0
15.28,0.0
15.29,0.0
15.3,0.0
15.31,0.0
15.32,0.0
15.33,0.0
15.34,0.0
15.35,0.0
15.36,0.0
15.37,0.0
15.38,0.0
15.39,0.0
15.4,0.0
15.41,0.0
15.42,0.0
15.43,0.0
15.44,0.0
15.45,0.0
15.46,0.0
15.47,0.0
15.48,0.0
15.49,0.0
15.5,0.0
15.51,0.0
15.52,0.0
15.53,0.0
15.54,0.0
15.55,0.0
15.56,0.0
15.57,0.0
15.58,0.0
15.59,0.0
15.6,0.0
15.61,0.0
15.62,0.0
15.63,0.0
15.64,0.0
15.65,0.0
15.66,0.0
15.67,0.0
15.68,0.0
15.69,0.0
15.7,0.0
15.71,0.0
15.72,0.0
15.73,0.0
15.74,0.0
15.75,0.0
15.76,0.0
15.77,0.0
15.78,0.0
15.79,0.0
15.8,0.0
15.81,0.0
15.82,0.0
15.83,0.0
15.84,0.0
15.85,0.0
15.86,0.0
15.87,0.0
15.88,0.0
15.89,0.0
15.9,0.0
15.91,0.0
15.92,0.0
15.93,0.0
15.94,0.0
15.95,0.0
15.96,0.0
15.97,0.0
15.98,0.0
15.99,0.0
16.0,0.0
16.01,0.0
16.02,0.0
16.03,0.0
16.04,0.0
16.05,0.0
16.06,0.0
16.07,0.0
16.08,0.0
16.09,0.0
16.1,0.0
16.11,0.0
16.12,0.0
16.13,0.0
16.14,0.0
16.15,0.0
16.16,0.0
16.17,0.0
16.18,0.0
16.19,0.0
16.2,0.0
16.21,0.0
16.22,0.0
16.23,0.0
16.24,0.0
16.25,0.0
16.26,0.0
16.27,0.0
16.28,0.0
16.29,0.0
16.3,0.0
16.31,0.0
16.32,0.0
16.33,0.0
16.34,0.0
16.35,0.0
16.36,0.0
16.37,0.0
16.38,0.0
16.39,0.0
16.4,0.0
16.41,0.0
16.42,0.0
16.43,0.0
16.44,0.0
16.45,0.0
16.46,0.0
16.47,0.0
16.48,0.0
16.49,0.0
16.5,0.0
16.51,0.0
16.52,0.0
16.53,0.0
16.54,0.0
16.55,0.0
16.56,0.0
16.57,0.0
16.58,0.0
16.59,0.0
16.6,0.0
16.61,0.0
16.62,0.0
16.63,0.0
16.64,0.0
16.65,0.0
16.66,0.0
16.67,0.0
16.68,0.0
16.69,0.0
16.7,0.0
16.71,0.0
16.72,0.0
16.73,0.0
16.74,0.0
16.75,0.0
16.76,0.0
16.77,0.0
16.78,0.0
16.79,0.0
16.8,0.0
16.81,0.0
16.82,0.0
16.83,0.0
16.84,0.0
16.85,0.0
16.86,0.0
16.87,0.0
16.88,0.0
16.89,0.0
16.9,0.0
16.91,0.0
16.92,0.0
16.93,0.0
16.94,0.0
16.95,0.0
16.96,0.0
16.97,0.0
16.98,0.0
16.99,0.0
17.0,0.0
17.01,0.0
17.02,0.0
17.03,0.0
17.04,0.0
17.05,0.0
17.06,0.0
17.07,0.0
17.08,0.0
17.09,0.0
17.1,0.0
17.11,0.0
17.12,0.0
17.13,0.0
17.14,0.0
17.15,0.0
17.16,0.0
17.17,0.0
17.18,0.0
17.19,0.0
17.2,0.0
17.21,0.0
17.22,0.0
17.23,0.0
17.24,0.0
17.25,0.0
17.26,0.0
17.27,0.0
17.28,0.0
17.29,0.0
17.3,0.0
17.31,0.0
17.32,0.0
17.33,0.0
17.34,0.0
17.35,0.0
17.36,0.0
17.37,0.0
17.38,0.0
17.39,0.0
17.4,0.0
17.41,0.0
17.42,0.0
17.43,0.0
17.44,0.0
17.45,0.0
17.46,0.0
17.47,0.0
17.48,0.0
17.49,0.0
17.5,0.0
17.51,0.0
17.52,0.0
17.53,0.0
17.54,0.0
17.55,0.0
17.56,0.0
17.57,0.0
17.58,0.0
17.59,0.0
17.6,0.0
17.61,0.0
17.62,0.0
17.63,0.0
17.64,0.0
17.65,0.0
17.66,0.0
17.67,0.0
17.68,0.0
17.69,0.0
17.7,0.0
17.71,0.0
17.72,0.0
17.73,0.0
17.74,0.0
17.75,0.0
17.76,0.0
17.77,0.0
17.78,0.0
17.79,0.0
17.8,0.0
17.81,0.0
17.82,0.0
17.83,0.0
17.84,0.0
17.85,0.0
17.86,0.0
17.87,0.0
17.88,0.0
17.89,0.0
17.9,0.0
17.91,0.0
17.92,0.0
17.93,0.0
17.94,0.0
17.95,0.0
17.96,0.0
17.97,0.0
17.98,0.0
17.99,0.0
18.0,0.0
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
