wind_speed,WindMaster / HMZ WM 600 VS45
12.98,609.1543787937027
12.99,609.3759064187577
13.0,609.6
13.01,609.8265089455131
13.02,610.0551340638273
13.03,610.2855390135848
13.04,610.5173874534282
13.05,610.7503430419993
13.06,610.9840694379405
13.07,611.2182302998938
13.08,611.4524892865015
13.09,611.686510056406
13.1,611.9199562682494
13.11,612.1524915806737
13.12,612.3837796523213
13.13,612.6134841418344
13.14,612.8412687078552
13.15,613.066797009026
13.16,613.2897327039886
13.17,613.5097394513856
13.18,613.7264809098591
13.19,613.9396207380512
13.2,614.1488225946042
13.21,614.3537501381604
13.22,614.5540670273618
13.23,614.7494369208507
13.24,614.9395234772695
13.25,615.12399035526
13.26,615.3025012134647
13.27,615.4747197105258
13.28,615.6403095050853
13.29,615.7989342557855
13.3,615.9502576212687
13.31,616.0939432601771
13.32,616.2296548311527
13.33,616.3570559928379
13.34,616.4758104038749
13.35,616.5855817229059
13.36,616.6860336085728
13.37,616.7768297195183
13.38,616.8576337143844
13.39,616.9281092518132
13.4,616.9879199904468
13.41,617.0367295889278
13.42,617.0742017058981
13.43,617.1
13.44,617.1139149525906
13.45,617.1162443358857
13.46,617.1074127448163
13.47,617.0878447743132
13.48,617.0579650193074
13.49,617.0181980747299
13.5,616.9689685355112
13.51,616.9107009965824
13.52,616.8438200528739
13.53,616.7687502993172
13.54,616.6859163308429
13.55,616.595742742382
13.56,616.498654128865
13.57,616.3950750852231
13.58,616.2854302063869
13.59,616.1701440872874
13.6,616.0496413228556
13.61,615.924346508022
13.62,615.7946842377179
13.63,615.6610791068738
13.64,615.5239557104209
13.65,615.3837386432896
13.66,615.2408525004109
13.67,615.0957218767161
13.68,614.9487713671357
13.69,614.8004255666004
13.7,614.6511090700413
13.71,614.5012464723893
13.72,614.3512623685752
13.73,614.2015813535296
13.74,614.0526280221841
13.75,613.9048269694686
13.76,613.7586027903146
13.77,613.6143800796527
13.78,613.4725834324139
13.79,613.3336374435289
13.8,613.1979667079287
13.81,613.0659958205442
13.82,612.9381493763061
13.83,612.8148519701454
13.84,612.696528196993
13.85,612.5836026517795
13.86,612.4764999294358
13.87,612.3756446248931
13.88,612.281461333082
13.89,612.1943746489333
13.9,612.114809167378
13.91,612.043189483347
13.92,611.979940191771
13.93,611.9254858875811
13.94,611.8802511657078
13.95,611.8446606210822
13.96,611.8191388486351
13.97,611.8041104432974
13.98,611.8
13.99,611.807112135763
14.0,611.8252715559639
14.01,611.8541829880696
14.02,611.8935511595467
14.03,611.9430807978623
14.04,612.002476630483
14.05,612.0714433848758
14.06,612.1496857885074
14.07,612.2369085688445
14.08,612.3328164533542
14.09,612.4371141695032
14.1,612.549506444758
14.11,612.6696980065859
14.12,612.7973935824535
14.13,612.9322978998277
14.14,613.0741156861751
14.15,613.2225516689626
14.16,613.3773105756574
14.17,613.5380971337257
14.18,613.7046160706348
14.19,613.8765721138511
14.2,614.0536699908419
14.21,614.2356144290735
14.22,614.4221101560131
14.23,614.6128618991276
14.24,614.8075743858833
14.25,615.0059523437474
14.26,615.2077005001867
14.27,615.4125235826679
14.28,615.6201263186579
14.29,615.8302134356235
14.3,616.0424896610316
14.31,616.2566597223487
14.32,616.472428347042
14.33,616.689500262578
14.34,616.9075801964236
14.35,617.126372876046
14.36,617.3455830289115
14.37,617.5649153824872
14.38,617.7840746642399
14.39,618.0027656016362
14.4,618.220692922143
14.41,618.4375613532275
14.42,618.6530756223559
14.43,618.8669404569954
14.44,619.0788605846128
14.45,619.2885407326748
14.46,619.4956856286483
14.47,619.7
14.48,619.9012419615185
14.49,620.0993831772786
14.5,620.2944486986769
14.51,620.4864635771102
14.52,620.6754528639749
14.53,620.8614416106675
14.54,621.0444548685849
14.55,621.2245176891236
14.56,621.4016551236799
14.57,621.5758922236505
14.58,621.747254040432
14.59,621.9157656254213
14.6,622.0814520300146
14.61,622.2443383056084
14.62,622.4044495035997
14.63,622.5618106753848
14.64,622.7164468723604
14.65,622.8683831459231
14.66,623.0176445474693
14.67,623.1642561283958
14.68,623.308242940099
14.69,623.4496300339757
14.7,623.5884424614223
14.71,623.7247052738356
14.72,623.8584435226119
14.73,623.989682259148
14.74,624.1184465348404
14.75,624.2447614010855
14.76,624.3686519092802
14.77,624.490143110821
14.78,624.6092600571046
14.79,624.7260277995273
14.8,624.8404713894859
14.81,624.9526158783768
14.82,625.0624863175967
14.83,625.1701077585424
14.84,625.27550525261
14.85,625.3787038511963
14.86,625.479728605698
14.87,625.5786045675118
14.88,625.6753567880339
14.89,625.7700103186611
14.9,625.8625902107901
14.91,625.9531215158174
14.92,626.0416292851395
14.93,626.1281385701529
14.94,626.2126744222544
14.95,626.2952618928406
14.96,626.3759260333079
14.97,626.4546918950529
14.98,626.5315845294722
14.99,626.6066289879626
15.0,626.6798503219204
15.01,626.7512735827424
15.02,626.8209238218253
15.03,626.8888260905651
15.04,626.9550054403591
15.05,627.0194869226034
15.06,627.0822955886947
15.07,627.1434564900295
15.08,627.2029946780048
15.09,627.2609352040166
15.1,627.3173031194619
15.11,627.3721234757375
15.12,627.4254213242391
15.13,627.4772217163643
15.14,627.5275497035091
15.15,627.57643033707
15.16,627.6238886684439
15.17,627.6699497490273
15.18,627.7146386302168
15.19,627.7579803634087
15.2,627.8
15.21,627.8407195738788
15.22,627.8801490488993
15.23,627.9182953714078
15.24,627.9551654877503
15.25,627.9907663442726
15.26,628.025104887321
15.27,628.0581880632416
15.28,628.0900228183802
15.29,628.120616099083
15.3,628.1499748516958
15.31,628.178106022565
15.32,628.2050165580367
15.33,628.2307134044563
15.34,628.2552035081706
15.35,628.2784938155253
15.36,628.3005912728662
15.37,628.3215028265397
15.38,628.3412354228917
15.39,628.3597960082684
15.4,628.3771915290155
15.41,628.3934289314795
15.42,628.4085151620062
15.43,628.4224571669417
15.44,628.4352618926317
15.45,628.4469362854226
15.46,628.4574872916604
15.47,628.4669218576912
15.48,628.4752469298611
15.49,628.4824694545157
15.5,628.4885963780016
15.51,628.4936346466643
15.52,628.4975912068504
15.53,628.5004730049054
15.54,628.5022869871759
15.55,628.5030401000075
15.56,628.5027392897463
15.57,628.5013915027386
15.58,628.4990036853302
15.59,628.4955827838672
15.6,628.4911357446956
15.61,628.4856695141617
15.62,628.4791910386111
15.63,628.4717072643906
15.64,628.4632251378453
15.65,628.4537516053216
15.66,628.4432936131657
15.67,628.4318581077238
15.68,628.4194520353414
15.69,628.4060823423648
15.7,628.3917559751403
15.71,628.3764798800137
15.72,628.360261003331
15.73,628.3431062914385
15.74,628.3250226906817
15.75,628.3060171474073
15.76,628.2860966079608
15.77,628.2652680186886
15.78,628.2435383259368
15.79,628.2209144760511
15.8,628.1974034153778
15.81,628.1730120902627
15.82,628.1477474470522
15.83,628.1216164320919
15.84,628.0946259917282
15.85,628.066783072307
15.86,628.0380946201743
15.87,628.0085675816763
15.88,627.9782089031588
15.89,627.9470255309682
15.9,627.9150244114501
15.91,627.882212490951
15.92,627.8485967158166
15.93,627.814184032393
15.94,627.7789813870263
15.95,627.7429957260628
15.96,627.7062339958477
15.97,627.6687031427283
15.98,627.6304101130497
15.99,627.5913618531581
16.0,627.5515653093997
16.01,627.5110274281207
16.02,627.4697551556666
16.03,627.427755438384
16.04,627.3850352226186
16.05,627.3416014547169
16.06,627.2974610810242
16.07,627.252621047887
16.08,627.2070883016514
16.09,627.1608697886634
16.1,627.1139724552687
16.11,627.0664032478139
16.12,627.0181691126447
16.13,626.969276996107
16.14,626.9197338445474
16.15,626.8695466043113
16.16,626.8187222217451
16.17,626.7672676431947
16.18,626.7151898150064
16.19,626.6624956835259
16.2,626.6091921950995
16.21,626.5552862960732
16.22,626.5007849327927
16.23,626.4456950516046
16.24,626.3900235988544
16.25,626.3337775208885
16.26,626.276963764053
16.27,626.2195892746937
16.28,626.1616609991569
16.29,626.1031858837882
16.3,626.044170874934
16.31,625.9846229189403
16.32,625.9245489621529
16.33,625.8639559509184
16.34,625.8028508315822
16.35,625.7412405504908
16.36,625.67913205399
16.37,625.616532288426
16.38,625.5534482001447
16.39,625.4898867354922
16.4,625.4258548408145
16.41,625.3613594624577
16.42,625.2964075467679
16.43,625.2310060400911
16.44,625.1651618887731
16.45,625.0988820391603
16.46,625.0321734375984
16.47,624.965043030434
16.48,624.8974977640125
16.49,624.8295445846803
16.5,624.7611904387834
16.51,624.6924422726677
16.52,624.6233070326795
16.53,624.5537916651646
16.54,624.4839031164692
16.55,624.4136483329391
16.56,624.3430342609207
16.57,624.2720678467597
16.58,624.2007560368025
16.59,624.1291057773947
16.6,624.0571240148828
16.61,623.9848176956125
16.62,623.91219376593
16.63,623.8392591721813
16.64,623.7660208607124
16.65,623.6924857778696
16.66,623.6186608699985
16.67,623.5445530834456
16.68,623.4701693645566
16.69,623.3955166596776
16.7,623.3206019151548
16.71,623.245432077334
16.72,623.1700140925616
16.73,623.0943549071833
16.74,623.0184614675454
16.75,622.9423407199938
16.76,622.8659996108743
16.77,622.7894450865336
16.78,622.7126840933171
16.79,622.6357235775711
16.8,622.5585704856417
16.81,622.4812317638749
16.82,622.4037143586166
16.83,622.326025216213
16.84,622.2481712830102
16.85,622.1701595053539
16.86,622.0919968295906
16.87,622.0136902020661
16.88,621.9352465691265
16.89,621.8566728771176
16.9,621.777976072386
16.91,621.699163101277
16.92,621.6202409101372
16.93,621.5412164453127
16.94,621.462096653149
16.95,621.3828884799927
16.96,621.3035988721894
16.97,621.2242347760854
16.98,621.1448031380268
16.99,621.0653109043595
17.0,620.9857650214295
17.01,620.906172435583
17.02,620.8265400931657
17.03,620.7468749405244
17.04,620.6671839240042
17.05,620.5874739899517
17.06,620.5077520847129
17.07,620.4280251546337
17.08,620.3483001460602
17.09,620.2685840053384
17.1,620.1888836788146
17.11,620.1092061128345
17.12,620.0295582537444
17.13,619.9499470478901
17.14,619.8703794416177
17.15,619.7908623812734
17.16,619.7114028132031
17.17,619.632007683753
17.18,619.552683939269
17.19,619.4734385260971
17.2,619.3942783905836
17.21,619.315210479074
17.22,619.2362417379152
17.23,619.1573791134524
17.24,619.0786295520322
17.25,619.0
17.26,618.9214974037026
17.27,618.8431287094858
17.28,618.7649008636953
17.29,618.6868208126778
17.3,618.6088955027785
17.31,618.5311318803442
17.32,618.4535368917203
17.33,618.3761174832533
17.34,618.2988806012892
17.35,618.221833192174
17.36,618.1449822022535
17.37,618.068334577874
17.38,617.9918972653816
17.39,617.9156772111221
17.4,617.8396813614418
17.41,617.7639166626865
17.42,617.6883900612022
17.43,617.6131085033353
17.44,617.5380789354316
17.45,617.4633083038372
17.46,617.388803554898
17.47,617.3145716349601
17.48,617.2406194903698
17.49,617.1669540674728
17.5,617.0935823126154
17.51,617.0205111721434
17.52,616.9477475924031
17.53,616.8752985197402
17.54,616.8031709005012
17.55,616.7313716810318
17.56,616.6599078076782
17.57,616.5887862267863
17.58,616.5180138847022
17.59,616.4475977277721
17.6,616.3775447023418
17.61,616.3078617547574
17.62,616.238555831365
17.63,616.1696338785107
17.64,616.1011028425405
17.65,616.0329696698003
17.66,615.9652413066364
17.67,615.8979246993946
17.68,615.8310267944212
17.69,615.7645545380619
17.7,615.698514876663
17.71,615.6329147565705
17.72,615.5677611241305
17.73,615.5030609256887
17.74,615.4388211075916
17.75,615.375048616185
17.76,615.3117503978149
17.77,615.2489333988274
17.78,615.1866045655688
17.79,615.1247708443847
17.8,615.0634391816214
17.81,615.002616523625
17.82,614.9423098167413
17.83,614.8825260073165
17.84,614.8232720416967
17.85,614.7645548662276
17.86,614.7063814272559
17.87,614.648758671127
17.88,614.5916935441874
17.89,614.5351929927825
17.9,614.4792639632592
17.91,614.4239134019629
17.92,614.3691482552399
17.93,614.3149754694364
17.94,614.261401990898
17.95,614.208434765971
17.96,614.1560807410015
17.97,614.1043468623353
17.98,614.0532400763188
17.99,614.002767329298
18.0,613.9529355676184
18.01,613.9037517376266
18.02,613.8552227856685
18.03,613.8073556580903
18.04,613.7601573012375
18.05,613.7136346614568
18.06,613.6677946850939
18.07,613.6226443184948
18.08,613.5781905080057
18.09,613.5344401999726
18.1,613.4914003407414
18.11,613.4490778766584
18.12,613.4074797540695
18.13,613.3666129193206
18.14,613.3264843187579
18.15,613.2871008987277
18.16,613.2484696055755
18.17,613.2105973856476
18.18,613.1734911852902
18.19,613.1371579508491
18.2,613.1016046286704
18.21,613.0668381651003
18.22,613.0328655064848
18.23,612.9996935991696
18.24,612.9673293895012
18.25,612.9357798238254
18.26,612.9050518484884
18.27,612.875152409836
18.28,612.8460884542144
18.29,612.8178669279696
18.3,612.7904947774477
18.31,612.7639789489949
18.32,612.7383263889567
18.33,612.7135440436798
18.34,612.6896388595096
18.35,612.6666177827926
18.36,612.6444877598749
18.37,612.623255737102
18.38,612.6029286608207
18.39,612.5835134773763
18.4,612.5650171331156
18.41,612.5474465743838
18.42,612.5308087475274
18.43,612.5151105988926
18.44,612.5003590748253
18.45,612.4865611216713
18.46,612.473723685777
18.47,612.4618537134882
18.48,612.4509581511511
18.49,612.4410439451116
18.5,612.4321180417157
18.51,612.4241873873098
18.52,612.4172589282393
18.53,612.411339610851
18.54,612.4064363814905
18.55,612.402556186504
18.56,612.3997059722371
18.57,612.3978926850366
18.58,612.3971232712479
18.59,612.3974046772173
18.6,612.398743849291
18.61,612.4011477338147
18.62,612.4046232771346
18.63,612.4091774255968
18.64,612.4148171255475
18.65,612.4215493233323
18.66,612.4293809652976
18.67,612.4383189977893
18.68,612.4483703671534
18.69,612.4595420197361
18.7,612.4718409018833
18.71,612.4852739599411
18.72,612.4998481402555
18.73,612.5155703891726
18.74,612.5324476530384
18.75,612.5504868781991
18.76,612.5696950110004
18.77,612.5900789977887
18.78,612.6116457849097
18.79,612.6344023187099
18.8,612.6583555455348
18.81,612.6835124117309
18.82,612.709879863644
18.83,612.7374648476202
18.84,612.7662743100055
18.85,612.796315197146
18.86,612.8275944553878
18.87,612.8601190310769
18.88,612.8938958705592
18.89,612.928931920181
18.9,612.965234126288
18.91,613.0028094352265
18.92,613.0416647933425
18.93,613.081807146982
18.94,613.1232434424911
18.95,613.1659806262157
18.96,613.2100256445021
18.97,613.2553854436962
18.98,613.302066970144
18.99,613.3500771701914
19.0,613.3994229901848
19.01,613.45011137647
19.02,613.5021492753932
19.03,613.5555436333002
19.04,613.6103013965372
19.05,613.6664295114504
19.06,613.7239349243855
19.07,613.7828245816886
19.08,613.8431054297062
19.09,613.9047844147838
19.1,613.9678684832677
19.11,614.0323645815038
19.12,614.0982796558383
19.13,614.165620652617
19.14,614.2343945181863
19.15,614.3046081988919
19.16,614.3762686410801
19.17,614.4493827910968
19.18,614.5239575952882
19.19,614.6
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
