wind_speed,Vestas V19-90
13.19,85.4231951273782
13.2,85.47382782324571
13.21,85.52415920978108
13.22,85.57419223821191
13.23,85.6239298597659
13.24,85.67337502567067
13.25,85.72253068715389
13.26,85.77139979544322
13.27,85.81998530176632
13.28,85.86829015735083
13.29,85.9163173134244
13.3,85.96406972121474
13.31,86.01155033194942
13.32,86.05876209685617
13.33,86.1057079671626
13.34,86.15239089409638
13.35,86.19881382888518
13.36,86.24497972275665
13.37,86.29089152693842
13.38,86.33655219265817
13.39,86.38196467114356
13.4,86.42713191362225
13.41,86.47205687132185
13.42,86.51674249547006
13.43,86.56119173729455
13.44,86.60540754802292
13.45,86.64939287888285
13.46,86.69315068110203
13.47,86.73668390590807
13.48,86.77999550452866
13.49,86.82308842819141
13.5,86.86596562812403
13.51,86.90863005555414
13.52,86.95108466170942
13.53,86.99333239781748
13.54,87.03537621510606
13.55,87.07721906480273
13.56,87.11886389813517
13.57,87.16031366633108
13.58,87.20157132061803
13.59,87.24263981222377
13.6,87.2835220923759
13.61,87.3242211123021
13.62,87.36473982322998
13.63,87.40508117638727
13.64,87.44524812300159
13.65,87.48524361430054
13.66,87.52507060151187
13.67,87.56473203586319
13.68,87.60423086858215
13.69,87.64357005089641
13.7,87.68275253403365
13.71,87.72178126922148
13.72,87.76065920768761
13.73,87.79938930065966
13.74,87.83797449936529
13.75,87.87641775503215
13.76,87.91472201888791
13.77,87.95289024216024
13.78,87.99092537607675
13.79,88.02883037186513
13.8,88.06660818075305
13.81,88.10426175396813
13.82,88.14179404273804
13.83,88.17920799829044
13.84,88.21650657185297
13.85,88.25369271465331
13.86,88.29076937791909
13.87,88.32773951287798
13.88,88.36460607075766
13.89,88.40137200278573
13.9,88.4380402601899
13.91,88.4746137941978
13.92,88.51109555603709
13.93,88.54748849693542
13.94,88.58379556812044
13.95,88.62001972081983
13.96,88.6561639062612
13.97,88.69223107567225
13.98,88.72822418028065
13.99,88.76414617131401
14.0,88.8
14.01,88.83578806967748
14.02,88.8715105921301
14.03,88.90716723125269
14.04,88.94275765094007
14.05,88.9782815150871
14.06,89.01373848758861
14.07,89.04912823233944
14.08,89.08445041323444
14.09,89.1197046941684
14.1,89.15489073903623
14.11,89.19000821173273
14.12,89.22505677615275
14.13,89.26003609619112
14.14,89.29494583574268
14.15,89.32978565870225
14.16,89.36455522896469
14.17,89.39925421042483
14.18,89.43388226697753
14.19,89.46843906251759
14.2,89.50292426093989
14.21,89.53733752613923
14.22,89.57167852201047
14.23,89.60594691244846
14.24,89.64014236134801
14.25,89.67426453260397
14.26,89.70831309011118
14.27,89.7422876977645
14.28,89.77618801945871
14.29,89.8100137190887
14.3,89.84376446054932
14.31,89.87743990773534
14.32,89.91103972454167
14.33,89.9445635748631
14.34,89.97801112259448
14.35,90.01138203163066
14.36,90.04467596586649
14.37,90.07789258919678
14.38,90.11103156551636
14.39,90.14409255872012
14.4,90.17707523270288
14.41,90.20997925135944
14.42,90.24280427858466
14.43,90.2755499782734
14.44,90.30821601432046
14.45,90.3408020506207
14.46,90.37330775106896
14.47,90.40573277956008
14.48,90.4380767999889
14.49,90.47033947625025
14.5,90.50252047223894
14.51,90.53461945184986
14.52,90.56663607897784
14.53,90.5985700175177
14.54,90.63042093136428
14.55,90.66218848441244
14.56,90.69387234055696
14.57,90.72547216369276
14.58,90.7569876177146
14.59,90.78841836651738
14.6,90.81976407399593
14.61,90.85102440404502
14.62,90.88219902055958
14.63,90.9132875874344
14.64,90.94428976856436
14.65,90.97520522784424
14.66,91.00603362916888
14.67,91.03677463643317
14.68,91.0674279135319
14.69,91.09799312435996
14.7,91.12846993281214
14.71,91.15885800278328
14.72,91.18915699816826
14.73,91.21936658286188
14.74,91.249486420759
14.75,91.27951617575444
14.76,91.30945551174308
14.77,91.3393040926197
14.78,91.36906158227914
14.79,91.39872764461629
14.8,91.42830194352598
14.81,91.457784142903
14.82,91.48717390664224
14.83,91.51647089863847
14.84,91.54567478278663
14.85,91.5747852229815
14.86,91.60380188311788
14.87,91.6327244270907
14.88,91.66155251879472
14.89,91.6902858221248
14.9,91.7189240009758
14.91,91.74746671924254
14.92,91.77591364081988
14.93,91.80426442960264
14.94,91.83251874948562
14.95,91.86067626436372
14.96,91.88873663813176
14.97,91.91669953468454
14.98,91.94456461791698
14.99,91.97233155172384
15.0,92.0
15.01,92.02756931485663
15.02,92.0550376012704
15.03,92.08240265243428
15.04,92.10966226154126
15.05,92.13681422178432
15.06,92.16385632635648
15.07,92.19078636845067
15.08,92.21760214125996
15.09,92.24430143797728
15.1,92.27088205179564
15.11,92.29734177590808
15.12,92.32367840350751
15.13,92.34988972778696
15.14,92.37597354193944
15.15,92.40192763915788
15.16,92.42774981263533
15.17,92.45343785556472
15.18,92.47898956113914
15.19,92.50440272255148
15.2,92.5296751329948
15.21,92.554804585662
15.22,92.5797888737462
15.23,92.60462579044032
15.24,92.62931312893733
15.25,92.65384868243024
15.26,92.67823024411206
15.27,92.70245560717576
15.28,92.72652256481436
15.29,92.7504289102208
15.3,92.77417243658812
15.31,92.79775093710924
15.32,92.82116220497726
15.33,92.84440403338506
15.34,92.86747421552572
15.35,92.8903705445922
15.36,92.91309081377744
15.37,92.93563281627448
15.38,92.95799434527632
15.39,92.98017319397594
15.4,93.00216715556633
15.41,93.02397402324048
15.42,93.04559159019136
15.43,93.06701764961198
15.44,93.08824999469532
15.45,93.1092864186344
15.46,93.13012471462218
15.47,93.15076267585168
15.48,93.17119809551583
15.49,93.19142876680768
15.5,93.2114524829202
15.51,93.23126703704642
15.52,93.25087022237923
15.53,93.27025983211172
15.54,93.28943365943688
15.55,93.30838949754764
15.56,93.32712513963702
15.57,93.345638378898
15.58,93.36392700852358
15.59,93.38198882170671
15.6,93.3998216116405
15.61,93.4174231715178
15.62,93.43479129453168
15.63,93.45192377387512
15.64,93.4688184027411
15.65,93.48547297432262
15.66,93.50188528181268
15.67,93.51805311840424
15.68,93.53397427729028
15.69,93.54964655166384
15.7,93.56506773471789
15.71,93.5802356196454
15.72,93.59514799963938
15.73,93.60980266789284
15.74,93.62419741759874
15.75,93.63833004195008
15.76,93.65219833413988
15.77,93.66580008736103
15.78,93.67913309480667
15.79,93.69219514966969
15.8,93.70498404514308
15.81,93.7174975744199
15.82,93.72973353069308
15.83,93.7416897071556
15.84,93.75336389700053
15.85,93.76475389342076
15.86,93.77585748960934
15.87,93.78667247875926
15.88,93.7971966540635
15.89,93.80742780871503
15.9,93.8173637359069
15.91,93.82700222883204
15.92,93.83634108068348
15.93,93.84537808465416
15.94,93.85411103393714
15.95,93.86253772172536
15.96,93.87065594121184
15.97,93.87846348558956
15.98,93.88595814805149
15.99,93.89313772179064
16.0,93.9
16.01,93.90654377089592
16.02,93.91277180278828
16.03,93.9186878590102
16.04,93.92429570289492
16.05,93.92959909777564
16.06,93.93460180698555
16.07,93.93930759385788
16.08,93.94372022172575
16.09,93.94784345392245
16.1,93.95168105378114
16.11,93.955236784635
16.12,93.95851440981728
16.13,93.96151769266108
16.14,93.96425039649972
16.15,93.96671628466632
16.16,93.9689191204941
16.17,93.97086266731624
16.18,93.972550688466
16.19,93.97398694727652
16.2,93.975175207081
16.21,93.97611923121266
16.22,93.97682278300472
16.23,93.97728962579036
16.24,93.97752352290271
16.25,93.97752823767506
16.26,93.9773075334406
16.27,93.9768651735325
16.28,93.97620492128394
16.29,93.97533054002815
16.3,93.97424579309836
16.31,93.9729544438277
16.32,93.9714602555494
16.33,93.96976699159664
16.34,93.96787841530268
16.35,93.96579829000066
16.36,93.9635303790238
16.37,93.96107844570528
16.38,93.95844625337833
16.39,93.9556375653761
16.4,93.95265614503184
16.41,93.94950575567871
16.42,93.94619016064996
16.43,93.94271312327876
16.44,93.93907840689828
16.45,93.93528977484176
16.46,93.93135099044235
16.47,93.9272658170333
16.48,93.92303801794782
16.49,93.91867135651904
16.5,93.9141695960802
16.51,93.90953649996452
16.52,93.90477583150516
16.53,93.89989135403532
16.54,93.89488683088824
16.55,93.88976602539708
16.56,93.88453270089504
16.57,93.87919062071536
16.58,93.87374354819114
16.59,93.8681952466557
16.6,93.86254947944217
16.61,93.85681000988374
16.62,93.85098060131368
16.63,93.84506501706512
16.64,93.83906702047126
16.65,93.83299037486536
16.66,93.82683884358052
16.67,93.82061618995
16.68,93.81432617730704
16.69,93.80797256898477
16.7,93.8015591283164
16.71,93.79508961863516
16.72,93.78856780327422
16.73,93.78199744556676
16.74,93.77538230884603
16.75,93.76872615644524
16.76,93.7620327516975
16.77,93.75530585793612
16.78,93.7485492384942
16.79,93.74176665670495
16.8,93.73496187590166
16.81,93.72813865941744
16.82,93.7213007705855
16.83,93.71445197273908
16.84,93.70759602921136
16.85,93.7007367033355
16.86,93.69387775844474
16.87,93.68702295787229
16.88,93.68017606495133
16.89,93.673340843015
16.9,93.66652105539664
16.91,93.6597204654293
16.92,93.65294283644629
16.93,93.64619193178072
16.94,93.63947151476584
16.95,93.63278534873484
16.96,93.62613719702092
16.97,93.61953082295727
16.98,93.61296998987712
16.99,93.60645846111362
17.0,93.6
17.01,93.5935976015596
17.02,93.58725118757653
17.03,93.58095991152491
17.04,93.57472292687906
17.05,93.56853938711312
17.06,93.56240844570132
17.07,93.55632925611788
17.08,93.550300971837
17.09,93.5443227463329
17.1,93.5383937330798
17.11,93.53251308555194
17.12,93.52667995722352
17.13,93.52089350156872
17.14,93.51515287206176
17.15,93.50945722217688
17.16,93.50380570538832
17.17,93.49819747517024
17.18,93.49263168499688
17.19,93.48710748834245
17.2,93.4816240386812
17.21,93.47618048948726
17.22,93.47077599423493
17.23,93.46540970639838
17.24,93.4600807794518
17.25,93.45478836686948
17.26,93.44953162212556
17.27,93.4443096986943
17.28,93.43912175004988
17.29,93.43396692966655
17.3,93.42884439101856
17.31,93.42375328758004
17.32,93.4186927728252
17.33,93.41366200022831
17.34,93.40866012326362
17.35,93.40368629540524
17.36,93.39873967012744
17.37,93.39381940090443
17.38,93.38892464121044
17.39,93.38405454451969
17.4,93.37920826430634
17.41,93.37438495404464
17.42,93.3695837672088
17.43,93.36480385727307
17.44,93.3600443777116
17.45,93.35530448199864
17.46,93.35058332360842
17.47,93.3458800560151
17.48,93.34119383269297
17.49,93.3365238071162
17.5,93.33186913275895
17.51,93.32722896309556
17.52,93.32260245160016
17.53,93.31798875174697
17.54,93.31338701701024
17.55,93.30879640086413
17.56,93.30421605678288
17.57,93.29964513824076
17.58,93.29508279871187
17.59,93.29052819167052
17.6,93.2859804705909
17.61,93.2814387889472
17.62,93.27690230021366
17.63,93.27237015786449
17.64,93.2678415153739
17.65,93.2633155262161
17.66,93.25879134386533
17.67,93.25426812179576
17.68,93.2497450134816
17.69,93.24522117239714
17.7,93.24069575201652
17.71,93.236167905814
17.72,93.23163678726377
17.73,93.22710154984006
17.74,93.22256134701703
17.75,93.218015332269
17.76,93.21346265907007
17.77,93.20890248089457
17.78,93.2043339512166
17.79,93.19975622351048
17.8,93.19516845125032
17.81,93.1905697879104
17.82,93.18595938696492
17.83,93.18133640188807
17.84,93.17669998615412
17.85,93.17204929323728
17.86,93.16738347661168
17.87,93.16270168975164
17.88,93.15800308613127
17.89,93.15328681922487
17.9,93.14855204250664
17.91,93.14379790945078
17.92,93.1390235735315
17.93,93.13422818822302
17.94,93.12941090699954
17.95,93.1245708833353
17.96,93.1197072707045
17.97,93.11481922258136
17.98,93.10990589244008
17.99,93.10496643375488
18.0,93.1
18.01,93.0950060228656
18.02,93.08998504690562
18.03,93.08493789489006
18.04,93.07986538958885
18.05,93.07476835377192
18.06,93.06964761020924
18.07,93.06450398167073
18.08,93.05933829092632
18.09,93.05415136074596
18.1,93.04894401389964
18.11,93.04371707315724
18.12,93.0384713612888
18.13,93.03320770106411
18.14,93.02792691525325
18.15,93.02262982662612
18.16,93.01731725795264
18.17,93.0119900320028
18.18,93.00664897154648
18.19,93.00129489935364
18.2,92.99592863819429
18.21,92.99055101083827
18.22,92.98516284005564
18.23,92.97976494861624
18.24,92.9743581592901
18.25,92.96894329484708
18.26,92.9635211780572
18.27,92.95809263169032
18.28,92.95265847851648
18.29,92.94721954130556
18.3,92.94177664282748
18.31,92.93633060585223
18.32,92.9308822531498
18.33,92.92543240749004
18.34,92.91998189164296
18.35,92.91453152837845
18.36,92.90908214046648
18.37,92.90363455067695
18.38,92.8981895817799
18.39,92.89274805654524
18.4,92.88731079774284
18.41,92.88187862814272
18.42,92.87645237051484
18.43,92.87103284762904
18.44,92.86562088225536
18.45,92.8602172971637
18.46,92.85482291512402
18.47,92.84943855890624
18.48,92.84406505128034
18.49,92.83870321501628
18.5,92.8333538728839
18.51,92.82801784765324
18.52,92.82269596209426
18.53,92.8173890389768
18.54,92.8120979010709
18.55,92.80682337114646
18.56,92.80156627197344
18.57,92.79632742632177
18.58,92.79110765696136
18.59,92.78590778666222
18.6,92.78072863819428
18.61,92.77557103432744
18.62,92.77043579783168
18.63,92.76532375147696
18.64,92.76023571803316
18.65,92.75517252027028
18.66,92.75013498095828
18.67,92.74512392286704
18.68,92.74014016876652
18.69,92.73518454142668
18.7,92.73025786361748
18.71,92.72536095810882
18.72,92.72049464767072
18.73,92.71565975507303
18.74,92.71085710308571
18.75,92.70608751447878
18.76,92.70135181202212
18.77,92.69665081848568
18.78,92.6919853566394
18.79,92.6873562492532
18.8,92.68276431909712
18.81,92.67821038894104
18.82,92.67369528155488
18.83,92.6692198197086
18.84,92.66478482617217
18.85,92.6603911237155
18.86,92.65603953510852
18.87,92.65173088312125
18.88,92.64746599052354
18.89,92.6432456800854
18.9,92.6390707745768
18.91,92.63494209676756
18.92,92.63086046942776
18.93,92.62682671532724
18.94,92.622841657236
18.95,92.61890611792396
18.96,92.6150209201611
18.97,92.61118688671732
18.98,92.60740484036258
18.99,92.60367560386683
19.0,92.6
19.01,92.59637870697804
19.02,92.592811824801
19.03,92.58929930891485
19.04,92.58584111476556
19.05,92.58243719779922
19.06,92.5790875134618
19.07,92.57579201719932
19.08,92.5725506644578
19.09,92.56936341068322
19.1,92.56623021132162
19.11,92.56315102181904
19.12,92.56012579762142
19.13,92.5571544941748
19.14,92.55423706692524
19.15,92.55137347131868
19.16,92.54856366280116
19.17,92.54580759681868
19.18,92.5431052288173
19.19,92.54045651424296
19.2,92.53786140854172
19.21,92.53531986715956
19.22,92.53283184554256
19.23,92.5303972991366
19.24,92.52801618338783
19.25,92.5256884537422
19.26,92.52341406564572
19.27,92.52119297454436
19.28,92.51902513588422
19.29,92.51691050511128
19.3,92.51484903767152
19.31,92.51284068901094
19.32,92.51088541457564
19.33,92.50898316981151
19.34,92.50713391016464
19.35,92.50533759108106
19.36,92.50359416800671
19.37,92.50190359638768
19.38,92.50026583166992
19.39,92.49868082929946
19.4,92.49714854472228
19.41,92.49566893338444
19.42,92.49424195073196
19.43,92.49286755221084
19.44,92.491545693267
19.45,92.4902763293466
19.46,92.48905941589554
19.47,92.48789490835988
19.48,92.48678276218564
19.49,92.4857229328188
19.5,92.48471537570536
19.51,92.48376004629138
19.52,92.48285690002284
19.53,92.48200589234575
19.54,92.48120697870615
19.55,92.48046011455004
19.56,92.4797652553234
19.57,92.47912235647226
19.58,92.47853137344264
19.59,92.47799226168055
19.6,92.477504976632
19.61,92.477069473743
19.62,92.47668570845956
19.63,92.47635363622769
19.64,92.4760732124934
19.65,92.47584439270268
19.66,92.4756671323016
19.67,92.47554138673613
19.68,92.47546711145228
19.69,92.47544426189609
19.7,92.4754727935135
19.71,92.4755526617506
19.72,92.4756838220534
19.73,92.47586622986783
19.74,92.47609984064
19.75,92.47638460981588
19.76,92.47672049284144
19.77,92.47710744516272
19.78,92.4775454222258
19.79,92.47803437947655
19.8,92.47857427236112
19.81,92.47916505632548
19.82,92.4798066868156
19.83,92.48049911927752
19.84,92.48124230915724
19.85,92.4820362119008
19.86,92.48288078295415
19.87,92.4837759777634
19.88,92.48472175177449
19.89,92.4857180604334
19.9,92.48676485918622
19.91,92.48786210347892
19.92,92.48900974875752
19.93,92.49020775046802
19.94,92.49145606405644
19.95,92.4927546449688
19.96,92.49410344865112
19.97,92.49550243054938
19.98,92.4969515461096
19.99,92.49845075077782
20.0,92.5
20.01,92.5015992492222
20.02,92.5032484538904
20.03,92.50494756945062
20.04,92.5066965513489
20.05,92.50849535503122
20.06,92.51034393594354
20.07,92.51224224953198
20.08,92.5141902512425
20.09,92.5161878965211
20.1,92.5182351408138
20.11,92.5203319395666
20.12,92.52247824822553
20.13,92.5246740222366
20.14,92.52691921704582
20.15,92.5292137880992
20.16,92.53155769084276
20.17,92.53395088072249
20.18,92.5363933131844
20.19,92.53888494367452
20.2,92.54142572763884
20.21,92.54401562052342
20.22,92.54665457777423
20.23,92.54934255483724
20.24,92.55207950715858
20.25,92.55486539018416
20.26,92.55770015936
20.27,92.56058377013215
20.28,92.56351617794662
20.29,92.5664973382494
20.3,92.56952720648653
20.31,92.57260573810396
20.32,92.57573288854772
20.33,92.57890861326388
20.34,92.5821328676984
20.35,92.5854056072973
20.36,92.58872678750662
20.37,92.59209636377231
20.38,92.59551429154044
20.39,92.598980526257
20.4,92.602495023368
20.41,92.60605773831944
20.42,92.60966862655737
20.43,92.61332764352775
20.44,92.61703474467664
20.45,92.62078988544998
20.46,92.62459302129383
20.47,92.62844410765425
20.48,92.63234309997716
20.49,92.63628995370864
20.5,92.64028462429464
20.51,92.64432706718122
20.52,92.6484172378144
20.53,92.65255509164012
20.54,92.65674058410448
20.55,92.66097367065342
20.56,92.665254306733
20.57,92.6695824477892
20.58,92.67395804926804
20.59,92.67838106661554
20.6,92.68285145527771
20.61,92.68736917070056
20.62,92.69193416833008
20.63,92.69654640361232
20.64,92.70120583199326
20.65,92.70591240891896
20.66,92.71066608983534
20.67,92.71546683018848
20.68,92.72031458542438
20.69,92.72520931098909
20.7,92.73015096232852
20.71,92.73513949488874
20.72,92.74017486411576
20.73,92.74525702545564
20.74,92.75038593435433
20.75,92.7555615462578
20.76,92.76078381661218
20.77,92.76605270086338
20.78,92.77136815445748
20.79,92.77673013284044
20.8,92.78213859145828
20.81,92.78759348575704
20.82,92.79309477118272
20.83,92.79864240318132
20.84,92.80423633719884
20.85,92.80987652868131
20.86,92.81556293307476
20.87,92.82129550582518
20.88,92.82707420237858
20.89,92.83289897818096
20.9,92.83876978867836
20.91,92.84468658931678
20.92,92.85064933554222
20.93,92.85665798280068
20.94,92.8627124865382
20.95,92.86881280220078
20.96,92.87495888523443
20.97,92.88115069108515
20.98,92.887388175199
20.99,92.89367129302197
21.0,92.9
