wind_speed,Cannon 26/250
13.83,258.0305387775227
13.84,258.2415455649389
13.85,258.45075212336485
13.86,258.6581672207652
13.87,258.8637996251046
13.88,259.067658104348
13.89,259.26975142646
13.9,259.47008835940534
13.91,259.6686776711489
13.92,259.86552812965533
13.93,260.0606485028893
13.94,260.2540475588156
13.95,260.445734065399
13.96,260.63571679060414
13.97,260.82400450239584
13.98,261.0106059687389
13.99,261.195529957598
14.0,261.3787852369378
14.01,261.56038057472307
14.02,261.7403247389187
14.03,261.91862649748924
14.04,262.0952946183995
14.05,262.2703378696143
14.06,262.4437650190982
14.07,262.61558483481616
14.08,262.7858060847328
14.09,262.9544375368128
14.1,263.121487959021
14.11,263.2869661193221
14.12,263.45088078568085
14.13,263.6132407260619
14.14,263.77405470843007
14.15,263.9333315007502
14.16,264.09107987098685
14.17,264.24730858710484
14.18,264.4020264170689
14.19,264.5552421288439
14.2,264.7069644903943
14.21,264.8572022696851
14.22,265.00596423468085
14.23,265.1532591533465
14.24,265.2990957936465
14.25,265.44348292354584
14.26,265.5864293110091
14.27,265.72794372400114
14.28,265.86803493048666
14.29,266.0067116984303
14.3,266.14398279579706
14.31,266.27985699055137
14.32,266.4143430506581
14.33,266.54744974408203
14.34,266.679185838788
14.35,266.8095601027404
14.36,266.93858130390413
14.37,267.0662582102442
14.38,267.19259958972503
14.39,267.31761421031143
14.4,267.4413108399682
14.41,267.56369824666007
14.42,267.6847851983518
14.43,267.80458046300805
14.44,267.92309280859354
14.45,268.0403310030731
14.46,268.15630381441144
14.47,268.27102001057324
14.48,268.3844883595234
14.49,268.4967176292265
14.5,268.6077165876473
14.51,268.71749400275064
14.52,268.8260586425011
14.53,268.9334192748636
14.54,269.0395846678027
14.55,269.14456358928334
14.56,269.24836480727004
14.57,269.35099708972774
14.58,269.452469204621
14.59,269.55278991991463
14.6,269.6519680035735
14.61,269.7500122235622
14.62,269.8469313478454
14.63,269.942734144388
14.64,270.0374293811547
14.65,270.1310258261102
14.66,270.2235322472192
14.67,270.3149574124466
14.68,270.405310089757
14.69,270.4945990471152
14.7,270.58283305248585
14.71,270.67002087383383
14.72,270.7561712791238
14.73,270.84129303632045
14.74,270.92539491338863
14.75,271.00848567829297
14.76,271.0905740989983
14.77,271.17166894346923
14.78,271.2517789796707
14.79,271.3309129755673
14.8,271.4090796991238
14.81,271.486287918305
14.82,271.5625464010756
14.83,271.6378639154002
14.84,271.7122492292437
14.85,271.7857111105709
14.86,271.8582583273464
14.87,271.9298996475349
14.88,272.0006438391013
14.89,272.0704996700103
14.9,272.13947590822653
14.91,272.2075813217148
14.92,272.27482467843987
14.93,272.34121474636646
14.94,272.40676029345934
14.95,272.4714700876831
14.96,272.5353528970027
14.97,272.5984174893828
14.98,272.6606726327881
14.99,272.72212709518334
15.0,272.78278964453324
15.01,272.84266904880263
15.02,272.9017740759561
15.03,272.96011349395854
15.04,273.01769607077466
15.05,273.07453057436913
15.06,273.13062577270665
15.07,273.1859904337522
15.08,273.24063332547024
15.09,273.2945632158257
15.1,273.3477888727832
15.11,273.40031906430755
15.12,273.4521625583634
15.13,273.5033281229156
15.14,273.55382452592886
15.15,273.60366053536785
15.16,273.65284491919743
15.17,273.7013864453822
15.18,273.74929388188707
15.19,273.7965759966765
15.2,273.84324155771566
15.21,273.88929933296885
15.22,273.934758090401
15.23,273.9796265979769
15.24,274.0239136236612
15.25,274.0676279354187
15.26,274.11077830121417
15.27,274.1533734890122
15.28,274.19542226677765
15.29,274.23693340247524
15.3,274.2779156640697
15.31,274.3183778195258
15.32,274.3583286368081
15.33,274.3977768838817
15.34,274.436731328711
15.35,274.47520073926086
15.36,274.51319388349617
15.37,274.5507195293814
15.38,274.5877864448814
15.39,274.624403397961
15.4,274.6605791565848
15.41,274.6963224887176
15.42,274.73164216232414
15.43,274.7665469453692
15.44,274.8010456058174
15.45,274.8351469116336
15.46,274.8688596307826
15.47,274.902192531229
15.48,274.9351543809375
15.49,274.9677539478729
15.5,275.0
15.51,275.0318999040177
15.52,275.06345542156186
15.53,275.0946669130025
15.54,275.1255347387097
15.55,275.15605925905345
15.56,275.18624083440386
15.57,275.2160798251309
15.58,275.2455765916046
15.59,275.27473149419524
15.6,275.3035448932727
15.61,275.332017149207
15.62,275.36014862236806
15.63,275.38793967312625
15.64,275.4153906618514
15.65,275.4425019489136
15.66,275.4692738946829
15.67,275.4957068595294
15.68,275.52180120382303
15.69,275.547557287934
15.7,275.5729754722322
15.71,275.59805611708776
15.72,275.62279958287064
15.73,275.64720622995105
15.74,275.6712764186989
15.75,275.6950105094843
15.76,275.71840886267734
15.77,275.7414718386479
15.78,275.7641997977661
15.79,275.7865931004022
15.8,275.80865210692593
15.81,275.83037717770753
15.82,275.85176867311696
15.83,275.87282695352434
15.84,275.89355237929965
15.85,275.9139453108129
15.86,275.9340061084344
15.87,275.9537351325338
15.88,275.9731327434814
15.89,275.99219930164725
15.9,276.0109351674014
15.91,276.0293407011137
15.92,276.0474162631544
15.93,276.0651622138936
15.94,276.082578913701
15.95,276.0996667229469
15.96,276.1164260020016
15.97,276.13285711123456
15.98,276.1489604110163
15.99,276.1647362617167
16.0,276.18018502370575
16.01,276.19530705735366
16.02,276.2101027230303
16.03,276.224572381106
16.04,276.23871639195033
16.05,276.2525351159337
16.06,276.26602891342617
16.07,276.27919814479753
16.08,276.2920431704181
16.09,276.30456435065787
16.1,276.3167620458867
16.11,276.32863661647485
16.12,276.34018842279227
16.13,276.351417825209
16.14,276.3623251840951
16.15,276.3729108598207
16.16,276.38317521275565
16.17,276.3931186032703
16.18,276.4027413917343
16.19,276.41204393851814
16.2,276.42102660399155
16.21,276.42968974852465
16.22,276.4380337324875
16.23,276.4460589162502
16.24,276.4537656601828
16.25,276.4611543246552
16.26,276.4682252700376
16.27,276.4749788567
16.28,276.4814154450124
16.29,276.48753539534505
16.3,276.49333906806766
16.31,276.4988268235506
16.32,276.5039990221636
16.33,276.508856024277
16.34,276.5133981902607
16.35,276.5176258804848
16.36,276.52153945531927
16.37,276.5251392751343
16.38,276.5284257002997
16.39,276.5313990911858
16.4,276.53405980816245
16.41,276.53640821159985
16.42,276.5384446618678
16.43,276.54016951933664
16.44,276.5415831443763
16.45,276.5426858973567
16.46,276.543478138648
16.47,276.54396022862034
16.48,276.5441325276437
16.49,276.543995396088
16.5,276.5435491943234
16.51,276.54279428272
16.52,276.5417310216477
16.53,276.54035977147674
16.54,276.5386808925769
16.55,276.5366947453185
16.56,276.53440169007143
16.57,276.53180208720585
16.58,276.52889629709165
16.59,276.52568468009895
16.6,276.5221675965979
16.61,276.5183454069584
16.62,276.5142184715506
16.63,276.5097871507444
16.64,276.50505180491007
16.65,276.50001279441744
16.66,276.49467047963674
16.67,276.489025220938
16.68,276.483077378691
16.69,276.47682731326614
16.7,276.4702753850334
16.71,276.46342195436256
16.72,276.45626738162383
16.73,276.4488120271874
16.74,276.4410562514232
16.75,276.4330004147012
16.76,276.4246448773916
16.77,276.4159899998643
16.78,276.40703614248935
16.79,276.3977836656369
16.8,276.3882329296771
16.81,276.3783842949798
16.82,276.368238121915
16.83,276.3577947708529
16.84,276.34705460216355
16.85,276.3360179762169
16.86,276.32468525338305
16.87,276.3130567940321
16.88,276.3011329585339
16.89,276.2889141072588
16.9,276.27640060057666
16.91,276.2635927988575
16.92,276.25049106247144
16.93,276.23709575178844
16.94,276.22340722717865
16.95,276.2094258490121
16.96,276.19515197765884
16.97,276.1805859734889
16.98,276.16572819687224
16.99,276.150579008179
17.0,276.1351387677793
17.01,276.119407836043
17.02,276.10338657334034
17.03,276.0870753400413
17.04,276.0704744965159
17.05,276.0535844031341
17.06,276.0364054202662
17.07,276.01893790828194
17.08,276.0011822275517
17.09,275.9831387384452
17.1,275.9648078013326
17.11,275.94618977658405
17.12,275.9272850245695
17.13,275.90809390565903
17.14,275.8886167802228
17.15,275.86885400863054
17.16,275.84880595125264
17.17,275.8284729684589
17.18,275.80785542061955
17.19,275.78695366810456
17.2,275.7657680712839
17.21,275.7442989905278
17.22,275.7225467862061
17.23,275.700511818689
17.24,275.6781944483465
17.25,275.6555950355487
17.26,275.63271394066544
17.27,275.609551524067
17.28,275.58610814612337
17.29,275.5623841672046
17.3,275.53837994768065
17.31,275.5140958479217
17.32,275.48953222829766
17.33,275.4646894491786
17.34,275.4395678709347
17.35,275.4141678539359
17.36,275.3884897585522
17.37,275.3625339451538
17.38,275.3363007741105
17.39,275.30979060579267
17.4,275.28300380057016
17.41,275.2559407188131
17.42,275.22860172089145
17.43,275.20098716717524
17.44,275.1730974180346
17.45,275.1449328338396
17.46,275.1164937749602
17.47,275.0877806017665
17.48,275.0587936746285
17.49,275.0295333539163
17.5,275.0
17.51,274.97019397324954
17.52,274.9401156340349
17.53,274.9097653427264
17.54,274.8791434596937
17.55,274.8482503453073
17.56,274.81708635993687
17.57,274.78565186395264
17.58,274.7539472177246
17.59,274.72197278162287
17.6,274.6897289160174
17.61,274.6572159812783
17.62,274.6244343377756
17.63,274.5913843458793
17.64,274.5580663659595
17.65,274.5244807583863
17.66,274.4906278835296
17.67,274.4565081017596
17.68,274.4221217734463
17.69,274.3874692589597
17.7,274.3525509186699
17.71,274.3173671129469
17.72,274.2819182021608
17.73,274.24620454668155
17.74,274.2102265068793
17.75,274.1739844431241
17.76,274.1374787157859
17.77,274.10070968523485
17.78,274.063677711841
17.79,274.0263831559743
17.8,273.98882637800483
17.81,273.9510077383027
17.82,273.91292759723785
17.83,273.87458631518047
17.84,273.83598425250045
17.85,273.79712176956804
17.86,273.7579992267531
17.87,273.7186169844258
17.88,273.6789754029561
17.89,273.639074842714
17.9,273.5989156640697
17.91,273.5584982273931
17.92,273.5178228930544
17.93,273.4768900214235
17.94,273.4356999728706
17.95,273.3942531077656
17.96,273.3525497864786
17.97,273.3105903693797
17.98,273.26837521683893
17.99,273.22590468922624
18.0,273.1831791469118
18.01,273.1401989502656
18.02,273.09696445965767
18.03,273.0534760354581
18.04,273.00973403803687
18.05,272.9657388277641
18.06,272.9214907650099
18.07,272.87699021014413
18.08,272.832237523537
18.09,272.7872330655585
18.1,272.74197719657866
18.11,272.6964702769675
18.12,272.6507126670951
18.13,272.6047047273316
18.14,272.5584468180469
18.15,272.5119392996112
18.16,272.46518253239435
18.17,272.4181768767665
18.18,272.3709226930978
18.19,272.3234203417581
18.2,272.2756701831176
18.21,272.22767257754623
18.22,272.1794278854142
18.23,272.13093646709143
18.24,272.08219868294793
18.25,272.03321489335394
18.26,271.9839854586793
18.27,271.9345107392941
18.28,271.8847910955685
18.29,271.83482688787245
18.3,271.78461847657604
18.31,271.7341662220493
18.32,271.6834704846623
18.33,271.63253162478503
18.34,271.5813500027876
18.35,271.5299259790399
18.36,271.4782599139123
18.37,271.4263521677745
18.38,271.37420310099674
18.39,271.3218130739491
18.4,271.26918244700147
18.41,271.216311580524
18.42,271.1632008348868
18.43,271.10985057045974
18.44,271.056261147613
18.45,271.0024329267166
18.46,270.9483662681406
18.47,270.894061532255
18.48,270.8395190794299
18.49,270.7847392700353
18.5,270.72972246444124
18.51,270.6744690230178
18.52,270.6189793061351
18.53,270.56325367416304
18.54,270.5072924874718
18.55,270.4510961064313
18.56,270.3946648914118
18.57,270.33799920278307
18.58,270.2810994009153
18.59,270.2239658461785
18.6,270.1665988989428
18.61,270.10899891957814
18.62,270.05116626845466
18.63,269.9931013059424
18.64,269.93480439241137
18.65,269.87627588823153
18.66,269.8175161537732
18.67,269.758525549406
18.68,269.6993044355004
18.69,269.63985317242617
18.7,269.5801721205535
18.71,269.5202616402524
18.72,269.4601220918929
18.73,269.3997538358451
18.74,269.339157232479
18.75,269.2783326421646
18.76,269.21728042527207
18.77,269.1560009421713
18.78,269.0944945532326
18.79,269.0327616188257
18.8,268.9708024993208
18.81,268.908617555088
18.82,268.8462071464972
18.83,268.78357163391854
18.84,268.7207113777222
18.85,268.657626738278
18.86,268.5943180759561
18.87,268.5307857511265
18.88,268.46703012415924
18.89,268.40305155542444
18.9,268.33885040529213
18.91,268.27442703413226
18.92,268.20978180231504
18.93,268.1449150702104
18.94,268.07982719818835
18.95,268.0145185466191
18.96,267.9489894758725
18.97,267.8832403463188
18.98,267.81727151832786
18.99,267.7510833522699
19.0,267.6846762085149
19.01,267.61805044743267
19.02,267.5512064293937
19.03,267.4841445147677
19.04,267.4168650639249
19.05,267.3493684372352
19.06,267.28165499506883
19.07,267.21372509779565
19.08,267.1455791057858
19.09,267.07721737940943
19.1,267.0086402790363
19.11,266.9398481650368
19.12,266.8708413977807
19.13,266.80162033763816
19.14,266.7321853449792
19.15,266.66253678017404
19.16,266.59267500359243
19.17,266.5226003756046
19.18,266.4523132565806
19.19,266.3818140068904
19.2,266.3111029869041
19.21,266.24018055699173
19.22,266.1690470775234
19.23,266.09770290886905
19.24,266.0261484113988
19.25,265.9543839454826
19.26,265.88240987149067
19.27,265.81022654979296
19.28,265.73783434075943
19.29,265.6652336047603
19.3,265.5924247021655
19.31,265.5194079933451
19.32,265.4461838386692
19.33,265.3727525985078
19.34,265.29911463323094
19.35,265.2252703032086
19.36,265.151219968811
19.37,265.0769639904081
19.38,265.0025027283699
19.39,264.9278365430666
19.4,264.852965794868
19.41,264.7778908441443
19.42,264.70261205126553
19.43,264.6271297766018
19.44,264.551444380523
19.45,264.4755562233994
19.46,264.39946566560087
19.47,264.3231730674975
19.48,264.2466787894594
19.49,264.16998319185655
19.5,264.0930866350589
19.51,264.01598947943666
19.52,263.9386920853599
19.53,263.8611948131985
19.54,263.7834980233227
19.55,263.7056020761023
19.56,263.6275073319077
19.57,263.5492141511086
19.58,263.4707228940752
19.59,263.3920339211776
19.6,263.3131475927857
19.61,263.23406426926965
19.62,263.1547843109995
19.63,263.07530807834536
19.64,262.9956359316771
19.65,262.9157682313649
19.66,262.83570533777873
19.67,262.7554476112887
19.68,262.6749954122648
19.69,262.5943491010772
19.7,262.51350903809583
19.71,262.4324755836907
19.72,262.351249098232
19.73,262.2698299420897
19.74,262.1882184756338
19.75,262.10641505923445
19.76,262.0244200532616
19.77,261.94223381808536
19.78,261.8598567140757
19.79,261.77728910160283
19.8,261.6945313410366
19.81,261.61158379274724
19.82,261.52844681710457
19.83,261.44512077447894
19.84,261.3616060252401
19.85,261.2779029297583
19.86,261.1940118484036
19.87,261.1099331415458
19.88,261.0256671695553
19.89,260.94121429280176
19.9,260.85657487165554
19.91,260.7717492664865
19.92,260.68673783766485
19.93,260.6015409455606
19.94,260.5161589505436
19.95,260.4305922129841
19.96,260.3448410932521
19.97,260.2589059517177
19.98,260.1727871487508
19.99,260.08648504472154
20.0,260.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
