wind_speed,Wind Turbine Company WTC 100
13.12,99.97564422877124
13.13,99.97412376566764
13.14,99.97267645578894
13.15,99.97130118852408
13.16,99.96999685326188
13.17,99.96876233939123
13.18,99.96759653630107
13.19,99.96649833338029
13.2,99.96546662001776
13.21,99.96450028560234
13.22,99.96359821952298
13.23,99.96275931116854
13.24,99.9619824499279
13.25,99.96126652519
13.26,99.96061042634368
13.27,99.96001304277787
13.28,99.95947326388143
13.29,99.95898997904332
13.3,99.95856207765232
13.31,99.95818844909742
13.32,99.95786798276748
13.33,99.95759956805134
13.34,99.95738209433796
13.35,99.9572144510162
13.36,99.95709552747496
13.37,99.95702421310313
13.38,99.9569993972896
13.39,99.95701996942326
13.4,99.95708481889302
13.41,99.95719283508777
13.42,99.95734290739634
13.43,99.95753392520773
13.44,99.95776477791074
13.45,99.9580343548943
13.46,99.95834154554731
13.47,99.9586852392586
13.48,99.95906432541716
13.49,99.9594776934118
13.5,99.95992423263148
13.51,99.96040283246504
13.52,99.96091238230136
13.53,99.96145177152938
13.54,99.96201988953798
13.55,99.96261562571604
13.56,99.96323786945244
13.57,99.9638855101361
13.58,99.96455743715588
13.59,99.96525253990067
13.6,99.96596970775944
13.61,99.96670783012097
13.62,99.9674657963742
13.63,99.96824249590806
13.64,99.9690368181114
13.65,99.9698476523731
13.66,99.9706738880821
13.67,99.97151441462724
13.68,99.97236812139742
13.69,99.97323389778155
13.7,99.97411063316856
13.71,99.97499721694724
13.72,99.9758925385066
13.73,99.97679548723542
13.74,99.97770495252266
13.75,99.9786198237572
13.76,99.97953899032792
13.77,99.98046134162374
13.78,99.98138576703352
13.79,99.98231115594616
13.8,99.98323639775056
13.81,99.98416038183558
13.82,99.98508199759016
13.83,99.98600013440316
13.84,99.98691368166352
13.85,99.98782152876004
13.86,99.98872256508167
13.87,99.98961568001732
13.88,99.99049976295584
13.89,99.99137370328614
13.9,99.99223639039714
13.91,99.99308671367768
13.92,99.99392356251668
13.93,99.99474582630305
13.94,99.9955523944256
13.95,99.99634215627331
13.96,99.99711400123503
13.97,99.99786681869968
13.98,99.99859949805612
13.99,99.99931092869326
14.0,100.0
14.01,100.00066583606464
14.02,100.00130849977312
14.03,100.00192828871086
14.04,100.00252550046322
14.05,100.0031004326156
14.06,100.00365338275338
14.07,100.00418464846192
14.08,100.00469452732663
14.09,100.00518331693289
14.1,100.00565131486606
14.11,100.00609881871154
14.12,100.00652612605472
14.13,100.00693353448096
14.14,100.00732134157568
14.15,100.00768984492424
14.16,100.008039342112
14.17,100.0083701307244
14.18,100.00868250834677
14.19,100.0089767725645
14.2,100.009253220963
14.21,100.00951215112762
14.22,100.00975386064378
14.23,100.00997864709686
14.24,100.0101868080722
14.25,100.0103786411552
14.26,100.01055444393128
14.27,100.01071451398576
14.28,100.0108591489041
14.29,100.0109886462716
14.3,100.01110330367376
14.31,100.0112034186958
14.32,100.01128928892324
14.33,100.0113612119414
14.34,100.01141948533568
14.35,100.01146440669146
14.36,100.01149627359412
14.37,100.01151538362902
14.38,100.01152203438158
14.39,100.01151652343718
14.4,100.0114991483812
14.41,100.011470206799
14.42,100.011429996276
14.43,100.01137881439756
14.44,100.01131695874903
14.45,100.01124472691586
14.46,100.0111624164834
14.47,100.011070325037
14.48,100.01096875016212
14.49,100.01085798944408
14.5,100.01073834046828
14.51,100.01061010082012
14.52,100.01047356808492
14.53,100.0103290398482
14.54,100.0101768136952
14.55,100.01001718721136
14.56,100.00985045798208
14.57,100.00967692359268
14.58,100.0094968816286
14.59,100.00931062967524
14.6,100.00911846531793
14.61,100.00892068614203
14.62,100.00871758973304
14.63,100.00850947367624
14.64,100.00829663555704
14.65,100.00807937296084
14.66,100.007857983473
14.67,100.0076327646789
14.68,100.00740401416397
14.69,100.00717202951353
14.7,100.00693710831298
14.71,100.00669954814772
14.72,100.00645964660312
14.73,100.0062177012646
14.74,100.0059740097175
14.75,100.0057288695472
14.76,100.00548257833913
14.77,100.00523543367862
14.78,100.00498773315108
14.79,100.00473977434189
14.8,100.00449185483642
14.81,100.00424427222006
14.82,100.0039973240782
14.83,100.00375130799624
14.84,100.0035065215595
14.85,100.0032632623534
14.86,100.00302182796338
14.87,100.00278251597474
14.88,100.0025456239729
14.89,100.0023114495432
14.9,100.00208029027112
14.91,100.00185244374194
14.92,100.00162820754112
14.93,100.001407879254
14.94,100.00119175646594
14.95,100.00098013676237
14.96,100.00077331772864
14.97,100.00057159695018
14.98,100.0003752720123
14.99,100.00018464050046
15.0,100.0
15.01,99.99982158521034
15.02,99.99964937928704
15.03,99.99948330249966
15.04,99.99932327511776
15.05,99.99916921741098
15.06,99.99902104964882
15.07,99.99887869210092
15.08,99.99874206503678
15.09,99.99861108872604
15.1,99.99848568343826
15.11,99.99836576944304
15.12,99.99825126700996
15.13,99.99814209640851
15.14,99.99803817790836
15.15,99.99793943177905
15.16,99.99784577829014
15.17,99.99775713771125
15.18,99.99767343031192
15.19,99.99759457636176
15.2,99.9975204961303
15.21,99.99745110988717
15.22,99.9973863379019
15.23,99.9973261004441
15.24,99.99727031778332
15.25,99.99721891018918
15.26,99.99717179793122
15.27,99.997128901279
15.28,99.99709014050214
15.29,99.99705543587018
15.3,99.99702470765276
15.31,99.99699787611937
15.32,99.99697486153964
15.33,99.99695558418313
15.34,99.9969399643194
15.35,99.99692792221806
15.36,99.99691937814868
15.37,99.99691425238083
15.38,99.99691246518408
15.39,99.99691393682802
15.4,99.99691858758224
15.41,99.99692633771627
15.42,99.99693710749972
15.43,99.99695081720218
15.44,99.9969673870932
15.45,99.99698673744231
15.46,99.9970087885192
15.47,99.99703346059336
15.48,99.9970606739344
15.49,99.99709034881192
15.5,99.99712240549545
15.51,99.99715676425456
15.52,99.99719334535884
15.53,99.99723206907792
15.54,99.99727285568132
15.55,99.99731562543865
15.56,99.99736029861944
15.57,99.99740679549328
15.58,99.99745503632978
15.59,99.99750494139847
15.6,99.99755643096904
15.61,99.99760942531088
15.62,99.9976638446937
15.63,99.99771960938703
15.64,99.9977766396605
15.65,99.99783485578362
15.66,99.99789417802602
15.67,99.99795452665722
15.68,99.99801582194684
15.69,99.99807798416442
15.7,99.9981409335796
15.71,99.99820459046188
15.72,99.99826887508088
15.73,99.99833370770618
15.74,99.99839900860736
15.75,99.99846469805397
15.76,99.9985306963156
15.77,99.99859692366182
15.78,99.99866330036222
15.79,99.99872974668637
15.8,99.99879618290385
15.81,99.99886252928422
15.82,99.9989287060971
15.83,99.998994633612
15.84,99.99906023209856
15.85,99.9991254218263
15.86,99.99919012306486
15.87,99.99925425608376
15.88,99.9993177411526
15.89,99.99938049854096
15.9,99.99944244851842
15.91,99.99950351135456
15.92,99.99956360731896
15.93,99.99962265668114
15.94,99.99968057971074
15.95,99.99973729667732
15.96,99.99979272785043
15.97,99.99984679349969
15.98,99.99989941389464
15.99,99.9999505093049
16.0,100.0
16.01,100.000047823094
16.02,100.00009398307874
16.03,100.00013850129052
16.04,100.00018139906572
16.05,100.00022269774055
16.06,100.00026241865142
16.07,100.00030058313456
16.08,100.00033721252628
16.09,100.00037232816294
16.1,100.00040595138086
16.11,100.00043810351627
16.12,100.00046880590556
16.13,100.00049807988503
16.14,100.00052594679096
16.15,100.00055242795963
16.16,100.00057754472743
16.17,100.00060131843064
16.18,100.00062377040558
16.19,100.00064492198852
16.2,100.0006647945158
16.21,100.00068340932371
16.22,100.00070078774858
16.23,100.00071695112676
16.24,100.00073192079444
16.25,100.00074571808808
16.26,100.0007583643439
16.27,100.0007698808982
16.28,100.00078028908736
16.29,100.0007896102476
16.3,100.00079786571531
16.31,100.00080507682678
16.32,100.0008112649183
16.33,100.00081645132616
16.34,100.00082065738675
16.35,100.00082390443634
16.36,100.0008262138112
16.37,100.00082760684766
16.38,100.00082810488207
16.39,100.00082772925072
16.4,100.00082650128992
16.41,100.00082444233594
16.42,100.00082157372516
16.43,100.00081791679384
16.44,100.0008134928783
16.45,100.00080832331486
16.46,100.00080242943984
16.47,100.00079583258952
16.48,100.00078855410024
16.49,100.00078061530832
16.5,100.00077203755
16.51,100.00076284216168
16.52,100.0007530504796
16.53,100.00074268384012
16.54,100.00073176357957
16.55,100.00072031103416
16.56,100.0007083475403
16.57,100.00069589443424
16.58,100.00068297305232
16.59,100.00066960473085
16.6,100.00065581080614
16.61,100.00064161261449
16.62,100.0006270314922
16.63,100.00061208877558
16.64,100.000596805801
16.65,100.0005812039047
16.66,100.00056530442303
16.67,100.00054912869228
16.68,100.00053269804876
16.69,100.0005160338288
16.7,100.00049915736872
16.71,100.00048209000477
16.72,100.00046485307332
16.73,100.00044746791066
16.74,100.00042995585312
16.75,100.00041233823694
16.76,100.00039463639852
16.77,100.00037687167412
16.78,100.00035906540006
16.79,100.00034123891268
16.8,100.00032341354824
16.81,100.00030561064308
16.82,100.0002878515335
16.83,100.0002701575558
16.84,100.00025255004633
16.85,100.0002350503414
16.86,100.00021767977724
16.87,100.00020045969026
16.88,100.00018341141671
16.89,100.0001665562929
16.9,100.0001499156552
16.91,100.00013351083985
16.92,100.00011736318318
16.93,100.00010149402152
16.94,100.00008592469118
16.95,100.00007067652844
16.96,100.00005577086966
16.97,100.0000412290511
16.98,100.00002707240913
16.99,100.00001332227998
17.0,100.0
17.01,99.99998712241369
17.02,99.999974688398
17.03,99.9999626923382
17.04,99.9999511286194
17.05,99.9999399916268
17.06,99.9999292757456
17.07,99.999918975361
17.08,99.99990908485812
17.09,99.99989959862218
17.1,99.99989051103836
17.11,99.99988181649184
17.12,99.99987350936782
17.13,99.99986558405142
17.14,99.99985803492793
17.15,99.9998508563824
17.16,99.99984404280008
17.17,99.99983758856617
17.18,99.99983148806582
17.19,99.9998257356842
17.2,99.99982032580655
17.21,99.999815252818
17.22,99.99981051110376
17.23,99.99980609504895
17.24,99.99980199903882
17.25,99.99979821745852
17.26,99.99979474469326
17.27,99.9997915751282
17.28,99.9997887031485
17.29,99.9997861231394
17.3,99.999783829486
17.31,99.99978181657356
17.32,99.99978007878724
17.33,99.99977861051217
17.34,99.9997774061336
17.35,99.99977646003668
17.36,99.99977576660658
17.37,99.99977532022852
17.38,99.99977511528762
17.39,99.99977514616911
17.4,99.99977540725818
17.41,99.99977589294
17.42,99.99977659759976
17.43,99.99977751562255
17.44,99.99977864139368
17.45,99.99977996929825
17.46,99.9997814937215
17.47,99.99978320904854
17.48,99.9997851096646
17.49,99.99978718995492
17.5,99.99978944430454
17.51,99.99979186709874
17.52,99.9997944527227
17.53,99.99979719556156
17.54,99.99980009000052
17.55,99.99980313042477
17.56,99.99980631121946
17.57,99.9998096267698
17.58,99.999813071461
17.59,99.99981663967816
17.6,99.99982032580655
17.61,99.9998241242313
17.62,99.9998280293376
17.63,99.99983203551062
17.64,99.99983613713556
17.65,99.9998403285976
17.66,99.99984460428196
17.67,99.99984895857372
17.68,99.99985338585812
17.69,99.99985788052038
17.7,99.99986243694563
17.71,99.99986704951904
17.72,99.99987171262588
17.73,99.99987642065122
17.74,99.9998811679803
17.75,99.9998859489983
17.76,99.99989075809036
17.77,99.99989558964177
17.78,99.99990043803756
17.79,99.999905297663
17.8,99.99991016290326
17.81,99.99991502814352
17.82,99.99991988776898
17.83,99.9999247361648
17.84,99.99992956771617
17.85,99.99993437680826
17.86,99.99993915782623
17.87,99.99994390515532
17.88,99.99994861318066
17.89,99.99995327628746
17.9,99.99995788886092
17.91,99.99996244528616
17.92,99.99996693994842
17.93,99.9999713672328
17.94,99.9999757215246
17.95,99.99997999720894
17.96,99.99998418867096
17.97,99.99998829029592
17.98,99.99999229646896
17.99,99.99999620157529
18.0,100.0
18.01,100.00000368725134
18.02,100.00000726332928
18.03,100.00001072935676
18.04,100.00001408645676
18.05,100.00001733575228
18.06,100.0000204783662
18.07,100.00002351542156
18.08,100.00002644804124
18.09,100.00002927734832
18.1,100.00003200446572
18.11,100.00003463051635
18.12,100.00003715662322
18.13,100.00003958390928
18.14,100.00004191349748
18.15,100.0000441465108
18.16,100.00004628407224
18.17,100.0000483273047
18.18,100.00005027733118
18.19,100.00005213527464
18.2,100.00005390225802
18.21,100.00005557940436
18.22,100.0000571678365
18.23,100.00005866867753
18.24,100.0000600830503
18.25,100.00006141207786
18.26,100.00006265688312
18.27,100.00006381858906
18.28,100.00006489831868
18.29,100.00006589719492
18.3,100.0000668163407
18.31,100.00006765687904
18.32,100.00006841993287
18.33,100.00006910662518
18.34,100.0000697180789
18.35,100.00007025541704
18.36,100.00007071976252
18.37,100.00007111223836
18.38,100.00007143396748
18.39,100.00007168607284
18.4,100.00007186967738
18.41,100.00007198590411
18.42,100.00007203587602
18.43,100.00007202071602
18.44,100.00007194154703
18.45,100.00007179949216
18.46,100.00007159567424
18.47,100.00007133121628
18.48,100.00007100724126
18.49,100.00007062487212
18.5,100.00007018523182
18.51,100.00006968944334
18.52,100.00006913862964
18.53,100.00006853391368
18.54,100.00006787641844
18.55,100.00006716726683
18.56,100.0000664075819
18.57,100.00006559848656
18.58,100.00006474110374
18.59,100.0000638365565
18.6,100.00006288596772
18.61,100.0000618904604
18.62,100.00006085115749
18.63,100.00005976918192
18.64,100.00005864565674
18.65,100.00005748170489
18.66,100.00005627844924
18.67,100.00005503701286
18.68,100.00005375851867
18.69,100.00005244408968
18.7,100.00005109484876
18.71,100.00004971191896
18.72,100.00004829642322
18.73,100.00004684948448
18.74,100.00004537222571
18.75,100.0000438657699
18.76,100.00004233123998
18.77,100.00004076975895
18.78,100.00003918244975
18.79,100.00003757043532
18.8,100.00003593483868
18.81,100.00003427678278
18.82,100.00003259739054
18.83,100.000030897785
18.84,100.00002917908904
18.85,100.00002744242563
18.86,100.00002568891782
18.87,100.00002391968847
18.88,100.00002213586065
18.89,100.00002033855722
18.9,100.0000185289012
18.91,100.00001670801554
18.92,100.00001487702325
18.93,100.00001303704715
18.94,100.0000111892104
18.95,100.00000933463583
18.96,100.00000747444648
18.97,100.0000056097652
18.98,100.00000374171508
18.99,100.00000187141904
19.0,100.0
19.01,99.999998128581
19.02,99.99999625828494
19.03,99.9999943902348
19.04,99.99999252555358
19.05,99.9999906653642
19.06,99.9999888107896
19.07,99.99998696295282
19.08,99.99998512297678
19.09,99.99998329198448
19.1,99.99998147109882
19.11,99.99997966144278
19.12,99.99997786413935
19.13,99.99997608031153
19.14,99.9999743110822
19.15,99.99997255757438
19.16,99.999970820911
19.17,99.99996910221503
19.18,99.99996740260946
19.19,99.99996572321726
19.2,99.99996406516132
19.21,99.99996242956468
19.22,99.99996081755027
19.23,99.99995923024106
19.24,99.99995766876005
19.25,99.99995613423012
19.26,99.99995462777431
19.27,99.99995315051557
19.28,99.9999517035768
19.29,99.99995028808104
19.3,99.99994890515124
19.31,99.99994755591035
19.32,99.99994624148133
19.33,99.99994496298714
19.34,99.99994372155076
19.35,99.99994251829516
19.36,99.99994135434326
19.37,99.99994023081808
19.38,99.99993914884254
19.39,99.99993810953964
19.4,99.9999371140323
19.41,99.99993616344352
19.42,99.99993525889626
19.43,99.99993440151349
19.44,99.99993359241812
19.45,99.99993283273317
19.46,99.99993212358156
19.47,99.99993146608634
19.48,99.99993086137036
19.49,99.99993031055666
19.5,99.9999298147682
19.51,99.9999293751279
19.52,99.99992899275875
19.53,99.99992866878372
19.54,99.99992840432576
19.55,99.99992820050788
19.56,99.99992805845297
19.57,99.999927979284
19.58,99.999927964124
19.59,99.99992801409589
19.6,99.99992813032262
19.61,99.9999283139272
19.62,99.99992856603254
19.63,99.99992888776164
19.64,99.99992928023744
19.65,99.99992974458296
19.66,99.99993028192108
19.67,99.99993089337482
19.68,99.99993158006714
19.69,99.999932343121
19.7,99.99993318365932
19.71,99.99993410280511
19.72,99.99993510168132
19.73,99.99993618141092
19.74,99.9999373431169
19.75,99.99993858792216
19.76,99.99993991694971
19.77,99.9999413313225
19.78,99.99994283216353
19.79,99.99994442059568
19.8,99.99994609774195
19.81,99.99994786472536
19.82,99.99994972266882
19.83,99.9999516726953
19.84,99.99995371592776
19.85,99.9999558534892
19.86,99.99995808650252
19.87,99.99996041609074
19.88,99.9999628433768
19.89,99.99996536948365
19.9,99.9999679955343
19.91,99.99997072265164
19.92,99.99997355195872
19.93,99.99997648457844
19.94,99.99997952163382
19.95,99.99998266424774
19.96,99.99998591354324
19.97,99.99998927064324
19.98,99.99999273667072
19.99,99.99999631274866
20.0,100.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
