wind_speed,Unison U54
13.06,749.9390823830655
13.07,749.9302239018627
13.08,749.9217220327298
13.09,749.9135718135906
13.1,749.9057682823694
13.11,749.8983064769901
13.12,749.8911814353771
13.13,749.8843881954539
13.14,749.877921795145
13.15,749.8717772723744
13.16,749.865949665066
13.17,749.8604340111439
13.18,749.8552253485323
13.19,749.8503187151549
13.2,749.8457091489364
13.21,749.8413916878003
13.22,749.8373613696708
13.23,749.8336132324722
13.24,749.8301423141284
13.25,749.8269436525632
13.26,749.8240122857011
13.27,749.8213432514658
13.28,749.8189315877817
13.29,749.8167723325726
13.3,749.8148605237627
13.31,749.8131911992759
13.32,749.8117593970366
13.33,749.8105601549685
13.34,749.8095885109958
13.35,749.8088395030425
13.36,749.8083081690328
13.37,749.8079895468906
13.38,749.80787867454
13.39,749.8079705899053
13.4,749.8082603309103
13.41,749.808742935479
13.42,749.8094134415358
13.43,749.8102668870044
13.44,749.8112983098091
13.45,749.8125027478736
13.46,749.8138752391227
13.47,749.8154108214795
13.48,749.8171045328689
13.49,749.8189514112147
13.5,749.8209464944407
13.51,749.8230848204711
13.52,749.8253614272301
13.53,749.8277713526417
13.54,749.83030963463
13.55,749.8329713111189
13.56,749.8357514200326
13.57,749.838644999295
13.58,749.8416470868303
13.59,749.8447527205626
13.6,749.8479569384159
13.61,749.8512547783142
13.62,749.8546412781816
13.63,749.8581114759423
13.64,749.8616604095204
13.65,749.8652831168396
13.66,749.8689746358242
13.67,749.8727300043982
13.68,749.8765442604858
13.69,749.8804124420109
13.7,749.8843295868976
13.71,749.88829073307
13.72,749.8922909184522
13.73,749.8963251809681
13.74,749.900388558542
13.75,749.9044760890976
13.76,749.9085828105594
13.77,749.9127037608513
13.78,749.9168339778971
13.79,749.9209684996213
13.8,749.9251023639478
13.81,749.9292306088003
13.82,749.9333482721034
13.83,749.9374503917808
13.84,749.9415320057567
13.85,749.9455881519552
13.86,749.9496138683003
13.87,749.953604192716
13.88,749.9575541631265
13.89,749.9614588174557
13.9,749.9653131936279
13.91,749.9691123295669
13.92,749.9728512631971
13.93,749.9765250324422
13.94,749.9801286752263
13.95,749.9836572294736
13.96,749.9871057331083
13.97,749.990469224054
13.98,749.9937427402352
13.99,749.9969213195759
14.0,750.0
14.01,750.0029748680416
14.02,750.0058462046743
14.03,750.0086153394818
14.04,750.0112836020477
14.05,750.0138523219555
14.06,750.0163228287888
14.07,750.0186964521315
14.08,750.0209745215669
14.09,750.0231583666786
14.1,750.0252493170505
14.11,750.027248702266
14.12,750.0291578519086
14.13,750.0309780955623
14.14,750.0327107628103
14.15,750.0343571832365
14.16,750.0359186864242
14.17,750.0373966019572
14.18,750.0387922594193
14.19,750.0401069883936
14.2,750.0413421184644
14.21,750.0424989792148
14.22,750.0435789002283
14.23,750.044583211089
14.24,750.04551324138
14.25,750.0463703206855
14.26,750.0471557785885
14.27,750.047870944673
14.28,750.0485171485226
14.29,750.0490957197205
14.3,750.049607987851
14.31,750.0500552824972
14.32,750.0504389332427
14.33,750.0507602696714
14.34,750.0510206213665
14.35,750.0512213179121
14.36,750.0513636888916
14.37,750.0514490638883
14.38,750.0514787724862
14.39,750.051454144269
14.4,750.05137650882
14.41,750.0512471957229
14.42,750.0510675345614
14.43,750.050838854919
14.44,750.0505624863794
14.45,750.050239758526
14.46,750.0498720009426
14.47,750.0494605432127
14.48,750.0490067149202
14.49,750.0485118456484
14.5,750.047977264981
14.51,750.0474043025017
14.52,750.0467942877939
14.53,750.0461485504413
14.54,750.0454684200278
14.55,750.0447552261364
14.56,750.0440102983514
14.57,750.0432349662559
14.58,750.0424305594336
14.59,750.0415984074683
14.6,750.0407398399436
14.61,750.0398561864428
14.62,750.0389487765498
14.63,750.0380189398481
14.64,750.0370680059216
14.65,750.0360973043535
14.66,750.0351081647274
14.67,750.0341019166272
14.68,750.0330798896363
14.69,750.0320434133384
14.7,750.0309938173172
14.71,750.0299324311561
14.72,750.0288605844388
14.73,750.027779606749
14.74,750.0266908276702
14.75,750.025595576786
14.76,750.0244951836801
14.77,750.0233909779362
14.78,750.0222842891377
14.79,750.0211764468681
14.8,750.0200687807114
14.81,750.0189626202509
14.82,750.0178592950705
14.83,750.0167601347532
14.84,750.0156664688835
14.85,750.0145796270442
14.86,750.0135009388194
14.87,750.0124317337926
14.88,750.0113733415473
14.89,750.0103270916671
14.9,750.0092943137358
14.91,750.0082763373368
14.92,750.0072744920541
14.93,750.0062901074708
14.94,750.0053245131706
14.95,750.0043790387375
14.96,750.0034550137545
14.97,750.0025537678058
14.98,750.0016766304747
14.99,750.0008249313449
15.0,750.0
15.01,749.99920288505
15.02,749.9984335112098
15.03,749.9976915222212
15.04,749.9969765618255
15.05,749.9962882737645
15.06,749.9956263017793
15.07,749.9949902896117
15.08,749.994379881003
15.09,749.9937947196948
15.1,749.9932344494287
15.11,749.992698713946
15.12,749.9921871569884
15.13,749.9916994222972
15.14,749.991235153614
15.15,749.9907939946802
15.16,749.9903755892375
15.17,749.9899795810272
15.18,749.9896056137911
15.19,749.9892533312702
15.2,749.9889223772066
15.21,749.9886123953414
15.22,749.988323029416
15.23,749.9880539231724
15.24,749.9878047203515
15.25,749.9875750646952
15.26,749.987364599945
15.27,749.9871729698423
15.28,749.9869998181283
15.29,749.986844788545
15.3,749.9867075248338
15.31,749.986587670736
15.32,749.9864848699931
15.33,749.9863987663467
15.34,749.9863290035385
15.35,749.9862752253096
15.36,749.9862370754017
15.37,749.9862141975563
15.38,749.9862062355148
15.39,749.9862128330191
15.4,749.9862336338102
15.41,749.9862682816297
15.42,749.9863164202194
15.43,749.9863776933205
15.44,749.9864517446745
15.45,749.986538218023
15.46,749.9866367571076
15.47,749.9867470056696
15.48,749.9868686074507
15.49,749.9870012061922
15.5,749.9871444456356
15.51,749.9872979695227
15.52,749.9874614215946
15.53,749.9876344455932
15.54,749.9878166852598
15.55,749.9880077843358
15.56,749.9882073865626
15.57,749.9884151356821
15.58,749.9886306754355
15.59,749.9888536495646
15.6,749.9890837018105
15.61,749.9893204759147
15.62,749.9895636156192
15.63,749.9898127646651
15.64,749.9900675667941
15.65,749.9903276657474
15.66,749.9905927052667
15.67,749.9908623290938
15.68,749.9911361809695
15.69,749.9914139046358
15.7,749.9916951438342
15.71,749.991979542306
15.72,749.9922667437928
15.73,749.9925563920361
15.74,749.9928481307775
15.75,749.9931416037582
15.76,749.99343645472
15.77,749.9937323274044
15.78,749.9940288655525
15.79,749.9943257129064
15.8,749.9946225132071
15.81,749.9949189101964
15.82,749.9952145476157
15.83,749.9955090692063
15.84,749.9958021187101
15.85,749.9960933398683
15.86,749.9963823764224
15.87,749.9966688721141
15.88,749.9969524706848
15.89,749.9972328158758
15.9,749.9975095514291
15.91,749.9977823210858
15.92,749.9980507685874
15.93,749.9983145376756
15.94,749.9985732720916
15.95,749.9988266155773
15.96,749.9990742118737
15.97,749.9993157047228
15.98,749.9995507378659
15.99,749.9997789550445
16.0,750.0
16.01,750.0002135917589
16.02,750.0004197504867
16.03,750.0006185716336
16.04,750.0008101506503
16.05,750.0009945829871
16.06,750.0011719640944
16.07,750.0013423894222
16.08,750.0015059544215
16.09,750.0016627545422
16.1,750.0018128852352
16.11,750.0019564419503
16.12,750.0020935201385
16.13,750.0022242152496
16.14,750.0023486227343
16.15,750.0024668380431
16.16,750.0025789566263
16.17,750.0026850739339
16.18,750.0027852854168
16.19,750.0028796865254
16.2,750.0029683727098
16.21,750.0030514394205
16.22,750.0031289821079
16.23,750.0032010962223
16.24,750.0032678772142
16.25,750.0033294205339
16.26,750.0033858216319
16.27,750.0034371759587
16.28,750.0034835789644
16.29,750.0035251260995
16.3,750.0035619128146
16.31,750.0035940345597
16.32,750.0036215867855
16.33,750.003644664942
16.34,750.0036633644804
16.35,750.0036777808504
16.36,750.0036880095024
16.37,750.0036941458868
16.38,750.0036962854546
16.39,750.0036945236552
16.4,750.00368895594
16.41,750.0036796777587
16.42,750.003666784562
16.43,750.0036503718001
16.44,750.0036305349234
16.45,750.0036073693826
16.46,750.0035809706278
16.47,750.0035514341092
16.48,750.0035188552778
16.49,750.0034833295836
16.5,750.0034449524767
16.51,750.003403819408
16.52,750.0033600258278
16.53,750.0033136671863
16.54,750.003264838934
16.55,750.0032136365214
16.56,750.0031601553987
16.57,750.0031044910163
16.58,750.0030467388248
16.59,750.0029869942744
16.6,750.0029253528153
16.61,750.0028619098982
16.62,750.0027967609736
16.63,750.0027300014916
16.64,750.0026617269028
16.65,750.0025920326575
16.66,750.0025210142059
16.67,750.0024487669986
16.68,750.002375386486
16.69,750.0023009681184
16.7,750.0022256073464
16.71,750.00214939962
16.72,750.0020724403901
16.73,750.0019948251066
16.74,750.0019166492201
16.75,750.001838008181
16.76,750.0017589974398
16.77,750.0016797124467
16.78,750.0016002486523
16.79,750.0015207015067
16.8,750.0014411664605
16.81,750.001361738964
16.82,750.0012825144677
16.83,750.0012035884217
16.84,750.0011250562769
16.85,750.0010470134832
16.86,750.0009695554911
16.87,750.0008927777513
16.88,750.0008167757139
16.89,750.0007416448293
16.9,750.0006674805481
16.91,750.0005943783204
16.92,750.0005224335969
16.93,750.0004517418278
16.94,750.0003823984633
16.95,750.0003144989541
16.96,750.0002481387505
16.97,750.0001834133028
16.98,750.0001204180617
16.99,750.0000592484771
17.0,750.0
17.01,749.9999427479146
17.02,749.9998874868437
17.03,749.9998341912443
17.04,749.9997828355733
17.05,749.9997333942874
17.06,749.9996858418441
17.07,749.9996401526997
17.08,749.9995963013114
17.09,749.9995542621361
17.1,749.9995140096311
17.11,749.9994755182527
17.12,749.9994387624585
17.13,749.9994037167047
17.14,749.9993703554488
17.15,749.9993386531477
17.16,749.9993085842582
17.17,749.999280123237
17.18,749.9992532445415
17.19,749.9992279226285
17.2,749.9992041319546
17.21,749.9991818469771
17.22,749.9991610421529
17.23,749.9991416919389
17.24,749.999123770792
17.25,749.999107253169
17.26,749.9990921135272
17.27,749.9990783263233
17.28,749.9990658660141
17.29,749.9990547070568
17.3,749.9990448239083
17.31,749.9990361910255
17.32,749.9990287828654
17.33,749.9990225738845
17.34,749.9990175385404
17.35,749.9990136512897
17.36,749.9990108865892
17.37,749.9990092188962
17.38,749.9990086226672
17.39,749.9990090723595
17.4,749.9990105424301
17.41,749.9990130073356
17.42,749.9990164415332
17.43,749.9990208194796
17.44,749.9990261156318
17.45,749.999032304447
17.46,749.9990393603819
17.47,749.9990472578933
17.48,749.9990559714386
17.49,749.9990654754743
17.5,749.9990757444574
17.51,749.9990867528453
17.52,749.9990984750941
17.53,749.9991108856614
17.54,749.9991239590041
17.55,749.9991376695788
17.56,749.9991519918427
17.57,749.9991669002527
17.58,749.9991823692657
17.59,749.9991983733386
17.6,749.9992148869283
17.61,749.9992318844918
17.62,749.9992493404862
17.63,749.9992672293681
17.64,749.9992855255948
17.65,749.9993042036231
17.66,749.9993232379097
17.67,749.9993426029118
17.68,749.9993622730863
17.69,749.9993822228901
17.7,749.9994024267802
17.71,749.9994228592134
17.72,749.9994434946468
17.73,749.9994643075372
17.74,749.9994852723418
17.75,749.9995063635171
17.76,749.9995275555203
17.77,749.9995488228086
17.78,749.9995701398383
17.79,749.9995914810669
17.8,749.999612820951
17.81,749.9996341339478
17.82,749.999655394514
17.83,749.9996765771065
17.84,749.9996976561825
17.85,749.9997186061989
17.86,749.9997394016125
17.87,749.9997600168805
17.88,749.9997804264593
17.89,749.9998006048063
17.9,749.9998205263784
17.91,749.9998401656322
17.92,749.9998594970251
17.93,749.9998784950138
17.94,749.9998971340552
17.95,749.9999153886064
17.96,749.9999332331241
17.97,749.9999506420654
17.98,749.9999675898872
17.99,749.9999840510465
18.0,750.0
18.01,750.0000154165825
18.02,750.0000303021383
18.03,750.0000446633887
18.04,750.0000585070563
18.05,750.0000718398627
18.06,750.0000846685297
18.07,750.0000969997792
18.08,750.0001088403329
18.09,750.0001201969126
18.1,750.0001310762406
18.11,750.0001414850386
18.12,750.0001514300283
18.13,750.0001609179313
18.14,750.0001699554701
18.15,750.0001785493663
18.16,750.0001867063415
18.17,750.000194433118
18.18,750.0002017364171
18.19,750.000208622961
18.2,750.0002150994718
18.21,750.000221172671
18.22,750.0002268492805
18.23,750.0002321360221
18.24,750.0002370396179
18.25,750.0002415667894
18.26,750.0002457242592
18.27,750.0002495187482
18.28,750.0002529569788
18.29,750.0002560456728
18.3,750.0002587915519
18.31,750.0002612013382
18.32,750.0002632817534
18.33,750.0002650395196
18.34,750.0002664813582
18.35,750.0002676139912
18.36,750.0002684441408
18.37,750.0002689785285
18.38,750.0002692238764
18.39,750.0002691869062
18.4,750.0002688743397
18.41,750.0002682928989
18.42,750.0002674493057
18.43,750.0002663502819
18.44,750.0002650025493
18.45,750.0002634128297
18.46,750.0002615878453
18.47,750.0002595343174
18.48,750.0002572589682
18.49,750.0002547685197
18.5,750.0002520696934
18.51,750.0002491692115
18.52,750.0002460737957
18.53,750.0002427901679
18.54,750.0002393250497
18.55,750.0002356851634
18.56,750.0002318772305
18.57,750.000227907973
18.58,750.000223784113
18.59,750.0002195123717
18.6,750.0002150994718
18.61,750.0002105521345
18.62,750.000205877082
18.63,750.0002010810358
18.64,750.0001961707181
18.65,750.000191152851
18.66,750.0001860341556
18.67,750.0001808213544
18.68,750.0001755211689
18.69,750.0001701403212
18.7,750.0001646855329
18.71,750.0001591635263
18.72,750.0001535810228
18.73,750.0001479447445
18.74,750.0001422614132
18.75,750.0001365377507
18.76,750.0001307804789
18.77,750.0001249963196
18.78,750.0001191919948
18.79,750.0001133742261
18.8,750.0001075497358
18.81,750.0001017252455
18.82,750.000095907477
18.83,750.0000901031524
18.84,750.000084318993
18.85,750.0000785617212
18.86,750.0000728380587
18.87,750.0000671547274
18.88,750.0000615184488
18.89,750.0000559359454
18.9,750.0000504139388
18.91,750.0000449591505
18.92,750.0000395783029
18.93,750.0000342781175
18.94,750.0000290653161
18.95,750.0000239466209
18.96,750.0000189287535
18.97,750.0000140184359
18.98,750.0000092223897
18.99,750.0000045473373
19.0,750.0
19.01,749.9999955857555
19.02,749.999991304604
19.03,749.9999871552006
19.04,749.9999831362014
19.05,749.9999792462619
19.06,749.9999754840377
19.07,749.9999718481844
19.08,749.9999683373577
19.09,749.9999649502132
19.1,749.9999616854066
19.11,749.9999585415934
19.12,749.9999555174293
19.13,749.9999526115698
19.14,749.9999498226708
19.15,749.9999471493877
19.16,749.9999445903761
19.17,749.9999421442917
19.18,749.9999398097904
19.19,749.9999375855274
19.2,749.9999354701584
19.21,749.9999334623393
19.22,749.9999315607256
19.23,749.9999297639729
19.24,749.9999280707367
19.25,749.9999264796729
19.26,749.9999249894366
19.27,749.9999235986841
19.28,749.9999223060707
19.29,749.9999211102522
19.3,749.9999200098839
19.31,749.9999190036218
19.32,749.9999180901212
19.33,749.9999172680378
19.34,749.9999165360274
19.35,749.9999158927455
19.36,749.999915336848
19.37,749.99991486699
19.38,749.9999144818277
19.39,749.9999141800163
19.4,749.9999139602112
19.41,749.9999138210687
19.42,749.9999137612442
19.43,749.9999137793933
19.44,749.9999138741715
19.45,749.9999140442347
19.46,749.9999142882381
19.47,749.9999146048376
19.48,749.9999149926888
19.49,749.9999154504474
19.5,749.9999159767689
19.51,749.9999165703091
19.52,749.9999172297235
19.53,749.9999179536675
19.54,749.999918740797
19.55,749.9999195897678
19.56,749.9999204992353
19.57,749.9999214678551
19.58,749.9999224942829
19.59,749.9999235771743
19.6,749.9999247151849
19.61,749.9999259069705
19.62,749.9999271511865
19.63,749.9999284464886
19.64,749.9999297915324
19.65,749.9999311849735
19.66,749.999932625468
19.67,749.9999341116709
19.68,749.999935642238
19.69,749.9999372158253
19.7,749.9999388310877
19.71,749.9999404866816
19.72,749.9999421812621
19.73,749.999943913485
19.74,749.999945682006
19.75,749.9999474854807
19.76,749.9999493225645
19.77,749.9999511919135
19.78,749.9999530921827
19.79,749.9999550220282
19.8,749.9999569801056
19.81,749.9999589650705
19.82,749.9999609755783
19.83,749.999963010285
19.84,749.9999650678458
19.85,749.9999671469166
19.86,749.9999692461531
19.87,749.9999713642108
19.88,749.9999734997451
19.89,749.999975651412
19.9,749.999977817867
19.91,749.9999799977655
19.92,749.9999821897638
19.93,749.9999843925167
19.94,749.9999866046804
19.95,749.9999888249104
19.96,749.999991051862
19.97,749.9999932841912
19.98,749.9999955205536
19.99,749.9999977596048
20.0,750.0
20.01,750.0000022403956
20.02,750.0000044794465
20.03,750.0000067158089
20.04,750.000008948138
20.05,750.0000111750899
20.06,750.0000133953197
20.07,750.0000156074833
20.08,750.0000178102363
20.09,750.0000200022346
20.1,750.0000221821331
20.11,750.000024348588
20.12,750.0000265002549
20.13,750.0000286357894
20.14,750.0000307538471
20.15,750.0000328530834
20.16,750.0000349321544
20.17,750.0000369897152
20.18,750.0000390244218
20.19,750.0000410349297
20.2,750.0000430198943
20.21,750.0000449779718
20.22,750.0000469078175
20.23,750.0000488080867
20.24,750.0000506774356
20.25,750.0000525145196
20.26,750.0000543179941
20.27,750.0000560865152
20.28,750.000057818738
20.29,750.0000595133185
20.3,750.0000611689123
20.31,750.0000627841749
20.32,750.0000643577621
20.33,750.0000658883291
20.34,750.0000673745321
20.35,750.0000688150265
20.36,750.0000702084676
20.37,750.0000715535115
20.38,750.0000728488136
20.39,750.0000740930295
20.4,750.0000752848152
20.41,750.0000764228259
20.42,750.0000775057172
20.43,750.0000785321452
20.44,750.0000795007649
20.45,750.0000804102324
20.46,750.000081259203
20.47,750.0000820463326
20.48,750.0000827702768
20.49,750.0000834296911
20.5,750.0000840232312
20.51,750.0000845495528
20.52,750.0000850073113
20.53,750.0000853951626
20.54,750.000085711762
20.55,750.0000859557655
20.56,750.0000861258286
20.57,750.0000862206067
20.58,750.0000862387558
20.59,750.0000861789312
20.6,750.0000860397888
20.61,750.000085819984
20.62,750.0000855181725
20.63,750.00008513301
20.64,750.000084663152
20.65,750.0000841072545
20.66,750.0000834639726
20.67,750.0000827319623
20.68,750.0000819098789
20.69,750.0000809963783
20.7,750.0000799901161
20.71,750.0000788897478
20.72,750.0000776939291
20.73,750.0000764013159
20.74,750.0000750105633
20.75,750.0000735203273
20.76,750.0000719292634
20.77,750.0000702360273
20.78,750.0000684392745
20.79,750.0000665376606
20.8,750.0000645298417
20.81,750.0000624144727
20.82,750.0000601902098
20.83,750.0000578557083
20.84,750.0000554096239
20.85,750.0000528506124
20.86,750.0000501773293
20.87,750.0000473884302
20.88,750.0000444825707
20.89,750.0000414584067
20.9,750.0000383145936
20.91,750.0000350497868
20.92,750.0000316626423
20.93,750.0000281518156
20.94,750.0000245159624
20.95,750.0000207537381
20.96,750.0000168637986
20.97,750.0000128447995
20.98,750.0000086953961
20.99,750.0000044142445
21.0,750.0
