wind_speed,Vestas V90 Gridstreamer
13.41,2028.756391612026
13.42,2028.7843853415973
13.43,2028.812080985755
13.44,2028.83950706708
13.45,2028.8666921081508
13.46,2028.8936646315483
13.47,2028.9204531598525
13.48,2028.947086215642
13.49,2028.973592321498
13.5,2029.0
13.51,2029.026331171824
13.52,2029.0525813500255
13.53,2029.07873944576
13.54,2029.1047943701776
13.55,2029.130735034433
13.56,2029.1565503496784
13.57,2029.182229227066
13.58,2029.20776057775
13.59,2029.2331333128811
13.6,2029.2583363436145
13.61,2029.2833585811013
13.62,2029.3081889364944
13.63,2029.332816320948
13.64,2029.3572296456127
13.65,2029.381417821644
13.66,2029.4053697601923
13.67,2029.429074372412
13.68,2029.4525205694545
13.69,2029.4756972624737
13.7,2029.4985933626217
13.71,2029.521197781052
13.72,2029.5434994289164
13.73,2029.565487217369
13.74,2029.5871500575613
13.75,2029.6084768606477
13.76,2029.6294565377796
13.77,2029.65007800011
13.78,2029.670330158792
13.79,2029.6902019249785
13.8,2029.7096822098213
13.81,2029.7287599244755
13.82,2029.7474239800915
13.83,2029.7656632878236
13.84,2029.7834667588236
13.85,2029.8008233042444
13.86,2029.8177218352391
13.87,2029.834151262961
13.88,2029.850100498562
13.89,2029.865558453196
13.9,2029.880514038015
13.91,2029.8949561641716
13.92,2029.9088737428192
13.93,2029.9222556851096
13.94,2029.935090902197
13.95,2029.9473683052336
13.96,2029.959076805372
13.97,2029.970205313765
13.98,2029.9807427415656
13.99,2029.9906779999264
14.0,2030.0
14.01,2030.0087021398829
14.02,2030.0167957654403
14.03,2030.0242967094816
14.04,2030.0312208048151
14.05,2030.0375838842504
14.06,2030.043401780596
14.07,2030.0486903266608
14.08,2030.0534653552536
14.09,2030.057742699184
14.1,2030.06153819126
14.11,2030.0648676642904
14.12,2030.0677469510845
14.13,2030.070191884452
14.14,2030.0722182972
14.15,2030.0738420221396
14.16,2030.0750788920773
14.17,2030.075944739824
14.18,2030.0764553981876
14.19,2030.0766266999765
14.2,2030.076474478
14.21,2030.076014565068
14.22,2030.0752627939885
14.23,2030.0742349975703
14.24,2030.0729470086224
14.25,2030.0714146599537
14.26,2030.0696537843733
14.27,2030.0676802146904
14.28,2030.0655097837123
14.29,2030.0631583242505
14.3,2030.0606416691112
14.31,2030.0579756511047
14.32,2030.0551761030404
14.33,2030.052258857726
14.34,2030.049239747971
14.35,2030.046134606584
14.36,2030.0429592663731
14.37,2030.0397295601488
14.38,2030.03646132072
14.39,2030.0331703808947
14.4,2030.029872573482
14.41,2030.0265837312904
14.42,2030.023319687129
14.43,2030.020096273807
14.44,2030.0169293241336
14.45,2030.0138346709168
14.46,2030.010828146966
14.47,2030.0079255850903
14.48,2030.0051428180975
14.49,2030.0024956787984
14.5,2030.0
14.51,2029.9976682686463
14.52,2029.9954995882144
14.53,2029.9934897163164
14.54,2029.9916344105632
14.55,2029.989929428567
14.56,2029.98837052794
14.57,2029.9869534662923
14.58,2029.9856740012367
14.59,2029.9845278903852
14.6,2029.9835108913485
14.61,2029.9826187617389
14.62,2029.9818472591676
14.63,2029.9811921412456
14.64,2029.9806491655863
14.65,2029.9802140898007
14.66,2029.9798826715
14.67,2029.979650668296
14.68,2029.979513837799
14.69,2029.979467937623
14.7,2029.9795087253788
14.71,2029.9796319586771
14.72,2029.9798333951308
14.73,2029.9801087923515
14.74,2029.9804539079496
14.75,2029.9808644995376
14.76,2029.981336324728
14.77,2029.9818651411304
14.78,2029.982446706358
14.79,2029.9830767780225
14.8,2029.983751113734
14.81,2029.984465471106
14.82,2029.9852156077493
14.83,2029.985997281276
14.84,2029.9868062492965
14.85,2029.9876382694235
14.86,2029.988489099268
14.87,2029.9893544964425
14.88,2029.9902302185585
14.89,2029.9911120232268
14.9,2029.9919956680603
14.91,2029.992876910669
14.92,2029.9937515086665
14.93,2029.9946152196624
14.94,2029.9954638012705
14.95,2029.9962930111008
14.96,2029.997098606765
14.97,2029.997876345876
14.98,2029.998621986044
14.99,2029.9993312848812
15.0,2030.0
15.01,2030.000624785533
15.02,2030.001205881704
15.03,2030.001744425256
15.04,2030.002241552934
15.05,2030.0026984014837
15.06,2030.0031161076477
15.07,2030.0034958081712
15.08,2030.0038386398
15.09,2030.0041457392767
15.1,2030.004418243348
15.11,2030.004657288756
15.12,2030.0048640122463
15.13,2030.0050395505648
15.14,2030.005185040454
15.15,2030.00530161866
15.16,2030.0053904219264
15.17,2030.0054525869973
15.18,2030.0054892506184
15.19,2030.0055015495327
15.2,2030.005490620487
15.21,2030.005457600224
15.22,2030.0054036254887
15.23,2030.0053298330265
15.24,2030.0052373595804
15.25,2030.005127341896
15.26,2030.005000916717
15.27,2030.0048592207893
15.28,2030.004703390856
15.29,2030.004534563663
15.3,2030.0043538759533
15.31,2030.0041624644723
15.32,2030.0039614659647
15.33,2030.0037520171747
15.34,2030.0035352548468
15.35,2030.003312315726
15.36,2030.003084336556
15.37,2030.0028524540812
15.38,2030.002617805048
15.39,2030.0023815261989
15.4,2030.00214475428
15.41,2030.0019086260345
15.42,2030.0016742782072
15.43,2030.0014428475429
15.44,2030.0012154707867
15.45,2030.0009932846824
15.46,2030.0007774259743
15.47,2030.000569031408
15.48,2030.0003692377268
15.49,2030.0001791816765
15.5,2030.0
15.51,2029.999832589221
15.52,2029.9996768849712
15.53,2029.999532582662
15.54,2029.9993993777016
15.55,2029.9992769655016
15.56,2029.999165041473
15.57,2029.999063301024
15.58,2029.9989714395656
15.59,2029.998889152509
15.6,2029.9988161352635
15.61,2029.9987520832392
15.62,2029.9986966918464
15.63,2029.998649656496
15.64,2029.9986106725971
15.65,2029.998579435562
15.66,2029.9985556407985
15.67,2029.9985389837173
15.68,2029.9985291597304
15.69,2029.9985258642455
15.7,2029.9985287926747
15.71,2029.9985376404272
15.72,2029.998552102914
15.73,2029.998571875545
15.74,2029.99859665373
15.75,2029.9986261328795
15.76,2029.9986600084044
15.77,2029.9986979757136
15.78,2029.9987397302184
15.79,2029.9987849673284
15.8,2029.998833382455
15.81,2029.9988846710064
15.82,2029.998938528394
15.83,2029.998994650028
15.84,2029.999052731319
15.85,2029.9991124676765
15.86,2029.999173554511
15.87,2029.999235687232
15.88,2029.9992985612512
15.89,2029.9993618719784
15.9,2029.999425314823
15.91,2029.999488585196
15.92,2029.9995513785068
15.93,2029.999613390166
15.94,2029.9996743155848
15.95,2029.999733850172
15.96,2029.999791689338
15.97,2029.9998475284945
15.98,2029.9999010630493
15.99,2029.9999519884143
16.0,2030.0
16.01,2030.000044857584
16.02,2030.0000865784116
16.03,2030.0001252440989
16.04,2030.0001609362605
16.05,2030.0001937365105
16.06,2030.000223726464
16.07,2030.0002509877347
16.08,2030.000275601938
16.09,2030.0002976506887
16.1,2030.0003172156005
16.11,2030.000334378289
16.12,2030.000349220368
16.13,2030.0003618234523
16.14,2030.0003722691563
16.15,2030.0003806390948
16.16,2030.0003870148823
16.17,2030.000391478134
16.18,2030.000394110464
16.19,2030.0003949934865
16.2,2030.000394208816
16.21,2030.000391838068
16.22,2030.000387962856
16.23,2030.000382664796
16.24,2030.0003760255008
16.25,2030.0003681265864
16.26,2030.0003590496672
16.27,2030.0003488763573
16.28,2030.0003376882717
16.29,2030.000325567025
16.3,2030.0003125942308
16.31,2030.0002988515048
16.32,2030.0002844204607
16.33,2030.0002693827144
16.34,2030.00025381988
16.35,2030.0002378135705
16.36,2030.0002214454023
16.37,2030.00020479699
16.38,2030.0001879499475
16.39,2030.000170985889
16.4,2030.00015398643
16.41,2030.0001370331847
16.42,2030.000120207768
16.43,2030.0001035917935
16.44,2030.000087266877
16.45,2030.0000713146328
16.46,2030.0000558166744
16.47,2030.0000408546175
16.48,2030.0000265100769
16.49,2030.000012864666
16.5,2030.0
16.51,2029.9999879804477
16.52,2029.9999768013847
16.53,2029.999966440945
16.54,2029.999956877259
16.55,2029.9999480884585
16.56,2029.9999400526744
16.57,2029.9999327480384
16.58,2029.9999261526823
16.59,2029.9999202447375
16.6,2029.9999150023343
16.61,2029.9999104036065
16.62,2029.999906426683
16.63,2029.9999030496967
16.64,2029.9999002507784
16.65,2029.99989800806
16.66,2029.9998962996729
16.67,2029.999895103748
16.68,2029.9998943984176
16.69,2029.999894161812
16.7,2029.999894372064
16.71,2029.999895007304
16.72,2029.9998960456635
16.73,2029.9998974652744
16.74,2029.9998992442677
16.75,2029.9999013607755
16.76,2029.9999037929283
16.77,2029.999906518859
16.78,2029.9999095166968
16.79,2029.999912764576
16.8,2029.9999162406248
16.81,2029.9999199229776
16.82,2029.999923789764
16.83,2029.999927819116
16.84,2029.999931989165
16.85,2029.9999362780425
16.86,2029.99994066388
16.87,2029.999945124809
16.88,2029.9999496389603
16.89,2029.9999541844663
16.9,2029.9999587394573
16.91,2029.9999632820663
16.92,2029.9999677904236
16.93,2029.9999722426603
16.94,2029.9999766169087
16.95,2029.9999808913003
16.96,2029.999985043966
16.97,2029.999989053037
16.98,2029.9999928966456
16.99,2029.9999965529232
17.0,2030.0
17.01,2030.0000032206303
17.02,2030.000006216052
17.03,2030.000008992124
17.04,2030.000011554706
17.05,2030.0000139096587
17.06,2030.0000160628408
17.07,2030.0000180201123
17.08,2030.0000197873333
17.09,2030.0000213703631
17.1,2030.000022775061
17.11,2030.000024007288
17.12,2030.0000250729013
17.13,2030.0000259777628
17.14,2030.0000267277312
17.15,2030.0000273286664
17.16,2030.000027786428
17.17,2030.000028106876
17.18,2030.0000282958688
17.19,2030.000028359268
17.2,2030.000028302931
17.21,2030.0000281327195
17.22,2030.000027854492
17.23,2030.0000274741087
17.24,2030.000026997429
17.25,2030.000026430313
17.26,2030.00002577862
17.27,2030.0000250482096
17.28,2030.0000242449407
17.29,2030.0000233746755
17.3,2030.0000224432704
17.31,2030.0000214565875
17.32,2030.0000204204848
17.33,2030.000019340823
17.34,2030.0000182234617
17.35,2030.00001707426
17.36,2030.000015899078
17.37,2030.000014703776
17.38,2030.000013494212
17.39,2030.0000122762465
17.4,2030.00001105574
17.41,2030.0000098385517
17.42,2030.0000086305397
17.43,2030.0000074375653
17.44,2030.000006265488
17.45,2030.0000051201675
17.46,2030.0000040074628
17.47,2030.0000029332343
17.48,2030.000001903341
17.49,2030.0000009236437
17.5,2030.0
17.51,2029.999999137033
17.52,2029.9999983344107
17.53,2029.9999975905628
17.54,2029.999996903919
17.55,2029.9999962729096
17.56,2029.999995695964
17.57,2029.999995171512
17.58,2029.999994697985
17.59,2029.999994273812
17.6,2029.9999938974208
17.61,2029.9999935672447
17.62,2029.9999932817127
17.63,2029.9999930392537
17.64,2029.999992838298
17.65,2029.999992677276
17.66,2029.9999925546172
17.67,2029.9999924687515
17.68,2029.999992418109
17.69,2029.99999240112
17.7,2029.9999924162128
17.71,2029.9999924618196
17.72,2029.9999925363688
17.73,2029.999992638291
17.74,2029.9999927660149
17.75,2029.999992917972
17.76,2029.999993092592
17.77,2029.9999932883045
17.78,2029.9999935035385
17.79,2029.9999937367247
17.8,2029.9999939862944
17.81,2029.999994250675
17.82,2029.9999945282975
17.83,2029.9999948175928
17.84,2029.999995116989
17.85,2029.9999954249172
17.86,2029.999995739808
17.87,2029.9999960600896
17.88,2029.9999963841929
17.89,2029.9999967105475
17.9,2029.9999970375832
17.91,2029.9999973637307
17.92,2029.9999976874192
17.93,2029.9999980070784
17.94,2029.9999983211396
17.95,2029.999998628031
17.96,2029.9999989261837
17.97,2029.999999214027
17.98,2029.9999994899904
17.99,2029.999999752505
18.0,2030.0
18.01,2030.0000002312377
18.02,2030.0000004463063
18.03,2030.0000006456269
18.04,2030.0000008296192
18.05,2030.0000009987048
18.06,2030.0000011533043
18.07,2030.0000012938387
18.08,2030.000001420728
18.09,2030.000001534393
18.1,2030.0000016352544
18.11,2030.0000017237328
18.12,2030.0000018002493
18.13,2030.000001865224
18.14,2030.0000019190777
18.15,2030.0000019622312
18.16,2030.000001995105
18.17,2030.00000201812
18.18,2030.000002031697
18.19,2030.0000020362563
18.2,2030.0000020322184
18.21,2030.000002020004
18.22,2030.0000020000348
18.23,2030.0000019727304
18.24,2030.0000019385109
18.25,2030.0000018977985
18.26,2030.000001851013
18.27,2030.000001798576
18.28,2030.000001740906
18.29,2030.0000016784256
18.3,2030.0000016115555
18.31,2030.0000015407152
18.32,2030.0000014663256
18.33,2030.000001388808
18.34,2030.000001308583
18.35,2030.0000012260705
18.36,2030.000001141692
18.37,2030.000001055868
18.38,2030.0000009690189
18.39,2030.0000008815653
18.4,2030.000000793928
18.41,2030.000000706528
18.42,2030.0000006197852
18.43,2030.000000534121
18.44,2030.000000449956
18.45,2030.0000003677103
18.46,2030.000000287805
18.47,2030.0000002106608
18.48,2030.000000136698
18.49,2030.0000000663376
18.5,2030.0
18.51,2029.9999999380177
18.52,2029.9999998803655
18.53,2029.9999998269327
18.54,2029.9999997776056
18.55,2029.999999732272
18.56,2029.9999996908184
18.57,2029.9999996531335
18.58,2029.9999996191043
18.59,2029.9999995886185
18.6,2029.9999995615624
18.61,2029.9999995378244
18.62,2029.9999995172925
18.63,2029.9999994998527
18.64,2029.999999485393
18.65,2029.9999994738007
18.66,2029.999999464964
18.67,2029.9999994587693
18.68,2029.999999455105
18.69,2029.999999453858
18.7,2029.999999454916
18.71,2029.9999994581651
18.72,2029.9999994634943
18.73,2029.9999994707916
18.74,2029.9999994799416
18.75,2029.9999994908344
18.76,2029.9999995033563
18.77,2029.999999517396
18.78,2029.9999995328387
18.79,2029.9999995495737
18.8,2029.9999995674875
18.81,2029.9999995864675
18.82,2029.9999996064016
18.83,2029.999999627177
18.84,2029.999999648681
18.85,2029.999999670801
18.86,2029.999999693425
18.87,2029.9999997164405
18.88,2029.9999997397344
18.89,2029.9999997631933
18.9,2029.999999786706
18.91,2029.99999981016
18.92,2029.9999998334408
18.93,2029.9999998564383
18.94,2029.9999998790383
18.95,2029.9999999011295
18.96,2029.999999922598
18.97,2029.999999943332
18.98,2029.999999963219
18.99,2029.9999999821457
19.0,2030.0
19.01,2030.0000000166929
19.02,2030.000000032231
19.03,2030.0000000466432
19.04,2030.0000000599596
19.05,2030.0000000722089
19.06,2030.0000000834216
19.07,2030.000000093627
19.08,2030.000000102855
19.09,2030.000000111135
19.1,2030.0000001184967
19.11,2030.0000001249696
19.12,2030.0000001305837
19.13,2030.000000135368
19.14,2030.000000139352
19.15,2030.0000001425656
19.16,2030.00000014504
19.17,2030.000000146802
19.18,2030.000000147884
19.19,2030.000000148313
19.2,2030.000000148121
19.21,2030.000000147336
19.22,2030.000000145988
19.23,2030.0000001441067
19.24,2030.000000141722
19.25,2030.000000138863
19.26,2030.00000013556
19.27,2030.0000001318424
19.28,2030.0000001277397
19.29,2030.000000123281
19.3,2030.000000118497
19.31,2030.000000113416
19.32,2030.000000108069
19.33,2030.0000001024848
19.34,2030.0000000966927
19.35,2030.000000090724
19.36,2030.0000000846064
19.37,2030.0000000783707
19.38,2030.0000000720456
19.39,2030.0000000656617
19.4,2030.0000000592484
19.41,2030.0000000528344
19.42,2030.0000000464504
19.43,2030.000000040126
19.44,2030.00000003389
19.45,2030.0000000277728
19.46,2030.0000000218035
19.47,2030.000000016012
19.48,2030.0000000104276
19.49,2030.0000000050804
19.5,2030.0
19.51,2029.9999999952092
19.52,2029.9999999907095
19.53,2029.9999999864945
19.54,2029.9999999825573
19.55,2029.999999978893
19.56,2029.9999999754948
19.57,2029.9999999723575
19.58,2029.9999999694755
19.59,2029.9999999668416
19.6,2029.9999999644515
19.61,2029.999999962297
19.62,2029.999999960375
19.63,2029.9999999586769
19.64,2029.999999957199
19.65,2029.9999999559336
19.66,2029.9999999548768
19.67,2029.9999999540207
19.68,2029.99999995336
19.69,2029.999999952889
19.7,2029.9999999526008
19.71,2029.999999952492
19.72,2029.9999999525544
19.73,2029.9999999527824
19.74,2029.99999995317
19.75,2029.999999953712
19.76,2029.9999999544025
19.77,2029.9999999552351
19.78,2029.999999956204
19.79,2029.9999999573024
19.8,2029.999999958526
19.81,2029.999999959868
19.82,2029.9999999613224
19.83,2029.999999962884
19.84,2029.9999999645456
19.85,2029.9999999663028
19.86,2029.9999999681488
19.87,2029.9999999700767
19.88,2029.9999999720824
19.89,2029.999999974159
19.9,2029.999999976301
19.91,2029.9999999785016
19.92,2029.9999999807565
19.93,2029.999999983058
19.94,2029.9999999854008
19.95,2029.9999999877805
19.96,2029.9999999901888
19.97,2029.999999992621
19.98,2029.9999999950703
19.99,2029.9999999975323
20.0,2030.0
20.01,2030.000000002468
20.02,2030.0000000049297
20.03,2030.00000000738
20.04,2030.000000009812
20.05,2030.0000000122204
20.06,2030.0000000145988
20.07,2030.0000000169423
20.08,2030.000000019244
20.09,2030.0000000214984
20.1,2030.0000000237
20.11,2030.0000000258412
20.12,2030.0000000279176
20.13,2030.0000000299235
20.14,2030.000000031852
20.15,2030.0000000336972
20.16,2030.0000000354544
20.17,2030.000000037116
20.18,2030.0000000386776
20.19,2030.000000040132
20.2,2030.000000041474
20.21,2030.0000000426976
20.22,2030.0000000437967
20.23,2030.000000044765
20.24,2030.0000000455973
20.25,2030.000000046288
20.26,2030.00000004683
20.27,2030.0000000472185
20.28,2030.0000000474463
20.29,2030.0000000475088
20.3,2030.0000000473983
20.31,2030.0000000471116
20.32,2030.0000000466405
20.33,2030.0000000459795
20.34,2030.0000000451237
20.35,2030.000000044066
20.36,2030.000000042801
20.37,2030.000000041323
20.38,2030.000000039625
20.39,2030.0000000377029
20.4,2030.000000035549
20.41,2030.0000000331584
20.42,2030.000000030525
20.43,2030.0000000276425
20.44,2030.000000024505
20.45,2030.0000000211076
20.46,2030.000000017443
20.47,2030.0000000135055
20.48,2030.0000000092905
20.49,2030.0000000047903
20.5,2030.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
