wind_speed,Vestas V112-3.0 Offshore
13.08,3075.059284715386
13.09,3075.0640276207
13.1,3075.068236227682
13.11,3075.071928092444
13.12,3075.0751207710914
13.13,3075.0778318197345
13.14,3075.0800787944804
13.15,3075.0818792514387
13.16,3075.083250746716
13.17,3075.0842108364222
13.18,3075.084777076665
13.19,3075.084967023552
13.2,3075.084798233193
13.21,3075.084288261696
13.22,3075.083454665168
13.23,3075.082314999718
13.24,3075.080886821456
13.25,3075.079187686487
13.26,3075.077235150923
13.27,3075.07504677087
13.28,3075.0726401024363
13.29,3075.070032701731
13.3,3075.0672421248632
13.31,3075.06428592794
13.32,3075.0611816670694
13.33,3075.057946898361
13.34,3075.0545991779213
13.35,3075.051156061861
13.36,3075.047635106286
13.37,3075.044053867307
13.38,3075.040429901031
13.39,3075.036780763566
13.4,3075.0331240110218
13.41,3075.029477199506
13.42,3075.025857885126
13.43,3075.02228362399
13.44,3075.018771972209
13.45,3075.0153404858884
13.46,3075.012006721138
13.47,3075.0087882340654
13.48,3075.005702580779
13.49,3075.002767317388
13.5,3075.0
13.51,3074.9974144746816
13.52,3074.9950097473297
13.53,3074.9927811137995
13.54,3074.9907238699443
13.55,3074.988833311621
13.56,3074.9871047346846
13.57,3074.985533434988
13.58,3074.984114708389
13.59,3074.9828438507407
13.6,3074.9817161578985
13.61,3074.9807269257167
13.62,3074.9798714500507
13.63,3074.9791450267567
13.64,3074.978542951688
13.65,3074.9780605207006
13.66,3074.9776930296484
13.67,3074.9774357743872
13.68,3074.9772840507712
13.69,3074.9772331546565
13.7,3074.977278381897
13.71,3074.977415028347
13.72,3074.977638389864
13.73,3074.977943762301
13.74,3074.9783264415128
13.75,3074.9787817233555
13.76,3074.979304903683
13.77,3074.979891278352
13.78,3074.9805361432136
13.79,3074.9812347941274
13.8,3074.981982526946
13.81,3074.9827746375245
13.82,3074.983606421718
13.83,3074.984473175381
13.84,3074.9853701943684
13.85,3074.9862927745367
13.86,3074.9872362117394
13.87,3074.988195801832
13.88,3074.989166840668
13.89,3074.990144624105
13.9,3074.9911244479968
13.91,3074.992101608198
13.92,3074.993071400563
13.93,3074.994029120947
13.94,3074.9949700652064
13.95,3074.9958895291948
13.96,3074.9967828087674
13.97,3074.9976451997795
13.98,3074.9984719980853
13.99,3074.999258499541
14.0,3075.0
14.01,3075.000692789421
14.02,3075.001337134173
14.03,3075.0019342947285
14.04,3075.0024855315573
14.05,3075.0029921051337
14.06,3075.0034552759275
14.07,3075.003876304412
14.08,3075.004256451059
14.09,3075.004596976339
14.1,3075.004899140726
14.11,3075.0051642046897
14.12,3075.0053934287034
14.13,3075.005588073239
14.14,3075.005749398767
14.15,3075.005878665761
14.16,3075.0059771346914
14.17,3075.006046066031
14.18,3075.0060867202515
14.19,3075.0061003578244
14.2,3075.006088239222
14.21,3075.006051624916
14.22,3075.0059917753774
14.23,3075.00590995108
14.24,3075.005807412494
14.25,3075.005685420092
14.26,3075.0055452343454
14.27,3075.005388115728
14.28,3075.0052153247075
14.29,3075.00502812176
14.3,3075.0048277673545
14.31,3075.0046155219657
14.32,3075.004392646062
14.33,3075.004160400118
14.34,3075.0039200446045
14.35,3075.003672839994
14.36,3075.0034200467567
14.37,3075.0031629253663
14.38,3075.0029027362943
14.39,3075.0026407400123
14.4,3075.002378196992
14.41,3075.0021163677056
14.42,3075.0018565126247
14.43,3075.0015998922204
14.44,3075.0013477669663
14.45,3075.001101397333
14.46,3075.0008620437934
14.47,3075.000630966818
14.48,3075.0004094268797
14.49,3075.00019868445
14.5,3075.0
14.51,3074.999814367635
14.52,3074.9996417159787
14.53,3074.99948170729
14.54,3074.999334003827
14.55,3074.9991982678466
14.56,3074.999074161606
14.57,3074.998961347363
14.58,3074.9988594873766
14.59,3074.9987682439028
14.6,3074.998687279199
14.61,3074.9986162555247
14.62,3074.9985548351347
14.63,3074.9985026802888
14.64,3074.998459453244
14.65,3074.9984248162577
14.66,3074.998398431587
14.67,3074.99837996149
14.68,3074.9983690682243
14.69,3074.998365414048
14.7,3074.998368661218
14.71,3074.998378471992
14.72,3074.998394508627
14.73,3074.998416433382
14.74,3074.9984439085124
14.75,3074.998476596278
14.76,3074.998514158936
14.77,3074.9985562587426
14.78,3074.9986025579565
14.79,3074.998652718836
14.8,3074.998706403637
14.81,3074.998763274617
14.82,3074.9988229940354
14.83,3074.998885224149
14.84,3074.998949627214
14.85,3074.99901586549
14.86,3074.999083601234
14.87,3074.9991524967027
14.88,3074.9992222141545
14.89,3074.9992924158464
14.9,3074.999362764037
14.91,3074.999432920983
14.92,3074.999502548942
14.93,3074.999571310172
14.94,3074.9996388669306
14.95,3074.9997048814744
14.96,3074.999769016062
14.97,3074.999830932951
14.98,3074.9998902943985
14.99,3074.9999467626626
15.0,3075.0
15.01,3075.000049740043
15.02,3075.0000960019142
15.03,3075.0001388761134
15.04,3075.0001784531373
15.05,3075.0002148234835
15.06,3075.0002480776507
15.07,3075.0002783061354
15.08,3075.0003055994366
15.09,3075.000330048052
15.1,3075.0003517424784
15.11,3075.0003707732158
15.12,3075.000387230759
15.13,3075.0004012056074
15.14,3075.0004127882594
15.15,3075.000422069212
15.16,3075.000429138963
15.17,3075.000434088011
15.18,3075.0004370068527
15.19,3075.000437985986
15.2,3075.0004371159102
15.21,3075.000434487121
15.22,3075.000430190117
15.23,3075.000424315397
15.24,3075.0004169534577
15.25,3075.000408194797
15.26,3075.0003981299137
15.27,3075.0003868493045
15.28,3075.000374443467
15.29,3075.0003610029003
15.3,3075.000346618101
15.31,3075.0003313795683
15.32,3075.000315377798
15.33,3075.000298703289
15.34,3075.00028144654
15.35,3075.000263698048
15.36,3075.000245548309
15.37,3075.000227087824
15.38,3075.0002084070893
15.39,3075.000189596603
15.4,3075.0001707468623
15.41,3075.000151948365
15.42,3075.000133291609
15.43,3075.000114867093
15.44,3075.0000967653145
15.45,3075.000079076771
15.46,3075.00006189196
15.47,3075.00004530138
15.48,3075.0000293955272
15.49,3075.000014264902
15.5,3075.0
15.51,3074.9999866721955
15.52,3074.9999742763644
15.53,3074.9999627882585
15.54,3074.999952183626
15.55,3074.9999424382213
15.56,3074.9999335277944
15.57,3074.999925428096
15.58,3074.9999181148783
15.59,3074.999911563892
15.6,3074.9999057508867
15.61,3074.9999006516164
15.62,3074.999896241831
15.63,3074.999892497281
15.64,3074.999889393719
15.65,3074.999886906896
15.66,3074.9998850125617
15.67,3074.999883686469
15.68,3074.9998829043675
15.69,3074.999882642009
15.7,3074.999882875145
15.71,3074.999883579527
15.72,3074.9998847309053
15.73,3074.9998863050323
15.74,3074.999888277658
15.75,3074.9998906245337
15.76,3074.999893321411
15.77,3074.9998963440416
15.78,3074.999899668175
15.79,3074.999903269564
15.8,3074.99990712396
15.81,3074.9999112071127
15.82,3074.999915494774
15.83,3074.999919962695
15.84,3074.999924586627
15.85,3074.9999293423216
15.86,3074.9999342055285
15.87,3074.9999391520005
15.88,3074.999944157488
15.89,3074.9999491977437
15.9,3074.999954248516
15.91,3074.9999592855584
15.92,3074.999964284621
15.93,3074.999969221454
15.94,3074.999974071812
15.95,3074.9999788114437
15.96,3074.999983416099
15.97,3074.999987861532
15.98,3074.999992123492
15.99,3074.9999961777307
16.0,3075.0
16.01,3075.0000035711737
16.02,3075.0000068926274
16.03,3075.000009970856
16.04,3075.0000128123584
16.05,3075.000015423632
16.06,3075.000017811173
16.07,3075.000019981481
16.08,3075.000021941052
16.09,3075.000023696384
16.1,3075.000025253973
16.11,3075.0000266203187
16.12,3075.000027801917
16.13,3075.000028805266
16.14,3075.000029636863
16.15,3075.000030303205
16.16,3075.000030810791
16.17,3075.0000311661165
16.18,3075.0000313756805
16.19,3075.0000314459794
16.2,3075.00003138351
16.21,3075.0000311947715
16.22,3075.0000308862604
16.23,3075.0000304644745
16.24,3075.000029935911
16.25,3075.0000293070675
16.26,3075.0000285844417
16.27,3075.0000277745307
16.28,3075.0000268838307
16.29,3075.000025918842
16.3,3075.00002488606
16.31,3075.000023791982
16.32,3075.000022643107
16.33,3075.000021445931
16.34,3075.0000202069523
16.35,3075.0000189326674
16.36,3075.0000176295757
16.37,3075.000016304172
16.38,3075.000014962956
16.39,3075.000013612423
16.4,3075.0000122590723
16.41,3075.0000109094017
16.42,3075.0000095699065
16.43,3075.000008247086
16.44,3075.0000069474363
16.45,3075.000005677457
16.46,3075.000004443643
16.47,3075.0000032524927
16.48,3075.000002110504
16.49,3075.000001024174
16.5,3075.0
16.51,3074.999999043107
16.52,3074.999998153125
16.53,3074.999997328317
16.54,3074.9999965669385
16.55,3074.99999586725
16.56,3074.9999952275098
16.57,3074.999994645978
16.58,3074.999994120912
16.59,3074.9999936505733
16.6,3074.999993233217
16.61,3074.999992867107
16.62,3074.999992550499
16.63,3074.999992281652
16.64,3074.9999920588266
16.65,3074.99999188028
16.66,3074.9999917442733
16.67,3074.999991649064
16.68,3074.999991592912
16.69,3074.9999915740755
16.7,3074.999991590814
16.71,3074.9999916413863
16.72,3074.999991724052
16.73,3074.9999918370686
16.74,3074.9999919786965
16.75,3074.9999921471945
16.76,3074.9999923408213
16.77,3074.9999925578377
16.78,3074.999992796499
16.79,3074.9999930550675
16.8,3074.9999933318004
16.81,3074.9999936249574
16.82,3074.999993932798
16.83,3074.99999425358
16.84,3074.9999945855634
16.85,3074.999994927007
16.86,3074.9999952761696
16.87,3074.9999956313104
16.88,3074.999995990688
16.89,3074.9999963525624
16.9,3074.999996715191
16.91,3074.999997076835
16.92,3074.9999974357515
16.93,3074.9999977902
16.94,3074.9999981384403
16.95,3074.9999984787305
16.96,3074.9999988093305
16.97,3074.999999128498
16.98,3074.999999434493
16.99,3074.999999725574
17.0,3075.0
17.01,3075.0000002563997
17.02,3075.0000004948693
17.03,3075.0000007158765
17.04,3075.0000009198866
17.05,3075.000001107368
17.06,3075.000001278785
17.07,3075.0000014346065
17.08,3075.000001575298
17.09,3075.0000017013253
17.1,3075.000001813154
17.11,3075.000001911254
17.12,3075.000001996089
17.13,3075.0000020681264
17.14,3075.000002127832
17.15,3075.0000021756728
17.16,3075.0000022121167
17.17,3075.000002237628
17.18,3075.000002252674
17.19,3075.000002257721
17.2,3075.0000022532363
17.21,3075.0000022396857
17.22,3075.0000022175354
17.23,3075.000002187253
17.24,3075.000002149303
17.25,3075.000002104154
17.26,3075.000002052272
17.27,3075.0000019941235
17.28,3075.000001930174
17.29,3075.0000018608907
17.3,3075.0000017867405
17.31,3075.0000017081893
17.32,3075.000001625704
17.33,3075.00000153975
17.34,3075.0000014507955
17.35,3075.0000013593053
17.36,3075.000001265748
17.37,3075.0000011705883
17.38,3075.0000010742933
17.39,3075.0000009773294
17.4,3075.0000008801626
17.41,3075.0000007832614
17.42,3075.0000006870896
17.43,3075.0000005921147
17.44,3075.0000004988046
17.45,3075.000000407624
17.46,3075.00000031904
17.47,3075.000000233519
17.48,3075.000000151528
17.49,3075.0000000735326
17.5,3075.0
17.51,3074.9999999312977
17.52,3074.9999998674007
17.53,3074.9999998081817
17.54,3074.9999997535165
17.55,3074.999999703281
17.56,3074.999999657349
17.57,3074.999999615597
17.58,3074.999999577899
17.59,3074.9999995441303
17.6,3074.9999995141648
17.61,3074.9999994878794
17.62,3074.999999465148
17.63,3074.9999994458453
17.64,3074.999999429848
17.65,3074.999999417027
17.66,3074.999999407263
17.67,3074.999999400427
17.68,3074.999999396396
17.69,3074.9999993950432
17.7,3074.999999396244
17.71,3074.9999993998754
17.72,3074.9999994058103
17.73,3074.9999994139243
17.74,3074.9999994240925
17.75,3074.9999994361897
17.76,3074.999999450092
17.77,3074.9999994656728
17.78,3074.999999482808
17.79,3074.9999995013723
17.8,3074.9999995212406
17.81,3074.999999542288
17.82,3074.9999995643907
17.83,3074.9999995874214
17.84,3074.999999611257
17.85,3074.999999635771
17.86,3074.9999996608403
17.87,3074.999999686339
17.88,3074.999999712141
17.89,3074.9999997381224
17.9,3074.9999997641576
17.91,3074.999999790123
17.92,3074.999999815892
17.93,3074.999999841341
17.94,3074.9999998663434
17.95,3074.999999890776
17.96,3074.9999999145125
17.97,3074.999999937428
17.98,3074.999999959397
17.99,3074.9999999802967
18.0,3075.0
18.01,3075.000000018409
18.02,3075.0000000355312
18.03,3075.0000000514
18.04,3075.0000000660475
18.05,3075.0000000795085
18.06,3075.000000091816
18.07,3075.0000001030044
18.08,3075.000000113106
18.09,3075.000000122156
18.1,3075.0000001301846
18.11,3075.000000137229
18.12,3075.0000001433204
18.13,3075.000000148493
18.14,3075.000000152781
18.15,3075.000000156216
18.16,3075.000000158833
18.17,3075.000000160666
18.18,3075.000000161747
18.19,3075.00000016211
18.2,3075.000000161788
18.21,3075.0000001608155
18.22,3075.0000001592257
18.23,3075.0000001570525
18.24,3075.000000154327
18.25,3075.0000001510866
18.26,3075.000000147362
18.27,3075.000000143188
18.28,3075.000000138596
18.29,3075.000000133622
18.3,3075.000000128299
18.31,3075.000000122659
18.32,3075.0000001167364
18.33,3075.000000110565
18.34,3075.0000001041785
18.35,3075.000000097609
18.36,3075.000000090892
18.37,3075.00000008406
18.38,3075.000000077145
18.39,3075.000000070183
18.4,3075.0000000632053
18.41,3075.000000056248
18.42,3075.0000000493424
18.43,3075.000000042522
18.44,3075.0000000358214
18.45,3075.000000029275
18.46,3075.000000022913
18.47,3075.000000016771
18.48,3075.000000010883
18.49,3075.000000005281
18.5,3075.0
18.51,3074.999999995065
18.52,3074.999999990476
18.53,3074.9999999862225
18.54,3074.999999982296
18.55,3074.9999999786864
18.56,3074.999999975386
18.57,3074.999999972385
18.58,3074.999999969676
18.59,3074.9999999672496
18.6,3074.9999999650954
18.61,3074.999999963205
18.62,3074.999999961571
18.63,3074.999999960183
18.64,3074.999999959032
18.65,3074.999999958108
18.66,3074.999999957405
18.67,3074.999999956912
18.68,3074.99999995662
18.69,3074.999999956521
18.7,3074.9999999566053
18.71,3074.999999956863
18.72,3074.9999999572883
18.73,3074.999999957869
18.74,3074.999999958597
18.75,3074.9999999594647
18.76,3074.999999960461
18.77,3074.9999999615798
18.78,3074.9999999628085
18.79,3074.999999964141
18.8,3074.999999965567
18.81,3074.999999967078
18.82,3074.9999999686647
18.83,3074.999999970319
18.84,3074.9999999720308
18.85,3074.9999999737915
18.86,3074.999999975593
18.87,3074.999999977425
18.88,3074.99999997928
18.89,3074.999999981147
18.9,3074.9999999830197
18.91,3074.9999999848865
18.92,3074.99999998674
18.93,3074.9999999885704
18.94,3074.9999999903703
18.95,3074.999999992129
18.96,3074.9999999938377
18.97,3074.9999999954885
18.98,3074.9999999970714
18.99,3074.9999999985785
19.0,3075.0
19.01,3075.0000000013288
19.02,3075.000000002565
19.03,3075.000000003713
19.04,3075.000000004773
19.05,3075.000000005748
19.06,3075.0000000066407
19.07,3075.0000000074533
19.08,3075.000000008188
19.09,3075.000000008848
19.1,3075.000000009433
19.11,3075.000000009949
19.12,3075.000000010396
19.13,3075.0000000107766
19.14,3075.0000000110936
19.15,3075.000000011349
19.16,3075.0000000115465
19.17,3075.0000000116866
19.18,3075.0000000117734
19.19,3075.0000000118075
19.2,3075.000000011792
19.21,3075.0000000117298
19.22,3075.000000011621
19.23,3075.0000000114724
19.24,3075.0000000112823
19.25,3075.0000000110545
19.26,3075.000000010791
19.27,3075.000000010496
19.28,3075.000000010169
19.29,3075.0000000098144
19.3,3075.0000000094333
19.31,3075.000000009029
19.32,3075.0000000086025
19.33,3075.000000008158
19.34,3075.000000007697
19.35,3075.000000007222
19.36,3075.000000006735
19.37,3075.000000006239
19.38,3075.0000000057357
19.39,3075.000000005227
19.4,3075.0000000047166
19.41,3075.000000004205
19.42,3075.0000000036966
19.43,3075.0000000031937
19.44,3075.000000002697
19.45,3075.000000002211
19.46,3075.000000001736
19.47,3075.0000000012747
19.48,3075.000000000829
19.49,3075.000000000404
19.5,3075.0
19.51,3074.999999999618
19.52,3074.9999999992606
19.53,3074.999999998924
19.54,3074.999999998611
19.55,3074.9999999983197
19.56,3074.999999998049
19.57,3074.999999997799
19.58,3074.9999999975703
19.59,3074.99999999736
19.6,3074.99999999717
19.61,3074.9999999969978
19.62,3074.999999996845
19.63,3074.999999996709
19.64,3074.9999999965926
19.65,3074.999999996492
19.66,3074.999999996408
19.67,3074.99999999634
19.68,3074.9999999962865
19.69,3074.999999996249
19.7,3074.999999996226
19.71,3074.9999999962174
19.72,3074.999999996224
19.73,3074.999999996241
19.74,3074.9999999962715
19.75,3074.9999999963147
19.76,3074.99999999637
19.77,3074.999999996436
19.78,3074.999999996513
19.79,3074.9999999966003
19.8,3074.999999996698
19.81,3074.999999996805
19.82,3074.99999999692
19.83,3074.999999997045
19.84,3074.9999999971774
19.85,3074.999999997318
19.86,3074.9999999974643
19.87,3074.999999997618
19.88,3074.999999997777
19.89,3074.9999999979427
19.9,3074.9999999981137
19.91,3074.999999998289
19.92,3074.9999999984684
19.93,3074.999999998651
19.94,3074.9999999988377
19.95,3074.999999999027
19.96,3074.999999999219
19.97,3074.999999999413
19.98,3074.999999999608
19.99,3074.9999999998035
20.0,3075.0
20.01,3075.000000000197
20.02,3075.000000000393
20.03,3075.000000000588
20.04,3075.000000000781
20.05,3075.000000000973
20.06,3075.0000000011623
20.07,3075.000000001349
20.08,3075.000000001532
20.09,3075.000000001712
20.1,3075.0000000018867
20.11,3075.0000000020577
20.12,3075.000000002223
20.13,3075.000000002382
20.14,3075.000000002536
20.15,3075.0000000026826
20.16,3075.000000002823
20.17,3075.0000000029554
20.18,3075.0000000030795
20.19,3075.000000003195
20.2,3075.0000000033024
20.21,3075.0000000034
20.22,3075.000000003487
20.23,3075.000000003564
20.24,3075.0000000036302
20.25,3075.0000000036853
20.26,3075.000000003728
20.27,3075.000000003759
20.28,3075.000000003778
20.29,3075.0000000037826
20.3,3075.000000003773
20.31,3075.0000000037508
20.32,3075.000000003713
20.33,3075.0000000036607
20.34,3075.0000000035925
20.35,3075.000000003508
20.36,3075.000000003408
20.37,3075.0000000032896
20.38,3075.000000003155
20.39,3075.0000000030022
20.4,3075.0000000028303
20.41,3075.00000000264
20.42,3075.0000000024306
20.43,3075.000000002201
20.44,3075.000000001951
20.45,3075.0000000016803
20.46,3075.000000001389
20.47,3075.0000000010755
20.48,3075.00000000074
20.49,3075.000000000381
20.5,3075.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
