wind_speed,ATB Riva Calzoni ATB 500.54
12.96,499.9677291330868
12.97,499.976147042435
12.98,499.9843397691949
12.99,499.992294894629
13.0,500.0
13.01,500.0074452909582
13.02,500.0146314707064
13.03,500.021561866835
13.04,500.0282398069345
13.05,500.0346686185957
13.06,500.0408516294091
13.07,500.0467921669651
13.08,500.0524935588543
13.09,500.0579591326673
13.1,500.0631922159948
13.11,500.0681961364272
13.12,500.0729742215552
13.13,500.0775297989692
13.14,500.0818661962599
13.15,500.08598674101785
13.16,500.0898947608336
13.17,500.09359358329743
13.18,500.0970865360004
13.19,500.1003769465328
13.2,500.1034681424853
13.21,500.10636345144826
13.22,500.10906620101247
13.23,500.1115797187685
13.24,500.1139073323067
13.25,500.11605236921775
13.26,500.1180181570924
13.27,500.1198080235208
13.28,500.1214252960939
13.29,500.12287330240207
13.3,500.124155370036
13.31,500.125274826586
13.32,500.12623499964303
13.33,500.1270392167973
13.34,500.1276908056396
13.35,500.12819309376033
13.36,500.1285494087501
13.37,500.1287630781996
13.38,500.1288374296992
13.39,500.12877579083965
13.4,500.1285814892115
13.41,500.1282578524051
13.42,500.1278082080112
13.43,500.1272358836204
13.44,500.1265442068231
13.45,500.12573650520994
13.46,500.1248161063714
13.47,500.1237863378983
13.48,500.122650527381
13.49,500.1214120024102
13.5,500.12007409057617
13.51,500.1186401194699
13.52,500.1171134166816
13.53,500.115497309802
13.54,500.1137951264217
13.55,500.11201019413113
13.56,500.1101458405209
13.57,500.1082053931816
13.58,500.1061921797038
13.59,500.1041095276781
13.6,500.10196076469504
13.61,500.099749218345
13.62,500.0974782162188
13.63,500.0951510859069
13.64,500.092771155
13.65,500.0903417510885
13.66,500.087866201763
13.67,500.085347834614
13.68,500.08278997723215
13.69,500.080195957208
13.7,500.07756910213214
13.71,500.0749127395951
13.72,500.0722301971874
13.73,500.06952480249976
13.74,500.06679988312266
13.75,500.06405876664655
13.76,500.0613047806621
13.77,500.05854125276
13.78,500.0557715105305
13.79,500.0529988815644
13.8,500.0502266934523
13.81,500.0474582737846
13.82,500.044696950152
13.83,500.0419460501449
13.84,500.0392089013541
13.85,500.03648883137
13.86,500.0337891677831
13.87,500.03111323818416
13.88,500.0284643701637
13.89,500.025845891312
13.9,500.02326112922
13.91,500.0207134114781
13.92,500.018206065677
13.93,500.0157424194072
13.94,500.013325800259
13.95,500.0109595358233
13.96,500.0086469536904
13.97,500.0063913814511
13.98,500.0041961466959
13.99,500.0020645770153
14.0,500.0
14.01,499.9980050400378
14.02,499.9960795087066
14.03,499.9942225143817
14.04,499.99243316543806
14.05,499.9907105702512
14.06,499.98905383719614
14.07,499.9874620746482
14.08,499.9859343909824
14.09,499.9844698945742
14.1,499.9830676937988
14.11,499.9817268970313
14.12,499.98044661264703
14.13,499.9792259490211
14.14,499.9780640145288
14.15,499.9769599175453
14.16,499.975912766446
14.17,499.9749216696058
14.18,499.9739857354001
14.19,499.973104072204
14.2,499.972275788393
14.21,499.971499992342
14.22,499.9707757924265
14.23,499.9701022970215
14.24,499.9694786145023
14.25,499.968903853244
14.26,499.9683771216221
14.27,499.9678975280116
14.28,499.9674641807877
14.29,499.9670761883257
14.3,499.9667326590009
14.31,499.9664327011884
14.32,499.9661754232634
14.33,499.9659599336012
14.34,499.9657853405769
14.35,499.96565075256586
14.36,499.9655552779432
14.37,499.9654980250841
14.38,499.965478102364
14.39,499.965494618158
14.4,499.9655466808412
14.41,499.9656333987888
14.42,499.9657538803763
14.43,499.9659072339788
14.44,499.9660925679713
14.45,499.9663089907292
14.46,499.9665556106278
14.47,499.9668315360421
14.48,499.9671358753475
14.49,499.9674677369191
14.5,499.9678262291322
14.51,499.9682104603621
14.52,499.96861953898383
14.53,499.9690525733727
14.54,499.969508671904
14.55,499.9699869429528
14.56,499.9704864948943
14.57,499.97100643610383
14.58,499.97154587495663
14.59,499.9721039198279
14.6,499.9726796790928
14.61,499.97327226112657
14.62,499.9738807743044
14.63,499.9745043270016
14.64,499.9751420275935
14.65,499.9757929844549
14.66,499.9764563059613
14.67,499.97713110048807
14.68,499.97781647641
14.69,499.9785115421027
14.7,499.9792154059413
14.71,499.97992717630086
14.72,499.9806459615567
14.73,499.9813708700841
14.74,499.9821010102583
14.75,499.9828354904543
14.76,499.98357341904745
14.77,499.9843139044131
14.78,499.9850560549262
14.79,499.98579897896224
14.8,499.9865417848963
14.81,499.9872835811035
14.82,499.9880234759593
14.83,499.9887605778387
14.84,499.98949399511713
14.85,499.9902228361695
14.86,499.99094620937126
14.87,499.9916632230977
14.88,499.9923729857238
14.89,499.99307460562494
14.9,499.9937671911763
14.91,499.99444985075314
14.92,499.9951216927306
14.93,499.995781825484
14.94,499.9964293573884
14.95,499.99706339681904
14.96,499.9976830521513
14.97,499.9982874317603
14.98,499.99887564402127
14.99,499.9994467973094
15.0,500.0
15.01,500.0005345488904
15.02,500.001050494467
15.03,500.0015480756383
15.04,500.002027531313
15.05,500.0024891003994
15.06,500.0029330218064
15.07,500.0033595344423
15.08,500.00376887721575
15.09,500.0041612890353
15.1,500.0045370088095
15.11,500.004896275447
15.12,500.0052393278564
15.13,500.005566404946
15.14,500.0058777456245
15.15,500.0061735888006
15.16,500.00645417338274
15.17,500.00671973827934
15.18,500.0069705223992
15.19,500.0072067646506
15.2,500.0074287039425
15.21,500.0076365791832
15.22,500.0078306292813
15.23,500.0080110931453
15.24,500.008178209684
15.25,500.0083322178057
15.26,500.0084733564191
15.27,500.0086018644326
15.28,500.0087179807549
15.29,500.0088219442946
15.3,500.0089139939602
15.31,500.0089943686602
15.32,500.0090633073033
15.33,500.009121048798
15.34,500.0091678320527
15.35,500.00920389597616
15.36,500.0092294794769
15.37,500.0092448214634
15.38,500.0092501608444
15.39,500.0092457365283
15.4,500.0092317874238
15.41,500.0092085524393
15.42,500.00917627048335
15.43,500.0091351804647
15.44,500.0090855212918
15.45,500.0090275318732
15.46,500.00896145111744
15.47,500.0088875179331
15.48,500.0088059712288
15.49,500.0087170499131
15.5,500.0086209928944
15.51,500.0085180390816
15.52,500.0084084273829
15.53,500.0082923967071
15.54,500.0081701859625
15.55,500.008042034058
15.56,500.0079081799019
15.57,500.0077688624029
15.58,500.0076243204695
15.59,500.0074747930102
15.6,500.00732051893374
15.61,500.00716173714846
15.62,500.0069986865631
15.63,500.00683160608617
15.64,500.0066607346263
15.65,500.0064863110919
15.66,500.00630857439154
15.67,500.0061277634339
15.68,500.0059441171275
15.69,500.0057578743808
15.7,500.0055692741026
15.71,500.0053785552012
15.72,500.0051859565853
15.73,500.0049917171634
15.74,500.0047960758441
15.75,500.004599271536
15.76,500.0044015431477
15.77,500.0042031295875
15.78,500.0040042697642
15.79,500.0038052025863
15.8,500.00360616696247
15.81,500.003407401801
15.82,500.0032091460107
15.83,500.0030116385
15.84,500.0028151181776
15.85,500.0026198239518
15.86,500.0024259947314
15.87,500.0022338694249
15.88,500.00204368694097
15.89,500.0018556861879
15.9,500.0016701060744
15.91,500.0014871855091
15.92,500.00130716340055
15.93,500.0011302786572
15.94,500.00095677018766
15.95,500.0007868769005
15.96,500.0006208377042
15.97,500.0004588915076
15.98,500.00030127721885
15.99,500.0001482337468
16.0,500.0
16.01,499.9998567644005
16.02,499.9997185134254
16.03,499.99958518306505
16.04,499.9994567093101
16.05,499.9993330281511
16.06,499.9992140755784
16.07,499.99909978758274
16.08,499.9989901001545
16.09,499.99888494928433
16.1,499.99878427096286
16.11,499.9986880011803
16.12,499.9985960759276
16.13,499.9985084311949
16.14,499.99842500297297
16.15,499.99834572725234
16.16,499.9982705400235
16.17,499.9981993772769
16.18,499.9981321750033
16.19,499.9980688691931
16.2,499.9980093958369
16.21,499.9979536909249
16.22,499.9979016904481
16.23,499.9978533303968
16.24,499.9978085467616
16.25,499.997767275533
16.26,499.9977294527016
16.27,499.99769501425794
16.28,499.9976638961924
16.29,499.9976360344957
16.3,499.9976113651583
16.31,499.9975898241708
16.32,499.9975713475236
16.33,499.9975558712072
16.34,499.9975433312124
16.35,499.9975336635296
16.36,499.9975268041492
16.37,499.9975226890618
16.38,499.99752125425823
16.39,499.9975224357286
16.4,499.9975261694639
16.41,499.9975323914542
16.42,499.99754103769016
16.43,499.99755204416255
16.44,499.9975653468617
16.45,499.99758088177816
16.46,499.9975985849026
16.47,499.99761839222526
16.48,499.9976402397372
16.49,499.9976640634285
16.5,499.9976897992897
16.51,499.9977173833116
16.52,499.99774675148456
16.53,499.9977778397992
16.54,499.997810584246
16.55,499.9978449208155
16.56,499.9978807854982
16.57,499.9979181142848
16.58,499.9979568431656
16.59,499.99799690813137
16.6,499.9980382451725
16.61,499.9980807902795
16.62,499.998124479443
16.63,499.9981692486536
16.64,499.99821503390166
16.65,499.99826177117785
16.66,499.9983093964726
16.67,499.9983578457764
16.68,499.99840705508007
16.69,499.9984569603739
16.7,499.9985074976485
16.71,499.9985586028943
16.72,499.9986102121021
16.73,499.9986622612621
16.74,499.9987146863651
16.75,499.9987674234016
16.76,499.9988204083619
16.77,499.9988735772369
16.78,499.9989268660168
16.79,499.9989802106924
16.8,499.9990335472541
16.81,499.9990868116924
16.82,499.999139939998
16.83,499.9991928681612
16.84,499.9992455321729
16.85,499.9992978680232
16.86,499.9993498117028
16.87,499.9994012992025
16.88,499.9994522665125
16.89,499.9995026496233
16.9,499.9995523845259
16.91,499.9996014072102
16.92,499.9996496536673
16.93,499.99969705988747
16.94,499.9997435618613
16.95,499.9997890955791
16.96,499.9998335970317
16.97,499.99987700220953
16.98,499.99991924710326
16.99,499.9999602677032
17.0,500.0
17.01,500.00003839350734
17.02,500.0000754518314
17.03,500.0001111921013
17.04,500.0001456314466
17.05,500.0001787869965
17.06,500.0002106758803
17.07,500.000241315227
17.08,500.0002707221663
17.09,500.0002989138272
17.1,500.00032590733935
17.11,500.00035171983154
17.12,500.0003763684336
17.13,500.00039987027446
17.14,500.0004222424834
17.15,500.0004435021901
17.16,500.0004636665235
17.17,500.0004827526128
17.18,500.0005007775876
17.19,500.000517758577
17.2,500.0005337127105
17.21,500.0005486571172
17.22,500.0005626089264
17.23,500.00057558526737
17.24,500.0005876032696
17.25,500.00059868006207
17.26,500.0006088327745
17.27,500.00061807853575
17.28,500.0006264344754
17.29,500.00063391772267
17.3,500.0006405454068
17.31,500.0006463346571
17.32,500.0006513026028
17.33,500.0006554663733
17.34,500.000658843098
17.35,500.0006614499059
17.36,500.0006633039264
17.37,500.000664422289
17.38,500.0006648221228
17.39,500.00066452055705
17.4,500.0006635347211
17.41,500.0006618817443
17.42,500.000659578756
17.43,500.0006566428853
17.44,500.0006530912616
17.45,500.0006489410143
17.46,500.0006442092724
17.47,500.00063891316535
17.48,500.0006330698226
17.49,500.0006266963733
17.5,500.0006198099466
17.51,500.00061242767225
17.52,500.0006045666789
17.53,500.0005962440963
17.54,500.0005874770538
17.55,500.0005782826803
17.56,500.00056867810537
17.57,500.0005586804583
17.58,500.00054830686815
17.59,500.0005375744645
17.6,500.0005265003766
17.61,500.0005151017335
17.62,500.0005033956649
17.63,500.0004913992997
17.64,500.00047912976737
17.65,500.0004666041972
17.66,500.0004538397185
17.67,500.0004408534605
17.68,500.0004276625525
17.69,500.0004142841238
17.7,500.0004007353039
17.71,500.0003870332216
17.72,500.0003731950066
17.73,500.00035923778825
17.74,500.0003451786956
17.75,500.00033103485794
17.76,500.0003168234047
17.77,500.0003025614652
17.78,500.00028826616847
17.79,500.0002739546442
17.8,500.0002596440214
17.81,500.0002453514294
17.82,500.0002310939976
17.83,500.0002168888551
17.84,500.0002027531313
17.85,500.0001887039557
17.86,500.0001747584572
17.87,500.0001609337654
17.88,500.0001472470095
17.89,500.00013371531867
17.9,500.0001203558225
17.91,500.0001071856499
17.92,500.0000942219305
17.93,500.00008148179336
17.94,500.0000689823679
17.95,500.00005674078335
17.96,500.0000447741691
17.97,500.00003309965433
17.98,500.0000217343684
17.99,500.0000106954405
18.0,500.0
18.01,499.9999896615701
18.02,499.9999796792493
18.03,499.9999700485296
18.04,499.9999607649035
18.05,499.9999518238633
18.06,499.9999432209013
18.07,499.99993495150966
18.08,499.9999270111808
18.09,499.9999193954068
18.1,499.99991209968033
18.11,499.9999051194934
18.12,499.9998984503384
18.13,499.9998920877076
18.14,499.9998860270931
18.15,499.9998802639877
18.16,499.9998747938831
18.17,499.9998696122721
18.18,499.9998647146465
18.19,499.9998600964989
18.2,499.9998557533215
18.21,499.9998516806068
18.22,499.9998478738468
18.23,499.99984432853387
18.24,499.9998410401604
18.25,499.9998380042185
18.26,499.9998352162007
18.27,499.9998326715992
18.28,499.9998303659061
18.29,499.999828294614
18.3,499.999826453215
18.31,499.9998248372013
18.32,499.9998234420656
18.33,499.9998222632998
18.34,499.99982129639625
18.35,499.99982053684727
18.36,499.9998199801453
18.37,499.9998196217825
18.38,499.9998194572511
18.39,499.9998194820435
18.4,499.9998196916519
18.41,499.9998200815688
18.42,499.99982064728624
18.43,499.9998213842965
18.44,499.9998222880922
18.45,499.9998233541653
18.46,499.99982457800826
18.47,499.9998259551132
18.48,499.9998274809725
18.49,499.9998291510786
18.5,499.9998309609236
18.51,499.999832906
18.52,499.9998349817999
18.53,499.9998371838156
18.54,499.9998395075394
18.55,499.9998419484636
18.56,499.99984450208063
18.57,499.9998471638826
18.58,499.999849929362
18.59,499.99985279401074
18.6,499.9998557533216
18.61,499.9998588027864
18.62,499.999861937898
18.63,499.9998651541481
18.64,499.9998684470292
18.65,499.9998718120338
18.66,499.999875244654
18.67,499.9998787403821
18.68,499.9998822947104
18.69,499.9998859031312
18.7,499.9998895611368
18.71,499.99989326421945
18.72,499.99989700787165
18.73,499.9999007875854
18.74,499.999904598853
18.75,499.999908437167
18.76,499.9999122980196
18.77,499.9999161769029
18.78,499.9999200693094
18.79,499.9999239707311
18.8,499.9999278766608
18.81,499.9999317825904
18.82,499.9999356840122
18.83,499.9999395764188
18.84,499.9999434553021
18.85,499.9999473161547
18.86,499.9999511544685
18.87,499.99995496573626
18.88,499.99995874545
18.89,499.999962489102
18.9,499.9999661921848
18.91,499.9999698501904
18.92,499.9999734586112
18.93,499.9999770129394
18.94,499.9999805086676
18.95,499.9999839412878
18.96,499.9999873062923
18.97,499.9999905991736
18.98,499.9999938154237
18.99,499.9999969505351
19.0,500.0
19.01,500.0000029602123
19.02,500.000005831172
19.03,500.0000086137807
19.04,500.0000113089396
19.05,500.0000139175506
19.06,500.0000164405152
19.07,500.0000188787349
19.08,500.0000212331111
19.09,500.0000235045456
19.1,500.0000256939396
19.11,500.000027802195
19.12,500.0000298302132
19.13,500.0000317788956
19.14,500.000033649144
19.15,500.0000354418597
19.16,500.0000371579444
19.17,500.0000387982996
19.18,500.0000403638269
19.19,500.0000418554277
19.2,500.00004327400353
19.21,500.0000446204562
19.22,500.00004589568704
19.23,500.0000471005976
19.24,500.00004823608936
19.25,500.0000493030641
19.26,500.0000503024231
19.27,500.0000512350679
19.28,500.00005210190034
19.29,500.00005290382177
19.3,500.0000536417336
19.31,500.0000543165376
19.32,500.0000549291353
19.33,500.0000554804281
19.34,500.0000559713174
19.35,500.0000564027052
19.36,500.0000567754927
19.37,500.0000570905815
19.38,500.00005734887327
19.39,500.00005755126944
19.4,500.0000576986714
19.41,500.00005779198096
19.42,500.0000578320996
19.43,500.0000578199288
19.44,500.00005775637015
19.45,500.0000576423252
19.46,500.00005747869534
19.47,500.0000572663822
19.48,500.0000570062874
19.49,500.0000566993125
19.5,500.00005634635886
19.51,500.00005594832817
19.52,500.0000555061219
19.53,500.00005502064175
19.54,500.00005449278905
19.55,500.0000539234654
19.56,500.0000533135725
19.57,500.0000526640116
19.58,500.00005197568447
19.59,500.0000512494926
19.6,500.0000504863376
19.61,500.0000496871209
19.62,500.000048852744
19.63,500.0000479841085
19.64,500.0000470821159
19.65,500.0000461476679
19.66,500.00004518166594
19.67,500.0000441850115
19.68,500.0000431586063
19.69,500.0000421033517
19.7,500.0000410201493
19.71,500.0000399099006
19.72,500.0000387735073
19.73,500.0000376118708
19.74,500.0000364258926
19.75,500.0000352164743
19.76,500.00003398451753
19.77,500.0000327309238
19.78,500.0000314565945
19.79,500.0000301624312
19.8,500.00002884933576
19.81,500.00002751820944
19.82,500.0000261699537
19.83,500.00002480547033
19.84,500.00002342566063
19.85,500.0000220314264
19.86,500.00002062366895
19.87,500.00001920329
19.88,500.00001777119087
19.89,500.0000163282733
19.9,500.0000148754388
19.91,500.0000134135888
19.92,500.0000119436251
19.93,500.0000104664488
19.94,500.000008982962
19.95,500.0000074940658
19.96,500.000006000662
19.97,500.00000450365184
19.98,500.0000030039372
19.99,500.0000015024194
20.0,500.0
20.01,499.9999984975808
20.02,499.999996996063
20.03,499.9999954963483
20.04,499.99999399933824
20.05,499.9999925059344
20.06,499.99999101703816
20.07,499.9999895335512
20.08,499.9999880563751
20.09,499.99998658641135
20.1,499.99998512456136
20.11,499.9999836717268
20.12,499.9999822288093
20.13,499.9999807967102
20.14,499.9999793763312
20.15,499.9999779685738
20.16,499.99997657433954
20.17,499.9999751945298
20.18,499.9999738300465
20.19,499.9999724817908
20.2,499.9999711506644
20.21,499.9999698375688
20.22,499.99996854340566
20.23,499.9999672690764
20.24,499.9999660154826
20.25,499.9999647835258
20.26,499.99996357410754
20.27,499.9999623881294
20.28,499.99996122649287
20.29,499.9999600900994
20.3,499.9999589798508
20.31,499.9999578966485
20.32,499.9999568413938
20.33,499.9999558149885
20.34,499.99995481833423
20.35,499.9999538523323
20.36,499.9999529178842
20.37,499.99995201589167
20.38,499.9999511472562
20.39,499.99995031287926
20.4,499.9999495136626
20.41,499.99994875050754
20.42,499.9999480243157
20.43,499.9999473359886
20.44,499.9999466864277
20.45,499.99994607653474
20.46,499.9999455072111
20.47,499.9999449793584
20.48,499.99994449387816
20.49,499.999944051672
20.5,499.9999436536413
20.51,499.9999433006877
20.52,499.9999429937128
20.53,499.999942733618
20.54,499.9999425213048
20.55,499.99994235767497
20.56,499.9999422436301
20.57,499.9999421800713
20.58,499.9999421679005
20.59,499.99994220801904
20.6,499.99994230132864
20.61,499.99994244873074
20.62,499.9999426511269
20.63,499.99994290941856
20.64,499.9999432245073
20.65,499.9999435972949
20.66,499.99994402868265
20.67,499.99994451957207
20.68,499.9999450708649
20.69,499.99994568346256
20.7,499.99994635826647
20.71,499.9999470961784
20.72,499.9999478980998
20.73,499.9999487649322
20.74,499.9999496975771
20.75,499.99995069693614
20.76,499.9999517639108
20.77,499.9999528994026
20.78,499.99995410431313
20.79,499.9999553795439
20.8,499.9999567259965
20.81,499.9999581445724
20.82,499.9999596361732
20.83,499.9999612017005
20.84,499.99996284205565
20.85,499.99996455814033
20.86,499.9999663508561
20.87,499.9999682211045
20.88,499.9999701697869
20.89,499.99997219780505
20.9,499.9999743060604
20.91,499.9999764954546
20.92,499.99997876688894
20.93,499.9999811212652
20.94,499.99998355948486
20.95,499.99998608244937
20.96,499.9999886910604
20.97,499.99999138621945
20.98,499.999994168828
20.99,499.9999970397877
21.0,500.0
