wind_speed,Enron 900s
13.56,895.7410314155401
13.57,895.792904073035
13.58,895.8477500823886
13.59,895.9054307982368
13.6,895.9658075752153
13.61,896.02874176796
13.62,896.0940947311063
13.63,896.1617278192906
13.64,896.2315023871481
13.65,896.3032797893151
13.66,896.3769213804269
13.67,896.4522885151194
13.68,896.5292425480287
13.69,896.6076448337902
13.7,896.6873567270399
13.71,896.7682395824135
13.72,896.8501547545467
13.73,896.9329635980756
13.74,897.0165274676356
13.75,897.1007077178627
13.76,897.1853657033928
13.77,897.2703627788613
13.78,897.3555602989043
13.79,897.4408196181574
13.8,897.5260020912567
13.81,897.6109690728375
13.82,897.6955819175361
13.83,897.7797019799877
13.84,897.8631906148287
13.85,897.9459091766945
13.86,898.0277190202207
13.87,898.1084815000436
13.88,898.1880579707988
13.89,898.266309787122
13.9,898.343098303649
13.91,898.4182848750155
13.92,898.4917308558574
13.93,898.5632976008103
13.94,898.6328464645105
13.95,898.7002388015933
13.96,898.7653359666944
13.97,898.82799931445
13.98,898.8880901994955
13.99,898.9454699764669
14.0,899.0
14.01,899.0515775527066
14.02,899.1002436291026
14.03,899.1460751516804
14.04,899.1891490429315
14.05,899.2295422253488
14.06,899.267331621424
14.07,899.3025941536488
14.08,899.3354067445159
14.09,899.3658463165173
14.1,899.3939897921447
14.11,899.4199140938906
14.12,899.4436961442467
14.13,899.4654128657055
14.14,899.485141180759
14.15,899.5029580118993
14.16,899.5189402816184
14.17,899.5331649124081
14.18,899.545708826761
14.19,899.5566489471689
14.2,899.5660621961242
14.21,899.5740254961186
14.22,899.5806157696443
14.23,899.5859099391937
14.24,899.5899849272586
14.25,899.5929176563309
14.26,899.5947850489031
14.27,899.5956640274674
14.28,899.5956315145152
14.29,899.5947644325394
14.3,899.5931397040314
14.31,899.5908342514837
14.32,899.5879249973883
14.33,899.5844888642373
14.34,899.5806027745227
14.35,899.576343650737
14.36,899.5717884153714
14.37,899.5670139909189
14.38,899.5620972998714
14.39,899.5571152647208
14.4,899.5521448079589
14.41,899.5472628520786
14.42,899.5425463195712
14.43,899.5380721329292
14.44,899.5339172146447
14.45,899.5301584872096
14.46,899.5268728731161
14.47,899.5241372948565
14.48,899.5220286749224
14.49,899.5206239358063
14.5,899.52
14.51,899.5202163154798
14.52,899.5212624321576
14.53,899.5231104254293
14.54,899.5257323706903
14.55,899.5291003433371
14.56,899.5331864187648
14.57,899.5379626723699
14.58,899.5434011795479
14.59,899.5494740156947
14.6,899.5561532562061
14.61,899.5634109764782
14.62,899.5712192519065
14.63,899.579550157887
14.64,899.5883757698156
14.65,899.5976681630882
14.66,899.6073994131004
14.67,899.6175415952484
14.68,899.6280667849276
14.69,899.6389470575341
14.7,899.6501544884638
14.71,899.6616611531125
14.72,899.6734391268759
14.73,899.6854604851501
14.74,899.6976973033305
14.75,899.7101216568136
14.76,899.7227056209948
14.77,899.7354212712701
14.78,899.7482406830352
14.79,899.7611359316859
14.8,899.7740790926184
14.81,899.7870422412283
14.82,899.7999974529114
14.83,899.8129168030637
14.84,899.8257723670808
14.85,899.8385362203588
14.86,899.8511804382933
14.87,899.8636770962805
14.88,899.8759982697159
14.89,899.8881160339956
14.9,899.9000024645154
14.91,899.911629636671
14.92,899.9229696258583
14.93,899.9339945074731
14.94,899.9446763569116
14.95,899.9549872495691
14.96,899.9648992608415
14.97,899.9743844661252
14.98,899.9834149408155
14.99,899.9919627603086
15.0,900.0
15.01,900.007505665374
15.02,900.0144864822669
15.03,900.0209561066032
15.04,900.0269281943072
15.05,900.0324164013039
15.06,900.0374343835174
15.07,900.0419957968721
15.08,900.0461142972933
15.09,900.0498035407048
15.1,900.0530771830314
15.11,900.0559488801975
15.12,900.0584322881277
15.13,900.0605410627466
15.14,900.0622888599788
15.15,900.0636893357486
15.16,900.0647561459806
15.17,900.0655029465994
15.18,900.0659433935294
15.19,900.0660911426952
15.2,900.0659598500213
15.21,900.0655631714322
15.22,900.0649147628526
15.23,900.0640282802069
15.24,900.0629173794193
15.25,900.0615957164149
15.26,900.0600769471181
15.27,900.0583747274534
15.28,900.0565027133448
15.29,900.0544745607174
15.3,900.0523039254957
15.31,900.0500044636041
15.32,900.0475898309669
15.33,900.0450736835091
15.34,900.0424696771548
15.35,900.0397914678289
15.36,900.0370527114553
15.37,900.0342670639594
15.38,900.0314481812651
15.39,900.0286097192972
15.4,900.02576533398
15.41,900.0229286812383
15.42,900.0201134169965
15.43,900.0173331971788
15.44,900.0146016777104
15.45,900.0119325145153
15.46,900.009339363518
15.47,900.0068358806436
15.48,900.004435721816
15.49,900.0021525429598
15.5,900.0
15.51,899.9979888630244
15.52,899.9961183587752
15.53,899.9943848281591
15.54,899.9927846120813
15.55,899.9913140514486
15.56,899.9899694871668
15.57,899.9887472601417
15.58,899.9876437112799
15.59,899.986655181487
15.6,899.9857780116689
15.61,899.9850085427323
15.62,899.9843431155829
15.63,899.9837780711265
15.64,899.9833097502693
15.65,899.982934493918
15.66,899.9826486429777
15.67,899.9824485383547
15.68,899.9823305209555
15.69,899.9822909316857
15.7,899.9823261114515
15.71,899.982432401159
15.72,899.9826061417142
15.73,899.9828436740231
15.74,899.9831413389918
15.75,899.9834954775265
15.76,899.983902430533
15.77,899.9843585389176
15.78,899.984860143586
15.79,899.9854035854447
15.8,899.9859852053994
15.81,899.9866013443562
15.82,899.9872483432215
15.83,899.9879225429008
15.84,899.9886202843005
15.85,899.9893379083267
15.86,899.9900717558853
15.87,899.9908181678821
15.88,899.9915734852237
15.89,899.992334048816
15.9,899.9930961995649
15.91,899.9938562783764
15.92,899.9946106261567
15.93,899.9953555838117
15.94,899.9960874922477
15.95,899.9968026923705
15.96,899.9974975250861
15.97,899.9981683313011
15.98,899.998811451921
15.99,899.9994232278518
16.0,900.0
16.01,900.000538882529
16.02,900.0010400826322
16.03,900.0015045807615
16.04,900.0019333573676
16.05,900.002327392902
16.06,900.002687667816
16.07,900.0030151625607
16.08,900.0033108575875
16.09,900.0035757333478
16.1,900.0038107702924
16.11,900.0040169488733
16.12,900.0041952495411
16.13,900.0043466527475
16.14,900.0044721389434
16.15,900.0045726885801
16.16,900.0046492821092
16.17,900.0047028999817
16.18,900.0047345226492
16.19,900.0047451305625
16.2,900.004735704173
16.21,900.004707223932
16.22,900.0046606702908
16.23,900.004597023701
16.24,900.004517264613
16.25,900.0044223734791
16.26,900.0043133307498
16.27,900.0041911168769
16.28,900.0040567123111
16.29,900.0039110975042
16.3,900.003755252907
16.31,900.0035901589712
16.32,900.0034167961477
16.33,900.0032361448879
16.34,900.0030491856434
16.35,900.0028568988647
16.36,900.0026602650037
16.37,900.0024602645117
16.38,900.0022578778397
16.39,900.0020540854389
16.4,900.0018498677607
16.41,900.0016462052564
16.42,900.0014440783773
16.43,900.0012444675743
16.44,900.0010483532992
16.45,900.0008567160032
16.46,900.000670536137
16.47,900.0004907941525
16.48,900.0003184705006
16.49,900.0001545456328
16.5,900.0
16.51,899.9998556068604
16.52,899.9997213106958
16.53,899.9995968487957
16.54,899.9994819584487
16.55,899.9993763769437
16.56,899.9992798415697
16.57,899.9991920896155
16.58,899.99911285837
16.59,899.9990418851222
16.6,899.9989789071607
16.61,899.9989236617747
16.62,899.998875886253
16.63,899.9988353178843
16.64,899.9988016939575
16.65,899.9987747517617
16.66,899.9987542285859
16.67,899.9987398617183
16.68,899.9987313884487
16.69,899.9987285460652
16.7,899.998731071857
16.71,899.9987387031133
16.72,899.9987511771225
16.73,899.9987682311736
16.74,899.9987896025555
16.75,899.9988150285575
16.76,899.9988442464677
16.77,899.9988769935758
16.78,899.99891300717
16.79,899.9989520245394
16.8,899.9989937829732
16.81,899.9990380197598
16.82,899.9990844721885
16.83,899.9991328775479
16.84,899.999182973127
16.85,899.9992344962145
16.86,899.9992871840999
16.87,899.9993407740715
16.88,899.9993950034182
16.89,899.999449609429
16.9,899.9995043293927
16.91,899.9995589005986
16.92,899.9996130603349
16.93,899.999666545891
16.94,899.9997190945555
16.95,899.9997704436178
16.96,899.9998203303661
16.97,899.9998684920897
16.98,899.9999146660772
16.99,899.9999585896178
17.0,900.0
17.01,900.0000386900307
17.02,900.000074674585
17.03,900.0001080240567
17.04,900.0001388088382
17.05,900.0001670993236
17.06,900.0001929659055
17.07,900.0002164789776
17.08,900.0002377089326
17.09,900.000256726164
17.1,900.0002736010647
17.11,900.0002884040284
17.12,900.0003012054477
17.13,900.0003120757164
17.14,900.0003210852271
17.15,900.0003283043733
17.16,900.0003338035484
17.17,900.0003376531453
17.18,900.0003399235574
17.19,900.0003406851774
17.2,900.0003400083993
17.21,900.0003379636156
17.22,900.0003346212198
17.23,900.0003300516053
17.24,900.0003243251647
17.25,900.0003175122919
17.26,900.0003096833794
17.27,900.0003009088213
17.28,900.0002912590099
17.29,900.0002808043388
17.3,900.0002696152011
17.31,900.0002577619904
17.32,900.0002453150993
17.33,900.0002323449211
17.34,900.0002189218493
17.35,900.0002051162768
17.36,900.0001909985972
17.37,900.0001766392033
17.38,900.0001621084887
17.39,900.000147476846
17.4,900.0001328146687
17.41,900.0001181923503
17.42,900.0001036802836
17.43,900.000089348862
17.44,900.0000752684784
17.45,900.0000615095266
17.46,900.0000481423992
17.47,900.0000352374898
17.48,900.0000228651911
17.49,900.0000110958969
17.5,900.0
17.51,899.999989633018
17.52,899.9999799909648
17.53,899.999971054979
17.54,899.9999628061987
17.55,899.9999552257624
17.56,899.9999482948082
17.57,899.9999419944746
17.58,899.9999363058998
17.59,899.9999312102225
17.6,899.9999266885806
17.61,899.9999227221125
17.62,899.9999192919566
17.63,899.9999163792511
17.64,899.9999139651345
17.65,899.9999120307451
17.66,899.9999105572211
17.67,899.999909525701
17.68,899.9999089173231
17.69,899.9999087132255
17.7,899.9999088945467
17.71,899.999909442425
17.72,899.9999103379988
17.73,899.9999115624063
17.74,899.9999130967856
17.75,899.9999149222756
17.76,899.9999170200142
17.77,899.9999193711401
17.78,899.9999219567911
17.79,899.9999247581059
17.8,899.9999277562226
17.81,899.9999309322798
17.82,899.9999342674156
17.83,899.9999377427683
17.84,899.9999413394762
17.85,899.9999450386778
17.86,899.9999488215117
17.87,899.9999526691156
17.88,899.9999565626282
17.89,899.9999604831877
17.9,899.9999644119323
17.91,899.9999683300007
17.92,899.999972218531
17.93,899.9999760586613
17.94,899.9999798315303
17.95,899.9999835182764
17.96,899.9999871000374
17.97,899.9999905579521
17.98,899.9999938731584
17.99,899.999997026795
18.0,900.0
18.01,900.000002777898
18.02,900.0000053615561
18.03,900.0000077560281
18.04,900.0000099663674
18.05,900.0000119976277
18.06,900.0000138548619
18.07,900.0000155431243
18.08,900.0000170674681
18.09,900.0000184329466
18.1,900.0000196446134
18.11,900.0000207075224
18.12,900.0000216267266
18.13,900.0000224072796
18.14,900.000023054235
18.15,900.0000235726463
18.16,900.0000239675672
18.17,900.0000242440511
18.18,900.0000244071513
18.19,900.0000244619213
18.2,900.0000244134146
18.21,900.000024266685
18.22,900.0000240267859
18.23,900.0000236987707
18.24,900.0000232876928
18.25,900.0000227986059
18.26,900.0000222365636
18.27,900.0000216066194
18.28,900.0000209138265
18.29,900.0000201632386
18.3,900.0000193599091
18.31,900.0000185088916
18.32,900.0000176152396
18.33,900.0000166840066
18.34,900.0000157202461
18.35,900.0000147290116
18.36,900.0000137153567
18.37,900.0000126843348
18.38,900.0000116409994
18.39,900.0000105904041
18.4,900.0000095376022
18.41,900.0000084876476
18.42,900.0000074455933
18.43,900.0000064164932
18.44,900.0000054054005
18.45,900.000004417369
18.46,900.0000034574521
18.47,900.0000025307033
18.48,900.0000016421759
18.49,900.0000007969238
18.5,900.0
18.51,899.999999255391
18.52,899.9999985628117
18.53,899.9999979209097
18.54,899.9999973283327
18.55,899.9999967837285
18.56,899.9999962857446
18.57,899.9999958330287
18.58,899.9999954242287
18.59,899.9999950579921
18.6,899.9999947329661
18.61,899.9999944477988
18.62,899.9999942011381
18.63,899.9999939916311
18.64,899.9999938179255
18.65,899.9999936786696
18.66,899.9999935725104
18.67,899.9999934980957
18.68,899.9999934540733
18.69,899.9999934390908
18.7,899.9999934517958
18.71,899.9999934908358
18.72,899.9999935548587
18.73,899.9999936425122
18.74,899.9999937524435
18.75,899.9999938833009
18.76,899.9999940337316
18.77,899.9999942023837
18.78,899.9999943879043
18.79,899.9999945889411
18.8,899.9999948041423
18.81,899.9999950321551
18.82,899.9999952716271
18.83,899.9999955212062
18.84,899.9999957795401
18.85,899.999996045276
18.86,899.9999963170621
18.87,899.9999965935458
18.88,899.9999968733749
18.89,899.9999971551968
18.9,899.9999974376592
18.91,899.9999977194101
18.92,899.9999979990965
18.93,899.9999982753666
18.94,899.9999985468681
18.95,899.9999988122484
18.96,899.9999990701551
18.97,899.999999319236
18.98,899.9999995581387
18.99,899.9999997855107
19.0,900.0
19.01,900.0000002005388
19.02,900.0000003871983
19.03,900.0000005603342
19.04,900.0000007203026
19.05,900.000000867459
19.06,900.00000100216
19.07,900.0000011247608
19.08,900.0000012356177
19.09,900.0000013350865
19.1,900.0000014235228
19.11,900.0000015012828
19.12,900.000001568722
19.13,900.0000016261969
19.14,900.0000016740628
19.15,900.0000017126756
19.16,900.000001742392
19.17,900.0000017635666
19.18,900.0000017765565
19.19,900.0000017817166
19.2,900.0000017794033
19.21,900.0000017699726
19.22,900.0000017537799
19.23,900.0000017311817
19.24,900.0000017025332
19.25,900.0000016681906
19.26,900.0000016285098
19.27,900.0000015838468
19.28,900.0000015345574
19.29,900.0000014809974
19.3,900.0000014235227
19.31,900.000001362489
19.32,900.0000012982525
19.33,900.0000012311691
19.34,900.0000011615945
19.35,900.0000010898846
19.36,900.0000010163951
19.37,900.0000009414822
19.38,900.0000008655016
19.39,900.0000007888095
19.4,900.0000007117613
19.41,900.0000006347129
19.42,900.0000005580207
19.43,900.0000004820403
19.44,900.0000004071273
19.45,900.0000003336381
19.46,900.0000002619282
19.47,900.0000001923534
19.48,900.0000001252699
19.49,900.0000000610333
19.5,900.0
19.51,899.9999999424539
19.52,899.9999998883958
19.53,899.9999998377539
19.54,899.9999997904572
19.55,899.9999997464349
19.56,899.9999997056154
19.57,899.9999996679277
19.58,899.9999996333005
19.59,899.9999996016628
19.6,899.9999995729434
19.61,899.9999995470706
19.62,899.9999995239739
19.63,899.9999995035819
19.64,899.9999994858234
19.65,899.9999994706274
19.66,899.9999994579225
19.67,899.9999994476376
19.68,899.9999994397014
19.69,899.9999994340428
19.7,899.9999994305908
19.71,899.999999429274
19.72,899.9999994300216
19.73,899.9999994327618
19.74,899.9999994374238
19.75,899.9999994439364
19.76,899.9999994522284
19.77,899.9999994622286
19.78,899.9999994738661
19.79,899.9999994870691
19.8,899.999999501767
19.81,899.9999995178882
19.82,899.999999535362
19.83,899.9999995541173
19.84,899.9999995740818
19.85,899.9999995951857
19.86,899.9999996173572
19.87,899.9999996405248
19.88,899.9999996646179
19.89,899.9999996895654
19.9,899.9999997152955
19.91,899.9999997417374
19.92,899.99999976882
19.93,899.9999997964718
19.94,899.9999998246221
19.95,899.9999998531991
19.96,899.9999998821323
19.97,899.9999999113502
19.98,899.9999999407815
19.99,899.9999999703551
20.0,900.0
20.01,900.0000000296449
20.02,900.0000000592186
20.03,900.0000000886499
20.04,900.0000001178678
20.05,900.0000001468009
20.06,900.0000001753781
20.07,900.0000002035282
20.08,900.00000023118
20.09,900.0000002582627
20.1,900.0000002847045
20.11,900.0000003104348
20.12,900.0000003353821
20.13,900.0000003594752
20.14,900.0000003826428
20.15,900.0000004048143
20.16,900.000000425918
20.17,900.000000445883
20.18,900.0000004646379
20.19,900.0000004821115
20.2,900.000000498233
20.21,900.0000005129309
20.22,900.000000526134
20.23,900.0000005377714
20.24,900.0000005477716
20.25,900.0000005560636
20.26,900.0000005625761
20.27,900.0000005672383
20.28,900.0000005699787
20.29,900.0000005707259
20.3,900.0000005694092
20.31,900.0000005659571
20.32,900.0000005602985
20.33,900.0000005523623
20.34,900.0000005420775
20.35,900.0000005293725
20.36,900.0000005141763
20.37,900.0000004964179
20.38,900.0000004760259
20.39,900.0000004529294
20.4,900.0000004270568
20.41,900.0000003983373
20.42,900.0000003666994
20.43,900.0000003320722
20.44,900.0000002943846
20.45,900.0000002535651
20.46,900.0000002095426
20.47,900.0000001622461
20.48,900.0000001116042
20.49,900.0000000575458
20.5,900.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
