wind_speed,superwind SW 350-II
12.21,0.3219796142694759
12.22,0.3225082168738929
12.23,0.3230328639653411
12.24,0.3235535359142782
12.25,0.3240702130911622
12.26,0.324582875866451
12.27,0.3250915046106024
12.28,0.3255960796940742
12.29,0.3260965814873245
12.3,0.3265929903608112
12.31,0.327085286684992
12.32,0.3275734508303247
12.33,0.3280574631672674
12.34,0.3285373040662779
12.35,0.329012953897814
12.36,0.3294843930323338
12.37,0.329951601840295
12.38,0.3304145606921554
12.39,0.3308732499583732
12.4,0.331327650009406
12.41,0.3317777412157117
12.42,0.3322235039477483
12.43,0.3326649185759736
12.44,0.3331019654708454
12.45,0.3335346250028217
12.46,0.3339628775423606
12.47,0.3343867034599195
12.48,0.3348060831259566
12.49,0.3352209969109297
12.5,0.3356314251852966
12.51,0.3360373483195154
12.52,0.3364387466840438
12.53,0.3368356006493397
12.54,0.337227890585861
12.55,0.3376155968640656
12.56,0.3379986998544115
12.57,0.3383771799273561
12.58,0.3387510174533579
12.59,0.3391201928028744
12.6,0.3394846863463637
12.61,0.3398444784542834
12.62,0.3401995494970916
12.63,0.3405498798452462
12.64,0.340895449869205
12.65,0.3412362399394258
12.66,0.3415722304263667
12.67,0.3419034017004854
12.68,0.3422297341322397
12.69,0.3425512080920877
12.7,0.3428678039504872
12.71,0.343179502077896
12.72,0.3434862828447722
12.73,0.3437881266215735
12.74,0.3440850137787576
12.75,0.3443769246867827
12.76,0.3446638397161067
12.77,0.3449457392371872
12.78,0.3452226036204823
12.79,0.3454944132364498
12.8,0.3457611484555477
12.81,0.3460227896482336
12.82,0.3462793171849656
12.83,0.3465307114362015
12.84,0.3467769527723993
12.85,0.3470180215640167
12.86,0.3472538981815117
12.87,0.3474845629953421
12.88,0.347709996375966
12.89,0.3479301786938409
12.9,0.3481450903194251
12.91,0.3483547116231762
12.92,0.3485590229755522
12.93,0.3487580047470108
12.94,0.3489516373080101
12.95,0.3491399010290079
12.96,0.349322776280462
12.97,0.3495002434328305
12.98,0.349672282856571
12.99,0.3498388749221415
13.0,0.35
13.01,0.3501556533267767
13.02,0.3503058896037924
13.03,0.3504507783985401
13.04,0.3505903892785131
13.05,0.3507247918112043
13.06,0.350854055564107
13.07,0.3509782501047143
13.08,0.3510974450005192
13.09,0.351211709819015
13.1,0.3513211141276948
13.11,0.3514257274940516
13.12,0.3515256194855788
13.13,0.3516208596697693
13.14,0.3517115176141164
13.15,0.3517976628861131
13.16,0.3518793650532526
13.17,0.3519566936830279
13.18,0.3520297183429323
13.19,0.352098508600459
13.2,0.3521631340231009
13.21,0.3522236641783513
13.22,0.3522801686337032
13.23,0.3523327169566499
13.24,0.3523813787146845
13.25,0.3524262234753
13.26,0.3524673208059897
13.27,0.3525047402742465
13.28,0.3525385514475638
13.29,0.3525688238934346
13.3,0.3525956271793521
13.31,0.3526190308728094
13.32,0.3526391045412995
13.33,0.3526559177523157
13.34,0.3526695400733511
13.35,0.3526800410718988
13.36,0.3526874903154521
13.37,0.3526919573715038
13.38,0.3526935118075472
13.39,0.3526922231910755
13.4,0.352688161089582
13.41,0.3526813950705594
13.42,0.3526719947015012
13.43,0.3526600295499003
13.44,0.3526455691832499
13.45,0.3526286831690432
13.46,0.3526094410747733
13.47,0.3525879124679333
13.48,0.3525641669160164
13.49,0.3525382739865156
13.5,0.3525103032469242
13.51,0.3524803242647353
13.52,0.3524484066074419
13.53,0.3524146198425373
13.54,0.3523790335375146
13.55,0.3523417172598668
13.56,0.3523027405770871
13.57,0.3522621730566688
13.58,0.3522200842661047
13.59,0.3521765437728883
13.6,0.3521316211445126
13.61,0.3520853859484706
13.62,0.3520379077522555
13.63,0.3519892561233604
13.64,0.3519395006292787
13.65,0.3518887108375033
13.66,0.3518369563155272
13.67,0.3517843066308438
13.68,0.3517308313509462
13.69,0.3516766000433274
13.7,0.3516216822754807
13.71,0.3515661476148989
13.72,0.3515100656290755
13.73,0.3514535058855035
13.74,0.3513965379516761
13.75,0.3513392313950862
13.76,0.3512816557832273
13.77,0.3512238806835923
13.78,0.3511659756636743
13.79,0.3511080102909665
13.8,0.3510500541329621
13.81,0.3509921767571541
13.82,0.3509344477310357
13.83,0.3508769366221001
13.84,0.3508197129978403
13.85,0.3507628464257496
13.86,0.350706406473321
13.87,0.3506504627080476
13.88,0.3505950846974227
13.89,0.3505403420089393
13.9,0.3504863042100906
13.91,0.3504330408683697
13.92,0.3503806215512698
13.93,0.3503291158262839
13.94,0.3502785932609052
13.95,0.3502291234226268
13.96,0.350180775878942
13.97,0.3501336201973437
13.98,0.3500877259453252
13.99,0.3500431626903795
14.0,0.35
14.01,0.3499582927403589
14.02,0.3499180369723466
14.03,0.3498792140555325
14.04,0.3498418053494864
14.05,0.3498057922137777
14.06,0.3497711560079762
14.07,0.3497378780916512
14.08,0.3497059398243726
14.09,0.3496753225657097
14.1,0.3496460076752322
14.11,0.3496179765125098
14.12,0.3495912104371119
14.13,0.3495656908086083
14.14,0.3495413989865683
14.15,0.3495183163305617
14.16,0.349496424200158
14.17,0.3494757039549268
14.18,0.3494561369544376
14.19,0.3494377045582602
14.2,0.3494203881259641
14.21,0.3494041690171187
14.22,0.3493890285912938
14.23,0.3493749482080589
14.24,0.3493619092269837
14.25,0.3493498930076376
14.26,0.3493388809095902
14.27,0.3493288542924113
14.28,0.3493197945156702
14.29,0.3493116829389366
14.3,0.3493045009217803
14.31,0.3492982298237706
14.32,0.3492928510044772
14.33,0.3492883458234696
14.34,0.3492846956403175
14.35,0.3492818818145904
14.36,0.3492798857058579
14.37,0.3492786886736897
14.38,0.3492782720776552
14.39,0.3492786172773241
14.4,0.3492797056322661
14.41,0.3492815185020505
14.42,0.349284037246247
14.43,0.3492872432244253
14.44,0.3492911177961548
14.45,0.3492956423210052
14.46,0.3493007981585462
14.47,0.3493065666683472
14.48,0.3493129292099777
14.49,0.3493198671430076
14.5,0.3493273618270062
14.51,0.3493353946215433
14.52,0.3493439468861882
14.53,0.3493529999805109
14.54,0.3493625352640807
14.55,0.3493725340964671
14.56,0.3493829778372399
14.57,0.3493938478459686
14.58,0.3494051254822227
14.59,0.3494167921055721
14.6,0.349428829075586
14.61,0.3494412177518341
14.62,0.3494539394938861
14.63,0.3494669756613115
14.64,0.34948030761368
14.65,0.349493916710561
14.66,0.3495077843115241
14.67,0.349521891776139
14.68,0.3495362204639752
14.69,0.3495507517346025
14.7,0.3495654669475902
14.71,0.3495803474625079
14.72,0.3495953746389254
14.73,0.3496105298364121
14.74,0.3496257944145378
14.75,0.3496411497328718
14.76,0.3496565771509838
14.77,0.3496720580284435
14.78,0.3496875737248203
14.79,0.3497031055996839
14.8,0.3497186350126039
14.81,0.3497341433231498
14.82,0.3497496118908912
14.83,0.3497650220753978
14.84,0.3497803552362391
14.85,0.3497955927329846
14.86,0.3498107159252041
14.87,0.3498257061724669
14.88,0.3498405448343428
14.89,0.3498552132704013
14.9,0.3498696928402121
14.91,0.3498839649033447
14.92,0.3498980108193686
14.93,0.3499118119478536
14.94,0.349925349648369
14.95,0.3499386052804846
14.96,0.3499515602037699
14.97,0.3499641957777945
14.98,0.349976493362128
14.99,0.3499884343163399
15.0,0.35
15.01,0.3500111757117874
15.02,0.3500219625068211
15.03,0.3500323653793295
15.04,0.3500423893235411
15.05,0.3500520393336845
15.06,0.3500613204039881
15.07,0.3500702375286805
15.08,0.3500787957019903
15.09,0.3500869999181459
15.1,0.3500948551713759
15.11,0.3501023664559087
15.12,0.3501095387659731
15.13,0.3501163770957974
15.14,0.3501228864396102
15.15,0.35012907179164
15.16,0.3501349381461154
15.17,0.3501404904972647
15.18,0.3501457338393167
15.19,0.3501506731664999
15.2,0.3501553134730426
15.21,0.3501596597531735
15.22,0.3501637170011211
15.23,0.350167490211114
15.24,0.3501709843773806
15.25,0.3501742044941495
15.26,0.3501771555556491
15.27,0.3501798425561082
15.28,0.350182270489755
15.29,0.3501844443508183
15.3,0.3501863691335265
15.31,0.350188049832108
15.32,0.3501894914407916
15.33,0.3501906989538056
15.34,0.3501916773653787
15.35,0.3501924316697393
15.36,0.3501929668611159
15.37,0.3501932879337371
15.38,0.3501933998818315
15.39,0.3501933076996276
15.4,0.3501930163813537
15.41,0.3501925309212386
15.42,0.3501918563135106
15.43,0.3501909975523986
15.44,0.3501899596321307
15.45,0.3501887475469356
15.46,0.3501873662910418
15.47,0.3501858208586779
15.48,0.3501841162440724
15.49,0.3501822574414537
15.5,0.3501802494450506
15.51,0.3501780972490914
15.52,0.3501758058478046
15.53,0.3501733802354189
15.54,0.3501708254061628
15.55,0.3501681463542647
15.56,0.3501653480739531
15.57,0.3501624355594567
15.58,0.350159413805004
15.59,0.3501562878048234
15.6,0.3501530625531435
15.61,0.3501497430441928
15.62,0.3501463342721999
15.63,0.3501428412313932
15.64,0.3501392689160014
15.65,0.3501356223202528
15.66,0.3501319064383761
15.67,0.3501281262645999
15.68,0.3501242867931525
15.69,0.3501203930182625
15.7,0.3501164499341586
15.71,0.350112462535069
15.72,0.3501084358152225
15.73,0.3501043747688476
15.74,0.3501002843901727
15.75,0.3500961696734264
15.76,0.3500920356128372
15.77,0.3500878872026337
15.78,0.3500837294370443
15.79,0.3500795673102976
15.8,0.3500754058166221
15.81,0.3500712499502464
15.82,0.350067104705399
15.83,0.3500629750763083
15.84,0.3500588660572031
15.85,0.3500547826423116
15.86,0.3500507298258625
15.87,0.3500467126020843
15.88,0.3500427359652057
15.89,0.3500388049094548
15.9,0.3500349244290605
15.91,0.3500310995182513
15.92,0.3500273351712555
15.93,0.3500236363823018
15.94,0.3500200081456187
15.95,0.3500164554554348
15.96,0.3500129833059784
15.97,0.3500095966914782
15.98,0.3500063006061628
15.99,0.3500031000442605
16.0,0.35
16.01,0.349997004412491
16.02,0.3499941130003687
16.03,0.3499913244271492
16.04,0.349988637356349
16.05,0.3499860504514843
16.06,0.3499835623760714
16.07,0.3499811717936266
16.08,0.3499788773676662
16.09,0.3499766777617066
16.1,0.3499745716392641
16.11,0.3499725576638549
16.12,0.3499706344989955
16.13,0.349968800808202
16.14,0.3499670552549908
16.15,0.3499653965028783
16.16,0.3499638232153806
16.17,0.3499623340560141
16.18,0.3499609276882953
16.19,0.3499596027757403
16.2,0.3499583579818653
16.21,0.349957191970187
16.22,0.3499561034042214
16.23,0.3499550909474849
16.24,0.3499541532634937
16.25,0.3499532890157643
16.26,0.349952496867813
16.27,0.3499517754831559
16.28,0.3499511235253095
16.29,0.34995053965779
16.3,0.3499500225441138
16.31,0.3499495708477972
16.32,0.3499491832323564
16.33,0.3499488583613078
16.34,0.3499485948981678
16.35,0.3499483915064525
16.36,0.3499482468496783
16.37,0.3499481595913616
16.38,0.3499481283950186
16.39,0.3499481519241657
16.4,0.3499482288423192
16.41,0.3499483578129952
16.42,0.3499485374997103
16.43,0.3499487665659807
16.44,0.3499490436753226
16.45,0.3499493674912525
16.46,0.3499497366772866
16.47,0.3499501498969412
16.48,0.3499506058137326
16.49,0.3499511030911773
16.5,0.3499516403927913
16.51,0.3499522163820912
16.52,0.349952829722593
16.53,0.3499534790778132
16.54,0.3499541631112683
16.55,0.3499548804864743
16.56,0.3499556298669476
16.57,0.3499564099162046
16.58,0.3499572192977614
16.59,0.3499580566751346
16.6,0.3499589207118401
16.61,0.3499598100713947
16.62,0.3499607234173145
16.63,0.3499616594131157
16.64,0.3499626167223146
16.65,0.3499635940084277
16.66,0.3499645899349712
16.67,0.3499656031654615
16.68,0.3499666323634148
16.69,0.3499676761923473
16.7,0.3499687333157756
16.71,0.3499698023972158
16.72,0.3499708821001843
16.73,0.3499719710881974
16.74,0.3499730680247715
16.75,0.3499741715734226
16.76,0.3499752803976673
16.77,0.3499763931610218
16.78,0.3499775085270025
16.79,0.3499786251591256
16.8,0.3499797417209075
16.81,0.3499808568758644
16.82,0.3499819692875127
16.83,0.3499830776193687
16.84,0.3499841805349486
16.85,0.3499852766977689
16.86,0.3499863647713458
16.87,0.3499874434191956
16.88,0.3499885113048346
16.89,0.3499895670917792
16.9,0.3499906094435456
16.91,0.3499916370236503
16.92,0.3499926484956093
16.93,0.3499936425229392
16.94,0.3499946177691561
16.95,0.3499955728977764
16.96,0.3499965065723165
16.97,0.3499974174562926
16.98,0.349998304213221
16.99,0.349999165506618
17.0,0.35
17.01,0.3500008066382482
17.02,0.350001585491704
17.03,0.3500023369120734
17.04,0.3500030612510628
17.05,0.3500037588603785
17.06,0.3500044300917266
17.07,0.3500050752968133
17.08,0.350005694827345
17.09,0.3500062890350276
17.1,0.3500068582715677
17.11,0.3500074028886715
17.12,0.3500079232380451
17.13,0.3500084196713947
17.14,0.3500088925404266
17.15,0.3500093421968471
17.16,0.3500097689923623
17.17,0.3500101732786787
17.18,0.3500105554075022
17.19,0.3500109157305392
17.2,0.3500112545994959
17.21,0.3500115723660785
17.22,0.3500118693819933
17.23,0.3500121459989465
17.24,0.3500124025686444
17.25,0.3500126394427931
17.26,0.350012856973099
17.27,0.3500130555112683
17.28,0.3500132354090071
17.29,0.3500133970180218
17.3,0.3500135406900184
17.31,0.3500136667767034
17.32,0.350013775629783
17.33,0.3500138676009632
17.34,0.3500139430419504
17.35,0.3500140023044509
17.36,0.3500140457401708
17.37,0.3500140737008164
17.38,0.350014086538094
17.39,0.3500140846037097
17.4,0.3500140682493697
17.41,0.3500140378267805
17.42,0.3500139936876482
17.43,0.3500139361836789
17.44,0.3500138656665789
17.45,0.3500137824880545
17.46,0.3500136869998119
17.47,0.3500135795535573
17.48,0.350013460500997
17.49,0.3500133301938372
17.5,0.3500131889837842
17.51,0.3500130372225441
17.52,0.3500128752618233
17.53,0.3500127034533278
17.54,0.350012522148764
17.55,0.3500123316998382
17.56,0.3500121324582564
17.57,0.3500119247757252
17.58,0.3500117090039505
17.59,0.3500114854946386
17.6,0.3500112545994959
17.61,0.3500110166702283
17.62,0.3500107720585425
17.63,0.3500105211161443
17.64,0.3500102641947402
17.65,0.3500100016460364
17.66,0.3500097338217389
17.67,0.3500094610735543
17.68,0.3500091837531885
17.69,0.3500089022123481
17.7,0.350008616802739
17.71,0.3500083278760675
17.72,0.35000803578404
17.73,0.3500077408783626
17.74,0.3500074435107416
17.75,0.3500071440328831
17.76,0.3500068427964935
17.77,0.350006540153279
17.78,0.3500062364549456
17.79,0.3500059320531998
17.8,0.3500056272997479
17.81,0.3500053225462959
17.82,0.3500050181445502
17.83,0.3500047144462169
17.84,0.3500044118030024
17.85,0.3500041105666128
17.86,0.3500038110887542
17.87,0.3500035137211332
17.88,0.3500032188154557
17.89,0.3500029267234282
17.9,0.3500026377967569
17.91,0.3500023523871478
17.92,0.3500020708463073
17.93,0.3500017935259414
17.94,0.3500015207777568
17.95,0.3500012529534595
17.96,0.3500009904047556
17.97,0.3500007334833515
17.98,0.3500004825409534
17.99,0.3500002379292674
18.0,0.35
18.01,0.3499997690345159
18.02,0.3499995450328154
18.03,0.349999327924557
18.04,0.3499991176393995
18.05,0.3499989141070018
18.06,0.3499987172570224
18.07,0.3499985270191204
18.08,0.3499983433229541
18.09,0.3499981660981828
18.1,0.3499979952744648
18.11,0.3499978307814591
18.12,0.3499976725488242
18.13,0.3499975205062192
18.14,0.3499973745833026
18.15,0.3499972347097332
18.16,0.3499971008151698
18.17,0.3499969728292713
18.18,0.349996850681696
18.19,0.3499967343021032
18.2,0.3499966236201512
18.21,0.349996518565499
18.22,0.3499964190678054
18.23,0.349996325056729
18.24,0.3499962364619285
18.25,0.349996153213063
18.26,0.3499960752397908
18.27,0.3499960024717709
18.28,0.3499959348386621
18.29,0.3499958722701231
18.3,0.3499958146958125
18.31,0.3499957620453893
18.32,0.349995714248512
18.33,0.3499956712348395
18.34,0.3499956329340306
18.35,0.349995599275744
18.36,0.3499955701896384
18.37,0.3499955456053726
18.38,0.3499955254526055
18.39,0.3499955096609956
18.4,0.3499954981602016
18.41,0.3499954908798826
18.42,0.3499954877496971
18.43,0.3499954886993039
18.44,0.3499954936583619
18.45,0.3499955025565296
18.46,0.3499955153234659
18.47,0.3499955318888296
18.48,0.3499955521822793
18.49,0.3499955761334738
18.5,0.349995603672072
18.51,0.3499956347277325
18.52,0.349995669230114
18.53,0.3499957071088754
18.54,0.3499957482936754
18.55,0.3499957927141729
18.56,0.3499958403000264
18.57,0.3499958909808947
18.58,0.3499959446864367
18.59,0.349996001346311
18.6,0.3499960608901764
18.61,0.3499961232476918
18.62,0.3499961883485158
18.63,0.349996256122307
18.64,0.3499963264987246
18.65,0.3499963994074269
18.66,0.3499964747780729
18.67,0.3499965525403213
18.68,0.3499966326238309
18.69,0.3499967149582603
18.7,0.3499967994732684
18.71,0.3499968860985138
18.72,0.3499969747636556
18.73,0.3499970653983521
18.74,0.3499971579322624
18.75,0.3499972522950449
18.76,0.3499973484163587
18.77,0.3499974462258626
18.78,0.3499975456532149
18.79,0.3499976466280748
18.8,0.3499977490801008
18.81,0.3499978529389519
18.82,0.3499979581342865
18.83,0.3499980645957636
18.84,0.3499981722530419
18.85,0.3499982810357801
18.86,0.3499983908736371
18.87,0.3499985016962715
18.88,0.3499986134333421
18.89,0.3499987260145077
18.9,0.349998839369427
18.91,0.3499989534277588
18.92,0.3499990681191618
18.93,0.3499991833732947
18.94,0.3499992991198164
18.95,0.3499994152883856
18.96,0.349999531808661
18.97,0.3499996486103014
18.98,0.3499997656229655
18.99,0.3499998827763121
19.0,0.35
19.01,0.3500001172236879
19.02,0.3500002343770345
19.03,0.3500003513896987
19.04,0.350000468191339
19.05,0.3500005847116145
19.06,0.3500007008801836
19.07,0.3500008166267053
19.08,0.3500009318808382
19.09,0.3500010465722413
19.1,0.3500011606305731
19.11,0.3500012739854923
19.12,0.3500013865666579
19.13,0.3500014983037285
19.14,0.3500016091263629
19.15,0.3500017189642199
19.16,0.3500018277469582
19.17,0.3500019354042364
19.18,0.3500020418657136
19.19,0.3500021470610482
19.2,0.3500022509198992
19.21,0.3500023533719252
19.22,0.3500024543467851
19.23,0.3500025537741374
19.24,0.3500026515836413
19.25,0.3500027477049551
19.26,0.3500028420677377
19.27,0.350002934601648
19.28,0.3500030252363445
19.29,0.3500031139014861
19.3,0.3500032005267316
19.31,0.3500032850417398
19.32,0.3500033673761692
19.33,0.3500034474596787
19.34,0.3500035252219271
19.35,0.3500036005925731
19.36,0.3500036735012755
19.37,0.3500037438776929
19.38,0.3500038116514843
19.39,0.3500038767523082
19.4,0.3500039391098236
19.41,0.350003998653689
19.42,0.3500040553135634
19.43,0.3500041090191054
19.44,0.3500041596999737
19.45,0.3500042072858272
19.46,0.3500042517063245
19.47,0.3500042928911246
19.48,0.350004330769886
19.49,0.3500043652722676
19.5,0.3500043963279281
19.51,0.3500044238665262
19.52,0.3500044478177208
19.53,0.3500044681111705
19.54,0.3500044846765341
19.55,0.3500044974434704
19.56,0.3500045063416381
19.57,0.3500045113006961
19.58,0.3500045122503029
19.59,0.3500045091201174
19.6,0.3500045018397983
19.61,0.3500044903390045
19.62,0.3500044745473946
19.63,0.3500044543946273
19.64,0.3500044298103615
19.65,0.350004400724256
19.66,0.3500043670659694
19.67,0.3500043287651604
19.68,0.350004285751488
19.69,0.3500042379546108
19.7,0.3500041853041875
19.71,0.350004127729877
19.72,0.3500040651613378
19.73,0.3500039975282291
19.74,0.3500039247602092
19.75,0.3500038467869371
19.76,0.3500037635380714
19.77,0.350003674943271
19.78,0.3500035809321946
19.79,0.3500034814345009
19.8,0.3500033763798487
19.81,0.3500032656978968
19.82,0.3500031493183039
19.83,0.3500030271707288
19.84,0.3500028991848301
19.85,0.3500027652902667
19.86,0.3500026254166974
19.87,0.3500024794937808
19.88,0.3500023274511757
19.89,0.3500021692185409
19.9,0.3500020047255351
19.91,0.3500018339018172
19.92,0.3500016566770457
19.93,0.3500014729808796
19.94,0.3500012827429775
19.95,0.3500010858929981
19.96,0.3500008823606004
19.97,0.350000672075443
19.98,0.3500004549671845
19.99,0.350000230965484
20.0,0.35
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
