wind_speed,USW U.S. Windpower 56-100
13.47,99.91915257159236
13.48,99.91911035784769
13.49,99.91913334434614
13.5,99.91922124246916
13.51,99.9193737635982
13.52,99.91959061911476
13.53,99.9198715204002
13.54,99.92021617883604
13.55,99.9206243058037
13.56,99.92109561268464
13.57,99.92162981086028
13.58,99.92222661171212
13.59,99.92288572662156
13.6,99.9236068669701
13.61,99.92438974413916
13.62,99.9252340695102
13.63,99.92613955446468
13.64,99.927105910384
13.65,99.92813284864964
13.66,99.92922008064308
13.67,99.93036731774578
13.68,99.9315742713391
13.69,99.93284065280454
13.7,99.93416617352358
13.71,99.93555054487766
13.72,99.9369934782482
13.73,99.93849468501666
13.74,99.9400538765645
13.75,99.94167076427318
13.76,99.94334505952412
13.77,99.9450764736988
13.78,99.94686471817865
13.79,99.94870950434512
13.8,99.95061054357969
13.81,99.95256754726375
13.82,99.95458022677884
13.83,99.95664829350632
13.84,99.95877145882768
13.85,99.96094943412436
13.86,99.96318193077782
13.87,99.96546866016952
13.88,99.96780933368088
13.89,99.9702036626934
13.9,99.97265135858848
13.91,99.97515213274755
13.92,99.97770569655216
13.93,99.98031176138366
13.94,99.98297003862352
13.95,99.98568023965328
13.96,99.98844207585424
13.97,99.99125525860796
13.98,99.99411949929588
13.99,99.99703450929944
14.0,100.0
14.01,100.00301518085833
14.02,100.00607725365197
14.03,100.00918291823758
14.04,100.01232887447196
14.05,100.0155118222118
14.06,100.01872846131384
14.07,100.02197549163488
14.08,100.0252496130316
14.09,100.02854752536074
14.1,100.03186592847906
14.11,100.03520152224333
14.12,100.0385510065102
14.13,100.04191108113648
14.14,100.04527844597888
14.15,100.04864980089415
14.16,100.05202184573903
14.17,100.05539128037024
14.18,100.05875480464456
14.19,100.06210911841868
14.2,100.06545092154936
14.21,100.06877691389332
14.22,100.07208379530734
14.23,100.07536826564812
14.24,100.0786270247724
14.25,100.08185677253694
14.26,100.08505420879848
14.27,100.0882160334137
14.28,100.09133894623942
14.29,100.09441964713233
14.3,100.0974548359492
14.31,100.10044121254674
14.32,100.10337547678172
14.33,100.10625432851084
14.34,100.10907446759084
14.35,100.11183259387846
14.36,100.11452540723047
14.37,100.1171496075036
14.38,100.11970189455457
14.39,100.12217896824014
14.4,100.12457752841703
14.41,100.12689427494196
14.42,100.12912590767172
14.43,100.131269126463
14.44,100.1333206311726
14.45,100.13527712165715
14.46,100.13713529777348
14.47,100.13889185937832
14.48,100.14054350632838
14.49,100.14208693848042
14.5,100.14351885569116
14.51,100.14483595781736
14.52,100.14603494471572
14.53,100.147112516243
14.54,100.148065372256
14.55,100.14889021261136
14.56,100.14958373716584
14.57,100.1501426457762
14.58,100.15056363829922
14.59,100.15084341459156
14.6,100.15097867451
14.61,100.15096611791128
14.62,100.15080244465211
14.63,100.15048435458928
14.64,100.15000854757947
14.65,100.14937172347943
14.66,100.14857058214596
14.67,100.1476018234357
14.68,100.14646214720548
14.69,100.14514825331196
14.7,100.14365684161196
14.71,100.14198461196212
14.72,100.14012826421929
14.73,100.1380844982401
14.74,100.13585001388138
14.75,100.1334215109998
14.76,100.13079568945214
14.77,100.12796924909512
14.78,100.12493888978548
14.79,100.12170131137998
14.8,100.11825321373531
14.81,100.11459129670828
14.82,100.11071226015557
14.83,100.10661280393391
14.84,100.1022896279001
14.85,100.09773943191082
14.86,100.09295891582283
14.87,100.08794477949289
14.88,100.08269372277768
14.89,100.077202445534
14.9,100.07146764761856
14.91,100.0654860288881
14.92,100.05925428919936
14.93,100.0527691284091
14.94,100.04602724637402
14.95,100.03902534295088
14.96,100.03176011799638
14.97,100.02422827136732
14.98,100.0164265029204
14.99,100.0083515125124
15.0,100.0
15.01,99.99137146346249
15.02,99.98247659386884
15.03,99.97332888041085
15.04,99.96394181227998
15.05,99.95432887866784
15.06,99.94450356876608
15.07,99.93447937176624
15.08,99.92426977685996
15.09,99.91388827323878
15.1,99.90334835009436
15.11,99.89266349661828
15.12,99.88184720200212
15.13,99.87091295543748
15.14,99.85987424611596
15.15,99.84874456322918
15.16,99.83753739596868
15.17,99.8262662335261
15.18,99.814944565093
15.19,99.80358587986105
15.2,99.79220366702177
15.21,99.78081141576678
15.22,99.76942261528768
15.23,99.75805075477608
15.24,99.74670932342356
15.25,99.73541181042172
15.26,99.72417170496216
15.27,99.71300249623646
15.28,99.70191767343624
15.29,99.69093072575306
15.3,99.6800551423786
15.31,99.66930441250432
15.32,99.65869202532198
15.33,99.64823147002303
15.34,99.63793623579916
15.35,99.62781981184192
15.36,99.61789568734294
15.37,99.60817735149377
15.38,99.59867829348602
15.39,99.58941200251132
15.4,99.58039196776129
15.41,99.5716316784274
15.42,99.56314462370138
15.43,99.55494429277478
15.44,99.5470441748392
15.45,99.5394577590862
15.46,99.5321985347074
15.47,99.5252799908944
15.48,99.5187156168388
15.49,99.51251890173222
15.5,99.5067033347662
15.51,99.5012824051324
15.52,99.49626960202237
15.53,99.49167841462771
15.54,99.48752233214005
15.55,99.48381484375092
15.56,99.480569438652
15.57,99.47779960603484
15.58,99.47551883509102
15.59,99.47374061501218
15.6,99.4724784349899
15.61,99.47174578421571
15.62,99.47155615188132
15.63,99.47192302717828
15.64,99.4728598992982
15.65,99.4743802574326
15.66,99.47649759077318
15.67,99.47922538851148
15.68,99.48257713983908
15.69,99.4865663339476
15.7,99.49120646002868
15.71,99.49651100727382
15.72,99.50249346487472
15.73,99.5091673220229
15.74,99.51654606791
15.75,99.5246431917276
15.76,99.53347218266732
15.77,99.54304652992067
15.78,99.55337972267938
15.79,99.56448525013496
15.8,99.576376601479
15.81,99.58906726590314
15.82,99.60257073259896
15.83,99.616900490758
15.84,99.63207002957196
15.85,99.6480928382324
15.86,99.66498240593086
15.87,99.682752221859
15.88,99.70141577520836
15.89,99.7209865551706
15.9,99.74147805093727
15.91,99.76290375170004
15.92,99.78527714665042
15.93,99.80861172498004
15.94,99.83292097588046
15.95,99.85821838854334
15.96,99.88451745216024
15.97,99.91183165592275
15.98,99.94017448902248
15.99,99.96955944065104
16.0,100.0
16.01,100.03149896529185
16.02,100.0640163708726
16.03,100.09750156011908
16.04,100.13190387640824
16.05,100.16717266311689
16.06,100.20325726362192
16.07,100.24010702130022
16.08,100.27767127952863
16.09,100.31589938168408
16.1,100.35474067114345
16.11,100.39414449128355
16.12,100.43406018548131
16.13,100.4744370971136
16.14,100.51522456955723
16.15,100.5563719461892
16.16,100.5978285703863
16.17,100.6395437855254
16.18,100.6814669349834
16.19,100.7235473621372
16.2,100.76573441036362
16.21,100.8079774230396
16.22,100.85022574354194
16.23,100.8924287152476
16.24,100.9345356815334
16.25,100.97649598577622
16.26,101.01825897135296
16.27,101.05977398164046
16.28,101.10099036001566
16.29,101.14185744985537
16.3,101.1823245945365
16.31,101.22234113743588
16.32,101.26185642193047
16.33,101.30081979139705
16.34,101.33918058921262
16.35,101.37688815875391
16.36,101.41389184339788
16.37,101.4501409865214
16.38,101.48558493150132
16.39,101.52017302171456
16.4,101.55385460053796
16.41,101.58657901134842
16.42,101.61829559752276
16.43,101.64895370243796
16.44,101.67850266947076
16.45,101.70689184199816
16.46,101.73407056339698
16.47,101.7599881770441
16.48,101.7845940263164
16.49,101.80783745459074
16.5,101.829667805244
16.51,101.85003442165308
16.52,101.8688866471948
16.53,101.88617382524616
16.54,101.9018452991839
16.55,101.91585041238494
16.56,101.92813850822618
16.57,101.9386589300845
16.58,101.94736102133672
16.59,101.95419412535978
16.6,101.95910758553052
16.61,101.9620507452258
16.62,101.96297294782256
16.63,101.9618235366976
16.64,101.95855185522784
16.65,101.95310724679018
16.66,101.94543905476144
16.67,101.93549662251851
16.68,101.92322929343828
16.69,101.90858641089764
16.7,101.89151731827344
16.71,101.87197135894256
16.72,101.84989787628186
16.73,101.82524621366824
16.74,101.7979657144786
16.75,101.76800572208978
16.76,101.73531557987864
16.77,101.6998446312221
16.78,101.661542219497
16.79,101.62035768808026
16.8,101.57624038034872
16.81,101.52913963967924
16.82,101.47900480944872
16.83,101.42578523303403
16.84,101.36943025381206
16.85,101.30988921515969
16.86,101.24711146045378
16.87,101.1810463330712
16.88,101.11164317638884
16.89,101.03885133378354
16.9,100.96262014863228
16.91,100.88289896431178
16.92,100.79963712419902
16.93,100.71278397167087
16.94,100.62228885010418
16.95,100.52810110287588
16.96,100.43017007336272
16.97,100.32844510494172
16.98,100.22287554098966
16.99,100.1134107248835
17.0,100.0
17.01,99.8826326753701
17.02,99.76145792264076
17.03,99.6366648791128
17.04,99.50844268208716
17.05,99.37698046886467
17.06,99.24246737674636
17.07,99.10509254303297
17.08,98.96504510502552
17.09,98.82251420002486
17.1,98.67768896533184
17.11,98.53075853824755
17.12,98.38191205607266
17.13,98.23133865610824
17.14,98.07922747565505
17.15,97.92576765201412
17.16,97.77114832248624
17.17,97.61555862437235
17.18,97.4591876949734
17.19,97.3022246715902
17.2,97.1448586915238
17.21,96.9872788920749
17.22,96.82967441054454
17.23,96.67223438423356
17.24,96.51514795044294
17.25,96.3586042464734
17.26,96.202792409626
17.27,96.04790157720166
17.28,95.89412088650114
17.29,95.7416394748255
17.3,95.59064647947548
17.31,95.44133103775212
17.32,95.2938822869562
17.33,95.14848936438874
17.34,95.00534140735051
17.35,94.86462755314248
17.36,94.7265369390656
17.37,94.59125870242065
17.38,94.45898198050864
17.39,94.3298959106304
17.4,94.2041896300869
17.41,94.08205227617896
17.42,93.96367298620748
17.43,93.84924089747348
17.44,93.73894514727772
17.45,93.63297487292118
17.46,93.53151921170472
17.47,93.43476730092928
17.48,93.34290827789567
17.49,93.2561312799049
17.5,93.1746254442578
17.51,93.09857990825532
17.52,93.02818380919834
17.53,92.96362628438771
17.54,92.90509647112444
17.55,92.85278350670932
17.56,92.80687652844328
17.57,92.76756467362726
17.58,92.73503707956212
17.59,92.70948288354876
17.6,92.69109122288812
17.61,92.68005123488106
17.62,92.6765520568285
17.63,92.68078282603132
17.64,92.69293267979045
17.65,92.71319075540674
17.66,92.74174619018116
17.67,92.77878812141456
17.68,92.8245056864078
17.69,92.8790880224619
17.7,92.94272426687763
17.71,93.015603556956
17.72,93.09791502999784
17.73,93.18984782330408
17.74,93.2915910741756
17.75,93.40333391991332
17.76,93.52526549781815
17.77,93.65757494519092
17.78,93.80045139933264
17.79,93.95408399754405
17.8,94.11866187712624
17.81,94.29437417537996
17.82,94.48141002960624
17.83,94.67995857710584
17.84,94.8902089551798
17.85,95.11235030112891
17.86,95.34657175225404
17.87,95.59306244585628
17.88,95.8520115192363
17.89,96.12360810969524
17.9,96.40804135453372
17.91,96.70550039105288
17.92,97.01617435655356
17.93,97.3402523883365
17.94,97.67792362370284
17.95,98.02937719995326
17.96,98.39480225438888
17.97,98.77438792431036
17.98,99.16832334701888
17.99,99.57679765981504
18.0,100.0
18.01,100.43802742334437
18.02,100.89060865949791
18.03,101.35738035658056
18.04,101.8379791627118
18.05,102.3320417260116
18.06,102.83920469459936
18.07,103.35910471659516
18.08,103.89137844011832
18.09,104.43566251328896
18.1,104.99159358422654
18.11,105.5588083010506
18.12,106.13694331188124
18.13,106.7256352648378
18.14,107.32452080804036
18.15,107.9332365896082
18.16,108.55141925766152
18.17,109.17870546031976
18.18,109.81473184570244
18.19,110.45913506192966
18.2,111.11155175712072
18.21,111.77161857939578
18.22,112.43897217687412
18.23,113.11324919767586
18.24,113.79408628992029
18.25,114.48112010172756
18.26,115.17398728121712
18.27,115.87232447650844
18.28,116.5757683357218
18.29,117.28395550697635
18.3,117.99652263839228
18.31,118.71310637808888
18.32,119.43334337418624
18.33,120.15687027480364
18.34,120.88332372806128
18.35,121.61234038207868
18.36,122.3435568849752
18.37,123.07660988487106
18.38,123.81113602988556
18.39,124.5467719681388
18.4,125.28315434775004
18.41,126.0199198168395
18.42,126.75670502352664
18.43,127.4931466159309
18.44,128.2288812421725
18.45,128.9635455503706
18.46,129.69677618864552
18.47,130.42820980511635
18.48,131.15748304790338
18.49,131.8842325651258
18.5,132.60809500490376
18.51,133.32870701535683
18.52,134.04570524460436
18.53,134.75872634076666
18.54,135.46740695196283
18.55,136.17138372631317
18.56,136.87029331193685
18.57,137.56377235695408
18.58,138.25145750948408
18.59,138.93298541764707
18.6,139.60799272956243
18.61,140.2761160933498
18.62,140.9369921571292
18.63,141.59025756901988
18.64,142.23554897714212
18.65,142.87250302961507
18.66,143.50075637455896
18.67,144.11994566009326
18.68,144.72970753433745
18.69,145.32967864541166
18.7,145.9194956414352
18.71,146.49879517052815
18.72,147.0672138808099
18.73,147.62438842040044
18.74,148.16995543741916
18.75,148.70355157998617
18.76,149.22481349622092
18.77,149.73337783424302
18.78,150.22888124217246
18.79,150.71096036812864
18.8,151.17925186023163
18.81,151.6333923666008
18.82,152.07301853535614
18.83,152.4977670146171
18.84,152.9072744525036
18.85,153.3011774971353
18.86,153.67911279663178
18.87,154.04071699911293
18.88,154.38562675269827
18.89,154.71347870550773
18.9,155.02390950566078
18.91,155.31655580127733
18.92,155.59105424047706
18.93,155.8470414713795
18.94,156.08415414210458
18.95,156.30202890077183
18.96,156.50030239550114
18.97,156.67861127441208
18.98,156.83659218562445
18.99,156.97388177725784
19.0,157.09011669743205
19.01,157.18493359426685
19.02,157.25796911588182
19.03,157.30885991039673
19.04,157.33724262593125
19.05,157.34275391060518
19.06,157.3250304125381
19.07,157.28370877984986
19.08,157.21842566066005
19.09,157.12881770308846
19.1,157.0145215552547
19.11,156.87517386527858
19.12,156.7104112812798
19.13,156.51987045137807
19.14,156.303188023693
19.15,156.0600006463445
19.16,155.78994496745204
19.17,155.4926576351354
19.18,155.16777529751445
19.19,154.8149346027087
19.2,154.433772198838
19.21,154.0239247340219
19.22,153.58502885638038
19.23,153.11672121403282
19.24,152.61863845509924
19.25,152.090417227699
19.26,151.531694179952
19.27,150.94210595997822
19.28,150.32128921589683
19.29,149.66888059582803
19.3,148.98451674789112
19.31,148.26783432020625
19.32,147.51846996089262
19.33,146.73606031807043
19.34,145.92024203985892
19.35,145.070651774378
19.36,144.18692616974775
19.37,143.2687018740872
19.38,142.3156155355168
19.39,141.32730380215546
19.4,140.3034033221237
19.41,139.24355074354042
19.42,138.14738271452572
19.43,137.01453588319976
19.44,135.84464689768137
19.45,134.63735240609114
19.46,133.3922890565479
19.47,132.10909349717227
19.48,130.787402376083
19.49,129.4268523414008
19.5,128.02708004124435
19.51,126.58772212373388
19.52,125.10841523698964
19.53,123.5887960291302
19.54,122.02850114827646
19.55,120.42716724254696
19.56,118.7844309600626
19.57,117.09992894894184
19.58,115.37329785730566
19.59,113.60417433327248
19.6,111.79219502496264
19.61,109.93699658049655
19.62,108.0382156479926
19.63,106.09548887557176
19.64,104.10845291135244
19.65,102.07674440345578
19.66,100.0
19.67,97.87785634910551
19.68,95.70995009889282
19.69,93.49591789748013
19.7,91.23539639298863
19.71,88.92802223353655
19.72,86.57343206724512
19.73,84.17126254223245
19.74,81.72115030661993
19.75,79.22273200852555
19.76,76.67564429606985
19.77,74.07952381737348
19.78,71.43400722055432
19.79,68.73873115373392
19.8,65.99333226503015
19.81,63.19744720256459
19.82,60.35071261445499
19.83,57.452765148823104
19.84,54.50324145378654
19.85,51.501778177466086
19.86,48.4480119679825
19.87,45.34157947345333
19.88,42.182117342000495
19.89,38.96926222174146
19.9,35.70265076079822
19.91,32.381919607288154
19.92,29.00670540933213
19.93,25.576644815051097
19.94,22.0913744725623
19.95,18.550531029987944
19.96,14.953751135445218
19.97,11.300671437056382
19.98,7.590928582938559
19.99,3.824159221214086
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
