wind_speed,WindMaster / HMZ WM 300/25
13.19,249.1866720829429
13.2,249.6856214883352
13.21,250.18549243108933
13.22,250.68619598299412
13.23,251.18764321583848
13.24,251.6897452014112
13.25,252.1924130115013
13.26,252.6955577178976
13.27,253.199090392389
13.28,253.7029221067644
13.29,254.20696393281276
13.3,254.71112694232292
13.31,255.2153222070837
13.32,255.71946079888409
13.33,256.22345378951286
13.34,256.727212250759
13.35,257.2306472544114
13.36,257.7336698722589
13.37,258.2361911760904
13.38,258.73812223769494
13.39,259.2393741288612
13.4,259.7398579213781
13.41,260.2394846870346
13.42,260.7381654976196
13.43,261.235811424922
13.44,261.73233354073056
13.45,262.22764291683427
13.46,262.72165062502216
13.47,263.2142677370829
13.48,263.70540532480527
13.49,264.19497445997854
13.5,264.6828862143913
13.51,265.16905165983263
13.52,265.65338186809134
13.53,266.1357879109563
13.54,266.6161808602164
13.55,267.09447178766067
13.56,267.5705717650777
13.57,268.0443918642567
13.58,268.5158431569863
13.59,268.9848367150556
13.6,269.4512836102533
13.61,269.91509491436847
13.62,270.3761816991899
13.63,270.83445503650654
13.64,271.2898259981073
13.65,271.74220565578094
13.66,272.1915050813164
13.67,272.63763534650263
13.68,273.08050752312846
13.69,273.5200326829828
13.7,273.9561218978546
13.71,274.3886862395327
13.72,274.8176367798059
13.73,275.2428845904633
13.74,275.6643407432936
13.75,276.0819163100857
13.76,276.49552236262866
13.77,276.90506997271126
13.78,277.3104702121224
13.79,277.7116341526509
13.8,278.1084728660858
13.81,278.5008974242158
13.82,278.88881889883
13.83,279.27214836171703
13.84,279.6507968846661
13.85,280.0246755394658
13.86,280.3936953979052
13.87,280.7577675317732
13.88,281.11680301285867
13.89,281.4707129129504
13.9,281.8194083038373
13.91,282.16280025730845
13.92,282.5007998451525
13.93,282.83331813915845
13.94,283.1602662111152
13.95,283.4815551328116
13.96,283.79709597603664
13.97,284.1067998125791
13.98,284.4105777142279
13.99,284.70834075277185
14.0,285.0
14.01,285.2854934548964
14.02,285.56486682522643
14.03,285.8381927459504
14.04,286.1055438520289
14.05,286.36699277842257
14.06,286.62261216009176
14.07,286.87247463199697
14.08,287.1166528290988
14.09,287.3552193863577
14.1,287.5882469387342
14.11,287.8158081211888
14.12,288.03797556868204
14.13,288.2548219161745
14.14,288.4664197986265
14.15,288.6728418509987
14.16,288.8741607082515
14.17,289.0704490053455
14.18,289.2617793772412
14.19,289.448224458899
14.2,289.62985688527965
14.21,289.8067492913434
14.22,289.97897431205087
14.23,290.14660458236267
14.24,290.3097127372391
14.25,290.4683714116408
14.26,290.6226532405283
14.27,290.772630858862
14.28,290.91837690160247
14.29,291.05996400371026
14.3,291.19746480014595
14.31,291.3309519258698
14.32,291.4604980158425
14.33,291.5861757050246
14.34,291.7080576283764
14.35,291.8262164208586
14.36,291.9407247174317
14.37,292.0516551530561
14.38,292.1590803626924
14.39,292.26307298130104
14.4,292.36370564384265
14.41,292.4610509852776
14.42,292.5551816405665
14.43,292.6461702446698
14.44,292.73408943254805
14.45,292.81901183916165
14.46,292.9010100994713
14.47,292.9801568484374
14.48,293.0565247210204
14.49,293.1301863521809
14.5,293.20121437687936
14.51,293.26968143007645
14.52,293.3356601467324
14.53,293.3992231618079
14.54,293.46044311026355
14.55,293.5193926270596
14.56,293.5761443471567
14.57,293.6307709055154
14.58,293.68334493709614
14.59,293.7339390768595
14.6,293.7826259597659
14.61,293.8294782207758
14.62,293.8745684948499
14.63,293.9179694169486
14.64,293.95975362203245
14.65,293.99999374506194
14.66,294.0387624209976
14.67,294.07613228479977
14.68,294.1121759714292
14.69,294.1469661158463
14.7,294.18057535301153
14.71,294.21307631788545
14.72,294.2445416454286
14.73,294.2750439706015
14.74,294.30465592836447
14.75,294.3334501536783
14.76,294.3614992815033
14.77,294.3888759468001
14.78,294.4156527845292
14.79,294.4419024296509
14.8,294.46769751712606
14.81,294.4931106819149
14.82,294.51821455897806
14.83,294.543081783276
14.84,294.56778498976934
14.85,294.5923968134184
14.86,294.6169898891838
14.87,294.64163685202607
14.88,294.6664103369057
14.89,294.6913829787832
14.9,294.716627412619
14.91,294.74221627337374
14.92,294.7682221960079
14.93,294.794717815482
14.94,294.82177576675633
14.95,294.8494686847917
14.96,294.87786920454846
14.97,294.9070499609872
14.98,294.9370835890683
14.99,294.96804272375243
15.0,295.0
15.01,295.0330123450063
15.02,295.06707385490574
15.03,295.1021629180672
15.04,295.1382579228599
15.05,295.1753372576529
15.06,295.2133793108151
15.07,295.2523624707158
15.08,295.292265125724
15.09,295.33306566420856
15.1,295.37474247453895
15.11,295.41727394508393
15.12,295.4606384642127
15.13,295.5048144202943
15.14,295.54978020169773
15.15,295.59551419679224
15.16,295.6419947939467
15.17,295.6892003815303
15.18,295.73710934791205
15.19,295.7857000814611
15.2,295.8349509705465
15.21,295.8848404035373
15.22,295.93534676880245
15.23,295.98644845471125
15.24,296.0381238496326
15.25,296.0903513419357
15.26,296.1431093199895
15.27,296.1963761721632
15.28,296.25013028682565
15.29,296.30435005234614
15.3,296.3590138570937
15.31,296.41410008943734
15.32,296.46958713774615
15.33,296.5254533903892
15.34,296.5816772357356
15.35,296.6382370621544
15.36,296.6951112580146
15.37,296.75227821168534
15.38,296.80971631153574
15.39,296.8674039459348
15.4,296.9253195032516
15.41,296.9834413718552
15.42,297.0417479401147
15.43,297.10021759639915
15.44,297.1588287290776
15.45,297.21755972651926
15.46,297.27638897709306
15.47,297.335294869168
15.48,297.39425579111327
15.49,297.453250131298
15.5,297.51225627809106
15.51,297.5712526198618
15.52,297.63021754497913
15.53,297.6891294418121
15.54,297.74796669872984
15.55,297.80670770410126
15.56,297.8653308462957
15.57,297.9238145136821
15.58,297.98213709462937
15.59,298.04027697750684
15.6,298.09821255068346
15.61,298.1559222025283
15.62,298.2133843214105
15.63,298.270577295699
15.64,298.3274795137631
15.65,298.38406936397155
15.66,298.4403252346937
15.67,298.4962255142985
15.68,298.55174859115493
15.69,298.60687285363224
15.7,298.6615766900995
15.71,298.7158384889256
15.72,298.7696366384797
15.73,298.822949527131
15.74,298.87575554324843
15.75,298.9280330752011
15.76,298.979760511358
15.77,299.03091624008835
15.78,299.0814786497611
15.79,299.1314261287454
15.8,299.18073706541026
15.81,299.22938984812475
15.82,299.27736286525806
15.83,299.32463450517906
15.84,299.371183156257
15.85,299.4169872068608
15.86,299.4620250453596
15.87,299.5062750601227
15.88,299.54971563951875
15.89,299.592325171917
15.9,299.6340820456867
15.91,299.67496464919674
15.92,299.7149513708162
15.93,299.75402059891417
15.94,299.7921507218597
15.95,299.82932012802183
15.96,299.86550720576975
15.97,299.90069034347243
15.98,299.934847929499
15.99,299.9679583522185
16.0,300.0
16.01,300.03095716507823
16.02,300.0608377551508
16.03,300.0896555817808
16.04,300.1174244565316
16.05,300.1441581909663
16.06,300.169870596648
16.07,300.1945754851401
16.08,300.2182866680057
16.09,300.241017956808
16.1,300.26278316311027
16.11,300.28359609847564
16.12,300.30347057446744
16.13,300.3224204026488
16.14,300.34045939458275
16.15,300.3576013618328
16.16,300.37386011596203
16.17,300.3892494685336
16.18,300.4037832311108
16.19,300.4174752152567
16.2,300.43033923253466
16.21,300.4423890945078
16.22,300.4536386127394
16.23,300.4641015987926
16.24,300.4737918642305
16.25,300.4827232206166
16.26,300.4909094795139
16.27,300.49836445248565
16.28,300.505101951095
16.29,300.5111357869052
16.3,300.5164797714795
16.31,300.52114771638105
16.32,300.52515343317305
16.33,300.5285107334188
16.34,300.53123342868145
16.35,300.5333353305241
16.36,300.5348302505101
16.37,300.53573200020253
16.38,300.5360543911648
16.39,300.5358112349599
16.4,300.5350163431512
16.41,300.5336835273018
16.42,300.5318265989749
16.43,300.52945936973384
16.44,300.5265956511415
16.45,300.5232492547616
16.46,300.5194339921569
16.47,300.51516367489086
16.48,300.5104521145265
16.49,300.5053131226272
16.5,300.499760510756
16.51,300.4938080904763
16.52,300.48746967335114
16.53,300.48075907094375
16.54,300.47369009481747
16.55,300.4662765565353
16.56,300.4585322676608
16.57,300.45047103975674
16.58,300.4421066843865
16.59,300.43345301311336
16.6,300.4245238375004
16.61,300.4153329691109
16.62,300.4058942195081
16.63,300.3962214002553
16.64,300.3863283229154
16.65,300.3762287990519
16.66,300.3659366402278
16.67,300.3554656580065
16.68,300.34482966395103
16.69,300.33404246962465
16.7,300.32311788659064
16.71,300.3120697264121
16.72,300.3009118006524
16.73,300.2896579208745
16.74,300.27832189864176
16.75,300.2669175455174
16.76,300.2554586730646
16.77,300.2439590928466
16.78,300.2324326164264
16.79,300.22089305536764
16.8,300.20935422123307
16.81,300.1978299255862
16.82,300.18633397999
16.83,300.17488019600785
16.84,300.1634823852028
16.85,300.1521543591384
16.86,300.1409099293775
16.87,300.1297629074834
16.88,300.1187271050193
16.89,300.1078163335484
16.9,300.0970444046341
16.91,300.0864251298393
16.92,300.0759723207275
16.93,300.06569978886165
16.94,300.05562134580515
16.95,300.04575080312105
16.96,300.03610197237265
16.97,300.0266886651231
16.98,300.0175246929357
16.99,300.0086238673736
17.0,300.0
17.01,299.9916639946806
17.02,299.983615124491
17.03,299.9758497548093
17.04,299.96836425101367
17.05,299.96115497848206
17.06,299.9542183025929
17.07,299.9475505887239
17.08,299.9411482022534
17.09,299.9350075085593
17.1,299.92912487302
17.11,299.9234966610135
17.12,299.9181192379177
17.13,299.9129889691109
17.14,299.9081022199713
17.15,299.9034553558767
17.16,299.8990447422054
17.17,299.8948667443355
17.18,299.89091772764505
17.19,299.88719405751215
17.2,299.88369209931494
17.21,299.8804082184315
17.22,299.87733878024005
17.23,299.87448015011853
17.24,299.8718286934451
17.25,299.86938077559785
17.26,299.8671327619549
17.27,299.8650810178944
17.28,299.86322190879434
17.29,299.861551800033
17.3,299.8600670569883
17.31,299.8587640450384
17.32,299.8576391295615
17.33,299.8566886759356
17.34,299.85590904953887
17.35,299.8552966157493
17.36,299.8548477399451
17.37,299.8545587875043
17.38,299.85442612380507
17.39,299.85444611422554
17.4,299.8546151241437
17.41,299.8549295189377
17.42,299.85538566398577
17.43,299.8559799246658
17.44,299.85670866635604
17.45,299.8575682544345
17.46,299.8585550542794
17.47,299.85966543126875
17.48,299.8608957507806
17.49,299.86224237819334
17.5,299.8637016788847
17.51,299.86527001823305
17.52,299.8669437616163
17.53,299.8687192744127
17.54,299.8705929220003
17.55,299.87256106975724
17.56,299.8746200830615
17.57,299.87676632729136
17.58,299.8789961678248
17.59,299.88130597003993
17.6,299.88369209931494
17.61,299.8861509210279
17.62,299.8886788005568
17.63,299.89127210327985
17.64,299.89392719457527
17.65,299.8966404398209
17.66,299.89940820439506
17.67,299.90222685367576
17.68,299.90509275304095
17.69,299.90800226786905
17.7,299.910951763538
17.71,299.9139376054258
17.72,299.91695615891086
17.73,299.92000378937104
17.74,299.9230768621845
17.75,299.9261717427292
17.76,299.9292847963836
17.77,299.93241238852534
17.78,299.9355508845329
17.79,299.93869664978416
17.8,299.94184604965744
17.81,299.9449954495306
17.82,299.948141214782
17.83,299.95127971078966
17.84,299.9544073029315
17.85,299.95752035658575
17.86,299.9606152371305
17.87,299.9636883099439
17.88,299.9667359404041
17.89,299.969754493889
17.9,299.97274033577696
17.91,299.9756898314459
17.92,299.978599346274
17.93,299.98146524563924
17.94,299.9842838949199
17.95,299.98705165949406
17.96,299.98976490473973
17.97,299.99241999603504
17.98,299.9950132987581
17.99,299.99754117828707
18.0,300.0
18.01,300.00238685619934
18.02,300.0047017468852
18.03,300.0069453989818
18.04,300.00911853941375
18.05,300.0112218951052
18.06,300.0132561929805
18.07,300.0152221599643
18.08,300.0171205229808
18.09,300.0189520089544
18.1,300.02071734480955
18.11,300.02241725747047
18.12,300.0240524738616
18.13,300.02562372090745
18.14,300.0271317255323
18.15,300.02857721466046
18.16,300.0299609152164
18.17,300.0312835541245
18.18,300.0325458583092
18.19,300.0337485546947
18.2,300.0348923702055
18.21,300.0359780317659
18.22,300.03700626630047
18.23,300.0379778007333
18.24,300.0388933619891
18.25,300.039753676992
18.26,300.0405594726664
18.27,300.0413114759367
18.28,300.0420104137274
18.29,300.0426570129628
18.3,300.04325200056724
18.31,300.0437961034652
18.32,300.0442900485808
18.33,300.0447345628388
18.34,300.0451303731633
18.35,300.04547820647883
18.36,300.04577878970963
18.37,300.04603284978015
18.38,300.04624111361494
18.39,300.04640430813805
18.4,300.046523160274
18.41,300.0465983969473
18.42,300.0466307450821
18.43,300.04662093160306
18.44,300.04656968343426
18.45,300.0464777275004
18.46,300.0463457907255
18.47,300.04617460003413
18.48,300.0459648823507
18.49,300.0457173645996
18.5,300.0454327737051
18.51,300.0451118365916
18.52,300.0447552801836
18.53,300.0443638314054
18.54,300.04393821718133
18.55,300.0434791644358
18.56,300.0429874000932
18.57,300.0424636510779
18.58,300.04190864431433
18.59,300.04132310672685
18.6,300.04070776523974
18.61,300.0400633467776
18.62,300.0393905782646
18.63,300.0386901866251
18.64,300.0379628987836
18.65,300.03720944166446
18.66,300.036430542192
18.67,300.0356269272908
18.68,300.034799323885
18.69,300.03394845889903
18.7,300.0330750592573
18.71,300.0321798518842
18.72,300.03126356370416
18.73,300.03032692164146
18.74,300.02937065262046
18.75,300.02839548356576
18.76,300.0274021414014
18.77,300.0263913530521
18.78,300.0253638454419
18.79,300.0243203454954
18.8,300.023261580137
18.81,300.0221882762911
18.82,300.02110116088187
18.83,300.0200009608338
18.84,300.0188884030713
18.85,300.0177642145187
18.86,300.0166291221004
18.87,300.01548385274094
18.88,300.0143291333644
18.89,300.0131656908954
18.9,300.01199425225815
18.91,300.0108155443772
18.92,300.0096302941768
18.93,300.0084392285813
18.94,300.0072430745152
18.95,300.0060425589028
18.96,300.00483840866855
18.97,300.0036313507367
18.98,300.0024221120318
18.99,300.0012114194781
19.0,300.0
19.01,299.99878858052193
19.02,299.99757788796825
19.03,299.99636864926333
19.04,299.9951615913316
19.05,299.9939574410973
19.06,299.99275692548485
19.07,299.99156077141873
19.08,299.9903697058233
19.09,299.98918445562293
19.1,299.9880057477419
19.11,299.9868343091046
19.12,299.9856708666356
19.13,299.9845161472591
19.14,299.9833708778996
19.15,299.9822357854813
19.16,299.9811115969288
19.17,299.9799990391664
19.18,299.97889883911824
19.19,299.97781172370907
19.2,299.976738419863
19.21,299.9756796545046
19.22,299.97463615455814
19.23,299.973608646948
19.24,299.97259785859865
19.25,299.97160451643435
19.26,299.9706293473795
19.27,299.9696730783586
19.28,299.9687364362959
19.29,299.9678201481158
19.3,299.9669249407428
19.31,299.966051541101
19.32,299.9652006761151
19.33,299.96437307270924
19.34,299.9635694578079
19.35,299.96279055833554
19.36,299.9620371012164
19.37,299.9613098133749
19.38,299.9606094217355
19.39,299.9599366532225
19.4,299.95929223476026
19.41,299.9586768932732
19.42,299.9580913556857
19.43,299.95753634892213
19.44,299.9570125999069
19.45,299.9565208355643
19.46,299.9560617828187
19.47,299.95563616859465
19.48,299.95524471981645
19.49,299.9548881634084
19.5,299.9545672262949
19.51,299.95428263540043
19.52,299.9540351176493
19.53,299.95382539996587
19.54,299.9536542092746
19.55,299.9535222724997
19.56,299.9534303165658
19.57,299.953379068397
19.58,299.9533692549179
19.59,299.9534016030527
19.6,299.953476839726
19.61,299.953595691862
19.62,299.9537588863852
19.63,299.9539671502198
19.64,299.9542212102904
19.65,299.9545217935212
19.66,299.95486962683674
19.67,299.9552654371612
19.68,299.9557099514192
19.69,299.95620389653493
19.7,299.9567479994328
19.71,299.95734298703724
19.72,299.95798958627256
19.73,299.9586885240633
19.74,299.95944052733364
19.75,299.96024632300805
19.76,299.96110663801096
19.77,299.96202219926664
19.78,299.9629937336996
19.79,299.964021968234
19.8,299.96510762979455
19.81,299.9662514453053
19.82,299.96745414169084
19.83,299.96871644587543
19.84,299.97003908478354
19.85,299.97142278533954
19.86,299.9728682744677
19.87,299.9743762790925
19.88,299.9759475261383
19.89,299.97758274252953
19.9,299.9792826551905
19.91,299.9810479910456
19.92,299.9828794770192
19.93,299.9847778400357
19.94,299.9867438070194
19.95,299.98877810489483
19.96,299.9908814605863
19.97,299.9930546010182
19.98,299.9952982531148
19.99,299.9976131438006
20.0,300.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
