wind_speed,Jacobs Wind Electric 31-20
13.1,20.84108947601415
13.11,20.93391573524102
13.12,21.026545294639455
13.13,21.118532737814864
13.14,21.209432648372573
13.15,21.298799609917975
13.16,21.386188206056445
13.17,21.47115302039335
13.18,21.553248636534065
13.19,21.632029638083967
13.2,21.707050608648423
13.21,21.777866131832816
13.22,21.844030791242503
13.23,21.905099170482867
13.24,21.960625853159275
13.25,22.010165422877105
13.26,22.053272463241733
13.27,22.08950155785852
13.28,22.11840729033285
13.29,22.13954424427009
13.3,22.15246700327562
13.31,22.156730150954804
13.32,22.151888270913016
13.33,22.13749594675563
13.34,22.113107762088024
13.35,22.07827830051557
13.36,22.032562145643627
13.37,21.975513881077585
13.38,21.9066880904228
13.39,21.82563935728466
13.4,21.731922265268537
13.41,21.6250913979798
13.42,21.504701339023825
13.43,21.370306672005977
13.44,21.221461980531632
13.45,21.057721848206167
13.46,20.87864085863492
13.47,20.683773595423325
13.48,20.472674642176724
13.49,20.24489858250049
13.5,20.0
13.51,19.737724837065
13.52,19.45858447122276
13.53,19.16328163878491
13.54,18.85251907606309
13.55,18.52699951936888
13.56,18.18742570501403
13.57,17.83450036931014
13.58,17.468926248568835
13.59,17.091406079101752
13.6,16.702642597220542
13.61,16.303338539236837
13.62,15.894196641462276
13.63,15.475919640208426
13.64,15.049210271787071
13.65,14.614771272509785
13.66,14.17330537868819
13.67,13.725515326633944
13.68,13.272103852658674
13.69,12.81377369307402
13.7,12.351227584191632
13.71,11.885168262323054
13.72,11.416298463780093
13.73,10.945320924874316
13.74,10.472938381917343
13.75,9.99985357122083
13.76,9.52676922909641
13.77,9.054388091855722
13.78,8.583412895810406
13.79,8.114546377272102
13.8,7.648491272552366
13.81,7.185950317963
13.82,6.727626249815563
13.83,6.2742218044216935
13.84,5.826439718093031
13.85,5.384982727141215
13.86,4.950553567877882
13.87,4.523854976614674
13.88,4.105589689663158
13.89,3.6964604433351176
13.9,3.297169973942119
13.91,2.908421017795801
13.92,2.530916311207803
13.93,2.1653585904897663
13.94,1.812450591953326
13.95,1.4728950519101252
13.96,1.1473947066717414
13.97,0.8366522925499347
13.98,0.541370545856283
13.99,0.2622522029024252
14.0,0.0
14.01,0.0
14.02,0.0
14.03,0.0
14.04,0.0
14.05,0.0
14.06,0.0
14.07,0.0
14.08,0.0
14.09,0.0
14.1,0.0
14.11,0.0
14.12,0.0
14.13,0.0
14.14,0.0
14.15,0.0
14.16,0.0
14.17,0.0
14.18,0.0
14.19,0.0
14.2,0.0
14.21,0.0
14.22,0.0
14.23,0.0
14.24,0.0
14.25,0.0
14.26,0.0
14.27,0.0
14.28,0.0
14.29,0.0
14.3,0.0
14.31,0.0
14.32,0.0
14.33,0.0
14.34,0.0
14.35,0.0
14.36,0.0
14.37,0.0
14.38,0.0
14.39,0.0
14.4,0.0
14.41,0.0
14.42,0.0
14.43,0.0
14.44,0.0
14.45,0.0
14.46,0.0
14.47,0.0
14.48,0.0
14.49,0.0
14.5,0.0
14.51,0.0656139792014764
14.52,0.1266397712656253
14.53,0.1831967552885265
14.54,0.2354043103662585
14.55,0.2833818155949092
14.56,0.3272486500705405
14.57,0.3671241928892405
14.58,0.4031278231470889
14.59,0.4353789199401638
14.6,0.4639968623645452
14.61,0.489101029516312
14.62,0.5108108004915437
14.63,0.5292455543863224
14.64,0.5445246702967202
14.65,0.5567675273188204
14.66,0.566093504548702
14.67,0.5726219810824442
14.68,0.5764723360161264
14.69,0.5777639484458273
14.7,0.5766161974676265
14.71,0.5731484621776024
14.72,0.567480121671835
14.73,0.5597305550464037
14.74,0.5500191413973871
14.75,0.5384652598208645
14.76,0.5251882894129152
14.77,0.5103076092696187
14.78,0.4939425984870536
14.79,0.4762126361612996
14.8,0.457237101388432
14.81,0.4371353732645371
14.82,0.4160268308856904
14.83,0.3940308533479715
14.84,0.3712668197474594
14.85,0.3478541091802333
14.86,0.3239121007423722
14.87,0.2995601735299556
14.88,0.2749177066390582
14.89,0.2501040791657679
14.9,0.2252386702061596
14.91,0.2004408588563123
14.92,0.1758300242123051
14.93,0.1515255453702178
14.94,0.1276468014261291
14.95,0.1043131714761182
14.96,0.0816440346162603
14.97,0.0597587699426429
14.98,0.0387767565513409
14.99,0.0188173735384335
15.0,0.0
15.01,0.0
15.02,0.0
15.03,0.0
15.04,0.0
15.05,0.0
15.06,0.0
15.07,0.0
15.08,0.0
15.09,0.0
15.1,0.0
15.11,0.0
15.12,0.0
15.13,0.0
15.14,0.0
15.15,0.0
15.16,0.0
15.17,0.0
15.18,0.0
15.19,0.0
15.2,0.0
15.21,0.0
15.22,0.0
15.23,0.0
15.24,0.0
15.25,0.0
15.26,0.0
15.27,0.0
15.28,0.0
15.29,0.0
15.3,0.0
15.31,0.0
15.32,0.0
15.33,0.0
15.34,0.0
15.35,0.0
15.36,0.0
15.37,0.0
15.38,0.0
15.39,0.0
15.4,0.0
15.41,0.0
15.42,0.0
15.43,0.0
15.44,0.0
15.45,0.0
15.46,0.0
15.47,0.0
15.48,0.0
15.49,0.0
15.5,0.0
15.51,0.0047108717556901
15.52,0.0090923264960442
15.53,0.0131529352545317
15.54,0.016901269064622
15.55,0.0203458989597854
15.56,0.0234953959734899
15.57,0.0263583311392059
15.58,0.0289432754904027
15.59,0.03125880006055
15.6,0.0333134758831171
15.61,0.0351158739915737
15.62,0.0366745654193891
15.63,0.0379981212000332
15.64,0.0390951123669749
15.65,0.039974109953684
15.66,0.04064368499363
15.67,0.0411124085202825
15.68,0.0413888515671108
15.69,0.0414815851675846
15.7,0.0413991803551733
15.71,0.0411502081633464
15.72,0.0407432396255734
15.73,0.0401868457753238
15.74,0.0394895976460672
15.75,0.038660066271273
15.76,0.0377068226844107
15.77,0.0366384379189498
15.78,0.0354634830083599
15.79,0.0341905289861105
15.8,0.0328281468856707
15.81,0.0313849077405106
15.82,0.0298693825840994
15.83,0.0282901424499067
15.84,0.026655758371402
15.85,0.0249748013820547
15.86,0.0232558425153343
15.87,0.0215074528047104
15.88,0.0197382032836521
15.89,0.0179566649856296
15.9,0.0161714089441121
15.91,0.014391006192569
15.92,0.0126240277644699
15.93,0.0108790446932843
15.94,0.0091646280124817
15.95,0.0074893487555315
15.96,0.005861777955903
15.97,0.0042904866470663
15.98,0.0027840458624905
15.99,0.0013510266356452
16.0,0.0
16.01,0.0
16.02,0.0
16.03,0.0
16.04,0.0
16.05,0.0
16.06,0.0
16.07,0.0
16.08,0.0
16.09,0.0
16.1,0.0
16.11,0.0
16.12,0.0
16.13,0.0
16.14,0.0
16.15,0.0
16.16,0.0
16.17,0.0
16.18,0.0
16.19,0.0
16.2,0.0
16.21,0.0
16.22,0.0
16.23,0.0
16.24,0.0
16.25,0.0
16.26,0.0
16.27,0.0
16.28,0.0
16.29,0.0
16.3,0.0
16.31,0.0
16.32,0.0
16.33,0.0
16.34,0.0
16.35,0.0
16.36,0.0
16.37,0.0
16.38,0.0
16.39,0.0
16.4,0.0
16.41,0.0
16.42,0.0
16.43,0.0
16.44,0.0
16.45,0.0
16.46,0.0
16.47,0.0
16.48,0.0
16.49,0.0
16.5,0.0
16.51,0.0003382253781866
16.52,0.0006527996789946
16.53,0.0009443382749181
16.54,0.0012134565384507
16.55,0.0014607698420864
16.56,0.001686893558319
16.57,0.0018924430596423
16.58,0.0020780337185502
16.59,0.0022442809075365
16.6,0.0023917999990951
16.61,0.0025212063657198
16.62,0.0026331153799044
16.63,0.0027281424141428
16.64,0.0028069028409289
16.65,0.0028700120327564
16.66,0.0029180853621192
16.67,0.0029517382015112
16.68,0.0029715859234262
16.69,0.002978243900358
16.7,0.0029723275048005
16.71,0.0029544521092475
16.72,0.0029252330861929
16.73,0.0028852858081305
16.74,0.0028352256475542
16.75,0.0027756679769577
16.76,0.002707228168835
16.77,0.0026305215956798
16.78,0.0025461636299861
16.79,0.0024547696442476
16.8,0.0023569550109583
16.81,0.0022533351026119
16.82,0.0021445252917022
16.83,0.0020311409507233
16.84,0.0019137974521687
16.85,0.0017931101685325
16.86,0.0016696944723085
16.87,0.0015441657359904
16.88,0.0014171393320722
16.89,0.0012892306330477
16.9,0.0011610550114107
16.91,0.0010332278396551
16.92,0.0009063644902746
16.93,0.0007810803357633
16.94,0.0006579907486148
16.95,0.0005377111013231
16.96,0.0004208567663819
16.97,0.0003080431162852
16.98,0.0001998855235267
16.99,9.69993606004308e-05
17.0,0.0
17.01,0.0
17.02,0.0
17.03,0.0
17.04,0.0
17.05,0.0
17.06,0.0
17.07,0.0
17.08,0.0
17.09,0.0
17.1,0.0
17.11,0.0
17.12,0.0
17.13,0.0
17.14,0.0
17.15,0.0
17.16,0.0
17.17,0.0
17.18,0.0
17.19,0.0
17.2,0.0
17.21,0.0
17.22,0.0
17.23,0.0
17.24,0.0
17.25,0.0
17.26,0.0
17.27,0.0
17.28,0.0
17.29,0.0
17.3,0.0
17.31,0.0
17.32,0.0
17.33,0.0
17.34,0.0
17.35,0.0
17.36,0.0
17.37,0.0
17.38,0.0
17.39,0.0
17.4,0.0
17.41,0.0
17.42,0.0
17.43,0.0
17.44,0.0
17.45,0.0
17.46,0.0
17.47,0.0
17.48,0.0
17.49,0.0
17.5,0.0
17.51,2.4283538921529305e-05
17.52,4.686900988049751e-05
17.53,6.78005943212089e-05
17.54,8.712247368793687e-05
17.55,0.0001048788294249
17.56,0.0001211138429766
17.57,0.0001358716957871
17.58,0.0001491965693008
17.59,0.000161132644962
17.6,0.0001717241042149
17.61,0.0001810151285039
17.62,0.0001890498992732
17.63,0.0001958725979671
17.64,0.0002015274060299
17.65,0.000206058504906
17.66,0.0002095100760395
17.67,0.0002119263008747
17.68,0.0002133513608561
17.69,0.0002138294374278
17.7,0.0002134047120341
17.71,0.0002121213661193
17.72,0.0002100235811278
17.73,0.0002071555385038
17.74,0.0002035614196915
17.75,0.0001992854061353
17.76,0.0001943716792795
17.77,0.0001888644205684
17.78,0.0001828078114462
17.79,0.0001762460333572
17.8,0.0001692232677458
17.81,0.0001617836960561
17.82,0.0001539714997326
17.83,0.0001458308602194
17.84,0.0001374059589609
17.85,0.0001287409774014
17.86,0.0001198800969851
17.87,0.0001108674991564
17.88,0.0001017473653595
17.89,9.256387703873042e-05
17.9,8.336121563833801e-05
17.91,7.418356260263395e-05
17.92,6.507509937590965e-05
17.93,5.608000740245672e-05
17.94,4.7242468126557056e-05
17.95,3.86066629925053e-05
17.96,3.021677344458359e-05
17.97,2.21169809270862e-05
17.98,1.4351466884295751e-05
17.99,6.964412760505926e-06
18.0,0.0
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,1.7441667148011796e-06
18.52,3.366459332338521e-06
18.53,4.870045578807439e-06
18.54,6.258093180401105e-06
18.55,7.533769863314775e-06
18.56,8.700243353741792e-06
18.57,9.76068137787724e-06
18.58,1.0718251661914628e-05
18.59,1.1576121932048904e-05
18.6,1.233745991447394e-05
18.61,1.3005433335383793e-05
18.62,1.3583209920973198e-05
18.63,1.407395739743599e-05
18.64,1.4480843490966767e-05
18.65,1.4807035927759524e-05
18.66,1.505570243400873e-05
18.67,1.523001073590851e-05
18.68,1.5333128559653114e-05
18.69,1.536822363143685e-05
18.7,1.5338463677453974e-05
18.71,1.5247016423898696e-05
18.72,1.5097049596965366e-05
18.73,1.4891730922848112e-05
18.74,1.463422812774134e-05
18.75,1.432770893783913e-05
18.76,1.3975341079335823e-05
18.77,1.3580292278425822e-05
18.78,1.3145730261303104e-05
18.79,1.2674822754162232e-05
18.8,1.217073748319713e-05
18.81,1.1636642174602416e-05
18.82,1.107570455457196e-05
18.83,1.0491092349300424e-05
18.84,9.885973284981646e-06
18.85,9.263515087810086e-06
18.86,8.626885483980233e-06
18.87,7.979252199685895e-06
18.88,7.323782961121783e-06
18.89,6.663645494481693e-06
18.9,6.00200752596034e-06
18.91,5.342036781751527e-06
18.92,4.686900988049734e-06
18.93,4.039767871049456e-06
18.94,3.4038051569444887e-06
18.95,2.782180571929537e-06
18.96,2.178061842198412e-06
18.97,1.5946166939458095e-06
18.98,1.0350128533655665e-06
18.99,5.024180466523385e-07
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,1.3479508568721154e-07
19.52,2.614207722418192e-07
19.53,3.800437820951893e-07
19.54,4.908308376785168e-07
19.55,5.939486614231552e-07
19.56,6.895639757603104e-07
19.57,7.778435031213216e-07
19.58,8.589539659374089e-07
19.59,9.330620866399008e-07
19.6,1.0003345876600498e-06
19.61,1.060938191429108e-06
19.62,1.115039620378397e-06
19.63,1.1628055969391542e-06
19.64,1.2044028435426914e-06
19.65,1.2399980826202534e-06
19.66,1.2697580366031456e-06
19.67,1.2938494279226288e-06
19.68,1.3124389790099723e-06
19.69,1.32569341229647e-06
19.7,1.3337794502133871e-06
19.71,1.3368638151920065e-06
19.72,1.3351132296636026e-06
19.73,1.3286944160594487e-06
19.74,1.31777409681083e-06
19.75,1.3025189943490116e-06
19.76,1.2830958311052757e-06
19.77,1.2596713295109073e-06
19.78,1.232412211997167e-06
19.79,1.20148520099535e-06
19.8,1.1670570189367117e-06
19.81,1.1292943882525523e-06
19.82,1.0883640313741231e-06
19.83,1.0444326707327293e-06
19.84,9.976670287596154e-07
19.85,9.482338278860728e-07
19.86,8.962997905434001e-07
19.87,8.42031639162833e-07
19.88,7.855960961756911e-07
19.89,7.27159884013208e-07
19.9,6.668897251067027e-07
19.91,6.049523418874084e-07
19.92,5.415144567866248e-07
19.93,4.767427922356499e-07
19.94,4.1080407066571516e-07
19.95,3.438650145081437e-07
19.96,2.760923461941651e-07
19.97,2.0765278815510442e-07
19.98,1.387130628221897e-07
19.99,6.943989262674551e-08
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
